MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_V	swift_V_err
54680.900000012065	3.7003222632400463e-17	3.591574045794902e-18	3.87084158540232e-17	4.4735180311433725e-18	3.246881660550054e-17	3.8273165712032394e-18	4.2057222156703906e-17	2.1404905190687062e-18	nan	nan	nan	nan	nan	nan
54680.95000001207	3.6971784651623807e-17	3.3265633056357203e-18	3.867355425729262e-17	4.3954662171049195e-18	3.244075998333046e-17	3.812430264908845e-18	4.202057079949582e-17	2.009237569368167e-18	nan	nan	nan	nan	nan	nan
54681.00000001207	3.694037340494531e-17	3.042868611980261e-18	3.863872405740506e-17	4.318375031029087e-18	3.241272772338192e-17	3.796282749029789e-18	4.19839512266977e-17	1.8882340597806144e-18	nan	nan	nan	nan	nan	nan
54681.050000012074	3.690898873683678e-17	2.766924396580653e-18	3.860392508360733e-17	4.250124428576715e-18	3.2384719707553186e-17	3.780159081756161e-18	4.1947363230171167e-17	1.79535633169201e-18	nan	nan	nan	nan	nan	nan
54681.10000001208	3.687763047001129e-17	2.537776355078991e-18	3.85691571425582e-17	4.199408349213665e-18	3.235673579869659e-17	3.765529151159361e-18	4.1910806577116677e-17	1.7508493726592882e-18	nan	nan	nan	nan	nan	nan
54681.15000001208	3.684629840543367e-17	2.4067307564345482e-18	3.8534420018340566e-17	4.175113937219966e-18	3.2328775840629414e-17	3.753999253383209e-18	4.187428105210492e-17	1.770311203879667e-18	nan	nan	nan	nan	nan	nan
54681.20000001208	3.681499233796132e-17	2.422037216172843e-18	3.849971351094251e-17	4.184188838608743e-18	3.2300839658143305e-17	3.747247425549981e-18	4.183778672562555e-17	1.845854386019074e-18	nan	nan	nan	nan	nan	nan
54681.250000012085	3.6783712274609504e-17	2.576336275902234e-18	3.846503768211837e-17	4.2230435220865116e-18	3.2272927070687864e-17	3.746826900953241e-18	4.1801323782748776e-17	1.9574782949417386e-18	nan	nan	nan	nan	nan	nan
54681.30000001209	3.6752458380730753e-17	2.8177246488399402e-18	3.843039269852654e-17	4.282931142672868e-18	3.2245038083317674e-17	3.752484522850327e-18	4.176489238462188e-17	2.085970548191547e-18	nan	nan	nan	nan	nan	nan
54681.35000001209	3.6721230804627556e-17	3.096777412644839e-18	3.8395778704928045e-17	4.354947874562546e-18	3.2217172839608385e-17	3.762567870742543e-18	4.172849266784343e-17	2.2158194143419588e-18	nan	nan	nan	nan	nan	nan
54681.400000012094	3.669002967294795e-17	3.377129982503169e-18	3.8361195823614255e-17	4.430795792046403e-18	3.218933146822128e-17	3.775398310898827e-18	4.169212474449291e-17	2.3355448539064617e-18	nan	nan	nan	nan	nan	nan
54681.4500000121	3.6658855090711254e-17	3.634440508034647e-18	3.832664415443479e-17	4.503231323830786e-18	3.216151407887544e-17	3.789383765238034e-18	4.165578870215907e-17	2.4370188146202304e-18	nan	nan	nan	nan	nan	nan
54681.5000000121	3.6627707141333034e-17	3.852817145645017e-18	3.8292123774823926e-17	4.566277837310357e-18	3.2133720762370666e-17	3.803080345995841e-18	4.161948460396699e-17	2.5146668583369184e-18	nan	nan	nan	nan	nan	nan
54681.5500000121	3.659658588664849e-17	4.021938394693651e-18	3.8257634739826295e-17	4.615286517991918e-18	3.2105951590609377e-17	3.815238152253474e-18	4.1583212488604e-17	2.5648450073749562e-18	nan	nan	nan	nan	nan	nan
54681.600000012106	3.656549136693517e-17	4.1352319826933685e-18	3.8223177082120974e-17	4.646919132729021e-18	3.2078206616617514e-17	3.824833658698942e-18	4.154697237034432e-17	2.5854271769399834e-18	nan	nan	nan	nan	nan	nan
54681.65000001211	3.653442360093446e-17	4.188821951214276e-18	3.818875081204484e-17	4.6591043308684286e-18	3.20504858745647e-17	3.83109149499383e-18	4.1510764239072376e-17	2.5755700595805788e-18	nan	nan	nan	nan	nan	nan
54681.70000001211	3.6503382585871894e-17	4.180967004511968e-18	3.815435591761458e-17	4.650998819902661e-18	3.2022789379783065e-17	3.83349824476411e-18	4.147458806030498e-17	2.53562229027741e-18	nan	nan	nan	nan	nan	nan
54681.750000012114	3.647236829747643e-17	4.111825650387253e-18	3.811999236454756e-17	4.6229698450245604e-18	3.199511712878565e-17	3.8318103917546314e-18	4.143844377521229e-17	2.4671630812257135e-18	nan	nan	nan	nan	nan	nan
54681.80000001212	3.644138068999864e-17	3.98347873359658e-18	3.8085660096281655e-17	4.576605038016589e-18	3.196746909928316e-17	3.826057863695093e-18	4.1402331300637324e-17	2.3731773685783424e-18	nan	nan	nan	nan	nan	nan
54681.85000001212	3.641041969622785e-17	3.800217453818387e-18	3.8051359033993875e-17	4.514747329141185e-18	3.193984525020046e-17	3.8165438684050385e-18	4.1366250529114596e-17	2.2583955256946616e-18	nan	nan	nan	nan	nan	nan
54681.90000001212	3.6379485227508076e-17	3.569185749255015e-18	3.801708907661801e-17	4.4415432820904794e-18	3.191224552169172e-17	3.8038409321255015e-18	4.133020132888715e-17	2.1298373717012415e-18	nan	nan	nan	nan	nan	nan
54681.950000012126	3.6348577173753087e-17	3.301570611737149e-18	3.79828501008607e-17	4.362480048029403e-18	3.188466983515454e-17	3.788782263443852e-18	4.129418354392266e-17	1.9975703634145604e-18	nan	nan	nan	nan	nan	nan
54682.00000001213	3.631769540345993e-17	3.014655235071908e-18	3.794864196121705e-17	4.284367218874669e-18	3.1857118093243476e-17	3.7724468076846455e-18	4.1258196993927945e-17	1.87552872911977e-18	nan	nan	nan	nan	nan	nan
54682.05000001213	3.628683976372212e-17	2.735023527386136e-18	3.7914464489984526e-17	4.215196534880712e-18	3.182959017988229e-17	3.7561356853561285e-18	4.122224147436271e-17	1.781775442684788e-18	nan	nan	nan	nan	nan	nan
54682.100000012135	3.625601008024084e-17	2.502270297735733e-18	3.788031749727605e-17	4.16379365980615e-18	3.180208596027537e-17	3.74133723650592e-18	4.1186316756451734e-17	1.7368237542035164e-18	nan	nan	nan	nan	nan	nan
54682.15000001214	3.62252061573358e-17	2.368890962584566e-18	3.784620077103182e-17	4.139182948655139e-18	3.177460528091827e-17	3.729677795981139e-18	4.115042262848964e-17	1.7564884527583664e-18	nan	nan	nan	nan	nan	nan
54682.20000001214	3.61944277933223e-17	2.3845057056082394e-18	3.781211411481369e-17	4.148414417633255e-18	3.174714796960711e-17	3.722855824762647e-18	4.111455915974759e-17	1.8327736527849552e-18	nan	nan	nan	nan	nan	nan
54682.25000001214	3.6163674995097614e-17	2.541544680712743e-18	3.777805758927886e-17	4.187846562042476e-18	3.171971384888745e-17	3.722442536233552e-18	4.1078726532096593e-17	1.9454028625748533e-18	nan	nan	nan	nan	nan	nan
54682.30000001215	3.613294792522777e-17	2.7866600728275408e-18	3.774403135811672e-17	4.2485994354118494e-18	3.1692302923728625e-17	3.728181863748365e-18	4.104292490389826e-17	2.074938814049214e-18	nan	nan	nan	nan	nan	nan
54682.35000001215	3.610224672951619e-17	3.0693685933388624e-18	3.771003556351055e-17	4.321632495412952e-18	3.1664915335246566e-17	3.738401981415451e-18	4.1007154409389843e-17	2.2057398404006097e-18	nan	nan	nan	nan	nan	nan
54682.40000001215	3.6071571532476743e-17	3.3528625099939216e-18	3.7676070325575155e-17	4.3985266701906184e-18	3.1637551209898605e-17	3.751403614287538e-18	4.0971415158713404e-17	2.3262670380145476e-18	nan	nan	nan	nan	nan	nan
54682.450000012155	3.604092243735924e-17	3.612698153844056e-18	3.764213574238444e-17	4.471941088428118e-18	3.161021065552452e-17	3.765574713241295e-18	4.0935707237943546e-17	2.4283721120792492e-18	nan	nan	nan	nan	nan	nan
54682.50000001216	3.601029952617384e-17	3.833007542050601e-18	3.760823188999736e-17	4.53582641800581e-18	3.158289376136912e-17	3.779453214275206e-18	4.0900030709114196e-17	2.506477463341929e-18	nan	nan	nan	nan	nan	nan
54682.55000001216	3.5979702859714175e-17	4.0035218716190595e-18	3.757435882248299e-17	4.585482749612577e-18	3.1555600598103817e-17	3.7917735730032065e-18	4.0864385610243875e-17	2.5569417446348074e-18	nan	nan	nan	nan	nan	nan
54682.600000012164	3.5949132477579543e-17	4.117716234913973e-18	3.754051657194438e-17	4.617538352524133e-18	3.1528331217847074e-17	3.801499585113979e-18	4.082877195536003e-17	2.5776420459154895e-18	nan	nan	nan	nan	nan	nan
54682.65000001217	3.5918588398196153e-17	4.171746949894004e-18	3.7506705148541387e-17	4.629902464630188e-18	3.1501085654184256e-17	3.8078463836551994e-18	4.0793189734522025e-17	2.567736568832424e-18	nan	nan	nan	nan	nan	nan
54682.70000001217	3.588807061883701e-17	4.163888047205888e-18	3.747292454051233e-17	4.6217241106289956e-18	3.147386392218623e-17	3.810294326522475e-18	4.075763891384277e-17	2.527573081013446e-18	nan	nan	nan	nan	nan	nan
54682.75000001217	3.5857579115640903e-17	4.094296351200608e-18	3.7439174714194435e-17	4.5933736014474966e-18	3.144666601842718e-17	3.808596967593027e-18	4.0722119435509255e-17	2.4587278023767963e-18	nan	nan	nan	nan	nan	nan
54682.800000012176	3.5827113843630237e-17	3.965033858852003e-18	3.740545561404345e-17	4.546452835534463e-18	3.141949192100154e-17	3.802784605654946e-18	4.068663121780214e-17	2.364181987536116e-18	nan	nan	nan	nan	nan	nan
54682.85000001218	3.579667473672802e-17	3.7803556156065685e-18	3.737176716265173e-17	4.483832089116614e-18	3.13923415895397e-17	3.793164126041924e-18	4.06511741551136e-17	2.2486653560484326e-18	nan	nan	nan	nan	nan	nan
54682.90000001218	3.5766261707773384e-17	3.547354276432878e-18	3.7338109260765695e-17	4.409701540951747e-18	3.136521496522316e-17	3.78031504258934e-18	4.061574811796424e-17	2.1192085186467886e-18	nan	nan	nan	nan	nan	nan
54682.950000012184	3.573587464853639e-17	3.2771622491935485e-18	3.730448178730168e-17	4.329612299275556e-18	3.1338111970798445e-17	3.765080837786577e-18	4.058035295301899e-17	1.9859183482533656e-18	nan	nan	nan	nan	nan	nan
54683.00000001219	3.570551342973159e-17	2.98704628189063e-18	3.7270884599361083e-17	4.250462088946611e-18	3.1311032510590275e-17	3.7485539167485654e-18	4.0544988483101384e-17	1.862826600664856e-18	nan	nan	nan	nan	nan	nan
54683.05000001219	3.56751779010305e-17	2.703728443708658e-18	3.723731753224415e-17	4.180356272494271e-18	3.128397647051365e-17	3.732051796696997e-18	4.050965450720683e-17	1.7681853519297982e-18	nan	nan	nan	nan	nan	nan
54683.10000001219	3.564486789107313e-17	2.467345732558402e-18	3.720378039946286e-17	4.128254821278294e-18	3.125694371808514e-17	3.717081663728617e-18	4.047435080051481e-17	1.7227817786806258e-18	nan	nan	nan	nan	nan	nan
54683.150000012196	3.5614583207478337e-17	2.33160154340323e-18	3.7170272992752365e-17	4.103322239298993e-18	3.122993410243306e-17	3.705290326066803e-18	4.043907715497965e-17	1.7426527140316362e-18	nan	nan	nan	nan	nan	nan
54683.2000000122	3.558432365196158e-17	2.3475285393780274e-18	3.7136795119187215e-17	4.112713073262387e-18	3.1202947454306994e-17	3.698397110545485e-18	4.0403833638675044e-17	1.8196911733036384e-18	nan	nan	nan	nan	nan	nan
54683.2500000122	3.555408923130201e-17	2.507339402999803e-18	3.7103346838320516e-17	4.152732773579796e-18	3.1175983599295554e-17	3.69799158829946e-18	4.036862043032808e-17	1.9333384607813087e-18	nan	nan	nan	nan	nan	nan
54683.300000012205	3.5523880105321485e-17	2.756200243880455e-18	3.7069928310886356e-17	4.214365443671246e-18	3.114904254227979e-17	3.7038147237442466e-18	4.033343768556285e-17	2.063928645211403e-18	nan	nan	nan	nan	nan	nan
54683.35000001221	3.5493696417361795e-17	3.0425574546897246e-18	3.703653967649654e-17	4.2884310304511716e-18	3.1122124421950167e-17	3.714174876953235e-18	4.029828553629616e-17	2.195689258352174e-18	nan	nan	nan	nan	nan	nan
54683.40000001221	3.5463538289834075e-17	3.32916929760648e-18	3.700318105308877e-17	4.366387170755028e-18	3.1095229362589787e-17	3.727351685939433e-18	4.026316409076607e-17	2.317023024566926e-18	nan	nan	nan	nan	nan	nan
54683.45000001221	3.5433405824243875e-17	3.5915011075499455e-18	3.696985253695339e-17	4.440794326186727e-18	3.10683574701833e-17	3.741712700095239e-18	4.022807343355928e-17	2.4197621800119153e-18	nan	nan	nan	nan	nan	nan
54683.500000012216	3.5403299101214986e-17	3.81371572573175e-18	3.693655420275895e-17	4.505529737163672e-18	3.104150883243919e-17	3.7557772944582135e-18	4.0193013625637304e-17	2.4983266126896618e-18	nan	nan	nan	nan	nan	nan
54683.55000001222	3.537321818051241e-17	3.9856007367851475e-18	3.690328610357694e-17	4.55584209174357e-18	3.101468351881083e-17	3.768263958761115e-18	4.0157984704361564e-17	2.5490780482748297e-18	nan	nan	nan	nan	nan	nan
54683.60000001222	3.5343163101064064e-17	4.1006803819503386e-18	3.6870048270905075e-17	4.588326078352066e-18	3.0987881580516805e-17	3.7781235559785205e-18	4.0122986683516986e-17	2.5698970073295428e-18	nan	nan	nan	nan	nan	nan
54683.650000012225	3.53131338809816e-17	4.1551440569004736e-18	3.68368407146898e-17	4.6008715264882975e-18	3.0961103050560146e-17	3.784561537682725e-18	4.0088019553334753e-17	2.5599433009931647e-18	nan	nan	nan	nan	nan	nan
54683.70000001223	3.528313051758008e-17	4.1472814225795476e-18	3.680366342334747e-17	4.592619787275084e-18	3.093434794374688e-17	3.787051917311113e-18	4.005308328051352e-17	2.519563789409999e-18	nan	nan	nan	nan	nan	nan
54683.75000001223	3.525315298739661e-17	4.077247620312383e-18	3.6770516363784635e-17	4.5639442213456395e-18	3.0907616256703386e-17	3.785345263398524e-18	4.001817780823979e-17	2.450331512039125e-18	nan	nan	nan	nan	nan	nan
54683.800000012234	3.522320124620791e-17	3.9470854825817345e-18	3.673739948141698e-17	4.516460965080875e-18	3.0880907967892963e-17	3.779472251801703e-18	3.9983303056206764e-17	2.3552236773548014e-18	nan	nan	nan	nan	nan	nan
54683.85000001224	3.519327522904677e-17	3.761013035381398e-18	3.670431270018741e-17	4.4530676586631666e-18	3.0854223037631494e-17	3.7697435132426385e-18	3.994845892063217e-17	2.238968776165811e-18	nan	nan	nan	nan	nan	nan
54683.90000001224	3.516337485021771e-17	3.526069683963738e-18	3.667125592258295e-17	4.377998275832432e-18	3.08275614081022e-17	3.7567456811609874e-18	3.9913645274274994e-17	2.1086074418403403e-18	nan	nan	nan	nan	nan	nan
54683.95000001224	3.5133500003311165e-17	3.2533291413959837e-18	3.6638229029650434e-17	4.296868401761185e-18	3.080092300336927e-17	3.7413327114030474e-18	3.987886196645069e-17	1.9742852309793428e-18	nan	nan	nan	nan	nan	nan
54684.000000012245	3.510365056121708e-17	2.9600339769966188e-18	3.6605231881011435e-17	4.216664979044512e-18	3.077430772939094e-17	3.724610738427539e-18	3.984410882304554e-17	1.850131510677021e-18	nan	nan	nan	nan	nan	nan
54684.05000001225	3.507382637613701e-17	2.6730328399449826e-18	3.6572264314875605e-17	4.1456088415000924e-18	3.0747715474031244e-17	3.707914014892518e-18	3.980938564652968e-17	1.754589896046769e-18	nan	nan	nan	nan	nan	nan
54684.10000001225	3.504402727959555e-17	2.432997209526361e-18	3.653932614805347e-17	4.092796892124726e-18	3.072114610707117e-17	3.6927689728033276e-18	3.97746922159689e-17	1.7087272333474683e-18	nan	nan	nan	nan	nan	nan
54684.150000012254	3.501425308245053e-17	2.2948569227092095e-18	3.6506417175967746e-17	4.067536784236772e-18	3.069459948021871e-17	3.6808433353605745e-18	3.974002832691392e-17	1.7288077951252216e-18	nan	nan	nan	nan	nan	nan
54684.20000001226	3.498450358975657e-17	2.3111002162094854e-18	3.6473537209094545e-17	4.0770898022204e-18	3.066807542711807e-17	3.673877744419572e-18	3.9705394046261674e-17	1.806610782103021e-18	nan	nan	nan	nan	nan	nan
54684.25000001226	3.495477880818896e-17	2.4737149610503712e-18	3.6440686305791436e-17	4.117707257268076e-18	3.064157377634015e-17	3.6734805123333026e-18	3.9670789549649674e-17	1.9212888383926167e-18	nan	nan	nan	nan	nan	nan
54684.30000001226	3.492507889489609e-17	2.726338659092524e-18	3.640786462375046e-17	4.180234392188021e-18	3.0615094532660983e-17	3.67938957468952e-18	3.963621499001186e-17	2.0529435867899168e-18	nan	nan	nan	nan	nan	nan
54684.350000012266	3.489540399082437e-17	3.01633603532429e-18	3.637507229991851e-17	4.255348797524238e-18	3.0588637832361897e-17	3.689893062493794e-18	3.9601670496984614e-17	2.1856709534136372e-18	nan	nan	nan	nan	nan	nan
54684.40000001227	3.4865754216342304e-17	3.306041183853779e-18	3.634230944995528e-17	4.334382651346751e-18	3.0562203797563347e-17	3.7032490736506846e-18	3.9567156176934996e-17	2.3078158406354436e-18	nan	nan	nan	nan	nan	nan
54684.45000001227	3.483612967126533e-17	3.570839439919004e-18	3.630957616825967e-17	4.409796384476666e-18	3.053579253240119e-17	3.7178043188651074e-18	3.9532672112987445e-17	2.411191823492401e-18	nan	nan	nan	nan	nan	nan
54684.500000012275	3.480653043487905e-17	3.794931346748314e-18	3.6276872527994994e-17	4.475393099868415e-18	3.05094041230482e-17	3.732059221971819e-18	3.9498218365049734e-17	2.490216941897488e-18	nan	nan	nan	nan	nan	nan
54684.55000001228	3.477695656596179e-17	3.96816443759373e-18	3.6244198581113065e-17	4.5263697968836065e-18	3.0483038637735084e-17	3.744715980346795e-18	3.9463794969837384e-17	2.541256443062767e-18	nan	nan	nan	nan	nan	nan
54684.60000001228	3.474740810280619e-17	4.0841137845777606e-18	3.6211554358377177e-17	4.55928751867854e-18	3.0456696126770284e-17	3.754712267840728e-18	3.942940194089701e-17	2.562194536161772e-18	nan	nan	nan	nan	nan	nan
54684.65000001228	3.471788506323944e-17	4.139002600106293e-18	3.617893986938413e-17	4.572016702236034e-18	3.043037662255892e-17	3.761243668007628e-18	3.9395039268628747e-17	2.5521927428222277e-18	nan	nan	nan	nan	nan	nan
54684.700000012286	3.4688387444642725e-17	4.131136450604463e-18	3.614635510258518e-17	4.5636910397003144e-18	3.040408013962102e-17	3.763777730249472e-18	3.9360706920306854e-17	2.5115969755494667e-18	nan	nan	nan	nan	nan	nan
54684.75000001229	3.4658915223969453e-17	4.060668796882919e-18	3.61138000253056e-17	4.5346869229062396e-18	3.0377806674608524e-17	3.762061981860607e-18	3.932640484009993e-17	2.4419769042069215e-18	nan	nan	nan	nan	nan	nan
54684.80000001229	3.4629468357762635e-17	3.929623023433429e-18	3.608127458376375e-17	4.486634687407152e-18	3.0351556206321745e-17	3.756127481807814e-18	3.92921329490894e-17	2.3463053228412764e-18	nan	nan	nan	nan	nan	nan
54684.850000012295	3.460004678217113e-17	3.742179340701199e-18	3.604877870308844e-17	4.4224593382132995e-18	3.0325328695724534e-17	3.746288674493151e-18	3.925789114528708e-17	2.229308907701438e-18	nan	nan	nan	nan	nan	nan
54684.9000000123	3.4570650412964715e-17	3.505322047758877e-18	3.60163122873357e-17	4.3464388021356664e-18	3.02991240859589e-17	3.733139445972357e-18	3.922367930365145e-17	2.098037520009628e-18	nan	nan	nan	nan	nan	nan
54684.9500000123	3.45412791455485e-17	3.230062187994426e-18	3.598387521950421e-17	4.264253639689056e-18	3.027294230235843e-17	3.7175444267433206e-18	3.9189497276102774e-17	1.962674618810649e-18	nan	nan	nan	nan	nan	nan
54685.000000012304	3.451193285497585e-17	2.9336104916554727e-18	3.5951467361549726e-17	4.182981084589976e-18	3.0246783252461006e-17	3.700623753130146e-18	3.915534489153716e-17	1.8374471989411747e-18	nan	nan	nan	nan	nan	nan
54685.05000001231	3.44826113959606e-17	2.6429303627993455e-18	3.591908855439857e-17	4.110959301485188e-18	3.022064682602055e-17	3.683728756371056e-18	3.9121221955839326e-17	1.7409928160116366e-18	nan	nan	nan	nan	nan	nan
54685.10000001231	3.445331460288818e-17	2.3992192625839e-18	3.5886738617959775e-17	4.0574247903528156e-18	3.019453289501783e-17	3.6684055201378664e-18	3.9087128251894233e-17	1.6946638087756815e-18	nan	nan	nan	nan	nan	nan
54685.15000001231	3.442404228982551e-17	2.2586515168425628e-18	3.585441735113638e-17	4.031831417578747e-18	3.01684413136704e-17	3.656343131307998e-18	3.905306357878683e-17	1.7149574074730716e-18	nan	nan	nan	nan	nan	nan
54685.200000012315	3.4394794265129656e-17	2.2752152275703278e-18	3.582212456771481e-17	4.041549460699002e-18	3.0142371918441645e-17	3.64930400333693e-18	3.9019028002257625e-17	1.7935362183646633e-18	nan	nan	nan	nan	nan	nan
54685.25000001232	3.436557053530918e-17	2.4406658510329693e-18	3.578986032566645e-17	4.0827749740257126e-18	3.0116324540809144e-17	3.6489155792273885e-18	3.8985021694907945e-17	1.909257646576975e-18	nan	nan	nan	nan	nan	nan
54685.30000001232	3.4336371254755347e-17	2.697068762999396e-18	3.5757624780850635e-17	4.146211365337452e-18	3.0090299185444176e-17	3.654912704921632e-18	3.895104480702813e-17	2.04198708272876e-18	nan	nan	nan	nan	nan	nan
54685.350000012324	3.4307196561929046e-17	2.9906963231934774e-18	3.572541806875328e-17	4.2223909711161836e-18	3.006429598627591e-17	3.665562860815753e-18	3.8917097466013467e-17	2.1756881072249583e-18	nan	nan	nan	nan	nan	nan
54685.40000001233	3.4278046575060286e-17	3.2834689905453784e-18	3.56932403039535e-17	4.3025183210113836e-18	3.00383150633156e-17	3.679102144157437e-18	3.888317977639242e-17	2.2986484088672546e-18	nan	nan	nan	nan	nan	nan
54685.45000001233	3.4248921392172234e-17	3.550703248621686e-18	3.566109158014915e-17	4.378952455972513e-18	3.001235651889806e-17	3.693855982837155e-18	3.8849291819852475e-17	2.4026637435013973e-18	nan	nan	nan	nan	nan	nan
54685.50000001233	3.421982109110444e-17	3.776644121501116e-18	3.5628971970181855e-17	4.4454216504951785e-18	2.998642043770302e-17	3.708305453618895e-18	3.881543365526578e-17	2.482150983164819e-18	nan	nan	nan	nan	nan	nan
54685.550000012336	3.419074572953485e-17	3.951202517269588e-18	3.5596881526060607e-17	4.497070951874367e-18	2.996050688677551e-17	3.721136130961905e-18	3.878160531871317e-17	2.5334793512225247e-18	nan	nan	nan	nan	nan	nan
54685.60000001234	3.416169534500092e-17	4.068005919002083e-18	3.5564820278984585e-17	4.530427713071008e-18	2.993461591554558e-17	3.731272240404191e-18	3.8747806823507174e-17	2.55453700524625e-18	nan	nan	nan	nan	nan	nan
54685.65000001234	3.413266995491961e-17	4.1233120321768064e-18	3.553278823936453e-17	4.543343007529083e-18	2.990874755584681e-17	3.73789930932742e-18	3.8714038160213714e-17	2.5444872787881624e-18	nan	nan	nan	nan	nan	nan
54685.700000012344	3.410366955660657e-17	4.1154425760436326e-18	3.55007853968436e-17	4.5349428885075205e-18	2.9882901821934183e-17	3.740478302603678e-18	3.868029929667289e-17	2.5036750966984033e-18	nan	nan	nan	nan	nan	nan
54685.75000001235	3.407469412729394e-17	4.044549335351932e-18	3.546881172031666e-17	4.505606758173425e-18	2.985707871050086e-17	3.738753650035678e-18	3.8646590178018383e-17	2.4336665693426826e-18	nan	nan	nan	nan	nan	nan
54685.80000001235	3.4045743624147395e-17	3.912635995467194e-18	3.543686715794875e-17	4.4569791020314995e-18	2.983127820069433e-17	3.732756799743337e-18	3.861291072669586e-17	2.337429704802821e-18	nan	nan	nan	nan	nan	nan
54685.85000001235	3.4016817984282304e-17	3.723844223905162e-18	3.5404951637192656e-17	4.392012273244417e-18	2.9805500254131344e-17	3.722806078540996e-18	3.857926084248014e-17	2.219688768507102e-18	nan	nan	nan	nan	nan	nan
54685.900000012356	3.3987917124778364e-17	3.485101468229199e-18	3.537306506480494e-17	4.315028287101605e-18	2.977974481491223e-17	3.709502759066781e-18	3.8545640402491195e-17	2.0875020300894588e-18	nan	nan	nan	nan	nan	nan
54685.95000001236	3.395904094269378e-17	3.2073522694129168e-18	3.5341207326861563e-17	4.231773155480732e-18	2.975401180963413e-17	3.693722349604353e-18	3.8512049261209116e-17	1.9510900207726642e-18	nan	nan	nan	nan	nan	nan
54686.00000001236	3.393018931507804e-17	2.9077679465548372e-18	3.5309378288771834e-17	4.149415463648796e-18	2.972830114740351e-17	3.676599263850348e-18	3.847848725048776e-17	1.824777310432402e-18	nan	nan	nan	nan	nan	nan
54686.050000012365	3.390136209898394e-17	2.613414611931775e-18	3.527757779529175e-17	4.076412576623193e-18	2.9702612719847626e-17	3.6595022592776865e-18	3.844495417956743e-17	1.7273977589208783e-18	nan	nan	nan	nan	nan	nan
54686.10000001237	3.3872559131478347e-17	2.366006410361203e-18	3.5245805670536087e-17	4.022143298238505e-18	2.967694640112525e-17	3.643997483003622e-18	3.841144983508624e-17	1.6805951006329647e-18	nan	nan	nan	nan	nan	nan
54686.15000001237	3.384378022965209e-17	2.2229797356695643e-18	3.5214061717989506e-17	3.996210836845759e-18	2.965130204793631e-17	3.6317958415413534e-18	3.837797401960218e-17	1.7011051685302663e-18	nan	nan	nan	nan	nan	nan
54686.20000001237	3.381502520500678e-17	2.2398680590735212e-18	3.5182345755979385e-17	4.006096768467379e-18	2.9625679499530934e-17	3.62468198415553e-18	3.8344526797719534e-17	1.7804711276628785e-18	nan	nan	nan	nan	nan	nan
54686.25000001238	3.3786294064220874e-17	2.4081865471236435e-18	3.5150657844317016e-17	4.047940748585648e-18	2.960007859026995e-17	3.624302880017793e-18	3.83111083390561e-17	1.8972484403873287e-18	nan	nan	nan	nan	nan	nan
54686.30000001238	3.3757586959644155e-17	2.6683839482213385e-18	3.5118998139697785e-17	4.112301310061085e-18	2.9574499324906374e-17	3.630390223738834e-18	3.8277718791304215e-17	2.0310624773676597e-18	nan	nan	nan	nan	nan	nan
54686.35000001238	3.372890402797179e-17	2.9656302591005884e-18	3.50873667788123e-17	4.18956258445011e-18	2.954894183536406e-17	3.6411904168055306e-18	3.824435827965734e-17	2.1657437994104605e-18	nan	nan	nan	nan	nan	nan
54686.400000012385	3.370024538600905e-17	3.2614435277498353e-18	3.505576387781899e-17	4.270799241732376e-18	2.952340623989086e-17	3.654917087592592e-18	3.821102690683684e-17	2.2895235491869786e-18	nan	nan	nan	nan	nan	nan
54686.45000001239	3.3671611130694926e-17	3.531082663713008e-18	3.5024189532369484e-17	4.348267579485763e-18	2.9497892639361125e-17	3.6698739299812696e-18	3.817772475311841e-17	2.394180538663872e-18	nan	nan	nan	nan	nan	nan
54686.50000001239	3.364300133912517e-17	3.758843837608827e-18	3.499264381763331e-17	4.41562037309926e-18	2.9472401117296765e-17	3.6845222720624645e-18	3.814445187635661e-17	2.4741311671588524e-18	nan	nan	nan	nan	nan	nan
54686.550000012394	3.3614416068573707e-17	3.934704619814093e-18	3.496112678832126e-17	4.467950478137233e-18	2.9446931739887436e-17	3.697530730608749e-18	3.811120831200873e-17	2.5257490942227178e-18	nan	nan	nan	nan	nan	nan
54686.6000000124	3.3585855356513707e-17	4.052346381087574e-18	3.4929638478707966e-17	4.501751532724349e-18	2.9421484556009555e-17	3.7078098209545555e-18	3.807799407315723e-17	2.5469266870724377e-18	nan	nan	nan	nan	nan	nan
54686.6500000124	3.3557319220637004e-17	4.108061934790546e-18	3.489817890265321e-17	4.5148552893788175e-18	2.939605959724489e-17	3.7145348244866026e-18	3.804480915053129e-17	2.5368291929725744e-18	nan	nan	nan	nan	nan	nan
54686.7000000124	3.3528807658873164e-17	4.1001893727488424e-18	3.4866748053622423e-17	4.506380188377329e-18	2.937065687789802e-17	3.7171600001996396e-18	3.801165351252704e-17	2.4958005090662428e-18	nan	nan	nan	nan	nan	nan
54686.750000012406	3.3500320649406906e-17	4.028878809739337e-18	3.483534590470579e-17	4.476708619101439e-18	2.934527639501274e-17	3.715426623768923e-18	3.797852710522679e-17	2.425402996039926e-18	nan	nan	nan	nan	nan	nan
