MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
54558.350100000425	nan	nan	1.178416326423092e-15	2.2499207932761007e-17	6.492282588459163e-16	1.1840221887166055e-17	1.0419756998631644e-15	1.8888537635983632e-17	nan	nan	nan	nan	nan	nan
54558.40010000043	nan	nan	1.1811404552758625e-15	2.23165259585714e-17	6.507666893531191e-16	1.1761252129324582e-17	1.044697343571732e-15	1.877003252715317e-17	nan	nan	nan	nan	nan	nan
54558.45010000043	nan	nan	1.1838109747097775e-15	2.2134925108910145e-17	6.522697716870521e-16	1.1682780721372286e-17	1.047366360448025e-15	1.8652225943055998e-17	nan	nan	nan	nan	nan	nan
54558.500100000434	nan	nan	1.1864289061278865e-15	2.195484005441456e-17	6.537379461518762e-16	1.160498567896852e-17	1.049983495400665e-15	1.8535381565908176e-17	nan	nan	nan	nan	nan	nan
54558.55010000044	nan	nan	1.188995272038383e-15	2.1776725614728933e-17	6.5517165170509805e-16	1.1528051739578646e-17	1.0525495003031354e-15	1.8419772346616893e-17	nan	nan	nan	nan	nan	nan
54558.60010000044	nan	nan	1.1915110928396412e-15	2.1601056592270495e-17	6.565713283919064e-16	1.1452170074211043e-17	1.0550651205615476e-15	1.8305680462802352e-17	nan	nan	nan	nan	nan	nan
54558.65010000044	nan	nan	1.1939773898844776e-15	2.1428327319992748e-17	6.579374147036584e-16	1.1377538103328012e-17	1.0575311040694639e-15	1.8193396665539832e-17	nan	nan	nan	nan	nan	nan
54558.700100000446	nan	nan	1.1963951851787476e-15	2.125905108717774e-17	6.592703527055242e-16	1.1304359206433986e-17	1.0599481988862764e-15	1.8083220125522166e-17	nan	nan	nan	nan	nan	nan
54558.75010000045	nan	nan	1.198765500276202e-15	2.109375925135781e-17	6.605705797493842e-16	1.1232842326229104e-17	1.0623171545638485e-15	1.79754577791749e-17	nan	nan	nan	nan	nan	nan
54558.80010000045	nan	nan	1.2010893560775539e-15	2.093300018330372e-17	6.618385360876049e-16	1.1163201529307448e-17	1.0646387160108007e-15	1.787042364337525e-17	nan	nan	nan	nan	nan	nan
54558.850100000454	nan	nan	1.2033677745886578e-15	2.0777337768188053e-17	6.63074662024347e-16	1.1095655477606887e-17	1.0669136326131664e-15	1.776843815968459e-17	nan	nan	nan	nan	nan	nan
54558.90010000046	nan	nan	1.2056017767102266e-15	2.062734975592809e-17	6.642793954294349e-16	1.1030426773447648e-17	1.0691426530936578e-15	1.7669827230986025e-17	nan	nan	nan	nan	nan	nan
54558.95010000046	nan	nan	1.2077923839457775e-15	2.0483625569306832e-17	6.65453177332151e-16	1.0967741244934534e-17	1.0713265231900466e-15	1.7574921331050333e-17	nan	nan	nan	nan	nan	nan
54559.00010000046	nan	nan	1.2099406177988284e-15	2.0346763990019337e-17	6.665964474151233e-16	1.0907827074735074e-17	1.0734659919567054e-15	1.7484054096431573e-17	nan	nan	nan	nan	nan	nan
54559.050100000466	nan	nan	1.2120474998231302e-15	2.0217370231044612e-17	6.677096442215033e-16	1.0850913940931227e-17	1.075561806623876e-15	1.739756148428543e-17	nan	nan	nan	nan	nan	nan
54559.10010000047	nan	nan	1.2141140503668244e-15	2.0096052809678397e-17	6.68793207174947e-16	1.0797231898335725e-17	1.0776147164117614e-15	1.731577977790845e-17	nan	nan	nan	nan	nan	nan
54559.15010000047	nan	nan	1.2161412921390386e-15	1.998341988695398e-17	6.698475772529425e-16	1.0747010269095247e-17	1.079625467058133e-15	1.7239044651856448e-17	nan	nan	nan	nan	nan	nan
54559.200100000475	nan	nan	1.21813024583955e-15	1.988007537918357e-17	6.708731932576131e-16	1.0700476398420636e-17	1.0815948074515336e-15	1.7167688886746385e-17	nan	nan	nan	nan	nan	nan
54559.25010000048	nan	nan	1.220081933675149e-15	1.9786614580134274e-17	6.7187049430184875e-16	1.0657854330623227e-17	1.0835234844905448e-15	1.7102041054194982e-17	nan	nan	nan	nan	nan	nan
54559.30010000048	nan	nan	1.2219973760944445e-15	1.9703619582169477e-17	6.72839920275455e-16	1.0619363336820439e-17	1.0854122477270296e-15	1.7042423226689474e-17	nan	nan	nan	nan	nan	nan
54559.35010000048	nan	nan	1.223877594902356e-15	1.963165433615553e-17	6.737819112754151e-16	1.05852164643737e-17	1.0872618425670994e-15	1.698914441054926e-17	nan	nan	nan	nan	nan	nan
54559.40010000049	nan	nan	1.2257236103465575e-15	1.957125956301218e-17	6.746969060002636e-16	1.055561862324628e-17	1.089073015577676e-15	1.6942490625008732e-17	nan	nan	nan	nan	nan	nan
54559.45010000049	nan	nan	1.2275364456385141e-15	1.952294731890654e-17	6.755853465151708e-16	1.0530758780228215e-17	1.0908465093457598e-15	1.690273316218686e-17	nan	nan	nan	nan	nan	nan
54559.50010000049	1.1664782946727096e-15	2.52143631181237e-17	1.2293171196695881e-15	1.9487182832750758e-17	6.764476754032512e-16	1.0510804902725198e-17	1.0925830722624031e-15	1.6870128100787815e-17	nan	nan	nan	nan	nan	nan
54559.550100000495	1.1730052068873103e-15	2.495560884588122e-17	1.2310666550484395e-15	1.9464101184687744e-17	6.772843977116606e-16	1.0495755164434715e-17	1.0942834641609325e-15	1.6844758352472547e-17	nan	nan	nan	nan	nan	nan
54559.6001000005	1.1795478440031749e-15	2.4715867451974912e-17	1.2327860772470531e-15	1.9453191235242513e-17	6.780960964899154e-16	1.048539196871534e-17	1.0959484913070907e-15	1.682634189670585e-17	nan	nan	nan	nan	nan	nan
54559.6501000005	1.186105742352112e-15	2.4494676026984706e-17	1.2344764143998028e-15	1.9453824599202132e-17	6.788833586721116e-16	1.0479473300578171e-17	1.0975789591374701e-15	1.6814534624137628e-17	nan	nan	nan	nan	nan	nan
54559.700100000504	1.1926784383244527e-15	2.4291533769392368e-17	1.2361386947917638e-15	1.9465342651867898e-17	6.796467751287195e-16	1.0477747895226472e-17	1.0991756798876956e-15	1.6808979298579095e-17	nan	nan	nan	nan	nan	nan
54559.75010000051	1.1992654683645035e-15	2.4105904186738462e-17	1.2377739440958558e-15	1.948706223296892e-17	6.803869322758912e-16	1.0479956967812844e-17	1.1007394613159804e-15	1.6809307620649697e-17	nan	nan	nan	nan	nan	nan
54559.80010000051	1.2058663689723003e-15	2.3937217693233903e-17	1.2393831902957515e-15	1.951828134300836e-17	6.811044184979658e-16	1.0485835916409914e-17	1.1022711111805377e-15	1.6815142857744252e-17	nan	nan	nan	nan	nan	nan
54559.85010000051	1.2124806766985069e-15	2.37848745606052e-17	1.2409674609230195e-15	1.955828462868913e-17	6.817998226454322e-16	1.0495116016105699e-17	1.1037714410536722e-15	1.6826101975938324e-17	nan	nan	nan	nan	nan	nan
54559.900100000516	1.219107928144715e-15	2.3648248169101285e-17	1.2425277837101638e-15	1.960634857886925e-17	6.824737327918631e-16	1.0507525876046596e-17	1.1052412562061462e-15	1.6841797807594588e-17	nan	nan	nan	nan	nan	nan
54559.95010000052	1.2257476599597301e-15	2.352668850056165e-17	1.2440651859375843e-15	1.9661746452665764e-17	6.831267372180089e-16	1.0522793074684221e-17	1.1066813690394147e-15	1.6861840993282132e-17	nan	nan	nan	nan	nan	nan
54560.00010000052	1.232399408839188e-15	2.341952581087499e-17	1.2455806943833434e-15	1.9723752852200977e-17	6.837594244117975e-16	1.0540645461384343e-17	1.1080925854875602e-15	1.6885842121690113e-17	nan	nan	nan	nan	nan	nan
54560.050100000524	1.2390627115222538e-15	2.3326074418487e-17	1.2470753375836851e-15	1.979164786237573e-17	6.843723819806523e-16	1.0560812504621008e-17	1.1094757157962468e-15	1.691341336116195e-17	nan	nan	nan	nan	nan	nan
54560.10010000053	1.2457371047908561e-15	2.3245636542267907e-17	1.2485501416133993e-15	1.986472074825965e-17	6.849661988268563e-16	1.0583026439585729e-17	1.1108315692161583e-15	1.694417020196712e-17	nan	nan	nan	nan	nan	nan
54560.15010000053	1.2524221254670153e-15	2.3177506131007007e-17	1.2500061343054574e-15	1.994227334875979e-17	6.855414627132161e-16	1.0607023410135342e-17	1.1121609543346583e-15	1.6977732965802457e-17	nan	nan	nan	nan	nan	nan
54560.20010000053	1.2591173104114412e-15	2.3120972622795266e-17	1.2514443442965706e-15	2.002362290627626e-17	6.860987627491923e-16	1.0632544360825726e-17	1.1134646799049404e-15	1.7013728366742913e-17	nan	nan	nan	nan	nan	nan
54560.250100000536	1.2658221965208457e-15	2.3075324586071236e-17	1.252865796405685e-15	2.010810460069126e-17	6.86638686283236e-16	1.0659336007054097e-17	1.1147435553435184e-15	1.7051790353871535e-17	nan	nan	nan	nan	nan	nan
54560.30010000054	1.2725363207268932e-15	2.3039853194836598e-17	1.2542715199727844e-15	2.0195073623975708e-17	6.87161822528397e-16	1.0687151471765979e-17	1.1159983884086055e-15	1.709156167165564e-17	nan	nan	nan	nan	nan	nan
54560.35010000054	1.2792592199934457e-15	2.301385550157484e-17	1.2556625422782693e-15	2.0283906966386222e-17	6.876687587295377e-16	1.0715751042673242e-17	1.1172299881850555e-15	1.7132694537219436e-17	nan	nan	nan	nan	nan	nan
54560.400100000545	1.2859904313156182e-15	2.2996637478000875e-17	1.257039890401604e-15	2.0374004856271665e-17	6.881600834263803e-16	1.0744902689338789e-17	1.118439163591892e-15	1.7174851682011363e-17	nan	nan	nan	nan	nan	nan
54560.45010000055	1.2927294917166855e-15	2.2987516801085923e-17	1.2584045910706178e-15	2.046479177577197e-17	6.886363860909465e-16	1.0774382565426207e-17	1.1196267257039296e-15	1.7217706909748675e-17	nan	nan	nan	nan	nan	nan
54560.50010000055	1.2994759382470492e-15	2.298582537016636e-17	1.2597576724196841e-15	2.05557174099839e-17	6.89098252725033e-16	1.0803975366295666e-17	1.1207934792944402e-15	1.7260945829973678e-17	nan	nan	nan	nan	nan	nan
54560.55010000055	1.3062293079821033e-15	2.299091154811764e-17	1.2611001614780345e-15	2.0646257210259077e-17	6.895462728524561e-16	1.0833474665651206e-17	1.1219402365990489e-15	1.7304266417768165e-17	nan	nan	nan	nan	nan	nan
54560.600100000556	1.3129891380197998e-15	2.3002142124437187e-17	1.2624330853753676e-15	2.0735912774151257e-17	6.899810360488257e-16	1.0862683231307786e-17	1.1230678037176683e-15	1.7347379237004347e-17	nan	nan	nan	nan	nan	nan
54560.65010000056	1.3197549654795476e-15	2.3018904005163798e-17	1.2637574722962908e-15	2.0824212134510427e-17	6.904031282123501e-16	1.0891413087805213e-17	1.1241769925542628e-15	1.7390008007004656e-17	nan	nan	nan	nan	nan	nan
54560.70010000056	1.3265263274995016e-15	2.3040605638576795e-17	1.2650743490691006e-15	2.0910709734538025e-17	6.908131388668454e-16	1.0919485809418677e-17	1.1252686100378958e-15	1.7431889746689863e-17	nan	nan	nan	nan	nan	nan
54560.750100000565	1.3333027612354845e-15	2.3066678188658097e-17	1.2663847427230281e-15	2.099498646669846e-17	6.912116557751177e-16	1.0946732510682824e-17	1.126343465585081e-15	1.747277503229374e-17	nan	nan	nan	nan	nan	nan
54560.80010000057	1.3400838038574434e-15	2.309657647209607e-17	1.267689680789642e-15	2.107664943369541e-17	6.915992679430391e-16	1.0972993955493141e-17	1.1274023672856916e-15	1.7512428008437093e-17	5.128374852010872e-16	6.468926801929576e-17	nan	nan	nan	nan
54560.85010000057	1.3468689925504699e-15	2.3129779676373606e-17	1.2689901917549527e-15	2.115533175635827e-17	6.919765625118833e-16	1.0998120546554622e-17	1.1284461255512222e-15	1.7550626689145124e-17	5.165855235948956e-16	6.400549242309961e-17	nan	nan	nan	nan
54560.900100000574	1.3536578645091437e-15	2.3165791877858328e-17	1.2702873010909448e-15	2.123069227610484e-17	6.923441286429053e-16	1.1021972369503618e-17	1.1294755476423953e-15	1.758716286235708e-17	5.203592585571218e-16	6.334636808272206e-17	nan	nan	nan	nan
54560.95010000058	1.3604499569388074e-15	2.320414237806399e-17	1.2715820373338622e-15	2.1302415133793998e-17	6.927025537881452e-16	1.104441912024006e-17	1.1304914436390454e-15	1.7621842087860022e-17	5.241584707787084e-16	6.271138216819928e-17	nan	nan	nan	nan
54561.00010000058	1.367244807051304e-15	2.3244385879338286e-17	1.2728754281157412e-15	2.1370209476839067e-17	6.930524276785966e-16	1.1065340091225921e-17	1.131494622460196e-15	1.7654483714529256e-17	5.279829418451534e-16	6.210001172697585e-17	nan	nan	nan	nan
54561.05010000058	1.3740419520650304e-15	2.3286102518344246e-17	1.2741684993104368e-15	2.1433808976539703e-17	6.933943368857946e-16	1.1084624113203818e-17	1.13248589037159e-15	1.7684920918676663e-17	5.318324541823774e-16	6.151172686590492e-17	nan	nan	nan	nan
54561.100100000585	1.3808409292017079e-15	2.3328897775178106e-17	1.2754622795546602e-15	2.1492971494017364e-17	6.937288707263777e-16	1.1102169463534847e-17	1.1334660597746818e-15	1.7713000553351306e-17	5.357067910025724e-16	6.094599396365666e-17	nan	nan	nan	nan
54561.15010000059	1.3876412756843688e-15	2.3372402277256726e-17	1.2767577962292789e-15	2.1547478566718946e-17	6.940566163934139e-16	1.1117883807388501e-17	1.1344359364377245e-15	1.7738583013474446e-17	5.396057362500329e-16	6.040227888957073e-17	nan	nan	nan	nan
54561.20010000059	1.3944425287363304e-15	2.341627151241962e-17	1.2780560753086154e-15	2.1597135101802774e-17	6.943781640322518e-16	1.113168411963339e-17	1.1353963330938327e-15	1.7761542240504304e-17	5.435290745469515e-16	5.988005020442663e-17	nan	nan	nan	nan
54561.250100000594	1.4012442255784156e-15	2.346018546888327e-17	1.2793581468861602e-15	2.1641768916565297e-17	6.946940994375108e-16	1.1143496578982623e-17	1.1363480533554685e-15	1.7781765732621805e-17	5.47476591139181e-16	5.937878231834766e-17	nan	nan	nan	nan
54561.3001000006	1.4080459034275677e-15	2.3503848213038637e-17	1.2806650354794563e-15	2.1681230383707604e-17	6.950050133242779e-16	1.1153256522457286e-17	1.1372919114482175e-15	1.7799154158760773e-17	5.514480718419513e-16	5.88979585810915e-17	nan	nan	nan	nan
54561.3501000006	1.414847099495151e-15	2.354698741956075e-17	1.2819777696749818e-15	2.1715392107392046e-17	6.953114913835838e-16	1.116090835676306e-17	1.1382287118136914e-15	1.781362151091505e-17	5.554433029855379e-16	5.843707428027532e-17	nan	nan	nan	nan
54561.4001000006	1.421647350983901e-15	2.358935386411387e-17	1.283297377004305e-15	2.1744148550709285e-17	6.95614123760777e-16	1.1166405448561188e-17	1.139159266190025e-15	1.782509496854942e-17	5.594620713608699e-16	5.799563952361213e-17	nan	nan	nan	nan
54561.450100000606	1.4284461950869304e-15	2.3630720888650557e-17	1.2846248838938526e-15	2.17674157841046e-17	6.95913498477636e-16	1.1169710088589324e-17	1.1400843825012618e-15	1.783351463406525e-17	5.635041641650761e-16	5.757318198197602e-17	nan	nan	nan	nan
54561.50010000061	1.4352431689860272e-15	2.3670883847135644e-17	1.2859613191812707e-15	2.1785131178992994e-17	6.962102033487615e-16	1.117079341964754e-17	1.1410048681739547e-15	1.783883371321548e-17	5.675693689469573e-16	5.71692494710297e-17	nan	nan	nan	nan
54561.55010000061	1.4420378098486524e-15	2.370965953991125e-17	1.287307708941349e-15	2.1797253257152126e-17	6.965048261887544e-16	1.1169635381712655e-17	1.1419215346145783e-15	1.7841018196768185e-17	5.716574735523828e-16	5.678341235019425e-17	nan	nan	nan	nan
54561.600100000614	1.4488296548270862e-15	2.3746885641917086e-17	1.2886650816600982e-15	2.1803761354335534e-17	6.967979565214306e-16	1.1166224638441525e-17	1.142835189415516e-15	1.7840046940537496e-17	5.7576826606959905e-16	5.641526571889927e-17	nan	nan	nan	nan
54561.65010000062	1.4556182410556938e-15	2.3782420130904306e-17	1.2900344636132428e-15	2.180465563270117e-17	6.970901814880638e-16	1.1160558556900614e-17	1.1437466403349806e-15	1.7835911429524688e-17	5.79901534774447e-16	5.606443139129141e-17	nan	nan	nan	nan
54561.70010000062	1.4624031056494056e-15	2.3816140718704016e-17	1.2914168821314165e-15	2.1799956767575787e-17	6.9738208952478755e-16	1.1152643166127433e-17	1.1446566981161267e-15	1.7828615960380283e-17	5.840570680754793e-16	5.573055963186136e-17	nan	nan	nan	nan
54561.75010000062	1.469183785702099e-15	2.384794428956919e-17	1.2928133655499283e-15	2.1789705991459873e-17	6.976742691713242e-16	1.11424931044733e-17	1.145566171346318e-15	1.7818177375821138e-17	5.882346544589734e-16	5.5413330635760483e-17	nan	nan	nan	nan
54561.800100000626	1.475959818283776e-15	2.3877746348584753e-17	1.294224940395672e-15	2.1773964968774046e-17	6.979673083458634e-16	1.1130131664482614e-17	1.1464758676179375e-15	1.7804625116848573e-17	5.924340824338261e-16	5.511245573891975e-17	nan	nan	nan	nan
54561.85010000063	1.4827307404391533e-15	2.3905480480455152e-17	1.2956526347025539e-15	2.1752815705366475e-17	6.982617961578658e-16	1.1115590665310395e-17	1.1473865966791592e-15	1.7788001155765934e-17	5.966551404763332e-16	5.482767834440056e-17	nan	nan	nan	nan
54561.90010000063	1.489496089186481e-15	2.3931097821571417e-17	1.2970974754495712e-15	2.1726360618997085e-17	6.98558319852194e-16	1.1098910604589104e-17	1.1482991662881961e-15	1.7768359918887137e-17	6.00897616974837e-16	5.455877455276989e-17	nan	nan	nan	nan
54561.950100000635	1.4962554015139535e-15	2.3954566545556735e-17	1.2985604904194619e-15	2.1694722504860395e-17	6.988574676578038e-16	1.108014048948804e-17	1.1492143866907127e-15	1.7745768447803367e-17	6.051613001742415e-16	5.430555348561477e-17	nan	nan	nan	nan
54562.00010000064	1.5030082143793661e-15	2.3975871361289453e-17	1.3000427056870152e-15	2.1658044581493905e-17	6.991598282698009e-16	1.1059337927249768e-17	1.1501330661424122e-15	1.7720306106785487e-17	6.094459781203843e-16	5.406785729269591e-17	nan	nan	nan	nan
54562.05010000064	1.5097540647069616e-15	2.3995013025151968e-17	1.301545150592216e-15	2.161649053363194e-17	6.994659897099636e-16	1.1036569156839322e-17	1.1510560147231289e-15	1.7692064752630546e-17	6.137514386042595e-16	5.384556083462311e-17	nan	nan	nan	nan
54562.10010000064	1.5164924893863592e-15	2.401200786524798e-17	1.3030688516117236e-15	2.1570244572950177e-17	6.997765412949304e-16	1.1011908964377215e-17	1.1519840390302652e-15	1.7661148563141266e-17	6.180774691060849e-16	5.3638571034397597e-17	nan	nan	nan	nan
54562.15010000065	1.5232230252705325e-15	2.4026887317606495e-17	1.3046148351217303e-15	2.1519511511747926e-17	7.000920697516196e-16	1.098544076241e-17	1.1529179493094858e-15	1.7627674276988453e-17	6.224238567392063e-16	5.344682589268611e-17	nan	nan	nan	nan
54562.20010000065	1.5299452091725218e-15	2.403969747205513e-17	1.3061841302612856e-15	2.1464516847852876e-17	7.004131640859032e-16	1.0957256593333867e-17	1.1538585541481537e-15	1.759177076590814e-17	6.267903881938276e-16	5.327029316331314e-17	nan	nan	nan	nan
54562.25010000065	1.536658577866422e-15	2.405049862738152e-17	1.3077777632056465e-15	2.140550681087137e-17	7.007404121123821e-16	1.0927457063785041e-17	1.1548066631286132e-15	1.755357940529801e-17	6.311768496805677e-16	5.310896868720725e-17	nan	nan	nan	nan
54562.300100000655	1.5433626680822158e-15	2.4059364852954657e-17	1.3093967618380182e-15	2.1342748410285636e-17	7.010744023707786e-16	1.0896151405369295e-17	1.155763083014097e-15	1.751325368098802e-17	6.355830268738291e-16	5.296287438491348e-17	nan	nan	nan	nan
54562.35010000066	1.5500570165059082e-15	2.406638355537686e-17	1.3110421534890345e-15	2.127652954188773e-17	7.014157232454319e-16	1.0863457435622229e-17	1.1567286240502693e-15	1.7470959393189644e-17	6.400087048549733e-16	5.283205590983207e-17	nan	nan	nan	nan
54562.40010000066	1.556741159776935e-15	2.4071655047577702e-17	1.3127149655897965e-15	2.1207158884383e-17	7.017649626545315e-16	1.082950149933567e-17	1.157704095653644e-15	1.742687436148718e-17	6.44453668055301e-16	5.271657996653492e-17	nan	nan	nan	nan
54562.450100000664	1.5634146344860134e-15	2.4075292118371677e-17	1.3144162257723406e-15	2.1134965989194077e-17	7.021227098111271e-16	1.0794418450007223e-17	1.1586903042557936e-15	1.7381188414367785e-17	6.489177001988189e-16	5.261653130088698e-17	nan	nan	nan	nan
54562.50010000067	1.5700769771739289e-15	2.407741959925248e-17	1.316146960915197e-15	2.1060301095938373e-17	7.024895506134268e-16	1.075835160700447e-17	1.1596880620923432e-15	1.7334103277838054e-17	6.534005842447932e-16	5.2532009371215836e-17	2.1146303614495527e-16	3.101304045701335e-17	1.6370245923659465e-16	6.073098493390312e-17
54562.55010000067	1.5767277243286065e-15	2.4078173926784746e-17	1.3179081987508692e-15	2.0983535019496595e-17	7.02866076346256e-16	1.0721452578077194e-17	1.1606981772531663e-15	1.7285832376537245e-17	6.579019113867317e-16	5.246292326901979e-17	2.1146303629438672e-16	3.101304021320171e-17	1.637024669015596e-16	6.07309730300502e-17
54562.60010000067	1.5833664123838158e-15	2.407770269669587e-17	1.3197009668611599e-15	2.0905058968380373e-17	7.032528732185891e-16	1.0683881194716262e-17	1.1617214560040052e-15	1.7236600537199747e-17	6.624205126990251e-16	5.24083903170367e-17	2.1146303644338112e-16	3.10130399723717e-17	1.6370247451208642e-16	6.073096127324723e-17
54562.650100000676	1.5899925777176274e-15	2.4076164207957703e-17	1.3215262917729626e-15	2.0825284131108896e-17	7.03650529562971e-16	1.0645805371706399e-17	1.1627587094196745e-15	1.7186643771684192e-17	6.669550294807585e-16	5.2367341861633114e-17	2.1146303659193862e-16	3.101303973452274e-17	1.6370248206817384e-16	6.073094966349405e-17
