MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_u	sdss_u_err	sdss_z	sdss_z_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56175.84880000868	6.709104980059253e-16	1.2417559375465829e-17	2.756136171099882e-15	1.1379734038409123e-16	2.1072029007812932e-15	2.149870888105616e-17	2.2888090013702043e-16	3.3104305207590854e-17	1.419793708224084e-15	2.923461880475922e-17	nan	nan	2.327631092910215e-15	4.318285170656075e-15	3.333035649198124e-15	6.596894261846303e-15	nan	nan	1.889463164112971e-15	4.380825676211688e-17	nan	nan	nan	nan	nan	nan	1.2504034538113538e-16	1.372931215774892e-16	nan	nan	nan	nan
56175.89880000868	6.706628292364637e-16	1.2011027773171843e-17	2.754347100296257e-15	1.1374128484903745e-16	2.1061845439687377e-15	2.119069622249638e-17	2.287177959173477e-16	3.7423574786705363e-17	1.4191376872407028e-15	2.905346018414579e-17	nan	nan	2.3246158969536963e-15	4.31620395529684e-15	3.329344851498659e-15	6.5937720774595455e-15	nan	nan	1.888236640484616e-15	4.378455763357409e-17	nan	nan	nan	nan	nan	nan	1.249590016553969e-16	1.7179519362719297e-16	nan	nan	nan	nan
56175.948800008686	6.704152507786171e-16	1.2169092147016345e-17	2.7525591905436136e-15	1.136862977859393e-16	2.1051666793411754e-15	2.084639002865649e-17	2.285548081573921e-16	4.108757514194345e-17	1.418481968635718e-15	2.910230902737104e-17	nan	nan	2.3216041290551294e-15	4.314112921992501e-15	3.325658644101941e-15	6.590635068891675e-15	nan	nan	1.8870109130307848e-15	4.376107343147912e-17	nan	nan	nan	nan	nan	nan	1.2487770937000463e-16	2.0141451796643282e-16	nan	nan	nan	nan
56175.99880000869	6.701677669393477e-16	1.2823414293825131e-17	2.7507724411227604e-15	1.1363225085841327e-16	2.1041493066367738e-15	2.0493416992796115e-17	2.2839193698224337e-16	4.3985350412045593e-17	1.4178265535553902e-15	2.9358073818252935e-17	nan	nan	2.3185957878527717e-15	4.312012069499387e-15	3.3219770224389746e-15	6.587483233599589e-15	nan	nan	1.8857859812252427e-15	4.373806621471497e-17	nan	nan	nan	nan	nan	nan	1.247964833227718e-16	2.258501582244664e-16	nan	nan	nan	nan
56176.04880000869	6.699203732098045e-16	1.3787587558969938e-17	2.748986851366376e-15	1.1357884339239715e-16	2.1031324255798257e-15	2.0164825996253517e-17	2.282291824688302e-16	4.604852010219926e-17	1.4171714410234954e-15	2.9760391463353927e-17	nan	nan	2.3155908719856545e-15	4.309901396573132e-15	3.318299981938512e-15	6.584316569036035e-15	nan	nan	1.8845618445406893e-15	4.3715829055007015e-17	nan	nan	nan	nan	nan	nan	1.2471533552156462e-16	2.448632382725928e-16	nan	nan	nan	nan
56176.098800008695	6.696730687151358e-16	1.488724559082844e-17	2.7472024205981673e-15	1.1352580416864455e-16	2.1021160358964144e-15	1.9897967496907477e-17	2.2806654464634523e-16	4.723558109457714e-17	1.416516631453829e-15	3.0247606848951127e-17	nan	nan	2.312589380093564e-15	4.307780901968698e-15	3.314627518027242e-15	6.581135072649666e-15	nan	nan	1.8833385024493084e-15	4.3694661501520146e-17	nan	nan	nan	nan	nan	nan	1.2463427518973232e-16	2.5827334694267814e-16	nan	nan	nan	nan
56176.1488000087	6.694258594447109e-16	1.5988128885486996e-17	2.7454191481318824e-15	1.1347289412388274e-16	2.1011001372902436e-15	1.9732314948083306e-17	2.279040234960526e-16	4.7524721780355415e-17	1.4158621242649373e-15	3.0762134139736845e-17	nan	nan	2.3095913108169896e-15	4.305650584440611e-15	3.3109596261295606e-15	6.577938741885451e-15	nan	nan	1.882115954437298e-15	4.3674524952111115e-17	nan	nan	nan	nan	nan	nan	1.2455330877070012e-16	2.659559560361235e-16	nan	nan	nan	nan
56176.1988000087	6.691787365154202e-16	1.6995405190731027e-17	2.743637033271529e-15	1.1341990760106927e-16	2.100084729492767e-15	1.9705461586695148e-17	2.2774161895153136e-16	4.691071289527018e-17	1.4152079192903511e-15	3.12536071041854e-17	nan	nan	2.3065966627973263e-15	4.303510442742818e-15	3.3072963016676127e-15	6.5747275741845165e-15	nan	nan	1.8808942000004793e-15	4.3655108578168206e-17	nan	nan	nan	nan	nan	nan	1.2447243993172612e-16	2.678406990008368e-16	nan	nan	nan	nan
56176.2488000087	6.689317073971514e-16	1.784438689077558e-17	2.741856075310748e-15	1.133666734130838e-16	2.099069812232754e-15	1.9824032979468597e-17	2.275793308984264e-16	4.5404223126884336e-17	1.4145540167976104e-15	3.168039001790938e-17	nan	nan	2.3036054346767035e-15	4.301360475629034e-15	3.3036375400615487e-15	6.571501566984518e-15	nan	nan	1.8796732386344473e-15	4.3636121796453934e-17	nan	nan	nan	nan	nan	nan	1.2439166956682315e-16	2.6391041924556686e-16	nan	nan	nan	nan
56176.298800008706	6.686847702729046e-16	1.8491839400336463e-17	2.7400762735348427e-15	1.1331305572567098e-16	2.0980553853454955e-15	2.0053165802131377e-17	2.2741715917469764e-16	4.303322556225348e-17	1.4139004165001502e-15	3.20100349290146e-17	nan	nan	2.300617625098137e-15	4.299200681852614e-15	3.299983336729274e-15	6.568260717719596e-15	nan	nan	1.8784530698337316e-15	4.361730552933418e-17	nan	nan	nan	nan	nan	nan	1.2431099579884693e-16	2.5420094032983344e-16	nan	nan	nan	nan
56176.34880000871	6.684379207684215e-16	1.8909947383523478e-17	2.73829762721733e-15	1.1325895475683482e-16	2.097041448624659e-15	2.0353068878142377e-17	2.272551035706257e-16	3.984720530082677e-17	1.4132471183955924e-15	3.221917508862068e-17	nan	nan	2.297633232705437e-15	4.297031060166775e-15	3.296333687086458e-15	6.565005023820659e-15	nan	nan	1.8772336930915704e-15	4.359843432788718e-17	nan	nan	nan	nan	nan	nan	1.2423041398074995e-16	2.3880154672818665e-16	nan	nan	nan	nan
56176.39880000871	6.68191167161145e-16	1.9082547972180328e-17	2.7365201356238932e-15	1.1320430729704483e-16	2.0960280018809195e-15	2.068536105850644e-17	2.270931638287102e-16	3.592652479762392e-17	1.4125941215576542e-15	3.2293243113289666e-17	nan	nan	2.2946522561433008e-15	4.294851609324609e-15	3.2926885865467126e-15	6.561734482715383e-15	nan	nan	1.876015107900491e-15	4.357931817938255e-17	nan	nan	nan	nan	nan	nan	1.2414991669600275e-16	2.1785619887658649e-16	nan	nan	nan	nan
56176.448800008715	6.679445008371508e-16	1.9003112538103542e-17	2.734743798009065e-15	1.131490870485583e-16	2.0950150449173427e-15	2.1015563682759236e-17	2.269313396439301e-16	3.1403143006746266e-17	1.4119414269934747e-15	3.222620304933647e-17	nan	nan	2.291674694057362e-15	4.292662328079283e-15	3.289048030521391e-15	6.5584490918284645e-15	nan	nan	1.8747973137521164e-15	4.355980400684479e-17	nan	nan	nan	nan	nan	nan	1.240694937581819e-16	1.9156554428562885e-16	nan	nan	nan	nan
56176.49880000872	6.676979300065855e-16	1.867392433344957e-17	2.732968613618481e-15	1.1309330478488296e-16	2.0940025775231208e-15	2.131446011538909e-17	2.267696306635002e-16	2.6509138454889994e-17	1.4112890339563203e-15	3.202043786409759e-17	nan	nan	2.2887005450939788e-15	4.2904632151839325e-15	3.2854120144197955e-15	6.555148848581712e-15	nan	nan	1.873580310137101e-15	4.353977686719263e-17	nan	nan	nan	nan	nan	nan	1.2398913220972542e-16	1.601898341116113e-16	nan	nan	nan	nan
56176.54880000872	6.674514467957837e-16	1.8106392739686378e-17	2.731194581687858e-15	1.1303700833087374e-16	2.0929905994852063e-15	2.1558648141101347e-17	2.2660803648709797e-16	2.169594941776173e-17	1.410636942013371e-15	3.1686823307778975e-17	nan	nan	2.2857298079006287e-15	4.288254269391998e-15	3.2817805336490325e-15	6.551833750394219e-15	nan	nan	1.872364096544291e-15	4.351916084773312e-17	nan	nan	nan	nan	nan	nan	1.2390881631985506e-16	1.2405292898144598e-16	nan	nan	nan	nan
56176.59880000872	6.672050551752265e-16	1.7322488923414753e-17	2.7294217014428607e-15	1.129802823601188e-16	2.0919791105896584e-15	2.173062155229025e-17	2.264465566668633e-16	1.7899241116398267e-17	1.4099851517389456e-15	3.1244980727078084e-17	nan	nan	2.2827624811255854e-15	4.286035489457155e-15	3.2781535836140574e-15	6.548503794682449e-15	nan	nan	1.8711486724627266e-15	4.349791966295177e-17	nan	nan	nan	nan	nan	nan	1.2382852758166493e-16	8.354777262099173e-17	nan	nan	nan	nan
56176.64880000873	6.669587529914326e-16	1.6357679722728215e-17	2.727649972099335e-15	1.1292324801151694e-16	2.09096811061224e-15	2.1818641698816314e-17	2.262851907081642e-16	1.673661519639108e-17	1.4093336619523015e-15	3.0723623851998394e-17	nan	nan	2.2797985634180897e-15	4.2838068741334594e-15	3.2745311597177757e-15	6.545158978860419e-15	nan	nan	1.8699340373798976e-15	4.3476056962191577e-17	nan	nan	nan	nan	nan	nan	1.2374824470837677e-16	3.914527983771114e-17	nan	nan	nan	nan
56176.69880000873	6.667125443494753e-16	1.526597395730546e-17	2.725879392863869e-15	1.1286606232192297e-16	2.089957599315289e-15	2.18165699240766e-17	2.2612393832304293e-16	1.9028975640056585e-17	1.4086824742551108e-15	3.016084387766243e-17	nan	nan	2.2768380534283407e-15	4.281568422175391e-15	3.2709132573607794e-15	6.541799300339794e-15	nan	nan	1.868720190781679e-15	4.345361633430695e-17	nan	nan	nan	nan	nan	nan	1.236679436790478e-16	8.577560533137823e-18	nan	nan	nan	nan
56176.74880000873	6.664664254807628e-16	1.4127706900588347e-17	2.724109962933395e-15	1.1280891747237993e-16	2.0889475764678554e-15	2.1723758916353647e-17	2.2596279978297827e-16	2.3334544784700057e-17	1.4080315863833913e-15	2.9604006126177455e-17	nan	nan	2.273880949807535e-15	4.279320132337998e-15	3.26729987194172e-15	6.538424756530235e-15	nan	nan	1.8675071321539133e-15	4.3430681022975746e-17	nan	nan	nan	nan	nan	nan	1.2358761248381537e-16	5.518615824527005e-17	nan	nan	nan	nan
56176.798800008735	6.662203963179987e-16	1.3059642076320786e-17	2.7223416814945807e-15	1.1275203984623864e-16	2.087938041838094e-15	2.154504834366754e-17	2.2580177540056155e-16	2.8248609334029813e-17	1.4073810001540364e-15	2.910881168334335e-17	nan	nan	2.2709272512078787e-15	4.277062003377095e-15	3.2636909988570603e-15	6.535035344839217e-15	nan	nan	1.86629486098112e-15	4.340737333744806e-17	nan	nan	nan	nan	nan	nan	1.2350727165484969e-16	9.82760904380307e-17	nan	nan	nan	nan
56176.84880000874	6.659744613027379e-16	1.2222189643361571e-17	2.7205745477245393e-15	1.126956888964052e-16	2.0869289951646202e-15	2.1290870378134907e-17	2.2564086544097704e-16	3.3046197049152745e-17	1.4067307138738154e-15	2.8736895359365004e-17	nan	nan	2.267976956282495e-15	4.274794034049082e-15	3.2600866335011583e-15	6.531631062672381e-15	nan	nan	1.8650833767464936e-15	4.338385376574413e-17	nan	nan	nan	nan	nan	nan	1.2342694410131605e-16	1.3729305403928397e-16	nan	nan	nan	nan
56176.89880000874	6.65728615387759e-16	1.1807446326887607e-17	2.7188085607911726e-15	1.1264015581830062e-16	2.0859204362026095e-15	2.097743206029974e-17	2.254800701221212e-16	3.7374226342977896e-17	1.4060807282074166e-15	2.855140363677772e-17	nan	nan	2.2650300636856576e-15	4.272516223111315e-15	3.2564867712661986e-15	6.5282119074337054e-15	nan	nan	1.8638726789326487e-15	4.336031977375814e-17	nan	nan	nan	nan	nan	nan	1.233466499573793e-16	1.71795141779327e-16	nan	nan	nan	nan
56176.948800008744	6.654828563522845e-16	1.1968952976710036e-17	2.7170437198681078e-15	1.1258570852994297e-16	2.0849123646969435e-15	2.0626891360787522e-17	2.2531938961435296e-16	4.1044415881461876e-17	1.4054310431595962e-15	2.860253003691968e-17	nan	nan	2.262086572072548e-15	4.27022856932204e-15	3.252891407542301e-15	6.524777876525554e-15	nan	nan	1.8626627670210676e-15	4.333700429689539e-17	nan	nan	nan	nan	nan	nan	1.232664065900517e-16	2.0141447565067235e-16	nan	nan	nan	nan
56176.99880000875	6.652371936850907e-16	1.2636315181403517e-17	2.715280024246933e-15	1.1253221657261107e-16	2.0839047803768374e-15	2.0267373477218794e-17	2.2515882404098156e-16	4.3946489412953406e-17	1.4047816582380808e-15	2.8866507195007455e-17	nan	nan	2.2591464800995186e-15	4.267931071440602e-15	3.249300537717498e-15	6.5213289673488404e-15	nan	nan	1.861453640492363e-15	4.3314173905036635e-17	nan	nan	nan	nan	nan	nan	1.2318622860620954e-16	2.2585012211846874e-16	nan	nan	nan	nan
56177.04880000875	6.649916189068457e-16	1.3617655918353816e-17	2.713517473270619e-15	1.1247937426720415e-16	2.082897682973298e-15	1.9932580875228665e-17	2.2499837347789225e-16	4.601247296405106e-17	1.4041325728186104e-15	2.928111194422254e-17	nan	nan	2.2562097864239106e-15	4.265623728227416e-15	3.24571415717774e-15	6.517865177303229e-15	nan	nan	1.860245298825628e-15	4.329212664303539e-17	nan	nan	nan	nan	nan	nan	1.23106127858781e-16	2.4486320628326593e-16	nan	nan	nan	nan
56177.09880000875	6.647461345748081e-16	1.473449060620909e-17	2.7117560662721723e-15	1.1242690583077575e-16	2.0818910722155417e-15	1.966065914172602e-17	2.248380379538808e-16	4.7201096427233104e-17	1.4034837880664702e-15	2.978276839374863e-17	nan	nan	2.253276489704298e-15	4.2633065384441755e-15	3.242132261306829e-15	6.514386503787266e-15	nan	nan	1.859037741500441e-15	4.327116706213691e-17	nan	nan	nan	nan	nan	nan	1.2302611345210604e-16	2.58273317577701e-16	nan	nan	nan	nan
56177.148800008756	6.645007417657188e-16	1.585055376087638e-17	2.7099958025759663e-15	1.1237456814087277e-16	2.080884947819357e-15	1.9491954729847896e-17	2.2467781745048915e-16	4.749066496271836e-17	1.4028353025131631e-15	3.031218405834912e-17	nan	nan	2.2503465886000896e-15	4.260979500853896e-15	3.2385548454865324e-15	6.510892944198474e-15	nan	nan	1.8578309680089745e-15	4.325125591641215e-17	nan	nan	nan	nan	nan	nan	1.2294619174647e-16	2.659559281102988e-16	nan	nan	nan	nan
56177.19880000876	6.642554381915039e-16	1.6870307390176033e-17	2.7082366814961574e-15	1.1232215202233153e-16	2.0798793094933706e-15	1.9464872454751374e-17	2.2451771190213565e-16	4.6875977371412505e-17	1.4021871168483476e-15	3.081762162589271e-17	nan	nan	2.2474200817721623e-15	4.258642614221052e-15	3.234981905096459e-15	6.507384495933679e-15	nan	nan	1.8566249778536693e-15	4.3232077174646766e-17	nan	nan	nan	nan	nan	nan	1.2286636636181226e-16	2.6784067147339334e-16	nan	nan	nan	nan
56177.24880000876	6.64010227957237e-16	1.772896175657377e-17	2.7064787023370292e-15	1.1226948334177212e-16	2.0788741570057386e-15	1.9586176026052696e-17	2.24357721196155e-16	4.536764804844681e-17	1.4015392307961603e-15	3.1256419963416365e-17	nan	nan	2.2444969678821465e-15	4.256295877311601e-15	3.2314134355141775e-15	6.5038611563888675e-15	nan	nan	1.8554197705369344e-15	4.3213335308481525e-17	nan	nan	nan	nan	nan	nan	1.2278663818061012e-16	2.6391039111008414e-16	nan	nan	nan	nan
56177.298800008764	6.637651070251407e-16	1.8383383361217675e-17	2.70472186439423e-15	1.1221642391530366e-16	2.077869490155947e-15	1.982026298396121e-17	2.2419784517282076e-16	4.2993500618777836e-17	1.4008916440522003e-15	3.159540751929443e-17	nan	nan	2.2415772455931908e-15	4.25393928889322e-15	3.2278494321152066e-15	6.500322922959721e-15	nan	nan	1.8542153455594022e-15	4.319476676931869e-17	nan	nan	nan	nan	nan	nan	1.2270700534994017e-16	2.5420091051581574e-16	nan	nan	nan	nan
56177.34880000877	6.635200757316965e-16	1.880588874739056e-17	2.702966166951936e-15	1.1216287222943746e-16	2.0768653087595926e-15	2.0126464414069968e-17	2.2403808362532836e-16	3.980273927370584e-17	1.4002443560040983e-15	3.1810744921375874e-17	nan	nan	2.2386609135693812e-15	4.251572847735223e-15	3.2242898902729934e-15	6.496769793041293e-15	nan	nan	1.8530117024208664e-15	4.3176142172921e-17	nan	nan	nan	nan	nan	nan	1.22627463282716e-16	2.38801513980174e-16	nan	nan	nan	nan
56177.39880000877	6.632751329328677e-16	1.8980422835211678e-17	2.701211609286564e-15	1.121087639756239e-16	2.075861612638989e-15	2.0465574177100485e-17	2.2387843629989164e-16	3.5875243510701137e-17	1.3995973674461508e-15	3.1887586443614306e-17	nan	nan	2.2357479704760362e-15	4.249196552608816e-15	3.2207348053588573e-15	6.4932017640286775e-15	nan	nan	1.8518088406212167e-15	4.3157268158620956e-17	nan	nan	nan	nan	nan	nan	1.225480046581039e-16	2.17856161562182e-16	nan	nan	nan	nan
56177.44880000877	6.630302845507272e-16	1.8900492844130978e-17	2.69945819066416e-15	1.1205407239833483e-16	2.0748584015707943e-15	2.0802420545988726e-17	2.2371890289573135e-16	3.1342171110452187e-17	1.3989506780739565e-15	3.1819784354318403e-17	nan	nan	2.2328384149797283e-15	4.2468104022871594e-15	3.2171841727420458e-15	6.489618833316838e-15	nan	nan	1.8506067596574696e-15	4.3137988934791445e-17	nan	nan	nan	nan	nan	nan	1.224686194211164e-16	1.9156550002699792e-16	nan	nan	nan	nan
56177.498800008776	6.627855245959058e-16	1.856836734155174e-17	2.697705910340874e-15	1.1199880845974845e-16	2.0738556753638938e-15	2.1107249463823222e-17	2.235594830651035e-16	2.643437029028413e-17	1.3983042871288913e-15	3.1609758234047335e-17	nan	nan	2.229932245748201e-15	4.2444143955454696e-15	3.2136379877898585e-15	6.4860209983008404e-15	nan	nan	1.8494054590269955e-15	4.311818750913402e-17	nan	nan	nan	nan	nan	nan	1.223892947813835e-16	1.601897789523219e-16	nan	nan	nan	nan
56177.54880000878	6.625408569042917e-16	1.799537604495105e-17	2.6959547675632815e-15	1.1194302081876209e-16	2.072853433815983e-15	2.135626768963232e-17	2.234001764133391e-16	2.160204148870217e-17	1.397658194947461e-15	3.126857507275392e-17	nan	nan	2.22702946145041e-15	4.242008531161038e-15	3.2100962458673665e-15	6.4824082563760155e-15	nan	nan	1.8482049382261656e-15	4.309778660881055e-17	nan	nan	nan	nan	nan	nan	1.2231001521110182e-16	1.2405285508878261e-16	nan	nan	nan	nan
56177.59880000878	6.622962769670338e-16	1.720335110623231e-17	2.6942047615686714e-15	1.118867956213083e-16	2.071851676694321e-15	2.15317019168593e-17	2.23240982498918e-16	1.7783370202856333e-17	1.3970124016485721e-15	3.0816231801009754e-17	nan	nan	2.2241300607566364e-15	4.2395928079134576e-15	3.2065589423378267e-15	6.478780604938187e-15	nan	nan	1.847005196749412e-15	4.307674929979244e-17	nan	nan	nan	nan	nan	nan	1.22230762442161e-16	8.354765970213583e-17	nan	nan	nan	nan
56177.648800008785	6.620517867357243e-16	1.6227617646972766e-17	2.6924558915848412e-15	1.1183025610718594e-16	2.0708504037867572e-15	2.162164712991099e-17	2.230819008341889e-16	1.661210260611562e-17	1.3963669061632541e-15	3.0282045958130066e-17	nan	nan	2.221234042338353e-15	4.237167224584695e-15	3.2030260725621502e-15	6.47513804138367e-15	nan	nan	1.8458062340912963e-15	4.305507929657362e-17	nan	nan	nan	nan	nan	nan	1.2215151546244707e-16	3.914503449078371e-17	nan	nan	nan	nan
56177.69880000879	6.618073909211032e-16	1.5122134132869943e-17	2.6907081568293194e-15	1.1177356202330833e-16	2.0698496148609987e-15	2.161988127488343e-17	2.229229311353336e-16	1.8920555439453462e-17	1.3957217098969833e-15	2.9704996727945235e-17	nan	nan	2.218341404868347e-15	4.234731779959157e-15	3.199497631899448e-15	6.471480563109698e-15	nan	nan	1.844608049744605e-15	4.303282097099078e-17	nan	nan	nan	nan	nan	nan	1.2207225056096049e-16	8.576435780534394e-18	nan	nan	nan	nan
56177.74880000879	6.61563080438172e-16	1.396756321657136e-17	2.688961556510786e-15	1.1171690884973256e-16	2.0688493096892296e-15	2.1525746813898172e-17	2.2276407366991233e-16	2.3248051351221727e-17	1.3950768108580734e-15	2.913368527907508e-17	nan	nan	2.2154521470206887e-15	4.232286472823831e-15	3.1959736157067057e-15	6.4678081675142275e-15	nan	nan	1.8434106432015095e-15	4.301005905761411e-17	nan	nan	nan	nan	nan	nan	1.2199295588280253e-16	5.518598517400253e-17	nan	nan	nan	nan
56177.79880000879	6.613188632951886e-16	1.2881973383628838e-17	2.6872160898280352e-15	1.116605268281411e-16	2.0678494880279676e-15	2.134414545795318e-17	2.2260532874614443e-16	2.8179347118477675e-17	1.3944322094056227e-15	2.8625412929509466e-17	nan	nan	2.2125662674707643e-15	4.2298313019683224e-15	3.1924540193388116e-15	6.464120851996455e-15	nan	nan	1.8422140139529556e-15	4.2986918047710906e-17	nan	nan	nan	nan	nan	nan	1.219136516952158e-16	9.827599543100092e-17	nan	nan	nan	nan
56177.8488000088	6.610747355216723e-16	1.2028910364465311e-17	2.6854717559698283e-15	1.116046797967827e-16	2.0668501496364168e-15	2.1085651636055232e-17	2.2244669662544316e-16	3.2989167271406386e-17	1.3937879073696041e-15	2.8243718627833906e-17	nan	nan	2.2096837648952726e-15	4.227366266185123e-15	3.1889388381486534e-15	6.460418613956754e-15	nan	nan	1.8410181614893714e-15	4.296356127394136e-17	nan	nan	nan	nan	nan	nan	1.218343606117677e-16	1.37292988233722e-16	nan	nan	nan	nan
56177.8988000088	6.608306979924746e-16	1.1605779406653863e-17	2.683728554116141e-15	1.1154966382289032e-16	2.065851294260353e-15	2.076671133587632e-17	2.2228817752255767e-16	3.732581603824394e-17	1.3931439015026777e-15	2.8053746594643227e-17	nan	nan	2.2068046379722885e-15	4.224891364269507e-15	3.185428067487178e-15	6.456701450796849e-15	nan	nan	1.8398230852995382e-15	4.294018967840695e-17	nan	nan	nan	nan	nan	nan	1.217551025068309e-16	1.7179509126183451e-16	nan	nan	nan	nan
56177.9488000088	6.605867499673367e-16	1.1770801804353063e-17	2.681986483452636e-15	1.1149575126143428e-16	2.064852921649581e-15	2.0409841430608696e-17	2.221297716055503e-16	4.100208932493799e-17	1.3925001936360055e-15	2.810720766475459e-17	nan	nan	2.2039288853812534e-15	4.222406595019835e-15	3.181921702703221e-15	6.452969359920238e-15	nan	nan	1.838628784871592e-15	4.2917040257258726e-17	nan	nan	nan	nan	nan	nan	1.216758945233304e-16	2.0141443442091246e-16	nan	nan	nan	nan
56177.998800008805	6.603428908405916e-16	1.2451454506370015e-17	2.6802455432807823e-15	1.1144280949648404e-16	2.0638550315422685e-15	2.0043670755566266e-17	2.219714789959271e-16	4.3908385003572544e-17	1.3918567834366488e-15	2.8379634033088e-17	nan	nan	2.20105650580287e-15	4.219911957237533e-15	3.1784197391435e-15	6.449222338731981e-15	nan	nan	1.837435259693087e-15	4.2894384172158844e-17	nan	nan	nan	nan	nan	nan	1.2159675107966926e-16	2.25850086938803e-16	nan	nan	nan	nan
56178.04880000881	6.600991255921647e-16	1.3450169453681747e-17	2.678505732953352e-15	1.1139052775952602e-16	2.062857623663603e-15	1.9702565695066735e-17	2.2181329976851278e-16	4.59771311417366e-17	1.3912136705027031e-15	2.880687038034718e-17	nan	nan	2.1981874979193813e-15	4.217407449727212e-15	3.174922172152971e-15	6.4454603846390965e-15	nan	nan	1.8362425092497372e-15	4.287252452748882e-17	nan	nan	nan	nan	nan	nan	1.2151768387583677e-16	2.4486317511432697e-16	nan	nan	nan	nan
56178.09880000881	6.598554471559461e-16	1.4584293695063358e-17	2.676767051813049e-15	1.1133862562521013e-16	2.061860697745039e-15	1.9425483312296766e-17	2.2165523395167784e-16	4.7167287681574733e-17	1.3905708545202553e-15	2.9323349007531934e-17	nan	nan	2.1953218604143736e-15	4.214893071296861e-15	3.1714289970742535e-15	6.441683495050722e-15	nan	nan	1.835050533027708e-15	4.2851770960591035e-17	nan	nan	nan	nan	nan	nan	1.2143870189869925e-16	2.5827328896598465e-16	nan	nan	nan	nan
56178.148800008814	6.59611859637009e-16	1.57155463687964e-17	2.675029499193527e-15	1.112868558419045e-16	2.0608642535131066e-15	1.9253663992591453e-17	2.2149728152721938e-16	4.745727494053589e-17	1.3899283357069042e-15	2.986802023078104e-17	nan	nan	2.1924595919728715e-15	4.2123688207579215e-15	3.1679402092482533e-15	6.4378916673782246e-15	nan	nan	1.8338593305255016e-15	4.283208357213189e-17	nan	nan	nan	nan	nan	nan	1.213598114264749e-16	2.659559009005121e-16	nan	nan	nan	nan
56178.19880000882	6.593683610837611e-16	1.6747736652951545e-17	2.6732930744189506e-15	1.112350056539609e-16	2.0598682906800143e-15	1.9226344107264364e-17	2.213394424305028e-16	4.6841919367663464e-17	1.3892861138093786e-15	3.0387740146250016e-17	nan	nan	2.189600691281274e-15	4.209834696925285e-15	3.1644558040136708e-15	6.4340848990354934e-15	nan	nan	1.832668901252792e-15	4.2813141039074076e-17	nan	nan	nan	nan	nan	nan	1.2128101603239482e-16	2.678406446516579e-16	nan	nan	nan	nan
56178.24880000882	6.591249531113134e-16	1.761600659549497e-17	2.671557776803891e-15	1.1118289792890807e-16	2.0588728089991467e-15	1.935042881408217e-17	2.2118171655048458e-16	4.533178177737228e-17	1.3886441880773778e-15	3.08388077996198e-17	nan	nan	2.1867451570274474e-15	4.207290698617611e-15	3.1609757767072594e-15	6.4302631874387894e-15	nan	nan	1.8314792447174782e-15	4.2794642801574496e-17	nan	nan	nan	nan	nan	nan	1.212023165875498e-16	2.639103636956891e-16	nan	nan	nan	nan
56178.29880000882	6.588816356523696e-16	1.8277340602553412e-17	2.669823605653158e-15	1.1113039209243964e-16	2.0578778082905785e-15	1.958955865623883e-17	2.210241037296272e-16	4.29545382598453e-17	1.3880025599627518e-15	3.118732488399933e-17	nan	nan	2.1838929879008777e-15	4.2047368246573405e-15	3.1575001226637475e-15	6.4264265300073155e-15	nan	nan	1.8302903604271997e-15	4.277632076020201e-17	nan	nan	nan	nan	nan	nan	1.211237112629247e-16	2.542008814658145e-16	nan	nan	nan	nan
56178.348800008825	6.586384072937076e-16	1.8704204996339863e-17	2.6680905602623915e-15	1.1107738486755114e-16	2.05688328836767e-15	1.9902165636161888e-17	2.208666037641089e-16	3.975911542921338e-17	1.3873612279910583e-15	3.140897724768111e-17	nan	nan	2.1810441825923157e-15	4.202173073870671e-15	3.154028837215892e-15	6.422574924163229e-15	nan	nan	1.829102247888144e-15	4.275794152400639e-17	nan	nan	nan	nan	nan	nan	1.2104519553062045e-16	2.3880148207122095e-16	nan	nan	nan	nan
56178.39880000883	6.583952691793644e-16	1.888065630548649e-17	2.6663586399174903e-15	1.110238108267567e-16	2.0558892490397532e-15	2.0248200945364795e-17	2.2070921640372733e-16	3.5824914616545196e-17	1.3867201917342335e-15	3.148864446051215e-17	nan	nan	2.1781987397941203e-15	4.199599445087955e-15	3.150561915694456e-15	6.418708367331798e-15	nan	nan	1.8279149066058203e-15	4.2739308323903284e-17	nan	nan	nan	nan	nan	nan	1.2096676216426443e-16	2.1785612520363514e-16	nan	nan	nan	nan
56178.44880000883	6.581522193577477e-16	1.880023930636024e-17	2.6646278438949144e-15	1.1096964274869738e-16	2.0548956901085523e-15	2.0591788079271386e-17	2.205519413519109e-16	3.128229754141684e-17	1.386079452478847e-15	3.142006506160714e-17	nan	nan	2.175356658200159e-15	4.197015937143567e-15	3.147099353428169e-15	6.414826856941441e-15	nan	nan	1.8267283360850588e-15	4.272026260200204e-17	nan	nan	nan	nan	nan	nan	1.2088840123860914e-16	1.9156545690196924e-16	nan	nan	nan	nan
