MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	swift_UVW1	swift_UVW1_err
55273.50000001544	3.866008837786687e-17	1.1418948338913357e-17	6.681224920375548e-17	1.1210115126047885e-17	3.129629698561665e-17	4.010547971882732e-18	4.9216593093343836e-17	6.8716864950011655e-18	nan	nan	nan	nan
55273.55000001544	3.862951421662548e-17	1.1415366303298295e-17	6.6755048108502e-17	1.1205200184498888e-17	3.126684190268216e-17	4.008558187814561e-18	4.917372159215237e-17	6.868680869709273e-18	nan	nan	nan	nan
55273.600000015445	3.8598965499147204e-17	1.141235550217127e-17	6.669789598511949e-17	1.1200296286385442e-17	3.123741454408172e-17	4.006569824853431e-18	4.913088743561255e-17	6.865677828390968e-18	nan	nan	nan	nan
55273.65000001545	3.856844224536429e-17	1.1409706397483058e-17	6.664079279331717e-17	1.1195371486499991e-17	3.120801488371782e-17	4.0045748648248645e-18	4.9088090591490827e-17	6.862658109167366e-18	nan	nan	nan	nan
55273.70000001545	3.853794447475335e-17	1.1407229616098765e-17	6.658373849253854e-17	1.1190399383082836e-17	3.117864289551909e-17	4.002566748133135e-18	4.9045331027499063e-17	6.8596059326284555e-18	nan	nan	nan	nan
55273.750000015454	3.850747220632152e-17	1.140475836312875e-17	6.652673304194993e-17	1.1185359284927307e-17	3.1149298553421324e-17	4.000540410104141e-18	4.9002608711342155e-17	6.856509102272436e-18	nan	nan	nan	nan
55273.80000001546	3.8477025458616624e-17	1.1402150470374598e-17	6.646977640044721e-17	1.1180236341840873e-17	3.111998183138529e-17	3.998492309235497e-18	4.8959923610666906e-17	6.853359082164208e-18	nan	nan	nan	nan
55273.85000001546	3.844660424973208e-17	1.139929009056192e-17	6.641286852665738e-17	1.1175021639197857e-17	3.109069270336223e-17	3.996420447239947e-18	4.8917275693105726e-17	6.850151051802953e-18	nan	nan	nan	nan
55273.90000001546	3.841620859729136e-17	1.1396089048486221e-17	6.635600937893502e-17	1.1169712256347411e-17	3.106143114332482e-17	3.994324380964705e-18	4.8874664926250316e-17	6.8468839383958954e-18	nan	nan	nan	nan
55273.950000015466	3.838583851846255e-17	1.1392487858093174e-17	6.629919891536141e-17	1.1164311289124562e-17	3.1032197125281413e-17	3.992205226125094e-18	4.883209127767053e-17	6.8435604264507226e-18	nan	nan	nan	nan
55274.00000001547	3.835549402996231e-17	1.1388456413409168e-17	6.624243709374829e-17	1.1158827836433507e-17	3.1002990623236793e-17	3.990065652868207e-18	4.8789554714894514e-17	6.840186944728147e-18	nan	nan	nan	nan
55274.05000001547	3.8325175148036607e-17	1.1383994358220126e-17	6.61857238716347e-17	1.1153276950587607e-17	3.0973811611196943e-17	3.987909873209793e-18	4.874705520542708e-17	6.83677363052684e-18	nan	nan	nan	nan
55274.100000015475	3.829488188847924e-17	1.1379131136877981e-17	6.61290592063029e-17	1.1147679551251097e-17	3.094466006321067e-17	3.985743620026703e-18	4.870459271673134e-17	6.8333342706414634e-18	nan	nan	nan	nan
55274.15000001548	3.82646142666316e-17	1.1373925725373704e-17	6.607244305473919e-17	1.1142062302460069e-17	3.0915535953329155e-17	3.9835741178492146e-18	4.8662167216251037e-17	6.8298862194264e-18	nan	nan	nan	nan
55274.20000001548	3.823437229737203e-17	1.136846603917285e-17	6.601587537368425e-17	1.1136457452199168e-17	3.088643925559883e-17	3.981410045013187e-18	4.8619778671384234e-17	6.826450292967928e-18	nan	nan	nan	nan
55274.25000001548	3.82041559951292e-17	1.1362868010875683e-17	6.595935611959235e-17	1.113090263408721e-17	3.085736994409943e-17	3.979261487312297e-18	4.8577427049512124e-17	6.823050639305053e-18	nan	nan	nan	nan
55274.300000015486	3.817396537387861e-17	1.1357274328636776e-17	6.59028852486626e-17	1.1125440630102554e-17	3.082832799293688e-17	3.977139882845275e-18	4.8535112317979647e-17	6.819714584214143e-18	nan	nan	nan	nan
55274.35000001549	3.814380044713372e-17	1.1351852824006402e-17	6.584646271681307e-17	1.1120119094080046e-17	3.0799313376201616e-17	3.9750579197057745e-18	4.849283444409551e-17	6.81647236122082e-18	nan	nan	nan	nan
55274.40000001549	3.8113661227957555e-17	1.1346794496505291e-17	6.579008848071635e-17	1.1114972052912504e-17	3.077032606807213e-17	3.9730213934761074e-18	4.845059339548168e-17	6.81333776149843e-18	nan	nan	nan	nan
55274.450000015495	3.8083547728969623e-17	1.1342311161304872e-17	6.57337625008606e-17	1.1109965156137737e-17	3.074136604290655e-17	3.971019195151937e-18	4.840838914049547e-17	6.810284365897814e-18	nan	nan	nan	nan
55274.5000000155	3.805345996213605e-17	1.1338627498210684e-17	6.567748473846968e-17	1.1105050434589996e-17	3.071243327504278e-17	3.969039015940726e-18	4.8366221647558674e-17	6.807282831399099e-18	nan	nan	nan	nan
55274.5500000155	3.8023397931834574e-17	1.1335780902336636e-17	6.562125515451288e-17	1.1100184808280714e-17	3.068352773887941e-17	3.967069867584753e-18	4.832409088506782e-17	6.804306900292089e-18	nan	nan	nan	nan
55274.6000000155	3.799336163269561e-17	1.133356053795476e-17	6.556507370968584e-17	1.1095330373076215e-17	3.065464940881739e-17	3.965102145721109e-18	4.8281996821383173e-17	6.8013335756220275e-18	nan	nan	nan	nan
55274.65000001551	3.7963351058277137e-17	1.1331755493964198e-17	6.550894036441498e-17	1.1090454648571784e-17	3.062579825925413e-17	3.963127684612071e-18	4.823993942483321e-17	6.7983432724469365e-18	nan	nan	nan	nan
55274.70000001551	3.793336620169586e-17	1.1330175210876678e-17	6.545285507885947e-17	1.1085530787616657e-17	3.0596974264632224e-17	3.96113980316165e-18	4.819791866372507e-17	6.795319944862961e-18	nan	nan	nan	nan
55274.75000001551	3.7903407055604435e-17	1.132865194286099e-17	6.539681781291559e-17	1.1080537748037351e-17	3.056817739936334e-17	3.959133342510425e-18	4.815593450632618e-17	6.792251189441973e-18	nan	nan	nan	nan
55274.800000015515	3.7873473612223646e-17	1.1327042844334113e-17	6.534082852620662e-17	1.1075460426889269e-17	3.0539407637919826e-17	3.957104695082276e-18	4.8113986920868703e-17	6.789128324843884e-18	nan	nan	nan	nan
55274.85000001552	3.784356586330653e-17	1.1325231692481939e-17	6.528488717809814e-17	1.107028975742984e-17	3.0510664954760934e-17	3.955051825252607e-18	4.8072075875563954e-17	6.785946448391352e-18	nan	nan	nan	nan
55274.90000001552	3.781368380018041e-17	1.1323130256629024e-17	6.52289937276753e-17	1.1065022769287085e-17	3.048194932436496e-17	3.9529742816317164e-18	4.8030201338579566e-17	6.782704469039352e-18	nan	nan	nan	nan
55274.950000015524	3.7783827413703894e-17	1.1320679324286845e-17	6.517314813376717e-17	1.1059662611450073e-17	3.045326072122566e-17	3.950873200887325e-18	4.7988363278069754e-17	6.779405117350467e-18	nan	nan	nan	nan
55275.00000001553	3.7753996694297264e-17	1.1317849391620428e-17	6.511735035493487e-17	1.1054218538451218e-17	3.042459911984394e-17	3.948751303200493e-18	4.7946561662143065e-17	6.776054932003665e-18	nan	nan	nan	nan
55275.05000001553	3.7724191631934085e-17	1.1314641023656388e-17	6.506160034947031e-17	1.1048705859306854e-17	3.039596449474925e-17	3.946612879205087e-18	4.790479645887775e-17	6.772664223001623e-18	nan	nan	nan	nan
55275.10000001553	3.769441221614489e-17	1.1311084886741102e-17	6.500589807539811e-17	1.1043145848939968e-17	3.036735682047103e-17	3.944463768402791e-18	4.7863067636329726e-17	6.769247011025462e-18	nan	nan	nan	nan
55275.150000015536	3.766465843600808e-17	1.1307241452505883e-17	6.495024349048898e-17	1.1037565621694331e-17	3.033877607155421e-17	3.942311328950885e-18	4.782137516251867e-17	6.765820943078237e-18	nan	nan	nan	nan
55275.20000001554	3.7634930280156525e-17	1.1303200369813888e-17	6.489463655223356e-17	1.1031997966421232e-17	3.031022222256987e-17	3.940164398696127e-18	4.777971900542875e-17	6.762407183686452e-18	nan	nan	nan	nan
55275.25000001554	3.760522773678284e-17	1.1299079497992958e-17	6.483907721786386e-17	1.1026481142260434e-17	3.028169524808078e-17	3.938033247259218e-18	4.773809913302478e-17	6.759030281438253e-18	nan	nan	nan	nan
55275.300000015544	3.757555079363488e-17	1.1295023592304872e-17	6.478356544435124e-17	1.1021058634905701e-17	3.025319512268896e-17	3.935929519216784e-18	4.769651551322663e-17	6.755718010272833e-18	nan	nan	nan	nan
55275.35000001555	3.754589943801104e-17	1.1291202630188713e-17	6.472810118839339e-17	1.1015778871878574e-17	3.022472182098811e-17	3.9338661290054175e-18	4.76549681139378e-17	6.752501092957653e-18	nan	nan	nan	nan
55275.40000001555	3.751627365676845e-17	1.1287809766239969e-17	6.467268440743518e-17	1.1010676426358607e-17	3.0196275317650443e-17	3.931848974743975e-18	4.7613456903357933e-17	6.749393541704341e-18	nan	nan	nan	nan
55275.45000001555	3.7486673436323206e-17	1.1285058902282535e-17	6.461731506264382e-17	1.1005716395648574e-17	3.016785558752663e-17	3.929866750218228e-18	4.757198185039319e-17	6.746368512257587e-18	nan	nan	nan	nan
55275.500000015556	3.7457098761789774e-17	1.1283176568848245e-17	6.456199311593652e-17	1.1000850031080078e-17	3.0139462605455455e-17	3.9279069257446495e-18	4.7530542924035854e-17	6.743396183643007e-18	nan	nan	nan	nan
55275.55000001556	3.742754958452669e-17	1.1282198570124297e-17	6.450671852895783e-17	1.0996033543531955e-17	3.011109634631613e-17	3.925958313743296e-18	4.748914009323429e-17	6.740449864980137e-18	nan	nan	nan	nan
55275.60000001556	3.739802581218772e-17	1.1281908056241891e-17	6.445149126309929e-17	1.0991228398239491e-17	3.008275678500693e-17	3.924011134044864e-18	4.744777332690705e-17	6.737506176069459e-18	nan	nan	nan	nan
55275.650000015565	3.7368527349093125e-17	1.1282087611494695e-17	6.439631127947243e-17	1.0986401569659158e-17	3.005444389642373e-17	3.92205707026648e-18	4.740644259395111e-17	6.734545202800691e-18	nan	nan	nan	nan
55275.70000001557	3.733905409910755e-17	1.1282540011152777e-17	6.43411785389428e-17	1.098152575690162e-17	3.002615765548026e-17	3.920089317388983e-18	4.736514786322025e-17	6.7315506277917865e-18	nan	nan	nan	nan
55275.75000001557	3.7309605965668947e-17	1.1283090724244008e-17	6.428609300210134e-17	1.0976579560284189e-17	2.9997898037102144e-17	3.918102620381993e-18	4.732388910354811e-17	6.7285098366233965e-18	nan	nan	nan	nan
55275.80000001557	3.728018285176037e-17	1.1283590030479657e-17	6.423105462928255e-17	1.0971547619230917e-17	2.9969665016245945e-17	3.916093304240501e-18	4.728266628373313e-17	6.725413999899211e-18	nan	nan	nan	nan
55275.85000001558	3.7250784659923606e-17	1.1283914763510404e-17	6.4176063380559e-17	1.0966420712101123e-17	2.9941458567856314e-17	3.914059295227161e-18	4.724147937253921e-17	6.722258131081352e-18	nan	nan	nan	nan
55275.90000001558	3.722141129226063e-17	1.1283969692225613e-17	6.41211192157341e-17	1.0961195817762913e-17	2.9913278666904095e-17	3.912000133553358e-18	4.720032833871039e-17	6.719041120576461e-18	nan	nan	nan	nan
55275.95000001558	3.719206265042027e-17	1.1283688550959764e-17	6.406622209436109e-17	1.095587613940116e-17	2.988512528837439e-17	3.9099169772766294e-18	4.715921315094803e-17	6.715765745897429e-18	nan	nan	nan	nan
55276.000000015585	3.716273863561179e-17	1.1283034727469572e-17	6.401137197571423e-17	1.0950471090179922e-17	2.985699840726064e-17	3.907812597631657e-18	4.7118133777928904e-17	6.712438657737687e-18	nan	nan	nan	nan
55276.05000001559	3.7133439148601206e-17	1.1282001614909632e-17	6.395656881882587e-17	1.0944996240628322e-17	2.9828897998571756e-17	3.9056913655132475e-18	4.7077090188299e-17	6.709070342092781e-18	nan	nan	nan	nan
55276.10000001559	3.710416408970829e-17	1.1280612631504322e-17	6.390181258245091e-17	1.0939473227673138e-17	2.9800824037341615e-17	3.90355922924901e-18	4.7036082350677005e-17	6.70567505799327e-18	nan	nan	nan	nan
55276.150000015594	3.7074913358799674e-17	1.127892090826274e-17	6.384710322509735e-17	1.0933929624384499e-17	2.97727764985946e-17	3.9014236833700156e-18	4.69951102336471e-17	6.702270750649266e-18	nan	nan	nan	nan
55276.2000000156	3.7045686855308114e-17	1.1277008642351823e-17	6.379244070499885e-17	1.0928398770443133e-17	2.97447553573872e-17	3.8992937284291995e-18	4.695417380576269e-17	6.698878939544392e-18	nan	nan	nan	nan
55276.2500000156	3.701648447820779e-17	1.1274986110335049e-17	6.373782498013869e-17	1.0922919562107558e-17	2.9716760588790184e-17	3.897179821606635e-18	4.691327303554364e-17	6.695524581175556e-18	nan	nan	nan	nan
55276.3000000156	3.698730612603552e-17	1.1272990333623554e-17	6.368325600823027e-17	1.0917536201313784e-17	2.9688792167862426e-17	3.895093818001981e-18	4.687240789149197e-17	6.692235905828007e-18	nan	nan	nan	nan
55276.350000015605	3.6958151696876003e-17	1.127118338546525e-17	6.362873374674103e-17	1.0912297903006844e-17	2.9660850069710386e-17	3.893048862781736e-18	4.683157834206129e-17	6.6890441342109216e-18	nan	nan	nan	nan
55276.40000001561	3.6929021088366185e-17	1.1269750328521011e-17	6.357425815384358e-17	1.090723979611587e-17	2.963293426948811e-17	3.891050958563592e-18	4.6790784356022705e-17	6.685963503428573e-18	nan	nan	nan	nan
55276.45000001561	3.689991419769657e-17	1.1268896770515691e-17	6.351982919138959e-17	1.0902326416127948e-17	2.960504474251384e-17	3.889088598119518e-18	4.6750025902825265e-17	6.682966736640563e-18	nan	nan	nan	nan
55276.500000015614	3.6870830919715975e-17	1.1268840631499063e-17	6.346544682194986e-17	1.0897508221085814e-17	2.957718146412602e-17	3.8871490265850815e-18	4.670930295200394e-17	6.680023526287677e-18	nan	nan	nan	nan
55276.55000001562	3.6841771075083726e-17	1.1269604865297214e-17	6.341111100784099e-17	1.0892740699931462e-17	2.9549344409672626e-17	3.885220853091963e-18	4.6668615473043534e-17	6.677106740475593e-18	nan	nan	nan	nan
55276.60000001562	3.681273438821895e-17	1.1270954384523702e-17	6.335682171111351e-17	1.088798467569906e-17	2.95215335545397e-17	3.8832941180781715e-18	4.662796343541669e-17	6.674192608562925e-18	nan	nan	nan	nan
55276.65000001562	3.678372057669802e-17	1.12726531498824e-17	6.330257889355801e-17	1.0883206567607342e-17	2.949374887409425e-17	3.881360351510182e-18	4.6587346808552366e-17	6.67126088109959e-18	nan	nan	nan	nan
55276.700000015626	3.675472935763773e-17	1.1274485404861153e-17	6.324838251671527e-17	1.0878378612550834e-17	2.946599034373661e-17	3.879412621850498e-18	4.654676556185817e-17	6.668294964047029e-18	nan	nan	nan	nan
55276.75000001563	3.6725760447698513e-17	1.1276258305590979e-17	6.319423254186198e-17	1.0873479046545255e-17	2.9438257938873024e-17	3.877445575942415e-18	4.6506219664710424e-17	6.665282028030743e-18	nan	nan	nan	nan
55276.80000001563	3.66968135630921e-17	1.1277804165919416e-17	6.31401289300142e-17	1.0868492246545803e-17	2.9410551634921677e-17	3.875455469938851e-18	4.6465709086448476e-17	6.662213092667162e-18	nan	nan	nan	nan
55276.850000015635	3.6667888419558774e-17	1.1278982332180902e-17	6.308607164193408e-17	1.0863408832988047e-17	2.9382871407322145e-17	3.873440191207351e-18	4.642523379638857e-17	6.659083085991073e-18	nan	nan	nan	nan
55276.90000001564	3.663898473238961e-17	1.1279680702115787e-17	6.303206063812727e-17	1.0858225733095081e-17	2.9355217231522336e-17	3.8713992713615876e-18	4.6384793763818656e-17	6.655890879523517e-18	nan	nan	nan	nan
55276.95000001564	3.6610102216406987e-17	1.1279816901049427e-17	6.297809587883884e-17	1.0852946205263279e-17	2.932758908297967e-17	3.869333890314e-18	4.634438895798499e-17	6.652639298573843e-18	nan	nan	nan	nan
55277.00000001564	3.658124058597169e-17	1.1279339126635702e-17	6.2924177324058e-17	1.0847579824266003e-17	2.929998693716943e-17	3.867246871401559e-18	4.6304019348119416e-17	6.649335108040415e-18	nan	nan	nan	nan
55277.050000015646	3.655239955497432e-17	1.1278226670827033e-17	6.287030493351689e-17	1.084214242716729e-17	2.927241076958711e-17	3.8651426674787505e-18	4.626368490341381e-17	6.645988973315972e-18	nan	nan	nan	nan
55277.10000001565	3.65235788368412e-17	1.1276490124475158e-17	6.281647866668475e-17	1.0836656019716532e-17	2.924486055572106e-17	3.863027337908683e-18	4.622338559302705e-17	6.6426153963173524e-18	nan	nan	nan	nan
55277.15000001565	3.6494778144530414e-17	1.1274171266782612e-17	6.276269848278745e-17	1.0831148642338706e-17	2.9217336271095344e-17	3.860908516413429e-18	4.618312138610136e-17	6.6392326261027996e-18	nan	nan	nan	nan
55277.200000015655	3.6465997190519695e-17	1.1271342638227525e-17	6.270896434078544e-17	1.082565419575813e-17	2.918983789123043e-17	3.858795369572295e-18	4.614289225172933e-17	6.63586254375221e-18	nan	nan	nan	nan
55277.25000001566	3.643723568682078e-17	1.1268106792139156e-17	6.265527619938272e-17	1.0820212224983279e-17	2.9162365391670606e-17	3.8566985458396846e-18	4.610269815900006e-17	6.63253052126612e-18	nan	nan	nan	nan
55277.30000001566	3.640849334496951e-17	1.1264595216856369e-17	6.260163401702966e-17	1.0814867661216399e-17	2.9134918747972036e-17	3.854630115012234e-18	4.606253907694656e-17	6.629265253491347e-18	nan	nan	nan	nan
55277.350000015664	3.637976987602014e-17	1.1260966917727864e-17	6.254803775191985e-17	1.0809670520667099e-17	2.910749793569565e-17	3.8526034575113504e-18	4.602241497459066e-17	6.6260984680450494e-18	nan	nan	nan	nan
55277.40000001567	3.635106499054584e-17	1.125740664581137e-17	6.249448736295746e-17	1.0804656497722142e-17	2.908010293048805e-17	3.85062468240037e-18	4.598232582123521e-17	6.623044630817457e-18	nan	nan	nan	nan
55277.45000001567	3.6322378398645366e-17	1.1254122758890452e-17	6.244098281264517e-17	1.0799789556267408e-17	2.9052733708111214e-17	3.848682077600365e-18	4.594227158687318e-17	6.6200760247747754e-18	nan	nan	nan	nan
55277.50000001567	3.6293709806979903e-17	1.1251339199142497e-17	6.238752406419788e-17	1.0795019346976571e-17	2.9025390244398524e-17	3.846762658643045e-18	4.590225224154792e-17	6.617161847012243e-18	nan	nan	nan	nan
55277.550000015675	3.626505880719199e-17	1.1249084556895407e-17	6.233411108058223e-17	1.0790300623839053e-17	2.8998072515155995e-17	3.844854827312936e-18	4.586226775529139e-17	6.6142745164776885e-18	nan	nan	nan	nan
55277.60000001568	3.623642484163807e-17	1.1247128169267446e-17	6.228074382449252e-17	1.0785593555907295e-17	2.897078049622176e-17	3.842948441060302e-18	4.5822318098099757e-17	6.6113898648766245e-18	nan	nan	nan	nan
55277.65000001568	3.6207807342238765e-17	1.12452426618309e-17	6.22274222583904e-17	1.0780863996837842e-17	2.894351416344585e-17	3.841034873049772e-18	4.578240323993423e-17	6.60848730107364e-18	nan	nan	nan	nan
55277.700000015684	3.6179205740423704e-17	1.124322607527314e-17	6.217414634446424e-17	1.077608371258853e-17	2.8916273492698517e-17	3.839107062628545e-18	4.574252315073787e-17	6.60554994913498e-18	nan	nan	nan	nan
55277.75000001569	3.6150619467113765e-17	1.1240905068646855e-17	6.212091604465988e-17	1.0771230568027688e-17	2.8889058459842885e-17	3.837159556477227e-18	4.570267780040336e-17	6.6025647606003366e-18	nan	nan	nan	nan
55277.80000001569	3.6122047952728435e-17	1.1238137777081042e-17	6.206773132066862e-17	1.076628867266415e-17	2.886186904076825e-17	3.83518854046277e-18	4.5662867158816913e-17	6.5995226011856715e-18	nan	nan	nan	nan
55277.85000001569	3.609349062717672e-17	1.1234816340913463e-17	6.201459213391861e-17	1.0761248485977641e-17	2.8834705211380544e-17	3.8331918622537354e-18	4.562309119582429e-17	6.596418311888486e-18	nan	nan	nan	nan
55277.900000015696	3.606494691985686e-17	1.1230869121782876e-17	6.196149844560094e-17	1.0756106882566917e-17	2.8807566947592867e-17	3.83116904469232e-18	4.558334988123972e-17	6.593250744911663e-18	nan	nan	nan	nan
55277.9500000157	3.603641625964498e-17	1.1226262618982458e-17	6.190845021663523e-17	1.0750867177088871e-17	2.8780454225333766e-17	3.8291212900087525e-18	4.554364318485336e-17	6.590022774350346e-18	nan	nan	nan	nan
55278.0000000157	3.6007898074895063e-17	1.1221003095672832e-17	6.185544740770347e-17	1.0745539109032448e-17	2.875336702054488e-17	3.8270514747223475e-18	4.550397107641836e-17	6.586741281492832e-18	nan	nan	nan	nan
55278.050000015704	3.5979391793437994e-17	1.121513792019375e-17	6.180248997923016e-17	1.0740138787088814e-17	2.8726305309174994e-17	3.824964135353077e-18	4.5464333525669276e-17	6.583417114578231e-18	nan	nan	nan	nan
55278.10000001571	3.595089684257091e-17	1.1208756622515042e-17	6.17495778913805e-17	1.0734688592738769e-17	2.8699269067183583e-17	3.822865444609689e-18	4.542473050230117e-17	6.5800650230530466e-18	nan	nan	nan	nan
55278.15000001571	3.592241264905472e-17	1.1201991659808596e-17	6.169671110407498e-17	1.072921704260524e-17	2.867225827055512e-17	3.820763178245795e-18	4.5385161975991494e-17	6.576703565587999e-18	nan	nan	nan	nan
55278.20000001571	3.589393863911537e-17	1.119501887903054e-17	6.164388957698207e-17	1.0723758608866302e-17	2.8645272895297874e-17	3.818666672236104e-18	4.534562791637128e-17	6.5733549916624995e-18	nan	nan	nan	nan
55278.250000015716	3.586547423843022e-17	1.11880576577928e-17	6.159111326951439e-17	1.071835349722637e-17	2.861831291739154e-17	3.816586770173982e-18	4.530612829305491e-17	6.5700450964428695e-18	nan	nan	nan	nan
55278.30000001572	3.583701887213174e-17	1.118137069841013e-17	6.153838214083607e-17	1.0713047381295956e-17	2.859137831286819e-17	3.814535760808938e-18	4.526666307562353e-17	6.5668030478712395e-18	nan	nan	nan	nan
55278.35000001572	3.5808571964796445e-17	1.1175263443766409e-17	6.148569614986111e-17	1.0707891092791358e-17	2.856446905775274e-17	3.812527264353603e-18	4.522723223363293e-17	6.563661089437729e-18	nan	nan	nan	nan
55278.400000015725	3.5780132940449775e-17	1.1170083078312791e-17	6.143305525619085e-17	1.0702920901343178e-17	2.8537585128145056e-17	3.810567498391998e-18	4.518783573691869e-17	6.560633919898794e-18	nan	nan	nan	nan
55278.45000001573	3.5751701222548815e-17	1.1166217072938925e-17	6.138045942298031e-17	1.0698100189281306e-17	2.851072650028421e-17	3.808644542021437e-18	4.51484735559884e-17	6.557693374218629e-18	nan	nan	nan	nan
55278.50000001573	3.5723276231122225e-17	1.1164085657353525e-17	6.132790861406551e-17	1.0693377785631314e-17	2.8483893150441385e-17	3.806745176691802e-18	4.510914566141044e-17	6.554808145227555e-18	nan	nan	nan	nan
55278.55000001573	3.5694857274096473e-17	1.1163928611963318e-17	6.127540279305205e-17	1.0688707696082317e-17	2.845708505488421e-17	3.80485759268045e-18	4.5069852023733616e-17	6.551950194469049e-18	nan	nan	nan	nan
55278.60000001574	3.5666443513936636e-17	1.1165741160794363e-17	6.122294192327256e-17	1.0684049423726132e-17	2.843030218991004e-17	3.8029714607786344e-18	4.5030592613463256e-17	6.549094948581808e-18	nan	nan	nan	nan
55278.65000001574	3.563803410285267e-17	1.1169540848392629e-17	6.117052596782701e-17	1.067936824608895e-17	2.8403544531822195e-17	3.801077994111284e-18	4.499136740108758e-17	6.546221468282101e-18	nan	nan	nan	nan
55278.70000001574	3.560962819245702e-17	1.117539087339414e-17	6.111815488955734e-17	1.067463544938249e-17	2.837681205694064e-17	3.7991700002749756e-18	4.495217635706128e-17	6.5433125903329366e-18	nan	nan	nan	nan
55278.750000015745	3.55812249337725e-17	1.1183404183008419e-17	6.106582865105505e-17	1.0669828520266204e-17	2.8350104741594855e-17	3.7972419236923e-18	4.491301945181299e-17	6.540355043063511e-18	nan	nan	nan	nan
55278.80000001575	3.555282347721947e-17	1.1193747108077595e-17	6.101354721466693e-17	1.0664931295684208e-17	2.832342256211909e-17	3.795289878487062e-18	4.4873896655734124e-17	6.537339535276464e-18	nan	nan	nan	nan
55278.85000001575	3.5524422972609866e-17	1.120664250783958e-17	6.096131054248905e-17	1.0659934071144057e-17	2.829676549488209e-17	3.7933116717947285e-18	4.4834807939191e-17	6.5342608192114506e-18	nan	nan	nan	nan
55278.900000015754	3.5496022569142036e-17	1.1222372384884554e-17	6.090911859636258e-17	1.0654833667567399e-17	2.827013351623951e-17	3.7913068175089115e-18	4.4795753272528344e-17	6.53111772748198e-18	nan	nan	nan	nan
55278.95000001576	3.5467621415391835e-17	1.1241279921564211e-17	6.085697133789131e-17	1.0649633456979046e-17	2.824352660258271e-17	3.7892765406379764e-18	4.47567326260529e-17	6.527913183838515e-18	nan	nan	nan	nan
55279.00000001576	3.543921865930694e-17	1.1263770879668341e-17	6.08048687284213e-17	1.0644343346733798e-17	2.8216944730301843e-17	3.787223772017213e-18	4.471774597004461e-17	6.524654188204074e-18	nan	nan	nan	nan
55279.05000001576	3.541081344820435e-17	1.1290314296035473e-17	6.075281072905228e-17	1.0638979722326409e-17	2.819038787580373e-17	3.785153133542827e-18	4.467879327475585e-17	6.521351775267604e-18	nan	nan	nan	nan
55279.100000015766	3.538240492875314e-17	1.1321442399369965e-17	6.070079730063838e-17	1.063356534811601e-17	2.8163856015510646e-17	3.783070913628853e-18	4.4639874510407735e-17	6.518020946672489e-18	nan	nan	nan	nan
55279.15000001577	3.5353992246982053e-17	1.135774966892981e-17	6.064882840377849e-17	1.06281292258281e-17	2.8137349125843697e-17	3.7809850329979906e-18	4.460098964719653e-17	6.514680576594767e-18	nan	nan	nan	nan
55279.20000001577	3.5325574548256326e-17	1.1399890954757681e-17	6.059690399883857e-17	1.062270640981696e-17	2.8110867183262036e-17	3.7789050004684546e-18	4.456213865528277e-17	6.511353289905745e-18	nan	nan	nan	nan
55279.250000015774	3.529715097729248e-17	1.1448578583764086e-17	6.054502404591988e-17	1.0617337778574295e-17	2.80844101642165e-17	3.776841858707539e-18	4.4523321504808125e-17	6.5080653126987315e-18	nan	nan	nan	nan
55279.30000001578	3.5268720678127446e-17	1.1504578387088003e-17	6.049318850488624e-17	1.0612069761585246e-17	2.8057978045173397e-17	3.774808119735547e-18	4.4484538165874785e-17	6.504846294728286e-18	nan	nan	nan	nan
55279.35000001578	3.524028279413311e-17	1.1568704602787712e-17	6.044139733535427e-17	1.0606954020551623e-17	2.803157080262163e-17	3.77281764822441e-18	4.4445788608565825e-17	6.501729004528456e-18	nan	nan	nan	nan
55279.40000001578	3.521183646799066e-17	1.1641813634842077e-17	6.038965049761803e-17	1.0602027410359386e-17	2.80051884131096e-17	3.770876772381117e-18	4.440707280323318e-17	6.498728377842845e-18	nan	nan	nan	nan
55279.450000015786	3.518338084170215e-17	1.1724796684666656e-17	6.03379479554594e-17	1.0597252721631418e-17	2.797883085331417e-17	3.76897335842929e-18	4.436839072090548e-17	6.49581579368393e-18	nan	nan	nan	nan
55279.50000001579	3.515491505723554e-17	1.1818565311034945e-17	6.028628967333715e-17	1.059257794713313e-17	2.795249809995269e-17	3.7670939491409245e-18	4.432974233264514e-17	6.492959431514922e-18	nan	nan	nan	nan
55279.55000001579	3.5126438281691753e-17	1.192381511048223e-17	6.023467561547515e-17	1.058795633074867e-17	2.7926190129749623e-17	3.7652265191034925e-18	4.429112760951133e-17	6.4901307870876274e-18	nan	nan	nan	nan
55279.600000015795	3.509794971501715e-17	1.204095058468698e-17	6.018310574583191e-17	1.058334669727551e-17	2.7899906919440146e-17	3.763360548607626e-18	4.4252546522519785e-17	6.487304874387428e-18	nan	nan	nan	nan
55279.6500000158	3.506944855869506e-17	1.2170367365554196e-17	6.013158002814035e-17	1.0578713737429515e-17	2.787364844576657e-17	3.761487087507748e-18	4.421399904267109e-17	6.484460399378309e-18	nan	nan	nan	nan
