MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_u	sdss_u_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56536.92139998953	3.4197239707830126e-16	3.070307511363998e-17	5.428021689920752e-16	1.5459285729690755e-17	5.381359145518986e-16	1.5435477701289667e-17	5.107827244614904e-16	1.0314186097507093e-17	1.0427417930619308e-15	1.868770586891962e-17	nan	nan	nan	nan	nan	nan	5.792998009543402e-17	4.1376189074340427e-16	nan	nan	nan	nan
56536.97139998953	3.417814423934575e-16	2.7000772850573318e-17	5.424780819589113e-16	1.4578592411389376e-17	5.377457150055882e-16	1.519396330428273e-17	5.104254676849931e-16	9.959774191616992e-18	1.0421687180222586e-15	1.821223691624919e-17	nan	nan	nan	nan	nan	nan	5.775371999663772e-17	4.018079572809794e-16	nan	nan	nan	nan
56537.021399989535	3.4158978263723195e-16	2.3570794637695546e-17	5.421540404368805e-16	1.3795919719562113e-17	5.373573987176696e-16	1.498682911029323e-17	5.100696896069924e-16	9.642932437668448e-18	1.0415977445524003e-15	1.772939679271319e-17	nan	nan	nan	nan	nan	nan	5.753221984251011e-17	3.8097451938802274e-16	nan	nan	nan	nan
56537.07139998954	3.4139635836163436e-16	2.110099000789128e-17	5.418301798610369e-16	1.3236505436125501e-17	5.369714433217969e-16	1.484169823553537e-17	5.097151669098175e-16	9.408395494147764e-18	1.0410287770427911e-15	1.7289549545857452e-17	nan	nan	nan	nan	nan	nan	5.727256551254457e-17	3.5146055775564916e-16	nan	nan	nan	nan
56537.12139998954	3.4120010459592216e-16	2.048110729392935e-17	5.415066336844578e-16	1.3034326044861177e-17	5.365883264885569e-16	1.4786213058024627e-17	5.093616775378269e-16	9.302974340778218e-18	1.0404617203951472e-15	1.6950582457677095e-17	nan	nan	nan	nan	nan	nan	5.698488968397921e-17	3.1355688222358593e-16	nan	nan	nan	nan
56537.171399989544	3.410003457233927e-16	2.204858493931192e-17	5.411835108415213e-16	1.3267167568608032e-17	5.362084139455014e-16	1.4836969699248732e-17	5.090090140872347e-16	9.361759425661441e-18	1.0398964798179534e-15	1.6773512146065286e-17	nan	nan	nan	nan	nan	nan	5.668237487741588e-17	2.67655749956784e-16	nan	nan	nan	nan
56537.22139998955	3.4079721797193697e-16	2.5056460708864823e-17	5.408608190041276e-16	1.3850595815590571e-17	5.358316597597067e-16	1.4975689204089373e-17	5.08657093171746e-16	9.565174620266794e-18	1.0393329603151824e-15	1.681109455179227e-17	nan	nan	nan	nan	nan	nan	5.638125741818552e-17	2.142727358116741e-16	nan	nan	nan	nan
56537.27139998955	3.4059094501302464e-16	2.86728727359761e-17	5.40538544893035e-16	1.4650860445890152e-17	5.354579234796393e-16	1.5174488605398965e-17	5.083058770228174e-16	9.867643155106674e-18	1.038771076400635e-15	1.705312156489683e-17	nan	nan	nan	nan	nan	nan	5.610083231404496e-17	1.5411494945840385e-16	nan	nan	nan	nan
56537.32139998955	3.4038176524546506e-16	3.234026799827575e-17	5.402166768228407e-16	1.5544252462305395e-17	5.350870645990768e-16	1.540565285475578e-17	5.079553316579942e-16	1.0223347455028865e-17	1.0382107463715923e-15	1.7442356369614524e-17	nan	nan	nan	nan	nan	nan	5.586345905054475e-17	8.844902707220512e-17	nan	nan	nan	nan
56537.371399989555	3.4016991154531504e-16	3.5728266234908587e-17	5.398951992267719e-16	1.6431615560578264e-17	5.347189425613695e-16	1.5643662511462747e-17	5.076054207246684e-16	1.0591611113752355e-17	1.0376518890366161e-15	1.7918464696819115e-17	nan	nan	nan	nan	nan	nan	5.569456830537023e-17	2.628656767179828e-17	nan	nan	nan	nan
56537.42139998956	3.399556057431269e-16	3.864091027050202e-17	5.395740997587673e-16	1.723924113271594e-17	5.343534169362909e-16	1.5866406234879782e-17	5.072561096247615e-16	1.0939076871438196e-17	1.0370944266809802e-15	1.8425622905096287e-17	nan	nan	nan	nan	nan	nan	5.56168826582214e-17	6.522487885792506e-17	nan	nan	nan	nan
56537.47139998956	3.397390899195448e-16	4.0958174816289456e-17	5.392533646936402e-16	1.7914634960631565e-17	5.339903471813962e-16	1.6055761342732163e-17	5.069073616670724e-16	1.1239901150974212e-17	1.0365382770906843e-15	1.891610439722376e-17	nan	nan	nan	nan	nan	nan	5.561708632905869e-17	1.3204225997150482e-16	nan	nan	nan	nan
56537.521399989564	3.3952058590512094e-16	4.2605241724816745e-17	5.389329798767759e-16	1.8421750969390008e-17	5.3362959276844555e-16	1.6197771462398396e-17	5.065591423150844e-16	1.1475071725984499e-17	1.0359833607103903e-15	1.9351475453720565e-17	nan	nan	nan	nan	nan	nan	5.56687413344841e-17	1.9429618321889278e-16	nan	nan	nan	nan
56537.57139998957	3.3930032657591226e-16	4.353694705125895e-17	5.386129322436466e-16	1.8737325328187714e-17	5.332710133247424e-16	1.6282616808486533e-17	5.062114154932208e-16	1.1631546359656261e-17	1.0354295960418912e-15	1.9702440660941408e-17	nan	nan	nan	nan	nan	nan	5.57484315411153e-17	2.5010190749975695e-16	nan	nan	nan	nan
56537.62139998957	3.3907854848981064e-16	4.372997943976505e-17	5.382932085563016e-16	1.884843144462028e-17	5.329144682552838e-16	1.630451519257909e-17	5.058641458646537e-16	1.170152016087281e-17	1.0348769028140553e-15	1.994815063363714e-17	nan	nan	nan	nan	nan	nan	5.583580751232391e-17	2.986401714401608e-16	nan	nan	nan	nan
56537.67139998957	3.388554836024142e-16	4.3179349139951183e-17	5.379737959071197e-16	1.8751123816020882e-17	5.325598171156385e-16	1.626163645341871e-17	5.055172975077123e-16	1.1681946392136379e-17	1.0343252021873376e-15	2.0075468731893094e-17	nan	nan	nan	nan	nan	nan	5.591358040146695e-17	3.393420656450961e-16	nan	nan	nan	nan
56537.721399989576	3.386313500624403e-16	4.189772656818036e-17	5.376546784402895e-16	1.8450043102849782e-17	5.322069194258633e-16	1.615607526837655e-17	5.051708362860358e-16	1.1574335695299757e-17	1.0337744113342009e-15	2.0078401276324728e-17	nan	nan	nan	nan	nan	nan	5.59675167631859e-17	3.7177644789736363e-16	nan	nan	nan	nan
56537.77139998958	3.3840638995053317e-16	3.991722113170324e-17	5.373358452549409e-16	1.7958864104012842e-17	5.318556346712127e-16	1.599389456500868e-17	5.048247243079559e-16	1.1384841166161995e-17	1.0332244521308936e-15	1.995782008936461e-17	nan	nan	nan	nan	nan	nan	5.598643428175411e-17	3.95619014783149e-16	nan	nan	nan	nan
56537.82139998958	3.3818083890412587e-16	3.7294543301254045e-17	5.370172811228887e-16	1.7301655176798027e-17	5.315058223823971e-16	1.5785226360751784e-17	5.044789283605484e-16	1.112461377566981e-17	1.0326752427724405e-15	1.9721479071381913e-17	nan	nan	nan	nan	nan	nan	5.596219841488751e-17	4.1063984745490115e-16	nan	nan	nan	nan
56537.871399989584	3.3795490954918335e-16	3.412164047688022e-17	5.366989739953678e-16	1.6515334259013412e-17	5.311573420801832e-16	1.5544384538957635e-17	5.04133412029643e-16	1.0810422719546809e-17	1.0321267038057595e-15	1.93843364054663e-17	nan	nan	nan	nan	nan	nan	5.588971995307522e-17	4.1669726607123416e-16	nan	nan	nan	nan
56537.92139998959	3.377288540913958e-16	3.0546962806788243e-17	5.363809085616107e-16	1.5653264848712376e-17	5.308100533201401e-16	1.5289902086236758e-17	5.037881392088815e-16	1.0465438415602867e-17	1.0315787529145942e-15	1.896912181517643e-17	nan	nan	nan	nan	nan	nan	5.576695349329792e-17	4.137347137428798e-16	nan	nan	nan	nan
56537.97139998959	3.375028906794806e-16	2.6817401398644725e-17	5.360630720709025e-16	1.4789772933945127e-17	5.304638155711866e-16	1.5044348510209954e-17	5.0344307542331e-16	1.0119943810473929e-17	1.0310313126909868e-15	1.8507017584869202e-17	nan	nan	nan	nan	nan	nan	5.559489682700173e-17	4.0177960849778915e-16	nan	nan	nan	nan
56538.02139998959	3.372772531099533e-16	2.3355253715700547e-17	5.357454523836376e-16	1.402385054814056e-17	5.301184883746869e-16	1.4833720710846602e-17	5.030981845357891e-16	9.811478375433168e-18	1.030484300818681e-15	1.803818102859076e-17	nan	nan	nan	nan	nan	nan	5.537759124229002e-17	3.8094385790980415e-16	nan	nan	nan	nan
56538.071399989596	3.37052177020247e-16	2.0856260678582825e-17	5.354280343046638e-16	1.3477430083718664e-17	5.297739312521179e-16	1.4686166360337813e-17	5.0275343111714745e-16	9.583467957898625e-18	1.0299376368220324e-15	1.7611570419238626e-17	nan	nan	nan	nan	nan	nan	5.512212274010652e-17	3.514261591545927e-16	nan	nan	nan	nan
56538.1213999896	3.368278916045839e-16	2.02280662846203e-17	5.351108049841674e-16	1.32803226045734e-17	5.2943000371217235e-16	1.4629851709257605e-17	5.024087795535261e-16	9.481233935985901e-18	1.0293912396118595e-15	1.7283236304608296e-17	nan	nan	nan	nan	nan	nan	5.483862416491949e-17	3.1351676411625945e-16	nan	nan	nan	nan
56538.1713999896	3.3660453124993734e-16	2.181595109622731e-17	5.347937528441029e-16	1.3507916569035616e-17	5.290865870119358e-16	1.468167077177162e-17	5.020641984173109e-16	9.538776442644138e-18	1.028845031780204e-15	1.711212850775125e-17	nan	nan	nan	nan	nan	nan	5.454027825052938e-17	2.6760679019632264e-16	nan	nan	nan	nan
56538.221399989605	3.3638208122896786e-16	2.4856161257679166e-17	5.344768767035427e-16	1.407839709355907e-17	5.287436422136813e-16	1.4823014361694695e-17	5.017196860770976e-16	9.737129999316848e-18	1.028298933464959e-15	1.7149250852122014e-17	nan	nan	nan	nan	nan	nan	5.4243321581170064e-17	2.1420920269628758e-16	nan	nan	nan	nan
56538.27139998961	3.3616048815506954e-16	2.8503056488315396e-17	5.341601781811009e-16	1.486217547188203e-17	5.284011487707496e-16	1.5025469161584147e-17	5.013752499203766e-16	1.0032191433951804e-17	1.0277529193065824e-15	1.7384737704552408e-17	nan	nan	nan	nan	nan	nan	5.396704946933764e-17	1.5402376656522073e-16	nan	nan	nan	nan
56538.32139998961	3.3593969864163644e-16	3.219503798071619e-17	5.338436554434492e-16	1.573876287032634e-17	5.280590860896053e-16	1.526079387813993e-17	5.010309009668204e-16	1.037955053763621e-17	1.0272069982013653e-15	1.7763289660251682e-17	nan	nan	nan	nan	nan	nan	5.373382175102622e-17	8.828651877209175e-17	nan	nan	nan	nan
56538.37139998961	3.3571966114298005e-16	3.560181341601543e-17	5.335273100761689e-16	1.6610893278691653e-17	5.277174335951794e-16	1.5503008277480687e-17	5.006866467578254e-16	1.073962073823689e-17	1.026661178329805e-15	1.8226622400265764e-17	nan	nan	nan	nan	nan	nan	5.3569069500106766e-17	2.5729097148926388e-17	nan	nan	nan	nan
56538.42139998962	3.3550032871570547e-16	3.8528391325988414e-17	5.332111427564351e-16	1.7405767222529957e-17	5.273761707656713e-16	1.5729631373020723e-17	5.003424975435342e-16	1.1079776118907078e-17	1.0261154703265482e-15	1.872064973734513e-17	nan	nan	nan	nan	nan	nan	5.3495515652346233e-17	6.500328158232639e-17	nan	nan	nan	nan
56538.47139998962	3.3528165073458293e-16	4.085561835795636e-17	5.32895153839352e-16	1.8071240835091752e-17	5.270352770231707e-16	1.5922263040476766e-17	4.99998461634873e-16	1.1374618861039607e-17	1.0255698816562991e-15	1.9198941541488482e-17	nan	nan	nan	nan	nan	nan	5.3499844248435567e-17	1.3193492920310717e-16	nan	nan	nan	nan
56538.52139998962	3.350635747334653e-16	4.2509302737434e-17	5.325793427963927e-16	1.857136447699775e-17	5.26694731752835e-16	1.6066751052978727e-17	4.996545491588597e-16	1.1605391628197254e-17	1.0250244254078535e-15	1.962395483092018e-17	nan	nan	nan	nan	nan	nan	5.355561693077524e-17	1.9422539322274016e-16	nan	nan	nan	nan
56538.571399989625	3.348460556098751e-16	4.34446790499062e-17	5.322637117086321e-16	1.888286810096555e-17	5.263545144158178e-16	1.615314804013564e-17	4.993107683340771e-16	1.1759187099241475e-17	1.0244791064895102e-15	1.9966962774751572e-17	nan	nan	nan	nan	nan	nan	5.363941723644788e-17	2.500489878080323e-16	nan	nan	nan	nan
56538.62139998963	3.346290372158302e-16	4.36386378250766e-17	5.31948259576824e-16	1.89927941648115e-17	5.260146044718519e-16	1.6175600193817974e-17	4.989671289797309e-16	1.1828267961250312e-17	1.0239339382968339e-15	2.0207460285499113e-17	nan	nan	nan	nan	nan	nan	5.3730895444484755e-17	2.9859775861923563e-16	nan	nan	nan	nan
56538.67139998963	3.344124670851834e-16	4.3086242781415164e-17	5.316329875240882e-16	1.8897184298334157e-17	5.256749813174585e-16	1.613225472583256e-17	4.986236398376843e-16	1.1809605793175503e-17	1.0233889274764786e-15	2.033249669314427e-17	nan	nan	nan	nan	nan	nan	5.381276246909739e-17	3.393064141788046e-16	nan	nan	nan	nan
56538.721399989634	3.341963056382097e-16	4.1800037575222086e-17	5.313178973837531e-16	1.8600688098876112e-17	5.253356244201832e-16	1.602522981711526e-17	4.98280310727143e-16	1.1704697454519229e-17	1.022844085072116e-15	2.0336152691235988e-17	nan	nan	nan	nan	nan	nan	5.387078467080671e-17	3.7174530431614707e-16	nan	nan	nan	nan
56538.77139998964	3.3398049028371576e-16	3.981186292427134e-17	5.310029865296998e-16	1.811699007561093e-17	5.249965131822292e-16	1.5860661247732313e-17	4.97937150051377e-16	1.1519638628793529e-17	1.0222994189574751e-15	2.0219282918961092e-17	nan	nan	nan	nan	nan	nan	5.389377958428094e-17	3.9559083547292535e-16	nan	nan	nan	nan
56538.82139998964	3.3376498052151793e-16	3.7177924188354405e-17	5.306882572659758e-16	1.747015343502483e-17	5.246576270611986e-16	1.5648810907586414e-17	4.97594166736937e-16	1.126546946701067e-17	1.0217549413010458e-15	1.998952815669836e-17	nan	nan	nan	nan	nan	nan	5.3873612562486e-17	4.106134508164764e-16	nan	nan	nan	nan
56538.87139998964	3.3354971376042294e-16	3.398942253352513e-17	5.303737106826683e-16	1.6696966644888192e-17	5.243189454699483e-16	1.5404191979623816e-17	4.972513714341213e-16	1.0958739552962633e-17	1.0212106581359453e-15	1.966161617057818e-17	nan	nan	nan	nan	nan	nan	5.380519433558212e-17	4.166716510949649e-16	nan	nan	nan	nan
56538.921399989646	3.333346568639168e-16	3.039383462382252e-17	5.300593456896901e-16	1.585039945789462e-17	5.239804478611089e-16	1.514562051342766e-17	4.9690877153042e-16	1.0622236533138756e-17	1.0206665812216386e-15	1.9257871026736958e-17	nan	nan	nan	nan	nan	nan	5.368647948473651e-17	4.1370894650453826e-16	nan	nan	nan	nan
56538.97139998965	3.3311974171805403e-16	2.6637215602822953e-17	5.297451643681167e-16	1.5003810250242236e-17	5.236421136404346e-16	1.4896043470908438e-17	4.965663775530065e-16	1.0285616902811963e-17	1.0201227205792351e-15	1.8808825874883164e-17	nan	nan	nan	nan	nan	nan	5.351846582979536e-17	4.01752730965704e-16	nan	nan	nan	nan
56539.02139998965	3.329049296635682e-16	2.314293058793825e-17	5.294311648102955e-16	1.4254252262796665e-17	5.233039222967783e-16	1.4681927920222405e-17	4.962241975665576e-16	9.985463488341887e-18	1.019579082344108e-15	1.8353660960031426e-17	nan	nan	nan	nan	nan	nan	5.330519473145674e-17	3.8091478818305187e-16	nan	nan	nan	nan
56539.071399989654	3.3269016639339476e-16	2.0614593435416565e-17	5.291173500057077e-16	1.3720449652007407e-17	5.229658532124565e-16	1.4531957166071023e-17	4.958822422213716e-16	9.763905801712207e-18	1.0190356792982846e-15	1.7939942365057786e-17	nan	nan	nan	nan	nan	nan	5.3053752307548116e-17	3.5139354641563084e-16	nan	nan	nan	nan
56539.12139998966	3.324754003618451e-16	1.9977981385094584e-17	5.288037190954969e-16	1.3528230092257994e-17	5.226278858656684e-16	1.44748325437731e-17	4.955405187202514e-16	9.664802958714608e-18	1.0184925180884195e-15	1.7621936809236962e-17	nan	nan	nan	nan	nan	nan	5.2774271563559484e-17	3.1347872823132243e-16	nan	nan	nan	nan
56539.17139998966	3.322606011937814e-16	2.1586468801491405e-17	5.284902728807119e-16	1.3750669661984095e-17	5.222900045131374e-16	1.4527753170597722e-17	4.951990365745906e-16	9.721085944436999e-18	1.017949610780746e-15	1.7456590830395984e-17	nan	nan	nan	nan	nan	nan	5.247993543818692e-17	2.675603694810725e-16	nan	nan	nan	nan
56539.22139998966	3.3204577993470836e-16	2.465909382023752e-17	5.28177010568562e-16	1.430848122217329e-17	5.219522113992356e-16	1.4671775032733698e-17	4.948577976620429e-16	9.914387785755978e-18	1.0174069646354562e-15	1.7493216300438653e-17	nan	nan	nan	nan	nan	nan	5.2186980764773406e-17	2.1414895800124424e-16	nan	nan	nan	nan
56539.271399989666	3.318309338232498e-16	2.833634312294708e-17	5.278639331087444e-16	1.5076046274415787e-17	5.216145127833468e-16	1.4877945694289512e-17	4.945168021980768e-16	1.0202040899443153e-17	1.0168645846631044e-15	1.772227049787713e-17	nan	nan	nan	nan	nan	nan	5.191470314874142e-17	1.5393727846371532e-16	nan	nan	nan	nan
56539.32139998967	3.316160923140849e-16	3.2052679634905876e-17	5.275510395515619e-16	1.5936022357120337e-17	5.212769150328116e-16	1.5117489699280234e-17	4.941760486436317e-16	1.0541025423892091e-17	1.0163224733178402e-15	1.8090327835501305e-17	nan	nan	nan	nan	nan	nan	5.1685462763300445e-17	8.813218981561888e-17	nan	nan	nan	nan
56539.37139998967	3.3140125172537867e-16	3.547799461914036e-17	5.272383317881505e-16	1.6793022015994196e-17	5.20939424480879e-16	1.5363960643422904e-17	4.938355374604259e-16	1.0892833488004679e-17	1.0157806310086882e-15	1.8541078519750812e-17	nan	nan	nan	nan	nan	nan	5.152469106341065e-17	2.5189245159402658e-17	nan	nan	nan	nan
56539.421399989675	3.311864369095167e-16	3.841829971240702e-17	5.269258068455454e-16	1.7575171023808866e-17	5.20602047367756e-16	1.559450492430127e-17	4.934952675403358e-16	1.1225578010711153e-17	1.0152390601897978e-15	1.9022126185603797e-17	nan	nan	nan	nan	nan	nan	5.1455111327300376e-17	6.479251508358242e-17	nan	nan	nan	nan
56539.47139998968	3.30971637741453e-16	4.075532273621904e-17	5.266134674654809e-16	1.823070268646692e-17	5.202647900728575e-16	1.5790444172129106e-17	4.931552393450796e-16	1.1514319892341194e-17	1.0146977606566564e-15	1.9488324015683956e-17	nan	nan	nan	nan	nan	nan	5.1463407423184415e-17	1.3183310276492875e-16	nan	nan	nan	nan
56539.52139998968	3.3075688183494933e-16	4.2415516118881673e-17	5.263013125496115e-16	1.872378924993115e-17	5.199276589045741e-16	1.5937430609979287e-17	4.928154512740344e-16	1.174057161884478e-17	1.014156736499513e-15	1.990301497436646e-17	nan	nan	nan	nan	nan	nan	5.15231406335467e-17	1.9415826329841211e-16	nan	nan	nan	nan
56539.57139998968	3.305421728718405e-16	4.33545038817854e-17	5.259893413546961e-16	1.9031160071572486e-17	5.195906601691653e-16	1.6025389791582795e-17	4.924759039428243e-16	1.1891570842484101e-17	1.0136159865935491e-15	2.0238049681692058e-17	nan	nan	nan	nan	nan	nan	5.161089417848363e-17	2.4999881211950067e-16	nan	nan	nan	nan
56539.621399989686	3.3032752742038356e-16	4.354936954878789e-17	5.256775541284818e-16	1.9139840021201243e-17	5.192538002055623e-16	1.6048397063616786e-17	4.921365969512938e-16	1.1959649233901711e-17	1.0130755140064513e-15	2.0473275844959508e-17	nan	nan	nan	nan	nan	nan	5.170631806363105e-17	2.9855754823319677e-16	nan	nan	nan	nan
56539.67139998969	3.3011295560562446e-16	4.2995237178681235e-17	5.253659525226156e-16	1.9045863584431672e-17	5.189170852468694e-16	1.600457718607796e-17	4.91797529160538e-16	1.1941801196590815e-17	1.0125353181246821e-15	2.059593396595512e-17	nan	nan	nan	nan	nan	nan	5.1792122973207156e-17	3.3927261585605283e-16	nan	nan	nan	nan
56539.72139998969	3.2989846295031556e-16	4.170453395241215e-17	5.250545350753898e-16	1.8753875647997543e-17	5.185805217136958e-16	1.589607186984356e-17	4.914587006321192e-16	1.1839508714406036e-17	1.0119954025272093e-15	2.0600186745461547e-17	nan	nan	nan	nan	nan	nan	5.1854075080801944e-17	3.7171578085296145e-16	nan	nan	nan	nan
56539.771399989695	3.2968406510225513e-16	3.970881440731495e-17	5.247433008123328e-16	1.82775730820102e-17	5.182441158782095e-16	1.5729089377265032e-17	4.911201113660377e-16	1.1658807133768545e-17	1.0114557687478762e-15	2.0486869835896108e-17	nan	nan	nan	nan	nan	nan	5.188099177742273e-17	3.955641231502599e-16	nan	nan	nan	nan
56539.8213999897	3.294697721864891e-16	3.706379423553485e-17	5.244322512034104e-16	1.764098593806132e-17	5.17907874028204e-16	1.5514021233751226e-17	4.907817600079201e-16	1.1410612705877988e-17	1.0109164170934516e-15	2.0263507602587098e-17	nan	nan	nan	nan	nan	nan	5.1864738315210484e-17	4.1058842932579763e-16	nan	nan	nan	nan
56539.8713999897	3.2925558880531114e-16	3.385992044914237e-17	5.241213861164908e-16	1.688076262358072e-17	5.175718025700832e-16	1.5265580320662988e-17	4.904436468347974e-16	1.111124976301741e-17	1.0103773500180844e-15	1.9944588731873865e-17	nan	nan	nan	nan	nan	nan	5.1800225366298725e-17	4.1664737142952404e-16	nan	nan	nan	nan
56539.921399989704	3.290415379701893e-16	3.02436635125696e-17	5.238107057580299e-16	1.6049449975650373e-17	5.172359077504464e-16	1.5002867425256093e-17	4.901057709232332e-16	1.0783113342645485e-17	1.0098385673172625e-15	1.955202486950145e-17	nan	nan	nan	nan	nan	nan	5.1685407496531856e-17	4.1368452330488353e-16	nan	nan	nan	nan
56539.97139998971	3.2882762428341714e-16	2.6460185458843552e-17	5.235002089140672e-16	1.5219419898784607e-17	5.169001958435925e-16	1.4749211088190025e-17	4.897681323963524e-16	1.045522797045564e-17	1.0093000725699533e-15	1.9115702824164267e-17	nan	nan	nan	nan	nan	nan	5.1521282553193723e-17	4.0172725604205506e-16	nan	nan	nan	nan
56540.02139998971	3.2861385142682966e-16	2.2933811739259103e-17	5.231898963278437e-16	1.448581449908812e-17	5.165646732580562e-16	1.4531555755149775e-17	4.894307307616556e-16	1.0163228174516911e-17	1.0087618654693883e-15	1.8673827402376304e-17	nan	nan	nan	nan	nan	nan	5.131189196691637e-17	3.8088723591343443e-16	nan	nan	nan	nan
56540.07139998971	3.284002442528123e-16	2.0375939572149817e-17	5.228797682801395e-16	1.396425636092946e-17	5.162293462681363e-16	1.4379129794558463e-17	4.890935651572691e-16	9.947977299818459e-18	1.0082239480606919e-15	1.827261157916807e-17	nan	nan	nan	nan	nan	nan	5.106432196776885e-17	3.5136263619362945e-16	nan	nan	nan	nan
56540.121399989715	3.281868018409063e-16	1.9730838206757383e-17	5.225698240855211e-16	1.377675342246938e-17	5.158942211765414e-16	1.432118056176179e-17	4.887566357986612e-16	9.851913157654412e-18	1.0076863229002695e-15	1.7964589190349198e-17	nan	nan	nan	nan	nan	nan	5.078870571611114e-17	3.1344267747184263e-16	nan	nan	nan	nan
56540.17139998972	3.2797353891845137e-16	2.1360103876273776e-17	5.222600645532956e-16	1.399419100419967e-17	5.155593033122348e-16	1.4375218023532788e-17	4.884199421625515e-16	9.906934717243861e-18	1.0071489910106835e-15	1.780478279891647e-17	nan	nan	nan	nan	nan	nan	5.049822634783576e-17	2.675163696491537e-16	nan	nan	nan	nan
56540.22139998972	3.2776044996269506e-16	2.4465227269393505e-17	5.219504876189042e-16	1.4539676187081244e-17	5.152245941546556e-16	1.4521956753181238e-17	4.880834832023788e-16	1.0095244658220657e-17	1.0066119518806523e-15	1.7840885571083506e-17	nan	nan	nan	nan	nan	nan	5.0209120935752024e-17	2.1409184938409597e-16	nan	nan	nan	nan
56540.271399989724	3.275475340531787e-16	2.8172694383416183e-17	5.216410952725814e-16	1.5291395632994165e-17	5.148900943380522e-16	1.4731894745783067e-17	4.877472591643927e-16	1.0375572913745425e-17	1.0060752079643257e-15	1.8063663599869423e-17	nan	nan	nan	nan	nan	nan	4.994068536724501e-17	1.5385527027737236e-16	nan	nan	nan	nan
56540.32139998973	3.2733478750806735e-16	3.191315656208836e-17	5.213318875969096e-16	1.6135047132033603e-17	5.14555804521531e-16	1.49757123981082e-17	4.874112694637503e-16	1.0706243926885773e-17	1.0055387571143227e-15	1.8421479865511028e-17	nan	nan	nan	nan	nan	nan	4.971528013964347e-17	8.798568502082007e-17	nan	nan	nan	nan
56540.37139998973	3.271222075659849e-16	3.5356766760333835e-17	5.210228625273302e-16	1.697710396835599e-17	5.142217252867824e-16	1.5226490283620545e-17	4.870755144390451e-16	1.104981696703199e-17	1.0050026004554621e-15	1.885992120165046e-17	nan	nan	nan	nan	nan	nan	4.9558337074504287e-17	2.4666734439856703e-17	nan	nan	nan	nan
56540.42139998973	3.2690979238601385e-16	3.831058957025464e-17	5.207140217154901e-16	1.7746628604790757e-17	5.138878573547043e-16	1.5460998298821474e-17	4.867399923665291e-16	1.1375140823994843e-17	1.0044667365561566e-15	1.9328230371891617e-17	nan	nan	nan	nan	nan	nan	4.949257977951538e-17	6.459214037310635e-17	nan	nan	nan	nan
56540.471399989736	3.266975410476955e-16	4.065725224026967e-17	5.204053628077923e-16	1.8392258254714385e-17	5.135542012878104e-16	1.5660278074457756e-17	4.864047043851071e-16	1.1657744864774673e-17	1.0039311641893315e-15	1.978251487153657e-17	nan	nan	nan	nan	nan	nan	4.9504691956982354e-17	1.317365310303876e-16	nan	nan	nan	nan
56540.52139998974	3.264854480282775e-16	4.232384378529632e-17	5.200968885046796e-16	1.8878299092987948e-17	5.132207577487585e-16	1.580978613569033e-17	4.860696488018127e-16	1.1879414654238893e-17	1.0033958835594994e-15	2.0186997341751747e-17	nan	nan	nan	nan	nan	nan	4.956823454313481e-17	1.9409462432185347e-16	nan	nan	nan	nan
56540.57139998974	3.2627351148684245e-16	4.326636794043268e-17	5.197885967911428e-16	1.9181508103996456e-17	5.128875273824505e-16	1.5899321210937453e-17	4.857348268478942e-16	1.2027544024564945e-17	1.0028608948711726e-15	2.0514107278419954e-17	nan	nan	nan	nan	nan	nan	4.965979045327325e-17	2.499512528083156e-16	nan	nan	nan	nan
56540.621399989745	3.2606173510522517e-16	4.3462135058005946e-17	5.194804877580224e-16	1.928889538577967e-17	5.125545108373398e-16	1.5922888065147526e-17	4.854002362455422e-16	1.209453812106579e-17	1.0023261950566646e-15	2.0744050875543807e-17	nan	nan	nan	nan	nan	nan	4.975900943009233e-17	2.985194375073439e-16	nan	nan	nan	nan
56540.67139998975	3.258501069174623e-16	4.290629468050837e-17	5.191725617521643e-16	1.9196480974889506e-17	5.122217086908547e-16	1.5878589207764674e-17	4.850658780413177e-16	1.2077416677186374e-17	1.0017917865701248e-15	2.0864268412175168e-17	nan	nan	nan	nan	nan	nan	4.9848601936421854e-17	3.3924058401972866e-16	nan	nan	nan	nan
56540.72139998975	3.256386352076824e-16	4.161117165009147e-17	5.188648189552497e-16	1.890891517487823e-17	5.118891216489783e-16	1.5768589740366182e-17	4.847317513117844e-16	1.1977643099787771e-17	1.0012576671619162e-15	2.086900450908464e-17	nan	nan	nan	nan	nan	nan	4.9914333966299253e-17	3.716878016245543e-16	nan	nan	nan	nan
56540.77139998975	3.254273024871696e-16	3.960803941789273e-17	5.18557257979895e-16	1.8439888147492815e-17	5.1155675032039e-16	1.5599169833482028e-17	4.843978554413183e-16	1.1801192865952959e-17	1.0007238359117328e-15	2.0759076202615884e-17	nan	nan	nan	nan	nan	nan	4.994502277233579e-17	3.9553880900541944e-16	nan	nan	nan	nan
