MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	sdss_z'	sdss_z'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56041.04001599833	5.121314107016132e-17	2.7507316578569227e-18	3.499597045586497e-17	4.840136853392244e-19	5.0612826613292166e-17	6.227518378638634e-19	4.755247822870502e-17	1.3992701776555287e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56041.090015998336	5.1177267002454777e-17	2.7546143710475496e-18	3.496099176139054e-17	4.85900143479557e-19	5.056319034156241e-17	6.282988887673173e-19	4.750738533542803e-17	1.4026672058288078e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56041.14001599834	5.1141425651203444e-17	2.7659066070369925e-18	3.492604801100348e-17	5.057346389060944e-19	5.051360243458286e-17	6.827990560795936e-19	4.7462335221019434e-17	1.4389611226997834e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56041.19001599834	5.110561648003712e-17	2.782321337277562e-18	3.489113918386061e-17	5.375691001778759e-19	5.046406295379821e-17	7.660649480754727e-19	4.7417327831317694e-17	1.4982169536685306e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56041.240015998344	5.106983895229813e-17	2.80159850622778e-18	3.485626525838514e-17	5.7537365092504285e-19	5.041457196251142e-17	8.601399750992188e-19	4.73723631107704e-17	1.5700289977462287e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56041.29001599835	5.103409253178875e-17	2.821627993916494e-18	3.4821426214035973e-17	6.1423456325326765e-19	5.0365129523866725e-17	9.529753069320363e-19	4.732744100439786e-17	1.6452876252517388e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56041.34001599835	5.0998376681851295e-17	2.8405373810689697e-18	3.478662202945208e-17	6.505302905593469e-19	5.0315735700886953e-17	1.037100428947253e-18	4.728256145730219e-17	1.716740034777717e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56041.39001599835	5.09626908657131e-17	2.8567495014294603e-18	3.475185268374713e-17	6.817147150917591e-19	5.026639055662294e-17	1.1078853830999509e-18	4.723772441491276e-17	1.7789354892927472e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56041.440015998356	5.092703454717644e-17	2.8690170031990044e-18	3.471711815581902e-17	7.06047762581372e-19	5.02170941545084e-17	1.1624159318953128e-18	4.7192929822249884e-17	1.8279536290715545e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56041.49001599836	5.089140718941116e-17	2.876441175473445e-18	3.4682418424867723e-17	7.223850035654017e-19	5.016784655818248e-17	1.198868241605772e-18	4.7148177623679333e-17	1.861122614108028e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56041.54001599836	5.085580825604705e-17	2.87848110777511e-18	3.4647753469877444e-17	7.300386242560223e-19	5.0118647830509255e-17	1.2161762675298116e-18	4.71034677652032e-17	1.8768012576192016e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56041.590015998365	5.0820237210311435e-17	2.8749575530688456e-18	3.4613123270177624e-17	7.286967274921896e-19	5.00694980351839e-17	1.2138634426686864e-18	4.705880019192359e-17	1.8742398378262738e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56041.64001599837	5.078469351520167e-17	2.866054089858526e-18	3.457852780470931e-17	7.183880767244321e-19	5.0020397235705484e-17	1.1919742563087284e-18	4.7014174848697186e-17	1.85351632574123e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56041.69001599837	5.074917663480751e-17	2.8523164306271794e-18	3.454396705293139e-17	6.994858780248178e-19	4.997134549526493e-17	1.1510806222746356e-18	4.696959168160788e-17	1.815543965841611e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56041.74001599837	5.071368603155135e-17	2.8346490087351746e-18	3.450944099387124e-17	6.727515828434742e-19	4.992234287790291e-17	1.0923656815633517e-18	4.6925050635185084e-17	1.7621511990074183e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56041.79001599838	5.0678221169062986e-17	2.814306241127507e-18	3.4474949606728814e-17	6.394273382545603e-19	4.9873389446931737e-17	1.0178168337923108e-18	4.688055165493999e-17	1.6962393576472167e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56041.84001599838	5.0642781510684744e-17	2.792874023409702e-18	3.4440492871049326e-17	6.013922664436564e-19	4.982448526617732e-17	9.306041579971016e-19	4.6836094686301986e-17	1.6220210840832547e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56041.89001599838	5.060736651947147e-17	2.772235284277541e-18	3.4406070765903296e-17	5.613962561025501e-19	4.977563039883991e-17	8.357933395579499e-19	4.679167967510951e-17	1.5453184854940738e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56041.940015998385	5.057197565830552e-17	2.7545121934356383e-18	3.437168327092222e-17	5.233505397905748e-19	4.972682490896953e-17	7.416221683044256e-19	4.674730656621923e-17	1.4738272026447657e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56041.99001599839	5.0536608390471716e-17	2.7419776102323048e-18	3.4337330365392385e-17	4.925270627648313e-19	4.967806886070025e-17	6.613872176933207e-19	4.670297530563325e-17	1.4170974495476245e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56042.04001599839	5.050126417890992e-17	2.7369306165407563e-18	3.4303012028600066e-17	4.75245898733859e-19	4.962936231751245e-17	6.1441335005753715e-19	4.665868583886274e-17	1.385783235235059e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56042.090015998394	5.046594164155699e-17	2.7408528843403672e-18	3.426872823525728e-17	4.771839442254944e-19	4.9580705320017535e-17	6.200486979670068e-19	4.6614438113137026e-17	1.3892324325025453e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56042.1400159984	5.04306360177752e-17	2.7522523721672613e-18	3.423447888779376e-17	4.97468029167992e-19	4.9532097560338373e-17	6.753177539144875e-19	4.657023211700199e-17	1.4260020431612904e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56042.1900159984	5.0395341703476196e-17	2.7688211526567478e-18	3.4200263833100606e-17	5.299594541625816e-19	4.9483538461875385e-17	7.595599282317296e-19	4.652606786772061e-17	1.4859907366566642e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56042.2400159984	5.036005309439913e-17	2.7882779570336816e-18	3.4166082916385923e-17	5.684613547731086e-19	4.943502744175377e-17	8.545296435953095e-19	4.648194538378308e-17	1.5586295233607261e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56042.290015998406	5.032476458639815e-17	2.808492940734405e-18	3.41319359833325e-17	6.079634246366999e-19	4.938656391685594e-17	9.480941487103502e-19	4.643786468392505e-17	1.6346920594544915e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56042.34001599841	5.028947057515492e-17	2.8275765521367923e-18	3.409782287988206e-17	6.448020078989154e-19	4.93381473041577e-17	1.0327838222909162e-18	4.6393825786309435e-17	1.7068566140219425e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56042.39001599841	5.025416545577616e-17	2.843937612694877e-18	3.4063743451070075e-17	6.764179208165329e-19	4.928977702125115e-17	1.1039900188379681e-18	4.6349828709835527e-17	1.7696370191705694e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56042.440015998414	5.0218843623886025e-17	2.8563180347339917e-18	3.402969754257935e-17	7.01070321556788e-19	4.9241452484280995e-17	1.1588191721724497e-18	4.6305873472993506e-17	1.8190968538709e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56042.49001599842	5.018349947464873e-17	2.8638115877758653e-18	3.399568500009267e-17	7.176178519295348e-19	4.919317311102612e-17	1.1954626435249657e-18	4.626196009402814e-17	1.8525580354366566e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56042.54001599842	5.014812740282602e-17	2.8658729351163666e-18	3.396170566929284e-17	7.253758342395105e-19	4.914493831845297e-17	1.2128638554277402e-18	4.621808859257502e-17	1.8683774125013147e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56042.59001599842	5.011272180312215e-17	2.8623213927564404e-18	3.392775939594894e-17	7.2403404837909695e-19	4.909674752362139e-17	1.210550572121381e-18	4.6174258986388016e-17	1.8658047850305423e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56042.640015998426	5.007727707041384e-17	2.8533420523105376e-18	3.389384602548486e-17	7.136209587857492e-19	4.9048600144254226e-17	1.1885668909533594e-18	4.6130471294775466e-17	1.8449179828790338e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56042.69001599843	5.0041787599117865e-17	2.8394851368705504e-18	3.3859965403799147e-17	6.945075052228734e-19	4.900049559724323e-17	1.1474795476133099e-18	4.6086725536227576e-17	1.8066305685491074e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56042.74001599843	5.0006247782961075e-17	2.82166270683278e-18	3.3826117376704056e-17	6.674514782176337e-19	4.8952433299984404e-17	1.088461203766433e-18	4.6043021729725425e-17	1.7527731050359714e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56042.790015998435	4.997065201584278e-17	2.8011400580953827e-18	3.3792301790098156e-17	6.3369169248397e-19	4.890441266992046e-17	1.0134828292302657e-18	4.599935989408647e-17	1.6862541154666469e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56042.84001599844	4.9934994691662294e-17	2.7795172794372446e-18	3.3758518489879995e-17	5.951086146557568e-19	4.885643312482092e-17	9.25692657794865e-19	4.5955740048291804e-17	1.6113047401712966e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56042.89001599844	4.989927020322654e-17	2.7586946655856105e-18	3.3724767321430297e-17	5.544679960953116e-19	4.880849408127873e-17	8.301354177740233e-19	4.591216221115887e-17	1.5337876504151135e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56042.94001599844	4.9863472943629915e-17	2.7408143856699113e-18	3.369104813112231e-17	5.157307361025252e-19	4.876059495717548e-17	7.35055293469474e-19	4.5868626401668765e-17	1.4614763578723777e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56042.990015998446	4.982759730567932e-17	2.728170812664692e-18	3.3657360764595675e-17	4.842799322136152e-19	4.871273517015463e-17	6.538603920770168e-19	4.5825132638802577e-17	1.4040499304860742e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56043.04001599845	4.9791637681434254e-17	2.7230842106976044e-18	3.3623705068094174e-17	4.666191878988936e-19	4.8664914137869e-17	6.062178060949654e-19	4.578168094170501e-17	1.372335211679338e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56043.09001599845	4.975558885943923e-17	2.727049211882068e-18	3.3590080925318914e-17	4.6860958093687055e-19	4.8617131389571003e-17	6.11942691851442e-19	4.573827133843863e-17	1.3758373597307212e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56043.140015998455	4.971944721049925e-17	2.7385607350123782e-18	3.355648878459245e-17	4.893502817891229e-19	4.85693881301042e-17	6.679849249512555e-19	4.56949039949243e-17	1.413089855725138e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56043.19001599846	4.968320950104194e-17	2.7552895990257634e-18	3.352292952866445e-17	5.225052953013785e-19	4.8521686853049134e-17	7.532020264563436e-19	4.565157918254248e-17	1.4738210226591838e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56043.24001599846	4.9646872497149956e-17	2.7749329549133323e-18	3.3489404052324415e-17	5.617071562523014e-19	4.8474030084454947e-17	8.490596310825547e-19	4.5608297175291676e-17	1.5472953330991126e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56043.290015998464	4.961043296450348e-17	2.7953408932266265e-18	3.3455913249283034e-17	6.0184917434404045e-19	4.842642035039877e-17	9.43344631605683e-19	4.5565058247906756e-17	1.6241683857029297e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56043.34001599847	4.957388766797777e-17	2.814606435703148e-18	3.342245801376882e-17	6.392271698491362e-19	4.837886017793826e-17	1.028590681638829e-18	4.5521862673895353e-17	1.6970494929465612e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56043.39001599847	4.953723337256307e-17	2.8311241517469556e-18	3.338903924022606e-17	6.712704141094562e-19	4.8331352093085187e-17	1.1002114970552426e-18	4.5478710727828696e-17	1.7604175495601473e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56043.44001599847	4.9500466842157236e-17	2.843625016268743e-18	3.335565782249488e-17	6.96238360626604e-19	4.828389862245831e-17	1.1553345083871056e-18	4.543560268444164e-17	1.8103206573266032e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56043.490015998475	4.946358484100307e-17	2.8511951108554013e-18	3.3322314655062737e-17	7.129933506799808e-19	4.823650229275576e-17	1.1921662972988498e-18	4.5392538818141794e-17	1.844074937834507e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56043.54001599848	4.9426584132193496e-17	2.8532845197251036e-18	3.3289010632373896e-17	7.208541900623807e-19	4.8189165630549596e-17	1.20965965803763e-18	4.5349519402764046e-17	1.8600355837311703e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56043.59001599848	4.9389461478763935e-17	2.849710969998598e-18	3.325574664891581e-17	7.195124814683368e-19	4.8141891162439893e-17	1.2073465734810131e-18	4.530654471279781e-17	1.857452054901518e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56043.640015998484	4.9352213643174846e-17	2.8406609040713223e-18	3.322252359874437e-17	7.089963850695491e-19	4.809468141557768e-17	1.185270626788308e-18	4.5263615023305204e-17	1.8364020537650633e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56043.69001599849	4.931483738708179e-17	2.8266888751631155e-18	3.318934237643334e-17	6.896744116131039e-19	4.8047538916446316e-17	1.1439932493653607e-18	4.522073060893928e-17	1.7977993030673623e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56043.74001599849	4.927732947254276e-17	2.8087143628636747e-18	3.3156203876513295e-17	6.6230032644172865e-19	4.800046619201005e-17	1.0846764884277422e-18	4.517789174337129e-17	1.7434761948139158e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56043.79001599849	4.923968665994841e-17	2.7880133021611885e-18	3.3123108993773764e-17	6.281089544821472e-19	4.7953465769410584e-17	1.0092746704758174e-18	4.5135098701826994e-17	1.6763479743665106e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56043.840015998496	4.920190571009186e-17	2.7661997019654403e-18	3.309005862244325e-17	5.889810401509575e-19	4.790654017595768e-17	9.209137074105407e-19	4.509235175928669e-17	1.6006637368646579e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56043.8900159985	4.9163983382731327e-17	2.745190913211866e-18	3.305705365722497e-17	5.476967319807703e-19	4.7859691938601605e-17	8.246163274339775e-19	4.504965118983072e-17	1.5223262768510342e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56043.9400159985	4.9125916437222545e-17	2.7271487605351796e-18	3.302409499295159e-17	5.082652690794092e-19	4.781292358507701e-17	7.286312062888129e-19	4.5006997268848466e-17	1.44918721426722e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56043.990015998505	4.908770163246131e-17	2.714388747465095e-18	3.2991183524024234e-17	4.761815374352396e-19	4.7766237642231434e-17	6.46476398765179e-19	4.496439027058389e-17	1.3910561914044268e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56044.04001599851	4.9049335726998427e-17	2.709251893864984e-18	3.2958320145922884e-17	4.581376434272889e-19	4.771963663822909e-17	5.981661433639737e-19	4.492183047022184e-17	1.3589364626294838e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56044.09001599851	4.901082809509482e-17	2.713245203490009e-18	3.2925505493091494e-17	4.60185721082336e-19	4.767312256884581e-17	6.039956317924257e-19	4.487931788617069e-17	1.3624941779805182e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56044.14001599851	4.8972238530558157e-17	2.7248495165076845e-18	3.289273631912927e-17	4.813960071918608e-19	4.7626689492179255e-17	6.608379177091752e-19	4.483684870613656e-17	1.4002385088102645e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56044.190015998516	4.8933639419103295e-17	2.7417132646753488e-18	3.286000639188227e-17	5.152277892933175e-19	4.758032535954656e-17	7.470569927595814e-19	4.479441617129829e-17	1.4617230737196756e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56044.24001599852	4.889510314615762e-17	2.761510948264777e-18	3.2827309402598945e-17	5.5513893620173505e-19	4.753401796472647e-17	8.438279514684515e-19	4.475201344650129e-17	1.536042334458588e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56044.29001599852	4.8856702097723484e-17	2.7820716319389147e-18	3.279463904244143e-17	5.95926308453434e-19	4.748775510316456e-17	9.38859580996032e-19	4.470963369671371e-17	1.6137323480816915e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56044.340015998525	4.8818508659803217e-17	2.801470087205622e-18	3.2761989002701337e-17	6.33846500821273e-19	4.7441524568770335e-17	1.0246899843651392e-18	4.466727008759911e-17	1.6873333540174487e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56044.39001599853	4.87805952190891e-17	2.8180859718388035e-18	3.2729352974670256e-17	6.663183562493715e-19	4.739531415661584e-17	1.0967548825191905e-18	4.4624915784330176e-17	1.751289776842691e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56044.44001599853	4.874303416279086e-17	2.830638867468622e-18	3.26967246497261e-17	6.916022126595134e-19	4.7349111661782503e-17	1.1522014164650202e-18	4.4582563951588686e-17	1.8016348365111797e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56044.49001599853	4.870589787886567e-17	2.8382069630039066e-18	3.266409771885841e-17	7.085642606352435e-19	4.7302904878170454e-17	1.1892495051130494e-18	4.454020775557002e-17	1.8356794738480247e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56044.54001599854	4.866925875699554e-17	2.8402358920468305e-18	3.2631465873531375e-17	7.165266227234086e-19	4.72566816008004e-17	1.2068590583897625e-18	4.44978403601378e-17	1.8517779003922506e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56044.59001599854	4.863318918812738e-17	2.8365423661621226e-18	3.259882280495031e-17	7.151824136771456e-19	4.721042962389465e-17	1.2045636965064142e-18	4.445545493095561e-17	1.8491800993544544e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56044.64001599854	4.8597761564242994e-17	2.8273153516213548e-18	3.2566162204147886e-17	7.045591504816619e-19	4.716413674234784e-17	1.1824036719751201e-18	4.441304463270523e-17	1.827964897002444e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56044.690015998545	4.856304827973898e-17	2.8131156956881128e-18	3.25334777623294e-17	6.850226797522542e-19	4.711779075026089e-17	1.1409321524266714e-18	4.437060263019118e-17	1.789048108258623e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56044.74001599855	4.8529121730794286e-17	2.794873293147269e-18	3.250076317082961e-17	6.573228147716581e-19	4.7071379441603974e-17	1.0812976373649764e-18	4.432812208789069e-17	1.73426696009269e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56044.79001599855	4.8496054315485185e-17	2.773879020014052e-18	3.246801212042227e-17	6.226911230222591e-19	4.702489061069277e-17	1.0054353898426625e-18	4.428559617032194e-17	1.6665480893260632e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56044.840015998554	4.846391843528015e-17	2.7517667003194703e-18	3.243521830244214e-17	5.830106237592017e-19	4.69783120509465e-17	9.16448156306716e-19	4.424301804167581e-17	1.5901656579643092e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56044.89001599856	4.8432786493544987e-17	2.730478481454862e-18	3.2402375406929366e-17	5.410803805761416e-19	4.693163155599917e-17	8.193401227297608e-19	4.420038086622503e-17	1.5110731172738553e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56044.94001599856	4.8402730896520256e-17	2.7122055835699704e-18	3.2369477125520775e-17	5.009672154735222e-19	4.6884836920021735e-17	7.223787698712951e-19	4.415767780771051e-17	1.4372147668224182e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56044.99001599856	4.83738240538962e-17	2.6992963378709834e-18	3.2336517148688053e-17	4.682947523607254e-19	4.683791593513541e-17	6.392321480952628e-19	4.41149020301186e-17	1.378548568816976e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56045.040015998566	4.83461383785253e-17	2.6941258645828295e-18	3.230348916703235e-17	4.499681032392504e-19	4.679085639465204e-17	5.903452651268821e-19	4.407204669669934e-17	1.3462705119432115e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56045.09001599857	4.8319763775230164e-17	2.6982281552030127e-18	3.227038832555996e-17	4.522502261980663e-19	4.674364847785644e-17	5.965853796858823e-19	4.4029107067867325e-17	1.3502134179921894e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56045.14001599857	4.8294860039440763e-17	2.7100859258032876e-18	3.2237231510051597e-17	4.741754552248543e-19	4.669631802885242e-17	6.547411588311618e-19	4.3986109747905636e-17	1.3888452368758455e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56045.190015998574	4.8271604426015105e-17	2.7273416352526303e-18	3.220405232855974e-17	5.089733550480881e-19	4.66489183253461e-17	7.426105022452008e-19	4.394310544793587e-17	1.4515136023898812e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56045.24001599858	4.825017419423828e-17	2.7476639414875453e-18	3.217088481726357e-17	5.499060442820626e-19	4.6601503348305164e-17	8.410311253640434e-19	4.3900145499237496e-17	1.5271123009362486e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56045.29001599858	4.8230746608914903e-17	2.7688783301328195e-18	3.213776301311901e-17	5.916596486275879e-19	4.6554127078505877e-17	9.37608665500048e-19	4.3857281231330974e-17	1.6060307513450017e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
