MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_z	sdss_z_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56715.25000001276	2.8079391718899455e-16	4.238423209954246e-17	2.363745699562978e-16	5.816813599403106e-17	5.098379195584666e-16	3.4754318229632825e-17	nan	nan	3.835555970646446e-16	2.8292870494779366e-17	nan	nan	2.150299443589437e-16	8.803126113077955e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56715.300000012765	2.806719015249112e-16	3.851225861877019e-17	2.361826913613984e-16	5.815023021870406e-17	5.095113332831531e-16	3.4058235094763774e-17	nan	nan	3.833421932546717e-16	2.88167209228621e-17	nan	nan	2.147986182583556e-16	8.808813001691176e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56715.35000001277	2.805499562558478e-16	3.40128981752067e-17	2.359909683133707e-16	5.813017752489103e-17	5.091849562067526e-16	3.328934422548178e-17	nan	nan	3.831288942077393e-16	2.903183021060088e-17	nan	nan	2.1456748535383364e-16	8.81448972110705e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56715.40000001277	2.804280443864646e-16	2.9113306118072143e-17	2.3579940066855943e-16	5.810852248981916e-17	5.088587882009957e-16	3.2511760412267424e-17	nan	nan	3.829157253662999e-16	2.8928878175017844e-17	nan	nan	2.1433654563936467e-16	8.820156285136743e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56715.450000012774	2.803061804592063e-16	2.423804211053515e-17	2.3560798828697544e-16	5.808592950244382e-17	5.085328291275273e-16	3.180300670850058e-17	nan	nan	3.8270267176420503e-16	2.851165284862891e-17	nan	nan	2.1410579910925535e-16	8.825812707585847e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56715.50000001278	2.801843800552633e-16	2.0226102591674706e-17	2.3541673102564227e-16	5.80631766125797e-17	5.08207078845148e-16	3.125122459341874e-17	nan	nan	3.8248973938791407e-16	2.7797766510970877e-17	nan	nan	2.1387524575674616e-16	8.831459002254334e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56715.55000001278	2.800626421358897e-16	1.852882354379323e-17	2.352256287445708e-16	5.804114803436541e-17	5.07881537222485e-16	3.0948858261127075e-17	nan	nan	3.822769147678933e-16	2.6820071854692212e-17	nan	nan	2.1364488557480043e-16	8.837095182936488e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56715.60000001278	2.7994094105204867e-16	2.0225408435606295e-17	2.3503468130282133e-16	5.802080205160675e-17	5.075562041245454e-16	3.097706611903264e-17	nan	nan	3.8206425627212233e-16	2.5630185364016423e-17	nan	nan	2.134147185560829e-16	8.842721263420871e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56715.650000012785	2.7981930732689296e-16	2.4236394818818913e-17	2.3484388855171476e-16	5.800228401826664e-17	5.072310794121984e-16	3.132309787799588e-17	nan	nan	3.818516591375608e-16	2.4303626128223464e-17	nan	nan	2.1318474469244806e-16	8.848337257490234e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56715.70000001279	2.7969770812006716e-16	2.9110231625327965e-17	2.346532503386344e-16	5.798465783325669e-17	5.069061629649329e-16	3.189961337122009e-17	nan	nan	3.8163921016787065e-16	2.294683832552205e-17	nan	nan	2.1295496397543055e-16	8.85394317892149e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56715.75000001279	2.795761960081014e-16	3.400803476769479e-17	2.3446276650824783e-16	5.796701160557423e-17	5.065814546322394e-16	3.2614002446995476e-17	nan	nan	3.814268569815318e-16	2.1703359991936248e-17	nan	nan	2.1272537639639442e-16	8.859539041485635e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56715.800000012794	2.7945469388407833e-16	3.850509786782002e-17	2.3427243690427227e-16	5.794855029781597e-17	5.062569543080888e-16	3.3379586280155675e-17	nan	nan	3.812146369939158e-16	2.0754430122008745e-17	nan	nan	2.1249598194591474e-16	8.865124858947705e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56715.8500000128	2.7933326862726207e-16	4.237424162583962e-17	2.3408226137395523e-16	5.79286088774332e-17	5.059326618453336e-16	3.41211491637425e-17	nan	nan	3.810025262591848e-16	2.030151352908252e-17	nan	nan	2.122667806138416e-16	8.870700645066725e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56715.9000000128	2.792118929106414e-16	4.5483400173555235e-17	2.3389223976386527e-16	5.790666421837647e-17	5.056085771115668e-16	3.477717661683918e-17	nan	nan	3.807905457299469e-16	2.0499133037867644e-17	nan	nan	2.1203777239028098e-16	8.876266413595624e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56715.9500000128	2.7909056098116144e-16	4.775165283403688e-17	2.3370237191731223e-16	5.788234583892793e-17	5.05284699988346e-16	3.530010086279069e-17	nan	nan	3.805786669705197e-16	2.1269110917110668e-17	nan	nan	2.1180895726423003e-16	8.88182217828122e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56716.000000012806	2.7896929609075265e-16	4.9129323624942394e-17	2.335126576810005e-16	5.785544548598135e-17	5.049610303316271e-16	3.565563608161076e-17	nan	nan	3.8036691841658564e-16	2.2413149891009455e-17	nan	nan	2.11580335224494e-16	8.887367952864137e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56716.05000001281	2.78848073868835e-16	4.958955304771472e-17	2.3332309690041246e-16	5.782592564721027e-17	5.046375680165026e-16	3.58218998946878e-17	nan	nan	3.801552880952258e-16	2.373813190466333e-17	nan	nan	2.1135190625972887e-16	8.892903751078769e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56716.10000001281	2.7872690462296517e-16	4.9123589970892146e-17	2.3313368942252397e-16	5.779392698151452e-17	5.043143128991869e-16	3.5788702579596223e-17	nan	nan	3.799437760064401e-16	2.5084534261717077e-17	nan	nan	2.1112367035758845e-16	8.898429586653205e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56716.150000012814	2.786057935468735e-16	4.773988608243032e-17	2.329444350922743e-16	5.77597746986128e-17	5.039912648625307e-16	3.5557184678413395e-17	nan	nan	3.797323716739246e-16	2.633164711883487e-17	nan	nan	2.1089562750527867e-16	8.903945473309188e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56716.20000001282	2.784847328100129e-16	4.546539186371395e-17	2.3275533375609613e-16	5.77239838569124e-17	5.036684237593865e-16	3.513987123204936e-17	nan	nan	3.7952110652659135e-16	2.7392363079449057e-17	nan	nan	2.1066777769002691e-16	8.909451424762069e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56716.25000001282	2.783637175382673e-16	4.234927067072198e-17	2.3256638525933616e-16	5.768726355541631e-17	5.033457894669157e-16	3.456113817131481e-17	nan	nan	3.7930993865922425e-16	2.8206080393522754e-17	nan	nan	2.104401208982928e-16	8.914947454720734e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56716.30000001282	2.7824277042424255e-16	3.847231345007844e-17	2.323775894496492e-16	5.76505199496181e-17	5.030233618434014e-16	3.385800895320236e-17	nan	nan	3.79098881541357e-16	2.873283162919899e-17	nan	nan	2.1021265711630151e-16	8.920433576887572e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56716.350000012826	2.7812185966632903e-16	3.3965860371601403e-17	2.3218894617292486e-16	5.761485800529763e-17	5.027011407644536e-16	3.3081070852113416e-17	nan	nan	3.7888797258836125e-16	2.894917698679795e-17	nan	nan	2.099853863292333e-16	8.925909804958406e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56716.40000001283	2.780010119523097e-16	2.905636024203646e-17	2.3200045527518864e-16	5.758158188108303e-17	5.023791260860279e-16	3.229507267099149e-17	nan	nan	3.786771609153316e-16	2.8845729339155296e-17	nan	nan	2.097583085226949e-16	8.93137615262244e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56716.45000001283	2.778802171344347e-16	2.4167706269979995e-17	2.3181211660260177e-16	5.755219378961678e-17	5.02057317676493e-16	3.1578416584144114e-17	nan	nan	3.784664674748761e-16	2.842645878006399e-17	nan	nan	2.0953142368139747e-16	8.936832633562221e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56716.500000012835	2.7775947081800936e-16	2.0140280478867746e-17	2.316239300026833e-16	5.752839118465992e-17	5.017357154073213e-16	3.102035781916793e-17	nan	nan	3.782558952602246e-16	2.770878559554626e-17	nan	nan	2.0930473178956176e-16	8.942279261453587e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56716.55000001284	2.776387740417796e-16	1.8434530476503744e-17	2.314358953224091e-16	5.75120620899196e-17	5.014143191355025e-16	3.0714577040302425e-17	nan	nan	3.7804541433907975e-16	2.672560628527884e-17	nan	nan	2.0907823283064083e-16	8.947716049965595e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56716.60000001284	2.7751813072101903e-16	2.0139441760493032e-17	2.312480124080763e-16	5.750525482515116e-17	5.010931287350952e-16	3.0743289891415565e-17	nan	nan	3.7783506960988747e-16	2.552861807270287e-17	nan	nan	2.0885192678855692e-16	8.953143012760489e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56716.65000001284	2.773975428533162e-16	2.4166154038355145e-17	2.310602811008222e-16	5.750927886613537e-17	5.007721440713646e-16	3.1093586560859384e-17	nan	nan	3.77624858079418e-16	2.419350283925397e-17	nan	nan	2.0862581364599543e-16	8.958560163493639e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56716.70000001285	2.772770043660019e-16	2.9053415635266735e-17	2.308727012344521e-16	5.752443442029786e-17	5.004513650144901e-16	3.1676979443275855e-17	nan	nan	3.7741475131198897e-16	2.2827066817800075e-17	nan	nan	2.083998933857911e-16	8.963967515813497e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56716.75000001285	2.771565263656684e-16	3.3961093580483315e-17	2.3068527264453635e-16	5.755113877662065e-17	5.001307914279267e-16	3.239962989227677e-17	nan	nan	3.772047627771341e-16	2.157394209968591e-17	nan	nan	2.0817416598958452e-16	8.969365083361546e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56716.80000001285	2.7703609942369784e-16	3.8465207997414055e-17	2.304979951655591e-16	5.75900237219379e-17	4.998104231955599e-16	3.3173786750064623e-17	nan	nan	3.7699489846131294e-16	2.0617012058176225e-17	nan	nan	2.079486314394641e-16	8.97475287977224e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56716.850000012855	2.7691571387176167e-16	4.233944292990723e-17	2.3031086863010367e-16	5.764195165394269e-17	4.994902601816206e-16	3.392340553734271e-17	nan	nan	3.7678512094915384e-16	2.0160043073184684e-17	nan	nan	2.0772328971628147e-16	8.980130918672974e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56716.90000001286	2.767953892862276e-16	4.545209693322309e-17	2.3012389287374043e-16	5.770802969258645e-17	4.991703022534433e-16	3.4586382840535404e-17	nan	nan	3.7657548860863644e-16	2.035951943452693e-17	nan	nan	2.074981408011228e-16	8.985499213684014e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56716.95000001286	2.766751176767414e-16	4.7722720078043475e-17	2.2993706773054616e-16	5.778962158789126e-17	4.988505492853449e-16	3.511475832378589e-17	nan	nan	3.763659819837676e-16	2.113629121484248e-17	nan	nan	2.0727318467413609e-16	8.990857778418452e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56717.000000012864	2.765548902539136e-16	4.9101774534460017e-17	2.2975039303473347e-16	5.788835722971497e-17	4.985310011454356e-16	3.547399983357189e-17	nan	nan	3.761565621625608e-16	2.228964440396953e-17	nan	nan	2.0704842131553328e-16	8.99620662648218e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56717.05000001287	2.764347118119567e-16	4.95624545278809e-17	2.29563868621737e-16	5.800613950277397e-17	4.9821165770803195e-16	3.564208447968948e-17	nan	nan	3.7594728152653635e-16	2.362447574810361e-17	nan	nan	2.0682385070435351e-16	9.001545771473796e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56717.10000001287	2.763146076802932e-16	4.9096033194874746e-17	2.2937749432644827e-16	5.814514820198049e-17	4.978925188301242e-16	3.560876103976787e-17	nan	nan	3.7573810266032253e-16	2.498007461269228e-17	nan	nan	2.0659947282008373e-16	9.006875226984608e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56717.15000001287	2.7619454885393763e-16	4.7711019757953196e-17	2.29191269983623e-16	5.830784072366006e-17	4.975735843917187e-16	3.5375175177397186e-17	nan	nan	3.755290405300681e-16	2.6234953125320255e-17	nan	nan	2.0637528764099545e-16	9.012195006598544e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56717.200000012876	2.76074529420028e-16	4.54342500368412e-17	2.2900519542652326e-16	5.849694918899896e-17	4.972548542585979e-16	3.495392507249008e-17	nan	nan	3.75320095135773e-16	2.7301884754525336e-17	nan	nan	2.0615129514587196e-16	9.017505123892128e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56717.25000001288	2.759545602454459e-16	4.2314684733602207e-17	2.2881927049289195e-16	5.871547370439526e-17	4.969363282952517e-16	3.436954321684243e-17	nan	nan	3.7511127994697096e-16	2.812012893949991e-17	nan	nan	2.0592749531193992e-16	9.02280559243442e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56717.30000001288	2.758346584295491e-16	3.843266353534981e-17	2.28633495016127e-16	5.896667143356801e-17	4.966180063747039e-16	3.365932298608442e-17	nan	nan	3.7490256652797966e-16	2.864975128031756e-17	nan	nan	2.0570388811693773e-16	9.028096425786977e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56717.350000012884	2.757147950472557e-16	3.391916479228823e-17	2.284478688316631e-16	5.925404124274035e-17	4.962998883617027e-16	3.2874278820683526e-17	nan	nan	3.7469396385848825e-16	2.8867328534638176e-17	nan	nan	2.0548047353775096e-16	9.033377637503802e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56717.40000001289	2.755949867984059e-16	2.899984719830443e-17	2.2826239177534217e-16	5.958130371123779e-17	4.959819741274615e-16	3.207979585891377e-17	nan	nan	3.7448549139448995e-16	2.876346632741993e-17	nan	nan	2.0525725155109446e-16	9.038649241131298e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56717.45000001289	2.754752443101706e-16	2.409783879232755e-17	2.280770636815125e-16	5.995237643265485e-17	4.956642635377634e-16	3.1355162474516294e-17	nan	nan	3.7427713566645096e-16	2.834206669867991e-17	nan	nan	2.0503422213268095e-16	9.043911250208224e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56717.50000001289	2.7535554904492824e-16	2.0054648973904127e-17	2.2789188438669506e-16	6.03713446348734e-17	4.9534675646227e-16	3.079076107353045e-17	nan	nan	3.740688951777565e-16	2.762065271460388e-17	nan	nan	2.0481138525856436e-16	9.049163678265636e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56717.550000012896	2.752358951697203e-16	1.8340362642047344e-17	2.2770685372564553e-16	6.084242731336712e-17	4.950294527600404e-16	3.048152685080336e-17	nan	nan	3.7386075346564295e-16	2.6632007851224393e-17	nan	nan	2.0458874090388162e-16	9.05440653882687e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56717.6000000129	2.75116283163968e-16	2.005398170037081e-17	2.2752197153461316e-16	6.1369913617288e-17	4.947123523038396e-16	3.0510748833881407e-17	nan	nan	3.736527434556374e-16	2.5427895361482356e-17	nan	nan	2.0436628904364182e-16	9.059639845407455e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56717.6500000129	2.7499673811738343e-16	2.4096154603763107e-17	2.2733723764998313e-16	6.195715157510445e-17	4.943954549633295e-16	3.086535522142911e-17	nan	nan	3.7344484718836146e-16	2.4084221010934688e-17	nan	nan	2.0414402965238483e-16	9.064863611515113e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56717.700000012905	2.7487725539556103e-16	2.899693467953384e-17	2.2715265191099185e-16	6.260622483221126e-17	4.940787606151546e-16	3.145569361621646e-17	nan	nan	3.7323707065027457e-16	2.2708166207677135e-17	nan	nan	2.0392196270409625e-16	9.070077850649674e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56717.75000001291	2.747578231727768e-16	3.3914494932419263e-17	2.2696821415538215e-16	6.331915532622007e-17	4.937622691269076e-16	3.218667940934734e-17	nan	nan	3.7302941084814703e-16	2.144530626110479e-17	nan	nan	2.0370008817220713e-16	9.075282576303063e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56717.80000001291	2.746384372141431e-16	3.842568776714144e-17	2.267839242218475e-16	6.409798530864914e-17	4.93445980371871e-16	3.2969476983409405e-17	nan	nan	3.7282186329213426e-16	2.0480290312507974e-17	nan	nan	2.0347840603044714e-16	9.080477801959228e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56717.85000001291	2.745190825776975e-16	4.230493192634176e-17	2.265997819503031e-16	6.494477114744875e-17	4.931298942202239e-16	3.372720716519137e-17	nan	nan	3.726144324720808e-16	2.0019307355947202e-17	nan	nan	2.0325691625137315e-16	9.085663541094116e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56717.900000012916	2.7439980001424625e-16	4.5421129521572594e-17	2.2641578717781304e-16	6.58615757029766e-17	4.928140105452486e-16	3.439717619692631e-17	nan	nan	3.724070899523043e-16	2.0220655349158358e-17	nan	nan	2.0303561880756332e-16	9.090839807175618e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56717.95000001292	2.74280583131506e-16	4.769404574572382e-17	2.262319397440211e-16	6.6850459546029e-17	4.924983292189345e-16	3.493103195954483e-17	nan	nan	3.721998881143249e-16	2.1004198890943163e-17	nan	nan	2.0281451367104144e-16	9.096006613663536e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56718.00000001292	2.74161382229474e-16	4.9074460310080785e-17	2.260482394882995e-16	6.791347130459589e-17	4.921828501166329e-16	3.529399769389353e-17	nan	nan	3.7199279702584544e-16	2.2166986705555788e-17	nan	nan	2.0259360081344745e-16	9.101163974009527e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56718.050000012925	2.740422500444876e-16	4.95355758990888e-17	2.2586468624947736e-16	6.905263743357825e-17	4.918675730989542e-16	3.546391147630089e-17	nan	nan	3.717858286597847e-16	2.3511699063815658e-17	nan	nan	2.0237288020590958e-16	9.106311901657059e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56718.10000001293	2.7392318282108033e-16	4.906876048171745e-17	2.2568127986570493e-16	7.026995171244923e-17	4.915524980495252e-16	3.543046135961278e-17	nan	nan	3.7157897253983876e-16	2.4876442226166174e-17	nan	nan	2.02152351819492e-16	9.111450410041388e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56718.15000001293	2.7380415858577826e-16	4.7682435004210395e-17	2.25498020177848e-16	7.156736474810919e-17	4.912376248289564e-16	3.5194797987079735e-17	nan	nan	3.7137222267954815e-16	2.613914644802087e-17	nan	nan	2.0193201562449135e-16	9.11657951258949e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56718.200000012934	2.736851781376169e-16	4.540337191704617e-17	2.2531490702419254e-16	7.294677376302994e-17	4.909229533167369e-16	3.476959173639249e-17	nan	nan	3.7116559554167625e-16	2.721227388747359e-17	nan	nan	2.0171187159107625e-16	9.121699222720038e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56718.25000001294	2.735662568180761e-16	4.228031436576481e-17	2.251319402451971e-16	7.441001289702363e-17	4.906084833688224e-16	3.417952999562719e-17	nan	nan	3.7095909112622317e-16	2.8035098909340624e-17	nan	nan	2.014919196890102e-16	9.126809553843343e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56718.30000001294	2.7344738384017786e-16	3.8393395496501065e-17	2.2494911967941925e-16	7.595884423865886e-17	4.902942148734943e-16	3.3462174287569285e-17	nan	nan	3.707526854873511e-16	2.8567563228848407e-17	nan	nan	2.0127215988718243e-16	9.131910519361332e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56718.35000001294	2.7332856847273295e-16	3.3872851710700815e-17	2.2476644516677427e-16	7.759494974411674e-17	4.899801476854153e-16	3.266896565448713e-17	nan	nan	3.7054640556412753e-16	2.878630216223143e-17	nan	nan	2.0105259215514325e-16	9.13700213266748e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56718.400000012945	2.7320979689242864e-16	2.8943731625880914e-17	2.2458391654663446e-16	7.93199241767221e-17	4.896662816763162e-16	3.186592767542282e-17	nan	nan	3.7034021843102545e-16	2.868202339183918e-17	nan	nan	2.0083321646052377e-16	9.142084407146799e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56718.45000001295	2.730910815642175e-16	2.4028206389915475e-17	2.2440153366000135e-16	8.113526914067027e-17	4.893526167236171e-16	3.113324192295433e-17	nan	nan	3.701341824560246e-16	2.825852900338718e-17	nan	nan	2.0061403277236254e-16	9.147157356175774e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56718.50000001295	2.729724161757197e-16	1.9969485165221975e-17	2.242192963446179e-16	8.304238825899328e-17	4.890391526897387e-16	3.056243146567774e-17	nan	nan	3.6992824076776016e-16	2.7533351444622704e-17	nan	nan	2.0039504105765103e-16	9.152220993122326e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56718.550000012954	2.7285381159381683e-16	1.8246430184489688e-17	2.2403720444270773e-16	8.504258349327816e-17	4.887258894433086e-16	3.024970453892477e-17	nan	nan	3.6972240982899555e-16	2.6539268735620984e-17	nan	nan	2.0017624128419097e-16	9.157275331345775e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56718.60000001296	2.7273523993217304e-16	1.996873814549378e-17	nan	nan	4.884128268552816e-16	3.027943977322468e-17	nan	nan	3.695167075991092e-16	2.532807181655287e-17	nan	nan	1.9995763341859002e-16	9.16232038419681e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56718.65000001296	2.726167359488288e-16	2.4026562972414606e-17	nan	nan	4.88099964793768e-16	3.063840106218571e-17	nan	nan	3.693111221051822e-16	2.3975801553539876e-17	nan	nan	1.9973921742756244e-16	9.167356165017428e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56718.70000001296	2.7249827990760935e-16	2.894079829973135e-17	nan	nan	4.8778730314136e-16	3.123575345751881e-17	nan	nan	3.6910563987768075e-16	2.2590073725968776e-17	nan	nan	1.9952099327754527e-16	9.172382687140903e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56718.750000012966	2.7237986086172954e-16	3.38681560332957e-17	nan	nan	4.874748417602198e-16	3.197514865002146e-17	nan	nan	3.6890025044030083e-16	2.1317456056784415e-17	nan	nan	1.9930296093410135e-16	9.177399963891753e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56718.80000001297	2.7226151676537154e-16	3.838636687353275e-17	nan	nan	4.871625805383705e-16	3.2766654446190776e-17	nan	nan	3.6869501216102215e-16	2.0344323254720367e-17	nan	nan	1.990851203624736e-16	9.18240800858569e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56718.85000001297	2.7214321445856565e-16	4.227056919761443e-17	nan	nan	4.868505193353882e-16	3.353255106937144e-17	nan	nan	3.684898681684798e-16	1.9879235026597374e-17	nan	nan	1.9886747152801162e-16	9.187406834529589e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56718.900000012974	2.7202495985417396e-16	4.5390310138496694e-17	nan	nan	4.865386580338651e-16	3.420955309528902e-17	nan	nan	3.682848289389779e-16	2.0082492708739676e-17	nan	nan	1.9865001439551054e-16	9.192396455021441e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56718.95000001298	2.7190675774640894e-16	4.766553365469689e-17	nan	nan	4.862269965026873e-16	3.474891764220832e-17	nan	nan	3.6807993338450286e-16	2.0872966578035857e-17	nan	nan	1.984327489289766e-16	9.197376883350318e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56719.00000001298	2.71788605098936e-16	4.904727847285808e-17	nan	nan	4.859155346203093e-16	3.5115625148833774e-17	nan	nan	3.678751366066088e-16	2.2045132989895374e-17	nan	nan	1.9821567509230933e-16	9.202348132796343e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
