MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_u	sdss_u_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54202.82799998499	5.796465187143485e-16	9.032928315285145e-18	8.275606058270056e-16	1.5739275483625873e-17	nan	nan	6.83774025833948e-16	8.138870863335143e-18	8.412324255706145e-16	1.2328261175119137e-17	2.8907754276638364e-16	1.455499999759633e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54202.877999984994	5.792701971032329e-16	8.846013492578701e-18	8.266091926525903e-16	1.5694575525067545e-17	nan	nan	6.833299322517269e-16	8.131702688794821e-18	8.406867337771918e-16	1.2312951379056429e-17	2.888834933881566e-16	1.3637720806109215e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54202.927999985	5.788941159007475e-16	8.693601760931016e-18	8.256508550568599e-16	1.565213660639008e-17	nan	nan	6.828861593049928e-16	8.125235680648863e-18	8.401413992285197e-16	1.2299697357592974e-17	2.886881554929751e-16	1.2985534872226124e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54202.977999985	5.785182773701925e-16	8.598838603017034e-18	8.246858907823079e-16	1.5614060981472742e-17	nan	nan	6.824427046570087e-16	8.119885514020959e-18	8.39596419192738e-16	1.2289688706935899e-17	2.8849143019153974e-16	1.2854593219128161e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54203.027999985	5.781426837456755e-16	8.583773262741393e-18	8.237146723801102e-16	1.5582418413276236e-17	nan	nan	6.819995659964446e-16	8.116066594103445e-18	8.390517909932189e-16	1.2284094060984508e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54203.077999985006	5.777673363344653e-16	8.652762110934938e-18	8.227388916135768e-16	1.5557087191465007e-17	nan	nan	6.81556741525655e-16	8.113736842549114e-18	8.385075130829251e-16	1.2282795186604417e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54203.12799998501	5.773922351105444e-16	8.785680605171109e-18	8.217613681436927e-16	1.5536082856686936e-17	nan	nan	6.811142298855891e-16	8.112467180565742e-18	8.379635848792912e-16	1.2284579684700472e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54203.17799998501	5.770173799335324e-16	8.959216790573258e-18	8.207849579226708e-16	1.5517464139952587e-17	nan	nan	6.806720297275878e-16	8.111842297959549e-18	8.374200058217395e-16	1.2288256781891676e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54203.227999985014	5.766427706529485e-16	9.150996745971209e-18	8.19812516896399e-16	1.5499456929653912e-17	nan	nan	6.802301396990231e-16	8.111482110340172e-18	8.368767753405339e-16	1.2292724530126916e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54203.27799998502	5.762684071079808e-16	9.341177147479762e-18	8.188469010300676e-16	1.5480507014899205e-17	nan	nan	6.797885584434656e-16	8.111048925701862e-18	8.363338928565871e-16	1.2296995996860336e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54203.32799998502	5.758942891263011e-16	9.513203053005573e-18	8.178909663329521e-16	1.5459323412111336e-17	nan	nan	6.793472846005665e-16	8.11025342011509e-18	8.357913577815721e-16	1.2300220755272958e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54203.37799998502	5.755204165262455e-16	9.65401267977866e-18	8.16947568884647e-16	1.5434913028542293e-17	nan	nan	6.789063168061563e-16	8.108859486438773e-18	8.35249169517892e-16	1.2301702018124912e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54203.427999985026	5.751467891144803e-16	9.753955403385712e-18	8.160195648594723e-16	1.5406607459192713e-17	nan	nan	6.784656536920605e-16	8.106688019376764e-18	8.34707327458649e-16	1.2300909786903895e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54203.47799998503	5.747734066879919e-16	9.806610278184065e-18	8.151098105525961e-16	1.537408262587544e-17	nan	nan	6.780252938862649e-16	8.103619696435579e-18	8.341658309879407e-16	1.2297490364001767e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54203.52799998503	5.744002690326706e-16	9.808615762940867e-18	8.142211624051238e-16	1.533737176855731e-17	nan	nan	6.775852360128738e-16	8.099596803842844e-18	8.336246794803395e-16	1.2291272517598461e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54203.577999985035	5.740273759241915e-16	9.759567770960256e-18	8.133564770295724e-16	1.529687202372438e-17	nan	nan	6.771454786920412e-16	8.094624138642707e-18	8.330838723011582e-16	1.2282270501816737e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54203.62799998504	5.7365472712732495e-16	9.662010449005464e-18	8.125186112351342e-16	1.525334450467435e-17	nan	nan	6.767060205400141e-16	8.088769003610015e-18	8.325434088067858e-16	1.2270684026075431e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54203.67799998504	5.732823223968551e-16	9.521523046048453e-18	8.117104220529905e-16	1.5207907439313725e-17	nan	nan	6.762668601691882e-16	8.082160289449005e-18	8.320032883440663e-16	1.2256895156872355e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54203.72799998504	5.729101614764705e-16	9.346886445367936e-18	8.109347667623011e-16	1.5162021581871194e-17	nan	nan	6.758279961879784e-16	8.074986620889393e-18	8.314635102507369e-16	1.2241462018218087e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54203.777999985046	5.725382440997969e-16	9.15028395351203e-18	8.101945029147571e-16	1.511746680189161e-17	nan	nan	6.753894272008741e-16	8.06749352418561e-18	8.309240738552542e-16	1.2225109050971283e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54203.82799998505	5.721665699900149e-16	8.947442270731462e-18	8.094924883602636e-16	1.507630852940543e-17	nan	nan	6.749511518084578e-16	8.059979558692754e-18	8.303849784768356e-16	1.2208713503710089e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54203.87799998505	5.717951388592859e-16	8.757544259532278e-18	8.088315812729018e-16	1.5040852640570632e-17	nan	nan	6.74513168607399e-16	8.052791344515629e-18	8.298462234255507e-16	1.2193287766580684e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54203.927999985055	5.714239504096317e-16	8.60265685491788e-18	8.082146401753982e-16	1.5013587471239716e-17	nan	nan	6.740754761903677e-16	8.046317411215839e-18	8.293078080021583e-16	1.2179957142301768e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54203.97799998506	5.710530043325146e-16	8.506368711649525e-18	8.076445239652118e-16	1.4997111986287033e-17	nan	nan	6.736380731461328e-16	8.040980797335041e-18	8.28769731498239e-16	1.2169932676913386e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54204.02799998506	5.706823003107496e-16	8.491146671796064e-18	8.071238168358522e-16	1.4993799772794597e-17	nan	nan	6.732009580855388e-16	8.037203005002775e-18	8.282319932207111e-16	1.216440324900976e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54204.077999985064	5.703118380916981e-16	8.561426721538495e-18	8.066518266868249e-16	1.5002991246792902e-17	nan	nan	6.727641300742024e-16	8.034941239009145e-18	8.276945928981734e-16	1.2163248602383718e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54204.12799998507	5.699416175223921e-16	8.69671063275277e-18	8.062257098769369e-16	1.5022035999460835e-17	nan	nan	6.723275885656819e-16	8.033759034861307e-18	8.27157530619084e-16	1.2165235226260298e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54204.17799998507	5.695716384471469e-16	8.87323912062715e-18	8.058425855465386e-16	1.5048304073984548e-17	nan	nan	6.718913330224065e-16	8.03323368975348e-18	8.26620806474226e-16	1.2169150778580064e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54204.22799998507	5.692019007002535e-16	9.06822837922304e-18	8.054995732018776e-16	1.507930235944571e-17	nan	nan	6.714553629027563e-16	8.032978178600402e-18	8.260844205453778e-16	1.2173872785486768e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54204.277999985075	5.688324041057487e-16	9.261504870664273e-18	8.051937926892973e-16	1.5112742674750655e-17	nan	nan	6.710196776612233e-16	8.032648526853677e-18	8.255483729050785e-16	1.217839558001166e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54204.32799998508	5.68463148476459e-16	9.436270118957302e-18	8.049223641703287e-16	1.5146596279434468e-17	nan	nan	6.70584276748281e-16	8.03194995486774e-18	8.250126636166987e-16	1.2181852386044621e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54204.37799998508	5.680941336157987e-16	9.579294202897003e-18	8.04682408095247e-16	1.5179135914613428e-17	nan	nan	6.701491596104715e-16	8.030641859940354e-18	8.244772927343699e-16	1.2183532908927758e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54204.427999985084	5.677253593158947e-16	9.680817190657813e-18	8.04471045178163e-16	1.520896674754381e-17	nan	nan	6.697143256904612e-16	8.028541703876653e-18	8.239422603031777e-16	1.2182896821132558e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54204.47799998509	5.67356825358735e-16	9.734352728680417e-18	8.042853963714664e-16	1.523504763718629e-17	nan	nan	6.69279774426836e-16	8.025527867857443e-18	8.234075663589481e-16	1.2179583509342758e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54204.52799998509	5.669885315162067e-16	9.736507178864428e-18	8.041225828395006e-16	1.5256703995732254e-17	nan	nan	6.68845505254368e-16	8.021541525438075e-18	8.228732109284e-16	1.2173418387956183e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54204.57799998509	5.6662047754925385e-16	9.686872030882624e-18	8.039797259340453e-16	1.5273633264037405e-17	nan	nan	6.684115176038052e-16	8.016587568221227e-18	8.223391940290637e-16	1.216441598875512e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54204.627999985096	5.662526632087199e-16	9.58801401470691e-18	8.038539471679708e-16	1.5285903680429474e-17	nan	nan	6.679778109019387e-16	8.01073460027906e-18	8.218055156694344e-16	1.2152779930415733e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54204.6779999851	5.658850882351561e-16	9.445566267682068e-18	8.037423681901064e-16	1.5293946659032782e-17	nan	nan	6.675443845716408e-16	8.004113995933454e-18	8.212721758488594e-16	1.2138899746928566e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54204.7279999851	5.655177523585149e-16	9.268404264808793e-18	8.036421107594599e-16	1.5298542725629467e-17	nan	nan	6.671112380318645e-16	7.996917997136994e-18	8.207391745575486e-16	1.21233444357612e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54204.777999985105	5.651506552981127e-16	9.068860836786409e-18	8.035502967197717e-16	1.5300800621583934e-17	nan	nan	6.666783706975571e-16	7.989396804774703e-18	8.202065117764722e-16	1.210685247493822e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54204.82799998511	5.647837967635854e-16	8.862884350516633e-18	8.034640479737071e-16	1.5302128901179026e-17	nan	nan	6.662457819797587e-16	7.981854605123455e-18	8.196741874777385e-16	1.2090317964463072e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54204.87799998511	5.644171764536265e-16	8.669966100585337e-18	8.033804864580311e-16	1.5304199154248368e-17	nan	nan	6.658134712855349e-16	7.974644458400642e-18	8.191422016242369e-16	1.2074772486047667e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54204.92799998511	5.640507940566371e-16	8.512568618398635e-18	8.032967341170672e-16	1.530889989943514e-17	nan	nan	6.653814380180382e-16	7.968161973331766e-18	8.186105541697292e-16	1.2061362253696029e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54204.977999985116	5.636846492506876e-16	8.414732157648553e-18	8.032099128775109e-16	1.531828026417843e-17	nan	nan	6.649496815764335e-16	7.962837691779485e-18	8.180792450590132e-16	1.2051320163633893e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54205.02799998512	5.633187417061968e-16	8.399349630641457e-18	8.031172210992034e-16	1.53343521760643e-17	nan	nan	6.645182013698081e-16	7.95910034124803e-18	8.175482742327056e-16	1.2045855697434794e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54205.07799998512	5.629530711997192e-16	8.470938208509544e-18	8.030172044020004e-16	1.5356853073745757e-17	nan	nan	6.64086997047156e-16	7.956906399893379e-18	8.170176417123242e-16	1.204484653780742e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54205.127999985125	5.625876376668231e-16	8.608618513106234e-18	8.02909560256689e-16	1.5383585026074572e-17	nan	nan	6.636560684619453e-16	7.955811888892484e-18	8.164873475867657e-16	1.204703768196624e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54205.17799998513	5.622224410462908e-16	8.788175151730877e-18	8.027940231454118e-16	1.5412386662793288e-17	nan	nan	6.632254154704874e-16	7.95538657710977e-18	8.15957391938553e-16	1.2051194809701648e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54205.22799998513	5.618574812655789e-16	8.98640778050548e-18	8.026703274647351e-16	1.544126007553204e-17	nan	nan	6.627950379250878e-16	7.955236367225244e-18	8.154277748411019e-16	1.2056174520593564e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54205.277999985134	5.61492758243153e-16	9.182808991711764e-18	8.025382075229009e-16	1.5468422955719074e-17	nan	nan	6.623649356741643e-16	7.955010880165131e-18	8.148984963586807e-16	1.206095204126361e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54205.32799998514	5.611282718860003e-16	9.360335546551814e-18	8.02397397537505e-16	1.5492350241497855e-17	nan	nan	6.619351085621715e-16	7.954409772690626e-18	8.143695565466651e-16	1.2064643919559467e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54205.37799998514	5.607640220914277e-16	9.50558959778234e-18	8.022476316328122e-16	1.5511806377225268e-17	nan	nan	6.615055564296514e-16	7.953187856901713e-18	8.138409554514357e-16	1.2066526082659755e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54205.42799998514	5.604000087461439e-16	9.608702695259996e-18	8.020886438382154e-16	1.5525869318857593e-17	nan	nan	6.610762791131958e-16	7.951159092689546e-18	8.13312693110185e-16	1.206604766692945e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54205.477999985145	5.600362317267951e-16	9.663123883172531e-18	8.019201680849857e-16	1.5533947321029035e-17	nan	nan	6.606472764454956e-16	7.94819951816258e-18	8.127847695512841e-16	1.2062841005367057e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54205.52799998515	5.596726908995054e-16	9.665427924313828e-18	8.017419382047663e-16	1.5535789331147338e-17	nan	nan	6.602185482553536e-16	7.944249171162877e-18	8.122571847940276e-16	1.2056728090187483e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54205.57799998515	5.593093861203746e-16	9.615201936257323e-18	8.015536879264275e-16	1.5531489553429268e-17	nan	nan	6.597900943675358e-16	7.939313039038745e-18	8.117299388487361e-16	1.2047723736682122e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54205.627999985154	5.589463172349041e-16	9.515034812047559e-18	8.013551508740449e-16	1.552148642934085e-17	nan	nan	6.593619146030065e-16	7.93346105221941e-18	8.112030317166945e-16	1.2036035550028107e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54205.67799998516	5.585834840785327e-16	9.370612788876629e-18	8.011460605646879e-16	1.5506555959971056e-17	nan	nan	6.589340087787552e-16	7.926827117720071e-18	8.106764633904073e-16	1.2022060680142301e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54205.72799998516	5.582208864765599e-16	9.190905030904765e-18	8.009261504058961e-16	1.548779897205753e-17	nan	nan	6.585063767078704e-16	7.919607166029025e-18	8.101502338532005e-16	1.2006379215144135e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54205.77799998516	5.578585242434957e-16	8.98839337012593e-18	8.006951536931899e-16	1.5466621640352846e-17	nan	nan	6.580790181995651e-16	7.912056164887956e-18	8.096243430794974e-16	1.1989743950404491e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54205.827999985166	5.57496397184323e-16	8.779248496793987e-18	8.004528036079848e-16	1.544470833306013e-17	nan	nan	6.576519330591141e-16	7.904484037377669e-18	8.090987910347774e-16	1.1973066173158826e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54205.87799998517	5.571345050932349e-16	8.583272996577718e-18	8.00198833214998e-16	1.5423985691675168e-17	nan	nan	6.572251210878364e-16	7.897250408528238e-18	8.085735776756888e-16	1.1957397035980501e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54205.92799998517	5.567728477545151e-16	8.423330882268235e-18	7.999329754600792e-16	1.5406576816555052e-17	nan	nan	6.56798582083261e-16	7.890758099972363e-18	8.080487029498234e-16	1.194390407112978e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54205.977999985174	5.56411424941734e-16	8.32392258321307e-18	7.996549631675959e-16	1.5394744546870544e-17	nan	nan	6.563723158389423e-16	7.885445294463101e-18	8.075241667957685e-16	1.1933842436055709e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54206.02799998518	5.56050236420542e-16	8.30837574744349e-18	7.993645476660492e-16	1.539068846344464e-17	nan	nan	6.559463221496959e-16	7.881748070471519e-18	8.069999691446565e-16	1.1928442582935742e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54206.07799998518	5.556892820235848e-16	8.381290336646159e-18	7.990618083367808e-16	1.5394239144125986e-17	nan	nan	6.555206008972711e-16	7.879622166040857e-18	8.064761099401633e-16	1.1927580098064654e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54206.12799998518	5.553285616865837e-16	8.521398186916992e-18	7.987471050203822e-16	1.540320823943039e-17	nan	nan	6.550951520371718e-16	7.878615953869596e-18	8.059525891356329e-16	1.1929978100768448e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54206.177999985186	5.549680753436147e-16	8.70401884139197e-18	7.984208064710403e-16	1.5415422340943406e-17	nan	nan	6.546699755235233e-16	7.878291533817801e-18	8.054294066760772e-16	1.1934379877637444e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54206.22799998519	5.54607822918232e-16	8.905528705127278e-18	7.980832813243537e-16	1.5428855639821102e-17	nan	nan	6.542450713065314e-16	7.87824759974244e-18	8.049065624976666e-16	1.1939620694363067e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54206.27799998519	5.542478043244245e-16	9.105082885635824e-18	7.977348981003035e-16	1.5441685933510258e-17	nan	nan	6.538204393325325e-16	7.878127241836336e-18	8.043840565275866e-16	1.1944656293527706e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54206.327999985195	5.538880194655064e-16	9.285392247798427e-18	7.973760252066835e-16	1.545233997906857e-17	nan	nan	6.533960795440303e-16	7.87762444238357e-18	8.038618886842424e-16	1.1948586215063178e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54206.3779999852	5.535284682346523e-16	9.43289132728381e-18	7.970070309425949e-16	1.5459529139013127e-17	nan	nan	6.529719918795657e-16	7.87648933590034e-18	8.033400588771671e-16	1.1950672333225661e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54206.4279999852	5.531691505151658e-16	9.537604029667224e-18	7.966282835015342e-16	1.5462276363735678e-17	nan	nan	6.525481762738533e-16	7.874532309319321e-18	8.028185670068987e-16	1.1950353038478061e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54206.4779999852	5.528100661797904e-16	9.592915657019232e-18	7.962401509742884e-16	1.545993550345245e-17	nan	nan	6.521246326577751e-16	7.871627009771518e-18	8.022974129653377e-16	1.1947253469331684e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54206.52799998521	5.524512150914361e-16	9.59536989709865e-18	7.958430013530624e-16	1.5452203771231474e-17	nan	nan	6.517013609582876e-16	7.867712316031871e-18	8.017765966352266e-16	1.1941192128930963e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54206.57799998521	5.520925971026446e-16	9.544549549754018e-18	7.954372025341638e-16	1.54391279298319e-17	nan	nan	6.51278361098502e-16	7.862793312362983e-18	8.012561178907927e-16	1.1932184120693665e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54206.62799998521	5.51734212056086e-16	9.443065232946911e-18	7.950231223210855e-16	1.5421104473011396e-17	nan	nan	6.508556329976542e-16	7.856941281798834e-18	8.007359765972374e-16	1.1920441116213297e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54206.677999985215	5.513760597837938e-16	9.29665544733735e-18	7.946011284286475e-16	1.5398873744499773e-17	nan	nan	6.504331765712022e-16	7.850292714376327e-18	8.002161726109214e-16	1.1906368033227623e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54206.72799998522	5.510181401082744e-16	9.114382070991e-18	7.941715884851517e-16	1.5373507608050926e-17	nan	nan	6.50010991730599e-16	7.843047302702972e-18	7.996967057794238e-16	1.1890556271477783e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54206.77799998522	5.506604528415508e-16	8.908875318204948e-18	7.937348700365942e-16	1.534638998207322e-17	nan	nan	6.495890783835943e-16	7.835464876116619e-18	7.991775759414725e-16	1.18737732298545e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54206.827999985224	5.503029977856981e-16	8.696528753016577e-18	7.932913405494606e-16	1.531918929510901e-17	nan	nan	6.491674364340124e-16	7.827861207697489e-18	7.986587829270145e-16	1.1856947725651407e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54206.87799998523	5.4994577473207805e-16	8.497459045242151e-18	7.928413674139491e-16	1.5293821755872663e-17	nan	nan	6.487460657818389e-16	7.820602615014744e-18	7.98140326557247e-16	1.1841150869386179e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54206.92799998523	5.495887834631761e-16	8.33493760104687e-18	7.923853179477418e-16	1.5272404288633442e-17	nan	nan	6.483249663232205e-16	7.814099270322115e-18	7.976222066443622e-16	1.182757192607751e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54206.97799998523	5.492320237499992e-16	8.233933753991376e-18	7.919235593986481e-16	1.5257196113171814e-17	nan	nan	6.479041379504835e-16	7.808797138149198e-18	7.971044229919759e-16	1.1817488733897951e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54207.027999985236	5.488754953561699e-16	8.218218751107522e-18	7.914564553007015e-16	1.525039131161322e-17	nan	nan	6.474835805536548e-16	7.805139777207244e-18	7.965869753976358e-16	1.1812153090249283e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54207.07799998524	5.485191981122677e-16	8.292476991815391e-18	7.909843048671743e-16	1.5251772813770364e-17	nan	nan	6.470632940463319e-16	7.803082172439235e-18	7.960698636989172e-16	1.1811438448405547e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54207.12799998524	5.481631319520627e-16	8.435043705069872e-18	7.905073523114357e-16	1.5259068793355618e-17	nan	nan	6.466432783617088e-16	7.802164912381797e-18	7.955530877669062e-16	1.1814045656657554e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54207.177999985244	5.478072968072586e-16	8.620764244759135e-18	7.900258400197188e-16	1.5270022673846555e-17	nan	nan	6.462235334298637e-16	7.801942285368115e-18	7.950366474648161e-16	1.1818695185096235e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54207.22799998525	5.474516926000705e-16	8.825584984050357e-18	7.895400103219749e-16	1.5282529375451644e-17	nan	nan	6.458040591771783e-16	7.802005638153913e-18	7.945205426474772e-16	1.1824200549558388e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54207.27799998525	5.470963192425742e-16	9.02831997852337e-18	7.890501054945514e-16	1.529469329052273e-17	nan	nan	6.453848555260221e-16	7.801991402496856e-18	7.94004773160654e-16	1.1829497623354182e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54207.32799998525	5.46741176636477e-16	9.21143316296538e-18	7.885563677615934e-16	1.5304875116499657e-17	nan	nan	6.449659223951114e-16	7.80158777347086e-18	7.934893388415747e-16	1.183366859952402e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54207.377999985256	5.463862646736909e-16	9.361191869183168e-18	7.8805903929787485e-16	1.5311728547196988e-17	nan	nan	6.445472596992741e-16	7.800540114851966e-18	7.929742395186061e-16	1.1835961019015096e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54207.42799998526	5.460315832361039e-16	9.467513312233399e-18	7.875583622308557e-16	1.531422793173063e-17	nan	nan	6.441288673495054e-16	7.798655168960066e-18	7.924594750114766e-16	1.1835802312268448e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54207.47799998526	5.456771321957322e-16	9.523719963325361e-18	7.870545786426205e-16	1.5311687964135987e-17	nan	nan	6.437107452530606e-16	7.795804143795473e-18	7.919450451310528e-16	1.1832810280270231e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
