MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55877.21400000232	nan	nan	1.1089400010838623e-16	1.4113277582332696e-19	nan	nan	1.543468478196932e-16	1.648269834016014e-18	1.488536143454644e-16	8.669566704754007e-18	9.563924732135917e-20	2.585727490036097e-17	nan	nan	nan	nan	nan	nan
55877.264000002324	nan	nan	1.1082201440495155e-16	1.415428215888906e-19	nan	nan	1.542466551283218e-16	1.6482086998346876e-18	1.487569878184906e-16	8.662095410288229e-18	9.516296883596445e-20	2.1971800476761183e-17	nan	nan	nan	nan	nan	nan
55877.31400000233	nan	nan	1.107500753998514e-16	1.4117075858770934e-19	nan	nan	1.5414652747499756e-16	1.6469068502955589e-18	1.4866042400894993e-16	8.655034023274374e-18	9.468900692990979e-20	1.787403838671251e-17	nan	nan	nan	nan	nan	nan
55877.36400000233	nan	nan	1.1067818311074557e-16	1.4003342005966702e-19	nan	nan	1.5404646481925984e-16	1.6443970678753293e-18	1.4856392286951783e-16	8.648752698168095e-18	9.421732643857797e-20	1.3575620380866183e-17	nan	nan	nan	nan	nan	nan
55877.41400000233	nan	nan	1.1060633751997427e-16	1.38192554537697e-19	nan	nan	1.5394646711776747e-16	1.640794621082832e-18	1.4846748435199012e-16	8.64365215798581e-18	9.374789075122884e-20	9.089228614727154e-18	nan	nan	nan	nan	nan	nan
55877.464000002336	nan	nan	1.1053453852157886e-16	1.3575737612797607e-19	nan	nan	1.5384653432901233e-16	1.6362954578862e-18	1.4837110840931933e-16	8.640056859440152e-18	9.328066181062912e-20	4.428669285380564e-18	nan	nan	nan	nan	nan	nan
55877.51400000234	nan	nan	1.1046278614499229e-16	1.3288718926763998e-19	nan	nan	1.5374666641083165e-16	1.6311728029387899e-18	1.482747950052886e-16	8.6377391240339e-18	9.281560011714832e-20	3.902091803889182e-19	nan	nan	nan	nan	nan	nan
55877.56400000234	nan	nan	1.103910803490084e-16	1.297954769009043e-19	nan	nan	1.5364686332132454e-16	1.6257717211411032e-18	1.481785441069665e-16	8.636289110708587e-18	9.235267688398389e-20	5.185459391076142e-18	nan	nan	nan	nan	nan	nan
55877.614000002344	nan	nan	1.1031942111008084e-16	1.2675076897311944e-19	nan	nan	1.5354712501675696e-16	1.6205011644099884e-18	1.4808235568057244e-16	8.635325624565831e-18	9.189190020116361e-20	9.819128521737231e-18	nan	nan	nan	nan	nan	nan
55877.66400000235	nan	nan	1.1024780834579733e-16	1.2407298595332877e-19	nan	nan	1.5344745145810868e-16	1.6158228649909362e-18	1.4798622969145091e-16	8.634503547614346e-18	9.143328425451604e-20	1.427634207680627e-17	nan	nan	nan	nan	nan	nan
55877.71400000235	nan	nan	1.1017624211502377e-16	1.2211847890889243e-19	nan	nan	1.5334784259981246e-16	1.6122365447761333e-18	1.4789016610409438e-16	8.633519929497847e-18	9.097684181047921e-20	1.8543479253649802e-17	nan	nan	nan	nan	nan	nan
55877.76400000235	nan	nan	1.1010472231768811e-16	1.2125094883020273e-19	nan	nan	1.532482984011459e-16	1.6102609608170317e-18	1.4779416488210574e-16	8.632119038821043e-18	9.052258423024972e-20	2.260803060451539e-17	nan	nan	nan	nan	nan	nan
55877.814000002356	nan	nan	1.1003324894201717e-16	1.2173199749726094e-19	nan	nan	1.5314881882256502e-16	1.6102963346019137e-18	1.4769822598824739e-16	8.630096426611887e-18	9.007052148346153e-20	2.6458526321317472e-17	nan	nan	nan	nan	nan	nan
55877.86400000236	nan	nan	1.0996182197035115e-16	1.233816685797544e-19	nan	nan	1.5304940381771693e-16	1.6120630865929194e-18	1.4760234938439587e-16	8.627302055481915e-18	8.962066216139763e-20	3.008447401771234e-17	nan	nan	nan	nan	nan	nan
55877.91400000236	nan	nan	1.098904413732571e-16	1.2583927658503995e-19	nan	nan	1.5295005334862897e-16	1.6150370965518134e-18	1.4750653503158088e-16	8.623642539983601e-18	8.917301348973937e-20	3.347630425034041e-17	nan	nan	nan	nan	nan	nan
55877.964000002365	nan	nan	1.098191071095289e-16	1.2874128303764756e-19	nan	nan	1.5285076737117425e-16	1.6187079295386568e-18	1.4741078288996483e-16	8.619082533791297e-18	8.872758134085622e-20	3.6625322745946345e-17	nan	nan	nan	nan	nan	nan
55878.01400000237	nan	nan	1.0974781916150675e-16	1.3175590742160582e-19	nan	nan	1.527515458444994e-16	1.6225992645907246e-18	1.4731509291885032e-16	8.613645285938745e-18	8.82843702456398e-20	3.9523668520577005e-17	nan	nan	nan	nan	nan	nan
55878.06400000237	nan	nan	1.0967657747032473e-16	1.3460018652410257e-19	nan	nan	1.52652388725656e-16	1.6262848412956827e-18	1.4721946507666996e-16	8.60741237337317e-18	8.784338340488569e-20	4.216427722207882e-17	nan	nan	nan	nan	nan	nan
55878.11400000237	nan	nan	1.0960538202420965e-16	1.3704649307413684e-19	nan	nan	1.5255329597470725e-16	1.629400575417465e-18	1.471238993209949e-16	8.600522600126608e-18	8.740462270022611e-20	4.454084914018079e-17	nan	nan	nan	nan	nan	nan
55878.164000002376	nan	nan	1.0953423282316153e-16	1.3892184984700997e-19	nan	nan	1.5245426754805002e-16	1.631653405575671e-18	1.4702839560854216e-16	8.593170039024577e-18	8.6968088704617e-20	4.6647821421108104e-17	nan	nan	nan	nan	nan	nan
55878.21400000238	nan	nan	1.094631297671083e-16	1.4010495055910635e-19	nan	nan	1.5235530340535474e-16	1.6328274630781462e-18	1.4693295389516898e-16	8.585601176176794e-18	8.653378069238207e-20	4.848034410089315e-17	nan	nan	nan	nan	nan	nan
55878.26400000238	nan	nan	1.0939207289136951e-16	1.4052251350167647e-19	nan	nan	1.5225640350458953e-16	1.6327881128863616e-18	1.468375741358757e-16	8.578111107085621e-18	8.61016966488176e-20	5.003425963679628e-17	nan	nan	nan	nan	nan	nan
55878.314000002385	nan	nan	1.0932106214296582e-16	1.4014691217543285e-19	nan	nan	1.5215756780332975e-16	1.6314842851972637e-18	1.4674225628478108e-16	8.571038726917202e-18	8.567183327935999e-20	5.1306085672001113e-17	nan	nan	nan	nan	nan	nan
55878.36400000239	nan	nan	1.092500974806911e-16	1.389950733419015e-19	nan	nan	1.520587962605911e-16	1.628949382135131e-18	1.4664700029518085e-16	8.564760851367835e-18	8.524418601831963e-20	5.229300081702827e-17	nan	nan	nan	nan	nan	nan
55878.41400000239	nan	nan	1.0917917885156601e-16	1.3712957043013984e-19	nan	nan	1.5196008883381797e-16	1.625300865742879e-18	1.4655180611948447e-16	8.559685210652879e-18	8.481874903718326e-20	5.2992833273613494e-17	nan	nan	nan	nan	nan	nan
55878.464000002394	nan	nan	1.0910830630268331e-16	1.3466033937203809e-19	nan	nan	1.5186144548215696e-16	1.6207384377510307e-18	1.46456673711253e-16	8.55614176512756e-18	8.439551525248783e-20	5.3404052164543e-17	nan	nan	nan	nan	nan	nan
55878.5140000024	nan	nan	1.0903747975163067e-16	1.3174862671351917e-19	nan	nan	1.5176286616436193e-16	1.615540585163747e-18	1.463616030347455e-16	8.553898982400255e-18	8.397447633326778e-20	5.35257614671519e-17	nan	nan	nan	nan	nan	nan
55878.5640000024	nan	nan	1.0896669917486177e-16	1.286105217802931e-19	nan	nan	1.5166435083761533e-16	1.610059050386318e-18	1.4626659405745014e-16	8.552539907564023e-18	8.355562270807898e-20	5.335769647972322e-17	nan	nan	nan	nan	nan	nan
55878.6140000024	nan	nan	1.0889596452528384e-16	1.2551857100344992e-19	nan	nan	1.5156589946237326e-16	1.6047107110456924e-18	1.4617164674601734e-16	8.551676523101245e-18	8.313894357160074e-20	5.2900222780055036e-17	nan	nan	nan	nan	nan	nan
55878.664000002405	nan	nan	1.0882527583821644e-16	1.227979804810448e-19	nan	nan	1.5146751199581822e-16	1.5999662093505057e-18	1.4607676106625405e-16	8.550957392344068e-18	8.272442689081854e-20	5.215433766407437e-17	nan	nan	nan	nan	nan	nan
55878.71400000241	nan	nan	1.0875463301358752e-16	1.2081193646728477e-19	nan	nan	1.5136918839591836e-16	1.5963347539099135e-18	1.4598193698308889e-16	8.550073924905734e-18	8.231205941078976e-20	5.1121674081195905e-17	nan	nan	nan	nan	nan	nan
55878.76400000241	nan	nan	1.0868403606905684e-16	1.1993110726129233e-19	nan	nan	1.512709286211656e-16	1.5943446181000117e-18	1.458871744606053e-16	8.548765569826479e-18	8.190182665999391e-20	4.98045071118342e-17	nan	nan	nan	nan	nan	nan
55878.814000002414	nan	nan	1.0861348490455233e-16	1.2042177363621384e-19	nan	nan	1.5117273263018283e-16	1.5944030168574948e-18	1.4579247346204718e-16	8.546823991072178e-18	8.149371295526965e-20	4.8205763062788325e-17	nan	nan	nan	nan	nan	nan
55878.86400000242	nan	nan	1.0854297954950698e-16	1.2210087275069016e-19	nan	nan	1.5107460038303325e-16	1.5962255223083325e-18	1.4569783394978275e-16	8.544096281648575e-18	8.108770140634017e-20	4.63290312880329e-17	nan	nan	nan	nan	nan	nan
55878.91400000242	nan	nan	1.0847251999214757e-16	1.246005937424263e-19	nan	nan	1.5097653183676842e-16	1.5992785094548858e-18	1.4560325588534655e-16	8.540487263217749e-18	8.068377391992897e-20	4.417857887719561e-17	nan	nan	nan	nan	nan	nan
55878.96400000242	nan	nan	1.0840210612062888e-16	1.275509100900127e-19	nan	nan	1.5087852695105876e-16	1.60304192196163e-18	1.4550873922941377e-16	8.535960909967875e-18	8.028191120346722e-20	4.175936839242869e-17	nan	nan	nan	nan	nan	nan
55879.014000002426	nan	nan	1.0833173800559e-16	1.3061406210848637e-19	nan	nan	1.5078058568439617e-16	1.6070302743150597e-18	1.4541428394179735e-16	8.5305409192047e-18	7.988209276839445e-20	3.9077078877457933e-17	nan	nan	nan	nan	nan	nan
55879.06400000243	nan	nan	1.0826141554695885e-16	1.3350285528538137e-19	nan	nan	1.5068270799409412e-16	1.6108090605795517e-18	1.4531988998148579e-16	8.524310436279687e-18	7.948429693305421e-20	3.613813041205433e-17	nan	nan	nan	nan	nan	nan
55879.11400000243	nan	nan	1.0819113876828183e-16	1.3598664056681707e-19	nan	nan	1.5058489384126335e-16	1.6140071472409953e-18	1.4522555730659355e-16	8.517410924808167e-18	7.90885008251855e-20	3.2949712542214203e-17	nan	nan	nan	nan	nan	nan
55879.164000002434	nan	nan	1.0812090758126005e-16	1.3789053864997713e-19	nan	nan	1.5048714318334825e-16	1.6163258219928423e-18	1.451312858743992e-16	8.510040155731579e-18	7.869468038401164e-20	2.951981698321704e-17	nan	nan	nan	nan	nan	nan
55879.21400000244	nan	nan	1.080507219858935e-16	1.3909196759488395e-19	nan	nan	1.503894559787098e-16	1.6175450754927569e-18	1.4503707564131891e-16	8.502449273838373e-18	7.830281036192761e-20	2.5857275072224422e-17	nan	nan	nan	nan	nan	nan
55879.26400000244	nan	nan	1.0798058196452241e-16	1.3951704617484995e-19	nan	nan	1.5029183218819687e-16	1.6175276968608158e-18	1.449429265629345e-16	8.494938889496886e-18	7.791286432578686e-20	2.197180054215333e-17	nan	nan	nan	nan	nan	nan
55879.31400000244	nan	nan	1.0791048747594063e-16	1.391378448399478e-19	nan	nan	1.5019427176873008e-16	1.6162216426028488e-18	1.4484883859396712e-16	8.48785413262361e-18	7.752481465778857e-20	1.787403830484553e-17	nan	nan	nan	nan	nan	nan
55879.364000002446	nan	nan	1.0784043847305544e-16	1.3797163301620032e-19	nan	nan	1.5009677467932514e-16	1.6136609393437367e-18	1.4475481168830247e-16	8.481578605456117e-18	7.713863255596627e-20	1.3575620079938577e-17	nan	nan	nan	nan	nan	nan
55879.41400000245	nan	nan	1.0777043494998022e-16	1.3608121678515904e-19	nan	nan	1.4999934087939055e-16	1.6099652885415058e-18	1.4466084579897794e-16	8.476527172827683e-18	7.675428803427826e-20	9.089227929491566e-18	nan	nan	nan	nan	nan	nan
55879.46400000245	nan	nan	1.0770047686550886e-16	1.335777349493286e-19	nan	nan	1.4990197032754914e-16	1.6053382029070609e-18	1.4456694088014805e-16	8.473035393890754e-18	7.637174992230125e-20	4.428667556703765e-18	nan	nan	nan	nan	nan	nan
55879.514000002455	nan	nan	1.0763056419020838e-16	1.3062410318409738e-19	nan	nan	1.498046629826857e-16	1.6000635250263612e-18	1.4447309689651958e-16	8.470867815874982e-18	7.599098586858492e-20	3.9018843871435036e-19	nan	nan	nan	nan	nan	nan
55879.56400000246	nan	nan	1.07560696906419e-16	1.2743915627012923e-19	nan	nan	1.4970741880499437e-16	1.5944998053043997e-18	1.4437931381601545e-16	8.469600242432445e-18	7.561197230350853e-20	5.185457995463343e-18	nan	nan	nan	nan	nan	nan
55879.61400000246	nan	nan	1.0749087496704799e-16	1.2429938715776606e-19	nan	nan	1.4961023775165766e-16	1.5890719919825544e-18	1.4428559160572448e-16	8.46883770593218e-18	7.523471588423524e-20	9.819128034914497e-18	nan	nan	nan	nan	nan	nan
55879.66400000246	nan	nan	1.0742109836032217e-16	1.2153557415350142e-19	nan	nan	1.4951311978156032e-16	1.5842598097780659e-18	1.4419193023186696e-16	8.468222329583097e-18	7.48592282654731e-20	1.4276342045623443e-17	nan	nan	nan	nan	nan	nan
55879.71400000247	nan	nan	1.0735136702737562e-16	1.1951748575360317e-19	nan	nan	1.4941606485594403e-16	1.5805821414126802e-18	1.4409832965984475e-16	8.467439772644578e-18	7.448551993975361e-20	1.8543479577426436e-17	nan	nan	nan	nan	nan	nan
55879.76400000247	nan	nan	1.0728168096232174e-16	1.1862306589555905e-19	nan	nan	1.493190729313366e-16	1.578576958038267e-18	1.440047898542041e-16	8.466224569089925e-18	7.4113600249028e-20	2.2608031256944943e-17	nan	nan	nan	nan	nan	nan
55879.81400000247	nan	nan	1.0721204016516053e-16	1.1912338587638704e-19	nan	nan	1.4922214396845592e-16	1.5786585951137659e-18	1.4391131077865846e-16	8.464364418424925e-18	7.374347739587873e-20	2.645852730100559e-17	nan	nan	nan	nan	nan	nan
55879.864000002475	nan	nan	1.0714244456525289e-16	1.2083233820283625e-19	nan	nan	1.4912527792618677e-16	1.5805376830790575e-18	1.438178923960601e-16	8.461703486269282e-18	7.33751584543485e-20	3.008447533336722e-17	nan	nan	nan	nan	nan	nan
55879.91400000248	nan	nan	1.0707289412727926e-16	1.2337484554312928e-19	nan	nan	1.490284747624973e-16	1.583670922162965e-18	1.437245346684449e-16	8.458144765613296e-18	7.300864938039053e-20	3.347630591502954e-17	nan	nan	nan	nan	nan	nan
55879.96400000248	nan	nan	1.0700338883357989e-16	1.263739370320847e-19	nan	nan	1.4893173443810544e-16	1.5875284412326056e-18	1.4363123755698825e-16	8.453651537361272e-18	7.264395502194282e-20	3.6625324774356606e-17	nan	nan	nan	nan	nan	nan
55880.014000002484	nan	nan	1.069339286547218e-16	1.294860340277881e-19	nan	nan	1.4883505691176496e-16	1.5916154262151521e-18	1.4353800102203411e-16	8.448247955949274e-18	7.228107912862909e-20	3.952367092750241e-17	nan	nan	nan	nan	nan	nan
55880.06400000249	nan	nan	1.0686451358481838e-16	1.3241962987404864e-19	nan	nan	1.487384421426225e-16	1.5954889506040006e-18	1.4344482502308388e-16	8.442018766875886e-18	7.19200243610896e-20	4.216428002149595e-17	nan	nan	nan	nan	nan	nan
55880.11400000249	nan	nan	1.0679514356500375e-16	1.3494115192147935e-19	nan	nan	1.4864189009074128e-16	1.5987707083647524e-18	1.4335170951880361e-16	8.435108146667925e-18	7.156079229994423e-20	4.454085234457098e-17	nan	nan	nan	nan	nan	nan
55880.16400000249	nan	nan	1.067258185776181e-16	1.3687372263701932e-19	nan	nan	1.4854540071343474e-16	1.601156236287482e-18	1.4325865446701405e-16	8.427717638107293e-18	7.120338345439058e-20	4.6647825040948575e-17	nan	nan	nan	nan	nan	nan
55880.214000002496	nan	nan	1.0665653862266145e-16	1.380935473280544e-19	nan	nan	1.4844897397194457e-16	1.60242130828606e-18	1.4316565982470516e-16	8.420103137549231e-18	7.084779727043975e-20	4.8480348144231806e-17	nan	nan	nan	nan	nan	nan
55880.2640000025	nan	nan	1.0658730358828855e-16	1.3852618039743301e-19	nan	nan	1.4835260982463177e-16	1.6024260996984043e-18	1.4307272554802614e-16	8.412570877965469e-18	7.049403213879188e-20	5.0034264108829905e-17	nan	nan	nan	nan	nan	nan
55880.3140000025	nan	nan	1.065181135274787e-16	1.3814354376972506e-19	nan	nan	1.4825630823142857e-16	1.6011175676949261e-18	1.4297985159228205e-16	8.405472344884904e-18	7.014208540235444e-20	5.130609057473853e-17	nan	nan	nan	nan	nan	nan
55880.364000002504	nan	nan	1.0644896838725261e-16	1.3696266919950108e-19	nan	nan	1.4816006915187445e-16	1.598530385109283e-18	1.4288703791195611e-16	8.399198055096642e-18	6.979195336340484e-20	5.2293006148902985e-17	nan	nan	nan	nan	nan	nan
55880.41400000251	nan	nan	1.0637986811463094e-16	1.3504727469025544e-19	nan	nan	1.480638925444613e-16	1.5947865134619094e-18	1.4279428446067988e-16	8.394170137079942e-18	6.944363129040015e-20	5.299283902913537e-17	nan	nan	nan	nan	nan	nan
55880.46400000251	nan	nan	1.0631081269784051e-16	1.3250931114463258e-19	nan	nan	1.4796777837029987e-16	1.590093356918778e-18	1.427015911932165e-16	8.39072984623886e-18	6.909711342443589e-20	5.340405833391991e-17	nan	nan	nan	nan	nan	nan
55880.51400000251	nan	nan	1.0624180210156174e-16	1.2951351753040063e-19	nan	nan	1.478717265865727e-16	1.584740208754957e-18	1.4260895807472435e-16	8.38863774137432e-18	6.87523929853556e-20	5.3525768035900116e-17	nan	nan	nan	nan	nan	nan
55880.564000002516	nan	nan	1.0617283633756784e-16	1.2628127974902707e-19	nan	nan	1.4777573715360485e-16	1.579092540469615e-18	1.4251638507353503e-16	8.387462255040178e-18	6.840946217751373e-20	5.335770342828275e-17	nan	nan	nan	nan	nan	nan
55880.61400000252	nan	nan	1.0610391528812697e-16	1.2309319795950236e-19	nan	nan	1.4767981003211423e-16	1.573583532922245e-18	1.42423872157154e-16	8.386801339287533e-18	6.806831219519333e-20	5.290023008334606e-17	nan	nan	nan	nan	nan	nan
55880.66400000252	nan	nan	1.0603503902976481e-16	1.2028557400815912e-19	nan	nan	1.4758394518006904e-16	1.5687021693850415e-18	1.4233141929225619e-16	8.386290553456772e-18	6.772893322768037e-20	5.2154345291059544e-17	nan	nan	nan	nan	nan	nan
55880.714000002525	nan	nan	1.0596620745063613e-16	1.1823502237715958e-19	nan	nan	1.4748814255818714e-16	1.5649771939998478e-18	1.4223902644467862e-16	8.38560969383619e-18	6.739131446399659e-20	5.112168199438552e-17	nan	nan	nan	nan	nan	nan
55880.76400000253	nan	nan	1.0589742058606047e-16	1.1732672389592017e-19	nan	nan	1.4739240212522237e-16	1.5629564641196092e-18	1.4214669357942276e-16	8.384488281913333e-18	6.705544409729242e-20	4.980451526677395e-17	nan	nan	nan	nan	nan	nan
55880.81400000253	nan	nan	1.0582867831830599e-16	1.178370478558822e-19	nan	nan	1.4729672384149982e-16	1.5630615554142506e-18	1.4205442066067658e-16	8.382709973561594e-18	6.672130932890142e-20	4.8205771407489043e-17	nan	nan	nan	nan	nan	nan
55880.86400000253	nan	nan	1.057599807238984e-16	1.195760564877491e-19	nan	nan	1.4720110766577328e-16	1.5649980720030455e-18	1.4196220765177486e-16	8.380115948434208e-18	6.638889637205793e-20	4.632903976235791e-17	nan	nan	nan	nan	nan	nan
55880.914000002536	nan	nan	1.056913277145388e-16	1.2216187881676823e-19	nan	nan	1.4710555355758218e-16	1.5682128645572582e-18	1.4187005451522704e-16	8.376607333805968e-18	6.605819045527928e-20	4.417858741216836e-17	nan	nan	nan	nan	nan	nan
55880.96400000254	nan	nan	1.0562271921370151e-16	1.2521027742990397e-19	nan	nan	1.470100614782992e-16	1.57216605138394e-18	1.417779612127264e-16	8.372146703632906e-18	6.572917582541364e-20	4.1759376909473734e-17	nan	nan	nan	nan	nan	nan
55881.01400000254	nan	nan	1.0555415532145858e-16	1.2837175266387152e-19	nan	nan	1.4691463138576147e-16	1.5763533027838405e-18	1.4168592770511763e-16	8.366758678543641e-18	6.54018357503552e-20	3.907708728753949e-17	nan	nan	nan	nan	nan	nan
55881.064000002545	nan	nan	1.05485635908305e-16	1.3135044322679102e-19	nan	nan	1.4681926324186543e-16	1.5803231212386899e-18	1.4159395395243845e-16	8.360529636394154e-18	6.507615252142743e-20	3.6138138614683585e-17	nan	nan	nan	nan	nan	nan
55881.11400000255	nan	nan	1.0541716097424075e-16	1.3390996415791576e-19	nan	nan	1.4672395700510298e-16	1.5836898942966267e-18	1.4150203991387282e-16	8.353606520973067e-18	6.475210745543572e-20	3.294972042423626e-17	nan	nan	nan	nan	nan	nan
55881.16400000255	nan	nan	1.0534873047217312e-16	1.3587131647675043e-19	nan	nan	1.4662871263435888e-16	1.586143295165102e-18	1.4141018554779737e-16	8.346194722418001e-18	6.44296808963905e-20	2.951982441731808e-17	nan	nan	nan	nan	nan	nan
55881.214000002554	nan	nan	1.0528034447274119e-16	1.3710977044377338e-19	nan	nan	1.4653353009152948e-16	1.5874548226702042e-18	1.4131839081174767e-16	8.338554982740796e-18	6.41088522169015e-20	2.585728191490855e-17	nan	nan	nan	nan	nan	nan
55881.26400000256	nan	nan	1.0521200277580086e-16	1.3754995277093327e-19	nan	nan	1.464384093353686e-16	1.5874819842507051e-18	1.41226655662441e-16	8.330999268546862e-18	6.378959981924424e-20	2.1971806630605552e-17	nan	nan	nan	nan	nan	nan
55881.31400000256	nan	nan	1.051437054461046e-16	1.3716369431781975e-19	nan	nan	1.4634335032672508e-16	1.5861707235880524e-18	1.4113498005576527e-16	8.323885543485119e-18	6.347190113609945e-20	1.7874043451345616e-17	nan	nan	nan	nan	nan	nan
55881.36400000256	nan	nan	1.0507545245421948e-16	1.3596829892922855e-19	nan	nan	1.4624835302395992e-16	1.5835563677107778e-18	1.410433639467793e-16	8.31761136947836e-18	6.315573263096615e-20	1.3575624058633166e-17	nan	nan	nan	nan	nan	nan
55881.414000002565	nan	nan	1.0500724382369188e-16	1.3402770463765335e-19	nan	nan	1.4615341738805292e-16	1.5797631813583905e-18	1.40951807289729e-16	8.312606270559347e-18	6.284106979824911e-20	9.089230433081596e-18	nan	nan	nan	nan	nan	nan
55881.46400000257	nan	nan	1.0493907944856311e-16	1.3145505107705922e-19	nan	nan	1.4605854337854349e-16	1.5750025223343488e-18	1.4086031003994378e-16	8.309217297037922e-18	6.252788716302082e-20	4.428667926017007e-18	nan	nan	nan	nan	nan	nan
55881.51400000257	nan	nan	1.0487095929351363e-16	1.2841676054406047e-19	nan	nan	1.4596373095614956e-16	1.5695692273798312e-18	1.4076887216304179e-16	8.307200950513334e-18	6.221615828376446e-20	3.9017468258078905e-19	nan	nan	nan	nan	nan	nan
55881.564000002574	nan	nan	1.0480288338797642e-16	1.2513678348757973e-19	nan	nan	1.4586898007910118e-16	1.5638358207834413e-18	1.406774936277676e-16	8.306118160165406e-18	6.190586386706746e-20	5.1854592047465305e-18	nan	nan	nan	nan	nan	nan
55881.61400000258	nan	nan	1.0473485163776598e-16	1.2189996946296944e-19	nan	nan	1.457742907095566e-16	1.5582438743948448e-18	1.4058617440203632e-16	8.305559665031632e-18	6.159700923441082e-20	9.819132223684993e-18	nan	nan	nan	nan	nan	nan
55881.66400000258	nan	nan	1.0466686408997506e-16	1.1904795086288586e-19	nan	nan	1.4567966280600774e-16	1.5532918077524037e-18	1.4049491445295101e-16	8.30515433425284e-18	6.128960377311619e-20	1.4276349283434966e-17	nan	nan	nan	nan	nan	nan
55881.71400000258	nan	nan	1.0459892065630477e-16	1.1696440383916185e-19	nan	nan	1.4558509632982724e-16	1.5495184139196788e-18	1.4040371374679937e-16	8.304575986159814e-18	6.098365591929462e-20	1.854349016644912e-17	nan	nan	nan	nan	nan	nan
55881.764000002586	nan	nan	1.0453102133675512e-16	1.1604215271810482e-19	nan	nan	1.4549059124016166e-16	1.5474816232974787e-18	1.403125722490368e-16	8.303549030476387e-18	6.067917316729438e-20	2.2608045542136297e-17	nan	nan	nan	nan	nan	nan
55881.81400000259	nan	nan	1.0446316604891383e-16	1.165624103681896e-19	nan	nan	1.4539614749707427e-16	1.5476103922881206e-18	1.4022148992429801e-16	8.301852998665596e-18	6.037616207883314e-20	2.6458545633222432e-17	nan	nan	nan	nan	nan	nan
55881.86400000259	nan	nan	1.043953548516468e-16	1.1833207394607218e-19	nan	nan	1.4530176506115202e-16	1.5496052052607618e-18	1.4013046673639663e-16	8.299326024464772e-18	6.007462829181767e-20	3.0084498055961665e-17	nan	nan	nan	nan	nan	nan
55881.914000002595	nan	nan	1.0432758767431493e-16	1.2096162628858797e-19	nan	nan	1.4520744389298187e-16	1.5529028688277936e-18	1.400395026483357e-16	8.295867332117504e-18	5.97745765288531e-20	3.347633335650878e-17	nan	nan	nan	nan	nan	nan
55881.9640000026	nan	nan	1.0425986449337186e-16	1.240597716955911e-19	nan	nan	1.4511318395157952e-16	1.5569533131270786e-18	1.3994859762229074e-16	8.291438773924086e-18	5.94760106054444e-20	3.6625357242990985e-17	nan	nan	nan	nan	nan	nan
55882.0140000026	nan	nan	1.0419218526761145e-16	1.272711679693925e-19	nan	nan	1.4501898519923414e-16	1.5612424957917813e-18	1.3985775161961738e-16	8.286065446600414e-18	5.91789334378924e-20	3.9523708706819803e-17	nan	nan	nan	nan	nan	nan
55882.0640000026	nan	nan	1.0412454994405436e-16	1.302953821547994e-19	nan	nan	1.4492484759391395e-16	1.5653101932329615e-18	1.397669646008675e-16	8.279835392723691e-18	5.888334705088653e-20	4.2164323366024785e-17	nan	nan	nan	nan	nan	nan
55882.114000002606	nan	nan	1.0405695854624695e-16	1.3289305145743373e-19	nan	nan	1.4483077109843183e-16	1.5687633410033308e-18	1.3967623652575338e-16	8.272898379266683e-18	5.858925258479671e-20	4.454090147575744e-17	nan	nan	nan	nan	nan	nan
55882.16400000261	nan	nan	1.0398941102709651e-16	1.348834431706367e-19	nan	nan	1.447367556701013e-16	1.5712856642166955e-18	1.395855673531837e-16	8.265463720430258e-18	5.829665030266632e-20	4.6647880143058314e-17	nan	nan	nan	nan	nan	nan
55882.21400000261	nan	nan	1.0392190738071644e-16	1.3614039070733106e-19	nan	nan	1.4464280127160434e-16	1.5726442881956354e-18	1.3949495704124767e-16	8.257797100374692e-18	5.800553959690834e-20	4.8480409360190506e-17	nan	nan	nan	nan	nan	nan
55882.264000002615	nan	nan	1.0385444748348829e-16	1.3658823450464535e-19	nan	nan	1.4454890786274228e-16	1.5726940221002344e-18	1.3940440554722115e-16	8.250216332008733e-18	5.771591899570687e-20	5.003433153597766e-17	nan	nan	nan	nan	nan	nan
55882.31400000262	nan	nan	1.0378703142959754e-16	1.3619836081796632e-19	nan	nan	1.4445507540488777e-16	1.571379783036779e-18	1.3931391282755275e-16	8.243085982556567e-18	5.742778616912567e-20	5.130616426041873e-17	nan	nan	nan	nan	nan	nan
55882.36400000262	nan	nan	1.0371965912485874e-16	1.34988310669384e-19	nan	nan	1.4436130385692552e-16	1.568737552349625e-18	1.392234788378971e-16	8.236810792012306e-18	5.714113793492584e-20	5.229308608590359e-17	nan	nan	nan	nan	nan	nan
55882.414000002624	nan	nan	1.0365233057515844e-16	1.3302248746390812e-19	nan	nan	1.4426759317983531e-16	1.5648939419663465e-18	1.3913310353307096e-16	8.231827814307387e-18	5.685597026409425e-20	5.2992925150889304e-17	nan	nan	nan	nan	nan	nan
55882.46400000263	nan	nan	1.0358504570397098e-16	1.3041491487023434e-19	nan	nan	1.4417394333394227e-16	1.5600643244758203e-18	1.3904278686899936e-16	8.228489995316102e-18	5.657227828608459e-20	5.3404150509498025e-17	nan	nan	nan	nan	nan	nan
