MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	swift_UVM2	swift_UVM2_err	swift_UVW2	swift_UVW2_err
55081.93339996203	6.805575067191874e-17	1.3570944662094844e-15	1.7167354520713457e-16	2.5292650763015193e-18	2.4247641701623253e-16	3.3531894328344317e-18	4.6294000358013654e-17	2.0932325925742887e-17	1.823197020452977e-16	3.8354601291752325e-18	nan	nan	nan	nan
55081.98339996203	6.786473646430092e-17	1.378798635342651e-15	1.7155693123682487e-16	2.5232194817773573e-18	2.4231796392842533e-16	3.612466834292383e-18	4.6230091020994934e-17	2.3246433551921868e-17	1.8220333754491944e-16	3.5949327901486334e-18	nan	nan	nan	nan
55082.033399962034	6.767428789150896e-17	1.4004400838657923e-15	1.714404900975809e-16	2.518458275412574e-18	2.421606463792306e-16	3.8694534605072924e-18	4.6166264560654384e-17	2.740105319178863e-17	1.8208702391460735e-16	3.4655212264170497e-18	nan	nan	nan	nan
55082.08339996204	6.748440822205696e-17	1.4220178895166874e-15	1.7132421346047791e-16	2.515497229844292e-18	2.420043837768198e-16	4.10290926988369e-18	4.610252287954382e-17	3.219728009170707e-17	1.8197074133292355e-16	3.4920284097387975e-18	nan	nan	nan	nan
55082.13339996204	6.729510067855708e-17	1.443531156743514e-15	1.7120809436982936e-16	2.514510147494079e-18	2.4184909520083057e-16	4.298189829096561e-18	4.603886763324855e-17	3.69341441534593e-17	1.8185448372307294e-16	3.662596634525902e-18	nan	nan	nan	nan
55082.18339996204	6.710636843819988e-17	1.4649790161158861e-15	1.7109212840969213e-16	2.515034593664848e-18	2.416946998572598e-16	4.445422344295959e-18	4.597530023097912e-17	4.123493225784765e-17	1.8173825384427303e-16	3.92613458704796e-18	nan	nan	nan	nan
55082.233399962046	6.691821463321534e-17	1.4863606237506219e-15	1.7097631143860246e-16	2.5165482952113576e-18	2.415411169773761e-16	4.538224303477568e-18	4.591182183616351e-17	4.488794605537923e-17	1.8162205459909668e-16	4.232924635817675e-18	nan	nan	nan	nan
55082.28339996205	6.673064235134707e-17	1.5076751607517714e-15	1.7086063931545364e-16	2.518555943240385e-18	2.413882657419046e-16	4.5729054756632075e-18	4.584843336696016e-17	4.776668385641665e-17	1.8150588888785045e-16	4.543908295349205e-18	nan	nan	nan	nan
55082.33339996205	6.654365463630961e-17	1.5289218326643888e-15	1.7074510789860339e-16	2.5206049397943997e-18	2.412360653315702e-16	4.548037438860841e-18	4.578513549675648e-17	4.9793058527813766e-17	1.8138975960801913e-16	4.8311740857248295e-18	nan	nan	nan	nan
55082.383399962055	6.635725448824611e-17	1.5500998689416732e-15	1.7062971304740394e-16	2.5222980444829388e-18	2.41084435053457e-16	4.464299566255448e-18	4.5721928654631565e-17	5.0920143104014805e-17	1.8127366965549144e-16	5.075549875648865e-18	nan	nan	nan	nan
55082.43339996206	6.617144486418374e-17	1.5712085224250523e-15	1.7051445062136041e-16	2.523303232325078e-18	2.4093329401247473e-16	4.32458123842615e-18	4.565881302578014e-17	5.112395756224751e-17	1.811576219237929e-16	5.264152484997382e-18	nan	nan	nan	nan
55082.48339996206	6.598622867848202e-17	1.59224706883681e-15	1.7039931647862667e-16	2.523361088968209e-18	2.4078256159152276e-16	4.134353581091996e-18	4.5595788551880934e-17	5.0399893422364586e-17	1.8104161930385646e-16	5.388621680938399e-18	nan	nan	nan	nan
55082.53339996206	6.580160880328109e-17	1.6132148062848199e-15	1.702843064798552e-16	2.522290107380645e-18	2.4063215669333626e-16	3.902408080606251e-18	4.553285493145813e-17	4.87620674418156e-17	1.8092566468471922e-16	5.444008575205553e-18	nan	nan	nan	nan
55082.583399962066	6.561758806894124e-17	1.634111054779168e-15	1.7016941648243493e-16	2.5199901887232538e-18	2.404819988524456e-16	3.642095345371046e-18	4.547001162018078e-17	4.624532122174964e-17	1.8080976095306382e-16	5.428153105001939e-18	nan	nan	nan	nan
55082.63339996207	6.543416926449036e-17	1.654935155760097e-15	1.7005464234732435e-16	2.5164445658338605e-18	2.4033200699685765e-16	3.373207815460335e-18	4.540725783113923e-17	4.291081239574193e-17	1.8069391099350071e-16	5.3414251998160546e-18	nan	nan	nan	nan
55082.68339996207	6.525135513804227e-17	1.6756864716371176e-15	1.6993997993293224e-16	2.511720292052072e-18	2.401821003831129e-16	3.1243215640673275e-18	4.53445925350845e-17	3.885807881361893e-17	1.8057811768849754e-16	5.1867736737713016e-18	nan	nan	nan	nan
55082.733399962075	6.506914839724611e-17	1.6963643853388708e-15	1.6982542510006415e-16	2.5059672960996437e-18	2.400321985457418e-16	2.9341796338004058e-18	4.5282014460616295e-17	3.4250653340944363e-17	1.8046238391832617e-16	4.970096664974732e-18	nan	nan	nan	nan
55082.78339996208	6.48875517097027e-17	1.7169682998734301e-15	1.6971097370666987e-16	2.499415908885652e-18	2.398822202611203e-16	2.8481116401323445e-18	4.5219522094355394e-17	2.9372005837486957e-17	1.8034671256129216e-16	4.701020224220977e-18	nan	nan	nan	nan
55082.83339996208	6.470656770339226e-17	1.737497637898747e-15	1.6959662161380996e-16	2.492372649905405e-18	2.397320954504962e-16	2.8990977969821232e-18	4.5157113681063373e-17	2.4746417985944363e-17	1.8023110649351413e-16	4.394245732273139e-18	nan	nan	nan	nan
55082.883399962084	6.452619896709264e-17	1.757951841302944e-15	1.6948236468086204e-16	2.4852139558538875e-18	2.3958181595107216e-16	3.065618739196293e-18	4.509478722373136e-17	2.1344903998703445e-17	1.801155685892236e-16	4.071650480274032e-18	nan	nan	nan	nan
55082.93339996209	6.434644805080101e-17	1.77833037079421e-15	1.6936819876705084e-16	2.4783774988280505e-18	2.394313973302883e-16	3.3022849076916266e-18	4.503254049907505e-17	2.0578196764553065e-17	1.8000010172030654e-16	3.765068981459762e-18	nan	nan	nan	nan
55082.98339996209	6.416731746614441e-17	1.7986327054999585e-15	1.6925411973274846e-16	2.4723506410558236e-18	2.3928085442270193e-16	3.567836608186359e-18	4.497037261589368e-17	2.293135414456426e-17	1.7988470875699992e-16	3.518497937131048e-18	nan	nan	nan	nan
55083.03339996209	6.398880968678525e-17	1.8188583425750345e-15	1.6914012343784246e-16	2.4676556926117766e-18	2.3913020264412224e-16	3.8309712485538805e-18	4.4908285351111684e-17	2.7140013046280547e-17	1.797693925674949e-16	3.3855785924289545e-18	nan	nan	nan	nan
55083.083399962095	6.381092714883279e-17	1.8390067968187e-15	1.6902620575262345e-16	2.4648282266279537e-18	2.3897945708182477e-16	4.069741700858444e-18	4.4846280555432953e-17	3.1982161346165864e-17	1.7965415585489964e-16	3.4129832912304253e-18	nan	nan	nan	nan
55083.1333999621	6.363367225124696e-17	1.8590776003001362e-15	1.6891236370761498e-16	2.464048875620327e-18	2.388286331010751e-16	4.2692371766490925e-18	4.478435983933255e-17	3.6753598613190015e-17	1.7953899943640652e-16	3.5883739416627435e-18	nan	nan	nan	nan
55083.1833999621	6.345704735623179e-17	1.8790703019923135e-15	1.6879859647055691e-16	2.464838879623131e-18	2.386777455869741e-16	4.4195284722926784e-18	4.47225245736277e-17	4.107967620090586e-17	1.7942392291553756e-16	3.858576192490017e-18	nan	nan	nan	nan
55083.233399962104	6.328105478963627e-17	1.898984467413825e-15	1.6868490344274513e-16	2.4666565345118948e-18	2.3852680998060293e-16	4.514265438418387e-18	4.466077589003416e-17	4.475094605694821e-17	1.7930892587443537e-16	4.172203900995947e-18	nan	nan	nan	nan
55083.28339996211	6.310569684134413e-17	1.918819678278694e-15	1.6857128402473616e-16	2.4689874761784565e-18	2.3837584144505247e-16	4.549819292565732e-18	4.459911468169598e-17	4.7642505913104305e-17	1.791940078928221e-16	4.489333619651447e-18	nan	nan	nan	nan
55083.33339996211	6.293097576566421e-17	1.9385755321536984e-15	1.6845773761675496e-16	2.4713613608961415e-18	2.382248551686855e-16	4.5248243021328e-18	4.453754160365411e-17	4.9677288862941557e-17	1.790791685485591e-16	4.781734093371859e-18	nan	nan	nan	nan
55083.38339996211	6.275689378171672e-17	1.95825164212325e-15	1.6834426362025046e-16	2.4733652241248726e-18	2.380738662893213e-16	4.440012274093883e-18	4.447605707329462e-17	5.080897165290084e-17	1.7896440741781045e-16	5.030171614960391e-18	nan	nan	nan	nan
55083.433399962116	6.258345307381305e-17	1.9778476364614185e-15	1.6823086143570266e-16	2.4746538483737855e-18	2.379228901216817e-16	4.298307054282884e-18	4.4414661270761465e-17	5.101387574618996e-17	1.7884972407468108e-16	5.221795332623411e-18	nan	nan	nan	nan
55083.48339996212	6.24106557918343e-17	1.99736315831103e-15	1.6811753046376998e-16	2.4749575040597065e-18	2.377719417530422e-16	4.105197867453113e-18	4.435335413932769e-17	5.0287450367027406e-17	1.7873511809137565e-16	5.348296909813556e-18	nan	nan	nan	nan
55083.53339996212	6.223850405161542e-17	2.016797865369638e-15	1.6800427010508543e-16	2.4740874748517215e-18	2.3762103644758117e-16	3.8694884178388675e-18	4.429213538572809e-17	4.864363674663532e-17	1.7862058903803981e-16	5.40476940660168e-18	nan	nan	nan	nan
55083.583399962125	6.206699993530613e-17	2.036151429582148e-15	1.6789107976053694e-16	2.4719396917742187e-18	2.3747018939366135e-16	3.604571073483467e-18	4.4231004480466547e-17	4.611683204382383e-17	1.785061364828616e-16	5.389074263153416e-18	nan	nan	nan	nan
55083.63339996213	6.189614549174544e-17	2.055423536839977e-15	1.6777795883108897e-16	2.468496726265781e-18	2.373194157543737e-16	3.330393121076979e-18	4.416996065807692e-17	4.2767391459362696e-17	1.7839175999246826e-16	5.3015793593975056e-18	nan	nan	nan	nan
55083.68339996213	6.172594273683166e-17	2.074613886686515e-15	1.6766490671803744e-16	2.4638282916643274e-18	2.3716873071808115e-16	3.07597088427047e-18	4.410900291735126e-17	3.8693541697698085e-17	1.782774591310841e-16	5.1452080515913554e-18	nan	nan	nan	nan
55083.73339996213	6.155639365387618e-17	2.0937221920287606e-15	1.6755192282125035e-16	2.458090262867012e-18	2.370181496247773e-16	2.8810214834708162e-18	4.4048130021539656e-17	3.405682486447569e-17	1.781632334612801e-16	4.925813488349028e-18	nan	nan	nan	nan
55083.783399962136	6.138750019397332e-17	2.11274817885505e-15	1.6743900654263557e-16	2.4515221126360345e-18	2.3686768743537865e-16	2.7924144301819015e-18	4.39873404984966e-17	2.91382071431708e-17	1.780490825435593e-16	4.652970343344496e-18	nan	nan	nan	nan
55083.83339996214	6.121926427634725e-17	2.13169158595851e-15	1.6732615728303005e-16	2.444442523500011e-18	2.36717357670308e-16	2.844344110994896e-18	4.392663264081421e-17	2.4461294670735503e-17	1.779350059364716e-16	4.341359380970969e-18	nan	nan	nan	nan
55083.88339996214	6.105168778871417e-17	2.1505521646663673e-15	1.6721337444258232e-16	2.437242831518852e-18	2.365671619975053e-16	3.014533409157791e-18	4.3866004505899237e-17	2.100855341530677e-17	1.7782100319676802e-16	4.012961250743277e-18	nan	nan	nan	nan
55083.933399962145	6.088477258762486e-17	2.169329678574746e-15	1.6710065742317473e-16	2.430377914975101e-18	2.364170980161479e-16	3.2560051381049516e-18	4.3805453931046914e-17	2.0228097546264416e-17	1.7770707387904354e-16	3.700038506054663e-18	nan	nan	nan	nan
55083.98339996215	6.071852049881769e-17	2.1880239032889174e-15	1.6698800562572072e-16	2.4243540288605926e-18	2.362671634517721e-16	3.526363683902077e-18	4.3744980049343804e-17	2.2620947778803018e-17	1.7759321753614716e-16	3.4476596457289974e-18	nan	nan	nan	nan
55084.03339996215	6.055293331756119e-17	2.2066346261688695e-15	1.6687541845095523e-16	2.4197132163307895e-18	2.3611735562556513e-16	3.7937554806310434e-18	4.3684584589293013e-17	2.688391515295431e-17	1.7747943371865725e-16	3.3113425443400086e-18	nan	nan	nan	nan
55084.08339996215	6.038801280899399e-17	2.22516164608003e-15	1.6676289530323386e-16	2.4170104253732948e-18	2.3596767231360705e-16	4.036048563515222e-18	4.362426935117383e-17	3.177174098567044e-17	1.7736572199940456e-16	3.3396119023967877e-18	nan	nan	nan	nan
55084.13339996216	6.022376070846282e-17	2.2436047731490258e-15	1.6665043588885226e-16	2.4164327279665505e-18	2.3581811096344416e-16	4.238303877616842e-18	4.356403590157007e-17	3.657733521151421e-17	1.7725208222317788e-16	3.519653103241878e-18	nan	nan	nan	nan
55084.18339996216	6.006017872186077e-17	2.2619638285243937e-15	1.6653804047298322e-16	2.417484784167492e-18	2.356686693006128e-16	4.3906212137585425e-18	4.35038855739494e-17	4.092829400089477e-17	1.7713851440956212e-16	3.796234493827933e-18	nan	nan	nan	nan
55084.23339996216	5.989726852595586e-17	2.2802386441420436e-15	1.6642570938219725e-16	2.4196051864117343e-18	2.35519344823203e-16	4.4866884973128135e-18	4.344381946919059e-17	4.46174796865541e-17	1.770250185786669e-16	4.116354065203741e-18	nan	nan	nan	nan
55084.283399962165	5.973503176872227e-17	2.298429062495456e-15	1.6631344294288634e-16	2.422260233748949e-18	2.353701350798484e-16	4.52290539457859e-18	4.3383838456099024e-17	4.7521603488987874e-17	1.7691159474895723e-16	4.439278986691013e-18	nan	nan	nan	nan
55084.33339996217	5.95734700696673e-17	2.3165349364104392e-15	1.6620124147970874e-16	2.4249615671488472e-18	2.352210376697262e-16	4.497920356519865e-18	4.332394317186597e-17	4.956461866520015e-17	1.76798242937161e-16	4.736496673319449e-18	nan	nan	nan	nan
55084.38339996217	5.941258502015266e-17	2.3345561288243465e-15	1.6608910532017832e-16	2.427280250388204e-18	2.3507205029310094e-16	4.4124613278707844e-18	4.3264134022502534e-17	5.0700802684667463e-17	1.7668496315744887e-16	4.988732636890405e-18	nan	nan	nan	nan
55084.433399962174	5.925237818371967e-17	2.352492512569641e-15	1.6597703478941228e-16	2.4288576492148704e-18	2.3492317032170354e-16	4.269431813781439e-18	4.320441118324902e-17	5.0906776270340845e-17	1.7657175542248797e-16	5.1831778424583584e-18	nan	nan	nan	nan
55084.48339996218	5.909285109639714e-17	2.370343970161751e-15	1.6586503021433802e-16	2.4294135226319917e-18	2.347743954305267e-16	4.0742864944544215e-18	4.3144774598920744e-17	5.0178046015460335e-17	1.7645861974319946e-16	5.311579543609737e-18	nan	nan	nan	nan
55084.53339996218	5.893400526702844e-17	2.3881103935910747e-15	1.657530919199453e-16	2.4287517580636724e-18	2.3462572316820405e-16	3.835792520410116e-18	4.308522398424455e-17	4.8528379384324557e-17	1.7634555612777977e-16	5.369073988972953e-18	nan	nan	nan	nan
55084.58339996218	5.877584217757721e-17	2.4057916841190215e-15	1.656412202341814e-16	2.4267641410933607e-18	2.344771511591847e-16	3.567333087933831e-18	4.302575882415229e-17	4.599173248740705e-17	1.7623256458342e-16	5.353544608541309e-18	nan	nan	nan	nan
55084.633399962186	5.861836328343518e-17	2.4233877520780653e-15	1.6552941548173005e-16	2.423432406198376e-18	2.3432867705318947e-16	3.2889509155697327e-18	4.29663783740347e-17	4.2627661187616206e-17	1.7611964511450713e-16	5.2653576550197e-18	nan	nan	nan	nan
55084.68339996219	5.846157001373211e-17	2.440898516675631e-15	1.6541767798959521e-16	2.4188287490129016e-18	2.341802983483084e-16	3.0300280830509898e-18	4.290708165996692e-17	3.8533077492339693e-17	1.7600679772422455e-16	5.107411350742327e-18	nan	nan	nan	nan
55084.73339996219	5.830546377164055e-17	2.458323905801805e-15	1.653060080834295e-16	2.413114812699245e-18	2.340320125173597e-16	2.83115800092893e-18	4.284786747889928e-17	3.38675032075414e-17	1.7589402241337023e-16	4.885513318755717e-18	nan	nan	nan	nan
55084.783399962194	5.815004593467081e-17	2.4756638558407326e-15	1.6519440608995637e-16	2.4065390322862704e-18	2.338838172858796e-16	2.7406419773432112e-18	4.278873439880022e-17	2.890929236263124e-17	1.757813191808728e-16	4.6091834323467384e-18	nan	nan	nan	nan
55084.8333999622	5.799531785497546e-17	2.4929183114856402e-15	1.650828723353129e-16	2.3994320682396233e-18	2.337357105310355e-16	2.7938161559245583e-18	4.272968075878601e-17	2.4181094180171863e-17	1.7566868802388844e-16	4.29307156564849e-18	nan	nan	nan	nan
55084.8833999622	5.78412808596419e-17	2.5100872255573873e-15	1.649714071460186e-16	2.392199982236278e-18	2.335876917221191e-16	2.967675216823414e-18	4.267070466919396e-17	2.067655219375217e-17	1.755561289376157e-16	3.9592378671013764e-18	nan	nan	nan	nan
55084.9333999622	5.768793625098861e-17	2.5271705588264916e-15	1.6486001084861848e-16	2.385314683755072e-18	2.334397613898386e-16	3.2137514962626832e-18	4.2611804026260124e-17	1.9882070777977265e-17	1.7544364191502656e-16	3.64032796459636e-18	nan	nan	nan	nan
55084.983399962206	5.753528530684836e-17	2.544168279838513e-15	1.6474868376881611e-16	2.3793011474643868e-18	2.3329191961000954e-16	3.48861739420346e-18	4.255297798668613e-17	2.2315258538419014e-17	1.7533122694758517e-16	3.3824174903529015e-18	nan	nan	nan	nan
55085.03339996221	5.738332928086417e-17	2.561080364742783e-15	1.64637426233233e-16	2.3747209746668663e-18	2.331441668122528e-16	3.759950837124205e-18	4.2494228231875064e-17	2.6632777015485487e-17	1.7521888402459518e-16	3.2428395556203223e-18	nan	nan	nan	nan
55085.08339996221	5.723206940276942e-17	2.577906797124326e-15	1.6452623856808273e-16	2.3721482845298406e-18	2.329965032492865e-16	4.0054771385088746e-18	4.243555651305148e-17	3.156600899057434e-17	1.7510661313232247e-16	3.2719364247710573e-18	nan	nan	nan	nan
55085.133399962215	5.708150687867056e-17	2.5946475678389685e-15	1.6441512105442293e-16	2.3717765331750407e-18	2.3284892917382886e-16	4.210253895427871e-18	4.237696435411201e-17	3.640532749229113e-17	1.7499441424429522e-16	3.456425286673636e-18	nan	nan	nan	nan
55085.18339996222	5.693164289132929e-17	2.611302674851533e-15	1.6430407388830298e-16	2.3730940201068546e-18	2.3270144493968537e-16	4.364419032795044e-18	4.231845305219117e-17	4.078075100093562e-17	1.748822873243549e-16	3.739062469684181e-18	nan	nan	nan	nan
55085.23339996222	5.678247860043807e-17	2.627872123077083e-15	1.6419309725768966e-16	2.3755198620912203e-18	2.325540507490305e-16	4.4617008805807326e-18	4.22600236781664e-17	4.448750854912292e-17	1.7477023233435455e-16	4.065296129763572e-18	nan	nan	nan	nan
55085.28339996222	5.663401514289367e-17	2.6443559242250733e-15	1.6408219135026917e-16	2.378501226981619e-18	2.324067469809416e-16	4.498528752368153e-18	4.220167707717045e-17	4.7403936609084434e-17	1.7465824923457764e-16	4.393643218123829e-18	nan	nan	nan	nan
55085.33339996223	5.648625363307312e-17	2.6607540966464775e-15	1.6397135635395726e-16	2.381531935184584e-18	2.322595339134087e-16	4.473563697607154e-18	4.2143413869030545e-17	4.945500731495108e-17	1.7454633798309422e-16	4.695346784325609e-18	nan	nan	nan	nan
55085.38339996223	5.633919516310098e-17	2.6770666651836746e-15	1.6386059245687362e-16	2.3841672630763546e-18	2.321124117233344e-16	4.387529717091545e-18	4.2085234448696444e-17	5.0595595257528545e-17	1.7443449853613582e-16	4.951109720726896e-18	nan	nan	nan	nan
55085.43339996223	5.619284080311559e-17	2.6932936610231638e-15	1.6374989984616906e-16	2.3860353218356485e-18	2.3196538081506784e-16	4.2433095069918394e-18	4.2027138986632085e-17	5.080261791726709e-17	1.7432273084794988e-16	5.1481720635437665e-18	nan	nan	nan	nan
55085.483399962235	5.604719160153569e-17	2.709435121550981e-15	1.6363927871062624e-16	2.3868454949692233e-18	2.3181844151714274e-16	4.046324112141318e-18	4.19691274291576e-17	5.0071638863525257e-17	1.74211034871082e-16	5.2783388414877735e-18	nan	nan	nan	nan
55085.53339996224	5.590224858532327e-17	2.7254910902107574e-15	1.635287292376764e-16	2.3863943845650753e-18	2.3167159403173357e-16	3.8052994936606594e-18	4.191119949877093e-17	4.8416253692377547e-17	1.7409941055581588e-16	5.336789826219316e-18	nan	nan	nan	nan
55085.58339996224	5.575801276023761e-17	2.741461616364406e-15	1.634182516141389e-16	2.3845696870318847e-18	2.315248386621022e-16	3.5336028203738816e-18	4.185335469443882e-17	4.5869981262684505e-17	1.7398785785083042e-16	5.321430519456659e-18	nan	nan	nan	nan
55085.633399962244	5.561448511110587e-17	2.7573467551553487e-15	1.6330784602996927e-16	2.3813523150584305e-18	2.3137817566096674e-16	3.2513547715208085e-18	4.179559229184522e-17	4.249158204935646e-17	1.738763767027057e-16	5.23262598183914e-18	nan	nan	nan	nan
55085.68339996225	5.54716666020607e-17	2.7731465673742385e-15	1.6319751267244576e-16	2.3768169151559644e-18	2.3123160545794817e-16	2.98826219808467e-18	4.173791134360358e-17	3.8376651510506874e-17	1.737649670564214e-16	5.0732500917185405e-18	nan	nan	nan	nan
55085.73339996225	5.5329558176807013e-17	2.788861119327113e-15	1.6308725172877022e-16	2.37113081296033e-18	2.310851282299492e-16	2.7857325539471737e-18	4.168031067944069e-17	3.368266473880667e-17	1.7365362885447934e-16	4.849065367168945e-18	nan	nan	nan	nan
55085.78339996225	5.5188160758866295e-17	2.8044904827059785e-15	1.6297706338777625e-16	2.3645512754790694e-18	2.3093874422968797e-16	2.693429447347638e-18	4.162278890635142e-17	2.868525945781968e-17	1.7354236203799683e-16	4.569535158556066e-18	nan	nan	nan	nan
55085.833399962255	5.5047475251824813e-17	2.8200347344616933e-15	1.6286694783766006e-16	2.3574207790707883e-18	2.307924537856982e-16	2.7477850579667455e-18	4.1565344408705533e-17	2.3905845033837732e-17	1.7343116654607636e-16	4.2492706456662745e-18	nan	nan	nan	nan
55085.88339996226	5.4907502539578194e-17	2.8354939566791842e-15	1.6275690526623537e-16	2.350159905970411e-18	2.3064625687270796e-16	2.9250911148702115e-18	4.1507975348336166e-17	2.0348942110867552e-17	1.7332004231569073e-16	3.910390458256382e-18	nan	nan	nan	nan
55085.93339996226	5.476824348657838e-17	2.8508682364548816e-15	1.626469358618514e-16	2.3432573750674225e-18	2.305001534401737e-16	3.1754605926513476e-18	4.1450679678798816e-17	1.954015449242964e-17	1.7320898928205362e-16	3.585879453567349e-18	nan	nan	nan	nan
55085.983399962264	5.4629698938071945e-17	2.8661576657763977e-15	1.6253703981283177e-16	2.337256632638337e-18	2.303541431595618e-16	3.454501635550891e-18	4.1393456579777415e-17	2.2014325624228035e-17	1.730980073785489e-16	3.3227502696875024e-18	nan	nan	nan	nan
55086.03339996227	5.449186972033839e-17	2.8813623414043175e-15	1.6242721730716876e-16	2.3327385656103973e-18	2.3020822623304676e-16	3.729466705714696e-18	4.133630768685995e-17	2.6386610553987246e-17	1.7298709653665584e-16	3.180073426409125e-18	nan	nan	nan	nan
55086.08339996227	5.4354756640927434e-17	2.896482364756151e-15	1.6231746853229365e-16	2.3302961769358136e-18	2.3006240225627945e-16	3.977960926992282e-18	4.127923470354899e-17	3.1364950231562214e-17	1.7287625668806084e-16	3.2099554300760427e-18	nan	nan	nan	nan
55086.13339996227	5.4218360488895426e-17	2.911517841792323e-15	1.6220779361242964e-16	2.330129226178759e-18	2.299166713303472e-16	4.1850485286559755e-18	4.122223911221989e-17	3.623754478994401e-17	1.7276548778960826e-16	3.398658428329627e-18	nan	nan	nan	nan
55086.183399962276	5.408268203502935e-17	2.9264688829042212e-15	1.620981925532372e-16	2.331710009952532e-18	2.2977103317726006e-16	4.3409069333791375e-18	4.1165322174657446e-17	4.0637009144204107e-17	1.7265478981368435e-16	3.686992184418339e-18	nan	nan	nan	nan
55086.23339996228	5.394772203208999e-17	2.9413356028042106e-15	1.6198866534801051e-16	2.334438542502317e-18	2.2962548784756153e-16	4.439305221671108e-18	4.110848493256164e-17	4.4360991460909224e-17	1.7254416273094695e-16	4.018933718897472e-18	nan	nan	nan	nan
55086.28339996228	5.3813481215024584e-17	2.9561181204176336e-15	1.6187921198996723e-16	2.3377432065841888e-18	2.294800351390772e-16	4.4767010959430665e-18	4.105172820803435e-17	4.72894629367569e-17	1.7243360651009194e-16	4.352311460463113e-18	nan	nan	nan	nan
55086.333399962285	5.36799603012032e-17	2.970816558776696e-15	1.6176983247214662e-16	2.341100322440611e-18	2.293346749759915e-16	4.451768716260465e-18	4.0995052604016084e-17	4.9348412109503066e-17	1.7232312111798545e-16	4.6581589155555674e-18	nan	nan	nan	nan
55086.38339996229	5.3547159990635576e-17	2.9854310449162272e-15	1.6166052678802133e-16	2.3440496646302594e-18	2.291894071055863e-16	4.36522862491845e-18	4.093845850469322e-17	5.049330650034805e-17	1.7221270651953595e-16	4.91717168034366e-18	nan	nan	nan	nan
55086.43339996229	5.341508096619536e-17	2.9999617097713223e-15	1.6155129493070707e-16	2.346206343553552e-18	2.290442316542207e-16	4.21994344053098e-18	4.0881946075883754e-17	5.0701357584106204e-17	1.7210236267803826e-16	5.116643897913445e-18	nan	nan	nan	nan
55086.48339996229	5.3283723893837195e-17	3.014408688076706e-15	1.6144213689385498e-16	2.3472695643986982e-18	2.288991483691765e-16	4.021300785559355e-18	4.0825515265368614e-17	4.996818545884534e-17	1.7199208955448563e-16	5.248439082829048e-18	nan	nan	nan	nan
55086.533399962296	5.3153089422814687e-17	3.028772118267972e-15	1.6133305267017282e-16	2.3470287732838368e-18	2.2875415712409462e-16	3.777987330088975e-18	4.0769165803213167e-17	4.8307215881061056e-17	1.7188188710820474e-16	5.3077800344443705e-18	nan	nan	nan	nan
55086.5833999623	5.3023178185891955e-17	3.043052142384458e-15	1.6122404225400018e-16	2.3453676575304494e-18	2.286092578684314e-16	3.503348090227692e-18	4.071289720203265e-17	4.5751534636876767e-17	1.7177175529668808e-16	5.292594019417422e-18	nan	nan	nan	nan
55086.6333999623	5.289399079956185e-17	3.057248905973873e-15	1.611151056378153e-16	2.3422663032531745e-18	2.284644505010996e-16	3.217565381318314e-18	4.065670875725005e-17	4.235911158628279e-17	1.7166169407539559e-16	5.203245339100165e-18	nan	nan	nan	nan
55086.683399962305	5.276552786425045e-17	3.0713625579985966e-15	1.6100624281583031e-16	2.3378017266364567e-18	2.2831973494628373e-16	2.950636317587811e-18	4.0600599547288824e-17	3.8224225448652485e-17	1.7155170339804567e-16	5.0425847157926744e-18	nan	nan	nan	nan
55086.73339996231	5.263778996452614e-17	3.085393250743578e-15	1.608974537808804e-16	2.332146792686157e-18	2.2817511090072206e-16	2.744715895173328e-18	4.054456843376957e-17	3.350228133127279e-17	1.7144178321633292e-16	4.816330902285503e-18	nan	nan	nan	nan
55086.78339996231	5.251077766931088e-17	3.0993411397258773e-15	1.607887385274072e-16	2.3255673771489762e-18	2.280305785160454e-16	2.6507481395759458e-18	4.048861406164428e-17	2.84661010879712e-17	1.7133193348004284e-16	4.533890565803261e-18	nan	nan	nan	nan
55086.833399962314	5.2384491532080314e-17	3.113206383605754e-15	1.6068009704776144e-16	2.3184174905247797e-18	2.278861374637201e-16	2.7062041387257106e-18	4.043273485930578e-17	2.3635570528616183e-17	1.7122215413725468e-16	4.20983080823335e-18	nan	nan	nan	nan
55086.88339996232	5.2258932091062776e-17	3.1269891440993205e-15	1.605715293364102e-16	2.3111319088589108e-18	2.277417877437462e-16	2.886710366984791e-18	4.037692903867621e-17	2.002576061320943e-17	1.7111244513411209e-16	3.866310743864581e-18	nan	nan	nan	nan
55086.93339996232	5.2134099869447086e-17	3.1406895858926906e-15	1.6046303538682617e-16	2.3042157732957417e-18	2.27597529457211e-16	3.1410413995971057e-18	4.032119460907298e-17	1.9202382407561777e-17	1.7100280641465556e-16	3.536612432020058e-18	nan	nan	nan	nan
55086.98339996232	5.200999537557429e-17	3.1543078765576253e-15	1.60354615192533e-16	2.2982305994793587e-18	2.2745336232612447e-16	3.4239104269100875e-18	4.026553077253461e-17	2.1718183488724814e-17	1.7089323792144868e-16	3.2686110311474064e-18	nan	nan	nan	nan
