MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54648.76980001404	8.560611237817291e-18	1.6024274933772066e-18	8.433782941266535e-18	2.779176504981502e-19	1.3001691963775053e-17	4.914044440783419e-19	nan	nan	1.0115797859420646e-17	2.41592998748333e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54648.81980001404	8.555058643348065e-18	1.573407825345191e-18	8.428323858214567e-18	2.7693034569361577e-19	1.2993249859917043e-17	4.908118395506367e-19	nan	nan	1.0109253590895736e-17	2.2435240404737334e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54648.86980001404	8.549500622890759e-18	1.5381309725878518e-18	8.422869178673242e-18	2.759452219387573e-19	1.2984813301019401e-17	4.940968553223973e-19	nan	nan	1.0102748329506832e-17	2.0180680640278192e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54648.919800014046	8.543949837084229e-18	1.4990975648028191e-18	8.417418924645114e-18	2.750462679286479e-19	1.2976382432063291e-17	5.003168624131389e-19	nan	nan	1.0096285718370554e-17	1.7418285020913688e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54648.96980001405	8.538406285928471e-18	1.459520941701333e-18	8.411973111131922e-18	2.7432552712765973e-19	1.296795737905329e-17	5.084039440475682e-19	nan	nan	1.0089869389594283e-17	1.417737969986794e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54649.01980001405	8.53286363910406e-18	1.4233376431428624e-18	8.406531775137956e-18	2.73879313514931e-19	1.2959538307465284e-17	5.173310713876705e-19	nan	nan	1.0083502964558628e-17	1.0495794715576258e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54649.069800014055	8.52732641826773e-18	1.3950628808317088e-18	8.401094910662523e-18	2.737977048228818e-19	1.2951125342544788e-17	5.261795512307284e-19	nan	nan	1.0077190054199128e-17	6.427814680347039e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54649.11980001406	8.521788293100052e-18	1.3794930000395958e-18	8.395662449697733e-18	2.7406648082182523e-19	1.2942718639899857e-17	5.341747375439867e-19	nan	nan	1.0070934259282876e-17	2.149652167792231e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54649.16980001406	8.51625740258315e-18	1.3808003010084459e-18	8.390234246226654e-18	2.7458988308352096e-19	1.2934318318703495e-17	5.406991602696253e-19	nan	nan	1.0064738561587575e-17	2.9535959900227876e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54649.21980001406	8.510730129391634e-18	1.3983488707595203e-18	8.384810165233631e-18	2.7527134017827314e-19	1.2925924530768442e-17	5.452931271006699e-19	nan	nan	1.0058596673234533e-17	7.235002325804396e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54649.269800014066	8.505203760531467e-18	1.4276545381163139e-18	8.379390056701267e-18	2.7601945658141175e-19	1.2917537404376466e-17	5.476500041948207e-19	nan	nan	1.0052495092475357e-17	1.1234648823294459e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54649.31980001407	8.499683721990724e-18	1.4638951589002118e-18	8.373973762611238e-18	2.767513632812329e-19	1.2909157122461918e-17	5.476109793373623e-19	nan	nan	1.0046420116725554e-17	1.4835065572000746e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54649.36980001407	8.494167300775371e-18	1.5026605620794824e-18	8.368561158949161e-18	2.773953623782117e-19	1.2900783783703082e-17	5.4516177496861735e-19	nan	nan	1.0040358031261793e-17	1.7986685869644144e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54649.419800014075	8.48865268822271e-18	1.540112243667439e-18	8.363152088696829e-18	2.77892522894732e-19	1.2892417571034308e-17	5.404323410334019e-19	nan	nan	1.0034295108199405e-17	2.0653582524928522e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54649.46980001408	8.48314078866409e-18	1.5731658171077582e-18	8.357746406837426e-18	2.7819818183442347e-19	1.2884058574025114e-17	5.337003435717715e-19	nan	nan	1.0028217605469364e-17	2.280779548763217e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54649.51980001408	8.477632506430856e-18	1.599412825324374e-18	8.352343970354368e-18	2.782826836031549e-19	1.2875706969537345e-17	5.253963288062033e-19	nan	nan	1.0022111765801118e-17	2.4427841311920926e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54649.569800014084	8.47213055451705e-18	1.6172023394415777e-18	8.3469446382313e-18	2.781319196217171e-19	1.2867362881298384e-17	5.161098798368041e-19	nan	nan	1.0015963815696019e-17	2.5498089099673135e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54649.61980001409	8.466628602603245e-18	1.6254407204247761e-18	8.34154826445129e-18	2.77747587113635e-19	1.2859026486170074e-17	5.065908908334824e-19	nan	nan	1.0009759964401276e-17	2.6008432019195094e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54649.66980001409	8.461138406996947e-18	1.6236354124644988e-18	8.336154697996826e-18	2.771470134573908e-19	1.2850697908638862e-17	4.977404184654329e-19	nan	nan	1.0003486402889471e-17	2.5954107640573277e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54649.71980001409	8.455641881071223e-18	1.6118143836297027e-18	8.330763808852831e-18	2.7636316781023797e-19	1.2842377251937413e-17	4.905802117078512e-19	nan	nan	9.997129302825908e-18	2.533561958847543e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54649.769800014095	8.450155302790312e-18	1.5906019645716199e-18	8.325375424999358e-18	2.7544394622095844e-19	1.283406468457787e-17	4.861913649582518e-19	nan	nan	9.99067481554459e-18	2.4158745272022214e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54649.8198000141	8.444665107184015e-18	1.561208730392999e-18	8.319989435423534e-18	2.7445129583373276e-19	1.2825760373554245e-17	4.855969290434527e-19	nan	nan	9.98410907101708e-18	2.2434630939999053e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54649.8698000141	8.439189380879266e-18	1.5254519640761418e-18	8.314605671105756e-18	2.7345979433515353e-19	1.2817464264213955e-17	4.889486436678762e-19	nan	nan	9.977418176820104e-18	2.0179992969304576e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54649.919800014104	8.433711845911823e-18	1.485847805320013e-18	8.309223993029905e-18	2.72554739153047e-19	1.2809176109102231e-17	4.952864151554745e-19	nan	nan	9.970588217104417e-18	1.7417482410266485e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54649.96980001411	8.428235215275728e-18	1.4456713104786845e-18	8.303844255179048e-18	2.7182959688197373e-19	1.280089565772805e-17	5.035218999366406e-19	nan	nan	9.963605251560369e-18	1.417639459986287e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54650.01980001411	8.422760393302325e-18	1.4089279389875715e-18	8.29846632253753e-18	2.713821208729209e-19	1.2792622664913834e-17	5.126089106826903e-19	nan	nan	9.956455314380689e-18	1.0494475456241925e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54650.06980001411	8.417297327636431e-18	1.3802263346290987e-18	8.293090023085401e-18	2.7130361674444796e-19	1.2784356851324142e-17	5.216129431400875e-19	nan	nan	9.949124413224774e-18	6.4256881942634376e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54650.119800014116	8.41183335763919e-18	1.3644042068113123e-18	8.287714962776966e-18	2.7157909261008647e-19	1.2776097982408288e-17	5.297471121058929e-19	nan	nan	9.94159852817716e-18	2.143353505301207e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54650.16980001412	8.406372100635989e-18	1.3657661362646243e-18	8.282340549543568e-18	2.721107369376109e-19	1.2767845794012101e-17	5.363852045600233e-19	nan	nan	9.933865936407014e-18	2.9490015770593274e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54650.21980001412	8.400914460958176e-18	1.3836392918425995e-18	8.276966198317362e-18	2.7279970987948777e-19	1.275960001514984e-17	5.410613876714466e-19	nan	nan	9.925950242388428e-18	7.233066037852919e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54650.269800014124	8.395457725611709e-18	1.4134393200977835e-18	8.271591306028411e-18	2.735525834781569e-19	1.2751360412029886e-17	5.434653786776038e-19	nan	nan	9.9179025284658e-18	1.1233306410336853e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54650.31980001413	8.390010937910057e-18	1.450283628260696e-18	8.266215292609452e-18	2.742845024434479e-19	1.2743126706834918e-17	5.434363266319854e-19	nan	nan	9.909774577485424e-18	1.4833924256499593e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54650.36980001413	8.384565958871098e-18	1.4896589635617007e-18	8.260837561991361e-18	2.7492228714214166e-19	1.2734898662737063e-17	5.409593611810723e-19	nan	nan	9.90161815232952e-18	1.7985594985852197e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54650.41980001413	8.37912369282618e-18	1.5277011769440464e-18	8.255457515104667e-18	2.7540581791932097e-19	1.2726676009509642e-17	5.361656078215125e-19	nan	nan	9.89348499980957e-18	2.0652463415993677e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54650.469800014136	8.373680522449915e-18	1.5612394897930747e-18	8.250074571882106e-18	2.756896999339343e-19	1.2718458487552869e-17	5.293353216781977e-19	nan	nan	9.885426854556842e-18	2.2806600025162164e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54650.51980001414	8.368249108381158e-18	1.5878932250917436e-18	8.24468813025386e-18	2.7574392206576385e-19	1.271024583271257e-17	5.20903887865532e-19	nan	nan	9.877495442916748e-18	2.4426538080279686e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54650.56980001414	8.362816789981055e-18	1.6059470652420546e-18	8.239297605152081e-18	2.755548540522597e-19	1.2702037805124619e-17	5.114681665857719e-19	nan	nan	9.869742486836844e-18	2.5496658011068344e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54650.619800014145	8.357385375912298e-18	1.6143300092763968e-18	8.23390240250788e-18	2.7512491426023105e-19	1.2693834170997394e-17	5.017888508927708e-19	nan	nan	9.862219707760918e-18	2.6006862092932055e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54650.66980001415	8.351958483500274e-18	1.612508007788512e-18	8.22850192725225e-18	2.744730994821918e-19	1.2685634619114773e-17	4.927812645625844e-19	nan	nan	9.854978830513442e-18	2.595239612193844e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54650.71980001415	8.346537017076332e-18	1.6005490811727308e-18	8.22309559331723e-18	2.7363487756107685e-19	1.2677438935420794e-17	4.854853109982732e-19	nan	nan	9.848071587195951e-18	2.5333771631540067e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54650.76980001415	8.341123689634511e-18	1.5790789110894046e-18	8.21768280663393e-18	2.7266129199124894e-19	1.266924683830282e-17	4.810021646773305e-19	nan	nan	9.841549721071993e-18	2.4156773726029197e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54650.81980001416	8.335705840535955e-18	1.5492922033801136e-18	8.212262976133809e-18	2.716185488976046e-19	1.266105805829324e-17	4.803740672745536e-19	nan	nan	9.8354649904597e-18	2.2432555766338844e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54650.86980001416	8.330296130419521e-18	1.5130339963780404e-18	8.206835502747393e-18	2.70586521040048e-19	1.2652870925451899e-17	4.837559281298521e-19	nan	nan	9.829869172623854e-18	2.0177839438126054e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54650.91980001416	8.324891846291168e-18	1.4728445146443961e-18	8.201399801406839e-18	2.6965688782932397e-19	1.2644682038414335e-17	4.90171029019389e-19	nan	nan	9.82481406766516e-18	1.7415275982759272e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54650.969800014165	8.319486657831468e-18	1.4320494427912707e-18	8.195955283043836e-18	2.68930385413407e-19	1.2636487856148364e-17	4.985116775229718e-19	nan	nan	9.820351502415594e-18	1.4174146141441233e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54651.01980001417	8.314085991028501e-18	1.394718607868362e-18	8.190501341588103e-18	2.685131655680091e-19	1.2628284864948097e-17	5.077143918971998e-19	nan	nan	9.816533334330988e-18	1.0492132084566869e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54651.06980001417	8.308688037219575e-18	1.3655250078966183e-18	8.185037412974229e-18	2.6850563789540835e-19	1.2620069473683142e-17	5.168312963745737e-19	nan	nan	9.813411455387146e-18	6.42290605598956e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54651.119800014174	8.303296413730076e-18	1.3494136047653149e-18	8.179563016146427e-18	2.6890083141065485e-19	1.2611838173961056e-17	5.250664812292033e-19	nan	nan	9.8110377959785e-18	2.1369918570248577e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54651.16980001418	8.297903885909231e-18	1.350772872770069e-18	8.174077809065036e-18	2.6960823745610363e-19	1.2603587426267782e-17	5.317893546288872e-19	nan	nan	9.80945567208481e-18	2.9441103824920864e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54651.21980001418	8.292517688407814e-18	1.3689395376290556e-18	8.168581424687493e-18	2.7053706920011757e-19	1.2595313697161773e-17	5.36533866303937e-19	nan	nan	9.808576839969665e-18	7.229838963624623e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54651.26980001418	8.287123351924275e-18	1.3992341276019373e-18	8.163073492970883e-18	2.716028746265698e-19	1.2587013425875189e-17	5.38993332914247e-19	nan	nan	9.808210713427984e-18	1.1229481305029481e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54651.319800014186	8.281757954043833e-18	1.4366959419914273e-18	8.15755366587485e-18	2.7273145875374706e-19	1.2578683106292773e-17	5.39014681901208e-19	nan	nan	9.80816403468114e-18	1.4828879794719497e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54651.36980001419	8.276378991193189e-18	1.4767380127885033e-18	8.152021585357872e-18	2.7386121956827097e-19	1.2570319172333242e-17	5.365952435114379e-19	nan	nan	9.808243556118187e-18	1.7978968983399924e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54651.41980001419	8.27100726299332e-18	1.5154148217825517e-18	8.146476874376227e-18	2.7494564717155194e-19	1.256191809510943e-17	5.318832579633377e-19	nan	nan	9.808256025798595e-18	2.0643997557543017e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54651.469800014194	8.26563824778749e-18	1.549584426595273e-18	8.140919196890945e-18	2.7595456268583645e-19	1.2553476346493235e-17	5.25182216261284e-19	nan	nan	9.808008172961566e-18	2.2796109614342426e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54651.5198000142	8.260277371563783e-18	1.576831197431033e-18	8.135348165857147e-18	2.768751379108559e-19	1.2544990366475881e-17	5.169577263064388e-19	nan	nan	9.807306693527249e-18	2.441390900417748e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54651.5698000142	8.254910165020647e-18	1.5954532069118781e-18	8.129763442235514e-18	2.777124048527557e-19	1.2536456627688331e-17	5.078445728874217e-19	nan	nan	9.805958235603268e-18	2.5481852472723796e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54651.6198000142	8.249559236441753e-18	1.6043806760664673e-18	8.124164662983946e-18	2.7848952204558835e-19	1.2527871586062144e-17	4.986490451724764e-19	nan	nan	9.803769384980349e-18	2.598992823619391e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54651.669800014206	8.244201977543432e-18	1.6031487152097433e-18	8.118551458059534e-18	2.792474470892863e-19	1.2519231715746411e-17	4.903379114960647e-19	nan	nan	9.800546650630479e-18	2.593348005149295e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54651.71980001421	8.238851048964539e-18	1.5918716482992462e-18	8.112923477421685e-18	2.800443895378339e-19	1.2510533465082056e-17	4.840037782123044e-19	nan	nan	9.796096450197707e-18	2.531313139278237e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54651.76980001421	8.23350464204238e-18	1.5712087611797507e-18	8.107280354027836e-18	2.8095446180447235e-19	1.2501773290759702e-17	4.80793986366848e-19	nan	nan	9.790225095483355e-18	2.4134795198813797e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54651.819800014215	8.22816094811426e-18	1.5424512734530358e-18	8.101621729836466e-18	2.8206620568578645e-19	1.2492947833163393e-17	4.817797913945233e-19	nan	nan	9.782738777926676e-18	2.2409770519539868e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54651.86980001422	8.222824488836914e-18	1.5075831916654514e-18	8.095947244805825e-18	2.8347982348862105e-19	1.2484059144801386e-17	4.87100253232108e-19	nan	nan	9.773443554076363e-18	2.015494439800613e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54651.91980001422	8.217492551216304e-18	1.4692745820828878e-18	8.090256545894973e-18	2.853039230196539e-19	1.2475116575820401e-17	4.9571328116347e-19	nan	nan	9.762145331054952e-18	1.739315384008036e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54651.96980001422	8.212158804932999e-18	1.4310167028854545e-18	8.084549261060767e-18	2.8765156832602304e-19	1.2466129955336354e-17	5.064305271755708e-19	nan	nan	9.748649852015877e-18	1.4153881835930363e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54652.019800014226	8.206833197631815e-18	1.3970358933358306e-18	8.078825042262846e-18	2.906350108154406e-19	1.2457109077548233e-17	5.181013576651613e-19	nan	nan	9.732762681591114e-18	1.0475004466400234e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54652.06980001423	8.201507590330631e-18	1.3721330985155636e-18	8.073083690478131e-18	2.943526837190618e-19	1.2448063797380121e-17	5.296862682058808e-19	nan	nan	9.714289191323623e-18	6.410226140257952e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54652.11980001423	8.196187409017529e-18	1.3613764583573656e-18	8.067327576981605e-18	2.987763679063388e-19	1.2439003924212279e-17	5.402921491015284e-19	nan	nan	9.693034545098e-18	2.1278502162463506e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54652.169800014235	8.190872653692506e-18	1.3690648173969435e-18	8.061561037276022e-18	3.0377797987460194e-19	1.2429939281088113e-17	5.491812742017412e-19	nan	nan	9.668824582592332e-18	2.933635862311229e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54652.21980001424	8.185560611361524e-18	1.3942143405082883e-18	8.055788500875044e-18	3.092229200100564e-19	1.2420879676628822e-17	5.557664994859422e-19	nan	nan	9.641802614045993e-18	7.207782191981543e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54652.26980001424	8.180251282024583e-18	1.431668541936141e-18	8.050014352287112e-18	3.1497766820241217e-19	1.2411834946781897e-17	5.596002492256696e-19	nan	nan	9.612358882253521e-18	1.1189765221521469e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54652.319800014244	8.174942857018987e-18	1.4759038923944244e-18	8.044243022026002e-18	3.209134834790089e-19	1.2402814874360367e-17	5.603631645766704e-19	nan	nan	9.580889943740314e-18	1.476674934302577e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54652.36980001425	8.1696461883209e-18	1.5218747086217156e-18	8.038478892599922e-18	3.2690945616229143e-19	1.2393829338578356e-17	5.578550793355543e-19	nan	nan	9.547792189625973e-18	1.7889781896736913e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54652.41980001425	8.16434228497204e-18	1.5651607444569256e-18	8.03272638452149e-18	3.3285379780902506e-19	1.23848881199717e-17	5.51989266445831e-19	nan	nan	9.513461875391383e-18	2.0523131244129965e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54652.46980001425	8.1590465206053e-18	1.6021855866684083e-18	8.026989884299379e-18	3.386452511380674e-19	1.2376001064355725e-17	5.427916820112699e-19	nan	nan	9.478295150651865e-18	2.263897828112984e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54652.519800014255	8.153752564901254e-18	1.6300767662347184e-18	8.02127383044829e-18	3.441932744798799e-19	1.236717796592941e-17	5.304047276768562e-19	nan	nan	9.442688088911552e-18	2.421600306484961e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54652.56980001426	8.148464939516635e-18	1.6467834421106873e-18	8.015582597475506e-18	3.494180495937726e-19	1.2358428669749015e-17	5.150977947397816e-19	nan	nan	9.407036717320062e-18	2.52387840851316e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54652.61980001426	8.143169175149894e-18	1.650873440321457e-18	8.00992060689376e-18	3.5425037384047945e-19	1.2349762988990118e-17	4.972837582236788e-19	nan	nan	9.371737046425598e-18	2.5697478871954794e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54652.669800014264	8.13788607142201e-18	1.6416701964540059e-18	8.004292256213e-18	3.586310271774244e-19	1.2341190756563954e-17	4.775432615342416e-19	nan	nan	9.337185099926281e-18	2.5587648772054106e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54652.71980001427	8.132603872025472e-18	1.619252094880142e-18	7.998701965945842e-18	3.625104742592255e-19	1.2332721755283557e-17	4.566560073493298e-19	nan	nan	9.303776944418452e-18	2.4910183023120844e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54652.76980001427	8.12731986396624e-18	1.5846344611528085e-18	7.99315413960293e-18	3.6584833888839334e-19	1.2324365850699897e-17	4.35634873092534e-19	nan	nan	9.271908719153821e-18	2.3671307102733984e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54652.81980001427	8.122041281895088e-18	1.5400387437241e-18	7.98765315769224e-18	3.686129270109674e-19	1.2316132838530093e-17	4.157522571318269e-19	nan	nan	9.241976665795641e-18	2.1882675027531572e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54652.869800014276	8.116755465173163e-18	1.4892375187143427e-18	7.982203455728132e-18	3.7078062963058713e-19	1.2308032525118149e-17	3.985344070829167e-19	nan	nan	9.21437715818145e-18	1.9561559748793932e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54652.91980001428	8.111478691764705e-18	1.4381778385465906e-18	7.976809427220087e-18	3.7233568689782174e-19	1.2300074776774103e-17	3.856840056025082e-19	nan	nan	9.189506732094966e-18	1.6731185495525815e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54652.96980001428	8.106201918356247e-18	1.3954390248655405e-18	7.971475477678983e-18	3.732697295338381e-19	1.2292269358852524e-17	3.7888302642879686e-19	nan	nan	9.167762115040769e-18	1.3421344369246812e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54653.019800014285	8.100924240616443e-18	1.372510528201202e-18	7.966206013615812e-18	3.735812979122167e-19	1.2284619309885419e-17	3.7880703817852112e-19	nan	nan	9.149540256041055e-18	9.669917365521145e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54653.06980001429	8.095650180202025e-18	1.3830218608219198e-18	7.961005448542379e-18	3.732758235028093e-19	1.2277112471949428e-17	3.841198119948167e-19	nan	nan	9.135238355430125e-18	5.529872280250624e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54653.11980001429	8.090372502462221e-18	1.4403109009977168e-18	7.955877400878287e-18	3.7236330178382403e-19	1.2269734575405956e-17	3.9305603539805977e-19	nan	nan	9.125253894675247e-18	1.2318520004609289e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54653.16980001429	nan	nan	7.950819707372678e-18	3.7084615576991115e-19	1.2262471388569598e-17	4.039220178439551e-19	nan	nan	9.119918605814038e-18	3.7578328886287894e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54653.219800014296	nan	nan	7.94582759847246e-18	3.6872709916955167e-19	1.2255308622066105e-17	4.152715725648317e-19	nan	nan	9.119070007497903e-18	8.047852909485756e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
