MJD,Mag,Mag_err,Flux,Flux_err,band,Instr,FilterSet
49360.2,15.86,0.1,1.00615597649e-15,9.26703901077e-17,Bessell_R,Rich1996,GeneralFilters
49362.2,17.02,0.1,9.89573706419e-16,9.11431065928e-17,Bessell_B,Rich1996,GeneralFilters
49362.2,15.92,0.1,4.90291513348e-16,4.51575171942e-17,Bessell_I,Rich1996,GeneralFilters
49362.2,15.88,0.1,9.87791560276e-16,9.09789648671e-17,Bessell_R,Rich1996,GeneralFilters
49362.2,16.78,0.1,7.09278031219e-16,6.53269208589e-17,Bessell_V,Rich1996,GeneralFilters
49363.2,15.91,0.1,4.94828124865e-16,4.55753545563e-17,Bessell_I,Rich1996,GeneralFilters
49363.2,15.91,0.1,9.60871497929e-16,8.84995354965e-17,Bessell_R,Rich1996,GeneralFilters
49363.2,16.81,0.1,6.89948235754e-16,6.35465809034e-17,Bessell_V,Rich1996,GeneralFilters
49364.2,15.79,0.1,5.5265534663e-16,5.09014385085e-17,Bessell_I,Rich1996,GeneralFilters
49364.2,15.62,0.1,1.25506237783e-15,1.15595516879e-16,Bessell_R,Rich1996,GeneralFilters
49364.5,17.02,0.1,9.89573706419e-16,9.11431065928e-17,Bessell_B,Rich1996,GeneralFilters
49368.3,16.98,0.1,1.02671083996e-15,9.45635629959e-17,Bessell_B,Rich1996,GeneralFilters
49368.3,16.02,0.1,4.47151174617e-16,4.11841451595e-17,Bessell_I,Rich1996,GeneralFilters
49368.3,16.0,0.1,8.84433758778e-16,8.14593595481e-17,Bessell_R,Rich1996,GeneralFilters
49368.3,16.85,0.1,6.64992134418e-16,6.12480390268e-17,Bessell_V,Rich1996,GeneralFilters
49368.4,15.86,0.1,5.18148655925e-16,4.77232548435e-17,Bessell_I,Rich1996,GeneralFilters
49368.4,15.65,0.1,1.2208584437e-15,1.12445218125e-16,Bessell_R,Rich1996,GeneralFilters
49370.2,15.87,0.1,5.13398240493e-16,4.72857254132e-17,Bessell_I,Rich1996,GeneralFilters
49370.2,15.72,0.1,1.14463049265e-15,1.05424364374e-16,Bessell_R,Rich1996,GeneralFilters
49370.3,16.98,0.1,1.02671083996e-15,9.45635629959e-17,Bessell_B,Rich1996,GeneralFilters
49380.4,16.2,0.1,3.78838733401e-16,3.48923368071e-17,Bessell_I,Rich1996,GeneralFilters
49380.4,16.13,0.1,7.84630726349e-16,7.22671605599e-17,Bessell_R,Rich1996,GeneralFilters
49380.4,17.04,0.1,5.58234288194e-16,5.14152780157e-17,Bessell_V,Rich1996,GeneralFilters
49381.3,17.02,0.1,5.68612638471e-16,5.23711594012e-17,Bessell_V,Rich1996,GeneralFilters
49381.4,16.06,0.1,4.30977280044e-16,3.96944744179e-17,Bessell_I,Rich1996,GeneralFilters
49381.4,15.82,0.1,1.04391541635e-15,9.61481630416e-17,Bessell_R,Rich1996,GeneralFilters
49382.3,17.13,0.1,8.94227759015e-16,8.2361420306e-17,Bessell_B,Rich1996,GeneralFilters
49382.3,16.24,0.1,3.65135766525e-16,3.36302469167e-17,Bessell_I,Rich1996,GeneralFilters
49382.3,16.19,0.1,7.42446751221e-16,6.83818728682e-17,Bessell_R,Rich1996,GeneralFilters
49382.3,17.13,0.1,5.13826511506e-16,4.73251706312e-17,Bessell_V,Rich1996,GeneralFilters
49384.4,16.15,0.1,3.96692852851e-16,3.65367619789e-17,Bessell_I,Rich1996,GeneralFilters
49384.4,15.92,0.1,9.52062175085e-16,8.76881668781e-17,Bessell_R,Rich1996,GeneralFilters
49387.4,16.19,0.1,3.82344085042e-16,3.52151916245e-17,Bessell_I,Rich1996,GeneralFilters
49387.4,15.93,0.1,9.43333616598e-16,8.68842369319e-17,Bessell_R,Rich1996,GeneralFilters
49392.4,16.21,0.1,3.75365519016e-16,3.45724419404e-17,Bessell_I,Rich1996,GeneralFilters
49392.4,16.01,0.1,8.76325221339e-16,8.07125356508e-17,Bessell_R,Rich1996,GeneralFilters
49392.5,16.2,0.1,7.35639958492e-16,6.77549440894e-17,Bessell_R,Rich1996,GeneralFilters
49394.3,16.32,0.1,6.58666098964e-16,6.06653896294e-17,Bessell_R,Rich1996,GeneralFilters
49395.4,16.24,0.1,3.65135766525e-16,3.36302469167e-17,Bessell_I,Rich1996,GeneralFilters
49395.4,16.03,0.1,8.60330483466e-16,7.92393658511e-17,Bessell_R,Rich1996,GeneralFilters
49395.4,16.32,0.1,6.58666098964e-16,6.06653896294e-17,Bessell_R,Rich1996,GeneralFilters
49395.4,17.26,0.1,4.55844278827e-16,4.19848096462e-17,Bessell_V,Rich1996,GeneralFilters
49396.2,17.36,0.1,7.2351601275e-16,6.66382874201e-17,Bessell_B,Rich1996,GeneralFilters
49397.4,16.43,0.1,3.06516865645e-16,2.82312466234e-17,Bessell_I,Rich1996,GeneralFilters
49397.4,16.37,0.1,6.29021241174e-16,5.79349973242e-17,Bessell_R,Rich1996,GeneralFilters
49398.3,16.29,0.1,3.48701949922e-16,3.21166364716e-17,Bessell_I,Rich1996,GeneralFilters
49398.3,16.0,0.1,8.84433758778e-16,8.14593595481e-17,Bessell_R,Rich1996,GeneralFilters
49398.3,17.2,0.1,4.81744215339e-16,4.43702819551e-17,Bessell_V,Rich1996,GeneralFilters
49404.2,16.51,0.1,2.84743865165e-16,2.622587917e-17,Bessell_I,Rich1996,GeneralFilters
49404.3,16.35,0.1,3.29954743257e-16,3.03899549275e-17,Bessell_I,Rich1996,GeneralFilters
49404.3,16.16,0.1,7.63247360747e-16,7.02976798049e-17,Bessell_R,Rich1996,GeneralFilters
49405.3,16.47,0.1,5.73674190136e-16,5.28373455377e-17,Bessell_R,Rich1996,GeneralFilters
49405.3,17.38,0.1,4.08146905839e-16,3.75917192455e-17,Bessell_V,Rich1996,GeneralFilters
49406.4,16.49,0.1,5.6320345613e-16,5.18729552963e-17,Bessell_R,Rich1996,GeneralFilters
49407.2,17.52,0.1,6.24378797969e-16,5.75074125034e-17,Bessell_B,Rich1996,GeneralFilters
49407.2,16.48,0.1,5.68414713547e-16,5.23529298421e-17,Bessell_R,Rich1996,GeneralFilters
49407.2,17.37,0.1,4.11923442661e-16,3.79395511411e-17,Bessell_V,Rich1996,GeneralFilters
49407.3,16.42,0.1,3.09353031283e-16,2.84924671322e-17,Bessell_I,Rich1996,GeneralFilters
49407.3,16.15,0.1,7.70309601624e-16,7.09481362276e-17,Bessell_R,Rich1996,GeneralFilters
49408.3,16.49,0.1,2.90037648858e-16,2.67134546667e-17,Bessell_I,Rich1996,GeneralFilters
49408.3,16.48,0.1,5.68414713547e-16,5.23529298421e-17,Bessell_R,Rich1996,GeneralFilters
49408.3,17.24,0.1,4.64319056707e-16,4.27653655347e-17,Bessell_V,Rich1996,GeneralFilters
49412.2,16.6,0.1,2.6209236875e-16,2.41395992509e-17,Bessell_I,Rich1996,GeneralFilters
49413.2,17.63,0.1,5.64219572188e-16,5.19665430439e-17,Bessell_B,Rich1996,GeneralFilters
49413.2,16.54,0.1,5.37855125026e-16,4.9538287723e-17,Bessell_R,Rich1996,GeneralFilters
49413.2,17.42,0.1,3.9338383375e-16,3.62319900567e-17,Bessell_V,Rich1996,GeneralFilters
49415.3,16.59,0.1,2.6451747958e-16,2.43629602127e-17,Bessell_I,Rich1996,GeneralFilters
49415.3,16.29,0.1,6.77119484758e-16,6.23650092712e-17,Bessell_R,Rich1996,GeneralFilters
49418.2,16.67,0.1,2.45727847246e-16,2.263237112e-17,Bessell_I,Rich1996,GeneralFilters
49418.2,16.57,0.1,5.23197079663e-16,4.81882318532e-17,Bessell_R,Rich1996,GeneralFilters
49418.3,16.65,0.1,2.50296269009e-16,2.30531383141e-17,Bessell_I,Rich1996,GeneralFilters
49418.3,16.28,0.1,6.83384794211e-16,6.29420655972e-17,Bessell_R,Rich1996,GeneralFilters
49419.3,17.63,0.1,5.64219572188e-16,5.19665430439e-17,Bessell_B,Rich1996,GeneralFilters
49420.2,16.69,0.1,2.41242808576e-16,2.22192837928e-17,Bessell_I,Rich1996,GeneralFilters
49420.2,16.51,0.1,5.52923834557e-16,5.09261671605e-17,Bessell_R,Rich1996,GeneralFilters
49420.2,17.33,0.1,4.27382276903e-16,3.93633623923e-17,Bessell_V,Rich1996,GeneralFilters
49422.4,16.84,0.1,2.10113702609e-16,1.93521871784e-17,Bessell_I,Rich1996,GeneralFilters
49422.4,16.68,0.1,4.7278676569e-16,4.35452703537e-17,Bessell_R,Rich1996,GeneralFilters
49422.4,17.52,0.1,3.58770320407e-16,3.30439676632e-17,Bessell_V,Rich1996,GeneralFilters
49423.3,17.57,0.1,5.9627712293e-16,5.49191525821e-17,Bessell_B,Rich1996,GeneralFilters
49424.3,16.6,0.1,2.6209236875e-16,2.41395992509e-17,Bessell_I,Rich1996,GeneralFilters
49424.3,16.79,0.1,2.20016056338e-16,2.02642276617e-17,Bessell_I,Rich1996,GeneralFilters
49424.3,16.25,0.1,7.02530706341e-16,6.47054692716e-17,Bessell_R,Rich1996,GeneralFilters
49424.3,16.71,0.1,4.59902013764e-16,4.23585408452e-17,Bessell_R,Rich1996,GeneralFilters
49424.3,17.69,0.1,3.06772558551e-16,2.82547968104e-17,Bessell_V,Rich1996,GeneralFilters
49434.4,16.88,0.1,2.02513684835e-16,1.86521996732e-17,Bessell_I,Rich1996,GeneralFilters
49437.2,16.96,0.1,1.88128406075e-16,1.73272665359e-17,Bessell_I,Rich1996,GeneralFilters
49437.2,16.89,0.1,3.89641593879e-16,3.58873170271e-17,Bessell_R,Rich1996,GeneralFilters
49437.2,17.84,0.1,2.67187728896e-16,2.46088992635e-17,Bessell_V,Rich1996,GeneralFilters
49438.3,17.07,0.1,1.70002135142e-16,1.56577752862e-17,Bessell_I,Rich1996,GeneralFilters
49438.3,16.43,0.1,5.95203273688e-16,5.48202474118e-17,Bessell_R,Rich1996,GeneralFilters
49439.3,17.72,0.1,2.98412154662e-16,2.74847751557e-17,Bessell_V,Rich1996,GeneralFilters
