MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err
57705.37160000956	9.355894168630909e-17	5.270856706286679e-16	1.35303804891251e-16	3.5740764209142685e-17	1.7993581150011857e-16	6.743305213065987e-17	nan	nan	9.845947809827662e-17	1.7936526005329402e-16	8.315614790415236e-17	4.500693451006329e-16	1.1479259325641e-16	7.519896789462557e-17	1.4665013423643686e-16	1.7521238613100818e-16
57705.42160000956	9.381105934435099e-17	5.182101199373808e-16	1.3526086929235772e-16	3.4554317025356095e-17	1.7950754648942878e-16	6.515019879901645e-17	nan	nan	9.839170295308311e-17	1.7643662570320617e-16	8.35210196177851e-17	4.4028097428022334e-16	1.150954212262745e-16	7.395778080936228e-17	1.468311662959455e-16	1.713559074549608e-16
57705.471600009565	9.405959874623915e-17	5.091174345359712e-16	1.3521975565416187e-16	3.336361506041338e-17	1.7907168393257511e-16	6.285905164630937e-17	nan	nan	9.83271709748587e-17	1.7343939709621403e-16	8.388093789117821e-17	4.30428120289318e-16	1.1539771771738197e-16	7.268912928486926e-17	1.4701222692860193e-16	1.6748163221987053e-16
57705.52160000957	9.430440587001849e-17	4.998080239503851e-16	1.3518048160618546e-16	3.216919894493617e-17	1.7862815681166903e-16	6.056060499599516e-17	nan	nan	9.826590034303136e-17	1.7037420538454107e-16	8.423581716567006e-17	4.2051128158519875e-16	1.1569943908268876e-16	7.13933207133608e-17	1.4719329932283404e-16	1.6358995819067639e-16
57705.57160000957	9.45453234410032e-17	4.902823366025597e-16	1.351430648014286e-16	3.0971638403549363e-17	1.7817689772907087e-16	5.825589938018142e-17	nan	nan	9.820790933523981e-17	1.6724173111591417e-16	8.458557083764948e-17	4.1053099351461515e-16	1.1600054151118293e-16	7.007068116361401e-17	1.473743664761044e-16	1.5968130776112484e-16
57705.621600009574	9.478219087890455e-17	4.805408634187438e-16	1.3510752291698913e-16	2.977153626116446e-17	1.7771783890476576e-16	5.594602717649872e-17	nan	nan	9.815321632902884e-17	1.640427089923315e-16	8.49301112454311e-17	4.004878316712547e-16	1.1630098102467025e-16	6.872155726631046e-17	1.4755541119345286e-16	1.5575613068332608e-16
57705.67160000958	9.501484424405209e-17	4.7058414186501735e-16	1.3507387365466464e-16	2.8569533348108555e-17	1.7725091217385974e-16	5.363213948378307e-17	nan	nan	9.810183980354402e-17	1.607779333823944e-16	8.526934965600665e-17	3.903824157575656e-16	1.1660071347452749e-16	6.734631839143264e-17	1.4773641608601454e-16	1.5181490722894037e-16
57705.72160000958	9.524311618269574e-17	4.604127604890808e-16	1.3504213474161017e-16	2.7366314561554945e-17	1.7677604898399743e-16	5.13154545989513e-17	nan	nan	9.805379834122465e-17	1.5744826473010556e-16	8.560319625168484e-17	3.802154140516296e-16	1.168996945384703e-16	6.594535917264029e-17	1.4791736356952855e-16	1.4785815186580024e-16
57705.77160000958	9.54668358713759e-17	4.500273640663206e-16	1.3501232393089046e-16	2.6162616428956957e-17	1.7629318039286273e-16	4.8997268586077206e-17	nan	nan	9.80091106295237e-17	1.5405463703480743e-16	8.593156011659677e-17	3.699875486038212e-16	1.1719787971728502e-16	6.451910244553533e-17	1.4809823586282865e-16	1.4388641755274325e-16
57705.821600009585	9.568582896034802e-17	4.394286594725483e-16	1.3498445900213186e-16	2.4959236642341245e-17	1.7580223706554561e-16	4.667896861103211e-17	nan	nan	9.796779546259593e-17	1.5059806661680992e-16	8.625434922309644e-17	3.596996013186639e-16	1.1749522433157122e-16	6.306800268184222e-17	1.4827901498632847e-16	1.3990030077950862e-16
57705.87160000959	9.589991751604991e-17	4.2861742243712613e-16	1.3495855776210102e-16	2.3757046205694982e-17	1.7530314927194559e-16	4.436204997622872e-17	nan	nan	9.792987174302211e-17	1.4707966243331705e-16	8.657147041802029e-17	3.493524211166135e-16	1.1779168351845792e-16	6.159255002038266e-17	1.484596827604815e-16	1.3590044750889625e-16
57705.92160000959	9.610891996259691e-17	4.1759450537123925e-16	1.3493463804539154e-16	2.255700508658163e-17	1.7479584688425423e-16	4.204813817086488e-17	nan	nan	9.789535848350675e-17	1.435006382728479e-16	8.688282940883411e-17	3.3894693242164513e-16	1.1808721222831904e-16	6.009327501958715e-17	1.486402208042331e-16	1.3188756021722254e-16
57705.971600009594	9.631265102229251e-17	4.0636084651957996e-16	1.349127177148743e-16	2.1360182621726447e-17	1.7428025937423374e-16	3.9739017814199093e-17	nan	nan	9.786427480860042e-17	1.3986232723707258e-16	8.71883307496465e-17	3.2848414528685887e-16	1.1838176522146978e-16	5.857075428659451e-17	1.4882061053345815e-16	1.278624062788291e-16
57706.0216000096	9.651092165513953e-17	3.949174807548506e-16	1.3489281466253324e-16	2.0167784453043394e-17	1.737563158106531e-16	3.743667121294391e-17	nan	nan	9.783663995641925e-17	1.361661990224464e-16	8.748787782709467e-17	3.179651675578222e-16	1.1867529706485663e-16	5.702561717653581e-17	1.490008331593821e-16	1.2382582800467694e-16
57706.0716000096	9.670353899733861e-17	3.8326555242921963e-16	1.3487494680991543e-16	1.8981188550851957e-17	1.7322394485663605e-16	3.5143330542843126e-17	nan	nan	9.781247328036362e-17	1.324138806470125e-16	8.778137284610479e-17	3.0739121958897485e-16	1.1896776212873252e-16	5.545855380515078e-17	1.491808696869869e-16	1.1977875472847733e-16
57706.1216000096	9.689030629876043e-17	3.7140633082474547e-16	1.3485913210878585e-16	1.7801994054370196e-17	1.7268307476699553e-16	3.286154966631728e-17	nan	nan	9.779179425084061e-17	1.2860718143999483e-16	8.806871681551532e-17	2.967636521833919e-16	1.1925911458332241e-16	5.3870324681706116e-17	1.493607009134083e-16	1.1572221744312533e-16
57706.171600009606	9.707102285937501e-17	3.593412289188102e-16	1.3484538854177317e-16	1.663208844345341e-17	1.721336333856232e-16	3.059430476966693e-17	nan	nan	9.777462245700199e-17	1.2474812333573218e-16	8.834980953357239e-17	2.860839686346722e-16	1.1954930839547587e-16	5.2261772351893003e-17	1.4954030742630706e-16	1.1165736663400172e-16
57706.22160000961	9.724548396462587e-17	3.4707182642035087e-16	1.348337341229194e-16	1.5473741299378514e-17	1.7157554814270362e-16	2.834513812561699e-17	nan	nan	9.776097760846728e-17	1.2083897780690278e-16	8.862454957328887e-17	2.753538520344877e-16	1.1983829732530653e-16	5.063383554833351e-17	1.4971966960223817e-16	1.0758549414690464e-16
57706.27160000961	9.741348081973264e-17	3.3459989836645393e-16	1.3482418689839872e-16	1.432973716573856e-17	1.7100874605210842e-16	2.6118367724680612e-17	nan	nan	9.775087953705991e-17	1.168823111577497e-16	8.889283426766789e-17	2.6457519940083503e-16	1.2012603492281799e-16	4.898756648762167e-17	1.4989876760499278e-16	1.0350806018384206e-16
57706.321600009614	9.757480048290723e-17	3.2192745103992984e-16	1.3481676494703487e-16	1.3203566635072657e-17	1.704331537087121e-16	2.391939969298585e-17	nan	nan	9.774434819855976e-17	1.1288104040877005e-16	8.915455969479069e-17	2.537501647278454e-16	1.2041247452452594e-16	4.73241521392145e-17	1.5007758138393745e-16	9.942672686442042e-17
57706.37160000962	9.772922579746889e-17	3.090567676415955e-16	1.3481148638096459e-16	1.209970500256649e-17	1.6984869728554587e-16	2.175520463147119e-17	nan	nan	9.774140367443568e-17	1.088385026837082e-16	8.94096206627652e-17	2.428812138266741e-16	1.2069756925005132e-16	4.5644940538107395e-17	1.502560906723277e-16	9.534340025872058e-17
57706.42160000962	9.787653532284178e-17	2.9599046712770623e-16	1.3480836934621926e-16	1.1024023184812837e-17	1.6925530253123817e-16	1.963506087334053e-17	nan	nan	9.774206617359512e-17	1.0475854191699578e-16	8.965791069452993e-17	2.319711949250597e-16	1.20981271998718e-16	4.395147354140591e-17	1.5043427498561165e-16	9.126028343863133e-17
57706.47160000962	9.801650326441905e-17	2.827315810618534e-16	1.3480743202342042e-16	9.984397073823524e-18	1.6865289476710838e-16	1.7571739948223098e-17	nan	nan	9.774635603414424e-17	1.0064561791714959e-16	8.989932201252661e-17	2.210234305818301e-16	1.2126353544612384e-16	4.2245527866921443e-17	1.5061211361971722e-16	8.71799439800729e-17
57706.521600009626	9.814889940227857e-17	2.692836554875045e-16	1.3480869262831188e-16	8.991605935271477e-18	1.680413988845472e-16	1.558343063514873e-17	nan	nan	9.775429372513392e-17	9.650494445742072e-17	9.013374552321884e-17	2.1004183880633209e-16	1.2154431204070794e-16	4.0529166837992413e-17	1.5078958564932594e-16	8.310540058045437e-17
57706.57160000963	9.827348901873245e-17	2.5565088812029253e-16	1.3481216941242291e-16	8.060618917957825e-18	1.6742073934211037e-16	1.3696879816026304e-17	nan	nan	9.776589984834162e-17	9.234266526510365e-17	9.036107080146976e-17	1.9903109475462563e-16	1.2182355400029704e-16	3.880480604354134e-17	1.5096666992612517e-16	7.904023518305133e-17
57706.62160000963	9.83900328246947e-17	2.418383162899708e-16	1.3481788066366188e-16	7.212294192266524e-18	1.667908401628528e-16	1.1952405006586687e-17	nan	nan	9.778119514000763e-17	8.816607973069351e-17	9.058118607477694e-17	1.8799684965754254e-16	1.2210121330864493e-16	3.707529717047507e-17	1.5114334507705378e-16	7.498873943714293e-17
57706.671600009635	9.849828688485011e-17	2.278520792346683e-16	1.3482584470699396e-16	6.475175355318956e-18	1.6615162493146855e-16	1.0411169434187144e-17	nan	nan	9.780020047263992e-17	8.398393408274833e-17	9.079397820735213e-17	1.7694603179796854e-16	1.2237724171195308e-16	3.534403565599447e-17	1.513195895025204e-16	7.095610777926191e-17
57706.72160000964	9.859800254160659e-17	2.1369979168933847e-16	1.348360799049266e-16	5.886125149344135e-18	1.6550301679145823e-16	9.16276329117847e-18	nan	nan	9.782293685676414e-17	7.980679891448209e-17	9.099933268405654e-17	1.6588726720970616e-16	1.226515907153769e-16	3.361509962604608e-17	1.5149538137462083e-16	6.69486943352437e-17
57706.77160000964	9.868892633781483e-17	1.9939108807263033e-16	1.3484860465834527e-16	5.486906538726801e-18	1.648449384423385e-16	8.323245435478556e-18	nan	nan	9.784942544271952e-17	7.564756047905326e-17	9.119713359418366e-17	1.5483147843270264e-16	1.2292421157952674e-16	3.189342990234341e-17	1.5167069863532403e-16	6.297435781906212e-17
57706.82160000964	9.877079993823616e-17	1.8493843519043801e-16	1.3486343731027171e-16	5.313374122758045e-18	1.6417731375487327e-16	8.00288967213468e-18	nan	nan	9.787968752244007e-17	7.152206100629607e-17	9.138726361508652e-17	1.4379275358951674e-16	1.2319505531693945e-16	3.018506366638021e-17	1.5184551899465275e-16	5.904292842221858e-17
57706.87160000965	9.884336004974195e-17	1.7035838026578202e-16	1.34880582158691e-16	5.373511184515063e-18	1.6350030198432936e-16	8.226685463661732e-18	nan	nan	9.791374453124449e-17	6.744993161715025e-17	9.156960399565443e-17	1.3278963500897682e-16	1.2346407268855158e-16	2.8497437437643726e-17	1.5201981992884446e-16	5.5166844214618593e-17
57706.92160000965	9.890633834022572e-17	1.5567352853235271e-16	1.3490001479552253e-16	5.6347270674271614e-18	1.628145432647024e-16	8.892586204248444e-18	nan	nan	9.795161804964213e-17	6.345566767913679e-17	9.174403453962904e-17	1.2184707437083864e-16	1.2373121420014382e-16	2.6839777607322787e-17	1.521935786784944e-16	5.1362022384452625e-17
57706.97160000965	9.895946135620989e-17	1.4091578987588896e-16	1.349217073458655e-16	6.0471978816444065e-18	1.6212073600987942e-16	9.855455309354439e-18	nan	nan	9.79933298051185e-17	5.956999437423584e-17	9.191043358876513e-17	1.1099947252387729e-16	1.239964300987828e-16	2.5223596984044138e-17	1.5236677224668637e-16	4.7649051831713525e-17
57707.021600009655	9.900245043912781e-17	1.261319267953292e-16	1.3494563197281725e-16	6.561412056427661e-18	1.614195782450827e-16	1.0989344077443012e-17	nan	nan	9.80389016739631e-17	5.58315461234446e-17	9.206867800583158e-17	1.0029552654725523e-16	1.2425967036923496e-16	2.3663309495356306e-17	1.5253937739710184e-16	4.4054812730099385e-17
57707.07160000966	9.903502164026339e-17	1.1139347205172978e-16	1.349717608762398e-16	7.136920692867462e-18	1.607117676351286e-16	1.220518496562166e-17	nan	nan	9.808835568307283e-17	5.2288810398108554e-17	9.221864315744859e-17	8.980614985328514e-17	1.2452088473037995e-16	2.2176954048395688e-17	1.5271137065211756e-16	4.061462822439218e-17
57707.12160000966	9.905688563432697e-17	9.68153604290969e-17	1.3500006629203804e-16	7.743864954549475e-18	1.5999800151277001e-16	1.344493678713466e-17	nan	nan	9.814171401176538e-17	4.900211817945667e-17	9.236020289676362e-17	7.963767625093143e-17	1.2478002263159538e-16	2.0786967892667178e-17	1.5288272829088353e-16	3.737498812156933e-17
57707.171600009664	9.906774763165028e-17	8.259277972994304e-17	1.3503052049107235e-16	8.361211760415072e-18	1.5927897690691352e-16	1.4671520610900098e-17	nan	nan	9.819899899361525e-17	4.604513824713852e-17	9.249322954596156e-17	6.995404094536286e-17	1.2503703324913296e-16	1.9520848320859395e-17	1.53053426347386e-16	3.439665346423789e-17
57707.22160000967	9.906730728897832e-17	6.907728576387972e-17	1.3506309577829944e-16	8.974393292906907e-18	1.5855539057095245e-16	1.5861068453464165e-17	nan	nan	9.82602331182845e-17	4.3504816069248214e-17	9.261759387861073e-17	6.101314544367116e-17	1.2529186548247756e-16	1.8411370797849066e-17	1.532234406084893e-16	3.1757372266811474e-17
57707.27160000967	9.90552586188403e-17	5.693445323567395e-17	1.3509776449168508e-16	9.573344612086638e-18	1.578279390109425e-16	1.699795614590109e-17	nan	nan	9.832543903335634e-17	4.1478115621247504e-17	9.273316510183224e-17	5.322029603513466e-17	1.2554446795069115e-16	1.749581166251075e-17	1.5339274661196857e-16	2.955230897719461e-17
57707.32160000967	9.903128989747629e-17	4.742388506700527e-17	1.351344990014616e-16	1.0151096242411781e-17	1.570973185139441e-16	1.8071788004843214e-17	nan	nan	9.839463954617613e-17	4.006378686176522e-17	9.283981083831018e-17	4.718029123538047e-17	1.2579478898873899e-16	1.6813486434335014e-17	1.5356131964451678e-16	2.7888785329947685e-17
57707.371600009676	9.899508357130198e-17	4.2566017195710677e-17	1.3517327170900586e-16	1.0702820622380933e-17	1.5636422517622563e-16	1.9075579923501845e-17	nan	nan	9.84678576257079e-17	3.934864436274007e-17	9.293739710812197e-17	4.366066214795763e-17	1.2604277664379672e-16	1.6401164044416565e-17	1.5372913473974006e-16	2.687153327784162e-17
57707.42160000968	9.89463589709062e-17	4.4106206625061726e-17	1.3521405504597089e-16	1.1225198649351825e-17	1.5562935493144855e-16	2.0004652832826615e-17	nan	nan	9.854511522555329e-17	3.939013607047473e-17	9.302579212628936e-17	4.331101935809225e-17	1.2628837869815108e-16	1.628686546736534e-17	1.538961667290843e-16	2.6578473767874842e-17
57707.47160000968	9.888522527196894e-17	5.142030411614614e-17	1.352568214732894e-16	1.1716000070687216e-17	1.5489340357901883e-16	2.0855947708316833e-17	nan	nan	9.862641102868071e-17	4.018615440929296e-17	9.310498619335265e-17	4.6172781863294104e-17	1.2653155930948954e-16	1.6480564356689175e-17	1.5406239790428946e-16	2.7028004995328967e-17
57707.521600009684	9.881199979003355e-17	6.237910694548612e-17	1.353015434803029e-16	1.2173804355296385e-17	1.541570668122116e-16	2.162759500547515e-17	nan	nan	9.871172232467897e-17	4.167707518865567e-17	9.317511574342012e-17	5.162618433278057e-17	1.2677232747158872e-16	1.6966131723681e-17	1.542278260492437e-16	2.816312313143493e-17
57707.57160000969	9.872699606387215e-17	7.529663839196374e-17	1.3534819358374436e-16	1.2597813938725767e-17	1.5342104024642104e-16	2.2318641520745848e-17	nan	nan	9.880102576346692e-17	4.3775344138268074e-17	9.323632426119937e-17	5.887497908783329e-17	1.2701069944438837e-16	1.7712615938963515e-17	1.5439245060960835e-16	2.9883754904613854e-17
57707.62160000969	9.863052185061487e-17	8.923051592993253e-17	1.3539674432683537e-16	1.298772883977222e-17	1.5268601944740525e-16	2.2928877626442394e-17	nan	nan	9.8894298155652e-17	4.638256521585246e-17	9.328875362741882e-17	6.727077836177384e-17	1.272466911911201e-16	1.8682017254503685e-17	1.5455627077176814e-16	3.207532587516356e-17
57707.67160000969	9.852287922028872e-17	1.0368831367226659e-16	1.354471682783068e-16	1.3343662695545003e-17	1.5195269995948057e-16	2.3458730792768938e-17	nan	nan	9.899151647035605e-17	4.940283825361761e-17	9.333254413748084e-17	7.637412491971877e-17	1.2748031837909707e-16	1.9835191703798755e-17	1.5471928546255624e-16	3.4629616163436323e-17
57707.721600009696	9.840436464890563e-17	1.1840452290416577e-16	1.3549943803148994e-16	1.3666087283109577e-17	1.5122177733376654e-16	2.3909204749398468e-17	nan	nan	9.90926578330351e-17	5.275056896061387e-17	9.336783451993206e-17	8.590522186345888e-17	1.2771159638049765e-16	2.1135878168054034e-17	1.5488149334896463e-16	3.7455047169927027e-17
57707.7716000097	9.82752691101197e-17	1.3322763311972097e-16	1.3555352620334623e-16	1.395579704592235e-17	1.5049394715636167e-16	2.428185167562801e-17	nan	nan	9.91976995233352e-17	5.63534298568226e-17	9.339476195477658e-17	9.568696333824754e-17	1.2794054027312195e-16	2.255265602386445e-17	1.5504289283783192e-16	4.0478797711395927e-17
57707.8216000097	9.813587816547446e-17	1.480660291951016e-16	1.3560940543353188e-16	1.421388796876175e-17	1.4976990507656993e-16	2.457876973406789e-17	nan	nan	9.930661897293453e-17	6.015226958798668e-17	9.341346209160717e-17	1.0560517628341594e-16	1.2816716484113824e-16	2.4059397081565176e-17	1.552034820755177e-16	4.3644812882352254e-17
57707.871600009705	9.798647205326131e-17	1.628613222372511e-16	1.3566704838341874e-16	1.4441746942217032e-17	1.490503468351874e-16	2.4802621341324677e-17	nan	nan	9.941939376338902e-17	6.40995693823814e-17	9.342406906758037e-17	1.1558423826618335e-16	1.2839148457580647e-16	2.5634887011724914e-17	1.55363258947563e-16	4.6910542295000573e-17
57707.92160000971	9.78273257760088e-17	1.7757454085495408e-16	1.357264277352615e-16	1.4641048891234604e-17	1.4833596829261798e-16	2.4956669518523204e-17	nan	nan	9.953600162399844e-17	6.815745829857056e-17	9.342671552521787e-17	1.2557258373969932e-16	1.2861351367619323e-16	2.7262110376920462e-17	1.5552222107831974e-16	5.024377325009807e-17
57707.97160000971	9.765870918662377e-17	1.9217860535902687e-16	1.3578751619108983e-16	1.4813759636493386e-17	1.4762746545715052e-16	2.5044830868643264e-17	nan	nan	9.965642042966834e-17	7.22957976584254e-17	9.342153263005076e-17	1.3553404470386356e-16	1.2883326604986011e-16	2.89274797061015e-17	1.5568036583057595e-16	5.362002157594781e-17
57708.02160000971	9.748088707320174e-17	2.0665402590387508e-16	1.3585028647190468e-16	1.4962142849530644e-17	1.4692553451320428e-16	2.5071744384623743e-17	nan	nan	9.978062819877315e-17	7.649053497180646e-17	9.340865008809951e-17	1.454425765659737e-16	1.290507553135442e-16	3.0620137030545996e-17	1.55837690305158e-16	5.7020531675357e-17
57708.071600009716	9.729411924252973e-17	2.2098633612521188e-16	1.359147113166407e-16	1.5088769634417832e-17	1.4623087184951817e-16	2.5042855463296056e-17	nan	nan	9.990860309103364e-17	8.072236911289691e-17	9.338819616319615e-17	1.5527896667936178e-16	1.292659947938165e-16	3.2331370327168406e-17	1.5599419134051137e-16	6.043079421678376e-17
57708.12160000972	9.709866060229624e-17	2.35164503068636e-16	1.3598076348126613e-16	1.519652927332418e-17	1.4554417408744224e-16	2.4964514153885158e-17	nan	nan	1.0004032340540119e-16	8.497570055373406e-17	9.336029769414331e-17	1.6502872733428354e-16	1.294789975277237e-16	3.405414620931323e-17	1.5614986551226989e-16	6.383946298039078e-17
57708.17160000972	9.6894761242031e-17	2.491799084838483e-16	1.360484157379117e-16	1.528863954447207e-17	1.4486613810909477e-16	2.4844085685662336e-17	nan	nan	1.0017576757793464e-16	8.923781868665019e-17	9.332508011172144e-17	1.7468071319018343e-16	1.2968977626341765e-16	3.5782744065001125e-17	1.563047091328049e-16	6.723756620758667e-17
57708.221600009725	9.668266651279119e-17	2.630256765142676e-16	1.361176408737251e-16	1.536865478837498e-17	1.4419746108573697e-16	2.4690069510899694e-17	nan	nan	1.0031491417969533e-16	9.349827708568732e-17	9.328266745554343e-17	1.8422619267678006e-16	1.2989834346076415e-16	3.751247283109864e-17	1.5645871825075177e-16	7.061793097971744e-17
57708.27160000973	9.646261710561196e-17	2.766962180995773e-16	1.3618841169015179e-16	1.544046959445397e-17	1.4353884050590231e-16	2.4512220229406662e-17	nan	nan	1.0045774191463486e-16	9.774841403792776e-17	9.323318239074817e-17	1.9365821067084172e-16	1.3010471129193358e-16	3.9239452710065096e-17	1.566118886505258e-16	7.397476060695418e-17
57708.32160000973	9.62348491287414e-17	2.9018691481965097e-16	1.3626070100184792e-16	1.5508315653717633e-17	1.4289097420376656e-16	2.432165961434197e-17	nan	nan	1.0060422961750203e-16	1.0198098394037526e-16	9.317674622455146e-17	2.0297114228742433e-16	1.3030889164198118e-16	4.096044696828691e-17	1.5676421585181633e-16	7.730332192561375e-17
57708.371600009734	9.59995941836754e-17	3.034938947469619e-16	1.363344816357947e-16	1.557674903816816e-17	1.4225456038736974e-16	2.4130963461103414e-17	nan	nan	1.0075435625173073e-16	1.0618987284776778e-16	9.311347892264201e-17	2.121603747128932e-16	1.30510896109407e-16	4.267273199958693e-17	1.5691569510906303e-16	8.059971187396139e-17
57708.42160000974	9.575707944001194e-17	3.166138704005936e-16	1.3640972643032508e-16	1.5650625020481945e-17	1.4163029766692597e-16	2.3954200429968968e-17	nan	nan	1.0090810090736612e-16	1.1036987783546071e-16	9.304349912542937e-17	2.2122207649997885e-16	1.307107360066928e-16	4.43739965251015e-17	1.5706632141091188e-16	8.386068162860196e-17
57708.47160000974	9.550752770914021e-17	3.2954401948351175e-16	1.364864082342295e-16	1.5735057653456437e-17	1.4101888508312412e-16	2.38068934482862e-17	nan	nan	1.0106544279896507e-16	1.145165348489383e-16	9.296692416415102e-17	2.3015302768474595e-16	1.309084223608405e-16	4.6062262983524424e-17	1.5721608947965952e-16	8.708350286358732e-17
57708.52160000974	9.525115751678333e-17	3.422818956482447e-16	1.3656449990576502e-16	1.5835361818331116e-17	1.4042102213543758e-16	2.3705869636699332e-17	nan	nan	1.0122636126350197e-16	1.1862598353070779e-16	9.288387007682615e-17	2.3895049290435258e-16	1.3110396591387192e-16	4.773582586457321e-17	1.5736499377067407e-16	9.026586510022016e-17
57708.571600009745	9.498818317441082e-17	3.5482536069989124e-16	1.3664397431171426e-16	1.5956976439235578e-17	1.3983740881042494e-16	2.3668965411770724e-17	nan	nan	1.0139083575832021e-16	1.2269486038493315e-16	9.279445162407498e-17	2.476121253838442e-16	1.3129737712333108e-16	4.939320303154115e-17	1.5751302847179515e-16	9.340579620895388e-17
57708.62160000975	9.4718814849536e-17	3.67172532343915e-16	1.3672480432648513e-16	1.6105369104558058e-17	1.3926874561014173e-16	2.371456344421648e-17	nan	nan	1.0155884585901342e-16	1.267202137795585e-16	9.269878230478892e-17	2.561358933977033e-16	1.3148866616275387e-16	5.103309705119925e-17	1.5766018750272778e-16	9.65016003057048e-17
57708.67160000975	9.444325863491704e-17	3.7932174336913145e-16	1.3680696283110844e-16	1.6285924384229407e-17	1.3871573358038997e-16	2.386096078055256e-17	nan	nan	1.0173037125738419e-16	1.3069943587738235e-16	9.259697437166809e-17	2.645200233097956e-16	1.3167784292213722e-16	5.265436427654027e-17	1.5780646451440273e-16	9.955180883187815e-17
57708.721600009754	9.41617166166767e-17	3.912715093554923e-16	1.368904227123347e-16	1.650382047972493e-17	1.3817907433923177e-16	2.4125602423978088e-17	nan	nan	1.0190539175935227e-16	1.3463020777186286e-16	9.248913884661193e-17	2.7276295499147466e-16	1.3186491700837788e-16	5.4255989971057316e-17	1.5795185288832802e-16	1.0255514171227865e-16
57708.77160000976	9.387438694135483e-17	4.0302050281634397e-16	1.3697515686154693e-16	1.6763901093944683e-17	1.3765947010034717e-16	2.452425537609618e-17	nan	nan	1.0208388728290669e-16	1.3851045498705519e-16	9.237538553598246e-17	2.808633065864119e-16	1.320498977457025e-16	5.58370681693349e-17	1.580963457359226e-16	1.0551047628073777e-16
57708.82160000976	9.358146388191297e-17	4.145675322539561e-16	1.3706113388487726e-16	1.706945870697731e-17	1.371574609327937e-16	2.506723556447976e-17	nan	nan	1.0226583785602971e-16	1.423383111626047e-16	9.225582304572421e-17	2.88819846407683e-16	1.3223279417607972e-16	5.739678527324759e-17	1.5823993589782475e-16	1.0841682224052248e-16
57708.87160000976	9.32831379027024e-17	4.2591152500788957e-16	1.3714830680346215e-16	1.7419290729214543e-17	1.3667299599414945e-16	2.5751130387180398e-17	nan	nan	1.0245122361463382e-16	1.4611208824254803e-16	9.213055879635431e-17	2.9663147033091155e-16	1.3241361505961822e-16	5.893440661218596e-17	1.5838261594318992e-16	1.1127330134908648e-16
57708.921600009766	9.297959572341403e-17	4.370515130614811e-16	1.3723662509951468e-16	1.7810844413334516e-17	1.3620589074581824e-16	2.656766596961097e-17	nan	nan	1.0264002480051694e-16	1.4983025186286088e-16	9.199969903782027e-17	3.042971834616241e-16	1.325923688749401e-16	6.04492653690149e-17	1.5852437816896466e-16	1.1407913082830842e-16
57708.97160000977	9.267102038202298e-17	4.479866211780496e-16	1.373260382546722e-16	1.82412358132872e-17	1.3575596129096818e-16	2.7506912231199838e-17	nan	nan	1.0283222175929409e-16	1.53491400918936e-16	9.186334886422698e-17	3.118160851554471e-16	1.3276906381954926e-16	6.194075340518708e-17	1.5866521459914393e-16	1.1683360973307038e-16
57709.02160000977	9.235759129674342e-17	4.587160568889869e-16	1.3741649574818999e-16	1.8707359829691972e-17	1.3532302436741845e-16	2.855798591004781e-17	nan	nan	1.0302779493835136e-16	1.5709425051275414e-16	9.17216122284319e-17	3.191873566896377e-16	1.3294370781017448e-16	6.34083136190297e-17	1.588051169840109e-16	1.1953610768463618e-16
57709.071600009775	9.20394843270083e-17	4.692391019670986e-16	1.3750794705517025e-16	1.9205988002030985e-17	1.349068973403962e-16	2.970965282809277e-17	nan	nan	1.03226724884807e-16	1.6063761764767197e-16	9.157459195651564e-17	3.2641025104737015e-16	1.3311630848310302e-16	6.485143354847045e-17	1.5894407679935628e-16	1.2218605550645328e-16
57709.12160000978	9.171687183348786e-17	4.795551051012205e-16	1.3760034164491648e-16	1.9733851089485808e-17	1.3450739819543267e-16	3.0950794733860796e-17	nan	nan	1.0342899224343112e-16	1.6412040916893468e-16	9.142238976212409e-17	3.334840843977767e-16	1.3328687319449e-16	6.626963998925178e-17	1.5908208524568245e-16	1.2478293739958564e-16
57709.17160000978	9.138992273716089e-17	4.896634755505915e-16	1.3769362897908934e-16	2.0287705491341028e-17	1.341243455311757e-16	3.227073730658199e-17	nan	nan	1.0363457775463398e-16	1.6754161154890197e-16	9.126510626068863e-17	3.4040822894633995e-16	1.3345540902066044e-16	6.766249444598406e-17	1.592191332473807e-16	1.2732628437150475e-16
57709.22160000978	9.105880257745337e-17	4.995636776045247e-16	1.3778775851007567e-16	2.086438407312137e-17	1.3375755855232267e-16	3.365945565855842e-17	nan	nan	1.0384346225240899e-16	1.7090028219516418e-16	9.1102840983519e-17	3.471821068999037e-16	1.3362192275838825e-16	6.902958926962831e-17	1.5935521145190199e-16	1.2981566869074718e-16
57709.271600009786	9.07236735694573e-17	5.092552257092414e-16	1.378826796791123e-16	2.1460832945980512e-17	1.3340685706246555e-16	3.5107682524171996e-17	nan	nan	1.0405562666228612e-16	1.7419554202186112e-16	9.093569239177534e-17	3.5380518534391313e-16	1.3378642092516163e-16	7.037054436344863e-17	1.5949031022890036e-16	1.322506991857082e-16
