MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_u	sdss_u_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54662.31659995395	nan	nan	7.963271587993292e-17	8.957544570544356e-19	9.004848303293355e-17	1.5107506830044822e-18	5.0427855912044437e-17	1.6395954881362871e-18	6.372533059778313e-17	1.1827635659570338e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54662.36659995395	nan	nan	7.955889743225633e-17	9.380791950981966e-19	8.997030393313616e-17	1.5122091115017104e-18	5.0377704815355135e-17	1.640215497597518e-18	6.366310767187445e-17	1.1831257961035574e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54662.416599953955	nan	nan	7.948514741321425e-17	9.778834093341294e-19	8.989219388215716e-17	1.5136444135857373e-18	5.0327599393903564e-17	1.6408263336864452e-18	6.360093564107716e-17	1.1834809767887498e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54662.46659995396	nan	nan	7.94114657594479e-17	1.0122372889060507e-18	8.981415280188848e-17	1.5150243859539965e-18	5.027753916315325e-17	1.6414205349435945e-18	6.353881461128415e-17	1.1838157405024082e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54662.51659995396	nan	nan	7.933785240794951e-17	1.0390431730653567e-18	8.973618057791232e-17	1.5163232394726254e-18	5.0227523638171473e-17	1.6419922861325303e-18	6.34767446847263e-17	1.1841193519333303e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54662.56659995396	nan	nan	7.926430729506297e-17	1.056884207452727e-18	8.965827709285543e-17	1.5175224307640107e-18	5.0177552334596557e-17	1.6425374640827417e-18	6.341472596393965e-17	1.184383830191933e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54662.616599953966	nan	nan	7.9190830358048e-17	1.0649096831884568e-18	8.95804422386331e-17	1.5186101043733155e-18	5.012762476788036e-17	1.6430536692034576e-18	6.335275855420676e-17	1.1846040279235533e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54662.66659995397	nan	nan	7.911742153327088e-17	1.0627635523130378e-18	8.950267593122637e-17	1.5195820418793681e-18	5.007774045340483e-17	1.6435402434465696e-18	6.329084255714818e-17	1.1847776944210078e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54662.71659995397	nan	nan	7.90440807577797e-17	1.0505541336912079e-18	8.942497804101804e-17	1.5204411884115785e-18	5.002789890679662e-17	1.6439982743786924e-18	6.322897807957229e-17	1.1849054921829334e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54662.766599953975	nan	nan	7.897080796866952e-17	1.0288629898257433e-18	8.934734841728058e-17	1.5211978010149813e-18	4.9978099643530894e-17	1.6444305858159047e-18	6.316716522294707e-17	1.1849909884472684e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54662.81659995398	nan	nan	7.889760310261659e-17	9.987934864308719e-19	8.926978702665974e-17	1.5218694913650987e-18	4.992834217903622e-17	1.6448417144722855e-18	6.31054040885879e-17	1.1850406192998215e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54662.86659995398	nan	nan	7.882446609661385e-17	9.62061351205074e-19	8.91922937180058e-17	1.5224803489488373e-18	4.9878626029195636e-17	1.6452378734691271e-18	6.304369478360833e-17	1.18506361744342e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54662.916599953984	nan	nan	7.875139688779661e-17	9.211265131373604e-19	8.911486835916834e-17	1.5230614766671809e-18	4.9828950709286206e-17	1.645626901155331e-18	6.298203741008664e-17	1.1850719163968344e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54662.96659995399	nan	nan	7.867839541318689e-17	8.793494409006302e-19	8.903751084628468e-17	1.5236497552204884e-18	4.9779315735249227e-17	1.64601819662453e-18	6.292043207132183e-17	1.1850800094109747e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54663.01659995399	nan	nan	7.860546160973666e-17	8.411111902689598e-19	8.896022110926866e-17	1.5242878823456451e-18	4.9729720622594847e-17	1.646422640336032e-18	6.285887887152835e-17	1.1851047910014706e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54663.06659995399	nan	nan	7.853259541461547e-17	8.117511693214251e-19	8.888299895390557e-17	1.525023260380062e-18	4.968016488724106e-17	1.646852500365859e-18	6.279737791492068e-17	1.1851653494856607e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54663.116599953995	nan	nan	7.845979676500261e-17	7.970837325009914e-19	8.880584439370598e-17	1.525907657786582e-18	4.9630648044779575e-17	1.647321312248698e-18	6.273592930372969e-17	1.1852827323781843e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54663.166599954	nan	nan	7.838706559814587e-17	8.018073157511346e-19	8.872875719730108e-17	1.526980758813927e-18	4.958116970917077e-17	1.6478365257858025e-18	6.267453314369568e-17	1.1854765566121555e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54663.216599954	nan	nan	7.831440185151438e-17	8.241611334196346e-19	8.865173737946807e-17	1.528210640255149e-18	4.953172975879689e-17	1.6483870794343387e-18	6.261318955612248e-17	1.185739084328295e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54663.266599954004	nan	nan	7.824180546272036e-17	8.585192260475419e-19	8.857478481396739e-17	1.5295455725367547e-18	4.948232811668541e-17	1.6489598131039313e-18	6.255189867253697e-17	1.1860485264036428e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54663.31659995401	nan	nan	7.816927636965099e-17	8.991972895420538e-19	8.849789938511461e-17	1.5309381768268714e-18	4.943296470584051e-17	1.6495428725320932e-18	6.249066062110921e-17	1.186384757032547e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54663.36659995401	nan	nan	7.809681450998257e-17	9.412777514800065e-19	8.842108104477827e-17	1.5323453040067152e-18	4.9383639449056597e-17	1.650125812337548e-18	6.242947553092478e-17	1.1867297240831955e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54663.41659995401	nan	nan	7.802441982155904e-17	9.808653775798984e-19	8.834432970218412e-17	1.5337297513951147e-18	4.9334352269570905e-17	1.6506996834946765e-18	6.236834353503641e-17	1.1870676629797948e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54663.466599954016	nan	nan	7.795209224215955e-17	1.0150402444207945e-18	8.826764528682374e-17	1.535060099566328e-18	4.928510309015454e-17	1.6512571072246779e-18	6.23072647629874e-17	1.1873852758833398e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54663.51659995402	nan	nan	7.787983170971004e-17	1.0417091893625729e-18	8.819102773874393e-17	1.5363111255486967e-18	4.923589183411466e-17	1.6517923332787216e-18	6.22462393412694e-17	1.1876718928183134e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54663.56659995402	nan	nan	7.780763816203582e-17	1.0594571071426132e-18	8.811447693466055e-17	1.5374647137154885e-18	4.9186718424595287e-17	1.6523012854326918e-18	6.218526740400324e-17	1.1879195757380677e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54663.616599954024	nan	nan	7.773551153722826e-17	1.0674338014757742e-18	8.803799282390888e-17	1.5385094824917562e-18	4.9137582784216027e-17	1.6527815923052922e-18	6.212434907981672e-17	1.18812321044375e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54663.66659995403	nan	nan	7.766345177316487e-17	1.0652832645033523e-18	8.796157526504997e-17	1.5394411575696386e-18	4.9088484836715224e-17	1.6532326052842248e-18	6.206348449825315e-17	1.1882805594751454e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54663.71659995403	nan	nan	7.759145880788484e-17	1.0531136726927724e-18	8.788522428299396e-17	1.540262815227027e-18	4.9039424504875634e-17	1.653655402455034e-18	6.20026737912972e-17	1.1883922813728313e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54663.76659995403	nan	nan	7.751953257947729e-17	1.031506187693856e-18	8.780893968648158e-17	1.5409843535038214e-18	4.8990401712027725e-17	1.654052779454911e-18	6.19419170871189e-17	1.1884619268201198e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54663.816599954036	nan	nan	7.744767302594568e-17	1.001563061847042e-18	8.773272144764723e-17	1.5416228699050811e-18	4.8941416381478674e-17	1.654429226805453e-18	6.188121451800809e-17	1.1884958942955793e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54663.86659995404	nan	nan	7.737588008546778e-17	9.649971927012743e-19	8.765656951033754e-17	1.5422020268114408e-18	4.889246843627926e-17	1.6547908935507075e-18	6.182056621030384e-17	1.1885033720243159e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54663.91659995404	nan	nan	7.730415369618192e-17	9.242620967708465e-19	8.758048375844587e-17	1.5427521277114758e-18	4.884355779985319e-17	1.6551455377543278e-18	6.175997229858468e-17	1.1884962267971298e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54663.966599954045	nan	nan	7.723249379630019e-17	8.827052427270946e-19	8.750446410415344e-17	1.5433091047259767e-18	4.879468439534448e-17	1.6555024625559272e-18	6.169943290995262e-17	1.1884888752267183e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54664.01659995405	nan	nan	7.716090032404211e-17	8.446841397776916e-19	8.742851048877358e-17	1.5439147405993438e-18	4.874584814614186e-17	1.6558724384795003e-18	6.163894817608713e-17	1.1884981237032344e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54664.06659995405	nan	nan	7.708937321772634e-17	8.155012581339727e-19	8.735262281519895e-17	1.544615357155254e-18	4.869704897563409e-17	1.6562676111612824e-18	6.157851822607378e-17	1.188542962195399e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54664.11659995405	nan	nan	7.70179124155195e-17	8.009241115865562e-19	8.727680099096647e-17	1.5454614354391835e-18	4.864828680709337e-17	1.656701383442947e-18	6.151814319189722e-17	1.1886443328542313e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54664.16659995406	nan	nan	7.694651785595486e-17	8.056128083706674e-19	8.720104493416819e-17	1.5464919858207058e-18	4.859956160609474e-17	1.6571811317929977e-18	6.145782319852324e-17	1.1888217568853613e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54664.21659995406	nan	nan	7.687518947752915e-17	8.278203039106175e-19	8.712535466169235e-17	1.5476755818290523e-18	4.8550873450962557e-17	1.6576958978128071e-18	6.139755834009584e-17	1.1890675252941275e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54664.26659995406	nan	nan	7.680392721920113e-17	8.61966506711077e-19	8.704973000085673e-17	1.5489617896559083e-18	4.8502222439797445e-17	1.6582326467631288e-18	6.133734869611094e-17	1.1893599588205587e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54664.316599954065	nan	nan	7.673273101992809e-17	9.02409989196331e-19	8.697417094321723e-17	1.5503040120942079e-18	4.8453608669884286e-17	1.6587796388856838e-18	6.127719434209735e-17	1.1896790304314948e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54664.36659995407	nan	nan	7.6661600818285e-17	9.442634067006937e-19	8.689867739419971e-17	1.5516604285976944e-18	4.8405032239090635e-17	1.6593265307455301e-18	6.121709535419416e-17	1.1900067739415019e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54664.41659995407	nan	nan	7.659053655354511e-17	9.836493832371872e-19	8.682324935887065e-17	1.5529945211091597e-18	4.835649324519083e-17	1.6598644617718783e-18	6.115705181098187e-17	1.1903275036616084e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54664.466599954074	nan	nan	7.651953816449355e-17	1.0176572565168202e-18	8.674788667088092e-17	1.5542755471157625e-18	4.830799178591258e-17	1.660386126336425e-18	6.109706378859958e-17	1.19062799510981e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54664.51659995408	nan	nan	7.644860559029847e-17	1.044198120309645e-18	8.667258935007421e-17	1.5554789962675108e-18	4.825952795919337e-17	1.6608858319626962e-18	6.103713136394932e-17	1.1908976296107527e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54664.56659995408	nan	nan	7.637773876985454e-17	1.06185855097597e-18	8.659735732594213e-17	1.556587215987832e-18	4.8211101862644383e-17	1.6613595433081116e-18	6.097725461545896e-17	1.1911285104057253e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54664.61659995408	nan	nan	7.630693764244245e-17	1.0697888630907097e-18	8.6522190521221e-17	1.5575889115668784e-18	4.81627135940749e-17	1.6618049133566276e-18	6.091743361926765e-17	1.1913155528745008e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54664.666599954086	nan	nan	7.623620214702246e-17	1.0676331001564954e-18	8.644708885695831e-17	1.5584801540073562e-18	4.8114363251655486e-17	1.6622213004158267e-18	6.085766845059897e-17	1.191456531135303e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54664.71659995409	nan	nan	7.616553222273962e-17	1.0554992988378959e-18	8.637205228206717e-17	1.5592638273635977e-18	4.8066050933043934e-17	1.6626097724726673e-18	6.079795918910148e-17	1.1915521013386949e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54664.76659995409	nan	nan	7.609492780893199e-17	1.033968222613582e-18	8.629708072730579e-17	1.5599496426422851e-18	4.801777673627095e-17	1.6629730983218732e-18	6.073830591213499e-17	1.1916057968500094e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54664.816599954094	nan	nan	7.602438884470216e-17	1.0041410463084637e-18	8.622217416016433e-17	1.5605542288853009e-18	4.796954075921575e-17	1.6633157248037564e-18	6.067870869522825e-17	1.1916239900820918e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54664.8665999541	nan	nan	7.595391526935539e-17	9.677279800212296e-19	8.614733246664719e-17	1.561100868196288e-18	4.7921343099839124e-17	1.6636437416791211e-18	6.061916761421522e-17	1.1916158196680572e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54664.9165999541	nan	nan	7.588350702215374e-17	9.271765332748643e-19	8.607255562902173e-17	1.5616189122637732e-18	4.787318385616013e-17	1.6639648324873758e-18	6.055968274904962e-17	1.191593098026582e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54664.9665999541	nan	nan	7.58131640423399e-17	8.858220877142924e-19	8.599784362153338e-17	1.5621438420348895e-18	4.782506312636098e-17	1.6642882119152721e-18	6.050025417587057e-17	1.1915701743809391e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54665.016599954106	nan	nan	7.57428862695634e-17	8.480003914194372e-19	8.592319628627716e-17	1.5627162010902484e-18	4.7776981008449076e-17	1.6646245491953988e-18	6.044088196929134e-17	1.1915637741096106e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54665.06659995411	nan	nan	7.567267364303265e-17	8.189799416185916e-19	8.584861360172055e-17	1.5633814540783137e-18	4.772893760017544e-17	1.664985877539529e-18	6.038156621140183e-17	1.1915928002913893e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54665.11659995411	nan	nan	7.56025261021185e-17	8.044852964454542e-19	8.577409550453266e-17	1.5641889541852294e-18	4.7680933000071886e-17	1.665385477626557e-18	6.03223069758998e-17	1.1916780960322829e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54665.166599954115	nan	nan	7.553244358644962e-17	8.091414571538576e-19	8.56996419305382e-17	1.5651769330792387e-18	4.763296731479285e-17	1.6658306584470236e-18	6.026310433556756e-17	1.1918391002215518e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54665.21659995412	nan	nan	7.546242603581717e-17	8.3121393643953645e-19	8.562525283751659e-17	1.566314626753621e-18	4.7585040674405e-17	1.6663105554024995e-18	6.02039583288561e-17	1.1920681354430799e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54665.26659995412	nan	nan	7.539247339000481e-17	8.65164621997702e-19	8.555092822166796e-17	1.5675525718553285e-18	4.753715321303047e-17	1.66681224757138e-18	6.014486896492046e-17	1.1923436131198795e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54665.31659995412	nan	nan	7.532258558911965e-17	9.053914161940162e-19	8.547666786808954e-17	1.5688452600538521e-18	4.748930506460495e-17	1.667324099279588e-18	6.008583626496971e-17	1.1926455930551695e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54665.366599954126	nan	nan	7.525276257324196e-17	9.470348007433196e-19	8.540247189035469e-17	1.570151636988984e-18	4.744149636337877e-17	1.6678358601050988e-18	6.002686023998985e-17	1.1929561917778916e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54665.41659995413	nan	nan	7.518300428244454e-17	9.862339266384156e-19	8.53283401588462e-17	1.5714359743390424e-18	4.7393727243415803e-17	1.6683387496549694e-18	5.996794090523924e-17	1.1932597945703521e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54665.46659995413	nan	nan	7.511331065678979e-17	1.0200867514548696e-18	8.525427263007688e-17	1.5726683536524713e-18	4.734599783890811e-17	1.66882552916821e-18	5.990907827597621e-17	1.1935432357446039e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54665.516599954135	nan	nan	7.504368163635349e-17	1.046508366890085e-18	8.518026921580567e-17	1.5738248229632985e-18	4.7298308284106024e-17	1.6692905584901568e-18	5.985027236867977e-17	1.193795944936505e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54665.56659995414	nan	nan	7.497411716149387e-17	1.0640869540380148e-18	8.510632994263158e-17	1.5748879164287597e-18	4.725065871316665e-17	1.6697298398006795e-18	5.979152319418334e-17	1.1940100661671327e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54665.61659995414	nan	nan	7.490461717214887e-17	1.0719733265529632e-18	8.503245470542531e-17	1.5758468469378414e-18	4.720304926037528e-17	1.670141048239564e-18	5.973283077033919e-17	1.1941805383565649e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54665.666599954144	nan	nan	7.483518160875794e-17	1.0698115864173439e-18	8.49586434560554e-17	1.5766976557597038e-18	4.715548005991233e-17	1.6705235485956974e-18	5.967419511194789e-17	1.1943051433800944e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54665.71659995415	nan	nan	7.476581041156976e-17	1.0577096336962893e-18	8.488489610079215e-17	1.5774431115547606e-18	4.7107951246191277e-17	1.6708783999430818e-18	5.961561623274196e-17	1.1943845427505056e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54665.76659995415	nan	nan	7.469650352080319e-17	1.036247842236024e-18	8.481121267636746e-17	1.5780928958757016e-18	4.7060462953555686e-17	1.6712083466266045e-18	5.955709414706424e-17	1.1944222504077975e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54665.81659995415	nan	nan	7.462726087688279e-17	1.0065263546385908e-18	8.47375930231875e-17	1.578663103943797e-18	4.701301531633746e-17	1.671517796165383e-18	5.949862887108858e-17	1.1944246124129078e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54665.866599954155	nan	nan	7.455808242013994e-17	9.702528518649405e-19	8.466403718178405e-17	1.5791765503404955e-18	4.696560846890347e-17	1.6718127846102075e-18	5.944022041946296e-17	1.1944007292737419e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54665.91659995416	nan	nan	7.448896809102081e-17	9.298692510496803e-19	8.459054503393946e-17	1.5796621458654963e-18	4.6918242545725474e-17	1.6721009279786127e-18	5.938186880622509e-17	1.1943623632189932e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54665.96659995416	nan	nan	7.441991782999539e-17	8.886997643762623e-19	8.451711655769901e-17	1.580154297890412e-18	4.6870917681193645e-17	1.6723913607182993e-18	5.932357404663328e-17	1.1943238010212404e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54666.016599954164	nan	nan	7.435093157742489e-17	8.510601459919665e-19	8.444375167579903e-17	1.5806930043804704e-18	4.6823634009919574e-17	1.6726946602592118e-18	5.926533615716654e-17	1.194301697222172e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54666.06659995417	nan	nan	7.428200927397454e-17	8.221878017117375e-19	8.437045038570628e-17	1.5813225595916465e-18	4.6776391666188563e-17	1.6730227578072412e-18	5.920715515048932e-17	1.1943148788062257e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54666.11659995417	nan	nan	7.421315086000556e-17	8.077681008926476e-19	8.429721252740473e-17	1.5820915036918359e-18	4.6729190784740396e-17	1.6733888232696443e-18	5.91490310412496e-17	1.1943841064006894e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54666.16659995417	nan	nan	7.414435627640076e-17	8.123940362583295e-19	8.422403817393599e-17	1.5830371176143207e-18	4.6682031492833197e-17	1.6738001045040313e-18	5.90909638422644e-17	1.1945287370856252e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54666.216599954176	nan	nan	7.407562546377473e-17	8.343425380129822e-19	8.415092718554993e-17	1.5841294995042735e-18	4.663491389865968e-17	1.674245822274191e-18	5.903295354010638e-17	1.1947411242231436e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54666.26659995418	nan	nan	7.400695836327111e-17	8.681137295260428e-19	8.407787954198066e-17	1.5853199060848424e-18	4.658783810714954e-17	1.6747131594612319e-18	5.897500010410626e-17	1.1949997583253338e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54666.31659995418	nan	nan	7.393835491618258e-17	9.081413932154695e-19	8.40048952035408e-17	1.5865637373005134e-18	4.654080422308096e-17	1.6751905753542674e-18	5.891710350389996e-17	1.1952847787751123e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54666.366599954184	nan	nan	7.38698150633279e-17	9.495914977534557e-19	8.39319740857892e-17	1.5878209823840002e-18	4.6493812351337014e-17	1.6756679040097733e-18	5.885926371019146e-17	1.1955783721410465e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54666.41659995419	nan	nan	7.380133874614581e-17	9.886183869966858e-19	8.385911614819409e-17	1.5890565732028915e-18	4.644686259694062e-17	1.6761364384406884e-18	5.880148069353216e-17	1.1958649877230189e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54666.46659995419	nan	nan	7.373292590568755e-17	1.0223279945908909e-18	8.378632138822223e-17	1.5902410961523127e-18	4.6399955065019575e-17	1.6765890008054345e-18	5.874375442462604e-17	1.1961315114176942e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54666.51659995419	nan	nan	7.366457648322197e-17	1.0486391388360908e-18	8.37135896825895e-17	1.5913512181705173e-18	4.635308986024718e-17	1.6770199988306087e-18	5.868608487616068e-17	1.1963674185828746e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54666.566599954196	nan	nan	7.359629042005815e-17	1.0661415135883456e-18	8.364092097894237e-17	1.5923697399968936e-18	4.6306267087949354e-17	1.6774254692013111e-18	5.862847201304189e-17	1.1965648838593706e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54666.6165999542	nan	nan	7.352806765744107e-17	1.0739864161109077e-18	8.356831525068188e-17	1.593286235063486e-18	4.6259486853149014e-17	1.6778031072885846e-18	5.857091581192442e-17	1.1967188692561423e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54666.6665999542	nan	nan	7.345990813677521e-17	1.071818008284075e-18	8.349577250625211e-17	1.5940967681602853e-18	4.621274926097396e-17	1.6781522844441143e-18	5.851341624000282e-17	1.1968271683097105e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54666.716599954205	nan	nan	7.339181179952465e-17	1.0597440607527338e-18	8.342329261941354e-17	1.5948041200910017e-18	4.6166054416505364e-17	1.6784740520009017e-18	5.8455973266913e-17	1.1968904378874338e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54666.76659995421	nan	nan	7.332377858673615e-17	1.038344568218842e-18	8.335087556990028e-17	1.5954176341713726e-18	4.6119402424987575e-17	1.6787711324910535e-18	5.839858686473219e-17	1.1969121829307977e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54666.81659995421	nan	nan	7.325580844020617e-17	1.0087186974030385e-18	8.327852131084746e-17	1.5959533147185276e-18	4.607279339156004e-17	1.6790478983433258e-18	5.834125700370665e-17	1.196898720837094e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54666.86659995421	nan	nan	7.318790130126463e-17	9.725717640887369e-19	8.320622973248155e-17	1.5964333160905278e-18	4.602622742145545e-17	1.679310337148874e-18	5.828398365423516e-17	1.1968591238363262e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54666.91659995422	nan	nan	7.312005711138606e-17	9.323405204990401e-19	8.313400080018166e-17	1.5968859181927882e-18	4.5979704620081286e-17	1.6795660042882555e-18	5.822676678763207e-17	1.196805107069106e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54666.96659995422	nan	nan	7.305227581222231e-17	8.913389304511838e-19	8.306183451437003e-17	1.597345048618436e-18	4.593322509267023e-17	1.6798239618884261e-18	5.81696063723126e-17	1.1967509028737533e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54667.01659995422	nan	nan	7.298455734518681e-17	8.538644848554626e-19	8.298973081424898e-17	1.5978497396166091e-18	4.588678894438504e-17	1.6800947046603313e-18	5.811250238035399e-17	1.1967131079936552e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54667.066599954225	nan	nan	7.29169016520864e-17	8.251263143607285e-19	8.291768962086601e-17	1.5984435543377376e-18	4.5840396280773044e-17	1.6803900715823945e-18	5.805545478291797e-17	1.196710477105378e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54667.11659995423	nan	nan	7.284930867436878e-17	8.107742304308646e-19	8.284571088735629e-17	1.5991740934579387e-18	4.5794047207346624e-17	1.6807231327307314e-18	5.799846354872495e-17	1.1967636970304539e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
