MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56852.900100010724	1.3237282295892077e-16	1.1858414435925559e-17	8.377027796925514e-17	1.484005164850451e-15	1.4762614501258383e-16	1.3911267796111093e-15	nan	nan	1.20901424985964e-16	1.4611643003564766e-17	nan	nan	nan	nan	nan	nan	nan	nan
56852.95010001073	1.3229031941872941e-16	1.188898910377117e-17	8.36417132172133e-17	1.4884218009929299e-15	1.474014485144008e-16	1.3947773451178606e-15	nan	nan	1.2080870784185198e-16	1.701195669446579e-17	nan	nan	nan	nan	nan	nan	nan	nan
56853.00010001073	1.322078672970531e-16	1.1921386589233924e-17	8.35133524096818e-17	1.4928365108696088e-15	1.471771067103979e-16	1.398423704882537e-15	nan	nan	1.207160604576423e-16	1.910421909187458e-17	nan	nan	nan	nan	nan	nan	nan	nan
56853.05010001073	1.321254665677764e-16	1.1952637203697059e-17	8.338519525599404e-17	1.4972492816051248e-15	1.4695311907887925e-16	1.4020658525359934e-15	nan	nan	1.2062348505971486e-16	2.082249242258122e-17	nan	nan	nan	nan	nan	nan	nan	nan
56853.100100010735	1.32043117194935e-16	1.198019400037708e-17	8.325724146554203e-17	1.5016601003945452e-15	1.4672948509890747e-16	1.4057037817865698e-15	nan	nan	1.2053098194492032e-16	2.2126938422256133e-17	nan	nan	nan	nan	nan	nan	nan	nan
56853.15010001074	1.319608191484103e-16	1.2001994618242013e-17	8.31294907483856e-17	1.5060689545032318e-15	1.4650620425034236e-16	1.4093374864195473e-15	nan	nan	1.204385496290054e-16	2.2992717431313853e-17	nan	nan	nan	nan	nan	nan	nan	nan
56853.20010001074	1.3187857239554217e-16	1.2016504690264917e-17	8.300194281573283e-17	1.5104758312661289e-15	1.4628327601384535e-16	1.4129669602966846e-15	nan	nan	1.2034618751826883e-16	2.3405205848465795e-17	nan	nan	nan	nan	nan	nan	nan	nan
56853.250100010744	1.3179637690367036e-16	1.2022746402192792e-17	8.287459737713975e-17	1.5148807180877187e-15	1.4606069987075783e-16	1.4165921973557138e-15	nan	nan	1.2025389739381449e-16	2.335785539142927e-17	nan	nan	nan	nan	nan	nan	nan	nan
56853.30010001075	1.31714232641342e-16	1.2020315034060257e-17	8.274745414498609e-17	1.5192836024414374e-15	1.4583847530326145e-16	1.4202131916098536e-15	nan	nan	1.2016167643556122e-16	2.2851386535943957e-17	nan	nan	nan	nan	nan	nan	nan	nan
56853.35010001075	1.316321395791375e-16	1.2009385478486115e-17	8.262051283046822e-17	1.5236844718693964e-15	1.4561660179432177e-16	1.4238299371472799e-15	nan	nan	1.2006952642461291e-16	2.1893872821386582e-17	nan	nan	nan	nan	nan	nan	nan	nan
56853.40010001075	1.3155009768217273e-16	1.1990709382365362e-17	8.249377314629395e-17	1.5280833139820943e-15	1.453950788276007e-16	1.4274424281306806e-15	nan	nan	1.1997744810309619e-16	2.0501758652008362e-17	nan	nan	nan	nan	nan	nan	nan	nan
56853.450100010756	1.3146810691727914e-16	1.1965602750298526e-17	8.236723480431576e-17	1.5324801164578386e-15	1.4517390588760878e-16	1.4310506587967589e-15	nan	nan	1.198854399867578e-16	1.8702378864776606e-17	nan	nan	nan	nan	nan	nan	nan	nan
56853.50010001076	1.3138616725624445e-16	1.1935922387851254e-17	8.224089751774528e-17	1.5368748670426005e-15	1.449530824595655e-16	1.434654623455745e-15	nan	nan	1.1979350163032178e-16	1.6539598307490217e-17	nan	nan	nan	nan	nan	nan	nan	nan
56853.55010001076	1.3130427866481994e-16	1.190402876739721e-17	8.211476099993473e-17	1.541267553549603e-15	1.4473260802948325e-16	1.438254316490915e-15	nan	nan	1.1970163511174267e-16	1.4087092089423716e-17	nan	nan	nan	nan	nan	nan	nan	nan
56853.600100010764	1.3122244111231517e-16	1.1872731913938605e-17	8.198882496461126e-17	1.545658163858864e-15	1.4451248208414744e-16	1.4418497323581496e-15	nan	nan	1.196098362751114e-16	1.1482704644379332e-17	nan	nan	nan	nan	nan	nan	nan	nan
56853.65010001077	1.3114065456575226e-16	1.1845216517585689e-17	8.186308912593553e-17	1.5500466859170108e-15	1.4429270411105821e-16	1.4454408655853988e-15	nan	nan	1.195181115027169e-16	9.024030472208355e-18	nan	nan	nan	nan	nan	nan	nan	nan
56853.70010001077	1.3105891899482207e-16	1.1824942456628717e-17	8.17375531984549e-17	1.5544331077367945e-15	1.440732735985384e-16	1.4490277107722875e-15	nan	nan	1.1942645515439684e-16	7.392528565489785e-18	nan	nan	nan	nan	nan	nan	nan	nan
56853.75010001077	1.3097723436603833e-16	1.1815517756724725e-17	8.161221689702128e-17	1.5588174173968062e-15	1.438541900356445e-16	1.4526102625896005e-15	nan	nan	1.193348688628298e-16	7.605932239575763e-18	nan	nan	nan	nan	nan	nan	nan	nan
56853.800100010776	1.3089560064998147e-16	1.1819939929249805e-17	8.148707993728338e-17	1.5631996030411153e-15	1.4363545291220616e-16	1.4561885157788514e-15	nan	nan	1.1924335485439566e-16	9.488595171451806e-18	nan	nan	nan	nan	nan	nan	nan	nan
56853.85010001078	1.3081401781176734e-16	1.1836639313409071e-17	8.136214203506561e-17	1.567579652878953e-15	1.4341706171878496e-16	1.4597624651517855e-15	nan	nan	1.1915190912161063e-16	1.2015295129422932e-17	nan	nan	nan	nan	nan	nan	nan	nan
56853.90010001078	1.3073248582267533e-16	1.1862000585603267e-17	8.123740290613385e-17	1.571957555184349e-15	1.4319901594669838e-16	1.463332105589972e-15	nan	nan	1.190605328518773e-16	1.4605169052398497e-17	nan	nan	nan	nan	nan	nan	nan	nan
56853.950100010785	1.3065100464915567e-16	1.189248918999828e-17	8.11128622674256e-17	1.5763332982957705e-15	1.4298131508811889e-16	1.4668974320443444e-15	nan	nan	1.1896922738102363e-16	1.700659524026211e-17	nan	nan	nan	nan	nan	nan	nan	nan
56854.00010001079	1.3056957425975543e-16	1.1924798829568388e-17	8.098851983583152e-17	1.5807068706158534e-15	1.427639586358474e-16	1.4704584395346956e-15	nan	nan	1.1887799181849765e-16	1.909961828250554e-17	nan	nan	nan	nan	nan	nan	nan	nan
56854.05010001079	1.304881946217509e-16	1.1955961505052608e-17	8.086437532881635e-17	1.5850782606110544e-15	1.4254694608345229e-16	1.4740151231493102e-15	nan	nan	1.187868263127247e-16	2.0818411465213422e-17	nan	nan	nan	nan	nan	nan	nan	nan
56854.10010001079	1.3040686570864537e-16	1.1983431731669333e-17	8.074042846389175e-17	1.5894474568111884e-15	1.423302769253498e-16	1.4775674780444656e-15	nan	nan	1.1869573205110735e-16	2.212319833182101e-17	nan	nan	nan	nan	nan	nan	nan	nan
56854.1501000108	1.3032558748441097e-16	1.2005148331338044e-17	8.061667895978787e-17	1.5938144478093342e-15	1.4211395065670398e-16	1.4811154994440309e-15	nan	nan	1.186047065104151e-16	2.2989176072821633e-17	nan	nan	nan	nan	nan	nan	nan	nan
56854.2001000108	1.302443599154979e-16	1.2019577839541509e-17	8.049312653432098e-17	1.5981792222612917e-15	1.418979667732801e-16	1.4846591826390078e-15	nan	nan	1.185137517686025e-16	2.3401739167515302e-17	nan	nan	nan	nan	nan	nan	nan	nan
56854.2501000108	1.3016318297407518e-16	1.202574304569664e-17	8.036977090705312e-17	1.6025417688854225e-15	1.416823247717586e-16	1.488198522987086e-15	nan	nan	1.184228651540137e-16	2.335434775118082e-17	nan	nan	nan	nan	nan	nan	nan	nan
56854.300100010805	1.3008205662849922e-16	1.202323954892063e-17	8.024661179740573e-17	1.6069020764621809e-15	1.4146702414942237e-16	1.4917335159122453e-15	nan	nan	1.1833204844775257e-16	2.2847720128364018e-17	nan	nan	nan	nan	nan	nan	nan	nan
56854.35010001081	1.3000098084547443e-16	1.2012242244825984e-17	8.012364892530409e-17	1.6112601338339571e-15	1.4125206440452026e-16	1.4952641569042978e-15	nan	nan	1.1824130239194576e-16	2.1889917580550287e-17	nan	nan	nan	nan	nan	nan	nan	nan
56854.40010001081	1.2991995559500934e-16	1.1993502539162956e-17	8.000088201011104e-17	1.6156159299045338e-15	1.4103744503582564e-16	1.4987904415184955e-15	nan	nan	1.1815062609604134e-16	2.0497361034862976e-17	nan	nan	nan	nan	nan	nan	nan	nan
56854.450100010814	1.2983898084425316e-16	1.1968335893148222e-17	7.987831077320472e-17	1.6199694536390188e-15	1.4082316554300226e-16	1.502312365375075e-15	nan	nan	1.18060018521062e-16	1.8697341311200586e-17	nan	nan	nan	nan	nan	nan	nan	nan
56854.50010001082	1.29758056562579e-16	1.1938598335481618e-17	7.975593493533054e-17	1.6243206940634075e-15	1.4060922542636711e-16	1.5058299241588395e-15	nan	nan	1.1796948070598504e-16	1.653364518144499e-17	nan	nan	nan	nan	nan	nan	nan	nan
56854.55010001082	1.2967718271897872e-16	1.1906649305737237e-17	7.96337542177612e-17	1.6286696402642313e-15	1.4039562418708135e-16	1.5093431136187842e-15	nan	nan	1.1787901339293706e-16	1.4079813738189925e-17	nan	nan	nan	nan	nan	nan	nan	nan
56854.60010001082	1.295963592816182e-16	1.187529760383968e-17	7.951176834246065e-17	1.633016281388258e-15	1.4018236132691498e-16	1.5128519295676241e-15	nan	nan	1.1778861198073304e-16	1.1473469718335512e-17	nan	nan	nan	nan	nan	nan	nan	nan
56854.650100010826	1.2951558621764663e-16	1.1847726536660296e-17	7.938997703154514e-17	1.6373606066423535e-15	1.3996943634854494e-16	1.5163563678814343e-15	nan	nan	1.1769828448434044e-16	9.011989399896359e-18	nan	nan	nan	nan	nan	nan	nan	nan
56854.70010001083	1.2943486349764438e-16	1.1827394488162188e-17	7.926838000743562e-17	1.6417026052929245e-15	1.3975684875525125e-16	1.519856424499196e-15	nan	nan	1.1760802259194116e-16	7.377643708321996e-18	nan	nan	nan	nan	nan	nan	nan	nan
56854.75010001083	1.2935419108780754e-16	1.1817907977710692e-17	7.914697699333796e-17	1.6460422666658039e-15	1.3954459805107316e-16	1.5233520954224325e-15	nan	nan	1.1751783194369746e-16	7.59148295981376e-18	nan	nan	nan	nan	nan	nan	nan	nan
56854.800100010834	1.2927356896043215e-16	1.1822263280930224e-17	7.902576771272762e-17	1.6503795801458153e-15	1.3933268374094725e-16	1.5268433767147887e-15	nan	nan	1.1742770971952823e-16	9.477179464072751e-18	nan	nan	nan	nan	nan	nan	nan	nan
56854.85010001084	1.2919299708171426e-16	1.1838891097259885e-17	7.890475188859958e-17	1.6547145351766033e-15	1.3912110533028394e-16	1.530330264501619e-15	nan	nan	1.173376550288815e-16	1.2006503228447732e-17	nan	nan	nan	nan	nan	nan	nan	nan
56854.90010001084	1.2911247541956555e-16	1.1864177223494643e-17	7.878392924609303e-17	1.6590471212601632e-15	1.389098623254956e-16	1.5338127549696179e-15	nan	nan	1.17247672324517e-16	1.459816693197167e-17	nan	nan	nan	nan	nan	nan	nan	nan
56854.95010001084	1.2903200394367685e-16	1.1894588259050413e-17	7.866329950903487e-17	1.6633773279567758e-15	1.3869895423355096e-16	1.5372908443663828e-15	nan	nan	1.1715775774737633e-16	1.7000798859065308e-17	nan	nan	nan	nan	nan	nan	nan	nan
56855.000100010846	1.2895158262424733e-16	1.1926818990902078e-17	7.854286240235337e-17	1.667705144884497e-15	1.38488380562219e-16	1.5407645290000683e-15	nan	nan	1.1706791129745943e-16	1.9094646893480383e-17	nan	nan	nan	nan	nan	nan	nan	nan
56855.05010001085	1.2887121142912513e-16	1.1957902449334903e-17	7.842261765210159e-17	1.6720305617189602e-15	1.3827814081997335e-16	1.544233805238975e-15	nan	nan	1.1697813475587025e-16	2.0814004394022074e-17	nan	nan	nan	nan	nan	nan	nan	nan
56855.10010001085	1.287908903245063e-16	1.1985293992743095e-17	7.83025649831961e-17	1.6763535681930909e-15	1.3806823451610707e-16	1.5476986695111491e-15	nan	nan	1.1688842648993017e-16	2.2119162451784426e-17	nan	nan	nan	nan	nan	nan	nan	nan
56855.150100010855	1.2871061928478376e-16	1.2006933165545624e-17	7.818270412187741e-17	1.6806741540968061e-15	1.3785866116054609e-16	1.5511591183040267e-15	nan	nan	1.1679878739019117e-16	2.29853577882336e-17	nan	nan	nan	nan	nan	nan	nan	nan
56855.20010001086	1.2863039827195982e-16	1.2021287041936899e-17	7.806303479500706e-17	1.6849923092767169e-15	1.3764942026398257e-16	1.5546151481640267e-15	nan	nan	1.1670921597240002e-16	2.3398005774172387e-17	nan	nan	nan	nan	nan	nan	nan	nan
56855.25010001086	1.2855022726036385e-16	1.2027378789336049e-17	7.794355672922394e-17	1.6893080236358086e-15	1.3744051133787092e-16	1.558066755696183e-15	nan	nan	1.1661971505663783e-16	2.3350573224412102e-17	nan	nan	nan	nan	nan	nan	nan	nan
56855.30010001086	1.2847010621695437e-16	1.2024804226634144e-17	7.782426965167077e-17	1.6936212871332843e-15	1.372319338943309e-16	1.5615139375637787e-15	nan	nan	1.1653028078384623e-16	2.2843777433483707e-17	nan	nan	nan	nan	nan	nan	nan	nan
56855.350100010866	1.2839003510824522e-16	1.2013738310379005e-17	7.770517329031042e-17	1.6979320897841225e-15	1.3702368744630096e-16	1.5649566904879291e-15	nan	nan	1.1644091538040503e-16	2.188566777712439e-17	nan	nan	nan	nan	nan	nan	nan	nan
56855.40010001087	1.2831001390697716e-16	1.1994932345834215e-17	7.758626737293003e-17	1.7022404216588644e-15	1.3681577150733737e-16	1.5683950112472687e-15	nan	nan	1.1635161988529153e-16	2.0492638407378527e-17	nan	nan	nan	nan	nan	nan	nan	nan
56855.45010001087	1.2823004257972752e-16	1.196970157335179e-17	7.746755162804316e-17	1.70654627288339e-15	1.3660818559182142e-16	1.5718288966775276e-15	nan	nan	1.1626239325952845e-16	1.8691933273539133e-17	nan	nan	nan	nan	nan	nan	nan	nan
56855.500100010875	1.2815012109612358e-16	1.193990164565881e-17	7.734902578443286e-17	1.7108496336385705e-15	1.3640092921481626e-16	1.5752583436712036e-15	nan	nan	1.1617323223775868e-16	1.6527256337907253e-17	nan	nan	nan	nan	nan	nan	nan	nan
56855.55010001088	1.280702494261739e-16	1.1907891528958142e-17	7.723068957132741e-17	1.7151504941599475e-15	1.361940018921441e-16	1.5786833491771735e-15	nan	nan	1.1608414275699515e-16	1.4072004228164605e-17	nan	nan	nan	nan	nan	nan	nan	nan
56855.60010001088	1.2799042753582038e-16	1.1876479438694041e-17	7.711254271822457e-17	1.7194488447376248e-15	1.3598740314021835e-16	1.5821039102003363e-15	nan	nan	1.1599511888022491e-16	1.1463558682092737e-17	nan	nan	nan	nan	nan	nan	nan	nan
56855.650100010884	1.2791065539564342e-16	1.1848848014299359e-17	7.699458495527824e-17	1.7237446757158432e-15	1.3578113247638782e-16	1.5855200238012682e-15	nan	nan	1.15906165653909e-16	8.999058919283458e-18	nan	nan	nan	nan	nan	nan	nan	nan
56855.70010001089	1.2783093297812968e-16	1.1828454933454622e-17	7.687681601282976e-17	1.7280379774927566e-15	1.3557518941854799e-16	1.5889316870958246e-15	nan	nan	1.1581727788316106e-16	7.361649396562587e-18	nan	nan	nan	nan	nan	nan	nan	nan
56855.75010001089	1.277512602462346e-16	1.1818905993563365e-17	7.675923562138454e-17	1.7323287405201845e-15	1.3536957348539795e-16	1.592338897254839e-15	nan	nan	1.1572846046601676e-16	7.575960413710179e-18	nan	nan	nan	nan	nan	nan	nan	nan
56855.80010001089	1.2767163717454172e-16	1.182319684997891e-17	7.664184351222127e-17	1.7366169553032988e-15	1.351642841963407e-16	1.5957416515037216e-15	nan	nan	1.1563971102767096e-16	9.464924981281725e-18	nan	nan	nan	nan	nan	nan	nan	nan
56855.850100010895	1.275920637249263e-16	1.1839758251340293e-17	7.652463941698187e-17	1.7409026124004366e-15	1.349593210715017e-16	1.5991399471221275e-15	nan	nan	1.1555102941969832e-16	1.1997069028546072e-17	nan	nan	nan	nan	nan	nan	nan	nan
56855.9001000109	1.2751253987203536e-16	1.1864976348073806e-17	7.64076230671442e-17	1.7451857024227406e-15	1.3475468363169763e-16	1.6025337814436312e-15	nan	nan	1.1546241623580012e-16	1.4590657869635968e-17	nan	nan	nan	nan	nan	nan	nan	nan
56855.9501000109	1.2743306558625872e-16	1.1895318115100666e-17	7.62907941953578e-17	1.749466216033958e-15	1.3455037139849606e-16	1.6059231518553177e-15	nan	nan	1.1537386954644714e-16	1.6994585374433004e-17	nan	nan	nan	nan	nan	nan	nan	nan
56856.000100010904	1.2735364083156848e-16	1.1927478708687661e-17	7.617415253435423e-17	1.7537441439501609e-15	1.343463838941781e-16	1.6093080557975031e-15	nan	nan	1.152853915780193e-16	1.9089319892365934e-17	nan	nan	nan	nan	nan	nan	nan	nan
56856.05010001091	1.272742655804513e-16	1.195849146969103e-17	7.605769781638468e-17	1.7580194769394988e-15	1.341427206417149e-16	1.6126884907633646e-15	nan	nan	1.151969833694938e-16	2.0809284216343693e-17	nan	nan	nan	nan	nan	nan	nan	nan
56856.10010001091	1.2719493980266154e-16	1.1985812059360082e-17	7.594142977604362e-17	1.7622922058219456e-15	1.3393938116478473e-16	1.6160644542985875e-15	nan	nan	1.1510863779645512e-16	2.2114843255167294e-17	nan	nan	nan	nan	nan	nan	nan	nan
56856.15010001091	1.2711566346458593e-16	1.2007380255442959e-17	7.582534814635555e-17	1.7665623214689758e-15	1.3373636498783514e-16	1.6194359440010515e-15	nan	nan	1.1502036435812397e-16	2.298127453379041e-17	nan	nan	nan	nan	nan	nan	nan	nan
56856.200100010916	1.2703643653928295e-16	1.2021663338294751e-17	7.570945266127055e-17	1.7708298148034074e-15	1.335336716359847e-16	1.6228029575204724e-15	nan	nan	1.149321574143381e-16	2.3394015462554284e-17	nan	nan	nan	nan	nan	nan	nan	nan
56856.25010001092	1.269572589923768e-16	1.2027684627013733e-17	7.559374305606268e-17	1.775094676799127e-15	1.333313006350287e-16	1.6261654925580949e-15	nan	nan	1.148440191914773e-16	2.3346542320233948e-17	nan	nan	nan	nan	nan	nan	nan	nan
56856.30010001092	1.2687813079298647e-16	1.202504006774196e-17	7.547821906505698e-17	1.779356898480739e-15	1.3312925151153361e-16	1.6295235468663398e-15	nan	nan	1.1475594701788576e-16	2.2839569700765302e-17	nan	nan	nan	nan	nan	nan	nan	nan
56856.350100010925	1.2679905191289962e-16	1.2013904716178263e-17	7.536288042385557e-17	1.7836164709234727e-15	1.3292752379280224e-16	1.6328771182484686e-15	nan	nan	1.1466794282309272e-16	2.1881135131037133e-17	nan	nan	nan	nan	nan	nan	nan	nan
56856.40010001093	1.2672002231894776e-16	1.199502994985521e-17	7.524772686804888e-17	1.7878733852528025e-15	1.3272611700671263e-16	1.6362262045582817e-15	nan	nan	1.145800063102475e-16	2.048760360601019e-17	nan	nan	nan	nan	nan	nan	nan	nan
56856.45010001093	1.2664104198202898e-16	1.1969731057888566e-17	7.513275813387172e-17	1.79212763264423e-15	1.3252503068195838e-16	1.6395708036997833e-15	nan	nan	1.1449213584667154e-16	1.8686169541677284e-17	nan	nan	nan	nan	nan	nan	nan	nan
56856.50010001093	1.265621108727237e-16	1.193986375240746e-17	7.501797395739493e-17	1.7963792043231305e-15	1.3232426434794032e-16	1.6429109136268315e-15	nan	nan	1.1440433514299795e-16	1.6520449079870934e-17	nan	nan	nan	nan	nan	nan	nan	nan
56856.550100010936	1.2648322895741862e-16	1.1907787044525711e-17	7.490337407575549e-17	1.8006280915643906e-15	1.321238175347308e-16	1.6462465323428565e-15	nan	nan	1.1431660123072026e-16	1.4063681911978185e-17	nan	nan	nan	nan	nan	nan	nan	nan
56856.60010001094	1.2640439620656706e-16	1.1876309189799867e-17	7.478895822610216e-17	1.8048742856922046e-15	1.3192368977309992e-16	1.6495776579005212e-15	nan	nan	1.1422893336771182e-16	1.1452994693891245e-17	nan	nan	nan	nan	nan	nan	nan	nan
56856.65010001094	1.2632561258846195e-16	1.1848612877409507e-17	7.46747261453376e-17	1.809117778079831e-15	1.3172388059450837e-16	1.6529042884013918e-15	nan	nan	1.1414133422562847e-16	8.98527221157277e-18	nan	nan	nan	nan	nan	nan	nan	nan
56856.700100010945	1.262468780756535e-16	1.182815583051978e-17	7.456067757234462e-17	1.8133585601494456e-15	1.315243895311944e-16	1.6562264219956561e-15	nan	nan	1.1405380009383713e-16	7.34458004978125e-18	nan	nan	nan	nan	nan	nan	nan	nan
56856.75010001095	1.2616819263529085e-16	1.1818543890029023e-17	7.444681224503353e-17	1.8175966233716917e-15	1.3132521611599371e-16	1.6595440568817825e-15	nan	nan	1.139663340892696e-16	7.559396126486525e-18	nan	nan	nan	nan	nan	nan	nan	nan
56856.80010001095	1.2608955623687424e-16	1.1822772703094974e-17	7.433312990183018e-17	1.8218319592656367e-15	1.3112635988255563e-16	1.66285719130621e-15	nan	nan	1.1387893695405247e-16	9.451859900096061e-18	nan	nan	nan	nan	nan	nan	nan	nan
56856.85010001095	1.2601096884876013e-16	1.1839272758889109e-17	7.421963028227349e-17	1.826064559398468e-15	1.3092782036510863e-16	1.6661658235630537e-15	nan	nan	1.1379160557125397e-16	1.1987017406803246e-17	nan	nan	nan	nan	nan	nan	nan	nan
56856.90010001096	1.259324304429904e-16	1.186442981583182e-17	7.41063131251877e-17	1.8302944153852304e-15	1.307295970986675e-16	1.6694699519937817e-15	nan	nan	1.137043405345754e-16	1.4582659229589226e-17	nan	nan	nan	nan	nan	nan	nan	nan
56856.95010001096	1.2585394098734962e-16	1.1894710455698349e-17	7.399317817072096e-17	1.8345215188886687e-15	1.3053168961893018e-16	1.6727695749869176e-15	nan	nan	1.1361714362512061e-16	1.6987969471407337e-17	nan	nan	nan	nan	nan	nan	nan	nan
56857.00010001096	1.2577550045019426e-16	1.1926809475757487e-17	7.388022515927928e-17	1.8387458616188934e-15	1.3033409746221669e-16	1.6760646909777365e-15	nan	nan	1.1353001261650977e-16	1.9083650073827418e-17	nan	nan	nan	nan	nan	nan	nan	nan
56857.050100010965	1.2569710880362973e-16	1.1957759891166459e-17	7.376745383082335e-17	1.84296743533322e-15	1.3013682016569122e-16	1.6793552984479584e-15	nan	nan	1.1344294869614546e-16	2.0804262728711903e-17	nan	nan	nan	nan	nan	nan	nan	nan
56857.10010001097	1.2561876601391563e-16	1.1985017076599631e-17	7.365486392646214e-17	1.847186231835938e-15	1.2993985726706974e-16	1.682641395925454e-15	nan	nan	1.1335595186402768e-16	2.2110250137705234e-17	nan	nan	nan	nan	nan	nan	nan	nan
56857.15010001097	1.255404720545553e-16	1.2006520599216521e-17	7.354245518790218e-17	1.851402242978037e-15	1.2974320830480643e-16	1.6859229819839355e-15	nan	nan	1.1326902093275384e-16	2.2976935433674803e-17	nan	nan	nan	nan	nan	nan	nan	nan
56857.200100010974	1.2546222689263433e-16	1.2020737599575936e-17	7.34302273559712e-17	1.8556154606570533e-15	1.2954687281806576e-16	1.6892000552426774e-15	nan	nan	1.1318215694130122e-16	2.338977758232265e-17	nan	nan	nan	nan	nan	nan	nan	nan
56857.25010001098	1.2538403049778005e-16	1.2026691342767084e-17	7.331818017344194e-17	1.8598258768167503e-15	1.2935085034671812e-16	1.6924726143662053e-15	nan	nan	1.1309535944439383e-16	2.334226370957943e-17	nan	nan	nan	nan	nan	nan	nan	nan
56857.30010001098	1.2530588283987393e-16	1.2023977805234965e-17	7.320631338222008e-17	1.864033483446955e-15	1.2915514043125418e-16	1.695740658064008e-15	nan	nan	1.1300862888730764e-16	2.283510720732238e-17	nan	nan	nan	nan	nan	nan	nan	nan
56857.35010001098	1.2522778388778072e-16	1.2012772165397963e-17	7.309462672492604e-17	1.8682382725834225e-15	1.2895974261294528e-16	1.6990041850902615e-15	nan	nan	1.1292196571531864e-16	2.1876329535976243e-17	nan	nan	nan	nan	nan	nan	nan	nan
56857.400100010986	1.2514973361309752e-16	1.1993826038625677e-17	7.298311994523471e-17	1.872440236307342e-15	1.2876465643368682e-16	1.7022631942435096e-15	nan	nan	1.1283536740519632e-16	2.0482268238098856e-17	nan	nan	nan	nan	nan	nan	nan	nan
56857.45010001099	1.2507173198475268e-16	1.1968455067590688e-17	7.287179278637579e-17	1.8766393667454397e-15	1.2856988143606621e-16	1.705517684366399e-15	nan	nan	1.127488366285965e-16	1.8680063794845254e-17	nan	nan	nan	nan	nan	nan	nan	nan
56857.50010001099	1.24993778970086e-16	1.1938515400439849e-17	7.276064499170781e-17	1.8808356560695364e-15	1.2837541716339186e-16	1.708767654345387e-15	nan	nan	1.1266237279181787e-16	1.6513237662175472e-17	nan	nan	nan	nan	nan	nan	nan	nan
56857.550100010994	1.2491587454272785e-16	1.1906366616505259e-17	7.264967630599532e-17	1.885029096496445e-15	1.2818126315968e-16	1.7120131031104628e-15	nan	nan	1.1257597322320464e-16	1.4054866811255365e-17	nan	nan	nan	nan	nan	nan	nan	nan
56857.600100011	1.2483801866722225e-16	1.1874817629508319e-17	7.253888647380372e-17	1.889219680287644e-15	1.2798741896950686e-16	1.715254029634856e-15	nan	nan	1.1248964014913664e-16	1.1441801529078914e-17	nan	nan	nan	nan	nan	nan	nan	nan
56857.650100011	1.2476021131758082e-16	1.1847051876030867e-17	7.242827523946402e-17	1.8934073997492075e-15	1.277938841382466e-16	1.7184904329347596e-15	nan	nan	1.1240337446016581e-16	8.97065532368252e-18	nan	nan	nan	nan	nan	nan	nan	nan
56857.700100011	1.2468245246400274e-16	1.1826527862181158e-17	7.23178423489476e-17	1.897592247231516e-15	1.27600658211948e-16	1.7217223120690444e-15	nan	nan	1.1231717422676296e-16	7.326470328402421e-18	nan	nan	nan	nan	nan	nan	nan	nan
56857.750100011006	1.2460474207128615e-16	1.1816852224025167e-17	7.220758754788604e-17	1.901774215128932e-15	1.2740774073727842e-16	1.7249496661390028e-15	nan	nan	1.1223104226900924e-16	7.541825184343566e-18	nan	nan	nan	nan	nan	nan	nan	nan
56857.80010001101	1.2452708011236252e-16	1.182102120152608e-17	7.20975105817469e-17	1.9059532958798457e-15	1.2721513126169589e-16	1.728172494288055e-15	nan	nan	1.12144972798317e-16	9.438013122995507e-18	nan	nan	nan	nan	nan	nan	nan	nan
56857.85010001101	1.2444946655921013e-16	1.1837464716733855e-17	7.198761119728656e-17	1.9101294819662207e-15	1.2702282933321285e-16	1.7313907957014677e-15	nan	nan	1.1205897145484857e-16	1.1976371250606707e-17	nan	nan	nan	nan	nan	nan	nan	nan
56857.900100011015	1.24371901376373e-16	1.1862567413960693e-17	7.187788914127312e-17	1.914302765913488e-15	1.2683083450058693e-16	1.7346045696061135e-15	nan	nan	1.119730343795455e-16	1.4574190696755653e-17	nan	nan	nan	nan	nan	nan	nan	nan
56857.95010001102	1.2429438453983253e-16	1.1892794767524149e-17	7.176834416050982e-17	1.91847314029037e-15	1.2663914631325625e-16	1.7378138152701673e-15	nan	nan	1.1188716602516754e-16	1.6980967047479173e-17	nan	nan	nan	nan	nan	nan	nan	nan
56858.00010001102	1.2421691601235357e-16	1.1924840491906263e-17	7.165897600297159e-17	1.922640597708617e-15	1.2644776432132487e-16	1.7410185320028515e-15	nan	nan	1.1180136134525366e-16	1.9077651468703268e-17	nan	nan	nan	nan	nan	nan	nan	nan
56858.05010001102	1.2413949576959983e-16	1.1955736648037878e-17	7.154978441584833e-17	1.9268051308227523e-15	1.262566880755786e-16	1.7442187191541634e-15	nan	nan	1.1171562508941422e-16	2.0798952152095856e-17	nan	nan	nan	nan	nan	nan	nan	nan
56858.10010001103	1.2406212377668717e-16	1.1982937792830732e-17	7.144076914799368e-17	1.9309667323300365e-15	1.2606591712740195e-16	1.7474143761146174e-15	nan	nan	1.1162994998480835e-16	2.210539590341394e-17	nan	nan	nan	nan	nan	nan	nan	nan
