MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
56950.50290000024	2.4093280836608305e-15	1.7735543073805994e-17	1.4074626034612056e-15	1.0372083971495844e-17	2.1282516062952172e-15	1.3193722160400517e-17	nan	nan	1.0308116724119584e-15	1.3947099574503823e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56950.55290000024	2.41554153293941e-15	1.7840023341981177e-17	1.4110830198475577e-15	1.0403170123430666e-17	2.134173310360636e-15	1.325168914018438e-17	nan	nan	1.0345004712049437e-15	1.5651060649848576e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56950.602900000245	2.421660382181847e-15	1.7945486430931073e-17	1.4146662344744517e-15	1.0433707277461304e-17	2.1399346393571403e-15	1.331279533701774e-17	nan	nan	1.0381580892337406e-15	1.753638971710072e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56950.65290000025	2.427689176501961e-15	1.805220081110793e-17	1.4182145785344923e-15	1.0463973083852757e-17	2.1455385982233484e-15	1.3376924455031169e-17	nan	nan	1.0417850221123218e-15	1.9549844294962533e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56950.70290000025	2.4336303526210783e-15	1.816011920016722e-17	1.421729592650573e-15	1.0494112530682895e-17	2.1509878033150214e-15	1.3443924531704278e-17	nan	nan	1.0453817653379824e-15	2.1652377836108047e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56950.752900000254	2.4394855765641e-15	1.8269094713430322e-17	1.425211568191859e-15	1.0524045622412213e-17	2.1562848644757703e-15	1.351366193147614e-17	nan	nan	1.0489488134745982e-15	2.3815369944799516e-18	2.197905721519775e-15	8.480028392931339e-17	5.303776080011895e-15	2.0062082669559988e-16	nan	nan	nan	nan	1.5853613963007812e-14	5.866989427068197e-16
56950.80290000026	2.445256511789632e-15	1.8379006769173714e-17	1.4286606856594194e-15	1.0553696547737801e-17	2.1614323891627398e-15	1.3586022681612151e-17	nan	nan	1.0524866607466193e-15	2.6017570828423386e-18	2.2035779295141167e-15	8.424081916617056e-17	5.301245895028824e-15	1.9720696822239346e-16	nan	nan	9.670263446818323e-15	3.3465348004724674e-16	1.571609255535987e-14	5.730569375741019e-16
56950.85290000026	2.450944820368125e-15	1.8489763212022558e-17	1.432077124979779e-15	1.0583018089463568e-17	2.166433090392755e-15	1.3660875987239707e-17	nan	nan	1.0559956870027772e-15	2.8242739384664197e-18	2.209184948284247e-15	8.369839690392191e-17	5.2983015129221394e-15	1.9413863935815314e-16	nan	nan	9.625293782404837e-15	3.2962621240841964e-16	1.55777452253418e-14	5.603228299645013e-16
56950.90290000026	2.4565521629793814e-15	1.8601301802947685e-17	1.4354610655088025e-15	1.0611993559419981e-17	2.1712900418345653e-15	1.3737987689321853e-17	nan	nan	1.0594758885518215e-15	3.047774325267912e-18	2.2147268401384023e-15	8.317273749317087e-17	5.294954257978086e-15	1.9139534554324148e-16	nan	nan	9.580202803141686e-15	3.247500829422307e-16	1.543864096601199e-14	5.484525447602134e-16
56950.952900000266	2.4620801989574248e-15	1.8713591279686728e-17	1.4388126860292898e-15	1.0640638256665478e-17	2.176006391105233e-15	1.3817119821313423e-17	nan	nan	1.062927180855639e-15	3.2712023689039493e-18	2.220203645188901e-15	8.266355730086815e-17	5.291215364248289e-15	1.8895529121562068e-16	nan	nan	9.534993778558242e-15	3.2002290846901207e-16	1.5298848756594813e-14	5.373993588137235e-16
56951.00290000027	2.467530586307638e-15	1.8826632007850424e-17	1.4421321647642914e-15	1.0669000461233655e-17	2.180585283590344e-15	1.3898058307498086e-17	nan	nan	1.066349478729086e-15	3.493704491646147e-18	2.2256153813269833e-15	8.217056984515636e-17	5.2870959772536985e-15	1.8679571179715314e-16	nan	nan	9.4896699777886e-15	3.1544241624574416e-16	1.5158437563652192e-14	5.271143902645151e-16
56951.05290000027	2.4729049817354304e-15	1.8940456241220807e-17	1.4454196793754418e-15	1.0697161970924318e-17	2.1850298624914065e-15	1.398061421793663e-17	nan	nan	1.0697426966688084e-15	3.71458278743125e-18	2.230962044194692e-15	8.169348692247009e-17	5.2826071556774546e-15	1.8489322351636856e-16	nan	nan	9.444234669584344e-15	3.110062486517629e-16	1.5017476342250963e-14	5.175471452686892e-16
56951.102900000275	2.4782050406596346e-15	1.9055128007003906e-17	1.4486754069587092e-15	1.0725238184947675e-17	2.18934326887207e-15	1.406462463112034e-17	nan	nan	1.0731067485986718e-15	3.933262143955732e-18	2.236243607153775e-15	8.123201972218627e-17	5.277759873046886e-15	1.8322417770370813e-16	nan	nan	9.398691122324687e-15	3.067119684338984e-16	1.4876034037135646e-14	5.086461067759472e-16
56951.15290000028	2.483432417249901e-15	1.9170742629745344e-17	1.4518995240525296e-15	1.0753377734160785e-17	2.1935286417068333e-15	1.414995313008496e-17	nan	nan	1.0764415479227962e-15	4.149266623524001e-18	2.2414600212516134e-15	8.078587992413704e-17	5.27256501940479e-15	1.8176500701955953e-16	nan	nan	9.35304260402497e-15	3.0255706449298067e-16	1.473417958389532e-14	5.003593484933332e-16
56951.20290000028	2.488588764451621e-15	1.9287425906011325e-17	1.4550922066431708e-15	1.0781761653435024e-17	2.1975891179238684e-15	1.4236489956178692e-17	nan	nan	1.0797470074513081e-15	4.362202151846383e-18	2.246611215184171e-15	8.03547807743365e-17	5.267033402970204e-15	1.8049255275151357e-16	nan	nan	9.307292382350287e-15	2.985389581856541e-16	1.4591981910136163e-14	4.926351567953653e-16
56951.25290000028	2.493675733994345e-15	1.9405332939436542e-17	1.4582536301602939e-15	1.0810602088769358e-17	2.2015278324576426e-15	1.4324151843017982e-17	nan	nan	1.083023039835228e-15	4.5717435575399224e-18	2.2516970952559558e-15	7.993843813435248e-17	5.261175751788894e-15	1.7938436457027164e-16	nan	nan	9.261443724621862e-15	2.9465501011735603e-16	1.4449509936647604e-14	4.854226440137779e-16
56951.302900000286	2.498694976431351e-15	1.9524646645148312e-17	1.461383969481946e-15	1.0840140529867572e-17	2.2053479182896575e-15	1.441288155137887e-17	nan	nan	1.0862695567603359e-15	4.777624651727766e-18	2.2567175453369905e-15	7.953657149985174e-17	5.255002715373672e-15	1.784189666619698e-16	nan	nan	9.215499897831507e-15	2.909025273765742e-16	1.4306832578572755e-14	4.786723381658469e-16
56951.35290000029	2.503648141164574e-15	1.9645575931048382e-17	1.4644833989471348e-15	1.087064555729444e-17	2.2090525065018514e-15	1.4502647123618e-17	nan	nan	1.0894864697639128e-15	4.9796304551800016e-18	2.2616724268167805e-15	7.914890498397663e-17	5.248524866334781e-15	1.7757608667899314e-16	nan	nan	9.169464168648439e-15	2.872787711750591e-16	1.4164018746579757e-14	4.723367364848741e-16
56951.40290000029	2.508536876457381e-15	1.9768353563470652e-17	1.4675520923367827e-15	1.0902410094019102e-17	2.21264472631525e-15	1.459344087405081e-17	nan	nan	1.0926736898953162e-15	5.177590957490778e-18	2.2665615785552865e-15	7.877516826135565e-17	5.241752702000535e-15	1.7683684624651635e-16	nan	nan	9.123339803431676e-15	2.8378096483483626e-16	1.4021137348028888e-14	4.663708128674808e-16
56951.452900000295	2.5133628294644855e-15	1.9893233724612766e-17	1.4705902228907375e-15	1.093574815324307e-17	2.2161277050813485e-15	1.468527811527356e-17	nan	nan	1.095831127302305e-15	5.371375975029534e-18	2.2713848168308805e-15	7.841509746871726e-17	5.234696646028345e-15	1.7618391367677825e-16	nan	nan	9.0771300682404e-15	2.804063020633168e-16	1.3878257288141331e-14	4.607324722476326e-16
56951.5029000003	2.5181276462702706e-15	2.0020489270207694e-17	1.4735979633170204e-15	1.097099107825953e-17	2.2195044247697018e-15	1.4778162070539927e-17	nan	nan	1.0989586919417118e-15	5.560890798776207e-18	2.2761419352852836e-15	7.806843605825399e-17	5.227367050006388e-15	1.7560162099873492e-16	nan	nan	9.030838228842385e-15	2.771519554534193e-16	1.3735447471169108e-14	4.553829477117846e-16
56951.5529000003	2.5228329717719436e-15	2.0150408334480706e-17	1.4765754885106912e-15	1.1008482405627072e-17	2.2227774140075742e-15	1.487201033447285e-17	6.694396281813686e-16	8.886447091923736e-18	1.10205629419465e-15	5.746071974573891e-18	2.2808327048654834e-15	7.773493560007715e-17	5.2197741950460395e-15	1.750760483935588e-16	nan	nan	8.984467550727404e-15	2.7401508513411963e-16	1.3592776801565501e-14	4.502871386627813e-16
56951.6029000003	2.527480159968222e-15	2.0283177855410786e-17	1.4795232741324564e-15	1.104847518815436e-17	2.225948920075077e-15	1.496667276535632e-17	6.699577841925819e-16	8.79244239389389e-18	1.1051239325973484e-15	5.9268359135177314e-18	2.2854568737626157e-15	7.741435653029972e-17	5.2119282933652836e-15	1.7459507966888024e-16	nan	nan	8.938021299114457e-15	2.709928475036973e-16	1.3450314185150732e-14	4.454138903931659e-16
56951.65290000031	2.5320692291235553e-15	2.0418572470677275e-17	1.482441957373975e-15	1.1090905634169623e-17	2.229020824176042e-15	1.506189219496802e-17	6.704762773353761e-16	8.699696668698277e-18	1.1081617744652654e-15	6.103033156725107e-18	2.290014167347806e-15	7.710646884149032e-17	5.203839489863259e-15	1.7414843257015872e-16	nan	nan	8.891502738964815e-15	2.6808240396178827e-16	1.3308128530284984e-14	4.4073621693290558e-16
56951.70290000031	2.5365998065569995e-15	2.0556268355347562e-17	1.485331497539164e-15	1.1135452912578292e-17	2.231994965128128e-15	1.515741928086841e-17	6.709950960268164e-16	8.608224527758359e-18	1.1111700057822511e-15	6.27452974436598e-18	2.2945042881049657e-15	7.68110527124537e-17	5.1955178636861396e-15	1.7372766759206132e-16	nan	nan	8.844915134990041e-15	2.6528092956324413e-16	1.316628874903456e-14	4.362314699952357e-16
56951.75290000031	2.5410715185204e-15	2.0695957063182205e-17	1.4881917773926052e-15	1.1181781856900437e-17	2.2348731801608458e-15	1.525302834012059e-17	6.715142286838961e-16	8.518040820218785e-18	1.1141488116941995e-15	6.441217310243395e-18	2.2989269155605285e-15	7.652789907449431e-17	5.186973429784516e-15	1.7332617859485677e-16	nan	nan	8.798261751664033e-15	2.6258562151189664e-16	1.302486375834206e-14	4.3188145722959457e-16
56951.802900000315	2.545483990234845e-15	2.0837348220454148e-17	1.4910226791787043e-15	1.1229572321854466e-17	2.237657304936188e-15	1.5348518643254773e-17	6.720336637239246e-16	8.429160623482636e-18	1.117098376943937e-15	6.60301279851442e-18	2.303281706210121e-15	7.625681011153838e-17	5.178216140462461e-15	1.729391680222657e-16	nan	nan	8.75154585323274e-15	2.5999370741340224e-16	1.2883922481197508e-14	4.276725128933171e-16
56951.85290000032	2.54983684588942e-15	2.0980171806891932e-17	1.49382408461836e-15	1.1278523130790699e-17	2.2403491735803604e-15	1.5443715456744373e-17	6.725533895640102e-16	8.34159923210658e-18	1.1200188859772924e-15	6.759858131046099e-18	2.307568293442159e-15	7.599759969168772e-17	5.1692558869184425e-15	1.7256360891905095e-16	nan	nan	8.704770703724447e-15	2.575024532060279e-16	1.2743533847802853e-14	4.2359552349975255e-16
56951.90290000032	2.554129708637781e-15	2.1124180062442523e-17	1.4965958749030483e-15	1.1328355452349781e-17	2.2429506187108062e-15	1.553847085629636e-17	6.730733946217067e-16	8.25537214487734e-18	1.1229105224657814e-15	6.911719839314635e-18	2.3117862874583634e-15	7.57500937279885e-17	5.1601025007782775e-15	1.721981953092305e-16	nan	nan	8.657939566960052e-15	2.551091706873748e-16	1.2603766796746405e-14	4.196459101139901e-16
56951.952900000324	2.5583622005900534e-15	2.1269149043814625e-17	1.4993379306990735e-15	1.1378815633963193e-17	2.2454634714594516e-15	1.5632664331454547e-17	6.735936673144526e-16	8.170495050401908e-18	1.1257734697202797e-15	7.058588668815002e-18	2.31593527519117e-15	7.551413046639337e-17	5.150765755620285e-15	1.718432818573267e-16	nan	nan	8.611055706563632e-15	2.528112245661242e-16	1.2464690276169944e-14	4.1582356779006166e-16
56952.00290000033	2.562533942802547e-15	2.1414879854814248e-17	1.5020501321394344e-15	1.1429677523442764e-17	2.2478895615076974e-15	1.5726203199655862e-17	6.74114196059845e-16	8.086983810661589e-18	1.1286079106061674e-15	7.200479158686812e-18	2.32001482021805e-15	7.528956069909497e-17	5.141255368492815e-15	1.715008131270445e-16	nan	nan	8.56412238597322e-15	2.5060603895702907e-16	1.2326373244938892e-14	4.1213276132560537e-16
56952.05290000033	2.5666445552889757e-15	2.156119957300873e-17	1.5047323588288146e-15	1.1480744311301133e-17	2.2502307171050916e-15	1.581902284539958e-17	6.746349692755814e-16	8.004854442627448e-18	1.1314140272463318e-15	7.337429195176938e-18	2.3240244626727048e-15	7.507624790159744e-17	5.131581001424343e-15	1.711742421979774e-16	nan	nan	8.51714286844959e-15	2.4849110325889205e-16	1.218888467381155e-14	4.0858197509268767e-16
56952.10290000033	2.5706936569843115e-15	2.1707961894737e-17	1.5073844898321198e-15	1.1531849926034746e-17	2.252488765102885e-15	1.591108679773848e-17	6.751559753793733e-16	7.924123097989852e-18	1.1341920016045547e-15	7.469499535157583e-18	2.327963719153136e-15	7.487406829208254e-17	5.121752262926275e-15	1.7086843792370598e-16	nan	nan	8.470120417088677e-15	2.4646397734159317e-16	1.2052293546609045e-14	4.051837133623954e-16
56952.152900000336	2.5746808657712706e-15	2.1855047518318435e-17	1.5100064036855707e-15	1.1582860013465319e-17	2.2546655309780586e-15	1.600238665681295e-17	6.756772027890621e-16	7.844806040448213e-18	1.136942014912732e-15	7.59677329308574e-18	2.3318320826265845e-15	7.468291081181575e-17	5.111778709488658e-15	1.7058957973352876e-16	nan	nan	8.423058294830218e-15	2.445222959861066e-16	1.1916668861385973e-14	4.019542463480366e-16
56952.20290000034	2.578605798451646e-15	2.200236428403769e-17	1.512597978380987e-15	1.1633672527973857e-17	2.2567628388632225e-15	1.6092941877775894e-17	6.761986399225894e-16	7.76691962118768e-18	1.1396642480951554e-15	7.719355382858048e-18	2.335629022331311e-15	7.450267702551647e-17	5.101669847068944e-15	1.703450386162939e-16	nan	nan	8.375959764469455e-15	2.426637725267176e-16	1.1782079631599636e-14	3.9891329632657247e-16
56952.25290000034	2.582468070749425e-15	2.2149847086844313e-17	1.515159091372443e-15	1.1684217960699737e-17	2.258782511571426e-15	1.6182799418098787e-17	6.767202751978538e-16	7.690480251784086e-18	1.142358881397266e-15	7.837371904919442e-18	2.339353983675228e-15	7.433328094080567e-17	5.091435132573987e-15	1.7014324279972918e-16	nan	nan	8.328828088665992e-15	2.408862016376214e-16	1.1648594887282587e-14	3.9608365779996204e-16
56952.302900000344	2.586267297309851e-15	2.229745757679087e-17	1.5176896195733092e-15	1.1734459225403806e-17	2.2607263706225318e-15	1.6272033252214043e-17	6.772420970328978e-16	7.615504374785901e-18	1.1450260947569008e-15	7.950969466901066e-18	2.3430063881313467e-15	7.417464874602847e-17	5.08108397533548e-15	1.6999352667339332e-16	nan	nan	8.281666529955715e-15	2.391874612320828e-16	1.1516283676209501e-14	3.934907459001323e-16
56952.35290000035	2.5900030916741878e-15	2.2445183659418216e-17	1.52018943935163e-15	1.1784391219359319e-17	2.262596236276123e-15	1.6360743755432658e-17	6.777640938458785e-16	7.542008432047662e-18	1.1476660677300434e-15	8.060314425577851e-18	2.346585633130048e-15	7.402671846593701e-17	5.070625738578891e-15	1.6990596171800282e-16	nan	nan	8.234478350760214e-15	2.3756551342777596e-16	1.1385215065072549e-14	3.911620682758885e-16
56952.40290000035	2.5936750663005962e-15	2.2593038807075118e-17	1.5226584265282735e-15	1.1834040072064238e-17	2.2643939275500396e-15	1.6449056957573117e-17	6.782862540547521e-16	7.470008830501092e-18	1.1502789790665419e-15	8.165592036648875e-18	2.350091091948147e-15	7.388943953490861e-17	5.060069740886224e-15	1.6989116861161617e-16	nan	nan	8.187266813396784e-15	2.36018404556955e-16	1.1255458140648746e-14	3.8912661768730545e-16
56952.45290000035	2.597282832539515e-15	2.2741061190310957e-17	1.5250964563795212e-15	1.1883462091200414e-17	2.26612126225603e-15	1.653712366506211e-17	6.788085660778194e-16	7.399521905376512e-18	1.1528650072616759e-15	8.267005498287388e-18	2.3535221135947568e-15	7.376277228757834e-17	5.0494252576526195e-15	1.6996011028934704e-16	nan	nan	8.140035180089839e-15	2.345442641931721e-16	1.1127082010973911e-14	3.8741418549383733e-16
56952.502900000356	2.600826000625563e-15	2.2889312637166707e-17	1.5275034036283766e-15	1.1932742411948422e-17	2.2677800570209003e-15	1.662511844930442e-17	6.793310183332235e-16	7.330563881205035e-18	1.155424330354622e-15	8.364774874040489e-18	2.356878022693915e-15	7.364668736696187e-17	5.038701522537049e-15	1.7012386652635766e-16	nan	nan	8.092786712980274e-15	2.331413031785058e-16	1.100015580651119e-14	3.860546001992538e-16
56952.55290000036	2.604304177236191e-15	2.3037872876119513e-17	1.529879134237113e-15	1.1981988021858684e-17	2.269372119603523e-15	1.6713234896990008e-17	6.798535987403024e-16	7.263150656856628e-18	1.1579571197975847e-15	8.459132118461532e-18	2.3601581247632487e-15	7.354116354804375e-17	5.027907715343368e-15	1.7039331828705965e-16	nan	nan	8.045524677899248e-15	2.3180780094215434e-16	1.0874748678552114e-14	3.8507689753308804e-16
56952.60290000036	2.607716898616864e-15	2.3186714249189064e-17	1.5322232816421487e-15	1.2031180730112996e-17	2.2708990386462654e-15	1.6801586258915793e-17	6.803762811228536e-16	7.197293046881509e-18	1.1604633745722882e-15	8.550217317515977e-18	2.363362305019214e-15	7.344602039605657e-17	5.017051458846168e-15	1.707707761025519e-16	9.990670530539645e-15	5.709591526152217e-16	7.99825276176414e-15	2.3054102606368166e-16	1.075091297247938e-14	3.8449354953205487e-16
56952.652900000365	2.6110636225472118e-15	2.333568654306748e-17	1.5345352198653225e-15	1.2080159687048836e-17	2.272362158448203e-15	1.689019329612234e-17	6.808990235754119e-16	7.13299618073038e-18	1.1629429010472061e-15	8.638066304589289e-18	2.3664915722434708e-15	7.3360766960296e-17	5.006137453618934e-15	1.71242522654711e-16	9.92927994880154e-15	5.605717360641307e-16	7.950975451626984e-15	2.2933626319169156e-16	1.0628644453900056e-14	3.8426478715789714e-16
56952.70290000037	2.6143438016113284e-15	2.348465370963131e-17	1.5368143087546046e-15	1.2128782447369354e-17	2.273762809436174e-15	1.6979092395495098e-17	6.814217833661236e-16	7.070264648329539e-18	1.1653954953550178e-15	8.72272420506728e-18	2.3695470391232396e-15	7.328488672871461e-17	4.995170040696403e-15	1.7179284231928253e-16	9.86760548114616e-15	5.503923451889782e-16	7.90369732401067e-15	2.2818866163220356e-16	1.0507927026713266e-14	3.8433881761747925e-16
56952.75290000037	2.6175568872460164e-15	2.3633502138445753e-17	1.5390599075782436e-15	1.2176935561967162e-17	2.275102320974944e-15	1.706834203754077e-17	6.819445177628906e-16	7.009102764162331e-18	1.1678209528859097e-15	8.804252814309061e-18	2.3725297939639384e-15	7.321787477360108e-17	4.984153524942246e-15	1.7240599534364668e-16	9.805662054293965e-15	5.404169532252782e-16	7.856422955414406e-15	2.2709348433269903e-16	1.0388744620153641e-14	3.846632531093905e-16
56952.80290000037	2.6207023297373584e-15	2.3782141194165298e-17	1.541271375019774e-15	1.2224536017627253e-17	2.2763820213833955e-15	1.7158023132944226e-17	6.824671840337011e-16	6.949514544032655e-18	1.1702190687224645e-15	8.882731549964916e-18	2.375440900835242e-15	7.315923907157245e-17	4.9730921757564664e-15	1.7306642321663852e-16	9.743464592219098e-15	5.306415081494621e-16	7.80915692233095e-15	2.2604612484142964e-16	1.0271081188533782e-14	3.851859285555395e-16
56952.85290000038	2.623779578199216e-15	2.393050357290051e-17	1.5434480691615578e-15	1.2271532378332594e-17	2.2776032379547684e-15	1.724823919918514e-17	6.829897394465144e-16	6.891503681138095e-18	1.1725896373744842e-15	8.958258228053663e-18	2.3782813997139162e-15	7.310850173007413e-17	4.961990227777807e-15	1.7375892661596737e-16	9.681028016290714e-15	5.210619492265538e-16	7.761903801260006e-15	2.2504212291451906e-16	1.015492071098009e-14	3.858556177563995e-16
56952.90290000038	2.6267880805906803e-15	2.407854548831981e-17	1.5455893474770182e-15	1.2317905644689605e-17	2.2787672969783336e-15	1.7339116379409853e-17	6.835121412689737e-16	6.835073521701608e-18	1.1749324529380966e-15	9.030949674592494e-18	2.381052306623439e-15	7.306520012054344e-17	4.950851881581158e-15	1.7446881634463022e-16	9.618367245414924e-15	5.116742243405683e-16	7.7146681687217e-15	2.240771787531701e-16	1.0040247191173578e-14	3.866226423949273e-16
56952.95290000038	2.629727283685224e-15	2.4226246697215844e-17	1.547694566823983e-15	1.2363669844604862e-17	2.279875523756498e-15	1.7430803304414118e-17	6.840343467688374e-16	6.780227040217964e-18	1.1772473090427193e-15	9.100942179359805e-18	2.383754613770429e-15	7.302888791899535e-17	4.939681304370092e-15	1.7518203863504415e-16	9.555497196176242e-15	5.024743080741423e-16	7.667454601272244e-15	2.231471658687223e-16	9.927044657085451e-15	3.874393747462359e-16
56953.002900000385	2.6325966330591723e-15	2.4373610373080594e-17	1.5497630834324788e-15	1.240887236485872e-17	2.2809292426275244e-15	1.7523470798106176e-17	6.845563132135905e-16	6.726966814120425e-18	1.179533998681348e-15	9.168391795993172e-18	2.386389289677888e-15	7.29991360553208e-17	4.928482630664618e-15	1.758852768899907e-16	9.492432782979166e-15	4.93458220492201e-16	7.620267675518406e-15	2.2224814259940806e-16	9.815297160723834e-15	3.8826063988831786e-16
56953.05290000039	2.6353955731094623e-15	2.452066283450812e-17	1.5517942528845757e-15	1.2453594029316769e-17	2.2819297769818533e-15	1.7617311425568933e-17	6.850779978705889e-16	6.675294998488328e-18	1.181792314560588e-15	9.233474488235557e-18	2.388957279315281e-15	7.297553357302539e-17	4.917259962984187e-15	1.765660323652906e-16	9.429188918190664e-15	4.846220465854768e-16	7.573111968131328e-15	2.2137636230967128e-16	9.704988777863219e-15	3.8904402664707286e-16
56953.10290000039	2.6381235470171892e-15	2.466745313473544e-17	1.5537874301354685e-15	1.2497948926030158e-17	2.2828784492857366e-15	1.771253888271326e-17	6.855993580070303e-16	6.6252133006521155e-18	1.18402204879305e-15	9.296386120032123e-18	2.3914595042254637e-15	7.29576884015146e-17	4.906017372526066e-15	1.772126865176818e-16	9.36578051228028e-15	4.759619563144966e-16	7.525992055861495e-15	2.205282823152711e-16	9.596103607794248e-15	3.897501185678136e-16
