MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	sdss_z'	sdss_z'_err
55912.450000015655	3.9610729135216023e-17	9.660444670053108e-18	3.858799025035054e-17	3.152001032536175e-18	5.919263587209869e-17	9.6696606363665e-18	nan	nan	4.0050995609120974e-17	3.0529968559533602e-18	4.9701620147408857e-17	4.543264080487622e-17	3.6345571521961896e-17	2.7014334404324945e-17	5.763892369419771e-17	5.09066999628712e-17	nan	nan	1.9989951201790046e-17	1.602516350050583e-17
55912.50000001566	3.964656939804379e-17	9.5627416685681e-18	3.8530752899885605e-17	3.1203627511698172e-18	5.91182372583611e-17	9.62736889306216e-18	nan	nan	4.002956758594547e-17	3.049162113877053e-18	4.968050960791129e-17	4.5787892829928665e-17	3.6334840289409604e-17	2.7295697788580085e-17	5.764178879065212e-17	5.144465116230562e-17	nan	nan	1.9985383262138983e-17	1.6014531606010392e-17
55912.55000001566	3.9681565691987344e-17	9.469886789811489e-18	3.847344780225228e-17	3.09030298284581e-18	5.904334248315464e-17	9.586186308039792e-18	nan	nan	4.0008029998397206e-17	3.0453313252841567e-18	4.9659259756834994e-17	4.6141771157100336e-17	3.632403783948293e-17	2.7575171981689527e-17	5.764450409689283e-17	5.197893716805048e-17	nan	nan	1.998081600623174e-17	1.6004068420701798e-17
55912.600000015664	3.9715666851503653e-17	9.382276200886912e-18	3.841608932726401e-17	3.061907011277997e-18	5.896796099055171e-17	9.546141887504848e-18	nan	nan	3.998637650102079e-17	3.0415193583978733e-18	4.963787125944168e-17	4.6494190388601155e-17	3.6313164450419764e-17	2.785272721527909e-17	5.764707009448129e-17	5.250950525264918e-17	nan	nan	1.997624940447041e-17	1.5993765767289768e-17
55912.65000001567	3.9748821703485235e-17	9.300324292834689e-18	3.835869184459582e-17	3.0352608389914425e-18	5.8892102223754e-17	9.507264653757762e-18	nan	nan	3.996460074898027e-17	3.0377433188868183e-18	4.9616344779340997e-17	4.6845068425410405e-17	3.630222039964917e-17	2.812833514576564e-17	5.764948726202987e-17	5.3036305213239223e-17	nan	nan	1.997168342722971e-17	1.5983615511220585e-17
55912.70000001567	3.978097906685691e-17	9.224461222972924e-18	3.8301269723839254e-17	3.01045068510653e-18	5.881577562510696e-17	9.46958357101192e-18	nan	nan	3.994269639705254e-17	3.034022488832073e-18	4.9594680978495465e-17	4.7194326322439636e-17	3.6291205963793534e-17	2.8401968768561546e-17	5.765175607520679e-17	5.3559289218162977e-17	nan	nan	1.9967118044856936e-17	1.597360956185562e-17
55912.75000001567	3.981208775217895e-17	9.155129931442785e-18	3.8243837334494837e-17	2.987562426610527e-18	5.873899063610946e-17	9.433127466827389e-18	nan	nan	3.9920657100169365e-17	3.0303782498252938e-18	4.9572880517225567e-17	4.754188815024847e-17	3.628012141867019e-17	2.867360233830254e-17	5.765387700674066e-17	5.4078411664532956e-17	nan	nan	1.9962553227671764e-17	1.5963739873597168e-17
55912.800000015675	3.98420965612493e-17	9.092782615974688e-18	3.818640904601756e-17	2.966680986908961e-18	5.86617566974283e-17	9.39792494934397e-18	nan	nan	3.9898476513107646e-17	3.0268339909166264e-18	4.9550944054214867e-17	4.788768086304071e-17	3.626896703929334e-17	2.8943211294644285e-17	5.765585052642526e-17	5.459362904587892e-17	nan	nan	1.995798894596708e-17	1.5953998446977927e-17
55912.85000001568	3.98709542867018e-17	9.037876666268303e-18	3.812899922783872e-17	2.9478896773624416e-18	5.858408324893695e-17	9.364004320270813e-18	nan	nan	3.9876148290597814e-17	3.0234149959349693e-18	4.952887224651492e-17	4.823163417271372e-17	3.6257743099875997e-17	2.921077219316639e-17	5.765767710112421e-17	5.510489982905984e-17	nan	nan	1.9953425170008017e-17	1.5944377329697467e-17
55912.90000001568	3.989860971161278e-17	8.99087008080743e-18	3.8071622249393385e-17	2.931269499647411e-18	5.850597972968807e-17	9.331393483963971e-18	nan	nan	3.985366608719997e-17	3.0201483150077698e-18	4.9506665749550504e-17	4.857368042869999e-17	3.624644987383177e-17	2.9476262641024037e-17	5.765935719477563e-17	5.561218433972254e-17	nan	nan	1.9948861870032208e-17	1.5934868617622052e-17
55912.950000015684	3.992501160909578e-17	8.952216413465733e-18	3.801429248014606e-17	2.9168984195028704e-18	5.842745557798294e-17	9.30011985269508e-18	nan	nan	3.983102355761356e-17	3.0170626165719113e-18	4.9484325217124476e-17	4.891375450335785e-17	3.623508763377638e-17	2.973966123694591e-17	5.766089126839653e-17	5.611544465564911e-17	nan	nan	1.9944299016249612e-17	1.592546445573513e-17
55913.00000001569	3.995010874190294e-17	8.922359324651018e-18	3.795702428961241e-17	2.9048506241424145e-18	5.834852023134234e-17	9.27021024832625e-18	nan	nan	3.980821435636773e-17	3.0141880177186897e-18	4.946185130142292e-17	4.9251793682672586e-17	3.622365665153018e-17	3.000094751528089e-17	5.766227978008771e-17	5.661464450735193e-17	nan	nan	1.993973657884235e-17	1.5916157039049554e-17
55913.05000001569	3.997384986203364e-17	8.901726839666041e-18	3.78998320473897e-17	2.8951957777862017e-18	5.826918312655178e-17	9.241690800738404e-18	nan	nan	3.9785232138038036e-17	3.0115558994045526e-18	4.9439244653020063e-17	4.9587737562047974e-17	3.621215719811937e-17	3.026010189376594e-17	5.766352318503814e-17	5.71097491853988e-17	nan	nan	1.9935174527965673e-17	1.590693861347341e-17
55913.10000001569	3.99961837103266e-17	8.890725444014633e-18	3.7842730123177583e-17	2.8879982915944154e-18	5.818945369965821e-17	9.214586843199671e-18	nan	nan	3.976207290566123e-17	3.0091924141568815e-18	4.9416505920883345e-17	4.9921527946936765e-17	3.6200589543778036e-17	3.051710562473993e-17	5.766462193552947e-17	5.76007254539245e-17	nan	nan	1.9930612833745983e-17	1.589780147663781e-17
55913.150000015696	4.0017059016061004e-17	8.889734168264755e-18	3.7785732886815126e-17	2.8833166245623972e-18	5.810934138599908e-17	9.188922805087013e-18	nan	nan	3.973874536661137e-17	3.007090628785205e-18	4.939363575237832e-17	5.02531087581232e-17	3.6188953957949996e-17	3.0771940749565704e-17	5.766557648094071e-17	5.808754146987063e-17	nan	nan	1.9926051466282555e-17	1.588873797867921e-17
55913.2000000157	4.0036424496566543e-17	8.899098832885299e-18	3.7728854708291226e-17	2.8812026333215533e-18	5.802885562021688e-17	9.164722102332849e-18	nan	nan	3.971526250365147e-17	3.0052331415601007e-18	4.9370634793273704e-17	5.0582425941414274e-17	3.6177250709290674e-17	3.102459005599326e-17	5.766638726775238e-17	5.857016670754597e-17	nan	nan	1.99214903956462e-17	1.587974052298635e-17
55913.2500000157	4.005423150783394e-17	8.91910189165416e-18	3.767210943888305e-17	2.8816975691201484e-18	5.794800578504241e-17	9.142004200796346e-18	nan	nan	3.969163730256435e-17	3.00360367031737e-18	4.9347503687746354e-17	5.0909427381562984e-17	3.616548006566866e-17	3.1275037038275866e-17	5.766705473955138e-17	5.904857188806688e-17	nan	nan	1.9916929591880043e-17	1.587080156690107e-17
55913.300000015704	4.007047106025052e-17	8.949612919805455e-18	3.761550316567647e-17	2.8847839204843753e-18	5.786680049590835e-17	9.120745077064283e-18	nan	nan	3.9667882749241236e-17	3.002187205600958e-18	4.932424307838621e-17	5.123406282020565e-17	3.615364229416781e-17	3.152326585982267e-17	5.766757933703514e-17	5.952272891336627e-17	nan	nan	1.9912369024999172e-17	1.5861913622385337e-17
55913.35000001571	4.008516468720526e-17	8.990175761366671e-18	3.755903599894863e-17	2.8903973459683756e-18	5.778524777748227e-17	9.100886987136353e-18	nan	nan	3.9644011829372045e-17	3.0009701373412433e-18	4.9300853606201234e-17	5.15562837776431e-17	3.614173766108883e-17	3.176926131821361e-17	5.766796149801604e-17	5.999261080441029e-17	nan	nan	1.9907808664990832e-17	1.585306925664668e-17
55913.40000001571	4.009833469493669e-17	9.040292955364381e-18	3.7502707895451817e-17	2.8984656846947037e-18	5.770335563860009e-17	9.082370315797162e-18	nan	nan	3.96200375287396e-17	2.9999403622545938e-18	4.927733591062231e-17	5.187604347826741e-17	3.61297664319512e-17	3.2013008812407195e-17	5.766820165742595e-17	6.045819164331967e-17	nan	nan	1.9903248481813702e-17	1.5844261092726535e-17
55913.45000001571	4.0110003377216173e-17	9.09944039252736e-18	3.744651881215075e-17	2.9089107211282665e-18	5.762113208748497e-17	9.065134568273444e-18	nan	nan	3.9595972833064775e-17	2.9990873730285533e-18	4.925369062950827e-17	5.2193296779469796e-17	3.6117728871494987e-17	3.2254494311978264e-17	5.766830024732046e-17	6.091944651912565e-17	nan	nan	1.9898688445398044e-17	1.5835481810051262e-17
55913.500000015716	4.0120193015528066e-17	9.167074534870594e-18	3.7390468706239634e-17	2.9216489820520627e-18	5.753858513173924e-17	9.049118523183018e-18	nan	nan	3.957183072780519e-17	2.9984023304362887e-18	4.922991839915079e-17	5.2508000103860544e-17	3.6105625243682284e-17	3.249370432825793e-17	5.766825769688318e-17	6.137635147689547e-17	nan	nan	1.989412852564618e-17	1.582672414494776e-17
55913.55000001572	4.0128925879235153e-17	9.242639336346373e-18	3.733455753512414e-17	2.9365925588320303e-18	5.745572277837672e-17	9.034260383001244e-18	nan	nan	3.954762419880562e-17	2.9978781146633843e-18	4.920601985427915e-17	5.282011137464559e-17	3.609345581169995e-17	3.27306258872186e-17	5.766807443243016e-17	6.182888346998955e-17	nan	nan	1.988956869243193e-17	1.5817980891121093e-17
55913.60000001572	4.0136224225759645e-17	9.325572708557206e-18	3.727878525643375e-17	2.9536499360044842e-18	5.737255303382743e-17	9.020497921642204e-18	nan	nan	3.9523366231554636e-17	2.9975093604910852e-18	4.91819956280654e-17	5.312958995400261e-17	3.608122083795995e-17	3.296524650401852e-17	5.766775087741405e-17	6.227702031523102e-17	nan	nan	1.9885008915600636e-17	1.580924490010054e-17
55913.650000015725	4.0142110300751205e-17	9.415312416977975e-18	3.7223151828018905e-17	2.9727268086602805e-18	5.728908390396028e-17	9.007768628418938e-18	nan	nan	3.94990698115873e-17	2.997292473113909e-18	4.915784635212904e-17	5.343639658431597e-17	3.6068920584102366e-17	3.319755415905767e-17	5.766728745242846e-17	6.272074065078594e-17	nan	nan	1.988044916496912e-17	1.5800509081648782e-17
55913.70000001573	4.014660633825963e-17	9.511301332848067e-18	3.7167657207946244e-17	2.9937268732355414e-18	5.720532339407977e-17	8.996009847926507e-18	nan	nan	3.947474792451608e-17	2.997225626683523e-18	4.9133572656541996e-17	5.3740493332117535e-17	3.6056555310996405e-17	3.342753727546027e-17	5.766668457521212e-17	6.31600238965732e-17	nan	nan	1.987588941032597e-17	1.579176640413829e-17
55913.75000001573	4.014973456091236e-17	9.612992002924134e-18	3.7112301354507176e-17	3.016552578828466e-18	5.712127950896152e-17	8.985158915457062e-18	nan	nan	3.9450413555860535e-17	2.9973087439680916e-18	4.910917516983349e-17	5.404184353463179e-17	3.604412527874284e-17	3.365518469789005e-17	5.766594266065312e-17	6.35948502170201e-17	nan	nan	1.987132962143045e-17	1.5783009894897493e-17
55913.80000001573	4.0151517180083975e-17	9.719850531008026e-18	3.7057084226215946e-17	3.0411058286232676e-18	5.70369602528474e-17	8.975153287476743e-18	nan	nan	3.942607969120218e-17	2.9975434592879233e-18	4.908465451899485e-17	5.434041174876909e-17	3.603163074667518e-17	3.3880485672589335e-17	5.766506212079304e-17	6.402520048601625e-17	nan	nan	1.986676976801373e-17	1.5774232640521045e-17
55913.85000001574	4.015197639606566e-17	9.831359790741543e-18	3.7002005781792594e-17	3.0672886239383336e-18	5.695237362946007e-17	8.965930666906419e-18	nan	nan	3.940175931606056e-17	2.997933061203693e-18	4.9060011329484423e-17	5.463616370245508e-17	3.6019071973361684e-17	3.4103429828591934e-17	5.766404336483112e-17	6.445105625390655e-17	nan	nan	1.9862209819778203e-17	1.5765427787154095e-17
55913.90000001574	4.015113439824853e-17	9.947022008461796e-18	3.694706598019423e-17	3.0950036457427748e-18	5.686752764204644e-17	8.957429122944024e-18	nan	nan	3.937746540686487e-17	2.9984823730872583e-18	4.903524622523239e-17	5.4929066248197855e-17	3.6006449216607093e-17	3.4324007159998715e-17	5.766288679912846e-17	6.487239971640027e-17	nan	nan	1.9857649746396992e-17	1.5756588540742273e-17
55913.95000001574	4.0149013365282134e-17	1.0066360768578231e-17	3.6892264780589444e-17	3.124154770869776e-18	5.678243029333749e-17	8.949587205205266e-18	nan	nan	3.9353209023523186e-17	2.999187732215059e-18	4.901035982864556e-17	5.521908731876445e-17	3.599376273345441e-17	3.45422080092763e-17	5.766159282721197e-17	6.528921368526545e-17	nan	nan	1.98530895175146e-17	1.5747708167253606e-17
55914.000000015745	4.0145635465260085e-17	1.018892250167023e-17	3.683760214236588e-17	3.1546475224965378e-18	5.66970895856207e-17	8.942344052044609e-18	nan	nan	3.932899694979577e-17	3.0000246867098118e-18	4.898535276061237e-17	5.5506195884871067e-17	3.598101278018635e-17	3.475802305148601e-17	5.766016184977867e-17	6.570148156067864e-17	nan	nan	1.9848529102746347e-17	1.5738779992873673e-17
55914.05000001575	4.0141022855884063e-17	1.0314277519554387e-17	3.67830780251331e-17	3.1863894555640614e-18	5.661151352070628e-17	8.935639493082556e-18	nan	nan	3.9304835390833386e-17	3.0009673733076195e-18	4.8960225640507435e-17	5.579036191479078e-17	3.5968199612327817e-17	3.497144327940409e-17	5.76585942646995e-17	6.610918730514505e-17	nan	nan	1.9843968471678844e-17	1.5729797404171274e-17
55914.10000001575	4.013519768463991e-17	1.0442020661506874e-17	3.6728692388723486e-17	3.219290480045174e-18	5.652571009997068e-17	8.929414145650268e-18	nan	nan	3.92807305516629e-17	3.001991676078207e-18	4.893497908619658e-17	5.607155633578756e-17	3.595532348464681e-17	3.5182459989466593e-17	5.765689046702349e-17	6.651231541887148e-17	nan	nan	1.9839407593869272e-17	1.5720753848236925e-17
55914.150000015754	4.0128182088970273e-17	1.0571771613527367e-17	3.6674445193184733e-17	3.253263125304104e-18	5.643968732435171e-17	8.923609505405065e-18	nan	nan	3.9256688637636385e-17	3.003075349592789e-18	4.890961371404149e-17	5.634975099727875e-17	3.5942384651156624e-17	3.5391064768487246e-17	5.765505084898181e-17	6.69108509165066e-17	nan	nan	1.9834846438845905e-17	1.571164283279579e-17
55914.20000001576	4.0119998196444685e-17	1.0703174958465572e-17	3.6620336398777865e-17	3.288222749936333e-18	5.635345319438568e-17	8.91816803114531e-18	nan	nan	3.9232715853703284e-17	3.0041981298624162e-18	4.88841301389046e-17	5.662491863564656e-17	3.5929383365117537e-17	3.559724948110003e-17	5.765307579999158e-17	6.730477930515473e-17	nan	nan	1.983028497610748e-17	1.5702457926297382e-17
55914.25000001576	4.011066812493419e-17	1.0835900009359313e-17	3.656636596600765e-17	3.3240877019573587e-18	5.626701571018806e-17	8.913033223688701e-18	nan	nan	3.9208818405246636e-17	3.0053418229006112e-18	4.885852897415383e-17	5.689703284062853e-17	3.591631987903825e-17	3.580100625788503e-17	5.765096570665993e-17	6.76940865635964e-17	nan	nan	1.9825723175124034e-17	1.569319275797643e-17
55914.30000001576	4.01002139827817e-17	1.0969640472674958e-17	3.651253385557039e-17	3.3607794341547022e-18	5.618038287149857e-17	8.908149699319928e-18	nan	nan	3.918500249752561e-17	3.0064903775936156e-18	4.883281083166734e-17	5.716606802318348e-17	3.5903194444678136e-17	3.600232748412391e-17	5.764872095278801e-17	6.807875912262196e-17	nan	nan	1.9821161005335497e-17	1.5683841017891393e-17
55914.350000015766	4.008865786897696e-17	1.1104113981981822e-17	3.645884002839949e-17	3.3982225799721312e-18	5.609356267768123e-17	8.903463257551704e-18	nan	nan	3.9161274335706434e-17	3.007629943171891e-18	4.880697632183829e-17	5.74319993848055e-17	3.589000731304842e-17	3.620120578917027e-17	5.764634191937465e-17	6.845878384643191e-17	nan	nan	1.981659843615297e-17	1.5674396456945414e-17
55914.40000001577	4.0076021873324864e-17	1.123906153695441e-17	3.6405284445642656e-17	3.436344994693527e-18	5.600656312772758e-17	8.898920943707606e-18	nan	nan	3.913764012507926e-17	3.0087489090049966e-18	4.878102605357964e-17	5.769480288816362e-17	3.5876758734414107e-17	3.639763403636294e-17	5.764382898462053e-17	6.883414801501211e-17	nan	nan	1.981203543695744e-17	1.5664852886875756e-17
55914.45000001577	4.006232807662039e-17	1.1374246876873958e-17	3.6351867068662867e-17	3.475077766801866e-18	5.591939222028728e-17	8.894471106413779e-18	nan	nan	3.911410607099614e-17	3.0098379290506694e-18	4.8754960634328863e-17	5.79544552290469e-17	3.5863448958296017e-17	3.659160531348218e-17	5.76411825239318e-17	6.920483930745036e-17	nan	nan	1.9807471977100397e-17	1.5655204180228953e-17
55914.500000015774	4.004759855082042e-17	1.1509455812932815e-17	3.6298587859054486e-17	3.514355203999212e-18	5.583205795368428e-17	8.890063450127439e-18	nan	nan	3.909067837891757e-17	3.010889931041201e-18	4.872878067005266e-17	5.82109338095308e-17	3.5850078233471787e-17	3.678311292369612e-17	5.763840290992409e-17	6.957084578612229e-17	nan	nan	1.9802908025904923e-17	1.5645444270311172e-17
55914.55000001578	4.003185535921344e-17	1.1644495539041512e-17	3.6245446778623357e-17	3.5541147980263984e-18	5.574456832590553e-17	8.885649083135176e-18	nan	nan	3.9067363254226595e-17	3.011900109862303e-18	4.8702486765251684e-17	5.846421671231032e-17	3.5836646807978223e-17	3.697215037697496e-17	5.763549051242616e-17	6.993215588169167e-17	nan	nan	1.9798343552662336e-17	1.5635567151123547e-17
55914.60000001578	4.001512055659457e-17	1.1779193936929757e-17	3.619244378939058e-17	3.5942971720085906e-18	5.565693133465573e-17	8.881180561059359e-18	nan	nan	3.904416690218237e-17	3.0128659069244434e-18	4.867607952296532e-17	5.871428267614038e-17	3.582315492911262e-17	3.715871138194634e-17	5.763244569848375e-17	7.028875837889532e-17	nan	nan	1.9793778526635792e-17	1.5625566877270272e-17
55914.65000001578	3.999741618943556e-17	1.191339888786163e-17	3.6139578853608655e-17	3.634846013758925e-18	5.556915497731555e-17	8.876611926387078e-18	nan	nan	3.9021095528524127e-17	3.0137869744563464e-18	4.8649559544776245e-17	5.896111107235047e-17	3.5809602843434694e-17	3.734278983816309e-17	5.762926883236337e-17	7.064064240304198e-17	nan	nan	1.9789212917058265e-17	1.5615437563857634e-17
55914.700000015786	3.997876429605603e-17	1.2046977600396938e-17	3.608685193373869e-17	3.6757079979505274e-18	5.548124725101082e-17	8.871898743947043e-18	nan	nan	3.899815533860395e-17	3.014665123937402e-18	4.862292743081531e-17	5.920468188234898e-17	3.5795990796768014e-17	3.7524379828761776e-17	5.762596027555602e-17	7.098779740720527e-17	nan	nan	1.9784646693132235e-17	1.560517338636556e-17
55914.75000001579	3.995918690679839e-17	1.2179815961051548e-17	3.603426299247227e-17	3.716832699891641e-18	5.539321615259811e-17	8.866998132952505e-18	nan	nan	3.897535253816105e-17	3.015504261846337e-18	4.859618377976606e-17	5.944497567609916e-17	3.578231903420191e-17	3.7703475613481846e-17	5.762252038678082e-17	7.133021316005601e-17	nan	nan	1.9780079824030828e-17	1.5594768580512167e-17
55914.80000001579	3.9938706044194744e-17	1.2311817912836785e-17	3.5981811992705765e-17	3.758172503008173e-18	5.530506967867274e-17	8.861868795613386e-18	nan	nan	3.895269333284176e-17	3.0163103087564155e-18	4.8569329188869567e-17	5.968197359151002e-17	3.57685878000931e-17	3.7880071622046295e-17	5.761894952198874e-17	7.166787973430088e-17	nan	nan	1.9775512278896893e-17	1.5584217442092184e-17
55914.850000015795	3.9917343723142424e-17	1.24429048646952e-17	3.5929498897568866e-17	3.79968250215811e-18	5.5216815825599465e-17	8.856471042741691e-18	nan	nan	3.893018392812204e-17	3.017091105673355e-18	4.854236425392896e-17	5.99156573147003e-17	3.575479733806719e-17	3.8054162447850796e-17	5.761524803436636e-17	7.200078749569769e-17	nan	nan	1.9770944026843002e-17	1.557351432680793e-17
55914.9000000158	3.989512195107632e-17	1.2573015133572088e-17	3.587732367040747e-17	3.841320404248189e-18	5.512846258952373e-17	8.850766816492614e-18	nan	nan	3.890783052017066e-17	3.017856254665864e-18	4.8515289569314155e-17	6.014600906108992e-17	3.574094789102083e-17	3.822574284197282e-17	5.76114162743393e-17	7.232892709260981e-17	nan	nan	1.9766375036951842e-17	1.556265365007787e-17
55914.9500000158	3.987206272813493e-17	1.2702103419865335e-17	3.5825286274778946e-17	3.883046427670711e-18	5.504001796636198e-17	8.844719710585162e-18	nan	nan	3.8885637239224807e-17	3.0186067687058924e-18	4.848810572796652e-17	6.03730115572902e-17	3.572703970112259e-17	3.8394807707465097e-17	5.760745458957604e-17	7.265228944606648e-17	nan	nan	1.9761805278275896e-17	1.5551629886837312e-17
55915.0000000158	3.984818804733933e-17	1.283014031561048e-17	3.577338667447205e-17	3.924823201595102e-18	5.495148995185817e-17	8.838294988275762e-18	nan	nan	3.886360360663814e-17	3.0193223709433824e-18	4.8460813321403474e-17	6.059664802374946e-17	3.571307300981552e-17	3.8561352093927897e-17	5.76033633249913e-17	7.297086574031258e-17	nan	nan	1.9757234719836975e-17	1.5540437571320677e-17
55915.050000015806	3.9823519894757457e-17	1.2957111844612685e-17	3.5721624833485115e-17	3.966615666119895e-18	5.4862886541557866e-17	8.831459598133691e-18	nan	nan	3.8841728519873265e-17	3.019981416368806e-18	4.843341293972315e-17	6.08169021581134e-17	3.56990480578179e-17	3.8725371192339886e-17	5.759914282274979e-17	7.328464741380576e-17	nan	nan	1.9752663330627108e-17	1.5529071296832978e-17
55915.10000001581	3.9798080249680234e-17	1.308301903258438e-17	3.567000071603838e-17	4.008390974003282e-18	5.477421573084703e-17	8.824182188178808e-18	nan	nan	3.88200108769348e-17	3.020564112286027e-18	4.840590517160893e-17	6.103375811928884e-17	3.5684965085125895e-17	3.8886860330129285e-17	5.759479342226961e-17	7.359362615064519e-17	nan	nan	1.97480910796071e-17	1.5517525715506603e-17
55915.15000001581	3.977189108479449e-17	1.320787750525749e-17	3.561851428657588e-17	4.0501183945406815e-18	5.4685485514939063e-17	8.816433118247801e-18	nan	nan	3.879844957544023e-17	3.0210526183530467e-18	4.837829060433436e-17	6.124720051214514e-17	3.567082433101439e-17	3.9045814966485746e-17	5.759031546022586e-17	7.389779387241258e-17	nan	nan	1.974351793570794e-17	1.5505795538050392e-17
55915.200000015815	3.97449743663458e-17	1.3331717111884414e-17	3.556716550975692e-17	4.09176922007818e-18	5.459670388892966e-17	8.808184471133997e-18	nan	nan	3.877704351340965e-17	3.0214311326668613e-18	4.835056982376728e-17	6.145721437285509e-17	3.565662603403897e-17	3.9202230687878796e-17	5.758570927055403e-17	7.41971427303893e-17	nan	nan	1.97389438678292e-17	1.549387553348147e-17
55915.25000001582	3.9717352054321535e-17	1.3454581571208084e-17	3.551595435045892e-17	4.133316675519233e-18	5.450787884776618e-17	8.799410062440423e-18	nan	nan	3.875579158870831e-17	3.0216859620593705e-18	4.832274341437483e-17	6.166378515483739e-17	3.564237043203746e-17	3.93561032038008e-17	5.758097518445352e-17	7.449166509814278e-17	nan	nan	1.9734368844841155e-17	1.5481760528852383e-17
55915.30000001582	3.9689046102613096e-17	1.3576528136987646e-17	3.546488077378216e-17	4.1747358309715334e-18	5.4419018386292755e-17	8.79008544948987e-18	nan	nan	3.873469269927888e-17	3.0218055785325264e-18	4.829481195922787e-17	6.186689871525292e-17	3.5628057762131734e-17	3.950742834268978e-17	5.75761135303911e-17	7.478135356445526e-17	nan	nan	1.9729792835581727e-17	1.5469445408961967e-17
55915.350000015824	3.9660078459190894e-17	1.3697627279653434e-17	3.5413944745045e-17	4.2160035178265435e-18	5.433013049925678e-17	8.780187939532641e-18	nan	nan	3.871374574314149e-17	3.02178066187859e-18	4.826677604000552e-17	6.206654130206283e-17	3.561368826072947e-17	3.965620204804824e-17	5.75711246341043e-17	7.506620092658226e-17	nan	nan	1.9725215808859365e-17	1.545692511606194e-17
55915.40000001583	3.9630471066274983e-17	1.3817962380817419e-17	3.536314622978964e-17	4.2570982482486286e-18	5.424122318130567e-17	8.769696597156619e-18	nan	nan	3.869294961850206e-17	3.0216041290841516e-18	4.8238636236999863e-17	6.226269954160212e-17	3.559926216352492e-17	3.9802420374735415e-17	5.756600881860476e-17	7.534620018381408e-17	nan	nan	1.972063773345113e-17	1.5444194649551006e-17
55915.45000001583	3.9600245860507093e-17	1.3937629437087128e-17	3.5312485193762145e-17	4.298000138186399e-18	5.415230442701752e-17	8.75859225142042e-18	nan	nan	3.867230322341168e-17	3.0212711489561494e-18	4.821039312912045e-17	6.245536042665141e-17	3.558477970550214e-17	3.994607948542547e-17	5.756076640418171e-17	7.562134453133808e-17	nan	nan	1.9716058578103123e-17	1.5431249065662444e-17
55915.50000001583	3.956942477311842e-17	1.4056736769695592e-17	3.5261961602945666e-17	4.338690833875156e-18	5.4063382230918786e-17	8.746857502621674e-18	nan	nan	3.8651805456169214e-17	3.0207791461828787e-18	4.8182047293898775e-17	6.264451130497975e-17	3.557024112093478e-17	4.008717564722769e-17	5.755539770840514e-17	7.589162735437343e-17	nan	nan	1.9711478311530302e-17	1.5418083477140405e-17
55915.550000015835	3.9538029730108585e-17	1.4175404736270498e-17	3.5211575423528175e-17	4.379153441754129e-18	5.397446458749082e-17	8.734476728879655e-18	nan	nan	3.863145521490317e-17	3.0201277894990253e-18	4.8153599307492935e-17	6.283013986834993e-17	3.5555646643388996e-17	4.022570522845272e-17	5.754990304612924e-17	7.61570422225728e-17	nan	nan	1.9706896902417155e-17	1.5404693052914014e-17
55915.60000001584	3.9506082652407055e-17	1.4293765441241055e-17	3.5161326621931896e-17	4.419372461814139e-18	5.3885559491173004e-17	8.721436092774407e-18	nan	nan	3.861125139800532e-17	3.0193189691493523e-18	4.812504974469212e-17	6.301223414195057e-17	3.554099650572464e-17	4.0361664695526074e-17	5.754428272949575e-17	7.641758288467342e-17	nan	nan	1.970231431941652e-17	1.539107301775763e-17
55915.65000001584	3.9473605456047517e-17	1.4411962441192454e-17	3.511121516478672e-17	4.459333724162267e-18	5.3796674936395083e-17	8.707723548004755e-18	nan	nan	3.859119290383648e-17	3.0183567607399772e-18	4.809639917892115e-17	6.319078247424893e-17	3.5526290940096934e-17	4.049505061002783e-17	5.753853706793706e-17	7.667324326338579e-17	nan	nan	1.96977305311501e-17	1.5377218651950775e-17
55915.700000015844	3.9440620052345407e-17	1.4530150441676598e-17	3.506124101894066e-17	4.4990243287840245e-18	5.3707818917577106e-17	8.693328846333276e-18	nan	nan	3.857127863089682e-17	3.0172473749760982e-18	4.806764818224499e-17	6.336577352723864e-17	3.55115301779578e-17	4.062585962587767e-17	5.753266636817958e-17	7.692401745050988e-17	nan	nan	1.9693145506208533e-17	1.5363125290928154e-17
55915.75000001585	3.9407148348059337e-17	1.464849498199328e-17	3.50114041514731e-17	4.538432588367006e-18	5.3618999429155244e-17	8.678243544766735e-18	nan	nan	3.855150747757812e-17	3.0159990959458232e-18	4.8038797325373197e-17	6.353719626706954e-17	3.54967144500581e-17	4.0754088486623835e-17	5.752667093424693e-17	7.716989970226726e-17	nan	nan	1.9688559213150748e-17	1.5348788324924364e-17
55915.80000001585	3.937321224556749e-17	1.4767172104539272e-17	3.496170452966544e-17	4.5775479739921436e-18	5.3530224465575364e-17	8.662461013219371e-18	nan	nan	3.8531878342365065e-17	3.0146222048669654e-18	4.800984717766462e-17	6.370503995503366e-17	3.5481843986448416e-17	4.087973402286028e-17	5.752055106746315e-17	7.741088443483098e-17	nan	nan	1.9683971620505047e-17	1.53342031986139e-17
