MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err
55929.00000001266	4.405937817577126e-16	1.495485856881396e-17	3.867003808306835e-16	1.8153760095418157e-17	5.46950299255287e-16	1.0234924981248425e-16	1.8627065178122963e-16	1.425180219435176e-17	4.962625686444442e-16	2.2194184571466312e-16	nan	nan
55929.05000001266	4.401974257282929e-16	1.630426199614219e-17	3.863458571133001e-16	1.8242936464317262e-17	5.464686144875692e-16	7.945748337658341e-17	1.861030571469555e-16	1.4601577259966697e-17	4.958016364115013e-16	2.389576249195464e-16	nan	nan
55929.100000012666	4.398014262608971e-16	1.7374104943115973e-17	3.8599165842073373e-16	1.8323732046775757e-17	5.459872433257866e-16	5.403221517491313e-17	1.8593562086383823e-16	1.4686760467455426e-17	4.95341275656988e-16	2.5058050482904376e-16	nan	nan
55929.15000001267	4.3940578303607185e-16	1.8134786370789457e-17	3.856377844549e-16	1.8389315806989023e-17	5.4550609179167615e-16	2.7191965149944778e-17	1.857683441991484e-16	1.4504849986124673e-17	4.9488150917020815e-16	2.5669902885898807e-16	nan	nan
55929.20000001267	4.390104957325938e-16	1.8568425583496887e-17	3.85284234919575e-16	1.8434430394110645e-17	5.450250540115294e-16	1.3778004243456029e-17	1.8560122841950796e-16	1.405859191952346e-17	4.944223487732913e-16	2.572555053555098e-16	nan	nan
55929.250000012675	4.386155640309389e-16	1.8665700966871905e-17	3.849310095173412e-16	1.8455479383701076e-17	5.445440804940657e-16	3.792151996903139e-17	1.8543427479133621e-16	1.3356499893893487e-17	4.939637953350838e-16	2.5224468464877637e-16	nan	nan
55929.30000001268	4.382209876123617e-16	1.8424453891124287e-17	3.8457810794934205e-16	1.8450575518812266e-17	5.440632626109598e-16	6.446729088080607e-17	1.85267484580343e-16	1.241439273513299e-17	4.935058387817406e-16	2.4171363870006375e-16	nan	nan
55929.35000001268	4.3782676615528497e-16	1.7849387161596063e-17	3.842255299210736e-16	1.8419563031543384e-17	5.435827002439955e-16	8.894521961457455e-17	1.851008590522787e-16	1.1258768945358517e-17	4.93048458104021e-16	2.2576280718720475e-16	nan	nan
55929.40000001268	4.3743289934082168e-16	1.695272523310265e-17	3.838732751337142e-16	1.8364021062170907e-17	5.431024811098825e-16	1.1069905686697418e-16	1.8493439947196134e-16	9.934063396363485e-18	4.925916213612906e-16	2.0454853780111105e-16	nan	nan
55929.450000012686	4.370393868502266e-16	1.5756146990909225e-17	3.835213432926898e-16	1.8287248681605476e-17	5.426226807973854e-16	1.294043582223057e-16	1.8476810710437106e-16	8.518758198301405e-18	4.921352856822298e-16	1.7828819000025708e-16	nan	nan
55929.50000001269	4.3664622836355074e-16	1.429497714902137e-17	3.831697341004425e-16	1.819422574661202e-17	5.421433628008056e-16	1.4483768088774413e-16	1.8460198321363675e-16	7.161204944672158e-18	4.916793972622514e-16	1.472712283199804e-16	nan	nan
55929.55000001269	4.362534235607744e-16	1.2627064899645802e-17	3.828184472606079e-16	1.80915372593211e-17	5.416645785498254e-16	1.5683332786579876e-16	1.8443602906354267e-16	6.1447700960301055e-18	4.912238913576263e-16	1.1188986726528647e-16	nan	nan
55929.600000012695	4.3586097212265664e-16	1.0852102707410508e-17	3.82467482479349e-16	1.79872429722192e-17	5.411863674357222e-16	1.6527008840962067e-16	1.842702459084682e-16	5.90103686888197e-18	4.90768692276319e-16	7.276722637938456e-17	nan	nan
55929.6500000127	4.3546887372974413e-16	9.153405629989749e-18	3.821168394581601e-16	1.7890668945103294e-17	5.407087568339586e-16	1.7006578646210583e-16	1.8410463299970984e-16	6.6209350656897855e-18	4.903137133655286e-16	3.193320471488561e-17	nan	nan
55929.7000000127	4.3507712806314994e-16	7.871010904992358e-18	3.817665179033447e-16	1.7812095810949653e-17	5.40231762123156e-16	1.7117467794634186e-16	1.8393918512092953e-16	7.942383986898301e-18	4.89858859321185e-16	2.4538360177873435e-17	nan	nan
55929.750000012704	4.346857348039164e-16	7.512816282679507e-18	3.8141651751794154e-16	1.776232147661946e-17	5.397553867004539e-16	1.6858625351911486e-16	1.8377389645134162e-16	9.491168409411515e-18	4.894041142403566e-16	6.459791283234236e-17	nan	nan
55929.80000001271	4.342946936336521e-16	8.30222246453856e-18	3.810668380086051e-16	1.7751873539105063e-17	5.392796219932621e-16	1.6232497966666126e-16	1.83608761169147e-16	1.1050673063153944e-17	4.889495686585564e-16	1.0433642186319755e-16	nan	nan
55929.85000001271	4.339040042366562e-16	9.80347132336419e-18	3.807174790797432e-16	1.7782299427244293e-17	5.388044474674075e-16	1.5245089201539518e-16	1.8344377345248566e-16	1.250446156290694e-17	4.884953100070026e-16	1.4052819653807097e-16	nan	nan
55929.90000001271	4.335136662996351e-16	1.1560633736966499e-17	3.8036844043871216e-16	1.7843598905041835e-17	5.383298306316787e-16	1.3906124307558404e-16	1.8327892747903152e-16	1.3784844215924783e-17	4.880414148013539e-16	1.7245316879833525e-16	nan	nan
55929.950000012715	4.331236795063922e-16	1.3305915995589215e-17	3.800197217916049e-16	1.7924866052165757e-17	5.378557270387703e-16	1.2229392397358524e-16	1.8311421742552607e-16	1.484805317751751e-17	4.8758794867488395e-16	1.9968990037334375e-16	nan	nan
55930.00000001272	4.327340435437755e-16	1.489653327075317e-17	3.7967132284802415e-16	1.8015611876139765e-17	5.373820802826277e-16	1.0233492467402195e-16	1.829496374687918e-16	1.566311142903786e-17	4.871349664083862e-16	2.2193197461610651e-16	nan	nan
55930.05000001272	4.3234475809714613e-16	1.6252886511058334e-17	3.793232433118865e-16	1.8106231270830458e-17	5.369088219921929e-16	7.943833895289605e-17	1.8278518178453655e-16	1.6206679457033574e-17	4.866825119568103e-16	2.389487976565584e-16	nan	nan
55930.100000012724	4.319558228517945e-16	1.7327631574554162e-17	3.78975482893918e-16	1.8188341061236586e-17	5.364358718215495e-16	5.400323755226054e-17	1.8262084454824506e-16	1.6460580572174654e-17	4.862306184726414e-16	2.505723276058374e-16	nan	nan
55930.15000001273	4.3156723749223197e-16	1.8091557790806696e-17	3.786280413003168e-16	1.825500973752704e-17	5.359631374364678e-16	2.7133304738643442e-17	1.8245661993442922e-16	1.6410652743793578e-17	4.857793083260275e-16	2.5669118066613034e-16	nan	nan
55930.20000001273	4.311790017070766e-16	1.8527017309527756e-17	3.7828091823970293e-16	1.830090404055348e-17	5.354905148153689e-16	1.3661359023759314e-17	1.8229250211737793e-16	1.6046403708724582e-17	4.853285931216568e-16	2.5724769748944786e-16	nan	nan
55930.25000001273	4.3079111517892824e-16	1.8624807386236395e-17	3.7793411341946783e-16	1.8322376454772873e-17	5.350179553327611e-16	3.787971715898864e-17	1.821284852702653e-16	1.5361373463269387e-17	4.848784737123952e-16	2.522366315394989e-16	nan	nan
55930.300000012736	4.304035775972545e-16	1.838279715060193e-17	3.7758762654889863e-16	1.831751317210196e-17	5.345455487618849e-16	6.444326114053968e-17	1.8196456356571814e-16	1.4354488270616994e-17	4.844289402096828e-16	2.4170502974071073e-16	nan	nan
55930.35000001274	4.300163886430977e-16	1.7805631144903064e-17	3.77241457335492e-16	1.8286156210250703e-17	5.340733932372154e-16	8.892836613112694e-17	1.8180073117585657e-16	1.303336719937087e-17	4.839799719906957e-16	2.2575326988830964e-16	nan	nan
55930.40000001274	4.296295480068457e-16	1.690537780169671e-17	3.7689560548849997e-16	1.8229906838323777e-17	5.336015749409673e-16	1.1068604587756823e-16	1.8163698227148325e-16	1.142231929412873e-17	4.835315377022731e-16	2.045375766454192e-16	nan	nan
55930.450000012745	4.2924305537230216e-16	1.5703430971251672e-17	3.765500707169287e-16	1.8152110880457725e-17	5.331301681395734e-16	1.2939370370344724e-16	1.814733110231575e-16	9.583329080936353e-18	4.830835952616143e-16	1.782750654551214e-16	nan	nan
55930.50000001275	4.2885691042780173e-16	1.4234647908647902e-17	3.762048527297492e-16	1.805781992441178e-17	5.326592352165804e-16	1.4482856764406845e-16	1.8130971160036442e-16	7.677147276441677e-18	4.826360918537428e-16	1.4725467514901415e-16	nan	nan
55930.55000001275	4.284711128570772e-16	1.255616512502897e-17	3.758599512361082e-16	1.7953715698767653e-17	5.32188826701972e-16	1.5682523705442698e-16	1.811461781714541e-16	6.141142836793159e-18	4.821889639257412e-16	1.1186729142225347e-16	nan	nan
55930.60000001275	4.2808566234740123e-16	1.076676326280417e-17	3.755153659455383e-16	1.7847978667134646e-17	5.317189812979239e-16	1.6526264740408917e-16	nan	nan	4.817421371777539e-16	7.273156501074361e-17	nan	nan
55930.650000012756	4.277005585854094e-16	9.04941373321051e-18	3.751710965673616e-16	1.7750076693166483e-17	5.312497259009989e-16	1.7005869754275553e-16	nan	nan	4.812955265507571e-16	3.1850603336648896e-17	nan	nan
55930.70000001276	4.273158012568169e-16	7.747876757214723e-18	3.7482714281167252e-16	1.7670447455937877e-17	5.307810756207884e-16	1.7116767848228482e-16	nan	nan	4.808490384935796e-16	2.4430612083535514e-17	nan	nan
55930.75000001276	4.269313900487548e-16	7.383228191394633e-18	3.744835043886356e-16	1.7620051452046235e-17	5.303130337950032e-16	1.685790886667163e-16	nan	nan	4.804026573957867e-16	6.455757782722372e-17	nan	nan
55930.800000012765	4.265473246491331e-16	8.186249302455295e-18	3.741401810078537e-16	1.760956772622543e-17	5.298455920010199e-16	1.6231737761321985e-16	nan	nan	4.799564721277007e-16	1.043120681335997e-16	nan	nan
55930.85000001277	4.261636047483398e-16	9.707499807839562e-18	3.737971723812114e-16	1.7640565053542302e-17	5.29378730063885e-16	1.5244253343119752e-16	nan	nan	4.795105685124451e-16	1.4051072798561617e-16	nan	nan
55930.90000001277	4.2578023003655044e-16	1.1481792325582866e-17	3.7345447822010183e-16	1.770290062990126e-17	5.289124160607812e-16	1.3905171255415168e-16	nan	nan	4.79065021658349e-16	1.724395050524798e-16	nan	nan
55930.950000012774	4.253972002051442e-16	1.3239952925504566e-17	3.731120982367254e-16	1.7785505099778644e-17	5.284466063219533e-16	1.2228261720202e-16	nan	nan	4.786198959915144e-16	1.996786069454677e-16	nan	nan
55931.00000001278	4.2501451494670397e-16	1.4839970938029757e-17	3.7277003214451116e-16	1.787772922243901e-17	5.279812454281013e-16	1.0232084015219717e-16	nan	nan	4.781752452851684e-16	2.2192224010104596e-16	nan	nan
55931.05000001278	4.2463217395048487e-16	1.6203107826393768e-17	3.724282796557297e-16	1.79698214025146e-17	5.275162662042338e-16	7.941951423283036e-17	nan	nan	4.777311126858111e-16	2.389400927958675e-16	nan	nan
55931.10000001278	4.242501769080785e-16	1.7282629858241876e-17	3.72086840483424e-16	1.805327231623795e-17	5.27051589709987e-16	5.397473549088581e-17	nan	nan	4.772875307361646e-16	2.5056426402153223e-16	nan	nan
55931.150000012785	4.238685235104393e-16	1.8049714835572786e-17	3.7174571434018062e-16	1.8121048107274513e-17	5.265871252264045e-16	2.707551381688167e-17	nan	nan	4.768445213949294e-16	2.5668344178333454e-16	nan	nan
55931.20000001279	4.2348721345015e-16	1.8486945490884692e-17	3.714049009399901e-16	1.816773827741509e-17	5.261227705516364e-16	1.3545710022290072e-17	nan	nan	4.764020960533526e-16	2.5723999860585693e-16	nan	nan
55931.25000001279	4.2310624641646584e-16	1.8585236439179567e-17	3.7106439999547426e-16	1.818964334710088e-17	5.256584779108335e-16	3.7838577248548755e-17	nan	nan	4.759602555486132e-16	2.522286910512878e-16	nan	nan
55931.300000012794	4.2272562210536806e-16	1.834248418703372e-17	3.707242112212204e-16	1.8184822526523557e-17	5.251943355067647e-16	6.441962964457194e-17	nan	nan	4.755189901740289e-16	2.4169654135965906e-16	nan	nan
55931.3500000128	4.223453402027842e-16	1.7763275932818274e-17	3.70384334330482e-16	1.8153115581745588e-17	5.247304397571639e-16	8.891179503703496e-17	nan	nan	4.750782796860846e-16	2.2574386630300676e-16	nan	nan
55931.4000000128	4.2196540040349187e-16	1.6859526040457e-17	3.7004476903703914e-16	1.8096146246408666e-17	5.242668753365947e-16	1.1067325388505783e-16	nan	nan	4.746380933082885e-16	2.0452676921296524e-16	nan	nan
55931.4500000128	4.215858024000739e-16	1.5652345920086505e-17	3.6970551505544407e-16	1.8017307877107208e-17	5.238037152122901e-16	1.2938322897509616e-16	nan	nan	4.741983897318558e-16	1.7826212485541373e-16	nan	nan
55931.500000012806	4.2120654588157304e-16	1.417612661161666e-17	3.6936657210038944e-16	1.7921725029066465e-17	5.233410206764739e-16	1.4481960845897622e-16	nan	nan	4.737591171132192e-16	1.4723835345649156e-16	nan	nan
55931.55000001281	4.2082763054057217e-16	1.2487285592225306e-17	3.6902793988586596e-16	1.781617792696748e-17	5.228788413751704e-16	1.5681728322110017e-16	nan	nan	4.733202130683703e-16	1.1184502937904806e-16	nan	nan
55931.60000001281	4.204490560702204e-16	1.0683659050249972e-17	3.6868961812611e-16	1.7708970097115066e-17	5.224172153335084e-16	1.6525533254533825e-16	nan	nan	4.728816046640272e-16	7.269638929296579e-17	nan	nan
55931.650000012814	4.20070822161897e-16	8.94777771749192e-18	3.683516065377096e-16	1.7609714099761694e-17	5.219561689775286e-16	1.7005172895117817e-16	nan	nan	4.724432084056307e-16	3.1768956285028006e-17	nan	nan
55931.70000001282	4.196929285061316e-16	7.626996543280318e-18	3.6801390483381306e-16	1.7529007994198432e-17	5.214957171524988e-16	1.7116079795926307e-16	nan	nan	4.720049324626665e-16	2.432391585898301e-17	nan	nan
55931.75000001282	4.193153747981265e-16	7.255798460545792e-18	3.6767651273051716e-16	1.7477978387477183e-17	5.210358631377405e-16	1.6857204567551155e-16	nan	nan	4.715667615118186e-16	6.451778684233757e-17	nan	nan
55931.80000001282	4.1893816072826983e-16	8.072594613795614e-18	3.673394299440239e-16	1.746745894747644e-17	5.205765986579737e-16	1.6230990493616706e-16	nan	nan	4.711287827888446e-16	1.0428805227674977e-16	nan	nan
55931.850000012826	4.185612859940296e-16	9.61385158630243e-18	3.670026561895525e-16	1.7499040244156266e-17	5.201179038911812e-16	1.5243431713087202e-16	nan	nan	4.706910805383502e-16	1.4049350374217635e-16	nan	nan
55931.90000001283	4.1818475029181183e-16	1.140509595794379e-17	3.6666619118460377e-16	1.7562433930764495e-17	5.19659747472995e-16	1.3904234421916966e-16	nan	nan	4.702537284872207e-16	1.7242603312265104e-16	nan	nan
55931.95000001283	4.1780855331802267e-16	1.317591098011849e-17	3.663300346475561e-16	1.7646403727061285e-17	5.192020864976091e-16	1.2227150264281857e-16	nan	nan	4.698167898765889e-16	1.996674724527027e-16	nan	nan
55932.000000012835	4.174326947685017e-16	1.4785126338082962e-17	3.659941862951732e-16	1.774013672347172e-17	5.187448665152151e-16	1.0230699448646524e-16	nan	nan	4.6938031749064755e-16	2.2191264287081372e-16	nan	nan
55932.05000001284	4.1705717434064618e-16	1.6154882545612292e-17	3.656586458451313e-16	1.7833731819283504e-17	5.182880215259651e-16	7.940100695585555e-17	nan	nan	4.689443536823169e-16	2.389315109525189e-16	nan	nan
55932.10000001284	4.1668199173107463e-16	1.7239058167286563e-17	3.653234130169672e-16	1.7918551092462088e-17	5.178314739704593e-16	5.394670597576552e-17	nan	nan	4.68508930395771e-16	2.5055631463311854e-16	nan	nan
55932.15000001284	4.1630714663683025e-16	1.8009217337136768e-17	3.6498848752856783e-16	1.7987456435920642e-17	5.173751347167573e-16	2.7018590305444515e-17	nan	nan	4.680740691858304e-16	2.566758127330443e-16	nan	nan
55932.20000001285	4.159326387538235e-16	1.8448170817295652e-17	3.6465386909796054e-16	1.8034958774990905e-17	5.169189033509041e-16	1.3431067505480581e-17	nan	nan	4.676397812342267e-16	2.572324092122094e-16	nan	nan
55932.25000001285	4.1555846777973493e-16	1.8546949030120805e-17	3.6431955744366414e-16	1.8057305799425234e-17	5.164627329338126e-16	3.779809695800064e-17	nan	nan	4.672060673627412e-16	2.5222086369656274e-16	nan	nan
55932.30000001285	4.151846334122449e-16	1.8303475531175034e-17	3.639855522855312e-16	1.80525292968289e-17	5.160067101252533e-16	6.439639370460657e-17	nan	nan	4.667729180432233e-16	2.4168817409508017e-16	nan	nan
55932.350000012855	4.1481113534740554e-16	1.7722281013161255e-17	3.636518533412732e-16	1.8020466732213446e-17	5.155509296562516e-16	8.889550429488471e-17	nan	nan	4.663403134044906e-16	2.2573459701966623e-16	nan	nan
55932.40000001286	4.1443797328176447e-16	1.681512786575567e-17	3.6331846033098847e-16	1.7962764669959892e-17	5.150954747200934e-16	1.1066067926707161e-16	nan	nan	4.659082232361137e-16	2.0451611617622746e-16	nan	nan
55932.45000001286	4.140651469147722e-16	1.5602847876735466e-17	3.629853729737223e-16	1.7882864752905258e-17	5.146404170075409e-16	1.2937293268582721e-16	nan	nan	4.654766069890873e-16	1.7824936900986215e-16	nan	nan
55932.500000012864	4.1369265594014435e-16	1.411936772275129e-17	3.6265259098869556e-16	1.778596576334068e-17	5.141858167385861e-16	1.4481080216251215e-16	nan	nan	4.650454137733867e-16	1.4722226428342409e-16	nan	nan
55932.55000001287	4.1332050005924305e-16	1.2420380522963447e-17	3.6232011409604164e-16	1.767894820463608e-17	5.137317226907573e-16	1.5680946531710458e-16	nan	nan	4.646145823524128e-16	1.1182308263264923e-16	nan	nan
55932.60000001287	4.129486789662087e-16	1.0602747438451592e-17	3.6198794201610465e-16	1.7570241034600613e-17	5.13278172223981e-16	1.6524814286004478e-16	nan	nan	4.641840411343235e-16	7.266170200119516e-17	nan	nan
55932.65000001287	4.125771923601378e-16	8.848462717731503e-18	3.616560744681756e-16	1.7469604455556972e-17	5.128251913020067e-16	1.700448797518427e-16	nan	nan	4.63753708160248e-16	3.168827575492839e-17	nan	nan
55932.700000012876	4.1220603993757805e-16	7.508340633586964e-18	3.6132451117344095e-16	1.7387800320766325e-17	5.123727945104029e-16	1.7115403544686672e-16	nan	nan	4.633234932886825e-16	2.42182917180648e-17	nan	nan
55932.75000001288	4.118352213973427e-16	7.130496723795378e-18	3.6099325185105135e-16	1.7336124914443252e-17	5.119209850711232e-16	1.6856512358774288e-16	nan	nan	4.628933814781477e-16	6.447854322482556e-17	nan	nan
55932.80000001288	4.1146473643675815e-16	7.961227995495899e-18	3.6066229622240393e-16	1.7325569768646284e-17	5.114697548536535e-16	1.6230256061541164e-16	nan	nan	4.624634583599019e-16	1.0426437593417354e-16	nan	nan
55932.850000012884	4.110945847595938e-16	9.522488524455647e-18	3.6033164400850965e-16	1.7357747709744367e-17	5.110190843827383e-16	1.5242624199077466e-16	nan	nan	4.620338066290653e-16	1.4047652490222077e-16	nan	nan
55932.90000001289	4.1072476606544183e-16	1.1330500525877572e-17	3.600012949329069e-16	1.742222182644962e-17	5.105689428426905e-16	1.390331367919791e-16	nan	nan	4.616044986564882e-16	1.7241275383465478e-16	nan	nan
55932.95000001289	4.1035528005693864e-16	1.3113744660361534e-17	3.596712487171331e-16	1.7507585341237377e-17	5.101192880782879e-16	1.2226057878928412e-16	nan	nan	4.611755965201285e-16	1.9965649755920499e-16	nan	nan
55933.00000001289	4.099861264358712e-16	1.4731955003435727e-17	3.593415050844108e-16	1.7602858195472003e-17	5.096700665922542e-16	1.0229338582921303e-16	nan	nan	4.607471520333364e-16	2.219031834845347e-16	nan	nan
55933.050000012896	4.0961730490452202e-16	1.6108168021818517e-17	3.590120637585941e-16	1.7697986727010744e-17	5.092212135393275e-16	7.938281474374368e-17	nan	nan	4.603192067700474e-16	2.3892305261343626e-16	nan	nan
55933.1000000129	4.092488151654569e-16	1.719687576599762e-17	3.5868292446213334e-16	1.7784201913779414e-17	5.087726527169137e-16	5.3919145803371425e-17	nan	nan	4.598917920868968e-16	2.5054847988002064e-16	nan	nan
55933.1500000129	4.0888065692060423e-16	1.7970025990687973e-17	3.58354086918321e-16	1.7854259498362438e-17	5.083242965523253e-16	2.6962531678314076e-17	nan	nan	4.59464929142254e-16	2.566682939248423e-16	nan	nan
55933.200000012905	4.085128298721759e-16	1.841065488113529e-17	3.580255508515379e-16	1.7902590465277993e-17	5.078760463882253e-16	1.3317441155673623e-17	nan	nan	4.590386289121881e-16	2.5722492970472006e-16	nan	nan
55933.25000001291	4.0814533372174624e-16	1.8509907020623852e-17	3.5769731598493624e-16	1.7925388802964362e-17	5.0742785610666815e-16	3.775827271279967e-17	nan	nan	4.586128922033662e-16	2.522131498729352e-16	nan	nan
55933.30000001291	4.0777816817294315e-16	1.826573258572137e-17	3.573693820423001e-16	1.7920658451264937e-17	5.069798108514191e-16	6.437355048097292e-17	nan	nan	4.581877096628854e-16	2.4167992836228165e-16	nan	nan
55933.35000001291	4.074113329288987e-16	1.768260677368081e-17	3.570417487483261e-16	1.788823451771965e-17	5.065320036963005e-16	8.887949176484007e-17	nan	nan	4.577630617850483e-16	2.2572546249158734e-16	nan	nan
55933.400000012916	4.0704482768941736e-16	1.6772142066569748e-17	3.5671441582736e-16	1.782978674880947e-17	5.060845163792353e-16	1.1064832032316518e-16	nan	nan	4.573389189150761e-16	2.045056180525764e-16	nan	nan
55933.45000001292	4.066786521586933e-16	1.5554893739506648e-17	3.5638738300308045e-16	1.7748805852339745e-17	5.056374193368438e-16	1.2936281342068909e-16	nan	nan	4.569152412497685e-16	1.782367985416588e-16	nan	nan
55933.50000001292	4.0631280603978787e-16	1.4064326379400332e-17	3.5606065000169353e-16	1.765056608519587e-17	5.051907717356442e-16	1.4480214753053374e-16	nan	nan	4.564919788351057e-16	1.472064084355086e-16	nan	nan
55933.550000012925	4.059472890342756e-16	1.2355404684101145e-17	3.5573421654533354e-16	1.7542050039855054e-17	5.047446214998617e-16	1.568017822454667e-16	nan	nan	4.560690715607937e-16	1.1180145236177411e-16	nan	nan
55933.60000001293	4.055821008461382e-16	1.0523985958272965e-17	3.554080823614e-16	1.743181449520752e-17	5.042990053358568e-16	1.6524107733120278e-16	nan	nan	4.556464491517568e-16	7.26275054008505e-17	nan	nan
55933.65000001293	4.052172411779414e-16	8.751433751170994e-18	3.5508224717472995e-16	1.7329770304310084e-17	5.038539487531757e-16	1.7003814896883045e-16	nan	nan	4.552240311565682e-16	3.160857280160641e-17	nan	nan
55933.700000012934	4.0485270973125976e-16	7.391879806708782e-18	3.547567107099851e-16	1.724684656104209e-17	5.034094660822299e-16	1.711473899750344e-16	nan	nan	4.548017290916689e-16	2.4113758542345922e-17	nan	nan
55933.75000001294	4.044885062109246e-16	7.00729300347017e-18	3.544314726927395e-16	1.7194512887534193e-17	5.029655604886092e-16	1.6855832140469923e-16	nan	nan	4.543795281922325e-16	6.443984974424127e-17	nan	nan
55933.80000001294	4.0412463032013884e-16	7.852119063939144e-18	3.5410653284909406e-16	1.718392199630026e-17	5.025222239840323e-16	1.622953435871611e-16	nan	nan	4.539575125145283e-16	1.0424104040082669e-16	nan	nan
55933.85000001294	4.0376108176539767e-16	9.433372430289479e-18	3.5378189090521967e-16	1.7216709403854058e-17	5.020794374339393e-16	1.524183068400128e-16	nan	nan	4.535357632326916e-16	1.404597923134248e-16	nan	nan
55933.900000012945	4.033978602548955e-16	1.1257962199088615e-17	3.534575465888669e-16	1.728228659030982e-17	5.016371705617253e-16	1.3902408893983017e-16	nan	nan	4.531143513864778e-16	1.723996678205322e-16	nan	nan
55933.95000001295	4.0303496549583547e-16	1.3053408940497427e-17	3.5313349962747034e-16	1.736907260714995e-17	5.011953819496215e-16	1.2224984407032342e-16	nan	nan	4.526933379120648e-16	1.996456827702251e-16	nan	nan
55934.00000001295	4.02672397193934e-16	1.468041316520076e-17	3.5280974974934226e-16	1.7465916717933583e-17	5.007540190362202e-16	1.0228001225177489e-16	nan	nan	4.522727736698155e-16	2.2189386236400764e-16	nan	nan
55934.050000012954	4.023101550586245e-16	1.6062922483812442e-17	3.524862966829e-16	1.7562609594341688e-17	5.003130181106469e-16	7.936493510618532e-17	nan	nan	4.518526994690096e-16	2.3891471814425817e-16	nan	nan
55934.10000001296	4.0194823879650826e-16	1.71560427647319e-17	3.52163140155473e-16	1.7650248570477607e-17	4.998723043033779e-16	5.389205159111655e-17	nan	nan	4.51433146089549e-16	2.505407600889774e-16	nan	nan
55934.15000001296	4.01586648113762e-16	1.7932102393371862e-17	3.5184027989656684e-16	1.7721481322482167e-17	4.994317915737013e-16	2.690733497762891e-17	nan	nan	4.510141343006442e-16	2.566608856607508e-16	nan	nan
55934.20000001296	4.0122538272024376e-16	1.837436017287646e-17	3.5151771563396714e-16	1.7770657530759605e-17	4.989913829901679e-16	1.320484009143069e-17	nan	nan	4.505956748764852e-16	2.5721756037240843e-16	nan	nan
55934.250000012966	4.008644423220594e-16	1.84740731341588e-17	3.511954470965829e-16	1.7793916616618344e-17	4.985510332416092e-16	3.7719100658964783e-17	nan	nan	4.501777686089018e-16	2.5220554986786676e-16	nan	nan
55934.30000001297	4.005038266277928e-16	1.8229217702974236e-17	3.508734740135335e-16	1.778923421705967e-17	4.981108259823056e-16	6.435109699015687e-17	nan	nan	4.497604063170165e-16	2.416718044600417e-16	nan	nan
55934.35000001297	4.0014353534535496e-16	1.764421445015176e-17	3.505517961145353e-16	1.7756443052647644e-17	4.976708526578685e-16	8.886375521056648e-17	nan	nan	4.493435688538936e-16	2.257164630425603e-16	nan	nan
55934.400000012974	3.997835681800376e-16	1.6730528306564824e-17	3.50230413128813e-16	1.7697236392161078e-17	4.972311935763173e-16	1.1063617527993099e-16	nan	nan	4.489272271101861e-16	2.0449527521093922e-16	nan	nan
55934.45000001298	3.994239248436813e-16	1.5508441194980984e-17	3.4990932478422255e-16	1.7615154786079335e-17	4.967919179420706e-16	1.2935286970548117e-16	nan	nan	4.485113420147813e-16	1.782244138961615e-16	nan	nan
55934.50000001298	3.9906460504168383e-16	1.4010958429313465e-17	3.4958853081251613e-16	1.7515549226152873e-17	4.96353083886602e-16	1.4479364328899772e-16	nan	nan	4.48095864532448e-16	1.4719078649622157e-16	nan	nan
55934.55000001298	3.987056084821334e-16	1.229231320885553e-17	3.492680309425323e-16	1.7405506203902008e-17	4.959147384957624e-16	1.5679423286534042e-16	nan	nan	4.476807356584822e-16	1.1178013943763978e-16	nan	nan
55934.600000012986	3.983469348750651e-16	1.0447332426831866e-17	3.489478249038119e-16	1.7293712765547504e-17	4.954769178337796e-16	1.6523413490109326e-16	nan	nan	4.472658864103552e-16	7.259380127120104e-17	nan	nan
55934.65000001299	3.979885839259123e-16	8.656655951444984e-18	3.486279124271593e-16	1.7190233440493394e-17	4.950396469639428e-16	1.7003153558741336e-16	nan	nan	4.468512378163592e-16	3.152985737489636e-17	nan	nan
55934.70000001299	3.9763055534463924e-16	7.277584904884948e-18	3.4830829324337883e-16	1.7106168103681988e-17	4.946029399659702e-16	1.7114086053525373e-16	nan	nan	4.464367030203846e-16	2.4010333917869788e-17	nan	nan
55934.750000012995	3.9727284883883863e-16	6.886157408909839e-18	3.4798896708173056e-16	1.7053163427306637e-17	4.941667999500744e-16	1.6855163808920511e-16	nan	nan	4.460222675291707e-16	6.440170861931328e-17	nan	nan
55934.800000013	3.969154641175544e-16	7.745237613830167e-18	3.4766993367396653e-16	1.704253667820789e-17	4.937312190677195e-16	1.622882527470493e-16	nan	nan	4.456080138529659e-16	1.042180466433518e-16	nan	nan
55934.850000013	3.9655840089436185e-16	9.346465252361035e-18	3.47351192751172e-16	1.7075946544329474e-17	4.932961785190809e-16	1.5241051046281128e-16	nan	nan	4.451940216728945e-16	1.4044330658769106e-16	nan	nan
55934.900000013	3.9620165888085374e-16	1.1187437511937828e-17	3.4703274404587125e-16	1.7142649744749328e-17	4.928616485572063e-16	1.3901519927844566e-16	nan	nan	4.447803607221001e-16	1.723867755282274e-16	nan	nan
