MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	sdss_z'	sdss_z'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54726.59000001156	5.480072848518469e-16	4.7989718284263066e-17	4.847430871307919e-16	1.4816228488555932e-17	6.304628040949675e-16	1.5442449339866823e-17	nan	nan	5.543617937914244e-16	2.6305925874399703e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54726.64000001156	5.475630471125159e-16	4.7490471926893363e-17	4.843447837600322e-16	1.4779571648331755e-17	6.299888573923947e-16	1.5290921563245786e-17	nan	nan	5.538629671090657e-16	2.598200163528714e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54726.690000011564	5.471191695012825e-16	4.6972979690441535e-17	4.839468076669296e-16	1.4744051152881252e-17	6.295152692199334e-16	1.5144884539307296e-17	nan	nan	5.533645892815207e-16	2.5669444833185443e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54726.74000001157	5.466756517079738e-16	4.648382171741316e-17	4.835491585829978e-16	1.471259916199987e-17	6.290420388082414e-16	1.501925145985129e-17	nan	nan	5.528666599040593e-16	2.5400438368192827e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54726.79000001157	5.462324934190125e-16	4.607531532351557e-17	4.831518362391175e-16	1.468838841597896e-17	6.285691653879765e-16	1.4930018920690363e-17	nan	nan	5.523691785691395e-16	2.5209618082106864e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54726.84000001157	5.457896943177762e-16	4.580298231553583e-17	4.827548403663343e-16	1.4674724517006275e-17	6.280966481890406e-16	1.489330324560046e-17	nan	nan	5.518721448716298e-16	2.5131782136298728e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54726.890000011575	5.453472540846369e-16	4.572171568234827e-17	4.823581706974006e-16	1.4673822112812497e-17	6.27624486524467e-16	1.4919401037737376e-17	nan	nan	5.513755584078045e-16	2.5188976017826814e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54726.94000001158	5.449051724157352e-16	4.5854227767114834e-17	4.819618269633896e-16	1.4683436511274485e-17	6.271526800110962e-16	1.499790820796467e-17	nan	nan	5.508794187767167e-16	2.535888955381552e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54726.99000001158	5.444634490448957e-16	4.615584594338391e-17	4.815658088957049e-16	1.4700232445735662e-17	6.266812283315177e-16	1.5112602405569125e-17	nan	nan	5.503837255778214e-16	2.5606464015725393e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54727.040000011584	5.440220837080932e-16	4.6570480452924585e-17	4.811701162293006e-16	1.4721008570917397e-17	6.262101311872147e-16	1.524738550293561e-17	nan	nan	5.498884784129334e-16	2.5896815412315775e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54727.09000001159	5.435810761391525e-16	4.704318405413031e-17	4.807747486948369e-16	1.474280625012944e-17	6.257393882547309e-16	1.5387251215242675e-17	nan	nan	5.49393676880587e-16	2.6197534997177794e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54727.14000001159	5.431404260683675e-16	4.752339372339453e-17	4.803797060262222e-16	1.4762997157974697e-17	6.252689992378167e-16	1.5518946146263028e-17	nan	nan	5.488993205829989e-16	2.6480183888424882e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54727.19000001159	5.427001332230748e-16	4.796704465927476e-17	4.799849879554656e-16	1.4779351521912878e-17	6.247989638167944e-16	1.5631373590203106e-17	nan	nan	5.484054091208794e-16	2.672113007089364e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54727.240000011596	5.422601973277123e-16	4.833778017882365e-17	4.795905942166127e-16	1.4790089424020102e-17	6.243292816901243e-16	1.5715810501339106e-17	nan	nan	5.479119420927626e-16	2.6901930912492568e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54727.2900000116	5.418206181033519e-16	4.8607536774287585e-17	4.791965245426085e-16	1.4793917624798916e-17	6.238599525449304e-16	1.576600528743347e-17	nan	nan	5.474189191023719e-16	2.7009448843008643e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54727.3400000116	5.413813952686533e-16	4.875675758887711e-17	4.788027786680492e-16	1.4790054227527947e-17	6.233909760774056e-16	1.5778211204286345e-17	nan	nan	5.469263397488941e-16	2.7035843576071344e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54727.390000011605	5.409425285393772e-16	4.8774427303596856e-17	4.784093563257144e-16	1.4778242975111238e-17	6.229223519731625e-16	1.5751193279924252e-17	nan	nan	5.464342036328219e-16	2.6978535849084946e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54727.44000001161	5.405040176271699e-16	4.865805573696634e-17	4.780162572509162e-16	1.4758758213808352e-17	6.224540799238598e-16	1.5686230218272984e-17	nan	nan	5.459425103564057e-16	2.6840195250284325e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54727.49000001161	5.400658622417124e-16	4.8413678317840935e-17	4.776234811771497e-16	1.4732400962257833e-17	6.21986159626446e-16	1.5587118773066178e-17	nan	nan	5.454512595196023e-16	2.6628769244156613e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54727.54000001161	5.396280620895827e-16	4.805588883403563e-17	4.772310278398369e-16	1.470048557944699e-17	6.215185907733354e-16	1.546017324862131e-17	nan	nan	5.449604507249633e-16	2.6357536910146916e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54727.590000011616	5.39190616873779e-16	4.7607868782196914e-17	4.768388969734089e-16	1.4664815881102047e-17	6.210513730569423e-16	1.5314198270500955e-17	nan	nan	5.4447008357301485e-16	2.6045134639297015e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54727.64000001162	5.387535262952667e-16	4.710132170423475e-17	4.76447088312049e-16	1.4627648804313195e-17	6.205845061636349e-16	1.516039608742133e-17	nan	nan	5.439801576656388e-16	2.5715457052033844e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54727.69000001162	5.383167900508572e-16	4.657615624218596e-17	4.760556015930233e-16	1.4591643170736895e-17	6.201179897888505e-16	1.501215253824105e-17	nan	nan	5.43490672602357e-16	2.5397285081684642e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54727.740000011625	5.378804078356695e-16	4.607969271579579e-17	4.756644365494418e-16	1.455979090520877e-17	6.196518236310493e-16	1.4884630786984368e-17	nan	nan	5.430016279872443e-16	2.5123445435268624e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54727.79000001163	5.374443793408925e-16	4.566511277944859e-17	4.752735929179098e-16	1.4535328074831427e-17	6.191860073773554e-16	1.4794099664304794e-17	nan	nan	5.425130234197721e-16	2.4929286959336554e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54727.84000001163	5.370087042549334e-16	4.538886951116523e-17	4.748830704353906e-16	1.4521623805640212e-17	6.187205407254731e-16	1.475694414332351e-17	nan	nan	5.420248585033625e-16	2.485031499949049e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54727.890000011634	5.365733822633973e-16	4.5306751178967176e-17	4.744928688365078e-16	1.452093348187799e-17	6.1825542338142e-16	1.4783623686841248e-17	nan	nan	5.41537132839864e-16	2.4909000108629683e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54727.94000001164	5.361384130674831e-16	4.544182341672016e-17	4.741029878580872e-16	1.4530971089892926e-17	6.177906550905121e-16	1.4863570134945006e-17	nan	nan	5.410498460367826e-16	2.5082603767202556e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54727.99000001164	5.357037964045564e-16	4.5748710527649346e-17	4.737134272372021e-16	1.4548337265158214e-17	6.173262356298064e-16	1.4980291255531784e-17	nan	nan	5.40562997700587e-16	2.5335356935020584e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54728.04000001164	5.352695320159908e-16	4.617039294702258e-17	4.733241867099622e-16	1.4569766783232924e-17	6.168621647529321e-16	1.5117415625902928e-17	nan	nan	5.400765874379464e-16	2.5631659786014676e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54728.090000011645	5.348356196389671e-16	4.6651005689466627e-17	4.729352660131934e-16	1.4592240717362233e-17	6.163984422286328e-16	1.5259686055147876e-17	nan	nan	5.395906148575052e-16	2.5938457523744882e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54728.14000001165	5.344020590085164e-16	4.713916331961739e-17	4.725466648854828e-16	1.4613076587299145e-17	6.159350678294314e-16	1.5393635242909607e-17	nan	nan	5.391050795666359e-16	2.6226772772839468e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54728.19000001165	5.339688498563819e-16	4.7590115763711297e-17	4.721583830625823e-16	1.4629998502154328e-17	6.154720413134912e-16	1.5507995170876962e-17	nan	nan	5.386199811732128e-16	2.6472552736824072e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54728.240000011654	5.335359919112817e-16	4.7966969743842224e-17	4.71770420283327e-16	1.4641189670158034e-17	6.15009362456358e-16	1.5593914017616916e-17	nan	nan	5.381353192854118e-16	2.665704598494009e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54728.29000001166	5.33103484899132e-16	4.8241268259133e-17	4.71382776284845e-16	1.4645330087973473e-17	6.145470310169508e-16	1.5645051435818337e-17	nan	nan	5.37651093510237e-16	2.67669063546617e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54728.34000001166	5.326713285426391e-16	4.8393191750274756e-17	4.709954508048152e-16	1.464162168894065e-17	6.140850467617464e-16	1.5657608936528883e-17	nan	nan	5.371673034559981e-16	2.6794173495444074e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54728.39000001166	5.322395225620386e-16	4.841158094502766e-17	4.706084435834761e-16	1.4629802897502796e-17	6.136234094579772e-16	1.5630334462299713e-17	nan	nan	5.366839487316073e-16	2.6736228573647706e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54728.440000011666	5.318080666742781e-16	4.829391260395168e-17	4.702217543568825e-16	1.461015369272826e-17	6.131621188766544e-16	1.5564523586351495e-17	nan	nan	5.362010289444036e-16	2.6595779425558356e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54728.49000001167	5.313769605932603e-16	4.80462982503534e-17	4.698353828651079e-16	1.4583491607371377e-17	6.127011747797199e-16	1.546402482211278e-17	nan	nan	5.357185437040022e-16	2.638089263216614e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54728.54000001167	5.309462040302521e-16	4.7683521671147e-17	4.694493288470694e-16	1.455115815868273e-17	6.122405769366737e-16	1.533524141704325e-17	nan	nan	5.352364926159342e-16	2.6105055719451546e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54728.590000011674	5.305157966932321e-16	4.7229078670842725e-17	4.690635920414644e-16	1.4514994507502992e-17	6.117803251162596e-16	1.518710742322736e-17	nan	nan	5.347548752904512e-16	2.5787215139612678e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54728.64000001168	5.300857382879029e-16	4.6715124832060493e-17	4.686781721879807e-16	1.4477304276181377e-17	6.113204190872212e-16	1.503099778141515e-17	nan	nan	5.34273691335963e-16	2.545168969251424e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54728.69000001168	5.296560285161539e-16	4.6182169979305587e-17	4.682930690258659e-16	1.4440801092791335e-17	6.108608586137683e-16	1.488051439859946e-17	nan	nan	5.337929403606121e-16	2.5127805149622572e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54728.74000001168	5.292266670775592e-16	4.5678285556109675e-17	4.67908282295111e-16	1.4408537890699776e-17	6.104016434691791e-16	1.4751074256493383e-17	nan	nan	5.333126219733443e-16	2.4849043827156712e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54728.790000011686	5.287976536683758e-16	4.525753228912248e-17	4.675238117351835e-16	1.4383815375083373e-17	6.099427734169073e-16	1.4659223148933413e-17	nan	nan	5.328327357833063e-16	2.465148256841254e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54728.84000001169	5.283689879823611e-16	4.497731182484637e-17	4.671396570875605e-16	1.437006744283322e-17	6.094842482287196e-16	1.4621619472825675e-17	nan	nan	5.32353281398406e-16	2.4571349317270227e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54728.89000001169	5.279406697099741e-16	4.48943245163012e-17	4.66755818091297e-16	1.436959098943904e-17	6.090260676658028e-16	1.464888826751465e-17	nan	nan	5.318742584278904e-16	2.4631548545664957e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54728.940000011695	5.275126985568593e-16	4.5031995621436296e-17	4.663722944874845e-16	1.4380057911866236e-17	6.0856823148103e-16	1.4730294573449175e-17	nan	nan	5.313956664880036e-16	2.4808904556311454e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54728.9900000117	5.270850742655671e-16	4.534423366375441e-17	4.659890860173249e-16	1.4398003464711815e-17	6.081107394166944e-16	1.4849071570182622e-17	nan	nan	5.309175051910726e-16	2.5066922552952007e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54729.0400000117	5.266577965803795e-16	4.577307177664067e-17	4.656061924212492e-16	1.4420097228924768e-17	6.076535912241577e-16	1.4988569710788554e-17	nan	nan	5.30439774150027e-16	2.5369272018184773e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54729.0900000117	5.262308652441487e-16	4.626171069189613e-17	4.652236134413675e-16	1.4443258735141838e-17	6.071967866502475e-16	1.513327708631724e-17	nan	nan	5.299624729824833e-16	2.5682240262768513e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54729.14000001171	5.258042799949406e-16	4.675792934985781e-17	4.648413488191841e-16	1.4464750239718402e-17	6.067403254327223e-16	1.5269509570397942e-17	nan	nan	5.294856013018399e-16	2.5976303375514218e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54729.19000001171	5.253780405692068e-16	4.7216283006036704e-17	4.644593982951303e-16	1.448224877750607e-17	6.062842073297457e-16	1.538582584386214e-17	nan	nan	5.29009158722332e-16	2.6226982982289267e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54729.24000001171	5.249521467001785e-16	4.759933583294661e-17	4.640777616124169e-16	1.4493899952745407e-17	6.058284320820993e-16	1.547324417541136e-17	nan	nan	5.285331448605719e-16	2.6415216467502517e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54729.290000011715	5.245265981180718e-16	4.7878233912640924e-17	4.636964385117504e-16	1.4498356467617553e-17	6.053729994350988e-16	1.552533486082217e-17	nan	nan	5.280575593285185e-16	2.6527448006402837e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54729.34000001172	5.241013945501359e-16	4.803289320673785e-17	4.633154287372223e-16	1.449480376967871e-17	6.04917909138595e-16	1.5538247264170658e-17	nan	nan	5.275824017444241e-16	2.655559684420368e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54729.39000001172	5.236765357210517e-16	4.805200969335152e-17	4.629347320306949e-16	1.4482974861399287e-17	6.044631609431938e-16	1.5510712239232327e-17	nan	nan	5.271076717211182e-16	2.6497004461282662e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54729.440000011724	5.232520213519107e-16	4.793302688335076e-17	4.625543481341956e-16	1.446315545519458e-17	6.040087545934556e-16	1.5444042254019584e-17	nan	nan	5.2663336887397415e-16	2.6354416944641703e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54729.49000001173	5.228278511621993e-16	4.7682132692047124e-17	4.621742767918162e-16	1.4436179919594863e-17	6.035546898362076e-16	1.534213783807694e-17	nan	nan	5.261594928189012e-16	2.6136020222086325e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54729.54000001173	5.224040248669878e-16	4.7314301928078014e-17	4.617945177461344e-16	1.440341747810721e-17	6.031009664228119e-16	1.5211491869315962e-17	nan	nan	5.256860431711724e-16	2.5855511182381675e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54729.59000001173	5.219805421791772e-16	4.685334694922653e-17	4.614150707401687e-16	1.4366747356881563e-17	6.02647584100096e-16	1.506116892226636e-17	nan	nan	5.252130195458934e-16	2.5532148654184548e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54729.640000011736	5.215574028093044e-16	4.6331879657528666e-17	4.610359355182582e-16	1.432852084183797e-17	6.021945426163986e-16	1.4902718579631898e-17	nan	nan	5.247404215587057e-16	2.5190680389349366e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54729.69000001174	5.21134606463899e-16	4.579101829885712e-17	4.606571118241093e-16	1.4291507484327694e-17	6.017418417185472e-16	1.4749961680764708e-17	nan	nan	5.242682488249156e-16	2.4860985045294378e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54729.74000001174	5.207121528473111e-16	4.527959644926421e-17	4.602785994014836e-16	1.4258822507175105e-17	6.012894811616826e-16	1.4618573103243277e-17	nan	nan	5.237965009606e-16	2.457721261215705e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54729.790000011744	5.202900416611385e-16	4.485256884834258e-17	4.599003979945e-16	1.4233832567473266e-17	6.008374606850747e-16	1.4525380387650848e-17	nan	nan	5.233251775811656e-16	2.4376183099172902e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54729.84000001175	5.198682726034281e-16	4.456830333464983e-17	4.595225073479383e-16	1.4220037647922938e-17	6.003857800461314e-16	1.4487320141677084e-17	nan	nan	5.228542783019527e-16	2.4294862905825945e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54729.89000001175	5.194468453703784e-16	4.448442949510947e-17	4.591449272066609e-16	1.421977692491524e-17	5.999344389901685e-16	1.451518580928246e-17	nan	nan	5.223838027396068e-16	2.4356599488802752e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54729.94000001175	5.190257596717584e-16	4.462473869762866e-17	4.58767657314319e-16	1.4230679408919262e-17	5.994834372636358e-16	1.4598072798549055e-17	nan	nan	5.219137505162305e-16	2.4537770897365297e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54729.990000011756	5.186050152543789e-16	4.4942410692456895e-17	4.58390697417096e-16	1.424921368111648e-17	5.990327746042917e-16	1.471893483604659e-17	nan	nan	5.214441212512482e-16	2.4801140823881533e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54730.04000001176	5.181846118669774e-16	4.5378513454730744e-17	4.580140472599367e-16	1.4271982785962478e-17	5.985824507653875e-16	1.4860839631804503e-17	nan	nan	5.209749145674654e-16	2.510963283649454e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54730.09000001176	5.177645492558981e-16	4.5875296654164936e-17	4.576377065887494e-16	1.429584342087788e-17	5.98132465484304e-16	1.5008016417062305e-17	nan	nan	5.205061300837709e-16	2.5428864412383467e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54730.140000011765	5.173448271638276e-16	4.637969019462424e-17	4.572616751489468e-16	1.4318001466921018e-17	5.976828185022004e-16	1.514656133962608e-17	nan	nan	5.200377674243427e-16	2.5728757051478125e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54730.19000001177	5.169254453314392e-16	4.6845545285625186e-17	4.568859526860241e-16	1.4336085897091098e-17	5.97233509572706e-16	1.5264857941067417e-17	nan	nan	5.195698262109488e-16	2.5984402141503657e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54730.24000001177	5.165064034961664e-16	4.723487763140349e-17	4.565105389467979e-16	1.434820397364754e-17	5.967845384381139e-16	1.5353793400347662e-17	nan	nan	5.191023060640847e-16	2.6176423534063053e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54730.29000001177	5.160877013928946e-16	4.751843303504761e-17	4.561354336773415e-16	1.4352980564616652e-17	5.963359048361824e-16	1.5406847952861498e-17	nan	nan	5.186352066043465e-16	2.6291054876030976e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54730.340000011776	5.15669338752803e-16	4.7675861303128437e-17	4.557606366240858e-16	1.4349584307340737e-17	5.9588760851714e-16	1.542011865217414e-17	nan	nan	5.181685274559124e-16	2.632009468091582e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54730.39000001178	5.152513153053874e-16	4.769571292203197e-17	4.5538614753382e-16	1.4337742681264177e-17	5.954396492255469e-16	1.539231903689713e-17	nan	nan	5.17702268239345e-16	2.626084468928851e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54730.44000001178	5.148336307761071e-16	4.757539795916024e-17	4.550119661534153e-16	1.4317747243479693e-17	5.949920267048296e-16	1.5324778678578476e-17	nan	nan	5.172364285775502e-16	2.611608918705608e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54730.490000011785	5.144162848884466e-16	4.732118100085436e-17	4.546380922302663e-16	1.4290449524913074e-17	5.94544740704083e-16	1.5221450298873397e-17	nan	nan	5.167710080916264e-16	2.58941336028908e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54730.54000001179	5.139992773627776e-16	4.694822882258067e-17	4.542645255118499e-16	1.425724697076114e-17	5.940977909633327e-16	1.5088916955785165e-17	nan	nan	5.163060064054503e-16	2.5608885005336665e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54730.59000001179	5.135826079164369e-16	4.6480672497028184e-17	4.538912657442944e-16	1.4220057668702473e-17	5.936511772305399e-16	1.493637499156274e-17	nan	nan	5.158414231390825e-16	2.527991679980715e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54730.640000011794	5.131662762643194e-16	4.5951584437472543e-17	4.535183126779117e-16	1.4181281512431045e-17	5.932048992604672e-16	1.4775550444007954e-17	nan	nan	5.153772579158641e-16	2.493241030353458e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54730.6900000118	5.127502821178475e-16	4.5402698525467503e-17	4.531456660585275e-16	1.414374514134271e-17	5.92758956788984e-16	1.4620486112061988e-17	nan	nan	5.149135103583665e-16	2.4596805187384744e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
