MJD	Bessell_B	Bessell_B_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_z'	sdss_z'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54944.94380000087	4.4062326215039657e-16	1.436277715331862e-17	1.043685057249352e-15	1.59618509876016e-17	9.62362419867303e-16	1.5866106636535035e-17	7.937099621923485e-16	1.9444893630306824e-17	9.518567067439185e-16	2.7216614348246252e-17	1.0921296674133694e-15	7.339524916518135e-17	7.274793176506927e-16	1.6129226677005922e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54944.99380000087	4.3985690571055534e-16	1.4400275802653664e-17	1.0425804637290066e-15	1.5990560260282603e-17	9.610567108804036e-16	1.586902673782271e-17	7.927187677806673e-16	1.9540599380469662e-17	9.507659103197307e-16	2.740826732477808e-17	1.0905289895040492e-15	7.408247920657679e-17	7.267574447455374e-16	1.620076633717312e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54945.04380000087	4.390893567243001e-16	1.4438752859160146e-17	1.0414676126519687e-15	1.6024092524939048e-17	9.59757287805732e-16	1.587939812745075e-17	7.917214617069391e-16	1.9634160635591864e-17	9.496744488979095e-16	2.7594588423034912e-17	1.0889297460462267e-15	7.475071293918091e-17	7.260317345332883e-16	1.627013872531722e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54945.093800000875	4.3832063690859697e-16	1.447837510201399e-17	1.0403461248672205e-15	1.6063094852177687e-17	9.584642497408397e-16	1.589831953602181e-17	7.907180034655262e-16	1.972552562991537e-17	9.48582268642872e-16	2.777545784581662e-17	1.0873319717727587e-15	7.539956947056482e-17	7.253021607232418e-16	1.6337295210412833e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54945.14380000088	4.3755076798041194e-16	1.4519309536621783e-17	1.0392156211402276e-15	1.610821396932331e-17	9.571776958129175e-16	1.5926890842618435e-17	7.897083525445348e-16	1.9814644515181286e-17	9.474893157009207e-16	2.795076134369902e-17	1.0857357013249252e-15	7.602868687506169e-17	7.245686970051474e-16	1.640218918411679e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54945.19380000088	4.3677977165439195e-16	1.4561722614951687e-17	1.0380757221491938e-15	1.616009143411341e-17	9.558977251790584e-16	1.596620266047524e-17	7.886924684239186e-16	1.990146931598647e-17	9.463955361998781e-16	2.812039001815952e-17	1.084140969253359e-15	7.663772136333767e-17	7.238313170491212e-16	1.6464776012171204e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54945.243800000884	4.360076696481657e-16	1.46057794207275e-17	1.0369260484826917e-15	1.621935853815854e-17	9.546244370270474e-16	1.601732515255093e-17	7.87670310577303e-16	1.9985953885963946e-17	9.453008762486694e-16	2.828424013619566e-17	1.0825478100189005e-15	7.722634651429465e-17	7.230899945054334e-16	1.652501298766931e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54945.29380000089	4.3523448367372973e-16	1.4651642832741673e-17	1.0357662206366602e-15	1.628663099854019e-17	9.533579305758773e-16	1.608129627029008e-17	7.86641838470457e-16	2.0068053866201416e-17	9.442052819370177e-16	2.8442212955819814e-17	1.0809562579935968e-15	7.779425256438277e-17	7.223447030045513e-16	1.658285928626724e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54945.34380000089	4.344602354480501e-16	1.469947265505958e-17	1.0345958590110211e-15	1.6362503507825352e-17	9.520983050764747e-16	1.6159109659339832e-17	7.856070115619419e-16	2.0147726644582312e-17	9.431086993349257e-16	2.8594214562038414e-17	1.079366347461491e-15	7.834114575014167e-17	7.215954161569047e-16	1.6638275923237364e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54945.39380000089	4.3368494668444865e-16	1.4749424727680782e-17	1.0334145839072595e-15	1.6447544222990253e-17	9.50845659812315e-16	1.6251702516713603e-17	7.845657893030388e-16	2.0224931316883105e-17	9.420110744923626e-16	2.874015571265167e-17	1.0777781126196888e-15	7.886674769969312e-17	7.208421075528556e-16	1.6691225712471487e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54945.443800000896	4.329086374411037e-16	1.4801611752184197e-17	1.0322220720353332e-15	1.6542173304544868e-17	9.49600050404371e-16	1.6359767648691367e-17	7.835181311373743e-16	2.0299628649618674e-17	9.409123534389757e-16	2.8879951693524616e-17	1.0761915875790947e-15	7.937079486968896e-17	7.200847507625418e-16	1.6741673227234468e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54945.4938000009	4.321313181368715e-16	1.4855918173419458e-17	1.0310183289866161e-15	1.6646100101958894e-17	9.4836127812738e-16	1.6482896887556374e-17	7.824639965016988e-16	2.0371781043805403e-17	9.398124821835855e-16	2.901352218273686e-17	1.0746068063654174e-15	7.985303802427013e-17	7.193233193357752e-16	1.6789584762867964e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54945.5438000009	4.3135299571566847e-16	1.4912143053713377e-17	1.0298034789822654e-15	1.6758757892290062e-17	9.47129052479958e-16	1.66202430405453e-17	7.814033448244877e-16	2.0441352500742912e-17	9.387114067138107e-16	2.914079112319717e-17	1.0730238029200887e-15	8.03132417529365e-17	7.18557786801947e-16	1.683492830118181e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54945.593800000905	4.3057367711445384e-16	1.4970081354416033e-17	1.0285776463007483e-15	1.687955340428165e-17	9.459030828672415e-16	1.677090257832894e-17	7.803361355271968e-16	2.0508308588842394e-17	9.37609072995726e-16	2.926168660338731e-17	1.071442611101092e-15	8.075118402454631e-17	7.177881266699495e-16	1.6877673476738625e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54945.64380000091	4.2979336927118074e-16	1.502952499249494e-17	1.0273409551184217e-15	1.700787310888704e-17	9.446830787231093e-16	1.6933929101874362e-17	7.792623280235832e-16	2.0572616412019397e-17	9.365054269735035e-16	2.9376140745670993e-17	1.069863264683873e-15	8.116665577486293e-17	7.170143124280031e-16	1.69177915447897e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54945.69380000091	4.290120791218145e-16	1.5090263729964472e-17	1.0260935295104032e-15	1.714308882453114e-17	9.434687495086045e-16	1.7108345589258356e-17	7.781818817195478e-16	2.0634244579809377e-17	9.354004145689866e-16	2.9484089601885164e-17	1.0682857973623047e-15	8.155946052528724e-17	7.162363175436067e-16	1.6955255350958892e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54945.74380000091	4.2822981360298304e-16	1.515208600625224e-17	1.0248354934516973e-15	1.7284562909027253e-17	9.422598047102803e-16	1.7293155705603683e-17	7.770947560136396e-16	2.069316317800158e-17	9.342939816812524e-16	2.9585473055938025e-17	1.0667102427494908e-15	8.192941403066516e-17	7.154541154633874e-16	1.6990039302642444e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54945.793800000916	4.2744657964866403e-16	1.5214779711117914e-17	1.0235669708181183e-15	1.7431652998913605e-17	9.410559538381474e-16	1.7487354026846187e-17	7.760009102963492e-16	2.07493437414866e-17	9.33186074186384e-16	2.968023473281899e-17	1.0651366343787066e-15	8.227634395416013e-17	7.146676796129738e-16	1.7022119342015924e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54945.84380000092	4.2666238419581663e-16	1.5278132893238156e-17	1.0222880853875461e-15	1.758371627445504e-17	9.398569064241689e-16	1.7689935091437407e-17	7.749003039508801e-16	2.0802759227942568e-17	9.320766379370244e-16	2.976832191403887e-17	1.0635650057042745e-15	8.260008956748532e-17	7.138769833969925e-16	1.7051472920652418e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54945.89380000092	4.258772341757681e-16	1.534193441431246e-17	1.020998960840437e-15	1.7740113243110798e-17	9.386623720207222e-16	1.789990124995145e-17	7.737928963519017e-16	2.0853383993074044e-17	9.309656187617988e-16	2.984968545893289e-17	1.0619953901024844e-15	8.29005014748073e-17	7.130820001988255e-16	1.707807897579556e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54945.943800000925	4.250911365248151e-16	1.5405974542805895e-17	1.0196997207610806e-15	1.7900211047548143e-17	9.374720601985483e-16	1.8116269328826756e-17	7.726786468668467e-16	2.0901193766538976e-17	9.298529624652321e-16	2.9924279731703557e-17	1.0604278208724119e-15	8.317744135890317e-17	7.122827033805876e-16	1.71019179080887e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54945.99380000093	4.2430409817627257e-16	1.5470045490836512e-17	1.0183904886388127e-15	1.8063386314262457e-17	9.36285680545103e-16	1.8338076159837208e-17	7.715575148547871e-16	2.0946165630027482e-17	9.287386148272705e-16	2.999206253391672e-17	1.058862331236881e-15	8.343078174818124e-17	7.114790662829867e-16	1.712297156092541e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54946.04380000093	4.2351612606080526e-16	1.553394189807147e-17	1.0170713878686194e-15	1.8229027566748444e-17	9.351029426631741e-16	1.8564383053157402e-17	7.704294596671398e-16	2.098827799553376e-17	9.276225216027644e-16	3.005299504218289e-17	1.0572989543432946e-15	8.366040580338356e-17	7.106710622252375e-16	1.714122320124807e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54946.093800000934	4.227272271147098e-16	1.55974612636237e-17	1.0157425417522503e-15	1.8396537232855507e-17	9.33923556168753e-16	1.8794279308555207e-17	7.692944406475158e-16	2.1027510585481413e-17	9.265046285211908e-16	3.0107041750901247e-17	1.0557377232645085e-15	8.386620712289089e-17	7.098586645049119e-16	1.7156657501813337e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54946.14380000094	4.219374082656691e-16	1.5660404327357192e-17	1.0144040734993238e-15	1.856533328005322e-17	9.327472306895752e-16	1.9026884868647092e-17	7.68152417130502e-16	2.1063844413906104e-17	9.253848812862706e-16	3.0154170419703493e-17	1.0541786709997453e-15	8.404808956556275e-17	7.090418463978734e-16	1.716926052497609e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54946.19380000094	4.211466764489861e-16	1.5722575406662485e-17	1.0130561062281303e-15	1.873485051344651e-17	9.315736758631641e-16	1.926135222105405e-17	7.670033484440107e-16	2.1097261768107616e-17	9.24263225575622e-16	3.0194352025641066e-17	1.052621830475467e-15	8.420596709031997e-17	7.082205811581078e-16	1.717901970779626e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54946.24380000094	4.203550385936688e-16	1.578378269023324e-17	1.0116987629668365e-15	1.8904541573126815e-17	9.304026013353824e-16	1.9496867653889715e-17	7.658471939066347e-16	2.112774619258065e-17	9.231396070402889e-16	3.022756071972336e-17	1.0510672345462329e-15	8.433976361157559e-17	7.073948420177013e-16	1.7185923848647302e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54946.293800000945	4.195625016313759e-16	1.5843838490117606e-17	1.0103321666543594e-15	1.9073877665578575e-17	9.292337167588135e-16	1.973265196527884e-17	7.646839128293407e-16	2.1155282472789947e-17	9.220139713043697e-16	3.025377378783927e-17	1.0495149159955697e-15	8.44494128698561e-17	7.065646021866881e-16	1.7189963095149974e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54946.34380000095	4.1876907249277193e-16	1.5902559460015215e-17	1.0089564401411895e-15	1.9242349063945343e-17	9.280667317904377e-16	1.996796071838149e-17	7.635134645148283e-16	2.1179856620579965e-17	9.208862639647123e-16	3.0272971615818496e-17	1.0479649075368624e-15	8.453485831694005e-17	7.057298348528894e-16	1.7191128933503525e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54946.39380000095	4.17974758104546e-16	1.5959766773549308e-17	1.0075717061906958e-15	1.9409465408736792e-17	9.26901356090557e-16	2.0202084125689377e-17	7.623358082572412e-16	2.120145586079253e-17	9.19756430590392e-16	3.028513765857883e-17	1.0464172418142178e-15	8.459605301501365e-17	7.048905131818731e-16	1.7189414179187966e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54946.443800000954	4.171795653980255e-16	1.6015286279633465e-17	1.00617808748e-15	1.9574755838934517e-17	9.257372993207859e-16	2.043434663665658e-17	7.6115090334308305e-16	2.1220068618456667e-17	9.186244167225292e-16	3.0290258413186596e-17	1.0448719514033173e-15	8.463295954923277e-17	7.040466103168399e-16	1.7184812968965946e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54946.49380000096	4.1638350130155594e-16	1.6068948621517885e-17	1.004775706600578e-15	1.9737768980732083e-17	9.245742711426025e-16	2.0664106293352735e-17	7.599587090493214e-16	2.123568450709339e-17	9.17490167873638e-16	3.0288323395845575e-17	1.0433290688122913e-15	8.464554995343498e-17	7.031980993784923e-16	1.7177320754282717e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54946.54380000096	4.1558657274480803e-16	1.612058933765538e-17	1.0033646860600278e-15	1.9898072818380116e-17	9.234119812149791e-16	2.089075390964506e-17	7.587591846460116e-16	2.1248294317932988e-17	9.163536295275876e-16	3.027932512262228e-17	1.0417886264826017e-15	8.463380564849144e-17	7.023449534648943e-16	1.7166934295946746e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54946.59380000096	4.1478878665447103e-16	1.6170048934351324e-17	1.0019451482823602e-15	2.0055254468733236e-17	9.222501391936433e-16	2.111371212101107e-17	7.575522893933989e-16	2.12578900104791e-17	9.15214747138758e-16	3.026325909394607e-17	1.0402506567898903e-15	8.45977173930898e-17	7.01487145651413e-16	1.7153651660166293e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54946.643800000966	4.139901499569027e-16	1.6217172940453284e-17	1.000517215609144e-15	2.020891987926098e-17	9.210884547284887e-16	2.1332434344507884e-17	7.563379825439879e-16	2.1264464703252726e-17	9.140734661321572e-16	3.024012378275521e-17	1.0387151920448461e-15	8.453728524668926e-17	7.006246489906283e-16	1.7137472215886588e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54946.69380000097	4.1319066958210507e-16	1.6261811944600494e-17	9.990810103008205e-16	2.035869346587873e-17	9.199266374622754e-16	2.1546403681538784e-17	7.551162233415685e-16	2.1268012666110677e-17	9.129297319025882e-16	3.020992062628331e-17	1.03718226449403e-15	8.445251854443973e-17	6.997574365121425e-16	1.711839663348907e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54946.74380000097	4.123903524537857e-16	1.630382161440523e-17	9.97636654537206e-16	2.0504217705415213e-17	9.187643970289686e-16	2.1755131789804516e-17	7.538869710212453e-16	2.1268529313253603e-17	9.117834898146666e-16	3.017265402155626e-17	1.035651906320799e-15	8.434343588401756e-17	6.988854812225006e-16	1.7096426884769755e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54946.793800000974	4.1158920549962756e-16	1.6343062703763352e-17	9.961842704188273e-16	2.064515269520245e-17	9.176014430518235e-16	2.1958157745882313e-17	7.526501848096971e-16	2.126601119682602e-17	9.106346852020479e-16	3.0128331324372993e-17	1.034124149646096e-15	8.421006512422753e-17	6.9800875610515745e-16	1.7071566244314988e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54946.84380000098	4.107872356436694e-16	1.637940104700219e-17	9.94723979967845e-16	2.0781175690292572e-17	9.16437485141743e-16	2.2155046915612843e-17	7.514058239245713e-16	2.126045600182797e-17	9.094832633673803e-16	3.007696285200213e-17	1.032599026529342e-15	8.405244339540687e-17	6.971272341202313e-16	1.70438192921688e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54946.89380000098	4.0998444981359433e-16	1.6412707544691273e-17	9.932559051287366e-16	2.0911980627508727e-17	9.1527223289548e-16	2.23453898448191e-17	7.501538475752045e-16	2.1251862541705727e-17	9.083291695815995e-16	3.0018561889495836e-17	1.0310765689693014e-15	8.387061712169133e-17	6.962408882045316e-16	1.7013191917910246e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54946.94380000098	4.091808549314533e-16	1.644285813600072e-17	9.917801677697321e-16	2.1037277643488393e-17	9.141053958943671e-16	2.252880118126503e-17	7.488942149619309e-16	2.1240230754570147e-17	9.071723490838687e-16	2.995314469965554e-17	1.0295568089048914e-15	8.366464205519584e-17	6.953496912713225e-16	1.6979691326051252e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54946.993800000986	4.083764579249293e-16	1.6469733769055725e-17	9.90296889683477e-16	2.1156792593269428e-17	9.129366837019465e-16	2.2704918634416054e-17	7.476268852760317e-16	2.1225561700992704e-17	9.06012747080951e-16	2.988073053672916e-17	1.0280397782160631e-15	8.34345833223187e-17	6.944536162103098e-16	1.6943326042878197e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54947.04380000099	4.075712657144169e-16	1.6493220364462197e-17	9.888061925881563e-16	2.127026657431502e-17	9.117658058625577e-16	2.2873401978992778e-17	7.463518177007081e-16	2.1207857561567223e-17	9.048503087468967e-16	2.980134166387373e-17	1.0265255087246229e-15	8.31805154823933e-17	6.935526358874776e-16	1.6904105924694884e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54947.09380000099	4.067652852282617e-16	1.6513208769089862e-17	9.87308198128318e-16	2.1377455460115197e-17	9.105924718997465e-16	2.3033932105439754e-17	7.450689714091712e-16	2.118712163624378e-17	9.03684979222689e-16	2.971500337446425e-17	1.0250140321951365e-15	8.290252259888743e-17	6.926467231449935e-16	1.686204216747707e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54947.143800000995	4.059585233838766e-16	1.6529594711945918e-17	9.858030278760086e-16	2.147812944671931e-17	9.09416391314452e-16	2.3186210120174675e-17	7.437783055668047e-16	2.1163358343958123e-17	9.025167036158017e-16	2.9621744017372424e-17	1.0235053803356919e-15	8.26006983236314e-17	6.917358508011189e-16	1.6817147318055685e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54947.193800001	4.051509871092759e-16	1.6542278755079798e-17	9.84290803331765e-16	2.1572072614799225e-17	9.082372735831613e-16	2.3329956495680714e-17	7.424797793289082e-16	2.1136573223545765e-17	9.013454269998624e-16	2.9521595026209404e-17	1.0219995847988355e-15	8.227514599439804e-17	6.908199916500555e-16	1.6769435286734946e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54947.243800001	4.0434268332386034e-16	1.6551166240296923e-17	9.827716459254302e-16	2.1659082509212366e-17	9.070548281564087e-16	2.3464910272112827e-17	7.411733518426079e-16	2.1106772934796556e-17	9.001710944141978e-16	2.941459095284795e-17	1.020496677182307e-15	8.192597874631042e-17	6.898991184618442e-16	1.671892136150599e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54947.293800001	4.035336189506747e-16	1.6556167240332577e-17	9.812456770173661e-16	2.1738969737680595e-17	9.0586876445682e-16	2.359082830885922e-17	7.398589822454579e-16	2.107396526115082e-17	8.989936508635216e-16	2.930076950512062e-17	1.0189966890299884e-15	8.155331963773933e-17	6.889732039823053e-16	1.6665622223800973e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54947.34380000101	4.0272380091143877e-16	1.655719650162996e-17	9.79713017899048e-16	2.181155758957271e-17	9.046787918777222e-16	2.3707484586051176e-17	7.385366296660892e-16	2.1038159112798364e-17	8.978130413175747e-16	2.918017158907398e-17	1.0174996518326642e-15	8.115730179116874e-17	6.88042220932835e-16	1.660955596586545e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54947.39380000101	4.019132361268784e-16	1.6554173396568472e-17	9.78173789794448e-16	2.1876681675773237e-17	9.034846197810996e-16	2.3814669554381293e-17	7.372062532238417e-16	2.099936453046203e-17	8.96629210710499e-16	2.905284135580867e-17	1.0160055970288983e-15	8.073806854997422e-17	6.871061420103917e-16	1.6550742109840808e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54947.44380000101	4.011019315157316e-16	1.6547021867719022e-17	9.766281138608699e-16	2.1934189590040855e-17	9.022859574960386e-16	2.3912189532199416e-17	7.358678120288728e-16	2.09575926903584e-17	8.954421039407724e-16	2.891882625312924e-17	1.0145145560058653e-15	8.029577365175068e-17	6.861649398873456e-16	1.6489201628467772e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54947.493800001015	4.002898940043563e-16	1.6535670379796472e-17	9.750761111897819e-16	2.1983940592139584e-17	9.010825143170975e-16	2.3999866147731442e-17	7.34521265182157e-16	2.0912855909974253e-17	8.94251665870607e-16	2.877817708227726e-17	1.0130265601001668e-15	7.983058141922436e-17	6.85218587211309e-16	1.64249569676586e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54947.54380000102	3.994771305061898e-16	1.652005186998681e-17	9.735179028080919e-16	2.202580531308361e-17	8.998739995022065e-16	2.4077535825529916e-17	7.331665717750247e-16	2.0865167654544817e-17	8.930578413256987e-16	2.863094805993944e-17	1.0115416405987132e-15	7.934266696975436e-17	6.842670566051183e-16	1.6358032070833446e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54947.59380000102	3.9866364794593354e-16	1.650010370289165e-17	9.719536096786497e-16	2.205966548230775e-17	8.986601222715647e-16	2.414504931493942e-17	7.318036908900272e-16	2.081454254433824e-17	8.91860575094639e-16	2.8477196885724985e-17	1.0100598287394812e-15	7.883221644458781e-17	6.833103206666926e-16	1.6288452405137886e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54947.643800001024	3.978494532416629e-16	1.6475767623636995e-17	9.703833527017727e-16	2.2085413676913478e-17	8.97440591805516e-16	2.4202271259002005e-17	7.304325815997621e-16	2.0760996363161255e-17	8.9065981192876e-16	2.8316984815582024e-17	1.0085811557124135e-15	7.829942725916758e-17	6.823483519688825e-16	1.6216244989652958e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54947.69380000103	3.9703455330946574e-16	1.6446989720126104e-17	9.68807252715869e-16	2.2102953092714813e-17	8.962151172426535e-16	2.4249079802517876e-17	7.290532029675214e-16	2.0704546067296844e-17	8.894554965415662e-16	2.8150376741264736e-17	1.0071056526602026e-15	7.774450837593213e-17	6.813811230593842e-16	1.614143842557606e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54947.74380000103	3.9621895507139304e-16	1.6413720384392327e-17	9.672254304984408e-16	2.2112197337020365e-17	8.949834076785778e-16	2.4285366237133785e-17	7.276655140472487e-16	2.0645209795717828e-17	8.882475736083768e-16	2.797744127632088e-17	1.0056333506791506e-15	7.716768060121394e-17	6.804086064606743e-16	1.6064062928532307e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54947.79380000103	3.9540266544353245e-16	1.637591427769763e-17	9.656380067672297e-16	2.211307024302144e-17	8.937451721640642e-16	2.4311034682646246e-17	7.262694738832722e-16	2.0583006880985394e-17	8.870359877661271e-16	2.7798250848871247e-17	1.004164280819985e-15	7.656917690798116e-17	6.794307746697966e-16	1.5984150362997866e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54947.843800001036	3.9458569134462214e-16	1.633353030302649e-17	9.640451021808687e-16	2.2105505705538445e-17	8.925001197029006e-16	2.432600180293152e-17	7.248650415103701e-16	2.0517957861130834e-17	8.858206836126359e-16	2.761288180176519e-17	1.0026984740886481e-15	7.594924278645188e-17	6.78447600158392e-16	1.5901734279018778e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54947.89380000104	3.9376803969306886e-16	1.628653157595812e-17	9.624468373403786e-16	2.208944753808182e-17	8.912479592508044e-16	2.4330196555184887e-17	7.234521759534384e-16	2.0450084492535793e-17	8.846016057064953e-16	2.7421414500287e-17	1.0012359614472158e-15	7.530813662468239e-17	6.774590553723935e-16	1.581684995123418e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54947.94380000104	3.9294971740363517e-16	1.623488540628866e-17	9.608433327894793e-16	2.2064849351086e-17	8.899883997133198e-16	2.4323559971593054e-17	7.220308362279815e-16	2.037940976347996e-17	8.8337869856653e-16	2.7223933448090586e-17	9.997767738145872e-16	7.464613012169263e-17	6.764651127321224e-16	1.5729534420312567e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54947.993800001044	3.921307313943966e-16	1.617856328033738e-17	9.592347090161656e-16	2.203167445129942e-17	8.887211499440798e-16	2.4306044972544277e-17	7.206009813397876e-16	2.0305957909186337e-17	8.821519066715595e-16	2.7020527411817538e-17	9.983209420674441e-16	7.396350873561438e-17	6.754657446320383e-16	1.563982653685593e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54948.04380000105	3.9131108858276597e-16	1.6117540848820876e-17	9.576210864532305e-16	2.1989895762327006e-17	8.874459187433334e-16	2.427761621043156e-17	7.19162570284698e-16	2.0229754427275626e-17	8.809211744598184e-16	2.681128955490321e-17	9.96868497040961e-16	7.326057217007837e-17	6.744609234406454e-16	1.5547767007987752e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54948.09380000105	3.904907958854936e-16	1.6051797924247894e-17	9.56002585479599e-16	2.193949576641693e-17	8.861624148560029e-16	2.423824994380571e-17	7.177155620486795e-16	2.015082609452768e-17	8.796864463286356e-16	2.6596317581232422e-17	9.954194695296839e-16	7.253763490191906e-17	6.7345062150043515e-16	1.545339844646415e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54948.14380000105	3.8966986021436053e-16	1.5981318476830925e-17	9.543793264208916e-16	2.1880466467582684e-17	8.848703469702074e-16	2.4187933940938908e-17	7.162599156081125e-16	2.006920098465662e-17	8.784476666340804e-16	2.6375713889239966e-17	9.939738902883262e-16	7.179502675406542e-17	6.724348111277356e-16	1.535676542274092e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54948.193800001056	3.888482884904238e-16	1.5906090642311273e-17	9.527514295508598e-16	2.181280937650519e-17	8.835694237151186e-16	2.4126667412899867e-17	7.147955899293007e-16	1.998490848691158e-17	8.772047796906263e-16	2.614958573713532e-17	9.925317900326112e-16	7.103309351754778e-17	6.714134646125884e-16	1.525791451976368e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54948.24380000106	3.880260876231452e-16	1.5826106734734607e-17	9.511190150919277e-16	2.1736535517264583e-17	8.822593536597725e-16	2.4054460975910416e-17	7.133225439685004e-16	1.9897979325939533e-17	8.759577297705309e-16	2.5918045420019768e-17	9.910931994400323e-16	7.025219762717423e-17	6.703865542186662e-16	1.515689439077586e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
