MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	sdss_z'	sdss_z'_err
55046.34149999424	3.4618020959551666e-15	5.450159001083808e-17	7.14873211582543e-16	3.692489525175827e-18	1.3833743951708772e-15	5.441405608394696e-18	1.9843086800464627e-15	7.153395183804659e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55046.39149999424	3.4756722583302263e-15	5.4892478659709206e-17	7.169883539133731e-16	3.678296426956278e-18	1.387476257845669e-15	5.533248665930502e-18	1.9901930702663044e-15	7.378099592493085e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55046.441499994246	3.4894391498312113e-15	5.5285497292905337e-17	7.190893897524107e-16	3.6652016289713066e-18	1.3915500579762952e-15	5.631645236803912e-18	1.9960367850848536e-15	7.505622593449808e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55046.49149999425	3.503103484229071e-15	5.568066111253178e-17	7.211765498097887e-16	3.6551986348937946e-18	1.3955961747038545e-15	5.73166102662466e-18	2.001840458590978e-15	7.533829822317378e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55046.54149999425	3.516665778871505e-15	5.607784952288962e-17	7.23250064676731e-16	3.650413960980459e-18	1.3996149870723072e-15	5.8288953800186826e-18	2.0076047239780173e-15	7.461942403748901e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55046.591499994254	3.5301265387905242e-15	5.647693634807644e-17	7.253101648216049e-16	3.653034322449864e-18	1.4036068740249095e-15	5.919558403256109e-18	2.0133302135249917e-15	7.290528139337927e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55046.64149999426	3.5434862689376053e-15	5.687779893564816e-17	7.273570805987071e-16	3.665213249098757e-18	1.4075722143650012e-15	6.0005011262345005e-18	2.019017558695553e-15	7.021622665589597e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55046.69149999426	3.556745474194014e-15	5.728031840002343e-17	7.293910374287406e-16	3.6887625881619136e-18	1.4115113868059133e-15	6.069217676694049e-18	2.024667390025257e-15	6.659023444049685e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55046.74149999426	3.569904659474057e-15	5.76843798718161e-17	7.314122091234546e-16	3.723140276542749e-18	1.4154247699486867e-15	6.123833741452963e-18	2.030280337235543e-15	6.20886640188737e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55046.791499994266	3.582964329623894e-15	5.808987268199419e-17	7.33420738174076e-16	3.766314888778883e-18	1.4193127423043533e-15	6.163091193266561e-18	2.0358570291898943e-15	5.680725964487955e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55046.84149999427	3.595924989429803e-15	5.849669049701595e-17	7.354167665259177e-16	3.816142060137313e-18	1.423175682256505e-15	6.186335131392057e-18	2.0413980939188897e-15	5.089761795883072e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55046.89149999427	3.608787143669798e-15	5.890473143704194e-17	7.374004360094576e-16	3.870483533159445e-18	1.4270139681227867e-15	6.1935069158948326e-18	2.046904158644e-15	4.461053377770886e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55046.941499994275	3.62155129709505e-15	5.931389814675507e-17	7.393718883458126e-16	3.927285754093457e-18	1.4308279780559738e-15	6.185144814507349e-18	2.0523758497550425e-15	3.838444746468911e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55046.99149999428	3.634217954400975e-15	5.972409781883022e-17	7.413312651529767e-16	3.984636284528112e-18	1.434618090191018e-15	6.162392288406275e-18	2.0578137928790693e-15	3.3009279261196345e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55047.04149999428	3.646787620299509e-15	6.013524221884174e-17	7.432787079362731e-16	4.0408009045639486e-18	1.43838468251939e-15	6.127012434181173e-18	2.063218612827762e-15	2.9796585409604183e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55047.09149999428	3.6592607993332564e-15	6.05472476400866e-17	7.452143580972655e-16	4.094245442215736e-18	1.4421281329274018e-15	6.081405276378908e-18	2.0685909274289234e-15	3.0215412293965686e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55047.141499994286	3.671637996207959e-15	6.096003485766539e-17	7.471383569317851e-16	4.143646500263447e-18	1.4458488192211575e-15	6.028622341100788e-18	2.073931234652163e-15	3.421709364895883e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55047.19149999429	3.683919715439376e-15	6.13735290423955e-17	7.490508456313949e-16	4.1878947906350146e-18	1.449547119121208e-15	5.972369856580342e-18	2.0792399244111026e-15	4.037217672654958e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55047.24149999429	3.696106461568048e-15	6.178765966007162e-17	7.509519652860626e-16	4.226094080042501e-18	1.4532234102670067e-15	5.916988373329726e-18	2.0845173820202226e-15	4.7463129756301e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55047.291499994295	3.70819873908289e-15	6.220236032104013e-17	7.528418568812329e-16	4.257558012937763e-18	1.4568780701509612e-15	5.867392939228142e-18	2.089763992068814e-15	5.4759031131591205e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55047.3414999943	3.720197052491403e-15	6.26175686422518e-17	7.547206613047021e-16	4.281806426747168e-18	1.4605114762423085e-15	5.828955713365595e-18	2.094980138382148e-15	6.184606330500104e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55047.3914999943	3.732101906204031e-15	6.303322606183235e-17	7.565885193426084e-16	4.2985622430057496e-18	1.4641240058917576e-15	5.8073142801991634e-18	2.1001662040978806e-15	6.84789798459573e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55047.441499994304	3.743913804608504e-15	6.344927764141751e-17	7.584455716829955e-16	4.307749602705446e-18	1.4677160363653558e-15	5.8080966591805374e-18	2.105322571580881e-15	7.450179165624011e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55047.49149999431	3.755633252102878e-15	6.386567183688602e-17	7.602919589168322e-16	4.3094935895912136e-18	1.4712879432154015e-15	5.836485865063877e-18	2.1104496225071505e-15	7.980864527414212e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55047.54149999431	3.7672607530253205e-15	6.428236028549792e-17	7.621278215374388e-16	4.3041216122264e-18	1.474840032736678e-15	5.893381300711015e-18	2.115547737831255e-15	8.432417112332453e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55047.59149999431	3.778796811652054e-15	6.469929752559346e-17	7.639532999437975e-16	4.2921662635478564e-18	1.4783725179026864e-15	5.974112925823259e-18	2.1206172978101263e-15	8.799317237784518e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55047.641499994315	3.790241932257232e-15	6.51164407425448e-17	7.657685344410617e-16	4.2743692030647816e-18	1.4818856050502768e-15	6.073239376083415e-18	2.125658682006815e-15	9.077496751167521e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55047.69149999432	3.801596555376572e-15	6.553372339842758e-17	7.675736652403011e-16	4.251685287600848e-18	1.4853795004102485e-15	6.185243507143341e-18	2.1306722692654442e-15	9.264018103218237e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55047.74149999432	3.81286069596484e-15	6.595090708450439e-17	7.693688324605389e-16	4.22528577863283e-18	1.488854410162603e-15	6.3048068196628435e-18	2.1356584377876104e-15	9.356891079243447e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55047.791499994324	3.824034194696595e-15	6.636768452342328e-17	7.711541761314891e-16	4.196558972391009e-18	1.4923105403599025e-15	6.426996577454705e-18	2.1406175650660005e-15	9.354974067630879e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55047.84149999433	3.835116891684718e-15	6.678375106435812e-17	7.729298361894186e-16	4.167106044113455e-18	1.4957480970297561e-15	6.5473770715140105e-18	2.145550027921967e-15	9.257934498861008e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55047.89149999433	3.846108627073059e-15	6.719880529227339e-17	7.746959524858681e-16	4.138729333713931e-18	1.4991672860955043e-15	6.662063194732876e-18	2.15045620252557e-15	9.066259451925272e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55047.94149999433	3.857009240929071e-15	6.761254941742658e-17	7.764526647810961e-16	4.1134098472969865e-18	1.502568313405628e-15	6.767734962434684e-18	2.155336464385553e-15	8.781319994656698e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55047.991499994336	3.867818573280966e-15	6.8024689597565e-17	7.782001127510798e-16	4.093270618899246e-18	1.505951384745334e-15	6.861628624322041e-18	2.160191188336821e-15	8.405506892152267e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55048.04149999434	3.878536464123916e-15	6.843493623971638e-17	7.799384359852887e-16	4.080523044222288e-18	1.5093167057902134e-15	6.941516157283594e-18	2.1650207486005612e-15	7.942477051797793e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55048.09149999434	3.889162753451032e-15	6.884300427652547e-17	7.816677739873837e-16	4.077394647254922e-18	1.5126644821900134e-15	7.005681217197698e-18	2.1698255187353917e-15	7.397590425498499e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55048.141499994344	3.899697281191407e-15	6.92486134216288e-17	7.833882661806918e-16	4.086039146415365e-18	1.515994919500906e-15	7.052896815184988e-18	2.1746058716686775e-15	6.778699541399146e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55048.19149999435	3.9101398872576135e-15	6.96514883736733e-17	7.851000491351609e-16	4.1082606511590946e-18	1.519308223170339e-15	7.082407858717666e-18	2.1793621797128104e-15	6.097632118199575e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55048.24149999435	3.92049041154777e-15	7.005135901921793e-17	7.868032272994249e-16	4.143602941277479e-18	1.5226045986421961e-15	7.093920393427143e-18	2.1840948145476765e-15	5.373104397809363e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55048.29149999435	3.930748693865006e-15	7.04479606179968e-17	7.884978844474842e-16	4.190087718956982e-18	1.5258842512382677e-15	7.087598428858175e-18	2.1888041472394416e-15	4.636662674581189e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55048.341499994356	3.940914574047553e-15	7.084103393565385e-17	7.901841039338464e-16	4.2455798491866e-18	1.5291473862152886e-15	7.064068648575121e-18	2.193490548266854e-15	3.944698402908475e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55048.39149999436	3.950987891894411e-15	7.123032539832007e-17	7.918619690330036e-16	4.3079060439371606e-18	1.5323942088041485e-15	7.024432771255635e-18	2.1981543874686404e-15	3.3987322398707116e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55048.44149999436	3.960968487117847e-15	7.161558718746857e-17	7.935315629410236e-16	4.3749340272828885e-18	1.535624924097604e-15	6.970286765872022e-18	2.2027960341311795e-15	3.1547097596670368e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55048.491499994365	3.9708561994321936e-15	7.199657736945517e-17	7.95192968775805e-16	4.444631905127498e-18	1.5388397371786086e-15	6.903745287248623e-18	2.207415831069494e-15	3.3375835883222307e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55048.54149999437	3.980650868555915e-15	7.237305996109695e-17	7.96846269576949e-16	4.515109074503961e-18	1.5420388530320854e-15	6.827468487044004e-18	2.2120139664086933e-15	3.8720911952517894e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55048.59149999437	3.990352334091832e-15	7.274480501297542e-17	7.98491548310662e-16	4.584641603336607e-18	1.5452224765912688e-15	6.7446865498608746e-18	2.2165905706781765e-15	4.6014890797012956e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55048.64149999437	3.999960435677874e-15	7.311158867177233e-17	8.001288878623706e-16	4.651685591611422e-18	1.5483908127145336e-15	6.659214801594794e-18	2.2211457737861093e-15	5.4129309645771365e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55048.69149999438	4.009475012918929e-15	7.347319323285748e-17	8.017583710465252e-16	4.7148819225708036e-18	1.5515440661898515e-15	6.575449116622616e-18	2.2256797050607537e-15	6.24189996786921e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55048.74149999438	4.018895905324893e-15	7.382940718171295e-17	8.033800805981971e-16	4.773055337433065e-18	1.5546824417704372e-15	6.498327991355076e-18	2.2301924932266734e-15	7.052067947266175e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55048.79149999438	4.028222952418055e-15	7.418002522650721e-17	8.049940991843457e-16	4.82521017216544e-18	1.5578061441088022e-15	6.433245104084349e-18	2.2346842664924052e-15	7.821720787109808e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55048.841499994385	4.037455993685597e-15	7.452484832966593e-17	8.066005093914694e-16	4.8705245049511514e-18	1.5609153778271576e-15	6.385896224663921e-18	2.2391551524289697e-15	8.536870002383798e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55048.89149999439	4.046594868620895e-15	7.486368372493014e-17	8.081993937378271e-16	4.9083439647131204e-18	1.5640103474675077e-15	6.362049420449151e-18	2.24360527809512e-15	9.18787195746898e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55048.94149999439	4.055639416583104e-15	7.519634493243017e-17	8.097908346689829e-16	4.938176057247978e-18	1.5670912575014532e-15	6.3672396135058255e-18	2.2480347699484135e-15	9.767714736570142e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55048.991499994394	4.064589476982999e-15	7.552265176563375e-17	8.113749145560868e-16	4.959685569628677e-18	1.570158307276284e-15	6.405800773791745e-18	2.2524437538953128e-15	1.0271106938795078e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55049.0414999944	4.073444889171474e-15	7.584243034812062e-17	8.1295171570300465e-16	4.972691405688951e-18	1.573211652607598e-15	6.476003906621281e-18	2.2568323553024576e-15	1.0693968639634062e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55049.0914999944	4.082205492445728e-15	7.615551309209526e-17	8.145213203393792e-16	4.977165054168265e-18	1.5762514272630872e-15	6.5727428410102725e-18	2.261200698925273e-15	1.1033134420382144e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55049.1414999944	4.090871126142202e-15	7.646173872120402e-17	8.160838106281421e-16	4.973230784293536e-18	1.5792777647475443e-15	6.690502299740199e-18	2.2655489090031588e-15	1.1286174260303281e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55049.191499994406	4.099441629438325e-15	7.676095225266399e-17	8.176392686616301e-16	4.9611675743042515e-18	1.582290798549721e-15	6.8237054203121716e-18	2.2698771091943595e-15	1.1451283682886994e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55049.24149999441	4.1079168416251044e-15	7.705300499614649e-17	8.191877764630497e-16	4.941412694124479e-18	1.5852906620861825e-15	6.966964452449429e-18	2.2741854226448522e-15	1.1527217334019206e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55049.29149999441	4.116296601832478e-15	7.733775454357701e-17	8.207294159896601e-16	4.914566762373861e-18	1.5882774887021997e-15	7.115251295533935e-18	2.278473971886893e-15	1.15132522187195e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55049.341499994414	4.124580749229617e-15	7.761506476300525e-17	8.222642691303535e-16	4.881399964356035e-18	1.591251411704722e-15	7.263998017924208e-18	2.28274287894423e-15	1.1409173773315634e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55049.39149999442	4.132769122927873e-15	7.788480579000895e-17	8.237924177058469e-16	4.842858932891736e-18	1.594212564339208e-15	7.409143590269079e-18	2.286992265274483e-15	1.121528256290812e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55049.44149999442	4.140861562015882e-15	7.814685401354426e-17	8.253139434735833e-16	4.800073539143518e-18	1.5971610797896233e-15	7.5471436055095e-18	2.2912222518067244e-15	1.093242329540148e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55049.49149999442	4.148857905540981e-15	7.840109207843969e-17	8.268289281229571e-16	4.754362503584005e-18	1.6000970912016137e-15	7.67495721294781e-18	2.2954329589001415e-15	1.0562042304556533e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55049.541499994426	4.156757992507141e-15	7.864740886419664e-17	8.28337453282126e-16	4.707236315045029e-18	1.6030207316308147e-15	7.790022068492908e-18	2.299624506389131e-15	1.0106286191016373e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55049.59149999443	4.164561661889423e-15	7.888569948596943e-17	8.298396005111993e-16	4.660395452132843e-18	1.6059321341319712e-15	7.890224783415212e-18	2.3037970135594976e-15	9.568165511293188e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55049.64149999443	4.172268752697995e-15	7.911586527956961e-17	8.313354513073942e-16	4.615721402234293e-18	1.6088314316591235e-15	7.973871734765452e-18	2.3079505991484565e-15	8.951828339748788e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55049.691499994435	4.1798791037427164e-15	7.933781380434014e-17	8.328250871082823e-16	4.575257567819531e-18	1.6117187571493796e-15	8.039663187583814e-18	2.3120853813784505e-15	8.26303013506011e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55049.74149999444	4.187392553982129e-15	7.955145883847615e-17	8.343085892856787e-16	4.5411770298483256e-18	1.614594243451621e-15	8.086672415179984e-18	2.316201477923331e-15	7.509973293816421e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55049.79149999444	4.194808942224028e-15	7.975672037269859e-17	8.357860391509885e-16	4.515734537260232e-18	1.6174580233772983e-15	8.11433072158872e-18	2.3202990059108654e-15	6.704879562114372e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55049.84149999444	4.20212810729273e-15	7.995352460596931e-17	8.37257517954826e-16	4.501201266751258e-18	1.620310229737863e-15	8.122418801949471e-18	2.3243780819490367e-15	5.8670841206435515e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55049.891499994446	4.209349887954731e-15	8.014180396124268e-17	8.387231068866954e-16	4.49978300405307e-18	1.6231509952084147e-15	8.111064648105482e-18	2.328438822121036e-15	5.0293700410668966e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55049.94149999445	4.216474122972397e-15	8.03214970796308e-17	8.401828870719993e-16	4.51352089707171e-18	1.625980452447121e-15	8.08074807470222e-18	2.3324813419702323e-15	4.250860396337964e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55049.99149999445	4.223500651031687e-15	8.049254882901645e-17	8.416369386789455e-16	4.543256346792159e-18	1.628798734105911e-15	8.032311838891958e-18	2.3365057565302294e-15	3.6390145935096445e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55050.041499994455	4.230429310785524e-15	8.065491030844276e-17	8.430853398108056e-16	4.587436639383083e-18	1.6316059727119478e-15	7.96697922196391e-18	2.3405121802772754e-15	3.3601070550487292e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55050.09149999446	4.2372599409239965e-15	8.080853887071469e-17	8.445281682423228e-16	4.644009492952764e-18	1.634402300812001e-15	7.886377679759449e-18	2.3445007545322157e-15	3.548470355558819e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55050.14149999446	4.243992380005036e-15	8.095339813281023e-17	8.459655016889765e-16	4.710807072613632e-18	1.6371878508441154e-15	7.79256774602686e-18	2.3484717915355625e-15	4.127268604071901e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55050.191499994464	4.250626466644393e-15	8.108945798344479e-17	8.473974178123293e-16	4.7856335562063796e-18	1.6399627552641594e-15	7.688075604098e-18	2.3524256693323506e-15	4.927983594951596e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55050.24149999447	4.257162039317397e-15	8.121669462221866e-17	8.488239942163991e-16	4.866335890841351e-18	1.642727146411256e-15	7.57592654889002e-18	2.356362765574333e-15	5.828407027118338e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55050.29149999447	4.263598936563393e-15	8.133509056594913e-17	8.502453084488682e-16	4.9508565994467655e-18	1.6454811566343323e-15	7.459674743416672e-18	2.360283457452348e-15	6.759259369015306e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55050.34149999447	4.2699369968411925e-15	8.144463468718812e-17	8.51661438001529e-16	5.037269883142936e-18	1.6482249182136928e-15	7.343422246904634e-18	2.364188121614904e-15	7.682083606566762e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55050.391499994475	4.27617605857863e-15	8.154532224203612e-17	8.530724603149943e-16	5.123803625296436e-18	1.6509585633770632e-15	7.2318172436878e-18	2.3680771342646256e-15	8.574247061054542e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55050.44149999448	4.28231596018289e-15	8.163715489754976e-17	8.544784527730958e-16	5.2088504044192935e-18	1.6536822243289978e-15	7.130018236376262e-18	2.3719508710780897e-15	9.421366872897793e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55050.49149999448	4.288356539972362e-15	8.172014077899304e-17	8.558794927084222e-16	5.290970533712465e-18	1.6563960331840412e-15	7.043608716022838e-18	2.3758097072947564e-15	1.0213615685515019e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55050.541499994484	4.294297636323257e-15	8.179429450215693e-17	8.572756573992638e-16	5.368889742470128e-18	1.6591001220763447e-15	6.978447178404567e-18	2.3796540176681197e-15	1.0943860766725125e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55050.59149999449	4.300139087479624e-15	8.185963722201492e-17	8.586670240724767e-16	5.441493590002738e-18	1.6617946230384637e-15	6.940442650036665e-18	2.383484176469464e-15	1.160667922964538e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55050.64149999449	4.3058807317453985e-15	8.191619667821649e-17	8.600536699051382e-16	5.507820190125131e-18	1.6644796680984986e-15	6.935257866579307e-18	2.3873005575479863e-15	1.2197809711615616e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
