MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_z'	sdss_z'_err
56461.83000000021	1.5453283075859333e-15	9.07772048734471e-17	4.067401278067378e-16	1.1035107638644776e-17	9.102716686605933e-16	4.2264798958133715e-17	1.1018576039936606e-15	7.509044108816725e-17	1.2487229533575446e-15	4.452292180053233e-17	1.3631420287727692e-15	1.673330745768892e-17	4.922770702810208e-16	2.4020739292809235e-17	9.859236598334046e-16	3.763836261506354e-17	3.617936946027403e-16	1.3771514591055667e-17
56461.880000000216	1.5691915796535462e-15	9.302373454906412e-17	4.136807395696774e-16	1.0836465505207557e-17	9.247062120510483e-16	4.1891425491800365e-17	1.1186366932389504e-15	7.328382196463958e-17	1.2684879101673555e-15	4.4413180530485266e-17	1.3880460714168978e-15	1.753886796156039e-17	5.01447343407867e-16	2.3428717572329882e-17	1.0018437100582087e-15	3.6779336447696474e-17	3.672505136421893e-16	1.3520839743360615e-17
56461.93000000022	1.5931091127304215e-15	9.517700999159449e-17	4.206249401515348e-16	1.0646567303020637e-17	9.39139001211069e-16	4.1520805785446584e-17	1.1356852106183108e-15	7.198562691543112e-17	1.2882744923782341e-15	4.430575702069609e-17	1.4129764267252816e-15	1.8333811804018734e-17	5.106377716610917e-16	2.283743454505336e-17	1.017774834796094e-15	3.5935514887397956e-17	3.7268728132017095e-16	1.3296887200537277e-17
56461.98000000022	1.6170914780432772e-15	9.723443348580835e-17	4.2757269180196087e-16	1.0465623241541634e-17	9.535697762171482e-16	4.115275795601667e-17	1.1530360446724378e-15	7.135259436280409e-17	1.3080833721026726e-15	4.419968056643212e-17	1.437933281751575e-15	1.9115209626770896e-17	5.198462847240956e-16	2.2247314649501196e-17	1.0337168231789368e-15	3.510733291432859e-17	3.781031855539482e-16	1.3101661058648888e-17
56462.030000000224	1.6411492484880043e-15	9.919399660981735e-17	4.345239540129714e-16	1.0293821161289737e-17	9.679982771202724e-16	4.078710640849352e-17	1.1707221168278892e-15	7.153559404629627e-17	1.327915221486639e-15	4.409403048320821e-17	1.4629168236238324e-15	1.988073709021705e-17	5.290708124933084e-16	2.165890181571112e-17	1.0496694642899895e-15	3.429525001726222e-17	3.834974302284462e-16	1.2936997601122386e-17
56462.08000000023	1.6652929989625378e-15	1.0105420611761066e-16	4.4147865070027426e-16	1.0131157311449826e-17	9.824242439896464e-16	4.0423682031292724e-17	1.1887760323248195e-15	7.266053193759309e-17	1.347770712689996e-15	4.3987936255519897e-17	1.4879272394643851e-15	2.062854444326273e-17	5.383092850506865e-16	2.107287363434545e-17	1.0656325472651812e-15	3.3499751040541736e-17	3.888698256090887e-16	1.2803334555971333e-17
56462.13000000023	1.6895333066995338e-15	1.0281402182712973e-16	4.484366809780405e-16	9.977489977107155e-18	9.968474169108723e-16	4.0062322390226503e-17	1.2072167120645834e-15	7.474767619929012e-17	1.3676505178896615e-15	4.388057745005003e-17	1.5129647162295953e-15	2.1357157427262212e-17	5.475596326368516e-16	2.0490056801297872e-17	1.0816058612282846e-15	3.2721346840398264e-17	3.9422095689060904e-16	1.2699355145656599e-17
56462.18000000023	1.7138807515994717e-15	1.044728039589817e-16	4.5539794345319635e-16	9.832663175998701e-18	1.0112675359258269e-15	3.9702871917379356e-17	1.2260452905432896e-15	7.769172304144402e-17	1.3875553092859224e-15	4.3771183412141034e-17	1.5380294411791482e-15	2.2065401511336105e-17	5.568197856234996e-16	1.9911443896876202e-17	1.097589195303073e-15	3.1960574816323895e-17	3.9955145957750477e-16	1.2623453382205551e-17
56462.230000000236	1.7383459165636961e-15	1.060302678776568e-16	4.623623367398262e-16	9.696509863215476e-18	1.0256843411164687e-15	3.934518208826192e-17	1.2452617538343394e-15	8.135935742592544e-17	1.4074857591036985e-15	4.3659032773257786e-17	1.5631216013495292e-15	2.2752343807135784e-17	5.660876744865918e-16	1.9338211490730327e-17	1.1135823386011629e-15	3.121799915019412e-17	4.0486196895782094e-16	1.2573876256730129e-17
56462.28000000024	1.7629393878271695e-15	1.0748644457854883e-16	4.693297594410387e-16	9.568852714584331e-18	1.0400975725246745e-15	3.8989111581595247e-17	1.2648661310788009e-15	8.561197647649586e-17	1.4274425396058073e-15	4.354345281296592e-17	1.588241383903131e-15	2.3417248104024752e-17	5.753612297787467e-16	1.877173945573741e-17	1.129585080246327e-15	3.0494210764935355e-17	4.1015312010921025e-16	1.254876891812726e-17
56462.33000000024	1.787671755291873e-15	1.0884164556969295e-16	4.763001101771215e-16	9.449505004419462e-18	1.054506970212362e-15	3.8634526449988784e-17	1.284858494416299e-15	9.031764407593086e-17	1.4474263230481181e-15	4.3423818680059495e-17	1.6133889760767476e-15	2.40595399448915e-17	5.846383821023777e-16	1.8213631207754225e-17	1.1455972093947552e-15	2.9789826928358114e-17	4.1542554790506675e-16	1.254622044710975e-17
56462.380000000245	1.8125536128597095e-15	1.100964310312481e-16	4.83273287557387e-16	9.338271588765652e-18	1.0689122742578454e-15	3.828130025049925e-17	1.305238958919802e-15	9.535763172755848e-17	1.4674377817414513e-15	4.3299552508014324e-17	1.6385645648896939e-15	2.4678779299045217e-17	5.939170620824225e-16	1.7665734343984645e-17	1.161618515154012e-15	2.910549036201986e-17	4.2067988702107745e-16	1.256430790143081e-17
56462.43000000025	1.8375955587660525e-15	1.1125158031854333e-16	4.90249190193056e-16	9.23495000027239e-18	1.0833132247102893e-15	3.792931420747032e-17	1.3260076825341248e-15	1.006287802865262e-16	1.4874775880067332e-15	4.3170122445526286e-17	1.663768337635995e-15	2.527463904792121e-17	6.031952003389655e-16	1.7130160805219088e-17	1.1776487866762355e-15	2.8441867850512356e-17	4.259167719410613e-16	1.2601136701132916e-17
56462.48000000025	1.862808195913192e-15	1.1230806401238423e-16	4.972277167005988e-16	9.139331584918038e-18	1.0977095616261458e-15	3.7578457339228945e-17	1.3471648660183195e-15	1.0604328708484043e-16	1.5075464141920493e-15	4.303504160723512e-17	1.6890004814723205e-15	2.584688794216089e-17	6.124707274601092e-16	1.6609305214996202e-17	1.1936878131014065e-15	2.7799648181639534e-17	4.3113683696354537e-16	1.2654875937251444e-17
56462.53000000025	1.8882021322034974e-15	1.132670168259325e-16	5.042087656979169e-16	9.05120269453589e-18	1.112101025069154e-15	3.722862657936361e-17	1.3687107528918193e-15	1.1152721271681398e-16	1.5276449326770667e-15	4.289386697959208e-17	1.7142611836698022e-15	2.6395377060255345e-17	6.217415739747745e-16	1.6105859430837986e-17	1.209735383573559e-15	2.7179539386441437e-17	4.3634071620775115e-16	1.2723787732675756e-17
56462.58000000026	1.9137878582713485e-15	1.141296569649521e-16	5.11192235801003e-16	8.970345929031598e-18	1.126487355086657e-15	3.687972690572327e-17	1.3906456293844288e-15	1.1701853712083257e-16	1.5477738112198975e-15	4.274619740796333e-17	1.7395506313908335e-15	2.6920028964696553e-17	6.310056703257853e-16	1.5622820577386306e-17	1.2257912871840487e-15	2.6582265120232297e-17	4.415290436198389e-16	1.2806250292625735e-17
56462.63000000026	1.9395722591134076e-15	1.1489573035865614e-16	5.181780256239414e-16	8.896541353129406e-18	1.140868291736928e-15	3.6531671446949504e-17	1.412969824389988e-15	1.2246521456188908e-16	1.5679334696727034e-15	4.2591626558952753e-17	1.7648690075913323e-15	2.742082864003525e-17	6.402609468420824e-16	1.5163488955855774e-17	1.2418553131620039e-15	2.600856009777168e-17	4.467024529793366e-16	1.290077470264276e-17
56462.68000000026	1.9655581107750904e-15	1.155632817201895e-16	5.25166033790837e-16	8.829567705442786e-18	1.1552435723399606e-15	3.618437590457214e-17	1.4356837094239071e-15	1.2782343101271212e-16	1.588123960306992e-15	4.2429719449020354e-17	1.7902163293032307e-15	2.789780096209759e-17	6.495053337121279e-16	1.473145132563113e-17	1.2579272505987802e-15	2.5459164545368762e-17	4.518615779050277e-16	1.3006015844375209e-17
56462.730000000265	1.991747971416635e-15	1.1613037185023074e-16	5.32156158913388e-16	8.769203572485666e-18	1.1696129232425843e-15	3.5837741628145726e-17	1.4587876985844928e-15	1.330561297394092e-16	1.6083453056759748e-15	4.226007562845007e-17	1.8155923977576983e-15	2.83510004348188e-17	6.587367609561902e-16	1.4330544326543548e-17	1.2740068886303069e-15	2.4934817544597315e-17	4.570070518614907e-16	1.3120778001775543e-17
56462.78000000027	2.018144405234101e-15	1.1659518707676482e-16	5.391482996142678e-16	8.715228479209066e-18	1.1839760681080044e-15	3.549167284657637e-17	1.482282248517889e-15	1.381318030810485e-16	1.628597528373919e-15	4.208233428649044e-17	1.840996999872442e-15	2.878052625875322e-17	6.679531583994462e-16	1.3964792550957462e-17	1.290094016477608e-15	2.4436249226706938e-17	4.621395081650852e-16	1.3244015832600101e-17
56462.83000000027	2.044749982534474e-15	1.1695604900811332e-16	5.461423545156728e-16	8.667423906833778e-18	1.1983327305192635e-15	3.514608255484942e-17	1.5061678583869855e-15	1.430235201315048e-16	1.6488806509988809e-15	4.189617376765862e-17	1.8664299225537225e-15	2.918652033250629e-17	6.771524556446753e-16	1.3638316399297546e-17	1.3061884232320394e-15	2.3964171855814027e-17	4.672595799903443e-16	1.3374831408632327e-17
56462.880000000274	2.071567279811395e-15	1.1721142310786523e-16	5.531382222378903e-16	8.625574186468887e-18	1.2126826341341012e-15	3.48008927316005e-17	1.5304450698438432e-15	1.4770815198276244e-16	1.6691946961994472e-15	4.170131109093714e-17	1.8918909527364164e-15	2.9569164591258614e-17	6.86332582045077e-16	1.335520682710167e-17	1.3222898980538431e-15	2.3519269768985286e-17	4.723679003760832e-16	1.351246799882249e-17
56462.93000000028	2.098598879821063e-15	1.1735992635719585e-16	5.601358014021622e-16	8.589467282845757e-18	1.2270255025647106e-15	3.445603453365582e-17	1.5551144670061192e-15	1.5216575743606826e-16	1.6895396866387312e-15	4.1497501493723627e-17	1.9173798772924468e-15	2.992867898286007e-17	6.95491466676876e-16	1.3119367769802248e-17	1.33839823013973e-15	2.310218835563349e-17	4.77465102231558e-16	1.3656301208861502e-17
56462.98000000028	2.1258473716579353e-15	1.174003342388614e-16	5.671349906282989e-16	8.558895451368457e-18	1.2413610594287495e-15	3.4111448488731104e-17	1.5801766764370237e-15	1.5637909692907792e-16	1.7099156450082692e-15	4.12845380055787e-17	1.9428964832883212e-15	3.026531987738608e-17	7.046270383126025e-16	1.2934332405258687e-17	1.3545132086053689e-15	2.2713522154644573e-17	4.825518183428449e-16	1.380582801164649e-17
56463.03000000028	2.15331535083115e-15	1.1733158725336277e-16	5.741356885456542e-16	8.53365571428992e-18	1.2556890283566297e-15	3.3767084706616176e-17	1.6056323671291269e-15	1.6033324811682064e-16	1.730322594040021e-15	4.106225106145103e-17	1.9684405575959614e-15	3.057937896941981e-17	7.137372507734002e-16	1.2802998836480843e-17	1.3706346143770998e-15	2.2353792712192392e-17	4.876286813789501e-16	1.396065412153977e-17
56463.080000000286	2.181005419340107e-15	1.171527971592251e-16	5.811377918901239e-16	8.513547598791069e-18	1.2700091329350373e-15	3.342290307276784e-17	1.631482250491831e-15	1.6401530188611738e-16	1.7507605564912114e-15	4.083050816181714e-17	1.9940118872418144e-15	3.087118247027169e-17	7.228210441849299e-16	1.2724914318564422e-17	1.3867619076521404e-15	2.2023070077232755e-17	4.926963236731318e-16	1.41204783852396e-17
56463.13000000029	2.208920185751639e-15	1.1686325311574077e-16	5.88141124337214e-16	8.498274703125153e-18	1.2843210968162469e-15	3.3078873453243795e-17	1.6577270803426579e-15	1.674141221566221e-16	1.7712295551329604e-15	4.0589213565534027e-17	2.019610259160756e-15	3.114109066463067e-17	7.318786400098058e-16	1.2695479600497624e-17	1.4028941318917757e-15	2.1720853310962614e-17	4.977553297628004e-16	1.428471936511863e-17
56463.18000000029	2.237062265275873e-15	1.1646242789861635e-16	5.951454146256303e-16	8.487415740034235e-18	1.2986246436033412e-15	3.273497589130442e-17	1.6843676529021858e-15	1.7052015655728154e-16	1.7917296127831286e-15	4.0338308063084226e-17	2.045235460470802e-15	3.1389497712732954e-17	7.409103449994543e-16	1.2709285660030592e-17	1.4190303028691733e-15	2.1446525984572947e-17	5.028061776814509e-16	1.445206406593729e-17
56463.230000000294	2.2654342798431124e-15	1.1594998435287713e-16	6.021503851613958e-16	8.480550073581183e-18	1.312919496883007e-15	3.2391200816053286e-17	1.7114048067927178e-15	1.733252880441947e-16	1.8122607522861034e-15	4.007776878000267e-17	2.0708872780495983e-15	3.1616831675713724e-17	7.499164655393859e-16	1.276056255487044e-17	1.435169436207574e-15	2.1199391175346897e-17	5.078493309711912e-16	1.4621169283410962e-17
56463.2800000003	2.2940388581809403e-15	1.153257822505136e-16	6.091557583428981e-16	8.477269117822153e-18	1.3272053802765462e-15	3.204754923130596e-17	1.7388394230407462e-15	1.7582271986968843e-16	1.8328229964957476e-15	3.980760905795613e-17	2.0965654990609444e-15	3.182355476636266e-17	7.588973076521815e-16	1.2843395667007609e-17	1.4513105475869469e-15	2.097867534680562e-17	5.128852530841381e-16	1.4790777093667748e-17
56463.3300000003	2.3228786358905544e-15	1.1458988572219575e-16	6.161612565699567e-16	8.477178585298834e-18	1.3414820173815767e-15	3.1704032946006084e-17	1.7666724250829613e-15	1.7800688815098621e-16	1.853416368319611e-15	3.9527878400930625e-17	2.122269910451164e-15	3.201016377062627e-17	7.678531770015633e-16	1.2951917371826326e-17	1.4674526527075226e-15	2.0783533723517684e-17	5.179144073875069e-16	1.4959719253093206e-17
56463.3800000003	2.3519562555247455e-15	1.13742571444544e-16	6.231666022390506e-16	8.479900456416416e-18	1.3557491318303318e-15	3.1360674751835965e-17	1.7949047787761765e-15	1.7987339773391415e-16	1.874040890675981e-15	3.92386624748727e-17	2.148000299281041e-15	3.2177190625287854e-17	7.767843788958974e-16	1.3080463282956104e-17	1.483594767265479e-15	2.0613057002829118e-17	5.229372571674581e-16	1.5126919771713396e-17
56463.430000000306	2.3812743666644903e-15	1.1278433777783978e-16	6.301715177604974e-16	8.485074611780278e-18	1.3700064471949228e-15	3.101750866257357e-17	1.8235374924108442e-15	1.814189781959474e-16	1.8946965865121994e-15	3.89400831872898e-17	2.1737564526857605e-15	3.232520316631177e-17	7.856912182916243e-16	1.3223689210326975e-17	1.4997359069083689e-15	2.0466279237775557e-17	5.27954265634359e-16	1.5291396043309725e-17
56463.48000000031	2.410835625996888e-15	1.1171591507018628e-16	6.37175725530299e-16	8.49236018266252e-18	1.3842536870766111e-15	3.067458009935032e-17	1.8525716167282993e-15	1.826414577601335e-16	1.9153834788305596e-15	3.8632298824510295e-17	2.1995381576803223e-15	3.2454805955381923e-17	7.945739997968327e-16	1.337665045196893e-17	1.5158750873485787e-15	2.0342186709704858e-17	5.329658959266678e-16	1.5452258869736868e-17
56463.53000000031	2.4406426973925395e-15	1.1053827737117982e-16	6.441789479482748e-16	8.501436596405754e-18	1.398490575067549e-15	3.0331946117400283e-17	1.8820082449416932e-15	1.8353975365719046e-16	1.936101590628932e-15	3.8315504280116736e-17	2.2253452015200965e-15	3.256664126574994e-17	8.034330276749749e-16	1.3534848498818491e-17	1.5320113242660785e-15	2.0239727475542933e-17	5.379726111157644e-16	1.560871166743992e-17
56463.580000000315	2.4706982519834732e-15	1.0925265583350056e-16	6.51180907411381e-16	8.512004389056922e-18	1.4127168347471356e-15	2.998967561018719e-17	1.9118485127607007e-15	1.84113878124045e-16	1.956850944937401e-15	3.79899313167743e-17	2.2511773710770055e-15	3.2661390134909895e-17	8.1226860584844e-16	1.3694251803634203e-17	1.5481436333327333e-15	2.0157821382188937e-17	5.42974874210474e-16	1.576004909607475e-17
56463.63000000032	2.5010049682411945e-15	1.0786055412296087e-16	6.581813263251634e-16	8.523785783631239e-18	1.4269321897457818e-15	2.9647849535129634e-17	1.942093598419835e-15	1.8436495980247038e-16	1.9776315648378436e-15	3.765584892828649e-17	2.2770344536693725e-15	3.273977349366638e-17	8.210810379019493e-16	1.3851297438690066e-17	1.564271030228513e-15	2.009537022275759e-17	5.479731481614062e-16	1.5905655304341726e-17
56463.68000000032	2.531565532054678e-15	1.0636376621354208e-16	6.651799270846695e-16	8.53652505036795e-18	1.4411363635991618e-15	2.930656110498133e-17	1.972744722710595e-15	1.8429528083046138e-16	1.9984434734171892e-15	3.731356374591864e-17	2.3029162363236445e-15	3.2802553375977497e-17	8.2987062708629e-16	1.4002879782380537e-17	1.5803925306577e-15	2.0051267804732312e-17	5.529678958656136e-16	1.6045001947298985e-17
56463.73000000032	2.562382636808663e-15	1.0476439700781414e-16	6.721764320882869e-16	8.549988687447187e-18	1.4553290799176464e-15	2.8965916014111793e-17	2.003803149017116e-15	1.8390833042663535e-16	2.01928669381416e-15	3.6963420521061845e-17	2.3288225062379604e-15	3.285053413135788e-17	8.386376763217457e-16	1.4146331293781066e-17	1.5965071502678466e-15	2.0024409697578198e-17	5.579595801710418e-16	1.617764609457435e-17
56463.780000000326	2.5934589834624067e-15	1.0306488630564653e-16	6.791705637344039e-16	8.563965462223672e-18	1.4695100622824563e-15	2.8626032633628984e-17	2.0352701833558e-15	1.8320887627451765e-16	2.0401612491750583e-15	3.660580265165346e-17	2.354753050541781e-15	3.2884563707603393e-17	8.473824882017772e-16	1.427939927694567e-17	1.6126139047551313e-15	2.0013702427714656e-17	5.629486638810649e-16	1.630322811882363e-17
56463.83000000033	2.624797280628165e-15	1.012680367410708e-16	6.861620444175905e-16	8.578266292844168e-18	1.4836790342420187e-15	2.828704221936302e-17	2.067147174418338e-15	1.822030555324886e-16	2.0610671626746087e-15	3.624113276683298e-17	2.380707656479031e-15	3.2905534870037475e-17	8.561053649965236e-16	1.4400221473614245e-17	1.6287118097833154e-15	2.0018071960799725e-17	5.679356097590831e-16	1.6421469628063002e-17
56463.88000000033	2.6564002446499515e-15	9.937704642355828e-17	6.931505965429154e-16	8.592724041774975e-18	1.4978357194012389e-15	2.7949089083598474e-17	2.0994355136187374e-15	1.8089848783881716e-16	2.08200445753617e-15	3.586987335305381e-17	2.4066861110990485e-15	3.291438643367128e-17	8.648066086561277e-16	1.4507302444177404e-17	1.6447998810202118e-15	2.0036471333942447e-17	5.7292088053282455e-16	1.653217148457472e-17
56463.930000000335	2.6882705996829877e-15	9.739554716259146e-17	7.001359424930194e-16	8.60719318871531e-18	1.511979841319475e-15	2.761233079693063e-17	2.1321366351437776e-15	1.7930441324889733e-16	2.1029731570001558e-15	3.549252739531001e-17	2.4326882016915414e-15	3.2912104385052564e-17	8.734865208147709e-16	1.45994920121596e-17	1.660877134137686e-15	2.0067887418096215e-17	5.77904938899017e-16	1.6635211934931412e-17
56463.98000000034	2.7204110777723437e-15	9.532764931702393e-17	7.071178046648586e-16	8.621549451663944e-18	1.5261111235469759e-15	2.7276938331948697e-17	2.1652520160074005e-15	1.7743185862889047e-16	2.1239732843265588e-15	3.510963907018165e-17	2.458713715488988e-15	3.289972294441368e-17	8.82145402793838e-16	1.4675966539828182e-17	1.6769425848278644e-15	2.0111346648042646e-17	5.828882475278491e-16	1.6730544861635372e-17
