MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
56527.918299994075	1.72237171672253e-16	9.562395387120709e-18	nan	nan	nan	nan	2.531351397838581e-16	9.112625717263294e-18	nan	nan	2.0325881976814075e-16	3.696944209749824e-18	3.983862715707971e-16	4.675355667937808e-18	nan	nan	4.648000393890237e-17	3.5482637706024293e-17	nan	nan	nan	nan	nan	nan
56527.96829999408	1.7221114953737598e-16	8.280970460329706e-18	nan	nan	nan	nan	2.531045038794994e-16	8.624340014138497e-18	nan	nan	2.0316198031629745e-16	3.630912402771706e-18	3.9828912600330827e-16	4.606264742795844e-18	nan	nan	4.6449757555687425e-17	3.6376281247301495e-17	nan	nan	nan	nan	nan	nan
56528.01829999408	1.7218512850361074e-16	6.979139496178055e-18	nan	nan	nan	nan	2.5306097331651727e-16	8.081500814210263e-18	nan	nan	2.0306735389431853e-16	3.574477433709298e-18	3.9819506606164934e-16	4.573645662490749e-18	nan	nan	4.641955077777006e-17	3.648209081206799e-17	nan	nan	nan	nan	nan	nan
56528.068299994084	1.7215910383575794e-16	5.848522964063721e-18	nan	nan	nan	nan	2.530030936773283e-16	7.513729045419563e-18	nan	nan	2.0297506920914963e-16	3.536266197385485e-18	3.9810425943467365e-16	4.590448051471571e-18	nan	nan	4.638938670651273e-17	3.5799042865865476e-17	nan	nan	nan	nan	nan	nan
56528.11829999409	1.7213307075975967e-16	5.229575717637237e-18	nan	nan	nan	nan	2.529294100565827e-16	6.96216714584728e-18	nan	nan	2.0288525496906223e-16	3.525070002705362e-18	3.980166336291033e-16	4.659170187153347e-18	nan	nan	4.635926818857076e-17	3.433363343042513e-17	nan	nan	nan	nan	nan	nan
56528.16829999409	1.7210702493316607e-16	5.4697272538379875e-18	nan	nan	nan	nan	2.5283846701801606e-16	6.482039967718175e-18	nan	nan	2.0279800378941277e-16	3.547849358746738e-18	3.979317756329209e-16	4.7681806662459886e-18	nan	nan	4.632919781648884e-17	3.210003406560897e-17	nan	nan	nan	nan	nan	nan
56528.21829999409	1.7208096585860139e-16	6.413109653682721e-18	nan	nan	nan	nan	2.5272880855081754e-16	6.1415216805671546e-18	nan	nan	2.027131103427077e-16	3.6014986276523335e-18	3.978492460529078e-16	4.903877160627651e-18	nan	nan	4.629917792925947e-17	2.9120484349917814e-17	nan	nan	nan	nan	nan	nan
56528.268299994095	1.7205489491353087e-16	7.668008280926218e-18	nan	nan	nan	nan	2.5259898883571106e-16	6.010618792077999e-18	nan	nan	2.0263022250523223e-16	3.677494306063898e-18	3.977686058731687e-16	5.053112818849723e-18	nan	nan	4.626921061284298e-17	2.5426103620580454e-17	nan	nan	nan	nan	nan	nan
56528.3182999941	1.7202881344948398e-16	8.97709985155793e-18	nan	nan	nan	nan	2.5244868357479964e-16	6.109603165288854e-18	nan	nan	2.0254898712684665e-16	3.767038565433714e-18	3.976894157162065e-16	5.2041328811935186e-18	nan	nan	4.62392977006492e-17	2.10587078994175e-17	nan	nan	nan	nan	nan	nan
56528.3682999941	1.7200272277917251e-16	1.0205451732598712e-17	nan	nan	nan	nan	2.522796538266194e-16	6.37518978265409e-18	nan	nan	2.0246905106367499e-16	3.861873262408259e-18	3.9761123644035144e-16	5.346978476105587e-18	nan	nan	4.6209440773981096e-17	1.6075930819519803e-17	nan	nan	nan	nan	nan	nan
56528.418299994104	1.7197662417621238e-16	1.1281065067043638e-17	nan	nan	nan	nan	2.5209388715930035e-16	6.73061594942926e-18	nan	nan	2.023900611652509e-16	3.954728119901913e-18	3.975336289510992e-16	5.4735479057090205e-18	nan	nan	4.617964116244023e-17	1.0572554976477447e-17	nan	nan	nan	nan	nan	nan
56528.46829999411	1.719505188753854e-16	1.2162565145304172e-17	nan	nan	nan	nan	2.5189337058199823e-16	7.109870054892467e-18	nan	nan	2.0231166429002334e-16	4.03950531042568e-18	3.9745615390239635e-16	5.577486842528495e-18	nan	nan	4.6149899944294077e-17	4.863953051177205e-18	nan	nan	nan	nan	nan	nan
56528.51829999411	1.719244080724594e-16	1.2824769790112258e-17	nan	nan	nan	nan	2.5168009060462324e-16	7.463382520517705e-18	nan	nan	2.0223350729304034e-16	4.1113005925713885e-18	3.973783720739641e-16	5.654019460000534e-18	nan	nan	4.6120217868811975e-17	3.52668326240397e-18	nan	nan	nan	nan	nan	nan
56528.56829999411	1.7189829292442536e-16	1.3252205906320136e-17	nan	nan	nan	nan	2.514560332973609e-16	7.75666107051938e-18	nan	nan	2.021552370309447e-16	4.166344020680781e-18	3.9729984438701977e-16	5.699784181738655e-18	nan	nan	4.609059169168761e-17	9.034462218547638e-18	nan	nan	nan	nan	nan	nan
56528.618299994116	1.7187217454940743e-16	1.3436090530858872e-17	nan	nan	nan	nan	2.512231843507176e-16	7.967104444264204e-18	nan	nan	2.0207650036087883e-16	4.2019151846782085e-18	3.972201316527283e-16	5.712702411968583e-18	nan	nan	4.606101259890234e-17	1.464815373096951e-17	nan	nan	nan	nan	nan	nan
56528.66829999412	1.71846054026802e-16	1.3372945114090412e-17	nan	nan	nan	nan	2.5098352913480403e-16	8.081246335318931e-18	nan	nan	2.0199694413723746e-16	4.216264272879895e-18	3.971387944778707e-16	5.691892687462878e-18	nan	nan	4.603147111883663e-17	1.97841273165543e-17	nan	nan	nan	nan	nan	nan
56528.71829999412	1.7181993239731041e-16	1.306411200080133e-17	nan	nan	nan	nan	2.5073905275890586e-16	8.092954743933501e-18	nan	nan	2.0191621521358922e-16	4.208554602113689e-18	3.9705539375222097e-16	5.637633904093355e-18	nan	nan	4.600195752641637e-17	2.4325066002416674e-17	nan	nan	nan	nan	nan	nan
56528.768299994124	1.7179381066281627e-16	1.2515939900965199e-17	nan	nan	nan	nan	2.504917401312619e-16	8.002548663479854e-18	nan	nan	2.0183396044515507e-16	4.178833858752412e-18	3.9696949041271823e-16	5.55137926007703e-18	nan	nan	4.5972461841820515e-17	2.8206878677031884e-17	nan	nan	nan	nan	nan	nan
56528.81829999413	1.7176768978658995e-16	1.174072224658013e-17	nan	nan	nan	nan	2.5024357601860515e-16	7.81672444986459e-18	nan	nan	2.0174982667897088e-16	4.1280367899760934e-18	3.9688064495609105e-16	5.435821805862835e-18	nan	nan	4.5942973829149744e-17	3.1384182206433934e-17	nan	nan	nan	nan	nan	nan
56528.86829999413	1.717415706933294e-16	1.0758850578100347e-17	nan	nan	nan	nan	2.499965451058318e-16	7.549253969096975e-18	nan	nan	2.0166346076505067e-16	4.058019648340448e-18	3.967884184922186e-16	5.295011768811196e-18	nan	nan	4.5913482995057406e-17	3.382313553867461e-17	nan	nan	nan	nan	nan	nan
56528.91829999413	1.7171545426905397e-16	9.603383869343538e-18	nan	nan	nan	nan	2.4975263205534473e-16	7.222475517455766e-18	nan	nan	2.015745095490469e-16	3.9716242570936975e-18	3.966923715807167e-16	5.1345208552321375e-18	nan	nan	4.588397858734108e-17	3.549910675333387e-17	nan	nan	nan	nan	nan	nan
56528.968299994136	1.716893413613414e-16	8.329964364616312e-18	nan	nan	nan	nan	2.4951382156702933e-16	6.869511194126314e-18	nan	nan	2.014826198723658e-16	3.87276473305323e-18	3.9659206514280273e-16	4.961638021769156e-18	nan	nan	4.585444959349573e-17	3.639567806061974e-17	nan	nan	nan	nan	nan	nan
56529.01829999414	1.7166323277909083e-16	7.038930571583593e-18	nan	nan	nan	nan	2.492820984376459e-16	6.536634992357249e-18	nan	nan	2.013874385724747e-16	3.7665203603041444e-18	3.964870598953106e-16	4.785553149010367e-18	nan	nan	4.5824884739227767e-17	3.650416463964286e-17	nan	nan	nan	nan	nan	nan
56529.06829999414	1.7163712929279257e-16	5.92122556293063e-18	nan	nan	nan	nan	2.490594476201928e-16	6.2838389920161975e-18	nan	nan	2.0128861248270994e-16	3.6592005507903205e-18	3.963769166494051e-16	4.617438078505973e-18	nan	nan	4.579527248693002e-17	3.582339994531583e-17	nan	nan	nan	nan	nan	nan
56529.118299994145	1.7161103163441367e-16	5.3115280853352126e-18	nan	nan	nan	nan	2.4884785428407006e-16	6.17951834629708e-18	nan	nan	2.011857884317774e-16	3.558320357377574e-18	3.96261196216251e-16	4.470262607789034e-18	nan	nan	4.576560103411734e-17	3.43597080553354e-17	nan	nan	nan	nan	nan	nan
56529.16829999415	1.715849404578931e-16	5.5478634703943735e-18	nan	nan	nan	nan	2.4864909643697125e-16	6.278808857547399e-18	nan	nan	2.0107861324206147e-16	3.472391834395698e-18	3.9613945931268207e-16	4.358113620004663e-18	nan	nan	4.5735858311822864e-17	3.2127054518561084e-17	nan	nan	nan	nan	nan	nan
56529.21829999415	1.7155885605169748e-16	6.47884405227272e-18	nan	nan	nan	nan	2.4846324017893693e-16	6.5596577470327275e-18	nan	nan	2.00966733733641e-16	3.4104166908329048e-18	3.960112701614965e-16	4.2947361266908296e-18	nan	nan	4.57060319829545e-17	2.9147429184013364e-17	nan	nan	nan	nan	nan	nan
56529.26829999415	1.715327785046921e-16	7.7216736191532e-18	nan	nan	nan	nan	2.482895083405976e-16	6.957595381612014e-18	nan	nan	2.0084981035181277e-16	3.3807639767059097e-18	3.958765377805647e-16	4.284620932982552e-18	nan	nan	4.5676109440611597e-17	2.5451638886648212e-17	nan	nan	nan	nan	nan	nan
56529.31829999416	1.7150670786616392e-16	9.02148955778296e-18	nan	nan	nan	nan	2.4812711814687253e-16	7.41016195740449e-18	nan	nan	2.0072787352493145e-16	3.3839338493864633e-18	3.9573581255910256e-16	4.3162650990769616e-18	nan	nan	4.56460778063619e-17	2.1081080537771134e-17	nan	nan	nan	nan	nan	nan
56529.36829999416	1.714806441470728e-16	1.0243084307111883e-17	nan	nan	nan	nan	2.479752871072353e-16	7.866216973397535e-18	nan	nan	2.0060135798853285e-16	3.411876025283138e-18	3.955897148798355e-16	4.3754446392514146e-18	nan	nan	4.561592392847778e-17	1.609273429763144e-17	nan	nan	nan	nan	nan	nan
56529.41829999416	1.7145458732006804e-16	1.1313837485610661e-17	nan	nan	nan	nan	2.478332329918067e-16	8.287284919877322e-18	nan	nan	2.0047071899346944e-16	3.4556650397449107e-18	3.95438864889662e-16	4.4485044680652196e-18	nan	nan	4.558563438013267e-17	1.0579966668771159e-17	nan	nan	nan	nan	nan	nan
56529.468299994165	1.7142853731927566e-16	1.2191900834128855e-17	nan	nan	nan	nan	2.4770017380855456e-16	8.645675596908842e-18	nan	nan	2.003364117821972e-16	3.506833565475336e-18	3.9528388289269853e-16	4.523578332596805e-18	nan	nan	4.555519545755648e-17	4.852166244813889e-18	nan	nan	nan	nan	nan	nan
56529.51829999417	1.7140249404060098e-16	1.2851785417142614e-17	nan	nan	nan	nan	2.4757532777932714e-16	8.922103561681135e-18	nan	nan	2.001988915929258e-16	3.558003595616085e-18	3.951253890358435e-16	4.591180770776593e-18	nan	nan	4.552459367016646e-17	3.5061888204131154e-18	nan	nan	nan	nan	nan	nan
56529.56829999417	1.7137645734143418e-16	1.3277832059507188e-17	nan	nan	nan	nan	2.4745791331668744e-16	9.103770481931086e-18	nan	nan	2.0005861366011824e-16	3.603205185721312e-18	3.949640036074915e-16	4.6443767187049726e-18	nan	nan	4.549383885817879e-17	9.047008506530755e-18	nan	nan	nan	nan	nan	nan
56529.618299994174	1.7135042704083852e-16	1.3461155417738158e-17	nan	nan	nan	nan	2.473471490003717e-16	9.183072111436847e-18	nan	nan	1.999160332146253e-16	3.637983553700307e-18	3.9480034694320276e-16	4.6787378852424816e-18	nan	nan	4.5462974135174505e-17	1.4687022207095885e-17	nan	nan	nan	nan	nan	nan
56529.66829999418	1.713244029196402e-16	1.3398237035217936e-17	nan	nan	nan	nan	2.4724225355413347e-16	9.156857664678935e-18	nan	nan	1.9977160548464623e-16	3.6593946309309834e-18	3.9463503923704104e-16	4.692233063622494e-18	nan	nan	4.5432044899781164e-17	1.9851906727485744e-17	nan	nan	nan	nan	nan	nan
56529.71829999418	1.7129838472008487e-16	1.3090433506633059e-17	nan	nan	nan	nan	2.4714244582190546e-16	9.02615417661048e-18	nan	nan	1.9962578569384586e-16	3.66596095376995e-18	3.944687006044611e-16	4.6851309623021e-18	nan	nan	4.540109628521693e-17	2.442540130864077e-17	nan	nan	nan	nan	nan	nan
56529.76829999418	1.712723721461648e-16	1.2544164675831713e-17	nan	nan	nan	nan	2.47046944744723e-16	8.79631847703613e-18	nan	nan	1.9947902906711865e-16	3.65762948179209e-18	3.943019514596321e-16	4.659943444974044e-18	nan	nan	4.5370173166234546e-17	2.834318222423683e-17	nan	nan	nan	nan	nan	nan
56529.818299994186	1.7124636486358621e-16	1.1771866271769532e-17	nan	nan	nan	nan	2.469549693372909e-16	8.47764460954423e-18	nan	nan	1.99331790824325e-16	3.63574893558053e-18	3.9413541194945246e-16	4.6213994515187644e-18	nan	nan	4.5339320166026784e-17	3.155917773040372e-17	nan	nan	nan	nan	nan	nan
56529.86829999419	1.7122036249949107e-16	1.0794171470249884e-17	nan	nan	nan	nan	2.468657386643337e-16	8.086517118556963e-18	nan	nan	1.9918452618818827e-16	3.6030653703445916e-18	3.9396970237803863e-16	4.576404427191842e-18	nan	nan	4.530858166309397e-17	3.4038567273524394e-17	nan	nan	nan	nan	nan	nan
56529.91829999419	1.711943646427189e-16	9.644521672998572e-18	nan	nan	nan	nan	2.467784718175975e-16	7.64722865459644e-18	nan	nan	1.9903769037993309e-16	3.563717364832469e-18	3.9380544301806346e-16	4.53390303337437e-18	nan	nan	4.527800179807413e-17	3.5755488247462736e-17	nan	nan	nan	nan	nan	nan
56529.968299994194	1.7116837084377416e-16	8.379106279129227e-18	nan	nan	nan	nan	2.4669238789189366e-16	7.194465756573759e-18	nan	nan	1.9889173861953512e-16	3.523192381069419e-18	3.936432539849818e-16	4.5045227423725766e-18	nan	nan	4.5247624480537335e-17	3.669204417220823e-17	nan	nan	nan	nan	nan	nan
56530.0182999942	1.7114238061471143e-16	7.098787166910481e-18	nan	nan	nan	nan	2.4660670596216007e-16	6.775919635708909e-18	nan	nan	1.9874712613177364e-16	3.4881837984564385e-18	3.934837555829101e-16	4.499861182383002e-18	nan	nan	4.521749339574388e-17	3.6837810850011737e-17	nan	nan	nan	nan	nan	nan
56530.0682999942	1.711163934291685e-16	5.993764976623074e-18	nan	nan	nan	nan	2.4652064506001865e-16	6.452999976527318e-18	nan	nan	1.9860430813793084e-16	3.466270051839647e-18	3.9332756157569076e-16	4.531172410740416e-18	nan	nan	4.518765201136815e-17	3.6189598496300435e-17	nan	nan	nan	nan	nan	nan
56530.1182999942	1.7109040872235798e-16	5.3930592455765146e-18	nan	nan	nan	nan	2.4643342414996714e-16	6.295290565901709e-18	nan	nan	1.9846373986757021e-16	3.4653423432654588e-18	3.9317497272159904e-16	4.600658914087356e-18	nan	nan	4.515814358418837e-17	3.4751390958187286e-17	nan	nan	nan	nan	nan	nan
56530.168299994206	1.7106442597148364e-16	5.625708079646615e-18	nan	nan	nan	nan	2.4634432966299787e-16	6.357957127409773e-18	nan	nan	1.983258326970641e-16	3.491794543456937e-18	3.9302584508744055e-16	4.698088607230431e-18	nan	nan	4.512901116674289e-17	3.253445145770172e-17	nan	nan	nan	nan	nan	nan
56530.21829999421	1.7103844527821914e-16	6.544589940249325e-18	nan	nan	nan	nan	2.462532055464529e-16	6.616851112521949e-18	nan	nan	1.9819063605349357e-16	3.542743921492346e-18	3.928800009695673e-16	4.811865674087431e-18	nan	nan	4.5100297613954074e-17	2.9557643321474805e-17	nan	nan	nan	nan	nan	nan
56530.26829999421	1.710124670324758e-16	7.775517581277502e-18	nan	nan	nan	nan	2.461601703685984e-16	7.003674142911696e-18	nan	nan	1.9805802103458456e-16	3.610428796628391e-18	3.927372623498951e-16	4.931021019180588e-18	nan	nan	4.507204558972063e-17	2.584813214851588e-17	nan	nan	nan	nan	nan	nan
56530.318299994215	1.7098649158814442e-16	9.066115128181676e-18	nan	nan	nan	nan	2.4606534451112685e-16	7.451972464392634e-18	nan	nan	1.9792785749471348e-16	3.687008450081432e-18	3.9259745179204686e-16	5.0459136915822454e-18	nan	nan	4.5044297573478563e-17	2.1443009291731255e-17	nan	nan	nan	nan	nan	nan
56530.36829999422	1.7096051926060888e-16	1.0280962198792236e-17	nan	nan	nan	nan	2.4596884824622937e-16	7.90751123137864e-18	nan	nan	1.9780001528510565e-16	3.7652447962876615e-18	3.92460391152164e-16	5.1485475373777696e-18	nan	nan	4.501709586673216e-17	1.639396896006172e-17	nan	nan	nan	nan	nan	nan
56530.41829999422	1.7093455032689335e-16	1.1346847995090396e-17	nan	nan	nan	nan	2.4587080174093683e-16	8.329797992081126e-18	nan	nan	1.9767436426438372e-16	3.8388751731849696e-18	3.9232590271087663e-16	5.232646959355674e-18	nan	nan	4.499048259955526e-17	1.0787088701064312e-17	nan	nan	nan	nan	nan	nan
56530.46829999422	1.7090858502577675e-16	1.222146354019068e-17	nan	nan	nan	nan	2.457713250602635e-16	8.689971653314062e-18	nan	nan	1.9755077429414847e-16	3.9027738134627866e-18	3.9219380890603326e-16	5.293614408483607e-18	nan	nan	4.496449973706392e-17	4.9164880267579705e-18	nan	nan	nan	nan	nan	nan
56530.518299994226	1.7088262355753115e-16	1.2879018240625448e-17	nan	nan	nan	nan	2.456705381711128e-16	8.96813856384701e-18	nan	nan	1.9742911523609677e-16	3.9529853622692176e-18	3.920639315623315e-16	5.328451015364313e-18	nan	nan	4.493918743501481e-17	3.536284575037941e-18	nan	nan	nan	nan	nan	nan
56530.56829999423	1.7085666608411795e-16	1.3303668813930655e-17	nan	nan	nan	nan	2.455685609456784e-16	9.15123840070548e-18	nan	nan	1.9730925695584518e-16	3.9866975426255515e-18	3.919360933062816e-16	5.3356878321228456e-18	nan	nan	4.4914506473963646e-17	9.341685090323962e-18	nan	nan	nan	nan	nan	nan
56530.61829999423	1.708307127292615e-16	1.3486428217896512e-17	nan	nan	nan	nan	2.4546551316516184e-16	9.231609376267756e-18	nan	nan	1.9719106932114287e-16	4.00219749181383e-18	3.9181011596258117e-16	5.315352138408826e-18	nan	nan	4.48903048990751e-17	1.5295909413830005e-17	nan	nan	nan	nan	nan	nan
56530.668299994235	1.7080476357825287e-16	1.3423738182566585e-17	nan	nan	nan	nan	2.453615145235197e-16	9.206160233790567e-18	nan	nan	1.9707442220317845e-16	3.9988375716892054e-18	3.916858219690786e-16	5.268977507763684e-18	nan	nan	4.486642199387976e-17	2.083531388258731e-17	nan	nan	nan	nan	nan	nan
56530.71829999424	1.7077881867820333e-16	1.3116969278455985e-17	nan	nan	nan	nan	2.4525668463081563e-16	9.076041524472706e-18	nan	nan	1.969591854698356e-16	3.977023502557538e-18	3.915630335749606e-16	5.19965932130633e-18	nan	nan	4.484269683719771e-17	2.5839110887601415e-17	nan	nan	nan	nan	nan	nan
56530.76829999424	1.7075287803779903e-16	1.2572611753972179e-17	nan	nan	nan	nan	2.4515114301705616e-16	8.846764129112703e-18	nan	nan	1.9684522899585745e-16	3.938229328678841e-18	3.9144157268353383e-16	5.112145437494923e-18	nan	nan	4.481896827913483e-17	3.023382131920065e-17	nan	nan	nan	nan	nan	nan
56530.818299994244	1.7072694162748907e-16	1.1803242006774659e-17	nan	nan	nan	nan	2.4504500913563196e-16	8.528782197746606e-18	nan	nan	1.9673242265988751e-16	3.885036902019246e-18	3.9132126190558674e-16	5.012938390253499e-18	nan	nan	4.4795074917043395e-17	3.3961111100580486e-17	nan	nan	nan	nan	nan	nan
56530.86829999425	1.7070100937937927e-16	1.0829731134517596e-17	nan	nan	nan	nan	2.449384023670745e-16	8.138621497377025e-18	nan	nan	1.9662063633321037e-16	3.821189416070305e-18	3.9120192312870417e-16	4.910359713094277e-18	nan	nan	4.4770855071445084e-17	3.6971096149112036e-17	nan	nan	nan	nan	nan	nan
56530.91829999425	1.706750811873465e-16	9.685894228122065e-18	nan	nan	nan	nan	2.448314420226653e-16	7.700660534975755e-18	nan	nan	1.9650973989554556e-16	3.75163697337623e-18	3.9108337869640372e-16	4.814492037514627e-18	nan	nan	4.4746146761913304e-17	3.922009785082403e-17	nan	nan	nan	nan	nan	nan
56530.96829999425	1.7064915690694892e-16	8.428447084197825e-18	nan	nan	nan	nan	2.4472424734774786e-16	7.249554388399492e-18	nan	nan	1.963996032265549e-16	3.6825340598847145e-18	3.909654508421502e-16	4.736872190152422e-18	nan	nan	4.4720787682912164e-17	4.0669604209493334e-17	nan	nan	nan	nan	nan	nan
56531.018299994255	1.7062323635550757e-16	7.158729597260749e-18	nan	nan	nan	nan	2.446169375257915e-16	6.8327490774966575e-18	nan	nan	1.962900962036138e-16	3.621126254979178e-18	3.908479617365211e-16	4.6897891636391794e-18	nan	nan	4.46946151795896e-17	4.1285671050451586e-17	nan	nan	nan	nan	nan	nan
56531.06829999426	1.705973193120084e-16	6.0661414106458895e-18	nan	nan	nan	nan	2.4450963168153533e-16	6.511095886512278e-18	nan	nan	1.9618108870822867e-16	3.575443748531642e-18	3.907307349650572e-16	4.6849355798229314e-18	nan	nan	4.466746622352155e-17	4.1038529927585315e-17	nan	nan	nan	nan	nan	nan
56531.11829999426	1.7057140551711854e-16	5.474163444187974e-18	nan	nan	nan	nan	2.4440244888498287e-16	6.353341695559516e-18	nan	nan	1.960724506225207e-16	3.55372353728957e-18	3.906136588714454e-16	4.7245820905806775e-18	nan	nan	4.4639177388404646e-17	3.990232174229693e-17	nan	nan	nan	nan	nan	nan
56531.168299994264	1.705454947252867e-16	5.703244351034721e-18	nan	nan	nan	nan	2.4429549837931265e-16	6.413965636927525e-18	nan	nan	1.9596406059494548e-16	3.562564704344914e-18	3.9049671394491618e-16	4.7981375381481325e-18	nan	nan	4.460958482569514e-17	3.7854935502066425e-17	nan	nan	nan	nan	nan	nan
56531.21829999427	1.7051958708173188e-16	6.6103249560848086e-18	nan	nan	nan	nan	2.441888086723139e-16	6.6692005902395304e-18	nan	nan	1.9585586966806688e-16	3.599052996775068e-18	3.9037988779668123e-16	4.8933619008395816e-18	nan	nan	4.4578524240190243e-17	3.487797850402369e-17	nan	nan	nan	nan	nan	nan
56531.26829999427	1.7049368290488048e-16	7.829523549763048e-18	nan	nan	nan	nan	2.4408236847030274e-16	7.05168481148666e-18	nan	nan	1.9574786454779899e-16	3.655196411970749e-18	3.9026316794362133e-16	4.9984973127272604e-18	nan	nan	4.454583086555045e-17	3.0956993011903127e-17	nan	nan	nan	nan	nan	nan
56531.31829999427	1.7046778247624697e-16	9.110968028933637e-18	nan	nan	nan	nan	2.4397616615380134e-16	7.495706209875334e-18	nan	nan	1.956400321911621e-16	3.722808751688522e-18	3.901465418711736e-16	5.103098518212723e-18	nan	nan	4.451133943975896e-17	2.6082315798887933e-17	nan	nan	nan	nan	nan	nan
56531.368299994276	1.7044188603928876e-16	1.0319083523013128e-17	nan	nan	nan	nan	2.438701900552206e-16	7.947441859217602e-18	nan	nan	1.955323595550228e-16	3.794256590944971e-18	3.9002999725343704e-16	5.198434614944903e-18	nan	nan	4.447488418051618e-17	2.0252191175036473e-17	nan	nan	nan	nan	nan	nan
56531.41829999428	1.7041599379907077e-16	1.1380099356260102e-17	nan	nan	nan	nan	2.4376442845919637e-16	8.366570601540729e-18	nan	nan	1.9542483359686257e-16	3.862886440282292e-18	3.8991352156012697e-16	5.2776048227803556e-18	nan	nan	4.443629876056625e-17	1.3487466418902616e-17	nan	nan	nan	nan	nan	nan
56531.46829999428	1.7039010592246182e-16	1.2251258879800107e-17	nan	nan	nan	nan	2.436588696016897e-16	8.72427602047911e-18	nan	nan	1.9531744127204926e-16	3.923219920030234e-18	3.8979710219807145e-16	5.3355033892322505e-18	nan	nan	4.439541628295291e-17	5.9734235377646476e-18	nan	nan	nan	nan	nan	nan
56531.518299994284	1.7036422253814278e-16	1.2906475266939186e-17	nan	nan	nan	nan	2.4355350167006586e-16	9.000656846689137e-18	nan	nan	1.952101695392172e-16	3.971001951445529e-18	3.896807267784822e-16	5.368730510250128e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56531.56829999429	1.7033834373663113e-16	1.332972338490749e-17	nan	nan	nan	nan	2.4344831280253097e-16	9.182630811728578e-18	nan	nan	1.9510300535530976e-16	4.003175262572341e-18	3.89564382896849e-16	5.375505481753466e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56531.61829999429	1.7031246957021546e-16	1.3511915397557339e-17	nan	nan	nan	nan	2.433432910876867e-16	9.26251662514549e-18	nan	nan	1.9499593567815432e-16	4.017831513274364e-18	3.8944805807005273e-16	5.355612603065633e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56531.66829999429	1.702866000529065e-16	1.3449453488732206e-17	nan	nan	nan	nan	2.4323842456471865e-16	9.237212226809273e-18	nan	nan	1.9488894746325322e-16	4.014168894586272e-18	3.893317398778614e-16	5.310392243265659e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56531.718299994296	1.7026073516074783e-16	1.3143722049655342e-17	nan	nan	nan	nan	2.431337012223775e-16	9.107867177620145e-18	nan	nan	1.947820276703936e-16	3.992471296066214e-18	3.892154156956594e-16	5.242777401573275e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56531.7682999943	1.7023487483138243e-16	1.260128107575038e-17	nan	nan	nan	nan	2.4302910899919666e-16	8.879998905754252e-18	nan	nan	1.9467516325382895e-16	3.95411457612405e-18	3.8909907316610214e-16	5.1573668119360855e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56531.8182999943	1.7020901896433892e-16	1.1834846020158695e-17	nan	nan	nan	nan	2.429246357829586e-16	8.564069031685874e-18	nan	nan	1.9456834117353852e-16	3.901597848764271e-18	3.889826999004012e-16	5.0605098134312196e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56531.868299994305	1.7018316742113795e-16	1.0865522151953604e-17	nan	nan	nan	nan	2.428202694101013e-16	8.176596843607256e-18	nan	nan	1.9446154838804128e-16	3.838589445662046e-18	3.8886628324249745e-16	4.960354408095401e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56531.91829999431	1.7015732002489956e-16	9.727489463037558e-18	nan	nan	nan	nan	2.4271599766579747e-16	7.741909204522604e-18	nan	nan	1.9435477185027463e-16	3.769965485457261e-18	3.8874981089793344e-16	4.8667775374877514e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56531.96829999431	1.7013147656077666e-16	8.477969589345492e-18	nan	nan	nan	nan	2.4261180828348e-16	7.294504364372934e-18	nan	nan	1.9424799852035225e-16	3.7018014770606135e-18	3.8863327036786814e-16	4.7910751539851654e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56532.01829999431	1.7010563677555426e-16	7.218736628722612e-18	nan	nan	nan	nan	2.4250768894426853e-16	6.881469138653067e-18	nan	nan	1.941412153553137e-16	3.641255456446357e-18	3.885166491062951e-16	4.745276302538477e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56532.06829999432	1.700798003780585e-16	6.138335818421751e-18	nan	nan	nan	nan	2.424036272769e-16	6.562990824194116e-18	nan	nan	1.940344093120832e-16	3.596262533815276e-18	3.8839993494453137e-16	4.7408371509513814e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56532.11829999432	1.7005396703884567e-16	5.554830627601949e-18	nan	nan	nan	nan	2.4229961085716545e-16	6.406879587589344e-18	nan	nan	1.9392756734616317e-16	3.574965136404507e-18	3.882831229773714e-16	4.779988334543093e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
