MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_i	sdss_i_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
56648.20460001605	nan	nan	1.8434045490764605e-16	2.7153644657532888e-18	2.0838768091953943e-16	2.693569225054353e-16	nan	nan	2.692566594310075e-15	1.4492145967632705e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56648.25460001605	nan	nan	1.8429606685804445e-16	2.7769028808519976e-18	2.0865493259677205e-16	2.705031146535364e-16	nan	nan	2.6896411666518564e-15	1.4484912983826302e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56648.304600016054	nan	nan	1.8425168840375904e-16	2.82098956889378e-18	2.0891846009737106e-16	2.7163211686807227e-16	nan	nan	2.6866390305996396e-15	1.4477481207656296e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56648.35460001606	nan	nan	1.842073193548997e-16	2.8450769291555268e-18	2.0917822463601554e-16	2.727438622979745e-16	nan	nan	2.6835601772176617e-15	1.4469849631319874e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56648.40460001606	nan	nan	1.8416295960642763e-16	2.847814635336555e-18	2.0943418803661666e-16	2.7383828538069716e-16	nan	nan	2.6804045977851826e-15	1.4462017221801686e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56648.45460001606	nan	nan	1.8411860913816076e-16	2.8289704633783673e-18	2.0968631273110798e-16	2.7491532182701827e-16	nan	nan	2.6771722838219073e-15	1.4453982920843171e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56648.504600016066	nan	nan	1.8407426801477177e-16	2.7894178762562162e-18	2.0993456175827016e-16	2.7597490860624566e-16	nan	nan	2.673863227114136e-15	1.4445745644911734e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56648.55460001607	nan	nan	1.8402993638579362e-16	2.731191381956832e-18	2.1017889876254952e-16	2.770169839316971e-16	nan	nan	2.6704774197416347e-15	1.4437304285169821e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56648.60460001607	nan	nan	1.8398561448562266e-16	2.6576082522114566e-18	2.104192879929347e-16	2.7804148724664756e-16	nan	nan	2.6670148541052273e-15	1.4428657707443937e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56648.654600016074	nan	nan	1.8394130263352585e-16	2.573447107249155e-18	2.1065569430180405e-16	2.7904835921047016e-16	nan	nan	2.663475522955136e-15	1.4419804752193579e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56648.70460001608	nan	nan	1.838970012336498e-16	2.485150399526507e-18	2.1088808314383643e-16	2.800375416852207e-16	nan	nan	2.6598594194200503e-15	1.4410744234480226e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56648.75460001608	nan	nan	1.8385271077502367e-16	2.400965650592341e-18	2.1111642057491068e-16	2.8100897772252414e-16	nan	nan	2.6561665370369487e-15	1.4401474943936298e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56648.80460001608	nan	nan	1.838084318315759e-16	2.33085096147659e-18	2.1134067325104126e-16	2.8196261155074023e-16	nan	nan	2.652396869781671e-15	1.4391995644734204e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56648.854600016086	nan	nan	1.8376416506214165e-16	2.285872924513259e-18	2.1156080842732114e-16	2.828983885625018e-16	nan	nan	2.6485504121002423e-15	1.4382305075555488e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56648.90460001609	nan	nan	1.837199112034272e-16	2.2767743434594136e-18	2.117767939568943e-16	2.838162553025093e-16	nan	nan	2.6446271589409703e-15	1.4372401949560096e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56648.95460001609	nan	nan	1.83675670494913e-16	2.3066062167265717e-18	2.1198859828993879e-16	2.847161594556697e-16	nan	nan	2.6406271057872956e-15	1.4362284954355817e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56649.004600016095	nan	nan	1.8363144225264993e-16	2.366137364340807e-18	2.121961904726701e-16	2.8559804983547877e-16	nan	nan	2.6365502486914393e-15	1.4351952751967975e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56649.0546000161	nan	nan	1.8358722577718803e-16	2.4441428570233707e-18	2.1239954014636976e-16	2.864618763727786e-16	nan	nan	2.632396584308807e-15	1.4341403978809289e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56649.1046000161	nan	nan	1.8354302045399906e-16	2.5300453609813628e-18	2.12598617546425e-16	2.8730759010469867e-16	nan	nan	2.628166109933206e-15	1.4330637245650136e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56649.1546000161	nan	nan	1.8349882575347343e-16	2.6148147898237044e-18	2.127933935013861e-16	2.881351431639421e-16	nan	nan	2.623858823532839e-15	1.4319651137589042e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56649.204600016106	nan	nan	1.8345464123090883e-16	2.6912367678621722e-18	2.1298383943205494e-16	2.889444887683575e-16	nan	nan	2.619474723787103e-15	1.4308444214023651e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56649.25460001611	nan	nan	1.834104665265136e-16	2.753840696745605e-18	2.131699273505769e-16	2.897355812107127e-16	nan	nan	2.6150138101242045e-15	1.4297015008622043e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56649.30460001611	nan	nan	1.8336630136539946e-16	2.7987065782043648e-18	2.1335162985956147e-16	2.9050837584882687e-16	nan	nan	2.610476082759588e-15	1.4285362029294575e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56649.354600016115	nan	nan	1.8332214555757877e-16	2.8232691837278637e-18	2.1352892015121752e-16	2.91262829095863e-16	nan	nan	2.6058615427351727e-15	1.4273483758166218e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56649.40460001612	nan	nan	1.8327799899796838e-16	2.826170327015813e-18	2.1370177200650972e-16	2.919988984109687e-16	nan	nan	2.601170191959441e-15	1.426137865154946e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56649.45460001612	nan	nan	1.8323386166638573e-16	2.8071763372253788e-18	2.1387015979432957e-16	2.927165422901213e-16	nan	nan	2.596402033248351e-15	1.4249045139917854e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56649.504600016124	nan	nan	1.8318973362755614e-16	2.7671650071950762e-18	2.1403405847068702e-16	2.934157202572041e-16	nan	nan	2.591557070367098e-15	1.4236481627880191e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56649.55460001613	nan	nan	1.8314561503111194e-16	2.7081829064236837e-18	2.1419344357792812e-16	2.940963928554195e-16	nan	nan	2.586635308072728e-15	1.422368649415545e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56649.60460001613	nan	nan	1.831015061115984e-16	2.6335720793177683e-18	2.1434829124395171e-16	2.9475852163878744e-16	nan	nan	2.581636752157615e-15	1.421065809154847e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56649.65460001613	nan	nan	1.8305740718848106e-16	2.54815746416813e-18	2.1449857818147356e-16	2.954020691640628e-16	nan	nan	2.576561409493802e-15	1.4197394746926503e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56649.704600016135	nan	nan	1.830133186661516e-16	2.4584626644882068e-18	2.1464428168727885e-16	2.9602699898273847e-16	nan	nan	2.5714092880782278e-15	1.4183894761196613e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56649.75460001614	nan	nan	1.8296924103393714e-16	2.3728674384473417e-18	2.1478537964151355e-16	2.966332756333532e-16	nan	nan	2.5661803970788285e-15	1.417015640928405e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56649.80460001614	nan	nan	1.8292517486611014e-16	2.301525187850496e-18	2.1492185050698822e-16	2.9722086463402116e-16	nan	nan	2.5608747468815453e-15	1.4156177940111622e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56649.854600016144	nan	nan	1.8288112082189923e-16	2.25575186664096e-18	2.1505367332849929e-16	2.9778973247515606e-16	nan	nan	2.5554923491382263e-15	1.4141957576580127e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56649.90460001615	nan	nan	1.8283707963845042e-16	2.246541474839085e-18	2.1518082773216872e-16	2.9833984661245877e-16	nan	nan	2.5500332168154446e-15	1.412749351554993e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56649.95460001615	nan	nan	1.827930515553933e-16	2.2770148841001416e-18	2.1530329392480474e-16	2.9887117546008305e-16	nan	nan	2.5444973642442365e-15	1.4112783927823714e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56650.00460001615	nan	nan	1.8274903588840212e-16	2.3377322826734346e-18	2.1542105269327629e-16	2.993836883840323e-16	nan	nan	2.53888480717077e-15	1.4097826958130514e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56650.054600016156	nan	nan	1.8270503193763738e-16	2.417211441831475e-18	2.1553408540391656e-16	2.998773556957978e-16	nan	nan	2.5331955628079514e-15	1.408262072511104e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56650.10460001616	nan	nan	1.8266103908822986e-16	2.5046564002511897e-18	2.156423740019277e-16	3.0035214864614523e-16	nan	nan	2.5274296498879863e-15	1.4067163321304457e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56650.15460001616	nan	nan	1.826170568102778e-16	2.5908813314524713e-18	2.1574590101082083e-16	3.0080803941915753e-16	nan	nan	2.5215870887158928e-15	1.4051452813136558e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56650.204600016164	nan	nan	1.8257308465883941e-16	2.6685730992567473e-18	2.1584464953186252e-16	3.0124500112647614e-16	nan	nan	2.5156679012239876e-15	1.4035487240909539e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56650.25460001617	nan	nan	1.8252912227392789e-16	2.7322034503158113e-18	2.1593860324355255e-16	3.0166300780174177e-16	nan	nan	2.509672111027348e-15	1.401926461879333e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56650.30460001617	nan	nan	1.8248516938051033e-16	2.777820908110997e-18	2.160277464010971e-16	3.020620343951857e-16	nan	nan	2.503599743480268e-15	1.4002782934818672e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56650.35460001617	nan	nan	1.8244122578850366e-16	2.8028442636485415e-18	2.1611206383593587e-16	3.024420567685471e-16	nan	nan	2.4974508257337083e-15	1.3986040150871898e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56650.404600016176	nan	nan	1.8239729139277659e-16	2.805908335400467e-18	2.1619154095524711e-16	3.0280305169002075e-16	nan	nan	2.4912253867937578e-15	1.3969034202691616e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56650.45460001618	nan	nan	1.8235336617315026e-16	2.786778207712832e-18	2.1626616374150317e-16	3.031449968295446e-16	nan	nan	2.484923457581118e-15	1.3951762999867262e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56650.50460001618	nan	nan	1.8230945019439845e-16	2.746335562471364e-18	2.163359187520268e-16	3.034678707541704e-16	nan	nan	2.4785450709916156e-15	1.393422442583971e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56650.554600016185	nan	nan	1.8226554360625307e-16	2.6866378581219406e-18	2.1640079311857498e-16	3.0377165292371637e-16	nan	nan	2.472090261957762e-15	1.3916416337903938e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56650.60460001619	nan	nan	1.8222164664340807e-16	2.6110498125105586e-18	2.1646077454693377e-16	3.0405632368654307e-16	nan	nan	2.4655590675113627e-15	1.389833656721391e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56650.65460001619	nan	nan	1.8217775962552545e-16	2.5244393974666077e-18	2.1651585131653568e-16	3.043218642755119e-16	nan	nan	2.4589515268471915e-15	1.3879982918789692e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56650.70460001619	nan	nan	1.8213388295724215e-16	2.433406667065306e-18	2.1656601228009468e-16	3.0456825680420994e-16	nan	nan	2.4522676813877447e-15	1.3861353171526923e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56650.7546000162	nan	nan	1.8209001712817935e-16	2.3464575070834218e-18	2.1661124686326146e-16	3.047954842632663e-16	nan	nan	2.4455075748490868e-15	1.3842445078208808e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56650.8046000162	nan	nan	1.8204616271295253e-16	2.2739335842129347e-18	2.166515450642873e-16	3.0500353051688497e-16	nan	nan	2.4386712533077865e-15	1.3823256365520567e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56650.8546000162	nan	nan	1.8200232037118065e-16	2.22739320116118e-18	2.1668689745373123e-16	3.0519238029959443e-16	nan	nan	2.4317587652689776e-15	1.3803784734066592e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56650.904600016205	nan	nan	1.8195849084044768e-16	2.218075489210883e-18	2.1671729517414456e-16	3.0536201921310896e-16	nan	nan	2.4247701617355367e-15	1.3784027858390336e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56650.95460001621	nan	nan	1.8191467436053451e-16	2.2491695921784436e-18	2.1674272993981445e-16	3.055124337234162e-16	nan	nan	2.4177054962783984e-15	1.3763983386997018e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56651.00460001621	nan	nan	1.8187087024673743e-16	2.311032317394772e-18	2.1676319403650145e-16	3.0564361115804644e-16	nan	nan	2.410564825108033e-15	1.374364894237934e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56651.054600016214	nan	nan	1.8182707779883148e-16	2.3919310261230078e-18	2.167786803212069e-16	3.057555397034741e-16	nan	nan	2.4033482071470717e-15	1.3723022121046216e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56651.10460001622	nan	nan	1.8178329640161003e-16	2.480858419339955e-18	2.1678918222194967e-16	3.058482084027475e-16	nan	nan	2.3960557041041164e-15	1.370210049355467e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56651.15460001622	nan	nan	1.8173952552488424e-16	2.5684796076765976e-18	2.1679469373756387e-16	3.0592160715324106e-16	nan	nan	2.3886873805487394e-15	1.368088160454505e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56651.20460001622	nan	nan	1.8169576472347104e-16	2.6473880668102023e-18	2.1679520943752634e-16	3.0597572670464004e-16	nan	nan	2.3812433039876877e-15	1.3659362972779606e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56651.254600016226	nan	nan	1.8165201363719248e-16	2.7120017933742167e-18	2.1679072446177745e-16	3.0601055865702566e-16	nan	nan	2.3737235449422976e-15	1.3637542091184585e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56651.30460001623	nan	nan	1.8160827199087294e-16	2.758340448589493e-18	2.167812345205923e-16	3.060260954592119e-16	nan	nan	2.3661281770271493e-15	1.3615416426895954e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56651.35460001623	nan	nan	1.8156453959433568e-16	2.783808447969845e-18	2.167667358944368e-16	3.0602233040716993e-16	nan	nan	2.35845727702996e-15	1.359298342130889e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56651.404600016234	nan	nan	1.8152081634240324e-16	2.7870344461426887e-18	2.167472254338709e-16	3.0599925764270827e-16	nan	nan	2.35071092499274e-15	1.3570240490131157e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56651.45460001624	nan	nan	1.8147710221489995e-16	2.7677824810560543e-18	2.1672270055944744e-16	3.059568721522439e-16	nan	nan	2.34288920429422e-15	1.3547185023440453e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56651.50460001624	nan	nan	1.814333972766516e-16	2.7269377109011714e-18	2.1669315926164853e-16	3.0589516976579354e-16	nan	nan	2.3349922017335724e-15	1.3523814385745919e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56651.55460001624	nan	nan	1.8138970167748896e-16	2.6665673602218912e-18	2.166586001008217e-16	3.058141471561251e-16	nan	nan	2.32702000761543e-15	1.3500125916053948e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56651.604600016246	nan	nan	1.8134601565225478e-16	2.5900567675601525e-18	2.1661902220715167e-16	3.0571380183806336e-16	nan	nan	2.318972715836227e-15	1.347611692793834e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56651.65460001625	nan	nan	1.8130233952080758e-16	2.5023136321988702e-18	2.1657442528063646e-16	3.0559413216796327e-16	nan	nan	2.310850423971876e-15	1.345178470961507e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56651.70460001625	nan	nan	1.8125867368803084e-16	2.4100095640694688e-18	2.1652480959108745e-16	3.0545513734336637e-16	nan	nan	2.3026532333667884e-15	1.3427126524021712e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56651.754600016255	nan	nan	1.8121501864383963e-16	2.3217699413878484e-18	2.1647017597815154e-16	3.0529681740282573e-16	nan	nan	2.2943812492242715e-15	1.340213960890173e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56651.80460001626	nan	nan	1.8117137496319113e-16	2.248116647021719e-18	2.164105258513432e-16	3.0511917322586934e-16	nan	nan	2.2860345806982923e-15	1.3376821176893725e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56651.85460001626	nan	nan	1.8112774330609538e-16	2.20084182973884e-18	2.1634586119010247e-16	3.0492220653316865e-16	nan	nan	2.27761334098666e-15	1.3351168415625878e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56651.90460001626	nan	nan	1.8108412441057117e-16	2.1914221106193337e-18	2.1627618454386431e-16	3.047059198868453e-16	nan	nan	2.2691176474256003e-15	1.3325178487815653e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56651.954600016266	nan	nan	1.8104051851655452e-16	2.2231128738088014e-18	2.162014990321519e-16	3.044703166909531e-16	nan	nan	2.260547621585778e-15	1.3298848531374984e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56652.00460001627	nan	nan	1.809969249389738e-16	2.286074105977063e-18	2.1612180834468558e-16	3.042154011921423e-16	nan	nan	2.2519033893697577e-15	1.3272175659521087e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56652.05460001627	nan	nan	1.8095334297722624e-16	2.368331238425292e-18	2.160371167415103e-16	3.0394117848047093e-16	nan	nan	2.243185081110941e-15	1.3245156960893077e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56652.104600016275	nan	nan	1.8090977201577968e-16	2.4586741425538842e-18	2.159474290531436e-16	3.0364765449038273e-16	nan	nan	2.234392831673973e-15	1.3217789499674547e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56652.15460001628	nan	nan	1.8086621152416396e-16	2.5476262472235302e-18	2.1585275068073063e-16	3.033348360018758e-16	nan	nan	2.225526780556663e-15	1.31900703157223e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56652.20460001628	nan	nan	1.8082266105696479e-16	2.6276933146603196e-18	2.1575308759624161e-16	3.030027306418164e-16	nan	nan	2.2165870719934094e-15	1.3161996424701405e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56652.254600016284	nan	nan	1.8077912025382227e-16	2.6932435669319866e-18	2.1564844634265602e-16	3.026513468854281e-16	nan	nan	2.2075738550601804e-15	1.3133564818226769e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56652.30460001629	nan	nan	1.8073558883942597e-16	2.7402703870130416e-18	2.1553883403419637e-16	3.022806940579533e-16	nan	nan	2.1984872837810265e-15	1.3104772464011426e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56652.35460001629	nan	nan	1.8069206662351233e-16	2.7661653636960944e-18	2.1542425835654826e-16	3.018907823364768e-16	nan	nan	2.189327517236189e-15	1.3075616306021689e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56652.40460001629	nan	nan	1.80648553500868e-16	2.7695517800240032e-18	2.1530472756713318e-16	3.0148162275192985e-16	nan	nan	2.1800947196717864e-15	1.3046093264639438e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56652.454600016295	nan	nan	1.8060504945132576e-16	2.7501928185398414e-18	2.1518025049537184e-16	3.010532271912513e-16	nan	nan	2.1707890606111184e-15	1.3016200236831673e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56652.5046000163	nan	nan	1.805615545397709e-16	2.708976731424223e-18	2.15050836542976e-16	3.0060560839973133e-16	nan	nan	2.161410714967604e-15	1.29859340963276e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56652.5546000163	nan	nan	1.805180689161406e-16	2.6479794457621374e-18	2.149164956842623e-16	3.0013877998351754e-16	nan	nan	2.151959863159361e-15	1.2955291693803416e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56652.604600016304	nan	nan	1.8047459281543393e-16	2.5706049279383227e-18	2.1477723846647813e-16	2.9965275641229767e-16	nan	nan	2.1424366912254705e-15	1.2924269857075042e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56652.65460001631	nan	nan	1.8043112655771334e-16	2.481797303729465e-18	2.1463307601015127e-16	2.9914755302215797e-16	nan	nan	2.132841390943916e-15	1.2892865391299011e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56652.70460001631	nan	nan	1.8038767054811343e-16	2.388294684774765e-18	2.1448402000944942e-16	2.9862318601861164e-16	nan	nan	2.1231741599512557e-15	1.2861075079181765e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56652.75460001631	nan	nan	1.8034422527684895e-16	2.298834818294715e-18	2.1433008273256727e-16	2.980796724798105e-16	nan	nan	2.1134352018639966e-15	1.282889568119753e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56652.804600016316	nan	nan	1.8030079131922557e-16	2.2241107661540776e-18	2.1417127702212979e-16	2.975170303599194e-16	nan	nan	2.1036247264017612e-15	1.2796323935815115e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56652.85460001632	nan	nan	1.8025736933565095e-16	2.176138519414463e-18	2.1400761629560603e-16	2.9693527849266195e-16	nan	nan	2.0937429495121888e-15	1.276335655973375e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56652.90460001632	nan	nan	1.8021396006458298e-16	2.166622933375393e-18	2.1383911454575523e-16	2.9633443659508845e-16	nan	nan	2.0837900934976667e-15	1.2729990248128344e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56652.954600016325	nan	nan	1.8017056374607948e-16	2.1988831573179517e-18	2.1366578634107572e-16	2.9571452527146765e-16	nan	nan	2.0737663871438558e-15	1.269622167490432e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56653.00460001633	nan	nan	1.8012717969460364e-16	2.2628902590267257e-18	2.1348764682628532e-16	2.950755660173913e-16	nan	nan	2.0636720658500685e-15	1.2662047492962346e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56653.05460001633	nan	nan	1.8008380720907174e-16	2.3464378351111126e-18	2.1330471172281574e-16	2.9441758122406314e-16	nan	nan	2.05350737176151e-15	1.26274643344732e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56653.10460001633	nan	nan	1.8004044567351771e-16	2.4381226412938816e-18	2.131169973293136e-16	2.9374059418274233e-16	nan	nan	2.043272553903398e-15	1.259246881116309e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56653.154600016336	nan	nan	1.7999709455708692e-16	2.528334473768958e-18	2.1292452052218684e-16	2.930446290894157e-16	nan	nan	2.0329678683169968e-15	1.2557057514609633e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56653.20460001634	nan	nan	1.7995375341402787e-16	2.6094973205728583e-18	2.1272729875614044e-16	2.9232971104961815e-16	nan	nan	2.022593578197579e-15	1.2521227016548886e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56653.25460001634	nan	nan	1.799104218836939e-16	2.6759336448124694e-18	2.1252535006474568e-16	2.9159586608346037e-16	nan	nan	2.012149954034349e-15	1.2484973869193636e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56653.304600016345	nan	nan	1.7986709969053293e-16	2.7236130832583926e-18	2.1231869306103534e-16	2.908431211308506e-16	nan	nan	2.0016372737523372e-15	1.2448294605563284e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56653.35460001635	nan	nan	1.7982378664408993e-16	2.7499158795422858e-18	2.1210734693809045e-16	2.9007150405688693e-16	nan	nan	1.9910558228563068e-15	1.2411185739825692e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56653.40460001635	nan	nan	1.797804826390056e-16	2.7534606908400396e-18	2.1189133146967672e-16	2.8928104365748017e-16	nan	nan	1.9804058945766784e-15	1.2373643767651174e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56653.454600016354	nan	nan	1.7973718765501832e-16	2.7340100275364425e-18	2.1167066701088154e-16	2.884717696651301e-16	nan	nan	1.9696877900175232e-15	1.2335665166579143e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56653.50460001636	nan	nan	1.796939017569642e-16	2.6924548846219676e-18	2.1144537449877056e-16	2.8764371275493632e-16	nan	nan	1.9589018183066142e-15	1.2297246396397556e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56653.55460001636	nan	nan	1.7965062509478174e-16	2.6308788928418802e-18	2.1121547545306543e-16	2.8679690455077967e-16	nan	nan	1.9480482967475987e-15	1.2258383899535672e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56653.60460001636	nan	nan	1.7960735790351713e-16	2.5527027273717615e-18	2.109809919768464e-16	2.859313776317299e-16	nan	nan	1.93712755097429e-15	1.2219074101470366e-15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
