MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55329.15000000365	3.868629271445444e-17	1.060929254299985e-17	nan	nan	nan	nan	3.7942778482881885e-17	6.215138200345469e-18	2.3612305379034542e-17	4.02118869939796e-18	4.3070939681140746e-17	4.888411573299727e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55329.20000000365	3.8578059946764216e-17	1.0928613508157767e-17	nan	nan	nan	nan	3.8000513289895023e-17	6.3653492517990864e-18	2.3635943823904108e-17	3.957636236175323e-18	4.256241599143385e-17	4.861496098717913e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55329.25000000365	3.846338599588632e-17	1.1264421401831819e-17	nan	nan	nan	nan	3.8056103730412277e-17	6.52922614767131e-18	2.3661518658679597e-17	3.917570685319826e-18	4.2048470130971697e-17	5.033618037583997e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55329.300000003655	3.834258182256064e-17	1.1613231755457377e-17	nan	nan	nan	nan	3.8109478727648865e-17	6.7046367228981065e-18	2.3688770246860298e-17	3.8985575923581624e-18	4.153019280721136e-17	5.3541427300125945e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55329.35000000366	3.82159583462635e-17	1.1971725454260916e-17	nan	nan	nan	nan	3.816056992506411e-17	6.88934212589462e-18	2.371743897435791e-17	3.897868659561644e-18	4.100867460042329e-17	5.770970676113062e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55329.40000000366	3.808382644884503e-17	1.2336822967046086e-17	nan	nan	nan	nan	3.82093089521131e-17	7.08110826149855e-18	2.3747265245914075e-17	3.91262063968171e-18	4.048500599381184e-17	6.241107602681291e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55329.450000003664	3.7946496974708075e-17	1.27057293778163e-17	nan	nan	nan	nan	3.8255627422516994e-17	7.277772710288058e-18	2.37779894813878e-17	3.93990697664474e-18	3.996027740366034e-17	6.732937783712836e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55329.50000000367	3.7804280733670426e-17	1.307595728112704e-17	nan	nan	nan	nan	3.829945693516111e-17	7.477291222058907e-18	2.3809352112078964e-17	3.976908198900696e-18	3.943557920934902e-17	7.224428501137518e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55329.55000000367	3.765748850394625e-17	1.3445333637404948e-17	nan	nan	nan	nan	3.834072907286419e-17	7.677767436150366e-18	2.3841093577137584e-17	4.02097411845296e-18	3.891200178356356e-17	7.700522844306937e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55329.60000000367	3.750643103250388e-17	1.381199547403453e-17	nan	nan	nan	nan	3.837937540177961e-17	7.877469590142627e-18	2.3872954319873036e-17	4.069677207074966e-18	3.83906355223668e-17	8.150960408984836e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55329.650000003676	3.73514190378088e-17	1.4174378135525674e-17	nan	nan	nan	nan	3.84153274719609e-17	8.074837613039975e-18	2.390467478406178e-17	4.120840762862972e-18	3.787257087530958e-17	8.568727284802091e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55329.70000000368	3.7192763212924324e-17	1.453119873096182e-17	nan	nan	nan	nan	3.84485168159979e-17	8.268483440702762e-18	2.3935995410331794e-17	4.172547473448345e-18	3.7358898375551276e-17	8.94901806597996e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55329.75000000368	3.7030774225750164e-17	1.4881436601115205e-17	nan	nan	nan	nan	3.84788749486841e-17	8.457186762958724e-18	2.3966656632508665e-17	4.223134254186284e-18	3.685070866996575e-17	9.288554069486031e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55329.800000003685	3.686576272200387e-17	1.5224311971796827e-17	nan	nan	nan	nan	3.850633336741585e-17	8.639887851880311e-18	2.3996398873909005e-17	4.2711785076780885e-18	3.634909254922285e-17	9.585135861406284e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55329.85000000369	3.669803932760601e-17	1.555926350380237e-17	nan	nan	nan	nan	3.8530823550795236e-17	8.815678639393055e-18	2.402496254375799e-17	4.3154798168122656e-18	3.585514097800669e-17	9.837347347638896e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55329.90000000369	3.6527914649634274e-17	1.5885925099690323e-17	nan	nan	nan	nan	3.8552276958363975e-17	8.983792834537561e-18	2.4052088033453472e-17	4.3550399323771954e-18	3.536994512504828e-17	1.0044358070213425e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55329.95000000369	3.6355685534420465e-17	1.6203997687000308e-17	nan	nan	nan	nan	3.8570625030669934e-17	9.143595580779706e-18	2.4077515712921058e-17	4.389042936441467e-18	3.489459639329014e-17	1.0205789866349206e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55330.000000003696	3.618154722783763e-17	1.6512561704521347e-17	nan	nan	nan	nan	3.8585799188867986e-17	9.294572942915453e-18	2.4100985927031663e-17	4.416836714650761e-18	3.443018645000191e-17	1.0321626455264908e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55330.0500000037	3.60056494319243e-17	1.68105000995361e-17	nan	nan	nan	nan	3.859773083338941e-17	9.436321358180354e-18	2.4122238991836264e-17	4.437916341467761e-18	3.3977807256905887e-17	1.0392152311572868e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55330.1000000037	3.582814162236566e-17	1.7096847354607694e-17	nan	nan	nan	nan	3.8606351344341075e-17	9.568537079290892e-18	2.414101519097667e-17	4.4519096323597536e-18	3.353855110037086e-17	1.0417912101220788e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55330.150000003705	3.564917326345767e-17	1.7370793843701205e-17	nan	nan	nan	nan	3.8611592080840166e-17	9.691005559363291e-18	2.4157054771989482e-17	4.458564899352143e-18	3.311351062152785e-17	1.0399685102710414e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55330.20000000371	3.546889380983632e-17	1.7631686720055584e-17	nan	nan	nan	nan	3.861338650516435e-17	9.803567081934032e-18	2.417009737083479e-17	4.45773821097864e-18	3.270377884643462e-17	1.0338471101849839e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55330.25000000371	3.528745270653726e-17	1.7879029427577557e-17	nan	nan	nan	nan	3.861169984544415e-17	9.905777446125357e-18	2.4179880292631416e-17	4.449377480396139e-18	3.231044921622073e-17	1.0235485657198303e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55330.300000003714	3.510499939150024e-17	1.8112480176682373e-17	nan	nan	nan	nan	3.8606521778376955e-17	9.996986707898381e-18	2.4186140223533346e-17	4.4335242584925395e-18	3.1934615617261844e-17	1.0092163651785366e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55330.35000000372	3.492168329509205e-17	1.8331849609724567e-17	nan	nan	nan	nan	3.859784258799742e-17	1.0076606952063157e-17	2.418861379888568e-17	4.410311998201824e-18	3.15773724114225e-17	9.910170849985185e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55330.40000000372	3.4737653841478057e-17	1.8537097796486524e-17	nan	nan	nan	nan	3.8585652536053176e-17	1.0144121873433967e-17	2.418703759943834e-17	4.379963145861578e-18	3.123981446617667e-17	9.691423882540867e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55330.45000000372	3.4553060450411005e-17	1.8728330625027773e-17	nan	nan	nan	nan	3.8569941862270985e-17	1.0199088612978633e-17	2.4181148147747786e-17	4.342787505205269e-18	3.0923037184850525e-17	9.438119779083228e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55330.500000003725	3.436805253675406e-17	1.8905795592855306e-17	nan	nan	nan	nan	3.855070078352512e-17	1.0241139053184823e-17	2.4170681904377205e-17	4.299181703878076e-18	3.062813653679673e-17	9.152776922163232e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55330.55000000373	3.4182779512865936e-17	1.906987694896084e-17	nan	nan	nan	nan	3.8527919495334253e-17	1.0269980743862187e-17	2.415537526420346e-17	4.2496295754827415e-18	3.035620908768123e-17	8.838290161351633e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55330.60000000373	3.399739078883942e-17	1.922109010133289e-17	nan	nan	nan	nan	3.850158816989889e-17	1.0285397589423337e-17	2.4134964552723318e-17	4.194703236490773e-18	3.010835202966241e-17	8.498003821976324e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55330.650000003734	3.381203577375362e-17	1.9360075158688246e-17	nan	nan	nan	nan	3.8471696957298834e-17	1.0287250397109446e-17	2.4109186022326577e-17	4.135064581087625e-18	2.988566321171694e-17	8.135807414309992e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55330.70000000374	3.3626863876091325e-17	1.948758944968624e-17	nan	nan	nan	nan	3.84382359851606e-17	1.0275477363227892e-17	2.4077775848600764e-17	4.071466832865534e-18	2.968924116976037e-17	7.756259771845392e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55330.75000000374	3.344202450576646e-17	1.960449884032443e-17	nan	nan	nan	nan	3.840119535842453e-17	1.0250094544652255e-17	2.4040470126542583e-17	4.0047556736013136e-18	2.9520185157119504e-17	7.364747514659912e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55330.80000000374	3.325766707424328e-17	1.9711767646174228e-17	nan	nan	nan	nan	3.836056515927826e-17	1.0211196348166564e-17	2.3997004866967947e-17	3.935869314528152e-18	2.9379595174667685e-17	6.96768174382788e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55330.850000003746	3.307394099549051e-17	1.981044692872091e-17	nan	nan	nan	nan	3.831633544748939e-17	1.0158956044976445e-17	2.3947115992682033e-17	3.865836683260776e-18	2.926857200118965e-17	6.572729822229614e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55330.90000000375	3.289099568765091e-17	1.990166096427026e-17	nan	nan	nan	nan	3.826849625957386e-17	1.0093626300901236e-17	2.3890539334805062e-17	3.795772681679722e-18	2.918821722373674e-17	6.189061583032152e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55330.95000000375	3.270897068075548e-17	1.998644025665479e-17	nan	nan	nan	nan	3.8217037609727346e-17	1.0015539688838251e-17	2.3827010629065733e-17	3.726869251253138e-18	2.9139633267933087e-17	5.827552923154417e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55331.000000003754	3.252793239252102e-17	2.0064740860405868e-17	nan	nan	nan	nan	3.816194948909347e-17	9.92510912539305e-18	2.3756265512065324e-17	3.660380806754858e-18	2.9123923428340587e-17	5.500825871915774e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55331.05000000376	3.2347914475598055e-17	2.013606765688525e-17	nan	nan	nan	nan	3.8103221865198266e-17	9.82282814615598e-18	2.3678039517536503e-17	3.597602541947145e-18	2.914219189878467e-17	5.222916927008211e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55331.10000000376	3.2168950435054224e-17	2.019998837522282e-17	nan	nan	nan	nan	3.804084468387956e-17	9.709270897216988e-18	2.3592068072659346e-17	3.539840268203832e-18	2.919554380290006e-17	5.008301876524941e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55331.15000000376	3.1991073782099016e-17	2.025614894603792e-17	nan	nan	nan	nan	3.797480786659251e-17	9.585091678531618e-18	2.3498089439114718e-17	3.488361800934547e-18	2.928503194049247e-17	4.869873411076654e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55331.200000003766	3.181431803450114e-17	2.0304284424439368e-17	nan	nan	nan	nan	3.790510051290116e-17	9.450998988766598e-18	2.3396069603143628e-17	3.4436543131257898e-18	2.940963868755775e-17	4.808551787537187e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55331.25000000377	3.1638716717602273e-17	2.034422802939337e-17	nan	nan	nan	nan	3.7831699737288764e-17	9.307408092126818e-18	2.328636063884104e-17	3.4049170138639524e-18	2.956565654229868e-17	4.810250127706202e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55331.30000000377	3.146430336354182e-17	2.037591845205473e-17	nan	nan	nan	nan	3.775457342249974e-17	9.15453379880459e-18	2.316935192033449e-17	3.3711752865629464e-18	2.974919902903013e-17	4.857934976818733e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55331.350000003775	3.129111151191288e-17	2.0399405552111562e-17	nan	nan	nan	nan	3.767368919101965e-17	8.992683445498783e-18	2.3045432717768994e-17	3.341439285459941e-18	2.9956380424065106e-17	4.934623914772183e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55331.40000000378	3.111917471065667e-17	2.041485451938214e-17	nan	nan	nan	nan	3.7589014641516894e-17	8.822279540250714e-18	2.2914992202763093e-17	3.3147433851753924e-18	3.0183315648694854e-17	5.025012909168975e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55331.45000000378	3.094852651445254e-17	2.042254854715831e-17	nan	nan	nan	nan	3.750051734880946e-17	8.643875627270217e-18	2.2778419453956695e-17	3.290180955786842e-18	3.042612016230082e-17	5.116310132579497e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55331.50000000378	3.077920048698387e-17	2.0422890013240868e-17	nan	nan	nan	nan	3.740816486316639e-17	8.458172930888564e-18	2.263610346242425e-17	3.266933779404752e-18	3.068090985531031e-17	5.1984609877045916e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55331.55000000379	3.061123020004367e-17	2.0416400135126048e-17	nan	nan	nan	nan	3.73119247112059e-17	8.2660379103819e-18	2.2488433137204512e-17	3.2442959898983004e-18	3.0943800942249846e-17	5.2640305663436216e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55331.60000000379	3.044464923401156e-17	2.040371701159721e-17	nan	nan	nan	nan	3.7211764394099106e-17	8.06852072504019e-18	2.2335797310812276e-17	3.2216928280186213e-18	3.1210909854837633e-17	5.3079530033975496e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55331.65000000379	3.0279491178032714e-17	2.038559193782745e-17	nan	nan	nan	nan	3.710765138929977e-17	7.866874414135585e-18	2.217858474464703e-17	3.198694734867407e-18	3.1478353135027146e-17	5.327271888263957e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55331.700000003795	3.011578963013707e-17	2.0362883838496183e-17	nan	nan	nan	nan	3.699955314811602e-17	7.662574285624094e-18	2.201718413456486e-17	3.1750273686672426e-18	3.174224732806538e-17	5.320930483464319e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55331.7500000038	2.9953578197895304e-17	2.0336551633404664e-17	nan	nan	nan	nan	3.688743709763967e-17	7.457336545229207e-18	2.185198411628712e-17	3.1505780476643702e-18	3.199870887553156e-17	5.289631438985859e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55331.8000000038	2.979289049794173e-17	2.030764433599426e-17	nan	nan	nan	nan	3.6771270639049745e-17	7.253134537527355e-18	2.1683373270921162e-17	3.1253989319476275e-18	3.224385400843937e-17	5.235764563126071e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55331.850000003804	2.963376015686882e-17	2.0277288666032482e-17	nan	nan	nan	nan	3.6651021148377554e-17	7.052210068760073e-18	2.1511740130456284e-17	3.099706986540426e-18	3.2473798640275655e-17	5.163388126207533e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55331.90000000381	2.9476220811286757e-17	2.0246673967027327e-17	nan	nan	nan	nan	3.6526655975641816e-17	6.857076145881912e-18	2.133747318323406e-17	3.0738804485180504e-18	3.2684658259990274e-17	5.078236328763432e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55331.95000000381	2.93203017087807e-17	2.0216855600540888e-17	nan	nan	nan	nan	3.639814244461584e-17	6.67050612786234e-18	2.1160960879389357e-17	3.0484511833172155e-18	3.287254782512275e-17	4.987707531130132e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55332.00000000381	2.9165999597160907e-17	2.018759831123409e-17	nan	nan	nan	nan	3.6265447853625817e-17	6.4955029990436286e-18	2.098259163638087e-17	3.0240919954979535e-18	3.3033581654787235e-17	4.900762455415827e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55332.050000003816	2.901329666415912e-17	2.0158113018158067e-17	nan	nan	nan	nan	3.6128539473588285e-17	6.335241604040274e-18	2.080275384445769e-17	3.0015977175164723e-18	3.3163873322696547e-17	4.827633506749694e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55332.10000000382	2.886217503799689e-17	2.0127665659355236e-17	nan	nan	nan	nan	3.598738455000595e-17	6.192976941773093e-18	2.062183587214547e-17	2.9818588048155045e-18	3.3259535550108036e-17	4.779233259192472e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55332.15000000382	2.8712616857807965e-17	2.0095597947481845e-17	nan	nan	nan	nan	3.5841950300705716e-17	6.071913835413763e-18	2.0440226043725688e-17	2.9658259895934406e-18	3.331668857180542e-17	4.766160751075066e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55332.200000003824	2.856460427167051e-17	2.006134290681169e-17	nan	nan	nan	nan	3.5692270009683956e-17	5.974405346844444e-18	2.025827553414248e-17	2.954039388971305e-18	3.3333247810349687e-17	4.792310730146062e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55332.25000000383	2.841811943875376e-17	2.0024438071023908e-17	nan	nan	nan	nan	3.553873441462423e-17	5.899024419652553e-18	2.007622516027161e-17	2.9457633944771792e-18	3.331113524696741e-17	4.84804056645769e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55332.30000000383	2.827314452693285e-17	1.998453643884234e-17	nan	nan	nan	nan	3.538185453791578e-17	5.842907262187622e-18	1.989429533418173e-17	2.940062486226923e-18	3.325281405678005e-17	4.921206654126037e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55332.35000000383	2.812966171433918e-17	1.9941415275897585e-17	nan	nan	nan	nan	3.522214147087122e-17	5.803073691188053e-18	1.971270646858006e-17	2.93608883945944e-18	3.316074641196797e-17	4.999928683848475e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55332.400000003836	2.7987653188167824e-17	1.9894982829812925e-17	nan	nan	nan	nan	3.506010628747252e-17	5.776591987912156e-18	1.9531678980095516e-17	2.9331277553247862e-18	3.303739354953687e-17	5.073384679850853e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55332.45000000384	2.784710114515458e-17	1.984528300423956e-17	nan	nan	nan	nan	3.489626004626708e-17	5.760724468272312e-18	1.935143329219174e-17	2.9306359953871276e-18	3.2885215839186794e-17	5.132230931610511e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55332.50000000384	2.7707987791277774e-17	1.9792497994244262e-17	nan	nan	nan	nan	3.4731113794725334e-17	5.753047826667914e-18	1.917218983844272e-17	2.928273800341213e-18	3.270667285091243e-17	5.168765914844322e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55332.550000003845	2.757029534157945e-17	1.9736948848480843e-17	nan	nan	nan	nan	3.456517857156923e-17	5.751546092952714e-18	1.8994169065551116e-17	2.9259315250082885e-18	3.250422342279887e-17	5.176961069786081e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55332.60000000385	2.7434006020642334e-17	1.9679093880020492e-17	nan	nan	nan	nan	3.4398965410464565e-17	5.754677489841537e-18	1.8817591436482477e-17	2.9237516202767783e-18	3.2280325728802645e-17	5.15245511728521e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55332.65000000385	2.7299102060860618e-17	1.9619524799941797e-17	nan	nan	nan	nan	3.423298534268213e-17	5.761418320883888e-18	1.8642677433618965e-17	2.9221461890062695e-18	3.203743734630808e-17	5.092581849291145e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55332.70000000385	2.7165565704765504e-17	1.9558960409137112e-17	nan	nan	nan	nan	3.406774940095631e-17	5.771287438633065e-18	1.8469647561846165e-17	2.921809595439156e-18	3.1778015323893686e-17	4.9964861269863205e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55332.750000003856	2.7033379202282233e-17	1.9498237648338233e-17	nan	nan	nan	nan	3.390376862234587e-17	5.784354172681927e-18	1.8298722351625598e-17	2.923724684534709e-18	3.1504516249020383e-17	4.865381392414707e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55332.80000000386	2.6902524813055655e-17	1.9438299778097448e-17	nan	nan	nan	nan	3.3741554051161133e-17	5.801231303821133e-18	1.8130122362192842e-17	2.9291601834110884e-18	3.121939631564648e-17	4.7030121742227534e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55332.85000000386	2.6772984804303553e-17	1.9380181454801762e-17	nan	nan	nan	nan	3.3581616742423494e-17	5.8230531334063454e-18	1.7964068184659366e-17	2.939655998406153e-18	3.092511139192567e-17	4.5163995979391594e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55332.900000003865	2.6644741452068875e-17	1.932499047177435e-17	nan	nan	nan	nan	3.342446776499225e-17	5.851437283361313e-18	1.7800780445024884e-17	2.9569926919682566e-18	3.062411708784638e-17	4.316944279234147e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55332.95000000387	2.6517776383328088e-17	1.9273688062023987e-17	nan	nan	nan	nan	3.327061820495754e-17	5.888427894572385e-18	1.7640479807432633e-17	2.9831418260127232e-18	3.0318868822836975e-17	4.1218750113241456e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55333.00000000387	2.6392066373248525e-17	1.9225805938437432e-17	nan	nan	nan	nan	3.3120579168434513e-17	5.936417711007815e-18	1.748338697720051e-17	3.020195492073541e-18	3.0011821893478406e-17	3.955718051771612e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55333.050000003874	2.62675860282151e-17	1.918026369626499e-17	nan	nan	nan	nan	3.297486178495632e-17	5.99804743331185e-18	1.732972270397032e-17	3.0702764059341607e-18	2.970543154105074e-17	3.850729324417663e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55333.10000000388	2.614430995157162e-17	1.9136045739996724e-17	nan	nan	nan	nan	3.283397721056764e-17	6.07608286818282e-18	1.7179707784817117e-17	3.1354341092216467e-18	2.940215301928004e-17	3.844274394880121e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55333.15000000388	2.60222127543541e-17	1.9092226374850537e-17	nan	nan	nan	nan	3.26984366313507e-17	6.173273670768161e-18	1.703356301820518e-17	3.217536639728918e-18	2.910443827063186e-17	3.971477199159062e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55333.20000000388	2.5901269054932965e-17	1.904798873734969e-17	nan	nan	nan	nan	3.2568695519061545e-17	6.291784340075087e-18	1.6891444007535014e-17	3.317563085181172e-18	2.8814020437294625e-17	4.248016348688001e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55333.250000003885	2.5781453479609365e-17	1.9002640751339617e-17	nan	nan	nan	nan	3.2444797376316775e-17	6.430417874634643e-18	1.6753312534287832e-17	3.434372843125681e-18	2.853102878827371e-17	4.658040296570926e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55333.30000000389	2.566274066070702e-17	1.895562823612494e-17	nan	nan	nan	nan	3.2326601080037584e-17	6.5863853766150046e-18	1.661909459032747e-17	3.566279680068725e-18	2.8255375750987523e-17	5.176461300174775e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55333.35000000389	2.554510523865925e-17	1.89065452965206e-17	nan	nan	nan	nan	3.221396467108346e-17	6.756828429756075e-18	1.6488716221809828e-17	3.711503078562052e-18	2.7986973949429863e-17	5.7788634132511004e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55333.400000003894	2.5428521859862325e-17	1.8855142108968052e-17	nan	nan	nan	nan	3.210674622460926e-17	6.938945681431778e-18	1.636210352813139e-17	3.868260063437825e-18	2.7725736201848812e-17	6.444938090530885e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55333.4500000039	2.53129651775699e-17	1.8801330185418338e-17	nan	nan	nan	nan	3.200480384956626e-17	7.130080296882997e-18	1.6239182660984517e-17	4.034830319445286e-18	2.7471575518357258e-17	7.158951268376159e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55333.5000000039	2.5198409851654498e-17	1.87451851557336e-17	nan	nan	nan	nan	3.1907995686972365e-17	7.327777991481715e-18	1.6119879823188612e-17	4.2095972921022366e-18	2.7224405098592212e-17	7.909010744598268e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55333.5500000039	2.5084830548607506e-17	1.8686947056126204e-17	nan	nan	nan	nan	3.181617990971257e-17	7.529820907311345e-18	1.600412126779282e-17	4.391070165487371e-18	2.6984138329427924e-17	8.686122337161872e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
