MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_z	sdss_z_err	swift_B	swift_B_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
53772.85180001307	1.6092562388236178e-17	2.7506786585769287e-17	1.1299588497038886e-16	3.2750500490563315e-17	1.1174442403410792e-16	3.858391479807349e-18	nan	nan	5.951699575129281e-17	1.0785465313239776e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53772.901800013075	1.608871358628244e-17	2.6182617230376397e-17	1.1283208512459892e-16	3.204059721080463e-17	1.117011158652517e-16	3.653869848211219e-18	nan	nan	5.950606352323648e-17	1.0005772343265869e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53772.95180001308	1.6084412592462074e-17	2.42643438422511e-17	1.1266894761273674e-16	3.1288942982453295e-17	1.1164972844489757e-16	3.3921032911198105e-18	nan	nan	5.949526423503655e-17	8.992703914678286e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53773.00180001308	1.6079694254918056e-17	2.1771813180925734e-17	1.1250650501580307e-16	3.0496058786229346e-17	1.1158943608366509e-16	3.0832286224715143e-18	nan	nan	5.948461702090939e-17	7.758188984074123e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53773.05180001308	1.6074612314822563e-17	1.8731443286475634e-17	1.1234478991894804e-16	2.966252725065169e-17	1.1151941342297886e-16	2.744196985175961e-18	nan	nan	5.947414252811449e-17	6.318677046523373e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53773.101800013086	1.6069239410408265e-17	1.5176810833400123e-17	1.121838349119754e-16	2.8789005078020496e-17	1.1143883642748363e-16	2.4042334681753074e-18	nan	nan	5.946386291758668e-17	4.6989127850700904e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53773.15180001309	1.606366708245206e-17	1.1149867408260613e-17	1.1202367258981048e-16	2.7876238965230956e-17	1.113468789115914e-16	2.1140112578244155e-18	nan	nan	5.94538018645895e-17	2.9499054993630722e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53773.20180001309	1.605800578110805e-17	6.7053416154810866e-18	1.118643355529682e-16	2.6925086205201296e-17	1.1124271932098466e-16	1.9527255930260397e-18	nan	nan	5.944398455944211e-17	1.3287906972424515e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53773.251800013095	1.6052384874227403e-17	1.972776480617889e-18	1.1170585640804547e-16	2.5936541627031428e-17	1.1112564063573875e-16	2.0019689722753867e-18	nan	nan	5.94344345557454e-17	1.701051701000763e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53773.3018000131	1.6046940059694136e-17	3.25188016944844e-18	1.1154826776818921e-16	2.491177322608357e-17	1.1099639742215046e-16	2.249828557620939e-18	nan	nan	5.942513587539424e-17	3.4113161325744207e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53773.3518000131	1.6041661945148184e-17	7.875926276260512e-18	1.1139160225359097e-16	2.3852169858405938e-17	1.1085676792271359e-16	2.6154902921490306e-18	nan	nan	5.941604532252879e-17	5.1034190900704604e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53773.401800013104	1.6036445255565335e-17	1.209606973431737e-17	1.1123589249195114e-16	2.2759405913426986e-17	1.1070854890500425e-16	3.031581035751521e-18	nan	nan	5.940712062503434e-17	6.633457963136129e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53773.45180001311	1.603120128328877e-17	1.582995180242406e-17	1.1108117111895086e-16	2.1635530217675886e-17	1.1055353978303884e-16	3.456575347338654e-18	nan	nan	5.939832102426883e-17	7.96233811250826e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53773.50180001311	1.602586024301377e-17	1.9029471552105107e-17	1.1092747077874978e-16	2.0483090029417637e-17	1.10393537489796e-16	3.866594866103374e-18	nan	nan	5.938960727385228e-17	9.06890603468873e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53773.55180001311	1.602037126656875e-17	2.1657479983188152e-17	1.1077482412446269e-16	1.9305306609178965e-17	1.1023034342412234e-16	4.2478094475858025e-18	nan	nan	5.93809416384841e-17	9.938814653959135e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53773.601800013115	1.601470239909787e-17	2.3684982049272486e-17	1.1062326381862173e-16	1.8106327699815708e-17	1.1006575269956876e-16	4.592143301561632e-18	nan	nan	5.937228789282194e-17	1.0561863473528511e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53773.65180001312	1.6008840596676676e-17	2.509022357909722e-17	1.1047282253366292e-16	1.6891596216663503e-17	1.0990156704578698e-16	4.895069201093539e-18	nan	nan	5.936361132038605e-17	1.0931097252189065e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53773.70180001312	1.6002791725344296e-17	2.5858231516592893e-17	1.103235329524107e-16	1.5668396320022994e-17	1.0973958157632785e-16	5.154490123524591e-18	nan	nan	5.935487871252672e-17	1.1042431322261426e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53773.751800013124	1.599658056154171e-17	2.5980550093324317e-17	1.1017542776855788e-16	1.4446671262949578e-17	1.0958159835164814e-16	5.370163151510576e-18	nan	nan	5.934605836743084e-17	1.0894488394029122e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53773.80180001313	1.5990250793990538e-17	2.5455102828487572e-17	1.100285396871328e-16	1.3240253831400892e-17	1.0942941281610374e-16	5.54339720738643e-18	nan	nan	5.933712008916217e-17	1.0488551750526719e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53773.85180001313	1.5983865026974892e-17	2.4286157491212824e-17	1.0988290142498861e-16	1.2068700767567336e-17	1.0928482454911361e-16	5.67690322385579e-18	nan	nan	5.932803518677748e-17	9.828613588227978e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53773.90180001313	1.5977504785033825e-17	2.2484390224440584e-17	1.0973854571128286e-16	1.0959926732076443e-17	1.0914963313009666e-16	5.7747138944197746e-18	nan	nan	5.931877647344271e-17	8.921544756286974e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53773.951800013136	1.5971270519106224e-17	2.0067061102741524e-17	1.095955052879488e-16	9.953616915753615e-18	1.0902563582283656e-16	5.842137004854139e-18	nan	nan	5.93093182656392e-17	7.777494488863491e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53774.00180001314	1.5965281614056374e-17	1.7058344829498826e-17	1.0945381291018698e-16	9.10451432727456e-18	1.0891463104893459e-16	5.885683422253524e-18	nan	nan	5.929963638239254e-17	6.410888929677004e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53774.05180001314	1.5959676397642992e-17	1.3489968249885081e-17	1.0931350134692831e-16	8.482461709249597e-18	1.0881841673378446e-16	5.91293597110611e-18	nan	nan	5.928970814453354e-17	4.84354316206567e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53774.101800013144	1.595461215090034e-17	9.402880397934305e-18	1.0917460338132941e-16	8.163149256776847e-18	1.0873879378002529e-16	5.932313700247638e-18	nan	nan	5.927951237404803e-17	3.1188799251626115e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53774.15180001315	1.595026511994337e-17	4.856473714931059e-18	1.0903715123538795e-16	8.205348517213175e-18	1.0867755812822057e-16	5.952662122424899e-18	nan	nan	5.926902939340468e-17	1.4345037519391007e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53774.20180001315	1.5946830525632334e-17	7.295114846620754e-19	1.0890115887542207e-16	8.617404495588886e-18	1.0863642185985606e-16	5.9822595618568915e-18	nan	nan	5.925824178198199e-17	1.5444236848202119e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53774.25180001315	1.5944437646457083e-17	5.25983247350642e-18	1.0876661868820772e-16	9.353556796781755e-18	1.0861538894459227e-16	6.0207499945779734e-18	nan	nan	5.92471484043984e-17	3.285317222492481e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53774.301800013156	1.5942929754132578e-17	9.950140371634075e-18	1.0863352182925025e-16	1.0346686999469792e-17	1.0861290856840051e-16	6.059881488596166e-18	nan	nan	5.923576308466178e-17	5.061288149927717e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53774.35180001316	1.5942100670937932e-17	1.428309545960228e-17	1.0850185946924302e-16	1.15318881752801e-17	1.0862737632683561e-16	6.091008542601132e-18	nan	nan	5.922410163761262e-17	6.7026526287142745e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53774.40180001316	1.5941763194594612e-17	1.819703631186472e-17	1.0837162279389987e-16	1.2857013303493278e-17	1.086571805377415e-16	6.1059081452623516e-18	nan	nan	5.921218137835644e-17	8.167603056186947e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53774.451800013165	1.594174908422801e-17	2.1646781736701468e-17	1.0824280300384794e-16	1.4283681398345325e-17	1.0870071845069818e-16	6.09713721137373e-18	nan	nan	5.920002112278135e-17	9.43370220804046e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53774.50180001317	1.594190904774706e-17	2.4595678370019827e-17	1.0811539131452601e-16	1.5784608497546296e-17	1.0875638202240502e-16	6.058228408865013e-18	nan	nan	5.918764118812108e-17	1.0485362716215504e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53774.55180001317	1.594211273065239e-17	2.7013962681873954e-17	1.0798937895603015e-16	1.7340518762233237e-17	1.0882256453278157e-16	5.983783900387494e-18	nan	nan	5.917506339357318e-17	1.1310985102424684e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53774.60180001317	1.5942248706255033e-17	2.887805641348103e-17	1.0786475717302709e-16	1.8937674600628427e-17	1.0889765826933223e-16	5.869503300733785e-18	nan	nan	5.916231106095215e-17	1.1902000072798422e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53774.65180001318	1.59422244673192e-17	3.0170150195808394e-17	1.0774151722461375e-16	2.056612615852331e-17	1.0898005618117149e-16	5.712188138538979e-18	nan	nan	5.914940901539247e-17	1.2252460224785554e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53774.70180001318	1.5941966419130558e-17	3.0877931460671423e-17	1.0761965038420863e-16	2.221852497409353e-17	1.0906815320224408e-16	5.5097529162193546e-18	nan	nan	5.913638358610476e-17	1.2358841478119955e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53774.75180001318	1.594141987396314e-17	3.0994409895706167e-17	1.0749914793942402e-16	2.3889330092828916e-17	1.0916034079304183e-16	5.261252317835447e-18	nan	nan	5.912326260714992e-17	1.2219948002420828e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53774.801800013185	1.5940549046992695e-17	3.051782130078922e-17	1.0738000119195145e-16	2.5574275468633282e-17	1.0925501306049684e-16	4.966974735462204e-18	nan	nan	5.911007541829908e-17	1.18368841998765e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53774.85180001319	1.5939337053602724e-17	2.945160172734116e-17	1.0726220145744768e-16	2.7270009093595346e-17	1.0935056129969842e-16	4.6286350806181695e-18	nan	nan	5.909685286590004e-17	1.1213085422079347e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53774.90180001319	1.5937785908132417e-17	2.780443024562182e-17	1.0714574006538965e-16	2.8973845182327384e-17	1.0944538060999383e-16	4.249733445913433e-18	nan	nan	5.908362730381461e-17	1.0354419185479792e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53774.951800013194	1.593591652401132e-17	2.5590344603683427e-17	1.0703060835901045e-16	3.0683591448061804e-17	1.0953786327888748e-16	3.83627185954313e-18	nan	nan	5.907043259438565e-17	9.269400668653383e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53775.0018000132	1.59337687153449e-17	2.2828942813679432e-17	1.0691679769511454e-16	3.239742687278433e-17	1.0962640324790895e-16	3.3980991972805582e-18	nan	nan	5.905730410946375e-17	7.969651167309332e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53775.0518000132	1.5931401199897242e-17	1.9545703386940073e-17	1.0680429944400579e-16	3.4113813908940914e-17	1.0970939263916018e-16	2.951604784422656e-18	nan	nan	5.904427873146516e-17	6.471024772265263e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53775.1018000132	1.5928891603494812e-17	1.5772519866397267e-17	1.0669310498934991e-16	3.583143449877597e-17	1.0978522473256066e-16	2.5249483883664935e-18	nan	nan	5.903139485447958e-17	4.7971890540922325e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53775.151800013206	1.5926336465863196e-17	1.1548830963265914e-17	1.0658320572805775e-16	3.754914280691484e-17	1.098522933042375e-16	2.1669510412165507e-18	nan	nan	5.901869238543474e-17	2.9967983996438324e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53775.20180001321	1.5923851247857985e-17	6.925845405773209e-18	1.0647459307017351e-16	3.926592984539562e-17	1.0990899080709764e-16	1.9538272034610212e-18	nan	nan	5.900621274529121e-17	1.320509601575102e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53775.25180001321	1.5921570340134647e-17	2.027374329872057e-18	1.0636725843875379e-16	4.098089667338201e-17	1.0995381224361046e-16	1.96192967068802e-18	nan	nan	5.899399570181193e-17	1.7088793273793191e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53775.301800013214	1.5919632269760234e-17	3.352282193101796e-18	1.0626119326973953e-16	4.2693233858643225e-17	1.0998658112928701e-16	2.1693121185260964e-18	nan	nan	5.898204128337042e-17	3.473928914004273e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53775.35180001322	1.5918001761044113e-17	8.15134641912007e-18	1.0615638901184839e-16	4.440220556682122e-17	1.1000805203042409e-16	2.484039724660756e-18	nan	nan	5.89703221556767e-17	5.220080199491492e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53775.40180001322	1.5916527558694205e-17	1.2566710461041773e-17	1.0605283712646623e-16	4.6107137109277104e-17	1.1001899522655791e-16	2.8319330061869236e-18	nan	nan	5.895881190610361e-17	6.8087265305216586e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53775.45180001322	1.591507456850897e-17	1.6520448912890016e-17	1.0595052908750719e-16	4.7807405104013467e-17	1.1002018579389775e-16	3.16835842275843e-18	nan	nan	5.894748563689786e-17	8.202550242295668e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53775.501800013226	1.591352662244439e-17	1.9967370833660612e-17	1.0584945638130708e-16	4.950242963017315e-17	1.1001239500439494e-16	3.4680302932831156e-18	nan	nan	5.893631996442988e-17	9.381238042988276e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53775.55180001323	1.591178646990818e-17	2.287226296489082e-17	1.0574961050651344e-16	5.119166791855478e-17	1.0999639512241595e-16	3.7163176860782005e-18	nan	nan	5.892529301849461e-17	1.0330868811647214e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53775.60180001323	1.5909775770464595e-17	2.5207218616218936e-17	1.0565098297395892e-16	5.2874609235512584e-17	1.0997295857772974e-16	3.904514511251244e-18	nan	nan	5.891438444166276e-17	1.1041392453238395e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53775.651800013235	1.5907435087960286e-17	2.6950789679385766e-17	1.0555356530654395e-16	5.455077070272688e-17	1.0994285829631284e-16	4.027472445442261e-18	nan	nan	5.89035753886688e-17	1.1505776361721363e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53775.70180001324	1.590472388607567e-17	2.8087563901880455e-17	1.0545734903911381e-16	5.621969385589596e-17	1.0990686637712918e-16	4.0824235939372246e-18	nan	nan	5.889284852584919e-17	1.1719647392631339e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53775.75180001324	1.590162052527642e-17	2.860791805360962e-17	1.0536232571837224e-16	5.788094179200496e-17	1.0986575607696034e-16	4.068427464137997e-18	nan	nan	5.888218803062431e-17	1.1681129072841293e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53775.80180001324	1.589812226120693e-17	2.850787943765204e-17	1.0526848690271841e-16	5.953409678838446e-17	1.0982029899856267e-16	3.986148704511283e-18	nan	nan	5.887157959102531e-17	1.139078077018448e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53775.851800013246	1.58942452444809e-17	2.778907269145206e-17	1.0517582416217282e-16	6.117875830258578e-17	1.0977126906032786e-16	3.8378844556381436e-18	nan	nan	5.886101040526987e-17	1.0851610820650366e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53775.90180001325	1.589002452190195e-17	2.6458744679922e-17	1.0508432907821831e-16	6.281454128174443e-17	1.0971943654179208e-16	3.627854121244199e-18	nan	nan	5.885046918137542e-17	1.0069167574573356e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53775.95180001325	1.5885514039093275e-17	2.4529869467009744e-17	1.0499399324373798e-16	6.444107472498181e-17	1.0966557585755457e-16	3.3628525669891434e-18	nan	nan	5.883994613683704e-17	9.051748453901568e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53776.001800013255	1.588078664455289e-17	2.2021345563439834e-17	1.0490480826283223e-16	6.605800045383717e-17	1.096104587757742e-16	3.0535526806774536e-18	nan	nan	5.882943299831128e-17	7.810853015540482e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53776.05180001326	1.58759340951224e-17	1.895831835714978e-17	1.0481676575077008e-16	6.76649720547704e-17	1.095548572300124e-16	2.7170559993977485e-18	nan	nan	5.881892300139316e-17	6.362300641443039e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53776.10180001326	1.5871067062878307e-17	1.5372725110788633e-17	1.0472985733381995e-16	6.926165396487625e-17	1.0949954447705073e-16	2.3817156265883488e-18	nan	nan	5.880841089040435e-17	4.729781571684412e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53776.151800013264	1.5866315143427945e-17	1.1304451127037955e-17	1.0464407464916339e-16	7.084772067699655e-17	1.094452924504506e-16	2.0949178278416276e-18	nan	nan	5.879789291824307e-17	2.9618765537604153e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53776.20180001327	1.5861826865653343e-17	6.8056416528091636e-18	1.0455940934476657e-16	7.242285604554098e-17	1.0939287490320116e-16	1.9283745090605184e-18	nan	nan	5.878736684626983e-17	1.3075490326746294e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53776.25180001327	1.585776970284626e-17	2.0025420661655935e-18	1.0447585307926128e-16	7.398675267703536e-17	1.0934302258363629e-16	1.9542887646129767e-18	nan	nan	5.877683143929202e-17	1.6951483709952109e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53776.30180001327	1.585431311788902e-17	3.313888688130619e-18	1.0439339752185043e-16	7.553911139251998e-17	1.0929593893685574e-16	2.1572987767742807e-18	nan	nan	5.876628039567611e-17	3.449212585436864e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53776.351800013275	1.585142461433251e-17	8.063232885086812e-18	1.0431203435216539e-16	7.707964075139507e-17	1.0925145591389909e-16	2.4586992622331802e-18	nan	nan	5.875570431958244e-17	5.186712889814101e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53776.40180001328	1.584893601255366e-17	1.244402166910588e-17	1.0423175526016784e-16	7.860805662750949e-17	1.0920939934591263e-16	2.7928271030329243e-18	nan	nan	5.874509522841238e-17	6.769575690883892e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53776.45180001328	1.58466949067148e-17	1.6375251168581736e-17	1.0415255194602397e-16	8.012408183046125e-17	1.0916959258300486e-16	3.1182801916213392e-18	nan	nan	5.873444664722544e-17	8.16010719261142e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53776.501800013284	1.5844567834201766e-17	1.9809478298355407e-17	1.0407441611998936e-16	8.162744576562737e-17	1.0913186360655488e-16	3.4105054142410036e-18	nan	nan	5.872375360854997e-17	9.337558678084192e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53776.55180001329	1.5842440265625753e-17	2.2709607890844454e-17	1.0399733950231278e-16	8.311788412799012e-17	1.0909603543586615e-16	3.654697575537352e-18	nan	nan	5.871301265224048e-17	1.0287606084320941e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53776.60180001329	1.5840216596220722e-17	2.5046125030146492e-17	1.0392131382309523e-16	8.459513862499605e-17	1.0906193373668244e-16	3.841685806835291e-18	nan	nan	5.870222182536882e-17	1.0999841222106871e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53776.65180001329	1.5837820138694828e-17	2.679619481346289e-17	1.0384633082218017e-16	8.605895672526667e-17	1.0902938285152741e-16	3.96578994297685e-18	nan	nan	5.869138068217831e-17	1.1466916627846414e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53776.701800013296	1.583519311746693e-17	2.794320333355014e-17	1.0377238224905595e-16	8.750909142943824e-17	1.0899820844614483e-16	4.023729462542866e-18	nan	nan	5.868049028405823e-17	1.16841832393111e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53776.7518000133	1.5832296664346635e-17	2.8476483663536125e-17	1.0369945986272017e-16	8.894530106076708e-17	1.0896823585547346e-16	4.0140879206298275e-18	nan	nan	5.866955319959265e-17	1.1649523142734025e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53776.8018000133	1.5829110815617397e-17	2.839115640758258e-17	1.036275554315768e-16	9.036734907308267e-17	1.0893928942203693e-16	3.937104336983675e-18	nan	nan	5.865857350463021e-17	1.1363284660027632e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53776.851800013304	1.5825634510542195e-17	2.7688060136046814e-17	1.0355666073331046e-16	9.177500387407156e-17	1.0891119414996896e-16	3.794699064784116e-18	nan	nan	5.864755678241637e-17	1.0828291745894485e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53776.90180001331	1.5821885591299197e-17	2.6373763453222532e-17	1.0348676755478825e-16	9.316803866224753e-17	1.0888377653202593e-16	3.5907606614023466e-18	nan	nan	5.863651012375627e-17	1.0049931307112477e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53776.95180001331	1.5817900804307076e-17	2.446065998900439e-17	1.0341786769192541e-16	9.454623127598936e-17	1.0885685942210877e-16	3.3317936566440225e-18	nan	nan	5.862544212723184e-17	9.036357732794227e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53777.00180001331	1.5813735803002785e-17	2.1967158061354455e-17	1.0334995294959502e-16	9.590936405355361e-17	1.0883026914757139e-16	3.0282231735277068e-18	nan	nan	5.861436289946532e-17	7.79893848525701e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53777.051800013316	1.580946515201194e-17	1.891799772969143e-17	1.0328301514148357e-16	9.725722370272695e-17	1.0880383038174244e-16	2.696934117351255e-18	nan	nan	5.860328405542415e-17	6.353354582239929e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53777.10180001332	1.5805182332749248e-17	1.5344792933364757e-17	1.032170460899878e-16	9.858960117925827e-17	1.0877736862496319e-16	2.366102374893468e-18	nan	nan	5.859221871876867e-17	4.723097190951701e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53777.15180001332	1.5800999750436966e-17	1.1287189484543134e-17	1.031520376261324e-16	9.990629157326531e-17	1.087507093775749e-16	2.082984001957108e-18	nan	nan	5.858118152225313e-17	2.956239913771731e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53777.201800013325	1.5797048742542914e-17	6.797198841304509e-18	1.030879815893982e-16	1.0120709400264424e-16	1.0872367532807603e-16	1.9192206840742825e-18	nan	nan	5.857018860816347e-17	1.299414406430268e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53777.25180001333	1.5793479588626093e-17	2.0013886194839355e-18	1.0302486982764253e-16	1.0249181151310691e-16	1.0869610372038676e-16	1.947029510490994e-18	nan	nan	5.855925612432304e-17	1.6886496151621504e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53777.30180001333	1.5790445490661064e-17	3.31151805623535e-18	1.0296269419700066e-16	1.0376025098396683e-16	1.0866794460294602e-16	2.1511091643550915e-18	nan	nan	5.854838213964774e-17	3.444792967296633e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53777.35180001333	1.5787909879494835e-17	8.057057636431728e-18	1.0290144656172357e-16	1.0501222303945505e-16	1.0863923568752838e-16	2.452967279449318e-18	nan	nan	5.853755252089071e-17	5.1826205654981685e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53777.40180001334	1.5785709032780475e-17	1.2435306854014087e-17	1.0284111879410883e-16	1.0624754196483517e-16	1.0861001485131097e-16	2.7872431122012333e-18	nan	nan	5.852675436278123e-17	6.7655227951888385e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53777.45180001334	1.5783695172713738e-17	1.6364897366647284e-17	1.0278170277435324e-16	1.0746602562702761e-16	1.0858031897905577e-16	3.1127315013869315e-18	nan	nan	5.851597626970638e-17	8.156081141190048e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53777.50180001334	1.5781739460269764e-17	1.9798202651855622e-17	1.0272319039047602e-16	1.086674953994833e-16	1.0855018660954997e-16	3.404987684631834e-18	nan	nan	5.850520835534392e-17	9.333611235303716e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53777.551800013345	1.577973198553698e-17	2.2697985547502265e-17	1.0266557353816459e-16	1.0985177609070868e-16	1.0851965446215302e-16	3.6492424255728724e-18	nan	nan	5.849444224239867e-17	1.028379901665514e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53777.60180001335	1.577758175948252e-17	2.503461274940304e-17	1.0260884412068604e-16	1.1101869587646628e-16	1.0848876074484709e-16	3.836339936977071e-18	nan	nan	5.848367106232539e-17	1.0996229011872484e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53777.65180001335	1.577521670711923e-17	2.678514837947259e-17	1.0255299404877159e-16	1.121680862351306e-16	1.0845754366561433e-16	3.9605893365621414e-18	nan	nan	5.84728894551411e-17	1.1463540613558113e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53777.701800013354	1.5772583662125155e-17	2.793289156840198e-17	1.0249801524049185e-16	1.1329978188613108e-16	1.0842604044002175e-16	4.0186969236418404e-18	nan	nan	5.846209356926357e-17	1.1681069830307911e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53777.75180001336	1.576964836283767e-17	2.846710016706534e-17	1.0244389962114887e-16	1.1441362073114938e-16	1.0839428828363638e-16	4.009227830615675e-18	nan	nan	5.845128106139648e-17	1.1646683512022552e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53777.80180001336	1.5766395449695623e-17	2.838282964406776e-17	1.0239063912316722e-16	1.155094437979622e-16	1.0836232573524543e-16	3.93240052088125e-18	nan	nan	5.844045109646406e-17	1.1360714795969737e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
53777.85180001336	1.5762828464096487e-17	2.7680862277637665e-17	1.0233822568597814e-16	1.165870951867709e-16	1.0833019050662346e-16	3.79011242983219e-18	nan	nan	5.84296043475848e-17	1.0825972163386143e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
