MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_V	swift_V_err
56009.1500000028	nan	nan	5.458433121495294e-16	1.1316651449450803e-17	5.72737432092856e-16	2.66598856500826e-17	4.742782484629491e-16	2.1570540768724174e-17	nan	nan	nan	nan	nan	nan	nan	nan
56009.200000002806	nan	nan	5.453786820742432e-16	1.1239563716272611e-17	5.719564449455911e-16	2.6357257114267743e-17	4.732020733577284e-16	2.126464487438633e-17	nan	nan	nan	nan	nan	nan	nan	nan
56009.25000000281	nan	nan	5.44915753508837e-16	1.1153910714643606e-17	5.711684726612748e-16	2.6054254603698696e-17	4.721262981924461e-16	2.0969489638414527e-17	nan	nan	nan	nan	nan	nan	nan	nan
56009.30000000281	nan	nan	5.444543658309113e-16	1.1060355344693397e-17	5.70373084503977e-16	2.5753028174144934e-17	4.710508977453302e-16	2.0688399876541492e-17	nan	nan	nan	nan	nan	nan	nan	nan
56009.350000002814	nan	nan	5.439943584213427e-16	1.0959623229556865e-17	5.695698496240248e-16	2.545584643673105e-17	4.699758467879504e-16	2.0424799515513324e-17	nan	nan	nan	nan	nan	nan	nan	nan
56009.40000000282	nan	nan	5.435355706631877e-16	1.0852499923467064e-17	5.687583370519152e-16	2.5165078845673722e-17	4.689011200851547e-16	2.01821429081719e-17	nan	nan	nan	nan	nan	nan	nan	nan
56009.45000000282	nan	nan	5.430778419791494e-16	1.0739826012773823e-17	5.679381173471386e-16	2.488316853942918e-17	4.678266923738667e-16	1.9963830900148723e-17	nan	nan	nan	nan	nan	nan	nan	nan
56009.50000000282	nan	nan	5.426210200460254e-16	1.062223072406095e-17	5.671091114822127e-16	2.46116668674048e-17	4.667525107744624e-16	1.977178972941009e-17	nan	nan	nan	nan	nan	nan	nan	nan
56009.550000002826	nan	nan	5.421649709561938e-16	1.0499808270501633e-17	5.662720224065749e-16	2.435006332388129e-17	4.656784403617435e-16	1.960380141025589e-17	nan	nan	nan	nan	nan	nan	nan	nan
56009.60000000283	nan	nan	5.417095632910846e-16	1.0372636011219105e-17	5.654276587717424e-16	2.4097633710789752e-17	4.646043310341657e-16	1.9456776565975294e-17	nan	nan	nan	nan	nan	nan	nan	nan
56009.65000000283	nan	nan	5.412546656280928e-16	1.024086674386277e-17	5.645768291169828e-16	2.3853762777540063e-17	4.635300326799227e-16	1.932757322549218e-17	nan	nan	nan	nan	nan	nan	nan	nan
56009.700000002835	nan	nan	5.408001465394852e-16	1.0104741500502321e-17	5.637203418796289e-16	2.361798094426314e-17	4.624553951755373e-16	1.921308139963136e-17	nan	nan	nan	nan	nan	nan	nan	nan
56009.75000000284	nan	nan	5.403458745912831e-16	9.964602344130848e-18	5.62859005404713e-16	2.3389999359355027e-17	4.6138026838453905e-16	1.9110299907940314e-17	nan	nan	nan	nan	nan	nan	nan	nan
56009.80000000284	nan	nan	5.398917183422686e-16	9.820905204096032e-18	5.619936279555177e-16	2.3169743013315627e-17	4.603045021561778e-16	1.9016404084973512e-17	nan	nan	nan	nan	nan	nan	nan	nan
56009.85000000284	nan	nan	5.394375463427913e-16	9.6742327340476e-18	5.611250177232809e-16	2.2957381609959488e-17	4.5922794632392065e-16	1.8928803749386614e-17	nan	nan	nan	nan	nan	nan	nan	nan
56009.900000002846	nan	nan	5.389832271337607e-16	9.525307095912044e-18	5.602539828375683e-16	2.2753357834282526e-17	4.581504507041921e-16	1.884519144024271e-17	nan	nan	nan	nan	nan	nan	nan	nan
56009.95000000285	nan	nan	5.385286292455802e-16	9.375002461254313e-18	5.593813313761238e-16	2.255841255890137e-17	4.570718650948977e-16	1.8763581382401815e-17	nan	nan	nan	nan	nan	nan	nan	nan
56010.00000000285	nan	nan	5.380736211969608e-16	9.224356868349958e-18	5.585078713749551e-16	2.2373606387893236e-17	4.559920392743071e-16	1.868233992799744e-17	nan	nan	nan	nan	nan	nan	nan	nan
56010.050000002855	nan	nan	5.376180714938352e-16	9.074582872765053e-18	5.576344108384792e-16	2.220033675874837e-17	4.549108229992915e-16	1.860020833251618e-17	nan	nan	nan	nan	nan	nan	nan	nan
56010.10000000286	nan	nan	5.3716184862850615e-16	8.927076179086054e-18	5.567617577495791e-16	2.2040349613975928e-17	4.538280660043713e-16	1.851631870064029e-17	nan	nan	nan	nan	nan	nan	nan	nan
56010.15000000286	nan	nan	5.367048210782297e-16	8.783421140273653e-18	5.55890720079678e-16	2.1895744435195055e-17	4.527436180001861e-16	1.8430203796911708e-17	nan	nan	nan	nan	nan	nan	nan	nan
56010.200000002864	nan	nan	5.362468573043392e-16	8.645391676422157e-18	5.550221057989545e-16	2.1768971228988222e-17	4.516573286719708e-16	1.8341801185715474e-17	nan	nan	nan	nan	nan	nan	nan	nan
56010.25000000287	nan	nan	5.357878257510426e-16	8.514945830726285e-18	5.541567228857027e-16	2.1662817909200337e-17	4.505690476785126e-16	1.8251451888500043e-17	nan	nan	nan	nan	nan	nan	nan	nan
56010.30000000287	nan	nan	5.353275948445439e-16	8.394211904137626e-18	5.532953793377092e-16	2.158038648097686e-17	4.494786246504524e-16	1.8159893417918383e-17	nan	nan	nan	nan	nan	nan	nan	nan
56010.35000000287	nan	nan	5.348660329916866e-16	8.2854639885591e-18	5.52438883180937e-16	2.1525056563949416e-17	4.483859091891834e-16	1.806824671996888e-17	nan	nan	nan	nan	nan	nan	nan	nan
56010.400000002875	nan	nan	5.344030085790216e-16	8.191084873022088e-18	5.51588042480475e-16	2.1500435151626674e-17	4.472907508654174e-16	1.797799623754796e-17	nan	nan	nan	nan	nan	nan	nan	nan
56010.45000000288	nan	nan	5.339383971667051e-16	8.113409833204093e-18	5.507436255802186e-16	2.15101486309888e-17	4.461930014405506e-16	1.7890945618691715e-17	nan	nan	nan	nan	nan	nan	nan	nan
56010.50000000288	nan	nan	5.334721819519606e-16	8.053204687730685e-18	5.499058058019738e-16	2.15557718340928e-17	4.450926846370807e-16	1.78079311737927e-17	nan	nan	nan	nan	nan	nan	nan	nan
56010.550000002884	nan	nan	5.330044289857129e-16	8.010026985079692e-18	5.490742984346479e-16	2.1637315689049822e-17	4.439901156854787e-16	1.7727944277661597e-17	nan	nan	nan	nan	nan	nan	nan	nan
56010.60000000289	nan	nan	5.325352064288778e-16	7.983454208927649e-18	5.482488070403274e-16	2.1754882444759172e-17	4.428856380267091e-16	1.7650142030073066e-17	nan	nan	nan	nan	nan	nan	nan	nan
56010.65000000289	nan	nan	5.320645824207935e-16	7.973166925137344e-18	5.474290352346217e-16	2.1908751135928027e-17	4.417795950745373e-16	1.757413093846527e-17	nan	nan	nan	nan	nan	nan	nan	nan
56010.70000000289	nan	nan	5.315926250800396e-16	7.978996285473164e-18	5.46614686683191e-16	2.209941206037051e-17	4.406723302187634e-16	1.750003654302493e-17	nan	nan	nan	nan	nan	nan	nan	nan
56010.750000002896	nan	nan	5.31119402504848e-16	8.00096502359551e-18	5.458054650979451e-16	2.2327591855217873e-17	4.39564186828673e-16	1.7428567320853238e-17	nan	nan	nan	nan	nan	nan	nan	nan
56010.8000000029	nan	nan	5.306449827737736e-16	8.039320251722732e-18	5.450010742332352e-16	2.2594268597839978e-17	4.3845550825583707e-16	1.73610723591518e-17	nan	nan	nan	nan	nan	nan	nan	nan
56010.8500000029	nan	nan	5.301694339462574e-16	8.094556684972335e-18	5.442012178825048e-16	2.2900676729471354e-17	4.3734663783783808e-16	1.7299591520717213e-17	nan	nan	nan	nan	nan	nan	nan	nan
56010.900000002905	nan	nan	5.296928240630773e-16	8.167429239736826e-18	5.434055998744566e-16	2.324830196494375e-17	4.3623791890115437e-16	1.7246895818401076e-17	nan	nan	nan	nan	nan	nan	nan	nan
56010.95000000291	nan	nan	5.292152211471495e-16	8.25895428532412e-18	5.426139240694469e-16	2.363886670313611e-17	4.351296947638914e-16	1.7206514505409446e-17	nan	nan	nan	nan	nan	nan	nan	nan
56011.00000000291	nan	nan	5.28736693203857e-16	8.370399210415598e-18	5.418258943557508e-16	2.4074306786711427e-17	4.3402230874001556e-16	1.7182744097329415e-17	nan	nan	nan	nan	nan	nan	nan	nan
56011.05000000291	nan	nan	5.28257308221857e-16	8.503260430068006e-18	5.410412146460984e-16	2.4556740768189724e-17	4.329161041415827e-16	1.7180633379784594e-17	nan	nan	nan	nan	nan	nan	nan	nan
56011.100000002916	nan	nan	5.277771341734588e-16	8.659230529109963e-18	5.40259588874015e-16	2.508843310967496e-17	4.3181142428258583e-16	1.7205937736572376e-17	nan	nan	nan	nan	nan	nan	nan	nan
56011.15000000292	nan	nan	5.272962390153002e-16	8.840155902417601e-18	5.394807209900205e-16	2.567175295971613e-17	4.30708612481633e-16	1.7265036275842675e-17	nan	nan	nan	nan	nan	nan	nan	nan
56011.20000000292	nan	nan	5.268146906888944e-16	9.047986960613153e-18	5.387043149577212e-16	2.630913029278691e-17	4.2960801206543556e-16	1.7364806730040597e-17	nan	nan	nan	nan	nan	nan	nan	nan
56011.250000002925	nan	nan	5.263325571211969e-16	9.28472362437424e-18	5.379300747510709e-16	2.7003011248977064e-17	4.285099663721422e-16	1.7512456314461465e-17	nan	nan	nan	nan	nan	nan	nan	nan
56011.30000000293	nan	nan	5.258499062252335e-16	9.552359317232333e-18	5.371577043498699e-16	2.775581446292555e-17	4.274148187541073e-16	1.7715311761063156e-17	nan	nan	nan	nan	nan	nan	nan	nan
56011.35000000293	nan	nan	5.253668059005453e-16	9.852826864664634e-18	5.363869077362832e-16	2.8569890017459097e-17	4.263229125812939e-16	1.798057811785594e-17	nan	nan	nan	nan	nan	nan	nan	nan
56011.400000002934	nan	nan	5.248833240339574e-16	1.0187949543567203e-17	5.356173888914716e-16	2.9447482412481867e-17	4.2523459124465066e-16	1.8315082518551736e-17	nan	nan	nan	nan	nan	nan	nan	nan
56011.45000000294	nan	nan	5.243995284999104e-16	1.0559399992107175e-17	5.348488517917709e-16	3.0390698618696866e-17	4.2415019815894317e-16	1.8725024304155515e-17	nan	nan	nan	nan	nan	nan	nan	nan
56011.50000000294	nan	nan	nan	nan	nan	nan	4.2307005539629564e-16	1.9215267583262407e-17	nan	nan	nan	nan	nan	nan	nan	nan
56011.55000000294	nan	nan	nan	nan	nan	nan	4.219942644429814e-16	1.9784670062417157e-17	nan	nan	nan	nan	nan	nan	nan	nan
56011.600000002945	nan	nan	nan	nan	nan	nan	4.209227966649813e-16	2.042829189217304e-17	nan	nan	nan	nan	nan	nan	nan	nan
56011.65000000295	nan	nan	nan	nan	nan	nan	4.198556217770326e-16	2.1140624468313172e-17	nan	nan	nan	nan	nan	nan	nan	nan
56011.70000000295	nan	nan	nan	nan	nan	nan	4.1879270952446425e-16	2.1915901518458773e-17	nan	nan	nan	nan	nan	nan	nan	nan
56011.750000002954	nan	nan	nan	nan	nan	nan	4.1773402968308055e-16	2.2748320855988084e-17	nan	nan	nan	nan	nan	nan	nan	nan
56011.80000000296	nan	nan	nan	nan	nan	nan	4.1667955205862116e-16	2.3632211592033557e-17	nan	nan	nan	nan	nan	nan	nan	nan
56011.85000000296	nan	nan	nan	nan	nan	nan	4.156292464869464e-16	2.4562150478944326e-17	nan	nan	nan	nan	nan	nan	nan	nan
56011.90000000296	nan	nan	nan	nan	nan	nan	4.145830828334075e-16	2.5533035092491576e-17	nan	nan	nan	nan	nan	nan	nan	nan
56011.950000002966	nan	nan	nan	nan	nan	nan	4.1354103099279883e-16	2.6540122978336797e-17	nan	nan	nan	nan	nan	nan	nan	nan
56012.00000000297	nan	nan	nan	nan	nan	nan	4.125030608889293e-16	2.7579045604089737e-17	nan	nan	nan	nan	nan	nan	nan	nan
56012.05000000297	nan	nan	nan	nan	nan	nan	4.1146914247446355e-16	2.8645804763051444e-17	nan	nan	nan	nan	nan	nan	nan	nan
56012.100000002974	nan	nan	nan	nan	nan	nan	4.104392457308266e-16	2.973675755551885e-17	nan	nan	nan	nan	nan	nan	nan	nan
56012.15000000298	nan	nan	nan	nan	nan	nan	4.094133406676165e-16	3.084859457545301e-17	nan	nan	nan	nan	nan	nan	nan	nan
56012.20000000298	nan	nan	nan	nan	nan	nan	4.0839139732256725e-16	3.197831463079663e-17	nan	nan	nan	nan	nan	nan	nan	nan
56012.25000000298	nan	nan	nan	nan	nan	nan	4.0737338576129986e-16	3.3123198283676665e-17	nan	nan	nan	nan	nan	nan	nan	nan
56012.300000002986	nan	nan	nan	nan	nan	nan	4.06359276077058e-16	3.428078170057182e-17	nan	nan	nan	nan	nan	nan	nan	nan
56012.35000000299	nan	nan	nan	nan	nan	nan	4.0534903839018387e-16	3.544883172645567e-17	nan	nan	nan	nan	nan	nan	nan	nan
56012.40000000299	nan	nan	nan	nan	nan	nan	4.0434264284832986e-16	3.6625322694822045e-17	nan	nan	nan	nan	nan	nan	nan	nan
56012.450000002995	nan	nan	nan	nan	nan	nan	4.0334005962588706e-16	3.7808415206872936e-17	nan	nan	nan	nan	nan	nan	nan	nan
56012.500000003	nan	nan	nan	nan	nan	nan	4.023412592997976e-16	3.89964290869457e-17	nan	nan	nan	nan	nan	nan	nan	nan
56012.550000003	nan	nan	nan	nan	nan	nan	4.0134621397715057e-16	4.0187802710370845e-17	nan	nan	nan	nan	nan	nan	nan	nan
56012.600000003	nan	nan	nan	nan	nan	nan	4.00354896166914e-16	4.138110158993019e-17	nan	nan	nan	nan	nan	nan	nan	nan
56012.65000000301	nan	nan	nan	nan	nan	nan	3.993672784040694e-16	4.257501301006664e-17	nan	nan	nan	nan	nan	nan	nan	nan
56012.70000000301	nan	nan	nan	nan	nan	nan	3.9838333324916737e-16	4.3768334297794225e-17	nan	nan	nan	nan	nan	nan	nan	nan
56012.75000000301	nan	nan	nan	nan	nan	nan	3.9740303328807323e-16	4.4959962433787005e-17	nan	nan	nan	nan	nan	nan	nan	nan
56012.800000003015	nan	nan	nan	nan	nan	nan	3.964263511320468e-16	4.614888485684525e-17	nan	nan	nan	nan	nan	nan	nan	nan
56012.85000000302	nan	nan	nan	nan	nan	nan	3.9545325941689517e-16	4.733417132578128e-17	nan	nan	nan	nan	nan	nan	nan	nan
56012.90000000302	nan	nan	nan	nan	nan	nan	3.9448373080347063e-16	4.85149667136017e-17	nan	nan	nan	nan	nan	nan	nan	nan
56012.950000003024	nan	nan	nan	nan	nan	nan	3.93517737976797e-16	4.9690484619284503e-17	nan	nan	nan	nan	nan	nan	nan	nan
56013.00000000303	nan	nan	nan	nan	nan	nan	3.925552536462657e-16	5.086000169720927e-17	nan	nan	nan	nan	nan	nan	nan	nan
56013.05000000303	nan	nan	nan	nan	nan	nan	3.915962505453446e-16	5.2022852613617223e-17	nan	nan	nan	nan	nan	nan	nan	nan
56013.10000000303	nan	nan	nan	nan	nan	nan	3.9064070143100093e-16	5.317842555144503e-17	nan	nan	nan	nan	nan	nan	nan	nan
56013.150000003036	nan	nan	nan	nan	nan	nan	3.8968857908406685e-16	5.4326158194325923e-17	nan	nan	nan	nan	nan	nan	nan	nan
56013.20000000304	nan	nan	nan	nan	nan	nan	3.887398563083129e-16	5.546553412806513e-17	nan	nan	nan	nan	nan	nan	nan	nan
56013.25000000304	nan	nan	nan	nan	nan	nan	3.877945059309033e-16	5.659607960853654e-17	nan	nan	nan	nan	nan	nan	nan	nan
56013.300000003044	nan	nan	nan	nan	nan	nan	3.868525008017291e-16	5.771736064708236e-17	nan	nan	nan	nan	nan	nan	nan	nan
56013.35000000305	nan	nan	nan	nan	nan	nan	3.859138137931487e-16	5.882898037577746e-17	nan	nan	nan	nan	nan	nan	nan	nan
56013.40000000305	nan	nan	nan	nan	nan	nan	3.849784178001786e-16	5.99305766551518e-17	nan	nan	nan	nan	nan	nan	nan	nan
56013.45000000305	nan	nan	nan	nan	nan	nan	3.840462857397364e-16	6.102181989494935e-17	nan	nan	nan	nan	nan	nan	nan	nan
56013.500000003056	nan	nan	nan	nan	nan	nan	3.8311739107810448e-16	6.21023975450811e-17	nan	nan	nan	nan	nan	nan	nan	nan
56013.55000000306	nan	nan	nan	nan	nan	nan	3.821917094130142e-16	6.317197180379393e-17	nan	nan	nan	nan	nan	nan	nan	nan
56013.60000000306	nan	nan	nan	nan	nan	nan	3.812692168909162e-16	6.423021880942786e-17	nan	nan	nan	nan	nan	nan	nan	nan
56013.650000003065	nan	nan	nan	nan	nan	nan	3.803498896794686e-16	6.52768409888853e-17	nan	nan	nan	nan	nan	nan	nan	nan
56013.70000000307	nan	nan	nan	nan	nan	nan	3.7943370396756932e-16	6.631156597825565e-17	nan	nan	nan	nan	nan	nan	nan	nan
56013.75000000307	nan	nan	nan	nan	nan	nan	3.785206359650118e-16	6.733414562001014e-17	nan	nan	nan	nan	nan	nan	nan	nan
56013.80000000307	nan	nan	nan	nan	nan	nan	3.77610661902326e-16	6.834435502927583e-17	nan	nan	nan	nan	nan	nan	nan	nan
56013.850000003076	nan	nan	nan	nan	nan	nan	3.767037580302602e-16	6.934199172141001e-17	nan	nan	nan	nan	nan	nan	nan	nan
56013.90000000308	nan	nan	nan	nan	nan	nan	3.7579990062014055e-16	7.032687479446467e-17	nan	nan	nan	nan	nan	nan	nan	nan
56013.95000000308	nan	nan	nan	nan	nan	nan	3.748990659632253e-16	7.129884415941133e-17	nan	nan	nan	nan	nan	nan	nan	nan
56014.000000003085	nan	nan	nan	nan	nan	nan	3.740012303706893e-16	7.22577598136476e-17	nan	nan	nan	nan	nan	nan	nan	nan
56014.05000000309	nan	nan	nan	nan	nan	nan	3.7310637017342247e-16	7.320350115200092e-17	nan	nan	nan	nan	nan	nan	nan	nan
56014.10000000309	nan	nan	nan	nan	nan	nan	3.7221446172192955e-16	7.41359663107915e-17	nan	nan	nan	nan	nan	nan	nan	nan
56014.150000003094	nan	nan	nan	nan	nan	nan	3.713254813857107e-16	7.505507154078026e-17	nan	nan	nan	nan	nan	nan	nan	nan
56014.2000000031	nan	nan	nan	nan	nan	nan	3.704394055535843e-16	7.596075060508755e-17	nan	nan	nan	nan	nan	nan	nan	nan
56014.2500000031	nan	nan	nan	nan	nan	nan	3.695562106332584e-16	7.685295419828149e-17	nan	nan	nan	nan	nan	nan	nan	nan
56014.3000000031	nan	nan	nan	nan	nan	nan	3.686758730510025e-16	7.773164938374272e-17	nan	nan	nan	nan	nan	nan	nan	nan
56014.350000003105	nan	nan	nan	nan	nan	nan	3.6779836925169515e-16	7.859681904559584e-17	nan	nan	nan	nan	nan	nan	nan	nan
56014.40000000311	nan	nan	nan	nan	nan	nan	3.66923675698517e-16	7.944846135315666e-17	nan	nan	nan	nan	nan	nan	nan	nan
56014.45000000311	nan	nan	nan	nan	nan	nan	3.660517688726809e-16	8.028658923437662e-17	nan	nan	nan	nan	nan	nan	nan	nan
56014.500000003114	nan	nan	nan	nan	nan	nan	3.651826258681233e-16	8.111121089556709e-17	nan	nan	nan	nan	nan	nan	nan	nan
56014.55000000312	nan	nan	nan	nan	nan	nan	3.6431622617535597e-16	8.192227250903313e-17	nan	nan	nan	nan	nan	nan	nan	nan
56014.60000000312	nan	nan	nan	nan	nan	nan	3.634525498971645e-16	8.271971492111141e-17	nan	nan	nan	nan	nan	nan	nan	nan
56014.65000000312	nan	nan	nan	nan	nan	nan	3.625915771539273e-16	8.350349251329033e-17	nan	nan	nan	nan	nan	nan	nan	nan
56014.700000003126	nan	nan	nan	nan	nan	nan	3.6173328808292237e-16	8.427357309065574e-17	nan	nan	nan	nan	nan	nan	nan	nan
56014.75000000313	nan	nan	nan	nan	nan	nan	3.608776628386765e-16	8.502993775917179e-17	nan	nan	nan	nan	nan	nan	nan	nan
56014.80000000313	nan	nan	nan	nan	nan	nan	3.600246815925473e-16	8.577258079201215e-17	nan	nan	nan	nan	nan	nan	nan	nan
56014.850000003134	nan	nan	nan	nan	nan	nan	3.5917432453256953e-16	8.650150948553102e-17	nan	nan	nan	nan	nan	nan	nan	nan
56014.90000000314	nan	nan	nan	nan	nan	nan	3.5832657186338124e-16	8.721674400519966e-17	nan	nan	nan	nan	nan	nan	nan	nan
56014.95000000314	nan	nan	nan	nan	nan	nan	3.5748140380597997e-16	8.791831722104366e-17	nan	nan	nan	nan	nan	nan	nan	nan
56015.00000000314	nan	nan	nan	nan	nan	nan	3.5663880059750616e-16	8.860627453349606e-17	nan	nan	nan	nan	nan	nan	nan	nan
56015.050000003146	nan	nan	nan	nan	nan	nan	3.5579874249125874e-16	8.928067368832196e-17	nan	nan	nan	nan	nan	nan	nan	nan
56015.10000000315	nan	nan	nan	nan	nan	nan	3.549612097564305e-16	8.994158458149373e-17	nan	nan	nan	nan	nan	nan	nan	nan
56015.15000000315	nan	nan	nan	nan	nan	nan	3.5412618267790716e-16	9.058908905301122e-17	nan	nan	nan	nan	nan	nan	nan	nan
56015.200000003155	nan	nan	nan	nan	nan	nan	3.5329364155609253e-16	9.122328066963127e-17	nan	nan	nan	nan	nan	nan	nan	nan
56015.25000000316	nan	nan	nan	nan	nan	nan	3.5246356670688734e-16	9.18442644955572e-17	nan	nan	nan	nan	nan	nan	nan	nan
56015.30000000316	nan	nan	nan	nan	nan	nan	3.5163593846134014e-16	9.245215685139287e-17	nan	nan	nan	nan	nan	nan	nan	nan
56015.35000000316	nan	nan	nan	nan	nan	nan	3.5081073716553583e-16	9.30470850598086e-17	nan	nan	nan	nan	nan	nan	nan	nan
56015.40000000317	nan	nan	nan	nan	nan	nan	3.4998794318074946e-16	9.362918717814514e-17	nan	nan	nan	nan	nan	nan	nan	nan
56015.45000000317	nan	nan	nan	nan	nan	nan	3.491675368825674e-16	9.419861171650252e-17	nan	nan	nan	nan	nan	nan	nan	nan
56015.50000000317	nan	nan	nan	nan	nan	nan	3.483494992583628e-16	9.475549361885482e-17	nan	nan	nan	nan	nan	nan	nan	nan
56015.550000003175	nan	nan	nan	nan	nan	nan	3.4753381369786926e-16	9.52998828738371e-17	nan	nan	nan	nan	nan	nan	nan	nan
56015.60000000318	nan	nan	nan	nan	nan	nan	3.4672046420184484e-16	9.583181571133071e-17	nan	nan	nan	nan	nan	nan	nan	nan
56015.65000000318	nan	nan	nan	nan	nan	nan	3.4590943478531144e-16	9.635133842217664e-17	nan	nan	nan	nan	nan	nan	nan	nan
56015.700000003184	nan	nan	nan	nan	nan	nan	3.451007094773008e-16	9.685850743328284e-17	nan	nan	nan	nan	nan	nan	nan	nan
56015.75000000319	nan	nan	nan	nan	nan	nan	3.4429427232074836e-16	9.735338936131337e-17	nan	nan	nan	nan	nan	nan	nan	nan
56015.80000000319	nan	nan	nan	nan	nan	nan	3.434901073723613e-16	9.783606104558312e-17	nan	nan	nan	nan	nan	nan	nan	nan
56015.85000000319	nan	nan	nan	nan	nan	nan	3.4268819870245943e-16	9.830660956091838e-17	nan	nan	nan	nan	nan	nan	nan	nan
56015.900000003196	nan	nan	nan	nan	nan	nan	3.4188853039486436e-16	9.876513221072213e-17	nan	nan	nan	nan	nan	nan	nan	nan
56015.9500000032	nan	nan	nan	nan	nan	nan	3.410910865468304e-16	9.921173650090393e-17	nan	nan	nan	nan	nan	nan	nan	nan
56016.0000000032	nan	nan	nan	nan	nan	nan	3.4029585126880135e-16	9.964654009479257e-17	nan	nan	nan	nan	nan	nan	nan	nan
56016.050000003204	nan	nan	nan	nan	nan	nan	3.3950280868434146e-16	1.0006967074882154e-16	nan	nan	nan	nan	nan	nan	nan	nan
56016.10000000321	nan	nan	nan	nan	nan	nan	3.3871194293006146e-16	1.0048126622949645e-16	nan	nan	nan	nan	nan	nan	nan	nan
56016.15000000321	nan	nan	nan	nan	nan	nan	3.379232381553382e-16	1.0088147421133685e-16	nan	nan	nan	nan	nan	nan	nan	nan
56016.20000000321	nan	nan	nan	nan	nan	nan	3.3713667852238306e-16	1.0127045215562511e-16	nan	nan	nan	nan	nan	nan	nan	nan
56016.250000003216	nan	nan	nan	nan	nan	nan	3.3635224820590357e-16	1.0164836716975776e-16	nan	nan	nan	nan	nan	nan	nan	nan
56016.30000000322	nan	nan	nan	nan	nan	nan	3.355699313932039e-16	1.0201539584655212e-16	nan	nan	nan	nan	nan	nan	nan	nan
56016.35000000322	nan	nan	nan	nan	nan	nan	3.34789712283756e-16	1.0237172408406207e-16	nan	nan	nan	nan	nan	nan	nan	nan
56016.400000003225	nan	nan	nan	nan	nan	nan	3.340115750893691e-16	1.027175468840018e-16	nan	nan	nan	nan	nan	nan	nan	nan
56016.45000000323	nan	nan	nan	nan	nan	nan	3.332355040338404e-16	1.030530681297413e-16	nan	nan	nan	nan	nan	nan	nan	nan
56016.50000000323	nan	nan	nan	nan	nan	nan	3.3246148390569123e-16	1.0337847266519958e-16	nan	nan	nan	nan	nan	nan	nan	nan
56016.55000000323	nan	nan	nan	nan	nan	nan	3.316895017154181e-16	1.0369384309553911e-16	nan	nan	nan	nan	nan	nan	nan	nan
56016.600000003236	nan	nan	nan	nan	nan	nan	3.30919545037797e-16	1.0399924291736439e-16	nan	nan	nan	nan	nan	nan	nan	nan
56016.65000000324	nan	nan	nan	nan	nan	nan	3.3015160145914735e-16	1.0429474436776911e-16	nan	nan	nan	nan	nan	nan	nan	nan
56016.70000000324	nan	nan	nan	nan	nan	nan	3.2938565857765475e-16	1.0458042857185402e-16	nan	nan	nan	nan	nan	nan	nan	nan
56016.750000003245	nan	nan	nan	nan	nan	nan	3.2862170400260883e-16	1.0485638566597738e-16	nan	nan	nan	nan	nan	nan	nan	nan
56016.80000000325	nan	nan	nan	nan	nan	nan	3.278597253547844e-16	1.0512271489758737e-16	nan	nan	nan	nan	nan	nan	nan	nan
56016.85000000325	nan	nan	nan	nan	nan	nan	3.2709971026606556e-16	1.0537952470137669e-16	nan	nan	nan	nan	nan	nan	nan	nan
56016.900000003254	nan	nan	nan	nan	nan	nan	3.263416463796628e-16	1.0562693275283214e-16	nan	nan	nan	nan	nan	nan	nan	nan
56016.95000000326	nan	nan	nan	nan	nan	nan	3.2558552134970536e-16	1.0586506599872398e-16	nan	nan	nan	nan	nan	nan	nan	nan
56017.00000000326	nan	nan	nan	nan	nan	nan	3.248313228413472e-16	1.0609406066498273e-16	nan	nan	nan	nan	nan	nan	nan	nan
56017.05000000326	nan	nan	nan	nan	nan	nan	3.2407903853043354e-16	1.0631406224164726e-16	nan	nan	nan	nan	nan	nan	nan	nan
56017.100000003265	nan	nan	nan	nan	nan	nan	3.233286561036754e-16	1.0652522544523233e-16	nan	nan	nan	nan	nan	nan	nan	nan
56017.15000000327	nan	nan	nan	nan	nan	nan	3.2258016325850675e-16	1.0672771415803245e-16	nan	nan	nan	nan	nan	nan	nan	nan
56017.20000000327	nan	nan	nan	nan	nan	nan	3.2183354770262947e-16	1.0692170134381421e-16	nan	nan	nan	nan	nan	nan	nan	nan
56017.250000003274	nan	nan	nan	nan	nan	nan	3.2108879715453723e-16	1.0710736894071746e-16	nan	nan	nan	nan	nan	nan	nan	nan
56017.30000000328	nan	nan	nan	nan	nan	nan	3.2034589934297547e-16	1.0728490772941628e-16	nan	nan	nan	nan	nan	nan	nan	nan
56017.35000000328	nan	nan	nan	nan	nan	nan	3.196048420068412e-16	1.0745451717742448e-16	nan	nan	nan	nan	nan	nan	nan	nan
56017.40000000328	nan	nan	nan	nan	nan	nan	3.1886561289525683e-16	1.0761640525812541e-16	nan	nan	nan	nan	nan	nan	nan	nan
56017.450000003286	nan	nan	nan	nan	nan	nan	3.181281997674378e-16	1.0777078824466453e-16	nan	nan	nan	nan	nan	nan	nan	nan
56017.50000000329	nan	nan	nan	nan	nan	nan	3.173925908710723e-16	1.0791785960615837e-16	nan	nan	nan	nan	nan	nan	nan	nan
56017.55000000329	nan	nan	nan	nan	nan	nan	3.1665877637772336e-16	1.0805769724143396e-16	nan	nan	nan	nan	nan	nan	nan	nan
