MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56673.70000001308	1.314137871118936e-16	4.490584858044782e-17	9.941842650943986e-17	6.569833618784553e-18	8.935773380402855e-17	2.2128911694055326e-17	nan	nan	9.157856797400681e-17	2.85412005949899e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56673.75000001308	1.313284941939826e-16	3.777546159598311e-17	9.934756845274161e-17	6.366814536477909e-18	8.928081115954914e-17	1.7539409311088686e-17	nan	nan	9.150329151446545e-17	2.2806782099508958e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56673.800000013085	1.3124325527122512e-16	3.051614976734169e-17	9.927676089771875e-17	6.190212903285168e-18	8.920395236264325e-17	1.2433438077928377e-17	nan	nan	9.142807728040023e-17	1.6511340739978312e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56673.85000001309	1.3115806891427816e-16	2.431573197105538e-17	9.920600377216383e-17	6.0652060327917076e-18	8.912715506788981e-17	7.04867217082214e-18	nan	nan	9.135292652766386e-17	1.0146173796526627e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56673.90000001309	1.3107293351313958e-16	2.1584877484027315e-17	9.913529699910286e-17	6.017365689596776e-18	8.905041719047012e-17	3.3209905437424153e-18	nan	nan	9.127783856756293e-17	6.357720720249084e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56673.950000013094	1.3098784788225367e-16	2.4314483798398192e-17	9.906464051259025e-17	6.062364912746225e-18	8.897373729707128e-17	7.048637578155013e-18	nan	nan	9.120281518259806e-17	1.0146059861337876e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56674.0000000131	1.3090281307584554e-16	3.0513094542363046e-17	9.899403430466316e-17	6.184430379410546e-18	8.889711473618745e-17	1.2433311797307551e-17	nan	nan	9.112785592714409e-17	1.6510970075290725e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56674.0500000131	1.3081783057277134e-16	3.7769745031203225e-17	9.892347837829365e-17	6.357894317662069e-18	8.882055041992681e-17	1.753912990590468e-17	nan	nan	9.105296013276327e-17	2.2805986629506027e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56674.1000000131	1.307329016717464e-16	4.48965043445124e-17	9.885297273164987e-17	6.557492953272082e-18	8.874404506494581e-17	2.212841651651243e-17	nan	nan	9.097812812354665e-17	2.853980876979938e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56674.150000013105	1.30648027491565e-16	5.1353050350158424e-17	9.878251735809617e-17	6.760877243825616e-18	8.866759821519035e-17	2.6110958573696407e-17	nan	nan	9.090335935259063e-17	3.3543985794507944e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56674.20000001311	1.305632089712278e-16	5.686355771737085e-17	9.871211224630511e-17	6.949654218453291e-18	8.859121189032857e-17	2.9431574052687e-17	nan	nan	9.082865388066225e-17	3.7728555798793595e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56674.25000001311	1.3047844687027116e-16	6.126957925894796e-17	9.864175737993985e-17	7.10950250247106e-18	8.851488530855346e-17	3.205116436168057e-17	nan	nan	9.075401059369864e-17	4.1035040209600265e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56674.300000013114	1.3039374176874983e-16	6.447363144299488e-17	9.857145273808397e-17	7.22986896465989e-18	8.843861996832846e-17	3.394146291403468e-17	nan	nan	9.067943092985371e-17	4.3423158423277217e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56674.35000001312	1.303090940675882e-16	6.641568328122563e-17	9.850119829471808e-17	7.303565306421869e-18	8.83624166514606e-17	3.508307888506069e-17	nan	nan	9.060491296483703e-17	4.486600173777356e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56674.40000001312	1.302245039886288e-16	6.706267134408453e-17	9.84309940194489e-17	7.326423618474072e-18	8.828627470644403e-17	3.5464630428872754e-17	nan	nan	9.053045787347852e-17	4.534799442015434e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56674.45000001312	1.301399715747727e-16	6.640390134380032e-17	9.836083987668671e-17	7.297076548546723e-18	8.82101943938811e-17	3.5082355220224607e-17	nan	nan	9.045606456197102e-17	4.486400737267843e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56674.500000013126	1.3005549669012025e-16	6.444971891648157e-17	9.829073582633702e-17	7.216884351837272e-18	8.81341779288917e-17	3.393999021798866e-17	nan	nan	9.038173260494504e-17	4.3419099961426545e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56674.55000001313	1.2997107902008963e-16	6.123277021415368e-17	9.822068182346411e-17	7.09001424318142e-18	8.805822524632523e-17	3.204888477970683e-17	nan	nan	9.030746307595209e-17	4.102876329923986e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56674.60000001313	1.298867180714916e-16	5.681250902663349e-17	9.815067781812275e-17	6.923668618953217e-18	8.798233452196532e-17	2.9428383069949385e-17	nan	nan	9.023325471913947e-17	3.771977873091302e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56674.650000013135	1.2980241317259525e-16	5.128553556662446e-17	9.808072375597509e-17	6.728441856494858e-18	8.790651031635294e-17	2.6106669763313782e-17	nan	nan	9.015910745348443e-17	3.353221273137963e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56674.70000001314	1.2971816347325125e-16	4.480885745531383e-17	9.801081957765513e-17	6.518741462740407e-18	8.783075021891643e-17	2.2122686696412805e-17	nan	nan	9.008502109668574e-17	2.8524135770521e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56674.75000001314	1.2963396794493118e-16	3.7655926414576937e-17	9.794096521906774e-17	6.313113402175663e-18	8.775505566296866e-17	1.7531255553543642e-17	nan	nan	9.001099570951051e-17	2.278461491808205e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56674.80000001314	1.2954982538068368e-16	3.03637331752734e-17	9.787116061151958e-17	6.1341447964105796e-18	8.7679427690919e-17	1.2421581442605165e-17	nan	nan	8.993703074505511e-17	1.6479774323985794e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56674.850000013146	1.2946573439527063e-16	2.4120498389084156e-17	9.780140568121434e-17	6.0074170716363304e-18	8.760386597701453e-17	7.027314294318584e-18	nan	nan	8.986312638562076e-17	1.009369191144304e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56674.90000001315	1.2938169342516725e-16	2.136321264107354e-17	9.773170034994441e-17	5.9589366504129514e-18	8.752837071670699e-17	3.275092408337292e-18	nan	nan	8.978928165893437e-17	6.273026813542948e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56674.95000001315	1.2929770133925145e-16	2.4119285114120064e-17	9.766204455084825e-17	6.004632726284155e-18	8.745294386451394e-17	7.027282190748885e-18	nan	nan	8.971549735496783e-17	1.0093582446829886e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56675.000000013155	1.2921375927110554e-16	3.036075450736369e-17	9.759243827786961e-17	6.128475554949838e-18	8.737758437802604e-17	1.2421458710583273e-17	nan	nan	8.964177288630614e-17	1.647941396339967e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56675.05000001316	1.2912986878701783e-16	3.765034132304387e-17	9.752288153639184e-17	6.304362561025965e-18	8.730229101938214e-17	1.7530983817633933e-17	nan	nan	8.956810837448345e-17	2.278384002110921e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56675.10000001316	1.2904603127535884e-16	4.4799716584838954e-17	9.745337432701306e-17	6.506625916389323e-18	8.722706554764805e-17	2.212220523433939e-17	nan	nan	8.949450359668719e-17	2.852278123214258e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56675.150000013164	1.2896224794697684e-16	5.1271835654101364e-17	9.738391664578924e-17	6.712605427407846e-18	8.715190607345681e-17	2.6105916892594093e-17	nan	nan	8.942095912007662e-17	3.3530106947369944e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56675.20000001317	1.288785198352505e-16	5.67931978404097e-17	9.731450848391645e-17	6.903695915825546e-18	8.70768130528625e-17	2.94272937645873e-17	nan	nan	8.934747468132782e-17	3.7716744878528905e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56675.25000001317	1.287948477963657e-16	6.120673301866783e-17	9.724514982778683e-17	7.06544287590872e-18	8.700178570405811e-17	3.2047391526873093e-17	nan	nan	8.927405023992937e-17	4.1024613066546967e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56675.30000001317	1.287112325094956e-16	6.441575293841554e-17	9.717584065925039e-17	7.187214781165141e-18	8.692682513460359e-17	3.3938018567053753e-17	nan	nan	8.920068571485855e-17	4.3413629191545755e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56675.350000013175	1.2862767447690175e-16	6.636067659135017e-17	9.71065809552598e-17	7.26177997757501e-18	8.68519301066378e-17	3.507982282789996e-17	nan	nan	8.912738149097345e-17	4.4856988447531824e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56675.40000001318	1.2854417402418015e-16	6.700867173770279e-17	9.70373706881508e-17	7.284949116003741e-18	8.677709957775141e-17	3.546144201836152e-17	nan	nan	8.905413704162613e-17	4.533916509921306e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56675.45000001318	1.2846073130034016e-16	6.634911688863592e-17	9.69682098254179e-17	7.255348089126275e-18	8.670233459035375e-17	3.5079118584429164e-17	nan	nan	8.89809525693735e-17	4.485504538265845e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56675.500000013184	1.2837734627798927e-16	6.439229009843393e-17	9.689909832993861e-17	7.174342775070794e-18	8.662763468839074e-17	3.3936585440087504e-17	nan	nan	8.890782876290898e-17	4.340967603416462e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56675.55000001319	1.2829401875335047e-16	6.11706122369712e-17	9.683003615984272e-17	7.046120637486327e-18	8.65529988946036e-17	3.2045173081925007e-17	nan	nan	8.883476501456189e-17	4.101849789851018e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56675.60000001319	1.2821074834650833e-16	5.674309439969172e-17	9.676102326858696e-17	6.877926171466952e-18	8.647842753474527e-17	2.94241882447242e-17	nan	nan	8.876176097998554e-17	3.7708193770589275e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56675.65000001319	1.2812753450130804e-16	5.1205550559941647e-17	9.669205960489899e-17	6.680430962976503e-18	8.64039198270087e-17	2.6101743019927214e-17	nan	nan	8.868881732761764e-17	3.351863640853344e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56675.700000013196	1.2804437648565403e-16	4.471362054351697e-17	9.662314511277736e-17	6.468174930096655e-18	8.6329476227448e-17	2.2116627689365493e-17	nan	nan	8.86159342397594e-17	2.8507507348424487e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56675.7500000132	1.2796127339140464e-16	3.7538430407135114e-17	9.655427973147285e-17	6.259916786185081e-18	8.625509693151492e-17	1.7523318492844012e-17	nan	nan	8.854311088592759e-17	2.27630054518788e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56675.8000000132	1.2787822413444675e-16	3.0213636529646754e-17	9.648546339567535e-17	6.078557715140824e-18	8.618077978924016e-17	1.2410033542874212e-17	nan	nan	8.847034759021322e-17	1.6448975685022997e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56675.850000013204	1.2779522745482753e-16	2.392764225509134e-17	9.641669603523353e-17	5.950089182175357e-18	8.610652682029186e-17	7.006471401202776e-18	nan	nan	8.839764518309953e-17	1.0042317869304845e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56675.90000001321	1.2771228191664034e-16	2.1143745322274597e-17	9.634797757550996e-17	5.9009602151890445e-18	8.603233626560421e-17	3.22980220044586e-18	nan	nan	8.832500255052363e-17	6.189430128217604e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56675.95000001321	1.2762938641256634e-16	2.392646289883435e-17	9.627930795259643e-17	5.9473608832422314e-18	8.595820871153249e-17	7.006440177862376e-18	nan	nan	8.825242034066757e-17	1.0042213109054414e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56676.00000001321	1.2754654167711301e-16	3.0210732417559745e-17	9.621068716047411e-17	6.073000315999125e-18	8.588414311566732e-17	1.2409915379147312e-17	nan	nan	8.817989831046309e-17	1.6448624934487822e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56676.050000013216	1.2746374877361294e-16	3.75329736269422e-17	9.614211520420855e-17	6.251333205966386e-18	8.58101403901169e-17	1.7523054111493277e-17	nan	nan	8.810743603454072e-17	2.2762251883226858e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56676.10000001322	1.2738100858982263e-16	4.47046784809709e-17	9.607359208419227e-17	6.45628176637628e-18	8.573620151214e-17	2.2116159953984628e-17	nan	nan	8.803503361417889e-17	2.850618861616848e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56676.15000001322	1.2729832183831794e-16	5.1192138472085656e-17	9.600511779605135e-17	6.664872004911726e-18	8.566232504842375e-17	2.6101010480603613e-17	nan	nan	8.796269098861056e-17	3.3516586449381246e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56676.200000013225	1.2721568905645896e-16	5.672417977620169e-17	9.59366923307201e-17	6.8582863319729365e-18	8.558851256258222e-17	2.9423128602068085e-17	nan	nan	8.789040755016503e-17	3.770523937217667e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56676.25000001323	1.2713311060664477e-16	6.114510128515826e-17	9.586831567455335e-17	7.021938112332606e-18	8.55147635334107e-17	3.2043720440824997e-17	nan	nan	8.781818406855851e-17	4.1014456274425696e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56676.30000001323	1.2705058667653313e-16	6.435900253252302e-17	9.579998780919545e-17	7.145118725958771e-18	8.544107724425275e-17	3.3934667179158253e-17	nan	nan	8.774601965254068e-17	4.3404347880128355e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56676.35000001323	1.269681172789878e-16	6.63067473273616e-17	9.573170871169255e-17	7.22055427807266e-18	8.536745571477653e-17	3.5076654725362174e-17	nan	nan	8.767391385648637e-17	4.4848209690383194e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56676.40000001324	1.2688570225236846e-16	6.695573170605307e-17	9.566347835428695e-17	7.244034696864131e-18	8.529389764197033e-17	3.5458339471185186e-17	nan	nan	8.760186694371955e-17	4.5330565439038927e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56676.45000001324	1.268033412605483e-16	6.629540602839437e-17	9.559529670473479e-17	7.214179361600243e-18	8.52204045242976e-17	3.5075969551247057e-17	nan	nan	8.752987861040489e-17	4.484631713101145e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56676.50000001324	1.2672103379299302e-16	6.433598167630611e-17	9.552716372602579e-17	7.132359525895564e-18	8.514697544965016e-17	3.393327235712395e-17	nan	nan	8.745794944395736e-17	4.3400496765729924e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56676.550000013245	1.2663877916485766e-16	6.11096571191107e-17	9.545907937657009e-17	7.002782172902962e-18	8.507361028772683e-17	3.204156158939014e-17	nan	nan	8.738607812775718e-17	4.100849914511567e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56676.60000001325	1.2655657651712702e-16	5.667500591541805e-17	9.539104361008613e-17	6.8327327580451545e-18	8.500030949458172e-17	2.9420106761270784e-17	nan	nan	8.731426506691814e-17	3.769690863531168e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56676.65000001325	1.2647442481650152e-16	5.1127063377672016e-17	9.532305637575015e-17	6.632958728944085e-18	8.492707450352769e-17	2.6096948729014672e-17	nan	nan	8.724251018041747e-17	3.3505410544868e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56676.700000013254	1.2639232285560804e-16	4.4620109915227913e-17	9.525511761785981e-17	6.418131351519036e-18	8.485390316459543e-17	2.2110731923604744e-17	nan	nan	8.717081344799949e-17	2.84913052690006e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56676.75000001326	1.2631026925292967e-16	3.742294468946537e-17	9.518722727639484e-17	6.207222225707566e-18	8.478079840956128e-17	1.751559302436984e-17	nan	nan	8.709917416071508e-17	2.2741942350476065e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56676.80000001326	1.2622826245279686e-16	3.0065833277739796e-17	9.511938528649379e-17	6.023449221554145e-18	8.470775750210067e-17	1.239878770589761e-17	nan	nan	8.702759229830858e-17	1.6418926926994432e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56676.85000001326	1.2614630072547533e-16	2.3737142645810595e-17	9.50515915786782e-17	5.8932198244825175e-18	8.463478376489343e-17	6.986132117515347e-18	nan	nan	8.695606834691649e-17	9.99203489693854e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56676.900000013266	1.260643821670519e-16	2.0926454723310932e-17	9.498384607900226e-17	5.843433774260819e-18	8.456187413586205e-17	3.1851222430684896e-18	nan	nan	8.688460137477713e-17	6.106922917426924e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56676.95000001327	1.2598250560566053e-16	2.3735996253953347e-17	9.491614872363253e-17	5.890546842279487e-18	8.448902998316883e-17	6.986102434225203e-18	nan	nan	8.681319150342464e-17	9.991932960370672e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56677.00000001327	1.259006733196601e-16	3.006300176719168e-17	9.484849950382115e-17	6.018002222174622e-18	8.441625143711496e-17	1.2398673294668227e-17	nan	nan	8.674183927976263e-17	1.6418586160127002e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56677.050000013274	1.258188883198082e-16	3.7417613130469805e-17	9.478089842132515e-17	6.198803786583961e-18	8.434353699923694e-17	1.751533574713897e-17	nan	nan	8.667054510890485e-17	2.2741209625827768e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56677.10000001328	1.2573715344327219e-16	4.4611362197859796e-17	9.471334547309774e-17	6.4064578302236234e-18	8.427088595287836e-17	2.2110276431336726e-17	nan	nan	8.65993084844591e-17	2.849002178528708e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56677.15000001328	1.2565547135408604e-16	5.111393298259593e-17	9.464584065149385e-17	6.617673960484713e-18	8.41982979071357e-17	2.6096235790117445e-17	nan	nan	8.652813090534634e-17	3.3503414740866327e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56677.20000001328	1.2557384454343158e-16	5.665647972423265e-17	9.45783839444384e-17	6.813422056199114e-18	8.412577299231013e-17	2.941907567054804e-17	nan	nan	8.645701146006058e-17	3.769403226641113e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56677.250000013286	1.2549227532990203e-16	6.108466192711301e-17	9.451097533505245e-17	6.97898442927238e-18	8.405330821147474e-17	3.204014765346831e-17	nan	nan	8.638595128292041e-17	4.1004563544822035e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56677.30000001329	1.2541076585981839e-16	6.430335930948164e-17	9.444361480185884e-17	7.103576721789542e-18	8.398090415098477e-17	3.393140595721199e-17	nan	nan	8.631495086006233e-17	4.339530819143489e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56677.35000001329	1.25329318107537e-16	6.62538753128157e-17	9.43763023189877e-17	7.179883944473033e-18	8.390856087599083e-17	3.5073572229802007e-17	nan	nan	8.62440095838157e-17	4.4839659669792653e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56677.400000013295	1.252479338756866e-16	6.690383133403971e-17	9.430903785578407e-17	7.203676032751062e-18	8.383627643197536e-17	3.545532039966621e-17	nan	nan	8.617312881131167e-17	4.532219028247928e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56677.4500000133	1.2516661479538825e-16	6.62427486356042e-17	9.424182137710684e-17	7.173566102064757e-18	8.376405140529362e-17	3.5072905285450486e-17	nan	nan	8.610230823871489e-17	4.483781611227999e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56677.5000000133	1.2508536232651876e-16	6.428077283156179e-17	9.417465284317928e-17	7.090930527870548e-18	8.369188325507279e-17	3.393004877962069e-17	nan	nan	8.603154821037209e-17	4.33915563415064e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56677.5500000133	1.250041777579392e-16	6.104988287285524e-17	9.410753220964513e-17	6.959995070663472e-18	8.361977263281872e-17	3.2038047135230174e-17	nan	nan	8.596084947574374e-17	4.099876035708086e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56677.600000013306	1.2492306220772332e-16	5.660821995782366e-17	9.404045942766199e-17	6.788084976311955e-18	8.354771843097146e-17	2.941613475464676e-17	nan	nan	8.589021187278435e-17	3.768591648690568e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56677.65000001331	1.2484201662329818e-16	5.1050048411050304e-17	9.397343444350883e-17	6.586022156325243e-18	8.34757203237781e-17	2.6092283077126143e-17	nan	nan	8.581963617121009e-17	3.349252576925377e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56677.70000001331	1.24761041781699e-16	4.452829794669826e-17	9.390645719938983e-17	6.36860808253431e-18	8.340377720367867e-17	2.210499365362437e-17	nan	nan	8.574912273562335e-17	2.847551819250866e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56677.750000013315	1.2468013828967445e-16	3.730944061240113e-17	9.383952763244348e-17	6.155027293888856e-18	8.333188874492024e-17	1.750807266004461e-17	nan	nan	8.56786714242343e-17	2.2721411854700095e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56677.80000001332	1.2459930658388892e-16	2.9920296986606935e-17	9.377264567565877e-17	5.968816919811738e-18	8.326005305813585e-17	1.2387837396136121e-17	nan	nan	8.56082823383214e-17	1.6389610563089625e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56677.85000001332	1.245185469310806e-16	2.3548978777720518e-17	9.370581125712727e-17	5.836806502402293e-18	8.318827072968077e-17	6.966286624731706e-18	nan	nan	8.553795665271462e-17	9.942823392181899e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56677.900000013324	1.2443785942814053e-16	2.0711320218399156e-17	9.363902430054797e-17	5.7863547621411e-18	8.311654078229623e-17	3.1410375875530925e-18	nan	nan	8.546769463073788e-17	6.025487350082816e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56677.95000001333	1.2435724324890704e-16	2.3547864409677325e-17	9.357228474399402e-17	5.834188106790504e-18	8.30448619129705e-17	6.966259146719002e-18	nan	nan	8.539749542165227e-17	9.942724495771399e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56678.00000001333	1.242766943841271e-16	2.991753614568726e-17	9.350559259690491e-17	5.9634788759327964e-18	8.297323848679282e-17	1.2387725275204953e-17	nan	nan	8.532735878238951e-17	1.6389279723753428e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56678.05000001333	1.241962079013456e-16	3.7304231206404945e-17	9.343894788329998e-17	6.146771873449735e-18	8.290167011285964e-17	1.7507822886608155e-17	nan	nan	8.525728288993762e-17	2.272069840063145e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56678.100000013335	1.2411577869799674e-16	4.451974013021753e-17	9.337235062243205e-17	6.357151461130035e-18	8.283016083050728e-17	2.2104550259513635e-17	nan	nan	8.51872660630744e-17	2.847426927295278e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56678.15000001334	1.24035401501237e-16	5.103719359204904e-17	9.330580082908654e-17	6.571008293481427e-18	8.275871226850036e-17	2.609158953091565e-17	nan	nan	8.511730676236753e-17	3.349058297265788e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56678.20000001334	1.2395507086747952e-16	5.659007407952914e-17	9.32392985135254e-17	6.769099683106527e-18	8.268732801012105e-17	2.941513160772124e-17	nan	nan	8.504740444091339e-17	3.768311583090958e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56678.250000013344	1.238747811822535e-16	6.102539296744725e-17	9.317284368154318e-17	6.9365780445260155e-18	8.261600870687523e-17	3.203667159724212e-17	nan	nan	8.497755703263173e-17	4.0994927804324703e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56678.30000001335	1.237945266598615e-16	6.424880246183012e-17	9.31064363342427e-17	7.062584688517078e-18	8.25447578117439e-17	3.3928232710759094e-17	nan	nan	8.490776255246502e-17	4.338650341235692e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56678.35000001335	1.2371430134306316e-16	6.620204043753073e-17	9.304007646835286e-17	7.139764707070372e-18	8.247357714894346e-17	3.5070572537267044e-17	nan	nan	8.483802053453245e-17	4.483133222747723e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56678.40000001335	1.2363409910261821e-16	6.685295073894799e-17	9.29737640759669e-17	7.163868789788024e-18	8.240246919419614e-17	3.545238318604639e-17	nan	nan	8.476832905454354e-17	4.53140325985323e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56678.450000013356	1.2355391363716357e-16	6.619112458944043e-17	9.290749914469198e-17	7.133504040316813e-18	8.233143694442886e-17	3.506992347002254e-17	nan	nan	8.46986868769013e-17	4.48295361663289e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56678.50000001336	1.234737384726333e-16	6.422664273979667e-17	9.284128165778002e-17	7.05005169983026e-18	8.226048209355683e-17	3.3926911777700607e-17	nan	nan	8.462909232038354e-17	4.338284865373787e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56678.55000001336	1.233935669620918e-16	6.09912675036012e-17	9.27751115935482e-17	6.917755550258141e-18	8.218960802941049e-17	3.2034627190502194e-17	nan	nan	8.455954394683637e-17	4.098927436814013e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
