MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
56267.46000000455	5.094400854603818e-16	1.9415573752870166e-16	5.449352684476463e-16	2.679651887661319e-16	7.21522626772474e-16	5.171919785717999e-16	7.568343987477572e-16	1.6723709704325182e-16	2.803953345754473e-16	1.7833906066871816e-16	1.0010096940493193e-16	4.0220316448459184e-16	1.676603641949648e-16	2.666103920421516e-16	9.83460860064195e-17	5.68010423398324e-16
56267.51000000455	5.045019686941561e-16	2.0027585732585815e-16	5.430990914376642e-16	2.7114234205591103e-16	7.186958611075469e-16	5.222697763199912e-16	7.529597233393696e-16	1.7211984809808658e-16	2.782655247229056e-16	1.7729375420272205e-16	9.996924490259819e-17	4.0002760281409173e-16	1.662694349236199e-16	2.649739465241181e-16	9.878347494119932e-17	5.647610698721527e-16
56267.56000000455	4.996643286275012e-16	2.057033894917349e-16	5.412648437732673e-16	2.7419245366892524e-16	7.159027511419574e-16	5.270976837441991e-16	7.490607665629444e-16	1.764625201270384e-16	2.7611977621767695e-16	1.7563768330162995e-16	9.98431158653836e-17	3.9641583677057893e-16	1.6490000539497003e-16	2.6239137044373866e-16	9.921079344888387e-17	5.594964518799763e-16
56267.610000004555	4.949254300806712e-16	2.104219553334667e-16	5.394323524798474e-16	2.77114080803692e-16	7.131427684976353e-16	5.316731119047476e-16	7.451367836468386e-16	1.8024969454689785e-16	2.7395639337273967e-16	1.7337407022866065e-16	9.972053279838865e-17	3.913744132898901e-16	1.6355413907898318e-16	2.588674600192553e-16	9.962524196849439e-17	5.522261208741518e-16
56267.66000000456	4.902835428477839e-16	2.1441774096904428e-16	5.376014431586615e-16	2.7990584995017195e-16	7.104153862444251e-16	5.359936273236951e-16	7.411870257475806e-16	1.8346857904658326e-16	2.7177368044716546e-16	1.7050758995123641e-16	9.959944629136236e-17	3.849128467914298e-16	1.6223389943028437e-16	2.5440902926461864e-16	1.0002402083550223e-16	5.4296377207147435e-16
56267.71000000456	4.857369416066495e-16	2.1767928010106657e-16	5.357719399732563e-16	2.8256645516372396e-16	7.077200788488517e-16	5.400569480549329e-16	7.372107398877409e-16	1.8610873806650662e-16	2.695699416484633e-16	1.670444070231225e-16	9.947780680708095e-17	3.7704364901956693e-16	1.6094135001089842e-16	2.4902493877804953e-16	1.0040433027167688e-16	5.317272858747952e-16
56267.760000004564	4.812839058290459e-16	2.201972922586641e-16	5.339436656357213e-16	2.850946564536035e-16	7.050563221229425e-16	5.438609400657201e-16	7.332071688931457e-16	1.8816189349744048e-16	2.6734348106226637e-16	1.629922290434917e-16	9.935356495645558e-17	3.6778236908237436e-16	1.5967855439819288e-16	2.427261354719929e-16	1.0076337034143258e-16	5.185387832345192e-16
56267.81000000457	4.76922719690527e-16	2.219645626866463e-16	5.321164413927745e-16	2.874892782788176e-16	7.024235931730995e-16	5.474036139088331e-16	7.291755513297641e-16	1.896217792381179e-16	2.650926027812393e-16	1.5836038107157912e-16	9.9224671286911e-17	3.5714764512142633e-16	1.5844757618487818e-16	2.3552570528691974e-16	1.0109834094810594e-16	5.034246961049889e-16
56267.86000000457	4.72651671981516e-16	2.2297585451576097e-16	5.302900870116755e-16	2.897492081450564e-16	6.998213703490271e-16	5.50683121666132e-16	7.251151214407829e-16	1.9048403842888283e-16	2.6281561077851465e-16	1.531599073680182e-16	9.908907625064235e-17	3.4516126917558754e-16	1.572504789790075e-16	2.274389420000071e-16	1.0140644180756087e-16	4.86415854448882e-16
56267.91000000457	4.684690560177447e-16	2.2322784690211983e-16	5.284644207660117e-16	2.918733952968216e-16	6.972491331926783e-16	5.536977541469256e-16	7.210251090823266e-16	1.9074615588181068e-16	2.605108089240994e-16	1.47403710553238e-16	9.894473042152703e-17	3.318482660882623e-16	1.5608932658809063e-16	2.1848343663691054e-16	1.016848724251775e-16	4.675475919482957e-16
56267.960000004576	4.643731695509799e-16	2.2271909498186637e-16	5.266392594212586e-16	2.9386084949962415e-16	6.947063623872528e-16	5.564459383258987e-16	7.169047396599264e-16	1.9040742098979607e-16	2.581765010317503e-16	1.4110674363475404e-16	9.87895843258277e-17	3.1723699117019095e-16	1.5496618263552355e-16	2.0867919474840597e-16	1.019308320687803e-16	4.46859873475832e-16
56268.01000000458	4.60362314680055e-16	2.2145000911376778e-16	5.248144182202232e-16	2.9571063990760123e-16	6.921925397062407e-16	5.589262350073995e-16	7.1275323406400875e-16	1.8946891859014917e-16	2.5581099080975465e-16	1.3428627935011547e-16	9.862158844748266e-17	3.013592491173044e-16	1.538831109441588e-16	1.9804879315369775e-16	1.0214151975442534e-16	4.2439744873307935e-16
56268.06000000458	4.564347977621469e-16	2.1942285219176355e-16	5.229897108683148e-16	2.974218940123167e-16	6.897071479624642e-16	5.611373367040934e-16	7.0856980860474855e-16	1.879335471532169e-16	2.534125818538992e-16	1.2696229660652966e-16	9.843869319107226e-17	2.8425044290221715e-16	1.528421753828774e-16	1.8661759458475316e-16	1.0231413422203559e-16	4.002100389339621e-16
56268.110000004584	4.525889293241143e-16	2.1664175499346844e-16	5.211649495186017e-16	2.989937966689681e-16	6.872496709571417e-16	5.630780657192552e-16	7.043536749474968e-16	1.8580606548495224e-16	2.509795776896577e-16	1.191580501853047e-16	9.823884905111588e-17	2.6594976216068095e-16	1.5184543985124598e-16	1.7441405334492936e-16	1.0244587391983466e-16	3.7435256741955467e-16
56268.16000000459	4.488230239741211e-16	2.1311275072941262e-16	5.193399447567668e-16	3.0042558919662666e-16	6.848195934290424e-16	5.647473724234272e-16	7.001040400469571e-16	1.8309317108261304e-16	2.485102816878156e-16	1.1090093833557453e-16	9.80200064692276e-17	2.4650043244979007e-16	1.508949682488311e-16	1.6147016823480365e-16	1.0253393695933976e-16	3.468854526534466e-16
56268.21000000459	4.451354003130161e-16	2.0884383134083936e-16	5.1751450558582495e-16	3.0171656854938165e-16	6.824164010035319e-16	5.661443337169636e-16	6.958201060813865e-16	1.7980361559660325e-16	2.460029971371266e-16	1.0222387395682124e-16	9.778011573888652e-17	2.2595006007726497e-16	1.4999282464397034e-16	1.478221916494682e-16	1.0257552112788245e-16	3.178749968918256e-16
56268.26000000459	4.4152438084628236e-16	2.0384502986716352e-16	5.156884394107219e-16	3.0286608655576085e-16	6.800395801417727e-16	5.672681516711516e-16	6.915010703864183e-16	1.7594836581401463e-16	2.4345602719274986e-16	9.316754481647323e-17	9.75171272593824e-17	2.043511423009691e-16	1.4914107318171525e-16	1.3351180733470228e-16	1.0256782384698562e-16	2.873939347577115e-16
56268.310000004596	4.379882918963761e-16	1.981285356422111e-16	5.13861552022728e-16	3.038735492238737e-16	6.776886180897955e-16	5.681181523413175e-16	6.871461253882282e-16	1.7154082259422043e-16	2.4086767487156253e-16	8.37843221569895e-17	9.722899137180918e-17	1.8176189063764524e-16	1.4834177793040338e-16	1.185882318282069e-16	1.0250804213953893e-16	2.5552227589733297e-16
56268.3600000046	4.3452546351447277e-16	1.917088526611642e-16	5.120336475836634e-16	3.0473841611014984e-16	6.753630028276844e-16	5.686937847462358e-16	6.827544585368572e-16	1.6659711583307253e-16	2.3823624307325357e-16	7.414539560938288e-17	9.691365840667967e-17	1.5824770421683112e-16	1.4759700305042912e-16	1.0311228616959954e-16	1.0239337263521307e-16	2.2234874941749863e-16
56268.4100000046	4.3113422939272363e-16	1.8460301688928477e-16	5.102045286099498e-16	3.054601997497743e-16	6.730622230186963e-16	5.68994620009168e-16	6.783252522386226e-16	1.6113650169567863e-16	2.355600345451674e-16	6.435461387198571e-17	9.656907843527053e-17	1.3388416018673946e-16	1.4690881293232903e-16	8.716510915546928e-17	1.0222101152985203e-16	1.8797363892487704e-16
56268.460000004605	4.2781292677708373e-16	1.768308968565785e-16	5.083739959565062e-16	3.0603846514708738e-16	6.707857679584026e-16	5.690203506560012e-16	6.738576837880056e-16	1.5518190040092728e-16	2.328373519244915e-16	5.457716110999371e-17	9.61932017457703e-17	1.0876407371799345e-16	1.4627927195129687e-16	7.086926744634472e-17	1.0198815456922997e-16	1.5251534440883477e-16
56268.51000000461	4.245598963794257e-16	1.684156157813961e-16	5.06541848800418e-16	3.064728293245351e-16	6.685331275238072e-16	5.687707900670655e-16	6.693509253000623e-16	1.487606308959957e-16	2.300664976515371e-16	4.5102819449611604e-17	9.578397847294206e-17	8.301776373684076e-17	1.4571044445184072e-16	5.4448860435383616e-17	1.0169199702333292e-16	1.1612908952222878e-16
56268.56000000461	4.2137348229069415e-16	1.5938415672574535e-16	5.0470788462446795e-16	3.067629609288728e-16	6.663037921224663e-16	5.682458720798465e-16	6.648041436413816e-16	1.41905426174626e-16	2.2724577406114633e-16	3.648947408735824e-17	9.533935869335297e-17	5.68899556369815e-17	1.4520439503929653e-16	3.844221073817914e-17	1.0132973367485324e-16	7.907851896476174e-17
56268.61000000461	4.18252031893244e-16	1.4976825243100476e-16	5.028718992004876e-16	3.069085798936396e-16	6.640972526415838e-16	5.674456507400668e-16	6.602165003611795e-16	1.3465585500693005e-16	2.243734832889413e-16	2.9848186794174896e-17	9.485729237246898e-17	3.1209398704325875e-17	1.4476318827297177e-16	2.4677992184807164e-17	1.0089855877756663e-16	4.21923133641218e-17
56268.66000000462	4.1519389577419917e-16	1.3960573312652319e-16	5.0103368657249e-16	3.069094571570829e-16	6.619130003970742e-16	5.663703001994461e-16	6.555871516217754e-16	1.2706034046899285e-16	2.2144792733226202e-16	2.702007786230902e-17	9.433572948633712e-17	1.41114703414663e-17	1.443888817158522e-16	1.9948014439184736e-17	1.0039566606783769e-16	1.583193431720182e-17
56268.71000000462	4.1219742763854596e-16	1.2894263820555924e-16	4.991930390396675e-16	3.0676541443476256e-16	6.597505270826305e-16	5.650201147590188e-16	6.50915248128931e-16	1.1917906450515188e-16	2.1846866340498764e-16	2.9233017027541696e-17	9.377350172620659e-17	3.070453834896001e-17	1.440820172606726e-16	2.9030693549945366e-17	9.981950793246183e-17	4.151042551467731e-17
56268.76000000462	4.0926098422218545e-16	1.178366528264137e-16	4.973497471391617e-16	3.0647632404658904e-16	6.576093247187247e-16	5.633955090571779e-16	6.461999350614455e-16	1.1108819542489712e-16	2.154402701520003e-16	3.511977643949851e-17	9.31729676071016e-17	5.5150268313285316e-17	1.4383975518329521e-16	4.314862743340797e-17	9.917357315516125e-17	7.662210736524309e-17
56268.810000004625	4.0638292520508823e-16	1.0636294241984196e-16	4.95503599628683e-16	3.0604210879787706e-16	6.554888856016124e-16	5.614970184023391e-16	6.414403520004259e-16	1.0288608248138596e-16	2.1236858145581497e-16	4.273059154845917e-17	9.253736731163372e-17	7.924792206455811e-17	1.436587982216213e-16	5.797047668323688e-17	9.846260919276166e-17	1.1074810237786609e-16
56268.86000000463	4.0356161312544906e-16	9.462452922110153e-17	4.93654383468921e-16	3.054627419144427e-16	6.533887022522367e-16	5.593252992506545e-16	6.366356328581327e-16	9.470230746637467e-17	2.0925943106066466e-16	5.0901466171538736e-17	9.186994107531989e-17	1.0218026474995706e-16	1.4353584915958057e-16	7.241406424108844e-17	9.769136300836554e-17	1.4307935056888496e-16
56268.91000000463	4.007954132923108e-16	8.277168114611791e-17	4.918018838057774e-16	3.047382470318889e-16	6.513082673652092e-16	5.568811298294966e-16	6.317849058065062e-16	8.671062420280887e-17	2.0611865259125043e-16	5.905627338317757e-17	9.11739288850219e-17	1.2371749298627947e-16	1.4346761105727322e-16	8.612077330204485e-17	9.686458108184253e-17	1.7337415469050858e-16
56268.960000004634	3.980826936998824e-16	7.103992071091896e-17	4.899458839524038e-16	3.038686982394169e-16	6.492470737575966e-16	5.541654109081813e-16	6.268872932049484e-16	7.914633781570755e-17	2.0295207958321034e-16	6.690174052670503e-17	9.045257086515545e-17	1.4374496200955888e-16	1.4345078674465742e-16	9.892870799813698e-17	9.598700946837223e-17	2.0149996913952164e-16
56269.01000000464	3.9542182494138743e-16	5.982701839930377e-17	4.880861653710627e-16	3.0285422017872537e-16	6.472046143177618e-16	5.511791667178133e-16	6.219419115282105e-16	7.232615065846072e-17	1.997655454760881e-16	7.427525655517645e-17	8.970910702903503e-17	1.6218610753889842e-16	1.4348207931251907e-16	1.1074630645719228e-16	9.506339382044025e-17	2.273618152619441e-16
56269.06000000464	3.92811180122239e-16	4.984494693925464e-17	4.86222507654775e-16	3.016949881988621e-16	6.451803819541052e-16	5.479235460226543e-16	6.169478712928765e-16	6.666105406856846e-17	1.9656488364614589e-16	8.107830983334794e-17	8.894677741113724e-17	1.7898224231490391e-16	1.4355819197438653e-16	1.2151324825399045e-16	9.409847943419867e-17	2.5088371784937463e-16
56269.11000000464	3.9024913477490893e-16	4.235405708614749e-17	4.8435468850879e-16	3.003912285680079e-16	6.431738695437829e-16	5.44399823345978e-16	6.119042769846226e-16	6.263830948556251e-17	1.9335592742745805e-16	8.724653502094834e-17	8.81688218766416e-17	1.9408559145031305e-16	1.4367582780570287e-16	1.3118580185453215e-16	9.309701128465947e-17	2.7200229628479287e-16
56269.160000004646	3.8773406677238847e-16	3.916468115061967e-17	4.824824837318536e-16	2.989432187435456e-16	6.41184569881301e-16	5.406094003540937e-16	6.068102269839103e-16	6.073752163585459e-17	1.9014451012597383e-16	9.273535817165155e-17	8.73784804441531e-17	2.074563993936449e-16	1.438316900353393e-16	1.3973049325173533e-16	9.206373404802895e-17	2.906640752806823e-16
56269.21000000465	3.8526487976914723e-16	4.137943667453857e-17	4.806056671972945e-16	2.9735128770199755e-16	6.392119756271125e-16	5.3655380740240885e-16	6.01666791694099e-16	6.12051090900494e-17	1.869364650476425e-16	9.751265420918583e-17	8.657899292065537e-17	2.1906155055148851e-16	1.4402248198422385e-16	1.4712105763681116e-16	9.100339217107925e-17	3.068241781063013e-16
56269.26000000465	3.8284257372935734e-16	4.7743367110105237e-17	4.787240108338918e-16	2.956158163307809e-16	6.372555792560997e-16	5.322347052485376e-16	5.9648294829725285e-16	6.373549874513912e-17	1.8373762549606947e-16	1.0155476484832847e-16	8.577359926126701e-17	2.288738373360899e-16	1.4424490701931306e-16	1.533368420657909e-16	8.992072987317881e-17	3.204456149863138e-16
56269.310000004654	3.8046867439664865e-16	5.63104278195236e-17	4.768372846065463e-16	2.9373723788399483e-16	6.353148730059663e-16	5.276538869378507e-16	5.912696469755317e-16	6.778737275227639e-17	1.805538248053292e-16	1.0484422915436136e-16	8.496553934703913e-17	2.3687153737949446e-16	1.444956684001637e-16	1.58361911168821e-16	8.882049120314329e-17	3.314988613078742e-16
56269.36000000466	3.781447098524763e-16	6.573959951660482e-17	4.749452564967857e-16	2.917160385049419e-16	6.333893488256241e-16	5.228132798673551e-16	5.860378337628079e-16	7.2816359816998e-17	1.7739089635637128e-16	1.0736843883605695e-16	8.415805305902283e-17	2.430381560074415e-16	1.4477146957044632e-16	1.6218452409832336e-16	8.77074200754442e-17	3.3996159363177013e-16
56269.41000000466	3.7587221060004737e-16	7.528457954433164e-17	4.730476924830192e-16	2.89552757818437e-16	6.314784983233814e-16	5.177149480352112e-16	5.807984515969844e-16	7.83669456253478e-17	1.7425467361686465e-16	1.091188210622585e-16	8.33543802729787e-17	2.4736226597168107e-16	1.4506901406588834e-16	1.647968194252419e-16	8.658626029694237e-17	3.45818521574656e-16
56269.46000000466	3.736527096491255e-16	8.453767760371154e-17	4.711443565206162e-16	2.87247989596536e-16	6.295818127151711e-16	5.123610944831275e-16	5.755624413723241e-16	8.409265519235532e-17	1.7115099010604102e-16	1.1009033951844147e-16	8.255776082763357e-17	2.4983740728928407e-16	1.4538500526878906e-16	1.661946283503101e-16	8.546175561764767e-17	3.4906128426559585e-16
56269.510000004666	3.7148774260001855e-16	9.32649921229444e-17	4.692350105217836e-16	2.848023825017887e-16	6.27698782772583e-16	5.067540639405995e-16	5.703407429913347e-16	8.974108570377926e-17	1.6808567946735155e-16	1.102812010211438e-16	8.177143469397763e-17	2.5046203391916655e-16	1.4571614662281902e-16	1.6637737292480237e-16	8.433864974459343e-17	3.4968839536322697e-16
56269.56000000467	3.6937884772895476e-16	1.0132360008788093e-16	4.673194143352247e-16	2.822166409128406e-16	6.258288987708385e-16	5.008963456802708e-16	5.651442964165468e-16	9.513086440155889e-17	1.6506457545909178e-16	1.0969270684467672e-16	8.099864175835253e-17	2.492394939187418e-16	1.460591417557625e-16	1.6534802774646418e-16	8.322168641966797e-17	3.477052279862472e-16
56269.61000000467	3.673275660726419e-16	1.0862103158086367e-16	4.6539732572558915e-16	2.7949152583792357e-16	6.2397165043667e-16	4.947905765950592e-16	5.599840427225297e-16	1.0013151911477866e-16	1.620935119801831e-16	1.0832921917724755e-16	8.024262191768097e-17	2.461780404979073e-16	1.4641069412663283e-16	1.6311313586398598e-16	8.211560940777072e-17	3.4312403561136987e-16
56269.660000004675	3.653354415125414e-16	1.1509478165724088e-16	4.634685003527386e-16	2.7662785592262495e-16	6.221265268961007e-16	4.884395445090872e-16	5.548709251476607e-16	1.046485848370125e-16	1.5917832310767288e-16	1.0619823485027698e-16	7.950661517998691e-17	2.412908734032073e-16	1.4676750731718587e-16	1.5968287842065073e-16	8.102516257058302e-17	3.35964008080933e-16
56269.71000000468	3.634040208606929e-16	1.2070145578329683e-16	4.615326917507578e-16	2.736265085593298e-16	6.202930166220737e-16	4.818461917347721e-16	5.498158901462844e-16	1.0861328276963208e-16	1.5632484305689055e-16	1.0331057744692022e-16	7.879386159032803e-17	2.3459621000189913e-16	1.4712628477109215e-16	1.5507120653635412e-16	7.995508988484171e-17	3.262513642993899e-16
56269.76000000468	3.61534853944233e-16	1.2541074590847807e-16	4.595896513068025e-16	2.704884211070029e-16	6.184706073820229e-16	4.750136188912674e-16	5.44829888440698e-16	1.1197554603921472e-16	1.535389062634793e-16	9.968074166434222e-17	7.810760101917436e-17	2.2611739430252147e-16	1.4748373010079315e-16	1.4929605560587996e-16	7.89101354866692e-17	3.14019486356552e-16
56269.81000000468	3.597294936907507e-16	1.2920195026332007e-16	4.576391282396944e-16	2.672145922311299e-16	6.166587861852574e-16	4.679450889995949e-16	5.399238760739373e-16	1.1469934201228905e-16	1.5082634737870851e-16	9.532745688825252e-17	7.745107370204283e-17	2.1588305013561987e-16	1.4783654690338751e-16	1.4237967929009009e-16	7.789504370710542e-17	2.993091042525553e-16
56269.860000004686	3.5798949621386757e-16	1.3206190127818045e-16	4.556808695783197e-16	2.6380608337561254e-16	6.148570392303205e-16	4.606440318726397e-16	5.351088154624724e-16	1.167595386273564e-16	1.4819300127416138e-16	9.02745939948492e-17	7.682751967870059e-17	2.0392729920654599e-16	1.4818143865323138e-16	1.343491740851946e-16	7.691455910662437e-17	2.8216854754765087e-16
56269.91000000469	3.563164208983276e-16	1.339837139410626e-16	4.537146201398171e-16	2.60264020379991e-16	6.130648518521042e-16	4.531140488193784e-16	5.303956764494067e-16	1.1813981118731686e-16	1.4564470310501643e-16	8.455264476501236e-17	7.624017916350242e-17	1.9029007666608263e-16	1.4851510893208062e-16	1.252373264243788e-16	7.597342651371158e-17	2.6265409520603715e-16
56269.96000000469	3.547118304856793e-16	1.3496603997405794e-16	4.517401225075216e-16	2.5658959525804253e-16	6.112817084689284e-16	4.453589176853978e-16	5.257954373583679e-16	1.1883126314421808e-16	1.4318728825145348e-16	7.820121089952372e-17	7.569229235493152e-17	1.7501760928079846e-16	1.4883426116826298e-16	1.1508404897625788e-16	7.507639106479511e-17	2.4083048478516766e-16
56270.010000004695	3.5317729116026396e-16	1.350126563550013e-16	4.497571170087132e-16	2.527840681563576e-16	6.095070925294195e-16	4.3738259825408604e-16	5.213190860479086e-16	1.1883155376125635e-16	1.408265923983416e-16	7.127337409687218e-17	7.51870995784439e-17	1.5816320042761268e-16	1.4913559894353425e-16	1.0393896441204321e-16	7.422819823808533e-17	2.1677171178540104e-16
56270.0600000047	3.517143726348569e-16	1.3413229658937e-16	4.477653416921359e-16	2.4884876951496233e-16	6.077404864593218e-16	4.2918923803564747e-16	5.169776209662366e-16	1.1814440555672362e-16	1.3856845157508308e-16	6.384377637336224e-17	7.472784121769144e-17	1.397886401973909e-16	1.494158256555366e-16	9.186642159683609e-17	7.343359388876848e-17	1.9056242486719952e-16
56270.1100000047	3.503246482366555e-16	1.3233868198428215e-16	4.457645323052855e-16	2.447851024562158e-16	6.059813716080496e-16	4.207831784742597e-16	5.127820522073082e-16	1.1677941987523465e-16	1.3641870206655038e-16	5.602447621190924e-17	7.431775765103551e-17	1.199670734342283e-16	1.4967164482465456e-16	7.895617367624915e-17	7.269732428826075e-17	1.6230072261833373e-16
56270.160000004704	3.490096949931857e-16	1.2965074501995496e-16	4.437544222714753e-16	2.405945454330902e-16	6.042292281952215e-16	4.12168961607869e-16	5.087434025670072e-16	1.1475217045032975e-16	1.343831805794934e-16	4.799811327982372e-17	7.396008942084405e-17	9.878977136964433e-17	1.4989975983318747e-16	6.534890832132061e-17	7.202413616346255e-17	1.3210482214550828e-16
56270.21000000471	3.477710937193314e-16	1.2609306818378533e-16	4.417347426666946e-16	2.362786551742073e-16	6.024835352569366e-16	4.03351337218616e-16	5.048727086008012e-16	1.1208458025807641e-16	1.3246772410191364e-16	4.0091272409469583e-17	7.365807717529567e-17	7.638555264711466e-17	1.500968740174062e-16	5.130703054745617e-17	7.141877672619921e-17	1.0013296997872087e-16
56270.26000000471	3.46610429102914e-16	1.2169659792540052e-16	4.397052221962007e-16	2.3183906997042753e-16	6.007437705919615e-16	3.9433527051753365e-16	5.011810216820127e-16	1.0880562273385087e-16	1.3067817009056524e-16	3.293758954043264e-17	7.34149615466974e-17	5.2994488927591915e-17	1.5025969072892442e-16	3.745166421781472e-17	7.088599372567261e-17	6.666593609764659e-17
56270.31000000471	3.4552928979182394e-16	1.164997449416875e-16	4.376655871709143e-16	2.27277513357366e-16	5.990094107077124e-16	3.851259504126142e-16	4.976794090611772e-16	1.0495243072577329e-16	1.2902035633501686e-16	2.776922541384066e-17	7.323398333665336e-17	2.9418204419933445e-17	1.50384913304013e-16	2.5714661193214157e-17	7.043053546267405e-17	3.27330963417127e-17
56270.360000004715	3.445292684806618e-16	1.1055006446383965e-16	4.3561556148356084e-16	2.2259579825967135e-16	5.972799307660727e-16	3.757287984158954e-16	4.94378954926496e-16	1.0057195226050524e-16	1.2750010609116027e-16	2.6433580582350005e-17	7.311838346844997e-17	1.3475468928958164e-17	1.504692509092109e-16	2.1996398127568286e-17	7.005713922515801e-17	1.5949367297798454e-17
56270.41000000472	3.436119619973184e-16	1.0390685153855406e-16	4.3355486658459326e-16	2.177958316778798e-16	5.955548045290734e-16	3.661494782538857e-16	4.912907614658048e-16	9.572336911370892e-17	1.2612006756082862e-16	2.972214834535125e-17	7.307035208055798e-17	2.956769688565008e-17	1.5051067053002968e-16	3.010676394396928e-17	6.976807935545666e-17	4.648033890418263e-17
56270.46000000472	3.4277897139071835e-16	9.664523844711564e-17	4.314832214578712e-16	2.128796200169474e-16	5.93833504304384e-16	3.5639390625450917e-16	4.884259499289588e-16	9.048159931941856e-17	1.248758044054207e-16	3.613220432010634e-17	7.308787644200264e-17	5.351128013607144e-17	1.5050994581236133e-16	4.339165791573607e-17	6.956013425973154e-17	8.114387089839781e-17
56270.510000004724	3.420319020173795e-16	8.886284289138545e-17	4.294003425960963e-16	2.0784927517935965e-16	5.921155008905737e-16	3.464682625952867e-16	4.8579566169267e-16	8.494233627725005e-17	1.2376192208789777e-16	4.40238234982601e-17	7.316789304757458e-17	7.750628294645681e-17	1.5046823005995122e-16	5.787693565051463e-17	6.94293392581926e-17	1.1507536278937502e-16
56270.56000000473	3.413723636292995e-16	8.0690866989205e-17	4.2730594397602657e-16	2.0270702157585013e-16	5.904002635222678e-16	3.363790035117378e-16	4.834110593258513e-16	7.922919833200419e-17	1.227730265118486e-16	5.245629272059258e-17	7.330733847142249e-17	1.0074768966040625e-16	1.5038667660723033e-16	7.237561630333425e-17	6.937173026087817e-17	1.4773326428381701e-16
56270.61000000473	3.4080197046110717e-16	7.231307575084183e-17	4.2519973703342115e-16	1.9745520424566057e-16	5.886872598150499e-16	3.2613287458139033e-16	4.812833276567442e-16	7.350352981965733e-17	1.2190372393711393e-16	6.095146572670218e-17	7.350314954164065e-17	1.2299111224167354e-16	1.5026643851245904e-16	8.646064422361458e-17	6.938334376596297e-17	1.788990454086954e-16
56270.66000000473	3.4032234131815314e-16	6.399850386025287e-17	4.2308143063777915e-16	1.9209629832899436e-16	5.869759557102083e-16	3.157369252198695e-16	4.794236748419333e-16	6.797678503130555e-17	1.2114862104306823e-16	6.925394549153443e-17	7.375226300696538e-17	1.441032346517652e-16	1.501086691254112e-16	9.993014811132677e-17	6.946021678531042e-17	2.084275711531615e-16
56270.710000004736	3.3993509966455924e-16	5.615581188808142e-17	4.2095073106679315e-16	1.8663292020042488e-16	5.85265815419262e-16	3.051985245511215e-16	4.778433334363482e-16	6.292323920547095e-17	1.2050232483486904e-16	7.72140267253745e-17	7.405161575897743e-17	1.639881519258066e-16	1.4991452133557623e-16	1.1266574810634498e-16	6.959838685293267e-17	2.3620262747969057e-16
56270.76000000474	3.396418737110846e-16	4.940992073366136e-17	4.1880734198058507e-16	1.8106784065952758e-16	5.835563013683088e-16	2.9452537884753715e-16	4.765535614655147e-16	5.868534259125876e-17	1.1995944268798854e-16	8.473542479000854e-17	7.439814479506821e-17	1.8256791923447942e-16	1.496851483086142e-16	1.245866364210559e-16	6.97938919782916e-17	2.6212440669075227e-16
56270.81000000474	3.3944429650333836e-16	4.465166986061364e-17	4.166509643956827e-16	1.7540400069143051e-16	5.81846874142107e-16	2.837255507761177e-16	4.755656434995074e-16	5.565496191156048e-17	1.195145822966507e-16	9.175111062012257e-17	7.478878713379129e-17	1.9977574774396822e-16	1.4942170305675708e-16	1.3563189509321084e-16	7.004277060569096e-17	2.861048483772513e-16
56270.860000004745	3.3934398276522276e-16	4.288098237763869e-17	4.144812966587452e-16	1.696445304664491e-16	5.801369924280458e-16	2.728074807427514e-16	4.748908332687354e-16	5.420847008143827e-17	1.1916235167148754e-16	9.821142667858251e-17	7.52204799259636e-17	2.1555310289937035e-16	1.491253385155228e-16	1.4575270412625686e-16	7.034106161055407e-17	3.0806550799048153e-16
56270.91000000475	3.39337624175017e-16	4.444135505095896e-17	4.122980344200255e-16	1.637927724603347e-16	5.784261129597781e-16	2.617800106963887e-16	4.745280196675767e-16	5.446813366895847e-17	1.1889735911141399e-16	1.0407785973348717e-16	7.569016031711152e-17	2.2984826188955295e-16	1.4879720765111484e-16	1.5490852281491367e-16	7.068480424121927e-17	3.279364076400358e-16
56270.96000000475	3.3941092208419744e-16	4.844898394041048e-17	4.1010087060660464e-16	1.5785230986766256e-16	5.767136904607433e-16	2.506524108511977e-16	4.744484685133234e-16	5.6091999592667e-17	1.187142132036279e-16	1.0931958242179139e-16	7.619476560618697e-17	2.4261549973333273e-16	1.4843846330699426e-16	1.630650468370585e-16	7.107003809592877e-17	3.456553300436659e-16
56271.01000000475	3.3954809419187434e-16	5.378312317406101e-17	4.078894953953419e-16	1.518270018845266e-16	5.749991775873747e-16	2.3943440991289553e-16	4.746197300528171e-16	5.862032962376362e-17	1.18607522783766e-16	1.139114311421799e-16	7.673123308156076e-17	2.538145824504194e-16	1.4805025826525088e-16	1.7019303304162123e-16	7.149280310557043e-17	3.611673395879732e-16
56271.060000004756	3.3973336140288646e-16	5.957435330661594e-17	4.056635961855772e-16	1.4572102800205136e-16	5.732820248721209e-16	2.2813622957426354e-16	4.750093773055852e-16	6.161824784124975e-17	1.1857189692887267e-16	1.1783266989063284e-16	7.729650011625228e-17	2.634104227982498e-16	1.4763374546140258e-16	1.7626758158710407e-16	7.194913948460995e-17	3.7442443382881605e-16
