MJD	Bessell_B	Bessell_B_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
53829.00000000267	6.503425083779819e-17	3.531292302594004e-18	nan	nan	8.603453399375252e-17	1.162621170660162e-18	nan	nan	9.887832258579519e-17	5.1358793736621755e-18	nan	nan	4.603635223616032e-17	1.6971968735945e-17	nan	nan	nan	nan	nan	nan	8.357388451725792e-17	7.533464938860172e-18
53829.05000000267	6.483295682878054e-17	3.480305519369136e-18	nan	nan	8.576824011582195e-17	1.1286366209428e-18	nan	nan	9.857398958092256e-17	5.131672678569526e-18	nan	nan	4.589387278451256e-17	1.4670460339793195e-17	nan	nan	nan	nan	nan	nan	8.331540080080189e-17	7.358192043714903e-18
53829.100000002676	6.463228586389661e-17	3.4501844756658877e-18	nan	nan	8.550277039508065e-17	1.1119870628586145e-18	nan	nan	9.827059329685648e-17	5.1288511958547915e-18	nan	nan	4.5751834628938424e-17	1.19770114177722e-17	nan	nan	nan	nan	nan	nan	8.305766857008076e-17	7.248286626527007e-18
53829.15000000268	6.443223601438944e-17	3.4474585239116553e-18	nan	nan	8.523812225387554e-17	1.1175287297068524e-18	nan	nan	9.79681306173376e-17	5.1278295045806865e-18	nan	nan	4.561023521023275e-17	8.933432922667842e-18	nan	nan	nan	nan	nan	nan	8.280066232886208e-17	7.22856547455425e-18
53829.20000000268	6.423280535789547e-17	3.47098628888858e-18	nan	nan	8.49742931623825e-17	1.1427131036759176e-18	nan	nan	9.766659858015695e-17	5.1283888664339885e-18	nan	nan	4.5469071777654395e-17	5.622067954370011e-18	nan	nan	nan	nan	nan	nan	8.254437569286772e-17	7.30233394676807e-18
53829.250000002685	6.40339919783123e-17	3.5135616784152456e-18	nan	nan	8.471128061471085e-17	1.181220682543909e-18	nan	nan	9.736599429619474e-17	5.1300365242279895e-18	nan	nan	4.5328341389316205e-17	2.444804611706742e-18	nan	nan	nan	nan	nan	nan	8.22888279034549e-17	7.445880558079654e-18
53829.30000000269	6.383579396542384e-17	3.567579543244817e-18	nan	nan	8.444908210943998e-17	1.2267044353946347e-18	nan	nan	9.706631488398144e-17	5.132305092536481e-18	nan	nan	4.518804105184658e-17	2.9956573089486725e-18	nan	nan	nan	nan	nan	nan	8.203403746607935e-17	7.632247947678e-18
53829.35000000269	6.36382094148786e-17	3.625848967044844e-18	nan	nan	8.418769514958212e-17	1.273585761431586e-18	nan	nan	9.67675574693354e-17	5.1347656482373646e-18	nan	nan	4.504816966680024e-17	6.297700251606905e-18	nan	nan	nan	nan	nan	nan	8.178002027715117e-17	7.836012571256921e-18
53829.40000000269	6.344123642817894e-17	3.682022360517606e-18	nan	nan	8.392711724253894e-17	1.3173471503494193e-18	nan	nan	9.646971918535911e-17	5.13703754328561e-18	nan	nan	4.4908727551193505e-17	9.566817127487822e-18	nan	nan	nan	nan	nan	nan	8.152678963895382e-17	8.035163011761207e-18
53829.4500000027	6.32448731126515e-17	3.7308090999812616e-18	nan	nan	8.366734590013752e-17	1.3545287564801253e-18	nan	nan	9.617279717240806e-17	5.138796408243108e-18	nan	nan	4.476971487429256e-17	1.2544404509776693e-17	nan	nan	nan	nan	nan	nan	8.12743562735634e-17	8.211794201447478e-18
53829.5000000027	6.304911758142543e-17	3.768045291082145e-18	nan	nan	8.340837863851745e-17	1.3826068123749371e-18	nan	nan	9.587678857807831e-17	5.139780485722214e-18	nan	nan	4.4631131617216283e-17	1.5161646979941407e-17	nan	nan	nan	nan	nan	nan	8.102272833577203e-17	8.352105525709684e-18
53829.5500000027	6.285396795342715e-17	3.790686416406859e-18	nan	nan	8.3150212978214e-17	1.399855397150087e-18	nan	nan	9.558169055719645e-17	5.139795435054392e-18	nan	nan	4.449297757361082e-17	1.7380338780463324e-17	nan	nan	nan	nan	nan	nan	8.077191142502117e-17	8.446103178855643e-18
53829.600000002705	6.26594223533803e-17	3.796771417223842e-18	nan	nan	8.28928464441334e-17	1.4052349064459595e-18	nan	nan	9.52875002717151e-17	5.1387177387381274e-18	nan	nan	4.4355252350497404e-17	1.9173885170993723e-17	nan	nan	nan	nan	nan	nan	8.052190859634774e-17	8.487251626826976e-18
53829.65000000271	6.246547891173827e-17	3.7853885580519475e-18	nan	nan	8.263627656548288e-17	1.3983209694712046e-18	nan	nan	9.499421489082742e-17	5.136496813980466e-18	nan	nan	4.421795536891954e-17	2.0522845082676753e-17	nan	nan	nan	nan	nan	nan	8.027272037034802e-17	8.472198609734227e-18
53829.70000000271	6.227213576468423e-17	3.756659801415782e-18	nan	nan	8.23805008758132e-17	1.379276540728218e-18	nan	nan	9.470183159082387e-17	5.133155897874297e-18	nan	nan	4.4081085864666865e-17	2.1413413597946707e-17	nan	nan	nan	nan	nan	nan	8.002434474216232e-17	8.400628742847934e-18
53829.750000002714	6.207939105415541e-17	3.711751121612502e-18	nan	nan	8.212551691296202e-17	1.3488678805687246e-18	nan	nan	9.441034755514336e-17	5.128791733276518e-18	nan	nan	4.394464288890673e-17	2.183677375758912e-17	nan	nan	nan	nan	nan	nan	7.977677718948364e-17	8.275267675472761e-18
53829.80000000272	6.188724292776215e-17	3.6529090453711164e-18	nan	nan	8.187132221907462e-17	1.308526294593742e-18	nan	nan	9.411975997430837e-17	5.123573038864131e-18	nan	nan	4.380862530884765e-17	2.1788792344723258e-17	nan	nan	nan	nan	nan	nan	7.953001067959452e-17	8.102043545955055e-18
53829.85000000272	6.16956895388257e-17	3.5835159526749964e-18	nan	nan	8.161791434059164e-17	1.26045779292113e-18	nan	nan	9.383006604589267e-17	5.117737703502247e-18	nan	nan	4.3673031808302395e-17	2.1269896189170158e-17	nan	nan	nan	nan	nan	nan	7.928403567543313e-17	7.890398767434869e-18
53829.90000000272	6.150472904631615e-17	3.508145295811942e-18	nan	nan	8.136529082819278e-17	1.2077968935830115e-18	nan	nan	9.354126297459102e-17	5.111588606767195e-18	nan	nan	4.353786088826979e-17	2.0285077906994265e-17	nan	nan	nan	nan	nan	nan	7.903884014069259e-17	7.653715624326749e-18
53829.950000002726	6.131435961486321e-17	3.432580198663382e-18	nan	nan	8.111344923680486e-17	1.1547787241791957e-18	nan	nan	9.325334797207097e-17	5.105487935543163e-18	nan	nan	4.340311086748788e-17	1.884403256641094e-17	nan	nan	nan	nan	nan	nan	7.87944095439552e-17	7.40975097060687e-18
53830.00000000273	6.112457941471039e-17	3.3637344777692878e-18	nan	nan	8.086238712569333e-17	1.106849368244396e-18	nan	nan	9.296631825704758e-17	5.0998498476073094e-18	nan	nan	4.326877988288801e-17	1.6961481616387345e-17	nan	nan	nan	nan	nan	nan	7.855072686186335e-17	7.180842329025758e-18
53830.05000000273	6.093538662176082e-17	3.309390540209365e-18	nan	nan	8.061210205821102e-17	1.0705386536186584e-18	nan	nan	9.268017105518632e-17	5.0951313289687365e-18	nan	nan	4.313486589016295e-17	1.465786515852526e-17	nan	nan	nan	nan	nan	nan	7.830777258132946e-17	6.993445923147866e-18
53830.100000002734	6.074677941746397e-17	3.27766379662268e-18	nan	nan	8.036259160199898e-17	1.0528308244747327e-18	nan	nan	9.239490359915157e-17	5.091821108588055e-18	nan	nan	4.300136666413064e-17	1.1961005654132988e-17	nan	nan	nan	nan	nan	nan	7.806552470078528e-17	6.87638763926569e-18
53830.15000000274	6.055875598894243e-17	3.2756876405068633e-18	nan	nan	8.011385333441323e-17	1.0590547440568972e-18	nan	nan	9.211051313626317e-17	5.0903387047439694e-18	nan	nan	4.2868279799197684e-17	8.911266759327596e-18	nan	nan	nan	nan	nan	nan	7.782395925654001e-17	6.856869559823886e-18
53830.20000000274	6.037131452931833e-17	3.3022250827099418e-18	nan	nan	7.986588487776545e-17	1.0864259850125488e-18	nan	nan	9.182699697796604e-17	5.090462157827797e-18	nan	nan	4.273560270972932e-17	5.585932116460742e-18	nan	nan	nan	nan	nan	nan	7.758307024765216e-17	6.9385212678997074e-18
53830.25000000274	6.018445323767829e-17	3.3494085256164373e-18	nan	nan	7.961868387670054e-17	1.1280105123216947e-18	nan	nan	9.154435246812441e-17	5.091691793009416e-18	nan	nan	4.2603332630453073e-17	2.3594561938243943e-18	nan	nan	nan	nan	nan	nan	7.734287575795238e-17	7.095422376338932e-18
53830.300000002746	5.999817031864172e-17	3.408919325359835e-18	nan	nan	7.93722479802786e-17	1.1768879447502442e-18	nan	nan	9.126257695770484e-17	5.093553422895632e-18	nan	nan	4.2471466747713543e-17	2.9265245057365666e-18	nan	nan	nan	nan	nan	nan	7.710339317958634e-17	7.298064280725264e-18
53830.35000000275	5.981246398233128e-17	3.472924488927374e-18	nan	nan	7.912657484155505e-17	1.2270631772602085e-18	nan	nan	9.098166780446982e-17	5.095611724091958e-18	nan	nan	4.2340004029018926e-17	6.2656131353825766e-18	nan	nan	nan	nan	nan	nan	7.686463745250025e-17	7.518819574407733e-18
53830.40000000275	5.962733244439701e-17	3.534558359705845e-18	nan	nan	7.888166211779266e-17	1.2737603059538692e-18	nan	nan	9.070162237304507e-17	5.097480274323513e-18	nan	nan	4.2208944772391034e-17	9.54630122124697e-18	nan	nan	nan	nan	nan	nan	7.662662107846279e-17	7.734037303614826e-18
53830.450000002755	5.944277392591665e-17	3.588143473461566e-18	nan	nan	7.863750747040792e-17	1.313375976084832e-18	nan	nan	9.042243803486967e-17	5.098829738221393e-18	nan	nan	4.207828913700143e-17	1.2529341424060871e-17	nan	nan	nan	nan	nan	nan	7.638935413414765e-17	7.924707936921722e-18
53830.50000000276	5.925878665346566e-17	3.629244183955511e-18	nan	nan	7.839410856487992e-17	1.3433133686263874e-18	nan	nan	9.014411216818119e-17	5.0993943442021656e-18	nan	nan	4.194803710515751e-17	1.5149729981530695e-17	nan	nan	nan	nan	nan	nan	7.615284428328011e-17	8.076336799714762e-18
53830.55000000276	5.907536885907416e-17	3.654636371368892e-18	nan	nan	7.81514630708e-17	1.3618120680368099e-18	nan	nan	8.986664215799814e-17	5.098976798984671e-18	nan	nan	4.1818188483000746e-17	1.7370435307571007e-17	nan	nan	nan	nan	nan	nan	7.591709678785285e-17	8.178517155446407e-18
53830.60000000276	5.889251878013515e-17	3.6622509196942204e-18	nan	nan	7.790956866183933e-17	1.3678170908246842e-18	nan	nan	8.959002539606532e-17	5.097451773720601e-18	nan	nan	4.168874290121905e-17	1.9165333926795134e-17	nan	nan	nan	nan	nan	nan	7.568211451841419e-17	8.224482405459986e-18
53830.650000002766	5.871023465954211e-17	3.651125217760875e-18	nan	nan	7.766842301572065e-17	1.3608974207272599e-18	nan	nan	8.931425928092591e-17	5.0947680693064744e-18	nan	nan	4.155969981574251e-17	2.051520549502429e-17	nan	nan	nan	nan	nan	nan	7.544789796343285e-17	8.21076736160657e-18
53830.70000000277	5.852851474551903e-17	3.6213806895091254e-18	nan	nan	7.742802381435014e-17	1.3412140129325355e-18	nan	nan	8.903934121775097e-17	5.090949530565322e-18	nan	nan	4.143105850835827e-17	2.1406357498144848e-17	nan	nan	nan	nan	nan	nan	7.521444523774242e-17	8.13702985130913e-18
53830.75000000277	5.834735729166629e-17	3.574234175632055e-18	nan	nan	7.718836874351697e-17	1.3095368087024803e-18	nan	nan	8.876526861848505e-17	5.0860947373322745e-18	nan	nan	4.130281808735641e-17	2.18300306837375e-17	nan	nan	nan	nan	nan	nan	7.498175209006884e-17	8.006051094682238e-18
53830.800000002775	5.816676055699846e-17	3.512043752720523e-18	nan	nan	7.694945549318533e-17	1.2673132713330687e-18	nan	nan	8.849203890173048e-17	5.0803754539055785e-18	nan	nan	4.1174977488096566e-17	2.178211695720645e-17	nan	nan	nan	nan	nan	nan	7.474981190964409e-17	7.823921990642324e-18
53830.85000000278	5.798672280580662e-17	3.4383816652027557e-18	nan	nan	7.671128175720337e-17	1.2167931797834546e-18	nan	nan	8.821964949269245e-17	5.074033774101812e-18	nan	nan	4.1047535473592795e-17	2.1263043990150053e-17	nan	nan	nan	nan	nan	nan	7.451861573190723e-17	7.600413366639809e-18
53830.90000000278	5.780724230775286e-17	3.3581144918826422e-18	nan	nan	7.647384523357604e-17	1.1612103200040972e-18	nan	nan	8.794809782326877e-17	5.067377858350916e-18	nan	nan	4.092049063502997e-17	2.027778094082356e-17	nan	nan	nan	nan	nan	nan	7.428815224329789e-17	7.349501231624634e-18
53830.950000002784	5.762831733778936e-17	3.2774494834671877e-18	nan	nan	7.623714362420861e-17	1.1049993785126164e-18	nan	nan	8.7677381331939e-17	5.060776126393986e-18	nan	nan	4.079384139227213e-17	1.883596663150045e-17	nan	nan	nan	nan	nan	nan	7.405840778514121e-17	7.089944308812026e-18
53831.00000000279	5.744994617618801e-17	3.203874495187862e-18	nan	nan	7.600117463507832e-17	1.0539635316737653e-18	nan	nan	8.740749746380678e-17	5.054649749103665e-18	nan	nan	4.066758599433925e-17	1.6952210487620033e-17	nan	nan	nan	nan	nan	nan	7.38293663566286e-17	6.845651872312479e-18
53831.05000000279	5.727212710847298e-17	3.1458841943257833e-18	nan	nan	7.576593597598435e-17	1.0151844323065356e-18	nan	nan	8.713844367050398e-17	5.049463278779238e-18	nan	nan	4.054172251986638e-17	1.4646727657861774e-17	nan	nan	nan	nan	nan	nan	7.360100961689435e-17	6.645315340011465e-18
53831.10000000279	5.709485842544233e-17	3.112373495977846e-18	nan	nan	7.553142536084871e-17	9.963316014141533e-19	nan	nan	8.687021741024668e-17	5.0457132749093964e-18	nan	nan	4.041624887752035e-17	1.19468456292156e-17	nan	nan	nan	nan	nan	nan	7.337331688619046e-17	6.5205079099757605e-18
53831.150000002795	5.691813842315451e-17	3.111140157244079e-18	nan	nan	7.529764051269753e-17	1.0032589188065727e-18	nan	nan	8.660281614983277e-17	5.043825649259662e-18	nan	nan	4.0291162806389715e-17	8.891635128055482e-18	nan	nan	nan	nan	nan	nan	7.314626564060342e-17	6.5010680626722705e-18
53831.2000000028	5.674196540340044e-17	3.140843266759822e-18	nan	nan	7.506457919667476e-17	1.032920453797945e-18	nan	nan	8.633623737778804e-17	5.0435744905639286e-18	nan	nan	4.01664618763579e-17	5.55380700479108e-18	nan	nan	nan	nan	nan	nan	7.291985023919519e-17	6.590984725071851e-18
53831.2500000028	5.656633767351737e-17	3.192888860368547e-18	nan	nan	7.483223919916456e-17	1.0777021505774578e-18	nan	nan	8.607047859591261e-17	5.04445148061917e-18	nan	nan	4.0042143488433e-17	2.28138645789997e-18	nan	nan	nan	nan	nan	nan	7.269408767801673e-17	6.761900444640692e-18
53831.300000002804	5.639125354607595e-17	3.258178094639762e-18	nan	nan	7.46006183104174e-17	1.1300648685519094e-18	nan	nan	8.580553731255469e-17	5.045973925234701e-18	nan	nan	3.991820499819776e-17	2.864049894995162e-18	nan	nan	nan	nan	nan	nan	7.246899430302206e-17	6.981511406646437e-18
53831.35000000281	5.621671133880475e-17	3.3281874366420964e-18	nan	nan	7.436971432467382e-17	1.183583461540159e-18	nan	nan	8.55414110424824e-17	5.04769849251493e-18	nan	nan	3.9794645435239654e-17	6.2371233923241424e-18	nan	nan	nan	nan	nan	nan	7.22445841553828e-17	7.219835453150963e-18
53831.40000000281	5.604270937460363e-17	3.3955069525891343e-18	nan	nan	7.41395250400039e-17	1.2332302612033897e-18	nan	nan	8.527809730690858e-17	5.049231532052017e-18	nan	nan	3.9671465079637765e-17	9.528136595362743e-18	nan	nan	nan	nan	nan	nan	7.202086898466693e-17	7.45153145863916e-18
53831.45000000281	5.58692459815304e-17	3.4540634540258995e-18	nan	nan	7.39100482584072e-17	1.2752720329723616e-18	nan	nan	8.501559363348462e-17	5.050237487739587e-18	nan	nan	3.954866408099571e-17	1.251601673558326e-17	nan	nan	nan	nan	nan	nan	7.179785826113484e-17	7.656498653884959e-18
53831.500000002816	5.569631949277912e-17	3.4991507254783886e-18	nan	nan	7.368128178568675e-17	1.3070521248162459e-18	nan	nan	8.47538975562033e-17	5.050445551971466e-18	nan	nan	3.94262424226546e-17	1.5139192585797876e-17	nan	nan	nan	nan	nan	nan	7.157555918715605e-17	7.819588047368536e-18
53831.55000000282	5.55239282466397e-17	3.527370165033044e-18	nan	nan	7.345322343156223e-17	1.3267856542735605e-18	nan	nan	8.449300661550717e-17	5.049654714084034e-18	nan	nan	3.930419992238353e-17	1.7361680282962736e-17	nan	nan	nan	nan	nan	nan	7.135397670775045e-17	7.930022173365099e-18
53831.60000000282	5.535207058650325e-17	3.53654955513057e-18	nan	nan	7.322587100955236e-17	1.333408546298099e-18	nan	nan	8.423291835811912e-17	5.047737343015758e-18	nan	nan	3.918253623306608e-17	1.9157775356302515e-17	nan	nan	nan	nan	nan	nan	7.113311352025808e-17	7.98083594659461e-18
53831.650000002825	5.518074486088642e-17	3.5256778630972424e-18	nan	nan	7.299922233703545e-17	1.3264858295734989e-18	nan	nan	8.397363033717067e-17	5.044641415345499e-18	nan	nan	3.906125084331786e-17	2.05084533581484e-17	nan	nan	nan	nan	nan	nan	7.09129700831412e-17	7.968469170055121e-18
53831.70000000283	5.500994942331535e-17	3.494874875049073e-18	nan	nan	7.27732752351508e-17	1.3061756632555679e-18	nan	nan	8.371514011204637e-17	5.04039146264036e-18	nan	nan	3.894034307808675e-17	2.1400121434384804e-17	nan	nan	nan	nan	nan	nan	7.069354462392087e-17	7.892554297553512e-18
53831.75000000283	5.4839682632422786e-17	3.445403597708331e-18	nan	nan	7.254802752892074e-17	1.2732472192570347e-18	nan	nan	8.345744524849579e-17	5.035088265385152e-18	nan	nan	3.8819812099244625e-17	2.1824071468210094e-17	nan	nan	nan	nan	nan	nan	7.047483314625215e-17	7.755912393919382e-18
53831.80000000283	5.4669942851845615e-17	3.3797263809042593e-18	nan	nan	7.232347704711802e-17	1.2291556052909224e-18	nan	nan	8.320054331848786e-17	5.028907274510117e-18	nan	nan	3.869965690615301e-17	2.177621762155309e-17	nan	nan	nan	nan	nan	nan	7.025682943613979e-17	7.564764580247692e-18
53831.850000002836	5.450072845026258e-17	3.301598020544269e-18	nan	nan	7.209962162231303e-17	1.1761815610706813e-18	nan	nan	8.29444319002943e-17	5.022095692985983e-18	nan	nan	3.857987633615356e-17	2.1256988315804957e-17	nan	nan	nan	nan	nan	nan	7.003952506729713e-17	7.329163601389092e-18
53831.90000000284	5.433203780134575e-17	3.216175611136257e-18	nan	nan	7.18764590907916e-17	1.117642178062456e-18	nan	nan	8.268910857840866e-17	5.014968108096251e-18	nan	nan	3.846046906511005e-17	2.0271331936143248e-17	nan	nan	nan	nan	nan	nan	6.982290940565076e-17	7.063627992408856e-18
53831.95000000284	5.416386928376321e-17	3.1300999726332308e-18	nan	nan	7.165398729269252e-17	1.0581575965781073e-18	nan	nan	8.243457094354511e-17	5.007900530033296e-18	nan	nan	3.8341433607865555e-17	1.8828837478355477e-17	nan	nan	nan	nan	nan	nan	6.960696961299257e-17	6.7878843743588275e-18
53832.000000002845	5.3996221281165576e-17	3.0514633082688423e-18	nan	nan	7.143220407183023e-17	1.0038879902345845e-18	nan	nan	8.218081659266827e-17	5.0013226713451464e-18	nan	nan	3.8222768318685076e-17	1.6944015072346436e-17	nan	nan	nan	nan	nan	nan	6.939169064978087e-17	6.527436889148189e-18
53832.05000000285	5.3829092182172515e-17	2.989529282990125e-18	nan	nan	7.121110727576905e-17	9.624984583724339e-19	nan	nan	8.192784312885754e-17	4.99570829726237e-18	nan	nan	3.810447139169526e-17	1.4636880275288633e-17	nan	nan	nan	nan	nan	nan	6.917705527709233e-17	6.313341779211033e-18
53832.10000000285	5.366248038031067e-17	2.9540488163117485e-18	nan	nan	7.099069475581926e-17	9.424114687337538e-19	nan	nan	8.167564816140292e-17	4.991563496512894e-18	nan	nan	3.7986540861267843e-17	1.1934320613317428e-17	nan	nan	nan	nan	nan	nan	6.896304405772612e-17	6.180171423966537e-18
53832.15000000285	5.3496384274110814e-17	2.9535512695352622e-18	nan	nan	7.077096437189057e-17	9.500651437578448e-19	nan	nan	8.142422930661329e-17	4.989321972455814e-18	nan	nan	3.786897460239277e-17	8.874253274935429e-18	nan	nan	nan	nan	nan	nan	6.874963582118162e-17	6.160681881687513e-18
53832.20000000286	5.333080226742075e-17	2.986582569415303e-18	nan	nan	7.055191402348799e-17	9.821229349930222e-19	nan	nan	8.117358419348532e-17	4.9887531525909625e-18	nan	nan	3.775177033101923e-17	5.525266784322215e-18	nan	nan	nan	nan	nan	nan	6.853682526504343e-17	6.259260845835345e-18
53832.25000000286	5.3165732769383723e-17	3.0437501596972683e-18	nan	nan	7.033354163002148e-17	1.0302178063128732e-18	nan	nan	8.092371046008939e-17	4.98933840192343e-18	nan	nan	3.76349256043914e-17	2.2101121495704622e-18	nan	nan	nan	nan	nan	nan	6.83246283631006e-17	6.4448573179013796e-18
53832.30000000286	5.300117419395558e-17	3.1151023024918856e-18	nan	nan	7.011584511465752e-17	1.0861450534557933e-18	nan	nan	8.06746057505907e-17	4.990584862253389e-18	nan	nan	3.7518437937039654e-17	2.8076919609268856e-18	nan	nan	nan	nan	nan	nan	6.811306047813131e-17	6.682106229556141e-18
53832.350000002865	5.2837124960050407e-17	3.1913749645234434e-18	nan	nan	6.989882240424089e-17	1.1430394803825124e-18	nan	nan	8.042626771522434e-17	4.992039627827206e-18	nan	nan	3.7402306416898845e-17	6.211841697868133e-18	nan	nan	nan	nan	nan	nan	6.790213480668577e-17	6.938519584100375e-18
53832.40000000287	5.2673583491370587e-17	3.2645899243335338e-18	nan	nan	6.968247142916456e-17	1.1956324038249074e-18	nan	nan	8.017869401026546e-17	4.993300403734331e-18	nan	nan	3.7286531307210714e-17	9.512057923295861e-18	nan	nan	nan	nan	nan	nan	6.769186239147365e-17	7.187029081299281e-18
53832.45000000287	5.251054821648504e-17	3.3282731880020003e-18	nan	nan	6.94667901235613e-17	1.2400770489155956e-18	nan	nan	7.993188229804287e-17	4.9940241905943125e-18	nan	nan	3.717111274858524e-17	1.2504231675578329e-17	nan	nan	nan	nan	nan	nan	6.748225213292038e-17	7.406471829554831e-18
53832.500000002874	5.234801756877257e-17	3.377452931602392e-18	nan	nan	6.925177642521776e-17	1.2736714355465774e-18	nan	nan	7.9685830246913e-17	4.993934149408342e-18	nan	nan	3.70560507253658e-17	1.5129876116623844e-17	nan	nan	nan	nan	nan	nan	6.72733107998976e-17	7.581096554991426e-18
53832.55000000288	5.218598998645422e-17	3.4085641577183694e-18	nan	nan	6.903742827543699e-17	1.2946166791122894e-18	nan	nan	7.944053553120873e-17	4.9928248082366294e-18	nan	nan	3.6941345066299735e-17	1.7353941192391282e-17	nan	nan	nan	nan	nan	nan	6.706504303963099e-17	7.699805014822312e-18
53832.60000000288	5.2024463912485393e-17	3.419338452012412e-18	nan	nan	6.882374361921714e-17	1.301845988512294e-18	nan	nan	7.919599583125195e-17	4.99056575689721e-18	nan	nan	3.682699544513852e-17	1.9151094693367308e-17	nan	nan	nan	nan	nan	nan	6.685745138678856e-17	7.755470495187337e-18
53832.65000000288	5.1863437794674545e-17	3.4087197797092676e-18	nan	nan	6.86107204051678e-17	1.2949231637409179e-18	nan	nan	7.895220883333105e-17	4.9871039478678226e-18	nan	nan	3.671300138124013e-17	2.0502485938307704e-17	nan	nan	nan	nan	nan	nan	6.665053627175358e-17	7.744457797435722e-18
53832.700000002886	5.170291008553478e-17	3.3768252171633975e-18	nan	nan	6.839835658542247e-17	1.2740028767463195e-18	nan	nan	7.870917222969849e-17	4.9824646799843115e-18	nan	nan	3.659936224014273e-17	2.139461039685091e-17	nan	nan	nan	nan	nan	nan	6.64442960280842e-17	7.666376093185073e-18
53832.75000000289	5.154287924236751e-17	3.3249582861262657e-18	nan	nan	6.818665011572793e-17	1.239849232923013e-18	nan	nan	7.84668837184562e-17	4.9767512939148596e-18	nan	nan	3.648607723411348e-17	2.1818805248815837e-17	nan	nan	nan	nan	nan	nan	6.623872689916308e-17	7.524069917060766e-18
53832.80000000289	5.138334372717884e-17	3.255676275918187e-18	nan	nan	6.797559895539107e-17	1.193916474980357e-18	nan	nan	7.822534100371875e-17	4.970143558254815e-18	nan	nan	3.6373145422665856e-17	2.177100436706718e-17	nan	nan	nan	nan	nan	nan	6.603382304403976e-17	7.323855421856341e-18
53832.850000002894	5.1224302006709196e-17	3.1729059494757382e-18	nan	nan	6.776520106721971e-17	1.1385029207073584e-18	nan	nan	7.798454179541029e-17	4.9628946742300054e-18	nan	nan	3.626056571305516e-17	2.1251636839829664e-17	nan	nan	nan	nan	nan	nan	6.582957654246705e-17	7.076014702927878e-18
53832.9000000029	5.106575255242797e-17	3.0820880115664003e-18	nan	nan	6.755545441770171e-17	1.0769911487774406e-18	nan	nan	7.774448380937174e-17	4.955326782354323e-18	nan	nan	3.614833686074793e-17	2.0265632662480758e-17	nan	nan	nan	nan	nan	nan	6.562597739913529e-17	6.795546408928724e-18
53832.9500000029	5.0907693840455284e-17	2.990301911714997e-18	nan	nan	6.734635697672277e-17	1.0141688814685294e-18	nan	nan	7.750516476728852e-17	4.947824817062391e-18	nan	nan	3.603645746987507e-17	1.8822536705148022e-17	nan	nan	nan	nan	nan	nan	6.542301354710446e-17	6.503094277077357e-18
53833.0000000029	5.0750124351613215e-17	2.9062720866477714e-18	nan	nan	6.713790671778003e-17	9.565482368779845e-19	nan	nan	7.726658239666808e-17	4.9408285329774395e-18	nan	nan	3.5924925993645154e-17	1.6936771118902787e-17	nan	nan	nan	nan	nan	nan	6.522067085043715e-17	6.2257623118374304e-18
53833.050000002906	5.0593042571396146e-17	2.8400900783246564e-18	nan	nan	6.693010161779375e-17	9.124072353109342e-19	nan	nan	7.702873443083999e-17	4.934822522718961e-18	nan	nan	3.581374073475963e-17	1.462817446171976e-17	nan	nan	nan	nan	nan	nan	6.50189331060332e-17	5.997094071648842e-18
53833.10000000291	5.0436446989897947e-17	2.802446689544015e-18	nan	nan	6.672293965726994e-17	8.909945501436772e-19	nan	nan	7.679161860894342e-17	4.930324065645714e-18	nan	nan	3.570289984575757e-17	1.1923243477678983e-17	nan	nan	nan	nan	nan	nan	6.481778204466718e-17	5.854930787149353e-18
53833.15000000291	5.0280336101925226e-17	2.8026780015448524e-18	nan	nan	6.651641882473821e-17	8.993995622710835e-19	nan	nan	7.655523267714143e-17	4.927776018998378e-18	nan	nan	3.559240132938196e-17	8.858867357774432e-18	nan	nan	nan	nan	nan	nan	6.461719776801453e-17	5.835261197784122e-18
53833.200000002915	5.01247084073103e-17	2.8392064517583486e-18	nan	nan	6.63105371460013e-17	9.339619321619655e-19	nan	nan	7.63195743967494e-17	4.9269424506824666e-18	nan	nan	3.5482243038912955e-17	5.499926890604284e-18	nan	nan	nan	nan	nan	nan	6.441717529193948e-17	5.9429161229178704e-18
53833.25000000292	4.996956241079247e-17	2.9017602850890954e-18	nan	nan	6.610529266559654e-17	9.854805373681575e-19	nan	nan	7.608464153895347e-17	4.927292764414254e-18	nan	nan	3.537242267843728e-17	2.1451677594846537e-18	nan	nan	nan	nan	nan	nan	6.421772962950835e-17	6.143862219218534e-18
53833.30000000292	4.981489662171053e-17	2.9794557905691236e-18	nan	nan	6.590068343150421e-17	1.045037614995786e-18	nan	nan	7.585043188075691e-17	4.92832230489022e-18	nan	nan	3.5262937911911395e-17	2.756937984426018e-18	nan	nan	nan	nan	nan	nan	6.401887521951119e-17	6.399384121930964e-18
53833.35000000292	4.96607095540081e-17	3.062237504903941e-18	nan	nan	6.569670749513474e-17	1.1053223267597796e-18	nan	nan	7.561694320483183e-17	4.929567047302063e-18	nan	nan	3.5153787882105855e-17	6.189417959373153e-18	nan	nan	nan	nan	nan	nan	6.382062446473606e-17	6.674339737425684e-18
