MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_r	sdss_r_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
56675.11849999305	6.359774198222725e-17	3.753793851956317e-18	1.1100707537058401e-16	2.3798591950136456e-18	1.4345121207076076e-16	2.0697327459555314e-18	1.0685470988893111e-16	3.938177630636747e-19	1.7699783370436527e-16	3.522519883906112e-18	nan	nan	nan	nan	nan	nan	nan	nan
56675.16849999305	6.341313524770101e-17	3.766565156981223e-18	1.1092866358648911e-16	2.3819997958788663e-18	1.433629896395044e-16	2.0741733651740512e-18	1.0678533467757561e-16	6.333331131840981e-19	1.769241123174859e-16	3.5317510778007065e-18	nan	nan	nan	nan	nan	nan	nan	nan
56675.218499993054	6.321904874765973e-17	3.792631312076748e-18	1.1085036888213536e-16	2.3845019544116868e-18	1.4327436915027481e-16	2.0882062272191167e-18	1.0671600353103872e-16	8.73617746972148e-19	1.7684745898375503e-16	3.548194691682376e-18	nan	nan	nan	nan	nan	nan	nan	nan
56675.26849999306	6.301745993447492e-17	3.822843437180153e-18	1.1077219761769023e-16	2.3871450483729478e-18	1.4318537308068903e-16	2.108013062956357e-18	1.0664671655829746e-16	1.0935332007274499e-18	1.7676799223979137e-16	3.56868155201094e-18	nan	nan	nan	nan	nan	nan	nan	nan
56675.31849999306	6.281034616212265e-17	3.8488108262299986e-18	1.1069415615271083e-16	2.3897298568734208e-18	1.4309602390589144e-16	2.1300998593466544e-18	1.0657747387627667e-16	1.285968776544637e-18	1.7668583060744055e-16	3.590294560849823e-18	nan	nan	nan	nan	nan	nan	nan	nan
56675.36849999306	6.259968471615458e-17	3.86327480255955e-18	1.1061625084625333e-16	2.392082804545843e-18	1.430063440988633e-16	2.1514541525309378e-18	1.0650827560984483e-16	1.4472320452882885e-18	1.766010925946654e-16	3.610481435362943e-18	nan	nan	nan	nan	nan	nan	nan	nan
56675.418499993066	6.238745284303125e-17	3.860263822480422e-18	1.1053848805697162e-16	2.3940593488308143e-18	1.4291635613012125e-16	2.169619883532963e-18	1.0643912189182896e-16	1.5749683570468654e-18	1.7651389669595083e-16	3.6271253344965264e-18	nan	nan	nan	nan	nan	nan	nan	nan
56675.46849999307	6.217562778012979e-17	3.835119932886635e-18	1.104608741432204e-16	2.3955465891234086e-18	1.4282608246826083e-16	2.182718097898745e-18	1.0637001286302959e-16	1.6675725379746235e-18	1.7642436139331556e-16	3.638584383982728e-18	nan	nan	nan	nan	nan	nan	nan	nan
56675.51849999307	6.196618678511944e-17	3.784470902246705e-18	1.103834154631538e-16	2.3964651725725987e-18	1.4273554557965903e-16	2.1894388324785593e-18	1.0630094867223031e-16	1.723976260021827e-18	1.7633260515570514e-16	3.643710744330577e-18	nan	nan	nan	nan	nan	nan	nan	nan
56675.568499993075	6.176110716575529e-17	3.7062010895452406e-18	1.1030611837481468e-16	2.3967705606836004e-18	1.4264476792895842e-16	2.189022472116845e-18	1.062319294762109e-16	1.7435586525599166e-18	1.7623874644073225e-16	3.641857798530246e-18	nan	nan	nan	nan	nan	nan	nan	nan
56675.61849999308	6.156236630966758e-17	3.59945890615133e-18	1.1022898923625453e-16	2.396453704267717e-18	1.4255377197892417e-16	2.1812418009047016e-18	1.0616295543974432e-16	1.7261076103491077e-18	1.7614290369512194e-16	3.632881388646883e-18	nan	nan	nan	nan	nan	nan	nan	nan
56675.66849999308	6.137194171387396e-17	3.4647329954839672e-18	1.1015203440561832e-16	2.3955411543626465e-18	1.42462580190476e-16	2.1663903306420017e-18	1.0609402673563091e-16	1.6718082120415178e-18	1.7604519535434742e-16	3.617138326075806e-18	nan	nan	nan	nan	nan	nan	nan	nan
56675.71849999308	6.119181101442953e-17	3.3040332485065032e-18	1.1007526024124281e-16	2.3940946148295295e-18	1.42371215023069e-16	2.145278127622487e-18	1.0602514354469255e-16	1.5812522551844386e-18	1.759457398444513e-16	3.595482815297873e-18	nan	nan	nan	nan	nan	nan	nan	nan
56675.768499993086	6.102395201624579e-17	3.1212256879538123e-18	1.0999867310176369e-16	2.3922099202658066e-18	1.4227969893456675e-16	2.119232532863105e-18	1.0595630605579296e-16	1.4554738523614026e-18	1.758446555818433e-16	3.569258875422748e-18	nan	nan	nan	nan	nan	nan	nan	nan
56675.81849999309	6.087034272272106e-17	2.9225881080842638e-18	1.0992227934622032e-16	2.3900154017807203e-18	1.4218805438147544e-16	2.090097021068489e-18	1.058875144658427e-16	1.2960325082613485e-18	1.7574206097402884e-16	3.540284225834895e-18	nan	nan	nan	nan	nan	nan	nan	nan
56675.86849999309	6.07329613652442e-17	2.717657869637151e-18	1.0984608533413448e-16	2.3876695850683768e-18	1.4209630381895979e-16	2.06021637290171e-18	1.0581876897981659e-16	1.1052097650024259e-18	1.7563807442021594e-16	3.5108184123615155e-18	nan	nan	nan	nan	nan	nan	nan	nan
56675.918499993095	6.061378643319363e-17	2.5203693456513015e-18	1.0977009742563479e-16	2.3853581516681334e-18	1.4200446970093425e-16	2.0323904425018962e-18	1.057500698107723e-16	8.865473351725409e-19	1.7553281431196306e-16	3.4835055089207245e-18	nan	nan	nan	nan	nan	nan	nan	nan
56675.9684999931	6.051479670342007e-17	2.3501517231463976e-18	1.0969432198154283e-16	2.3832900871252505e-18	1.4191257448029728e-16	2.009773692848164e-18	1.0568141717984111e-16	6.467206233228123e-19	1.754263990335028e-16	3.4612803217254046e-18	nan	nan	nan	nan	nan	nan	nan	nan
56676.0184999931	6.043797126988248e-17	2.2318096445349937e-18	1.0961876536347089e-16	2.3816929412089286e-18	1.4182064060882403e-16	1.995697246487349e-18	1.0561281131626915e-16	4.0491274821829163e-19	1.7531894696259179e-16	3.4472279610227835e-18	nan	nan	nan	nan	nan	nan	nan	nan
56676.0684999931	6.038528934905978e-17	2.191911701751888e-18	1.0954343392539631e-16	2.3808067360758153e-18	1.4172869038404458e-16	1.993353601787291e-18	1.0554425245740964e-16	2.5774172068755263e-19	1.7521057591050672e-16	3.4443449414683283e-18	nan	nan	nan	nan	nan	nan	nan	nan
56676.11849999311	6.035792973494156e-17	2.2444375521063416e-18	1.0946833127466512e-16	2.3807486560955263e-18	1.4163673892245805e-16	2.0033414200106487e-18	1.0547574076306582e-16	3.914940965980591e-19	1.7510137747085573e-16	3.4531890220052297e-18	nan	nan	nan	nan	nan	nan	nan	nan
56676.16849999311	6.035447248593502e-17	2.3717662585015885e-18	1.093934543478568e-16	2.3813256179880298e-18	1.4154479124457545e-16	2.0227197148834713e-18	1.0540727602617515e-16	6.319203088926413e-19	1.7499140637674917e-16	3.4709550627478475e-18	nan	nan	nan	nan	nan	nan	nan	nan
56676.21849999311	6.037297164302713e-17	2.5471100457941065e-18	1.0931879908945187e-16	2.3823064043153726e-18	1.414528516122199e-16	2.048138635813854e-18	1.0533885794525178e-16	8.726263910242068e-19	1.748807145896497e-16	3.494507848616555e-18	nan	nan	nan	nan	nan	nan	nan	nan
56676.268499993115	6.041148159096676e-17	2.746268351484145e-18	1.0924436144488644e-16	2.38347469566068e-18	1.4136092428659135e-16	2.0763593810933322e-18	1.0527048622694932e-16	1.0927731465397618e-18	1.747693540668107e-16	3.520817050921599e-18	nan	nan	nan	nan	nan	nan	nan	nan
56676.31849999312	6.046805702906784e-17	2.9505894908092262e-18	1.0917013736049651e-16	2.384634447488734e-18	1.4126901352809205e-16	2.104453385934297e-18	1.052021605860612e-16	1.2853520859358836e-18	1.7465737676091185e-16	3.547110542528376e-18	nan	nan	nan	nan	nan	nan	nan	nan
56676.36849999312	6.054075294204199e-17	3.1467923256029242e-18	1.0909612278345348e-16	2.3856143452788164e-18	1.4117712359658044e-16	2.1299185494123635e-18	1.0513388074552924e-16	1.4467104407293614e-18	1.7454483462066644e-16	3.57097875504743e-18	nan	nan	nan	nan	nan	nan	nan	nan
56676.418499993124	6.062762457093817e-17	3.3258133672145047e-18	1.0902231366172297e-16	2.3862714003704956e-18	1.4108525875122839e-16	2.150734055053614e-18	1.0506564643643917e-16	1.5745114877235817e-18	1.74431779591064e-16	3.590439372737103e-18	nan	nan	nan	nan	nan	nan	nan	nan
56676.46849999313	6.072672738374027e-17	3.481699766193138e-18	1.0894870594398174e-16	2.386493757463346e-18	1.4099342325071953e-16	2.1653771420874747e-18	1.0499745739803853e-16	1.6671590326331167e-18	1.743182636138967e-16	3.603973524623929e-18	nan	nan	nan	nan	nan	nan	nan	nan
56676.51849999313	6.083611704639685e-17	3.610804401742538e-18	1.0887529557959782e-16	2.3862027831266185e-18	1.4090162135295168e-16	2.1728208903925834e-18	1.0492931337771018e-16	1.7235894692471647e-18	1.7420433862707107e-16	3.6105437348127035e-18	nan	nan	nan	nan	nan	nan	nan	nan
56676.56849999313	6.095384939353836e-17	3.711265001236391e-18	1.088020785185363e-16	2.385354495551746e-18	1.4080985731537814e-16	2.172526187689694e-18	1.0486121413100216e-16	1.743184320380582e-18	1.7409005656630805e-16	3.609601641222246e-18	nan	nan	nan	nan	nan	nan	nan	nan
56676.618499993136	6.107798039932248e-17	3.782694213172949e-18	1.0872905071133304e-16	2.3839403802815183e-18	1.407181353948648e-16	2.164435821720158e-18	1.0479315942162018e-16	1.7257323609973747e-18	1.7397546936396926e-16	3.601090867312548e-18	nan	nan	nan	nan	nan	nan	nan	nan
56676.66849999314	6.120656614832591e-17	3.8260166916259626e-18	1.0865620810901924e-16	2.3819876174941027e-18	1.4062645984777346e-16	2.1489745114629355e-18	1.0472514902142504e-16	1.6714182966030883e-18	1.7386062895010918e-16	3.58544783766784e-18	nan	nan	nan	nan	nan	nan	nan	nan
56676.71849999314	6.133766280631087e-17	3.8434074516355705e-18	1.0858354666306569e-16	2.37955872490551e-18	1.4053483493000953e-16	2.127055344779127e-18	1.0465718271043709e-16	1.580832156199223e-18	1.7374558725304196e-16	3.5636008359660456e-18	nan	nan	nan	nan	nan	nan	nan	nan
56676.768499993144	6.146932659109153e-17	3.838298109123486e-18	1.0851106232534323e-16	2.3767505980434203e-18	1.4044326489683543e-16	2.100089788378062e-18	1.0458926027685372e-16	1.4550042499742291e-18	1.736303961982485e-16	3.536965115288361e-18	nan	nan	nan	nan	nan	nan	nan	nan
56676.81849999315	6.159961374339201e-17	3.815420922955453e-18	1.0843875104804274e-16	2.3736929085251476e-18	1.403517540031564e-16	2.0699944501961975e-18	1.045213815170304e-16	1.2954866636238008e-18	1.7351510770999554e-16	3.507429244593009e-18	nan	nan	nan	nan	nan	nan	nan	nan
56676.86849999315	6.172658049762276e-17	3.780853815420927e-18	1.0836660878363814e-16	2.3705458024200624e-18	1.4026030650337757e-16	2.0391825804536846e-18	1.0445354623549443e-16	1.1045460304881787e-18	1.7339977371109265e-16	3.47732510974801e-18	nan	nan	nan	nan	nan	nan	nan	nan
56676.91849999315	6.184828305274701e-17	3.742012422247194e-18	1.0829463148481722e-16	2.3674968270545346e-18	1.4016892665151907e-16	2.0105220638532465e-18	1.0438575424496133e-16	8.856911320292542e-19	1.7328444612285188e-16	3.4493714380561156e-18	nan	nan	nan	nan	nan	nan	nan	nan
56676.968499993156	6.196277754314717e-17	3.7075105093024234e-18	1.0822281510442635e-16	2.3647570075705946e-18	1.400776187011169e-16	1.9872361222857095e-18	1.0431800536631806e-16	6.455129077004414e-19	1.7316917686585674e-16	3.4265791999580134e-18	nan	nan	nan	nan	nan	nan	nan	nan
56677.01849999316	6.206812000942936e-17	3.686789499674496e-18	1.0815115559543031e-16	2.3625559964416514e-18	1.3998638690537353e-16	1.972722332857711e-18	1.042502994286294e-16	4.029438665357634e-19	1.7305401785984084e-16	3.412108201694936e-18	nan	nan	nan	nan	nan	nan	nan	nan
56677.06849999316	6.216236636921105e-17	3.689427593066758e-18	1.0807964891097298e-16	2.3611358238197723e-18	1.3989523547207886e-16	1.9702288661263156e-18	1.0418263626916398e-16	2.5461511195465436e-19	1.72939020566772e-16	3.40902202900808e-18	nan	nan	nan	nan	nan	nan	nan	nan
56677.118499993165	6.224396566311636e-17	3.721902663969708e-18	1.080082910537603e-16	2.360613103500964e-18	1.3980416650188517e-16	1.980358049542503e-18	1.0411501575462053e-16	3.8945605708464693e-19	1.7282421506043806e-16	3.4178973823309538e-18	nan	nan	nan	nan	nan	nan	nan	nan
56677.16849999317	6.231308808503598e-17	3.779363031231528e-18	1.0793707814674905e-16	2.3607882411828945e-18	1.397131791327968e-16	2.00010691410098e-18	1.0404743785291173e-16	6.306832984383003e-19	1.7270960134201278e-16	3.435884838024638e-18	nan	nan	nan	nan	nan	nan	nan	nan
56677.21849999317	6.237037447119479e-17	3.853318666871683e-18	1.0786600633067747e-16	2.361422536696498e-18	1.3962227228031895e-16	2.0260510402235796e-18	1.0397990256559749e-16	8.717565488057055e-19	1.7259517715504736e-16	3.4597932867279217e-18	nan	nan	nan	nan	nan	nan	nan	nan
56677.26849999317	6.241646550605859e-17	3.935294633657494e-18	1.0779507174612438e-16	2.362292291766074e-18	1.395314448592305e-16	2.054879373044316e-18	1.039124099024483e-16	1.0921033083822275e-18	1.7248094024301205e-16	3.486535549753775e-18	nan	nan	nan	nan	nan	nan	nan	nan
56677.31849999318	6.24520017205621e-17	4.017521726328441e-18	1.0772427053343908e-16	2.3631943935706856e-18	1.3944069578440951e-16	2.083600373636642e-18	1.0384495988145558e-16	1.2848049881184852e-18	1.723668883489723e-16	3.513286665432384e-18	nan	nan	nan	nan	nan	nan	nan	nan
56677.36849999318	6.247762350169917e-17	4.093320641226995e-18	1.0765359883267912e-16	2.3639509400500694e-18	1.3935002396994828e-16	2.109661052358769e-18	1.0377755252883992e-16	1.4462435189616684e-18	1.722530192161151e-16	3.537591201005777e-18	nan	nan	nan	nan	nan	nan	nan	nan
56677.41849999318	6.249397110191866e-17	4.157262625341483e-18	1.075830527835867e-16	2.3644129707939866e-18	1.3925942832993105e-16	2.131001859199181e-18	1.0371018787905668e-16	1.5740977897569357e-18	1.7213933058758684e-16	3.55742932736428e-18	nan	nan	nan	nan	nan	nan	nan	nan
56677.468499993185	6.250168464903269e-17	4.205198595024609e-18	1.0751262852549874e-16	2.364463377213348e-18	1.3916890777781507e-16	2.1460721995139414e-18	1.0364286597480448e-16	1.6667793688639369e-18	1.7202582020621018e-16	3.571253385750716e-18	nan	nan	nan	nan	nan	nan	nan	nan
56677.51849999319	6.250140415549997e-17	4.23422872130306e-18	1.0744232219732196e-16	2.364019065106865e-18	1.3907846122677178e-16	2.1538266154480865e-18	1.0357558686704014e-16	1.7232286679807581e-18	1.719124858146864e-16	3.57800569875439e-18	nan	nan	nan	nan	nan	nan	nan	nan
56677.56849999319	6.24937695283157e-17	4.2426593986737005e-18	1.0737212993746261e-16	2.363032433424015e-18	1.389880875896313e-16	2.1537153811919976e-18	1.0350835061498015e-16	1.7428291585120673e-18	1.7179932515575716e-16	3.577126006852122e-18	nan	nan	nan	nan	nan	nan	nan	nan
56677.618499993194	6.247942057835549e-17	4.229974564658919e-18	1.073020478837716e-16	2.361492217146225e-18	1.3889778577881893e-16	2.1456777168412377e-18	1.0344115728610742e-16	1.7253701865092832e-18	1.7168633597184035e-16	3.568554150948143e-18	nan	nan	nan	nan	nan	nan	nan	nan
56677.6684999932	6.245899703017583e-17	4.1968349953426304e-18	1.0723207217350223e-16	2.359423722421441e-18	1.3880755470631936e-16	2.1301415506711954e-18	1.0337400695619425e-16	1.6710358425693814e-18	1.7157351600523251e-16	3.5527309117045544e-18	nan	nan	nan	nan	nan	nan	nan	nan
56677.7184999932	6.243313853149945e-17	4.145110289026865e-18	1.0716219894325413e-16	2.3568884591528193e-18	1.387173932837959e-16	2.108030306168639e-18	1.0330689970929909e-16	1.5804141646608317e-18	1.714608629979063e-16	3.530597334728299e-18	nan	nan	nan	nan	nan	nan	nan	nan
56677.7684999932	6.240248466284412e-17	4.077940569405246e-18	1.0709242432890395e-16	2.3539831530266424e-18	1.386273004225228e-16	2.0807738307504653e-18	1.0323983563777912e-16	1.4545314083378852e-18	1.7134837469203677e-16	3.50359028961462e-18	nan	nan	nan	nan	nan	nan	nan	nan
56677.818499993205	6.236767494706714e-17	3.999814935649798e-18	1.0702274446556522e-16	2.350838096727158e-18	1.3853727503327425e-16	2.0503164661741315e-18	1.0317281484229589e-16	1.2949318859276768e-18	1.7123604882902998e-16	3.473629263931156e-18	nan	nan	nan	nan	nan	nan	nan	nan
56677.86849999321	6.232934885903841e-17	3.916637675211273e-18	1.0695315548753912e-16	2.3476147803483964e-18	1.3844731602660224e-16	2.0191098613678113e-18	1.0310583743183724e-16	1.1038667038599733e-18	1.7112388315065627e-16	3.4430865093651863e-18	nan	nan	nan	nan	nan	nan	nan	nan
56677.91849999321	6.228814583527011e-17	3.8357284299393e-18	1.0688365352824538e-16	2.3445027265096308e-18	1.3835742231244348e-16	1.990071526443479e-18	1.0303890352372065e-16	8.848103914661223e-19	1.7101187539787642e-16	3.4147299373327695e-18	nan	nan	nan	nan	nan	nan	nan	nan
56677.968499993214	6.224470528329704e-17	3.765670491845322e-18	1.0681423472017508e-16	2.3417154484144835e-18	1.382675928004371e-16	1.9664841908807326e-18	1.0297201324358806e-16	6.442658125770267e-19	1.7090002331193462e-16	3.3916265314105838e-18	nan	nan	nan	nan	nan	nan	nan	nan
56678.01849999322	6.219966659154199e-17	3.715895538745359e-18	1.0674489519484256e-16	2.3394854510170456e-18	1.381778263997062e-16	1.9518101811144555e-18	1.0290516672545534e-16	4.0090138775447835e-19	1.707883246335893e-16	3.376995015007623e-18	nan	nan	nan	nan	nan	nan	nan	nan
56678.06849999322	6.215366913871302e-17	3.695905715945417e-18	1.0667563108459431e-16	2.3380577942083126e-18	1.3808812202631955e-16	1.949358092811801e-18	1.0283836411167399e-16	2.513453491353745e-19	1.7067677708923054e-16	3.3739538851619173e-18	nan	nan	nan	nan	nan	nan	nan	nan
56678.11849999322	6.210726126796482e-17	3.711856098569277e-18	1.0660643912473696e-16	2.3375499578081007e-18	1.3799847893017803e-16	1.95974165651001e-18	1.0277160550832266e-16	3.873407447922549e-19	1.705653777488747e-16	3.3830893097178486e-18	nan	nan	nan	nan	nan	nan	nan	nan
56678.168499993226	6.206059287654698e-17	3.75804991669633e-18	1.0653731751617745e-16	2.3377579000119597e-18	1.3790889683103824e-16	1.9799043423481706e-18	1.0270489083438385e-16	6.294049386703397e-19	1.7045412275850722e-16	3.4015004296133928e-18	nan	nan	nan	nan	nan	nan	nan	nan
56678.21849999323	6.201370488766658e-17	3.824926620663627e-18	1.0646826467699012e-16	2.338437740203484e-18	1.3781937548364315e-16	2.006358010766911e-18	1.0263821996375633e-16	8.708599693434558e-19	1.7034300819514514e-16	3.4259358917514455e-18	nan	nan	nan	nan	nan	nan	nan	nan
56678.26849999323	6.196663823278803e-17	3.902947647408652e-18	1.0639927902407597e-16	2.3393608336404758e-18	1.3772991464205297e-16	2.035731145813792e-18	1.0257159277874519e-16	1.0914147169327319e-18	1.7023203013515792e-16	3.4532498484859743e-18	nan	nan	nan	nan	nan	nan	nan	nan
56678.318499993235	6.191943385510374e-17	3.983400813151138e-18	1.0633035897313566e-16	2.3403195136558185e-18	1.3764051406026448e-16	2.0649806067982177e-18	1.0250500917003058e-16	1.2842443466803763e-18	1.7012118465459114e-16	3.480564707231712e-18	nan	nan	nan	nan	nan	nan	nan	nan
56678.36849999324	6.18721327100739e-17	4.058836708138528e-18	1.0626150293864953e-16	2.3411318420593317e-18	1.3755117349156793e-16	2.0915126397780108e-18	1.0243846903670792e-16	1.4457668577730572e-18	1.7001046782920718e-16	3.505380823985589e-18	nan	nan	nan	nan	nan	nan	nan	nan
56678.41849999324	6.182477576603724e-17	4.123234380821867e-18	1.0619270933386189e-16	2.341645435076233e-18	1.3746189268885278e-16	2.1132374839856435e-18	1.0237197228628078e-16	1.5736773589204623e-18	1.6989987573456596e-16	3.525643435857461e-18	nan	nan	nan	nan	nan	nan	nan	nan
56678.46849999324	6.177740400482829e-17	4.172009866947677e-18	1.0612397657075705e-16	2.3417404423934115e-18	1.3737267140465915e-16	2.128583596984685e-18	1.0230551883466286e-16	1.6663954985401514e-18	1.6978940444537744e-16	3.5397791733482786e-18	nan	nan	nan	nan	nan	nan	nan	nan
56678.518499993246	6.173005842242115e-17	4.201956293814828e-18	1.0605530306003897e-16	2.3413317566481703e-18	1.3728350939102311e-16	2.136492383811155e-18	1.0223910860618637e-16	1.7228658940679754e-18	1.6967905003659452e-16	3.5467134209334315e-18	nan	nan	nan	nan	nan	nan	nan	nan
56678.56849999325	6.168278002958404e-17	4.211172039097098e-18	1.0598668721112075e-16	2.3403705204702676e-18	1.3719440639963154e-16	2.1364076445661833e-18	1.0217274153360146e-16	1.7424740922869924e-18	1.6956880858199622e-16	3.5458772662904e-18	nan	nan	nan	nan	nan	nan	nan	nan
56678.61849999325	6.163560985235281e-17	4.199008098768843e-18	1.059181274320933e-16	2.3388449821634827e-18	1.3710536218169893e-16	2.128268152625128e-18	1.021064175581059e-16	1.7250101089906195e-18	1.6945867615552352e-16	3.537209874666203e-18	nan	nan	nan	nan	nan	nan	nan	nan
56678.668499993255	6.158858893280793e-17	4.166049466748278e-18	1.0584962212970715e-16	2.336780729327765e-18	1.3701637648782462e-16	2.1125073781019696e-18	1.0204013662932276e-16	1.6706575110670876e-18	1.693486488304698e-16	3.521159304535756e-18	nan	nan	nan	nan	nan	nan	nan	nan
56678.71849999326	6.154175832962119e-17	4.114135092461736e-18	1.0578116970935767e-16	2.3342403065214916e-18	1.369274490685087e-16	2.0900608391100915e-18	1.0197389870532277e-16	1.5800024466914744e-18	1.692387226796023e-16	3.498682106180541e-18	nan	nan	nan	nan	nan	nan	nan	nan
56678.76849999326	6.149515911867218e-17	4.046412863763236e-18	1.0571276857506046e-16	2.3313221979088443e-18	1.3683857967352104e-16	2.0623781463257437e-18	1.0190770375262055e-16	1.4540672520851649e-18	1.6912889377528346e-16	3.471239366763041e-18	nan	nan	nan	nan	nan	nan	nan	nan
56678.818499993264	6.144883239366476e-17	3.967415912551241e-18	1.0564441712943362e-16	2.3281591329035032e-18	1.3674976805238138e-16	2.0314325778411042e-18	1.0184155174620447e-16	1.2943886743059501e-18	1.6901915818926866e-16	3.4407840243521792e-18	nan	nan	nan	nan	nan	nan	nan	nan
56678.86849999327	6.140281926677794e-17	3.883130192190436e-18	1.0557611377367436e-16	2.324915651697668e-18	1.3666101395400623e-16	1.999715379051375e-18	1.0177544266951123e-16	1.1032026596289841e-18	1.6890951199258468e-16	3.409731228443404e-18	nan	nan	nan	nan	nan	nan	nan	nan
56678.91849999327	6.135716086929295e-17	3.8009974848917965e-18	1.0550785690754837e-16	2.321784852783953e-18	1.3657231712703824e-16	1.9701950266478838e-18	1.017093765144546e-16	8.839502025440116e-19	1.687999512563393e-16	3.380900659203829e-18	nan	nan	nan	nan	nan	nan	nan	nan
56678.96849999327	6.131189835209913e-17	3.7297641093961194e-18	1.0543964492935469e-16	2.3189842364778087e-18	1.3648367731952473e-16	1.9462152840755648e-18	1.0164335328143808e-16	6.430475799776737e-19	1.686904720503856e-16	3.3574179488363252e-18	nan	nan	nan	nan	nan	nan	nan	nan
56679.018499993275	6.126707288649766e-17	3.67905740743282e-18	1.0537147623591573e-16	2.316750560968156e-18	1.36395094279251e-16	1.9313047993736303e-18	1.0157737297933212e-16	3.989006575525059e-19	1.6858107044429327e-16	3.3425633222517923e-18	nan	nan	nan	nan	nan	nan	nan	nan
56679.06849999328	6.122272566463777e-17	3.6585840610343216e-18	1.0530334922370802e-16	2.3153332201203404e-18	1.3630656775564957e-16	1.928833800548367e-18	1.0151143562551774e-16	2.48117424763684e-19	1.6847174253750216e-16	3.3395124882230065e-18	nan	nan	nan	nan	nan	nan	nan	nan
56679.11849999328	6.117888771544465e-17	3.6746354475745615e-18	1.0523526265772327e-16	2.314851725715207e-18	1.3621809760421104e-16	1.9394270455133155e-18	1.0144554122514109e-16	3.8526802971122684e-19	1.6836248585998e-16	3.3488620754034384e-18	nan	nan	nan	nan	nan	nan	nan	nan
56679.168499993284	6.113554551183772e-17	3.721429473062213e-18	1.0516721619997024e-16	2.315098555701284e-18	1.3612968382947592e-16	1.959972105960797e-18	1.0137968970111856e-16	6.281563861249988e-19	1.6825329995230167e-16	3.367659099075781e-18	nan	nan	nan	nan	nan	nan	nan	nan
56679.21849999329	6.109267335557115e-17	3.7892376449250936e-18	1.0509920964467503e-16	2.3158255069286288e-18	1.36041326446939e-16	1.9869142830503e-18	1.0131388096004778e-16	8.699849906810505e-19	1.6814418450548543e-16	3.3925907960259546e-18	nan	nan	nan	nan	nan	nan	nan	nan
56679.26849999329	6.10502455696004e-17	3.86835315923649e-18	1.0503124278451224e-16	2.3167997561837358e-18	1.3595302547148773e-16	2.016818876083399e-18	1.0124811491706301e-16	1.090742840057846e-18	1.680351392100639e-16	3.420451358022031e-18	nan	nan	nan	nan	nan	nan	nan	nan
56679.31849999329	6.100823649791976e-17	3.9499192411647505e-18	1.0496331541064207e-16	2.3178097659238803e-18	1.358647809176763e-16	2.0465888376994376e-18	1.0118239149582095e-16	1.2836973131138565e-18	1.6792616375580064e-16	3.4483093239499714e-18	nan	nan	nan	nan	nan	nan	nan	nan
56679.368499993296	6.096662050517457e-17	4.026374092230677e-18	1.048954273126839e-16	2.318670165834808e-18	1.3577659279954284e-16	2.0735878491003794e-18	1.0111671062851527e-16	1.4453017416034776e-18	1.6781725783213547e-16	3.4736197515338604e-18	nan	nan	nan	nan	nan	nan	nan	nan
56679.4184999933	6.092537197630089e-17	4.091615380672239e-18	1.0482757827871809e-16	2.3192256801364045e-18	1.3568846113066514e-16	2.095694598286084e-18	1.0105107225587065e-16	1.5732670937527367e-18	1.6770842112729395e-16	3.494292033815195e-18	nan	nan	nan	nan	nan	nan	nan	nan
56679.4684999933	6.088446531619484e-17	4.141003480997153e-18	1.0475976809530379e-16	2.3193541825384e-18	1.35600385924359e-16	2.111315614906259e-18	1.0098547632716217e-16	1.6660209083894993e-18	1.6759965332946115e-16	3.508726347871574e-18	nan	nan	nan	nan	nan	nan	nan	nan
56679.518499993304	6.084387494923961e-17	4.171295784663152e-18	1.0469199654746037e-16	2.3189689594900418e-18	1.355123671932298e-16	2.119378447553137e-18	1.0091992280022308e-16	1.7225119071682864e-18	1.6749095412576979e-16	3.515830539922203e-18	nan	nan	nan	nan	nan	nan	nan	nan
56679.56849999331	6.08035753189635e-17	4.180570252137902e-18	1.0462426341868714e-16	2.3180202527003865e-18	1.354244049496408e-16	2.119319878524931e-18	1.0085441164143327e-16	1.7421276600315313e-18	1.673823232028265e-16	3.515026562636012e-18	nan	nan	nan	nan	nan	nan	nan	nan
56679.61849999331	6.076354088766418e-17	4.168169957520764e-18	1.0455656849094009e-16	2.3164961341348006e-18	1.3533649920555838e-16	2.1110778110720613e-18	1.007889428257476e-16	1.7246588338761568e-18	1.672737602466712e-16	3.5062525275701406e-18	nan	nan	nan	nan	nan	nan	nan	nan
56679.66849999331	6.072374613605748e-17	4.134683565735445e-18	1.0448891154465764e-16	2.3144227447287616e-18	1.3524864997226227e-16	2.0950909178761642e-18	1.0072351633669396e-16	1.6702884821542918e-18	1.671652649425748e-16	3.489963495927541e-18	nan	nan	nan	nan	nan	nan	nan	nan
56679.718499993316	6.068416556276579e-17	4.081966349545497e-18	1.044212923587375e-16	2.3118639027758604e-18	1.351608572608616e-16	2.07230655541746e-18	1.0065813216637372e-16	1.5796009064447888e-18	1.670568369752821e-16	3.4671313631384846e-18	nan	nan	nan	nan	nan	nan	nan	nan
