MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_z	sdss_z_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55993.526499985695	2.8768507325300494e-15	1.729208394071157e-16	1.2466680040865385e-15	4.610479769255993e-17	2.127940276850836e-15	7.73005698428585e-17	3.1077326444560497e-15	1.1520385312111516e-16	1.211746532881623e-15	4.296164842365576e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55993.5764999857	2.9305974597448942e-15	1.7492431429052865e-16	1.2688680387082389e-15	4.6533535593610484e-17	2.1664284827474604e-15	7.8046177448038e-17	3.1645152039988315e-15	1.1634162603197315e-16	1.2336417673503901e-15	4.3377860399234664e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55993.6264999857	2.9846701393486746e-15	1.7688065550587203e-16	1.2912157175251362e-15	4.6960985805847205e-17	2.205188491359695e-15	7.879152464921647e-17	3.2217092719923528e-15	1.174801584969716e-16	1.2556902680982398e-15	4.37937005184927e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55993.676499985704	3.0390668636176337e-15	1.7879627190853063e-16	1.3137105849323452e-15	4.738725187346185e-17	2.2442186918602033e-15	7.953634792247978e-17	3.2793123648845605e-15	1.186189918741606e-16	1.2778911355688548e-15	4.420906000050725e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55993.72649998571	3.093785756646132e-15	1.8068322517098412e-16	1.3363521855461985e-15	4.7812447341337544e-17	2.2835174739294985e-15	8.028040594541824e-17	3.337322000206697e-15	1.1975771261198217e-16	1.3002434704722476e-15	4.4623843079716885e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55993.77649998571	3.1488249737591345e-15	1.8255872559005774e-16	1.3591400641656349e-15	4.823669508605572e-17	2.3230832277619354e-15	8.102348062677152e-17	3.3957356965076854e-15	1.208959537977221e-16	1.3227463737622772e-15	4.5037967316095664e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55993.82649998571	3.2041827009276805e-15	1.844444647859149e-16	1.382073645645303e-15	4.866006766554933e-17	2.362914344043861e-15	8.176537787597297e-17	3.45455097339979e-15	1.2203339621625705e-16	1.3453989466657231e-15	4.5451363797352163e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55993.876499985716	3.259857154187307e-15	1.8636578011876977e-16	1.4051519696276512e-15	4.908245676819589e-17	2.403009213967357e-15	8.250592812762871e-17	3.513765351522167e-15	1.2316976896273686e-16	1.3682002906450703e-15	4.586397721307621e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55993.92649998572	3.3158466575343236e-15	1.8834643272919966e-16	1.4283739988526334e-15	4.950372485580228e-17	2.4433662292238977e-15	8.324498665517074e-17	3.5733763525533956e-15	1.24304849613576e-16	1.391149507424094e-15	4.62757658290545e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55993.97649998572	3.3721501948538747e-15	1.9037805520955356e-16	1.45173869628103e-15	4.99237435528117e-17	2.4839837819867283e-15	8.398243368164448e-17	3.633381499186029e-15	1.2543846403097626e-16	1.414245698975068e-15	4.6686701358541316e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55994.026499985725	3.4287670825440895e-15	1.9243799844307919e-16	1.4752450250892201e-15	5.034239409506801e-17	2.524860264939764e-15	8.471817428947548e-17	3.693778315131709e-15	1.2657048578033417e-16	1.437487967514111e-15	4.7096768744194e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55994.07649998573	3.4856966669908534e-15	1.9450640631002774e-16	1.4988919486666922e-15	5.075956768581606e-17	2.5659940712360024e-15	8.545213816963879e-17	3.7545643251164335e-15	1.2770083522360667e-16	1.460875415513981e-15	4.7505965844334485e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55994.12649998573	3.542938322197738e-15	1.9656698459107515e-16	1.522678430618534e-15	5.1175165771631593e-17	2.6073835945176142e-15	8.618427918643475e-17	3.81573705486636e-15	1.2882947829031222e-16	1.484407145681978e-15	4.791430304800714e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55994.17649998573	3.6004914493719894e-15	1.9860746548224795e-16	1.546603434757742e-15	5.158910021873875e-17	2.649027228912416e-15	8.691457480083017e-17	3.877294031107041e-15	1.2995642495071964e-16	1.5080822609781639e-15	4.832180280268875e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55994.226499985736	3.6583554765126145e-15	2.0061989797972092e-16	1.5706659251132478e-15	5.200129342677806e-17	2.6909233690222433e-15	8.764302534224945e-17	3.939232781553315e-15	1.310817274160707e-16	1.5318998602745979e-15	4.872849674580848e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55994.27649998574	3.716529858000946e-15	2.0260078590328115e-16	1.5948648659157957e-15	5.2411678361290555e-17	2.7330704099257674e-15	8.836965314271547e-17	4.0015508266998126e-15	1.3220547264855632e-16	1.5558588725402195e-15	4.9134335877215526e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55994.32649998574	3.775014074193346e-15	2.0455109064639057e-16	1.6191992216078712e-15	5.2820198524911177e-17	2.775466741876903e-15	8.909449852771306e-17	4.0642452618796905e-15	1.3332750405412979e-16	1.5799580048113728e-15	4.9539162381891736e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55994.376499985745	3.833807631015605e-15	2.0647611068802386e-16	1.643667956834193e-15	5.3226807858247806e-17	2.8181104802245728e-15	8.981746545100958e-17	4.127312558235104e-15	1.344472892363212e-16	1.6041959493831702e-15	4.994282151199066e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55994.42649998575	3.892910059560613e-15	2.083852451355998e-16	1.6682700364466624e-15	5.3631470586643724e-17	2.860999336826444e-15	9.053824812849917e-17	4.190749138042335e-15	1.355643011908905e-16	1.6285713987848772e-15	5.0345169977137204e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55994.47649998575	3.952320915686528e-15	2.1029164458649872e-16	1.69300442549262e-15	5.403416100621241e-17	2.904130991799707e-15	9.12565426820726e-17	4.254551424515028e-15	1.3667805238862008e-16	1.653083045783791e-15	5.074607617828937e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55994.52649998575	4.0120397796181145e-15	2.122117497719806e-16	1.717870089229413e-15	5.4434863217322306e-17	2.9475031257116027e-15	9.197206602507428e-17	4.318715841812121e-15	1.377880955899447e-16	1.677729583375159e-15	5.1145420372264455e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55994.57649998576	4.072066261592072e-15	2.1416444095882858e-16	1.7428659931047952e-15	5.4833570810906104e-17	2.9911134195871796e-15	9.268455631693458e-17	4.383238815033238e-15	1.3889402436705808e-16	1.702509704784119e-15	5.154309475031902e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55994.62649998576	4.132400331605569e-15	2.1615531736255857e-16	1.7679911027249967e-15	5.523028647774309e-17	3.0349595548870864e-15	9.339377325266686e-17	4.448116770193877e-15	1.3999547333446977e-16	1.7274221034571691e-15	5.1939003442097845e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55994.67649998576	4.193042489358702e-15	2.181687395605579e-16	1.793244300505553e-15	5.562498092161299e-17	3.0790392135375325e-15	9.40994982248584e-17	4.513346134224647e-15	1.410921181244419e-16	1.7524654730656573e-15	5.2333062463169725e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55994.726499985765	4.2539932994221425e-15	2.2018951431743916e-16	1.8186242124193106e-15	5.601750804137641e-17	3.123350077880593e-15	9.480153435275319e-17	4.578923334958347e-15	1.4218367512302705e-16	1.777638507502293e-15	5.27251995876172e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55994.77649998577	4.315253349078309e-15	2.222052682746442e-16	1.8441294154184974e-15	5.6407706383127e-17	3.1678898307059283e-15	9.549970638816514e-17	4.644844801127405e-15	1.4326990096883706e-16	1.802939900880757e-15	5.3115354169548455e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55994.82649998577	4.37682324806693e-15	2.2420677483253675e-16	1.869758486641163e-15	5.6795423439653e-17	3.2126561552310474e-15	9.619386050957254e-17	4.711106962352502e-15	1.4435059184733747e-16	1.8283683475275644e-15	5.3503476901817305e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55994.876499985774	4.438703628331765e-15	2.2618816187400995e-16	1.8955100034168815e-15	5.718051587480185e-17	3.2576467350960227e-15	9.688386401046553e-17	4.777706249119418e-15	1.4542558258146817e-16	1.853922541986325e-15	5.3889529532809927e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55994.92649998578	4.500895143769309e-15	2.2814701263100235e-16	1.921382543256826e-15	5.756284968060394e-17	3.3028592543638408e-15	9.756960488360374e-17	4.844639092787986e-15	1.4649474553748153e-16	1.8796011790154193e-15	5.427348451795141e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55994.97649998578	4.563398469978385e-15	2.300843695328976e-16	1.9473746838580196e-15	5.794230029154192e-17	3.3482913975122983e-15	9.825099131512341e-17	4.9119019255793005e-15	1.4755798934871833e-16	1.9054029016515655e-15	5.4655298201223617e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55995.02649998578	4.626214304012001e-15	2.320046482196665e-16	1.9734850030994477e-15	5.831875264047504e-17	3.393940849443163e-15	9.892795108704398e-17	4.979491107194548e-15	1.4861521342520204e-16	1.931326141703288e-15	5.503482928545374e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55995.076499985786	4.689343364130098e-15	2.3391546637285655e-16	1.999712079037305e-15	5.869210117937847e-17	3.4398052715346124e-15	9.960041818331822e-17	5.04740243823322e-15	1.4966601452870312e-16	1.9573692773501025e-15	5.541191920815259e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55995.12649998579	4.752786389554145e-15	2.3582738987410357e-16	2.0260544899013615e-15	5.906224984467868e-17	3.4858820142496708e-15	1.002681793956335e-16	5.1156314620348695e-15	1.5070986806354247e-16	1.9835306869758268e-15	5.578641974439231e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55995.17649998579	4.8165441402227025e-15	2.3775359723995433e-16	2.052510814101588e-15	5.942911198783914e-17	3.5321682104936485e-15	1.0093092389126015e-16	5.184173721372587e-15	1.5174628288670926e-16	2.0098087491654814e-15	5.615819314322296e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55995.226499985794	4.880617433883581e-15	2.3970716372812254e-16	2.079079630217141e-15	5.979261027155901e-17	3.578660989096011e-15	1.015883570029494e-16	5.253024759838012e-15	1.527748026297066e-16	2.0362018427006364e-15	5.652711221548869e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55995.2764999858	4.945007427050538e-15	2.416833682200495e-16	2.1057595169976477e-15	6.015267651570152e-17	3.625357479275306e-15	1.0224020289665914e-16	5.322180121801807e-15	1.537950059961962e-16	2.0627083465528213e-15	5.68930603619629e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55995.3264999858	5.0097154576111774e-15	2.436694763105678e-16	2.132549053358901e-15	6.050925152367414e-17	3.672254810624008e-15	1.0288620476749967e-16	5.391635352415577e-15	1.5480650687891e-16	2.089326639891665e-15	5.725593156029058e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55995.3764999858	5.0747428845983195e-15	2.4565494141878907e-16	2.159446818385376e-15	6.08622848648658e-17	3.719350113108521e-15	1.0352612493042053e-16	5.461385997607138e-15	1.558089542983905e-16	2.1160551020678407e-15	5.761563030552107e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55995.426499985806	5.140091086774476e-15	2.4763174683180166e-16	2.1864513878966456e-15	6.121173300682428e-17	3.766640517072699e-15	1.0415974483158055e-16	5.5314276040637646e-15	1.5680203218586978e-16	2.1428921126243063e-15	5.79720715083165e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55995.47649998581	5.2057614624729426e-15	2.49594581360495e-16	2.2135612149662216e-15	6.155750253431744e-17	3.81412315323538e-15	1.0478686498087354e-16	5.6017557192110836e-15	1.5778545901028633e-16	2.169836051282349e-15	5.832518035347378e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55995.52649998581	5.271755429439925e-15	2.5154093400539468e-16	2.2407745989452735e-15	6.189943542126621e-17	3.861795152654088e-15	1.0540730479827657e-16	5.672365891207959e-15	1.5875898726344712e-16	2.1968852979377087e-15	5.867489211743708e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55995.576499985815	5.338074424677982e-15	2.534711142809486e-16	2.2680898296172196e-15	6.223737737864199e-17	3.909653646758511e-15	1.0602090239639132e-16	5.743253668947645e-15	1.5972240281075385e-16	2.224038232680348e-15	5.902115195784017e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55995.62649998582	5.404719904290044e-15	2.5538820328355056e-16	2.2955051969172726e-15	6.257118260048648e-17	3.957695767315613e-15	1.0662751428766874e-16	5.814414602019411e-15	1.6067552410998794e-16	2.2512932306795088e-15	5.936391222706959e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55995.67649998582	5.471693343325136e-15	2.572979390529005e-16	2.323018990930761e-15	6.290071387150483e-17	4.005918646444434e-15	1.0722701503667535e-16	5.885844240406072e-15	1.6161820114103448e-16	2.2786485447869006e-15	5.970307604287246e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55995.72649998582	5.53899623562451e-15	2.592085384206182e-16	2.350629501897325e-15	6.322584264173759e-17	4.054319416602698e-15	1.0781929683036492e-16	5.95753795144013e-15	1.6255021458344285e-16	2.306102302293439e-15	6.003849566274348e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55995.77649998583	5.606630093668963e-15	2.6113045648757244e-16	2.3783350201980802e-15	6.354644906578604e-17	4.102895165284508e-15	1.0840424660942263e-16	6.029490612448356e-15	1.6347110758103487e-16	2.333652624925004e-15	6.037003002294442e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55995.82649998583	5.674596427808013e-15	2.6307360870124173e-16	2.406133836353831e-15	6.386242201349124e-17	4.151642685440913e-15	1.0898162216889193e-16	6.1016970202281436e-15	1.6438040931450477e-16	2.3612976345772782e-15	6.069754757943096e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55995.87649998583	5.742896628201521e-15	2.6503295371814027e-16	2.434024241034043e-15	6.417365904937678e-17	4.200558652321479e-15	1.0955113970886115e-16	6.174151972205379e-15	1.6527767969742882e-16	2.389035453294033e-15	6.102092637490266e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55995.926499985835	5.811532046122824e-15	2.6699837443312406e-16	2.4620045250441795e-15	6.448006638819522e-17	4.249639741188457e-15	1.1011253228976777e-16	6.2468502664515736e-15	1.6616250964013937e-16	2.416864203280701e-15	6.134005406800757e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55995.97649998584	5.880504050646967e-15	2.689617477254545e-16	2.4900729793190463e-15	6.478155881857125e-17	4.298882627593798e-15	1.1066555016569683e-16	6.319786701649718e-15	1.670345211806113e-16	2.4447820069004956e-15	6.165482792978661e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55996.02649998584	5.949814028646779e-15	2.709171432542005e-16	2.5182278949326323e-15	6.507805960774883e-17	4.348283987407342e-15	1.1120996087926581e-16	6.392956077105537e-15	1.6789336749864278e-16	2.4727869866573568e-15	6.196515480911672e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55996.076499985844	6.019463384613405e-15	2.7286093516882865e-16	2.5464675630868157e-15	6.536950037673114e-17	4.397840496789331e-15	1.117455493088423e-16	6.466353192703366e-15	1.6873873280770943e-16	2.500877265203701e-15	6.227095106491231e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55996.12649998585	6.089453540476851e-15	2.747918531733512e-16	2.5747902751109716e-15	6.565582095602309e-17	4.447548832181951e-15	1.1227211764917008e-16	6.539972848914075e-15	1.6957033214351262e-16	2.5290509653439143e-15	6.257214247469866e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55996.17649998585	6.1597859354273526e-15	2.767109771410491e-16	2.603194308514896e-15	6.593696281129255e-17	4.497405670323428e-15	1.1278948533574016e-16	6.61380984677423e-15	1.7038791104755746e-16	2.5573062100041104e-15	6.286866411008148e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55996.22649998585	6.230462025737983e-15	2.786216784704149e-16	2.63167780564205e-15	6.621281314701191e-17	4.547407688221244e-15	1.1329748892398423e-16	6.687858987878286e-15	1.711912451486499e-16	2.5856411222650845e-15	6.31604601896281e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55996.276499985855	6.301483284586926e-15	2.80529510416979e-16	2.660238832949741e-15	6.64832321538395e-17	4.59755156315249e-15	1.1379598191147873e-16	6.76211507435211e-15	1.71980139652483e-16	2.6140538130952043e-15	6.344747834078398e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55996.32649998586	6.372851201881427e-15	2.8244204881622486e-16	2.688875456160378e-15	6.674808764581057e-17	4.6478339726687974e-15	1.1428483451455112e-16	6.836572907963713e-15	1.727544282952655e-16	2.6425422664137682e-15	6.372961714296073e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55996.37649998586	6.4445672654919504e-15	2.8436836697059966e-16	2.7175857411141667e-15	6.700725555004414e-17	4.698251594563919e-15	1.1476393340002605e-16	6.911227107486496e-15	1.7351388038393298e-16	2.671104390811894e-15	6.400674966823975e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55996.426499985864	6.516632414554945e-15	2.863094855334678e-16	2.7463677537593763e-15	6.726061997056266e-17	4.748801077953033e-15	1.152331678511727e-16	6.986071885050563e-15	1.7425808742914192e-16	2.6997380940355733e-15	6.42787574434552e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55996.47649998587	6.5890469502389505e-15	2.882568118675847e-16	2.7752195601550256e-15	6.75080732385502e-17	4.7994788348573935e-15	1.1569233215800465e-16	7.061101398530667e-15	1.7498664147244667e-16	2.72844128393043e-15	6.454553098174988e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55996.52649998587	6.661811152961717e-15	2.902028362176803e-16	2.8041392264588314e-15	6.77495159361375e-17	4.850281161264115e-15	1.1614118217864004e-16	7.136309806269409e-15	1.7569916306737078e-16	2.757211868464592e-15	6.480696982962912e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55996.57649998587	6.734925318527223e-15	2.921419007444766e-16	2.8331248189366314e-15	6.798485690223705e-17	4.901204352583738e-15	1.1657948947015248e-16	7.211691267070592e-15	1.7639530149743995e-16	2.7860477557228774e-15	6.506298259537646e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55996.626499985876	6.808389757761269e-15	2.940702935693698e-16	2.8621744039483763e-15	6.821401321758535e-17	4.9522447044583485e-15	1.170070418038149e-16	7.287239940163275e-15	1.7707473490491662e-16	2.8149468538978764e-15	6.531348694867197e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55996.67649998588	6.882204796146465e-15	2.959862940849236e-16	2.8912860479541685e-15	6.843691016986234e-17	5.003398512744661e-15	1.174236432653445e-16	7.36294998520792e-15	1.7773717033391192e-16	2.843907071281035e-15	6.555840959958966e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55996.72649998588	6.956370773457989e-15	2.978901727148724e-16	2.920457817502297e-15	6.865348120540708e-17	5.05466207350662e-15	1.178291143110929e-16	7.438815562259933e-15	1.7838234368677536e-16	2.8729263162707983e-15	6.57976862555403e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55996.776499985885	7.03088804339942e-15	2.9978414762610475e-16	2.9496877792347146e-15	6.886366785602884e-17	5.106031683015044e-15	1.1822329178307453e-16	7.514830831782462e-15	1.79010019601953e-16	2.9020024973640786e-15	6.6031261557763e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55996.82649998589	7.105756973238273e-15	3.0167230023351753e-16	2.9789739998800786e-15	6.906741965828573e-17	5.157503637733884e-15	1.1860602887869585e-16	7.590989954602264e-15	1.7961999125858014e-16	2.9311335231512182e-15	6.625908899356558e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55996.87649998589	7.180977943442347e-15	3.035604507539788e-16	3.008314531298722e-15	6.926468724019842e-17	5.2090742343159946e-15	1.1897719509033512e-16	7.667287091905621e-15	1.8021208010417046e-16	2.960317298882376e-15	6.648112927638623e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55996.92649998589	7.256551289961775e-15	3.0545557498137943e-16	3.037707313554888e-15	6.945537809305275e-17	5.260739769602071e-15	1.1933667609702606e-16	7.743716405228099e-15	1.807861355121787e-16	2.9895516454618882e-15	6.66973143817555e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55996.976499985896	7.33247612491741e-15	3.073570019953499e-16	3.0671502360627847e-15	6.963938446842711e-17	5.312496540598454e-15	1.1968437363325266e-16	7.82027199967399e-15	1.81342006986145e-16	3.018834296330223e-15	6.690754614842799e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55997.0264999859	7.408750380393452e-15	3.0925671794460715e-16	3.0966411880679108e-15	6.981660645978836e-17	5.364340843166792e-15	1.2002020471370947e-16	7.89694762686868e-15	1.8187940053316066e-16	3.048162980934824e-15	6.711173333154503e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55997.0764999859	7.485371951161664e-15	3.1114785811789934e-16	3.1261780588895787e-15	6.998695220286902e-17	5.416268864039387e-15	1.203440526268587e-16	7.973736902701518e-15	1.823979838511407e-16	3.077535428806873e-15	6.730979348010963e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55997.126499985905	7.56233874241679e-15	3.130251666320899e-16	3.155758737908697e-15	7.01503379475868e-17	5.468276600818115e-15	1.206557307008137e-16	8.050633443056228e-15	1.8289745216717563e-16	3.106949369544232e-15	6.750165300506415e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55997.17649998591	7.639648669031148e-15	3.14885059969764e-16	3.1853811145731094e-15	7.030668811221533e-17	5.520360032404608e-15	1.20955059526455e-16	8.127630864076167e-15	1.8337752864252908e-16	3.1364025328118282e-15	6.768724722073624e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55997.22649998591	7.717299654809132e-15	3.1672565188814214e-16	3.2150430783945487e-15	7.045593532187377e-17	5.572515137830192e-15	1.2124187565558715e-16	8.204722782169696e-15	1.8383796458438949e-16	3.1658926483416587e-15	6.786652037408066e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55997.276499985914	7.795289631740464e-15	3.1854674203693107e-16	3.2447425189396872e-15	7.05980204358234e-17	5.624737896253771e-15	1.2151603174503004e-16	8.281902813956463e-15	1.8427853957811756e-16	3.1954174459312355e-15	6.803942565339268e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55997.32649998592	7.873616539253915e-15	3.2034977012760196e-16	3.2744773258341388e-15	7.073289255508287e-17	5.677024286978394e-15	1.217773966592839e-16	8.359164576283645e-15	1.8469906156584274e-16	3.2249746554230412e-15	6.820592517833e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55997.37649998592	7.952278323468861e-15	3.2213773701879303e-16	3.3042453887532003e-15	7.086050902507686e-17	5.729370289398389e-15	1.2202585554671403e-16	8.436501686195e-15	1.8509936685951203e-16	3.254562006722748e-15	6.83659899794475e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55997.42649998592	8.031272936446908e-15	3.239150936600781e-16	3.334044597420428e-15	7.098083541761555e-17	5.7817718830219176e-15	1.2226130988660682e-16	8.513907760908608e-15	1.8547932009795548e-16	3.2841772297825506e-15	6.851959995448677e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
