MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_i'	sdss_i'_err	sdss_r	sdss_r_err	sdss_r'	sdss_r'_err	sdss_u	sdss_u_err	sdss_u'	sdss_u'_err	sdss_z	sdss_z_err
55346.30097992407	9.991838703368213e-17	1.3549342437928014e-17	3.982713568554262e-17	1.15146538880748e-18	7.383979826913185e-17	2.104485096425424e-18	nan	nan	6.932876034354235e-17	3.8451299650953875e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55346.35097992407	9.985687963752148e-17	1.3578121247103945e-17	3.979468983145383e-17	1.1524060489482395e-18	7.378704848452381e-17	2.107060922877854e-18	nan	nan	6.927344486307411e-17	3.870825600715055e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55346.400979924074	9.979541013847779e-17	1.3603597064536827e-17	3.9762270558971666e-17	1.1554323463241748e-18	7.373433638412096e-17	2.114588222690641e-18	nan	nan	6.921817351729288e-17	3.893659508154274e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55346.45097992408	9.973397853291197e-17	1.3623612090245784e-17	3.97298775805547e-17	1.1598934438624424e-18	7.368166193849662e-17	2.1255276764553374e-18	nan	nan	6.916294627157383e-17	3.9117916207404515e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55346.50097992408	9.967258481213585e-17	1.363653091146371e-17	3.9697510944126507e-17	1.1651523902102454e-18	7.362902512431963e-17	2.138363406119337e-18	nan	nan	6.91077630894498e-17	3.923840097376673e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55346.55097992408	9.961122896242324e-17	1.3641272062997458e-17	3.9665170761508743e-17	1.1706146573357436e-18	7.357642591258374e-17	2.151681285089427e-18	nan	nan	6.905262393692273e-17	3.928898230344778e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55346.600979924086	9.954991096500994e-17	1.363732724728701e-17	3.9632856888930704e-17	1.1757520280557332e-18	7.352386427638455e-17	2.164225761324841e-18	nan	nan	6.899752877860805e-17	3.9265422495753645e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55346.65097992409	9.948863079609087e-17	1.362477005545283e-17	3.9600569326392395e-17	1.1801171470989806e-18	7.347134018902788e-17	2.1749381240630216e-18	nan	nan	6.894247757857044e-17	3.9168342911103225e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55346.70097992409	9.94273884268379e-17	1.3604255067924093e-17	3.9568308057919285e-17	1.183355184965967e-18	7.34188536248705e-17	2.18298039417794e-18	nan	nan	6.888747030317268e-17	3.900322554335918e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55346.750979924094	9.936618382338272e-17	1.3577007195272466e-17	3.953607308351137e-17	1.185209688318166e-18	7.336640455532651e-17	2.187749117190661e-18	nan	nan	6.883250691606156e-17	3.878038315449451e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55346.8009799241	9.930501694684035e-17	1.3544800102638283e-17	3.950386443511771e-17	1.1855266156374474e-18	7.331399295454248e-17	2.188882615243343e-18	nan	nan	6.877758738303013e-17	3.851487296982834e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55346.8509799241	9.924388775329629e-17	1.3509921615237994e-17	3.9471682016891156e-17	1.1842565754209674e-18	7.326161879624459e-17	2.186264364440273e-18	nan	nan	6.872271166882677e-17	3.8226303821949495e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55346.9009799241	9.918279619381763e-17	1.3475123216603515e-17	3.943952573298457e-17	1.1814551561960137e-18	7.32092820531081e-17	2.18002406347865e-18	nan	nan	6.866787973831384e-17	3.7938464264974424e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55346.950979924106	9.912174221445369e-17	1.3443550241598372e-17	3.940739571119414e-17	1.1772828513839182e-18	7.315698269801844e-17	2.1705368596516253e-18	nan	nan	6.861309155654361e-17	3.767867866715714e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55347.00097992411	9.90607257562371e-17	1.3418649306253024e-17	3.9375291855672725e-17	1.172002222913104e-18	7.310472070323046e-17	2.1584202039330212e-18	nan	nan	6.855834708904323e-17	3.74767912620609e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55347.05097992411	9.899974675519054e-17	1.340405007811723e-17	3.934321413447128e-17	1.1659753980100042e-18	7.30524960460436e-17	2.144526722825592e-18	nan	nan	6.850364630029517e-17	3.736369474662203e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55347.100979924115	9.893880514630163e-17	1.3403135516025487e-17	3.931116256356433e-17	1.15965667156059e-18	7.300030869661082e-17	2.1299303425295184e-18	nan	nan	6.84489891556746e-17	3.736718601766145e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55347.15097992412	9.887790091470627e-17	1.3415243997062155e-17	3.927913706307925e-17	1.1535817084589077e-18	7.294815862760735e-17	2.115901986666058e-18	nan	nan	6.839437562010087e-17	3.748187006461517e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55347.20097992412	9.881703408085773e-17	1.3436755151463734e-17	3.924713769691414e-17	1.1483517497968248e-18	7.289604581528168e-17	2.1038704745726948e-18	nan	nan	6.833980565934799e-17	3.767767657074604e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55347.25097992412	9.875620466112671e-17	1.3464057989975007e-17	3.9215164385196386e-17	1.1446101634137385e-18	7.284397022999694e-17	2.0953642853254573e-18	nan	nan	6.82852792383923e-17	3.7923635533619675e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55347.300979924126	9.869541266688682e-17	1.349375604409893e-17	3.9183217143900505e-17	1.1430123609913953e-18	7.279193184758123e-17	2.0919312880290173e-18	nan	nan	6.823079632241903e-17	3.819023213781509e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55347.35097992413	9.863465810451773e-17	1.3522779760957944e-17	3.9151295909128414e-17	1.1439729210121544e-18	7.27399306390283e-17	2.094543138926271e-18	nan	nan	6.817635687695531e-17	3.8450770342044096e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55347.40097992413	9.85739409754112e-17	1.3548473889138031e-17	3.911940069685462e-17	1.147047745300488e-18	7.268796657974583e-17	2.102160893755489e-18	nan	nan	6.812196086714838e-17	3.868229740852529e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55347.450979924135	9.851326127597009e-17	1.3568662918697533e-17	3.9087531427206526e-17	1.1515774627276803e-18	7.263603964324984e-17	2.1132284280647066e-18	nan	nan	6.806760825846838e-17	3.886617925621306e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55347.50097992414	9.845261899761575e-17	1.3581698051329557e-17	3.905568811615864e-17	1.1569159415650532e-18	7.258414980116462e-17	2.126212863158042e-18	nan	nan	6.801329901613855e-17	3.898842715063388e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55347.55097992414	9.839201412678733e-17	1.3586489002032255e-17	3.9023870795660014e-17	1.1624604316259196e-18	7.253229702826731e-17	2.139684205642255e-18	nan	nan	6.795903310557204e-17	3.903986475368295e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55347.600979924144	9.833144664494966e-17	1.3582523348780646e-17	3.899207936986351e-17	1.1676754496661179e-18	7.248048129912487e-17	2.152373053449183e-18	nan	nan	6.790481049299875e-17	3.901620388007401e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55347.65097992415	9.827091652858888e-17	1.3569875307800428e-17	3.896031385474366e-17	1.1721074824520387e-18	7.242870258578197e-17	2.163209269777005e-18	nan	nan	6.785063114250226e-17	3.891807302725158e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55347.70097992415	9.821042374922711e-17	1.3549204832418513e-17	3.89285741544533e-17	1.1753968136924118e-18	7.237696086217497e-17	2.1713460892755628e-18	nan	nan	6.779649502080632e-17	3.875101911436433e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55347.75097992415	9.814996827341456e-17	1.3521746892698919e-17	3.8896860428737686e-17	1.17728347687802e-18	7.232525610181992e-17	2.1761738506538565e-18	nan	nan	6.774240209239339e-17	3.852547954307634e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55347.800979924155	9.808955006273778e-17	1.3489289755096073e-17	3.8865172485902523e-17	1.1776117572389267e-18	7.227358827739202e-17	2.1773272314645295e-18	nan	nan	6.768835232345535e-17	3.825669827954513e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55347.85097992416	9.802916907382205e-17	1.3454140118543702e-17	3.8833510325947826e-17	1.1763312936959211e-18	7.222195736556015e-17	2.1746885355368845e-18	nan	nan	6.763434567929144e-17	3.796453501959661e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55347.90097992416	9.796882525833187e-17	1.341907215619398e-17	3.880187398082263e-17	1.1734985510684263e-18	7.217036333647727e-17	2.1683887576263907e-18	nan	nan	6.75803821258086e-17	3.7673092219383746e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55347.950979924164	9.79085185629751e-17	1.3387256995126116e-17	3.8770263418577897e-17	1.169276018769128e-18	7.211880616618166e-17	2.1588068140983172e-18	nan	nan	6.75264616282111e-17	3.74100640934473e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55348.00097992417	9.784824892950764e-17	1.3362169101686883e-17	3.873867857531552e-17	1.1639298454450952e-18	7.206728582629761e-17	2.1465665024682857e-18	nan	nan	6.747258415204502e-17	3.720570353682393e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55348.05097992417	9.778801629473236e-17	1.3347466618920163e-17	3.870711951493361e-17	1.1578271921779941e-18	7.201580229328378e-17	2.13252941807234e-18	nan	nan	6.741874966306544e-17	3.70913208284314e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55348.10097992417	9.772782059443587e-17	1.3346557799546352e-17	3.867558615755954e-17	1.1514282366320634e-18	7.196435553876447e-17	2.1177810896345272e-18	nan	nan	6.736495812736926e-17	3.709507019148674e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55348.150979924176	9.766766181393399e-17	1.335877610316725e-17	3.864407845526975e-17	1.1452763892015903e-18	7.191294553562512e-17	2.103606520148498e-18	nan	nan	6.731120950970487e-17	3.721148878160889e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55348.20097992418	9.760753997342755e-17	1.338047367207629e-17	3.8612596424038747e-17	1.1399813194116823e-18	7.186157225885305e-17	2.0914506080871604e-18	nan	nan	6.725750377689094e-17	3.741011414414559e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55348.25097992418	9.75474550890867e-17	1.3408010836899443e-17	3.858114007984106e-17	1.1361954691377363e-18	7.181023568364579e-17	2.082859041130675e-18	nan	nan	6.720384089439762e-17	3.765955493739298e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55348.300979924185	9.748740717214526e-17	1.3437963465174525e-17	3.854970932682956e-17	1.1345830695479208e-18	7.17589357824684e-17	2.079396586257693e-18	nan	nan	6.7150220827809e-17	3.792989252776717e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55348.35097992419	9.74273962289054e-17	1.346723670128028e-17	3.851830414902972e-17	1.1355637445481215e-18	7.170767252652478e-17	2.0820449899431445e-18	nan	nan	6.709664354305106e-17	3.819407140087926e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55348.40097992419	9.736742226074007e-17	1.3493153319482812e-17	3.8486924674237717e-17	1.1386879422771656e-18	7.165644589206341e-17	2.0897544918652175e-18	nan	nan	6.704310900660061e-17	3.8428838012080825e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55348.45097992419	9.73074852640976e-17	1.3513519817438077e-17	3.8455570598937616e-17	1.1432873619681693e-18	7.160525585596335e-17	2.1009519274632885e-18	nan	nan	6.698961718364286e-17	3.861532161402152e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55348.500979924196	9.72475852305007e-17	1.3526673800255848e-17	3.842424214677274e-17	1.148706755059059e-18	7.155410238648582e-17	2.1140871598813066e-18	nan	nan	6.693616804033173e-17	3.873936092265898e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55348.5509799242	9.718772214655282e-17	1.3531516025214169e-17	3.839293930176857e-17	1.1543349774098172e-18	7.15029854605099e-17	2.1277140942794064e-18	nan	nan	6.688276154249822e-17	3.879166901771974e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55348.6009799242	9.712789599394953e-17	1.3527529881105701e-17	3.83616618562563e-17	1.1596288197669068e-18	7.145190505260252e-17	2.1405492739902413e-18	nan	nan	6.682939765673308e-17	3.8767906657141854e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55348.650979924205	9.706810674946254e-17	1.35147902183397e-17	3.833040989010855e-17	1.1641288105595313e-18	7.140086113501856e-17	2.1515110154707407e-18	nan	nan	6.677607634822157e-17	3.866870951455083e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55348.70097992421	9.700835438496208e-17	1.3493962446116018e-17	3.8299183403325313e-17	1.1674702094087126e-18	7.134985368190458e-17	2.1597436384417613e-18	nan	nan	6.672279758353542e-17	3.849969019406848e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55348.75097992421	9.694863886740553e-17	1.3466291750040071e-17	3.826798236395755e-17	1.1693897393306236e-18	7.129888266803773e-17	2.1646312265081723e-18	nan	nan	6.666956132842967e-17	3.827141219570816e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55348.80097992421	9.688896015885058e-17	1.343358122785458e-17	3.8236806772005256e-17	1.1697294584917066e-18	7.124794806693402e-17	2.1658047576339626e-18	nan	nan	6.661636754928617e-17	3.79993086778186e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55348.85097992422	9.682931821645165e-17	1.3398156752503859e-17	3.8205656499672253e-17	1.168438422318868e-18	7.119704985252982e-17	2.163145367533419e-18	nan	nan	6.656321621204987e-17	3.770349382022332e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55348.90097992422	9.676971299246456e-17	1.3362815552173521e-17	3.8174531658780193e-17	1.1655739062738941e-18	7.114618799834114e-17	2.156785342254901e-18	nan	nan	6.651010728251379e-17	3.740838894788151e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55348.95097992422	9.67101444342497e-17	1.3330754964703005e-17	3.8143432153481945e-17	1.1613002934582377e-18	7.109536247872475e-17	2.1471074196827595e-18	nan	nan	6.645704072715473e-17	3.714206435648911e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55349.000979924225	9.665061248427449e-17	1.3305477759806919e-17	3.8112358047675594e-17	1.1558877054373742e-18	7.104457326971893e-17	2.1347418049079888e-18	nan	nan	6.640401651229753e-17	3.693518907868717e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55349.05097992423	9.659111708011631e-17	1.3290671013897931e-17	3.808130918161591e-17	1.1497078100430984e-18	7.099382034294798e-17	2.120559169847497e-18	nan	nan	6.635103460358328e-17	3.6819498615843046e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55349.10097992423	9.653165815834368e-17	1.3289768669249046e-17	3.805028560322648e-17	1.1432273099294436e-18	7.094310367234828e-17	2.105656800856103e-18	nan	nan	6.629809496765968e-17	3.682351102708904e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55349.150979924234	9.647223570445452e-17	1.3302099192902025e-17	3.801928734445632e-17	1.1369973397344795e-18	7.089242323227659e-17	2.0913339693864246e-18	nan	nan	6.624519757058569e-17	3.694169436952796e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55349.20097992424	9.641284973840606e-17	1.3323986807832708e-17	3.798831438933093e-17	1.131635960577905e-18	7.084177899982215e-17	2.079051893308511e-18	nan	nan	6.619234237868613e-17	3.714318701450702e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55349.25097992424	9.635350027617107e-17	1.335176270252392e-17	3.7957366562130546e-17	1.1278051209333495e-18	7.079117094429716e-17	2.0703737227484363e-18	nan	nan	6.613952935879868e-17	3.739616850854355e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55349.30097992424	9.629418732884724e-17	1.3381974632224265e-17	3.792644397467683e-17	1.1261776825123345e-18	7.074059904363163e-17	2.0668813916107935e-18	nan	nan	6.608675847677334e-17	3.767030922156861e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55349.350979924246	9.623491090266309e-17	1.3411502029849027e-17	3.789554661099526e-17	1.1271789036872844e-18	7.069006327029059e-17	2.0695668697978914e-18	nan	nan	6.603402969906789e-17	3.79381881424832e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55349.40097992425	9.617567099897521e-17	1.3437645343376872e-17	3.7864674359264176e-17	1.1303533662507387e-18	7.063956359736968e-17	2.0773694365344878e-18	nan	nan	6.598134299212116e-17	3.8176246343211675e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55349.45097992425	9.611646761427532e-17	1.3458192793298219e-17	3.7833827283381665e-17	1.1350236332273007e-18	7.058910000132756e-17	2.0886986295385795e-18	nan	nan	6.592869832252386e-17	3.8365373065917114e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55349.500979924254	9.605730074019425e-17	1.3471468175200451e-17	3.7803005399322254e-17	1.140525299246929e-18	7.053867245610062e-17	2.1019867716636427e-18	nan	nan	6.587609565677179e-17	3.849123226783885e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55349.55097992426	9.599817036350325e-17	1.3476363149471038e-17	3.7772208547340714e-17	1.1462386525675327e-18	7.048828093478448e-17	2.115771448900518e-18	nan	nan	6.582353496128477e-17	3.854442514039908e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55349.60097992426	9.593907646611804e-17	1.3472356850693e-17	3.7741436823284175e-17	1.1516127661328812e-18	7.043792541152572e-17	2.128754956324023e-18	nan	nan	6.577101620240661e-17	3.852056082983284e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55349.65097992426	9.588001902510118e-17	1.3459524772781237e-17	3.771069013130551e-17	1.1561818323009277e-18	7.03876058625728e-17	2.1398439076953443e-18	nan	nan	6.571853934697498e-17	3.842028220743979e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55349.700979924266	9.582099801266854e-17	1.3438537863860032e-17	3.7679968535302805e-17	1.159576245098845e-18	7.033732226081118e-17	2.1481736037479e-18	nan	nan	6.566610436178955e-17	3.824926831692293e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55349.75097992427	9.576201339618146e-17	1.3410651683124134e-17	3.7649271971377966e-17	1.161529137752677e-18	7.028707457891607e-17	2.1531218106210508e-18	nan	nan	6.56137112127953e-17	3.801821021619666e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55349.80097992427	9.570306513816486e-17	1.3377684390868747e-17	3.761860032770933e-17	1.161880441015442e-18	7.023686279649902e-17	2.1543157711383112e-18	nan	nan	6.556135986690585e-17	3.774273272198415e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55349.850979924275	9.56441531962998e-17	1.334198133750636e-17	3.7587953748067614e-17	1.1605787405855256e-18	7.018668688182127e-17	2.1516354263053574e-18	nan	nan	6.550905029018016e-17	3.7443208100551484e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55349.90097992428	9.558527752342778e-17	1.3306363174975066e-17	3.7557332136605665e-17	1.157681804180577e-18	7.013654681302302e-17	2.1452143765989537e-18	nan	nan	6.54567824505195e-17	3.714438150468641e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55349.95097992428	9.552643806755739e-17	1.3274053875000858e-17	3.752673546137445e-17	1.1533564544272948e-18	7.008644256298966e-17	2.1354392199971926e-18	nan	nan	6.540455631358393e-17	3.687470578913643e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55350.00097992428	9.546763477186016e-17	1.3248584968152467e-17	3.7496163690424916e-17	1.1478760654545748e-18	7.00363741062882e-17	2.122946639520801e-18	nan	nan	6.535237184645805e-17	3.666527354703838e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55350.05097992429	9.540886757467797e-17	1.3233672926823976e-17	3.7465616871680636e-17	1.1416176115887876e-18	6.998634141769575e-17	2.1086164864507702e-18	nan	nan	6.530022901575158e-17	3.654825345690283e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55350.10097992429	9.53501364133606e-17	1.323277778255625e-17	3.7435094877345416e-17	1.1350543820922549e-18	6.993634447262005e-17	2.0935579577694125e-18	nan	nan	6.524812778832118e-17	3.655253383788108e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55350.15097992429	9.529144127359083e-17	1.324522293400834e-17	3.740459778729189e-17	1.128744849837756e-18	6.988638324457707e-17	2.0790847861840722e-18	nan	nan	6.519606813062465e-17	3.667251251122293e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55350.200979924295	9.523278217508731e-17	1.3267304248904272e-17	3.737412553762194e-17	1.1233161406102206e-18	6.983645770624209e-17	2.0666747542632485e-18	nan	nan	6.514405000982253e-17	3.687692144339244e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55350.2509799243	9.517415913364079e-17	1.3295323307201004e-17	3.734367809638654e-17	1.1194393602714955e-18	6.978656783512471e-17	2.057908738582322e-18	nan	nan	6.509207339332228e-17	3.713350321441954e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55350.3009799243	9.511557216022408e-17	1.3325799298705916e-17	3.7313255495534726e-17	1.1177966625372065e-18	6.973671360221866e-17	2.054386100498332e-18	nan	nan	6.504013824689794e-17	3.741150985584777e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55350.350979924304	9.505702126099605e-17	1.335558553174551e-17	3.728285767116841e-17	1.1188188843436719e-18	6.968689498587431e-17	2.0571091931460798e-18	nan	nan	6.498824453805192e-17	3.7683148816375254e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55350.40097992431	9.4998506437309e-17	1.3381959772790672e-17	3.725248454341497e-17	1.1220444420192172e-18	6.963711195939748e-17	2.065006158894198e-18	nan	nan	6.493639223415371e-17	3.792455109624619e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55350.45097992431	9.494002768570906e-17	1.3402691677880012e-17	3.722213622409608e-17	1.1267868415352644e-18	6.958736449504303e-17	2.0764689786779943e-18	nan	nan	6.488458130158513e-17	3.8116362626521975e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55350.50097992431	9.488158499793729e-17	1.34160910182641e-17	3.719181261736459e-17	1.1323721600732261e-18	6.953765257095114e-17	2.0899121818014777e-18	nan	nan	6.483281170748771e-17	3.824407041228587e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55350.550979924315	9.482317836093992e-17	1.3421040217230221e-17	3.716151369127146e-17	1.1381721389147878e-18	6.948797615958689e-17	2.1038567826985726e-18	nan	nan	6.478108341924995e-17	3.829816244574815e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55350.60097992432	9.476480775686092e-17	1.3417014089739083e-17	3.71312394617912e-17	1.143627767001677e-18	6.943833523635798e-17	2.1169906330245217e-18	nan	nan	6.472939640334862e-17	3.827419566247803e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55350.65097992432	9.470647316305553e-17	1.3404088782239346e-17	3.7100989912949306e-17	1.1482671609746526e-18	6.938872977583136e-17	2.1282084957892316e-18	nan	nan	6.467775062749506e-17	3.817282023641677e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55350.700979924324	9.464817455208702e-17	1.3382940865859551e-17	3.7070765012796725e-17	1.1517152647905373e-18	6.933915975257399e-17	2.1366365565605224e-18	nan	nan	6.462614605816609e-17	3.799978231068554e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55350.75097992433	9.458991189173347e-17	1.33548364322859e-17	3.7040564729384407e-17	1.153702141635592e-18	6.928962514031207e-17	2.1416461844583164e-18	nan	nan	6.457458266257921e-17	3.776590200861175e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
