MJD	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56667.50000000384	nan	nan	nan	nan	9.766624387451114e-16	6.875800752416602e-18	7.372700501482185e-16	5.264355083564087e-18	1.0596681236776244e-15	1.0266265906537846e-17	5.182744587447576e-16	6.634008743258924e-17	nan	nan	nan	nan	nan	nan	nan	nan	9.127217250590266e-16	1.515043288751933e-17
56667.550000003845	nan	nan	nan	nan	9.759613316498576e-16	7.745437915053102e-18	7.364955070689827e-16	5.196741357020883e-18	1.0587133983815544e-15	1.0085006517377064e-17	5.173035868168314e-16	6.65563807325453e-17	nan	nan	nan	nan	nan	nan	nan	nan	9.120354490147578e-16	1.5016730400337685e-17
56667.60000000385	nan	nan	nan	nan	9.752643726838324e-16	8.513175332702589e-18	7.357305878236593e-16	5.131627834440492e-18	1.0577627945609635e-15	9.905043439285233e-18	5.163913673798735e-16	6.701017742994298e-17	nan	nan	nan	nan	nan	nan	nan	nan	9.11349135392603e-16	1.4877732698064832e-17
56667.65000000385	nan	nan	nan	nan	9.745710865516334e-16	9.151565731312322e-18	7.349750349826383e-16	5.0688805841305976e-18	1.0568163212130809e-15	9.72660769239882e-18	5.155366505472217e-16	6.768238266893756e-17	nan	nan	nan	nan	nan	nan	nan	nan	9.10662816878447e-16	1.47342324264563e-17
56667.70000000385	nan	nan	nan	nan	9.738809975319603e-16	9.643919253425627e-18	7.342285911205987e-16	5.008388370844806e-18	1.0558739873302697e-15	9.549940232151086e-18	5.147382886938148e-16	6.855162992416879e-17	nan	nan	nan	nan	nan	nan	nan	nan	9.099765261481974e-16	1.458747471926762e-17
56667.750000003856	nan	nan	nan	nan	9.731936294543221e-16	9.980404351171927e-18	7.334909988156495e-16	4.950065095454197e-18	1.054935801908137e-15	9.375292098141563e-18	5.139951364065959e-16	6.959513701977371e-17	nan	nan	nan	nan	nan	nan	nan	nan	9.092902958676827e-16	1.4439174982765242e-17
56667.80000000386	nan	nan	nan	nan	9.725085056755716e-16	1.015623523013277e-17	7.327620006556202e-16	4.8938518570451e-18	1.0540017739422904e-15	9.202924373571642e-18	5.133060504349218e-16	7.078949505035425e-17	nan	nan	nan	nan	nan	nan	nan	nan	9.086041586933113e-16	1.429152320574631e-17
56667.85000000386	nan	nan	nan	nan	9.718251490564787e-16	1.0170936196553547e-17	7.320413392286259e-16	4.839718631546744e-18	1.053071912436447e-15	9.033108146815523e-18	5.126698896410714e-16	7.211134196865483e-17	nan	nan	nan	nan	nan	nan	nan	nan	9.07918147271767e-16	1.4147171830797945e-17
56667.900000003865	nan	nan	nan	nan	9.711430819384386e-16	1.0028281902343818e-17	7.313287571313584e-16	4.7876654955616616e-18	1.0521462263845917e-15	8.866124209755435e-18	5.12085514950846e-16	7.353789738970342e-17	nan	nan	nan	nan	nan	nan	nan	nan	9.072322942402624e-16	1.400920345510515e-17
56667.95000000387	nan	nan	nan	nan	9.704618261198189e-16	9.736815977164194e-18	7.306239969625105e-16	4.737723387816509e-18	1.051224724787198e-15	8.702262674752863e-18	5.11551789304201e-16	7.504735603234137e-17	nan	nan	nan	nan	nan	nan	nan	nan	9.065466322272485e-16	1.3881074046419666e-17
56668.00000000387	nan	nan	nan	nan	9.697809028327076e-16	9.311053373199179e-18	7.299268013244919e-16	4.689954339975703e-18	1.050307416644739e-15	8.541822370193794e-18	5.110675776059557e-16	7.661915177719088e-17	nan	nan	nan	nan	nan	nan	nan	nan	9.058611938524135e-16	1.3766527264783411e-17
56668.050000003874	nan	nan	nan	nan	9.690998327192202e-16	8.773671027115108e-18	7.292369128274307e-16	4.644451125331366e-18	1.0493943109560662e-15	8.385110017206418e-18	5.106317466765153e-16	7.823411242159901e-17	nan	nan	nan	nan	nan	nan	nan	nan	9.051760117270392e-16	1.3669476152277322e-17
56668.10000000388	nan	nan	nan	nan	9.68418135807928e-16	8.159212185279635e-18	7.285540740840283e-16	4.601336286336776e-18	1.0484854167192194e-15	8.232439069790557e-18	5.102431652027692e-16	7.987452805653279e-17	nan	nan	nan	nan	nan	nan	nan	nan	9.044911183283925e-16	1.359383948612797e-17
56668.15000000388	nan	nan	nan	nan	9.67735331490592e-16	7.519911561417887e-18	7.278780277069858e-16	4.5607604738822565e-18	1.047580742937916e-15	8.084128390913699e-18	5.099007036889145e-16	8.152415524990338e-17	nan	nan	nan	nan	nan	nan	nan	nan	9.0380651949361e-16	1.3541114367728135e-17
56668.20000000388	nan	nan	nan	nan	9.670509384980574e-16	6.933370694175871e-18	7.272085163212978e-16	4.5229000374870084e-18	1.0466802986101963e-15	7.940500430621148e-18	5.096032344074425e-16	8.31681764640623e-17	nan	nan	nan	nan	nan	nan	nan	nan	9.031221616351493e-16	1.350752696998607e-17
56668.250000003885	nan	nan	nan	nan	9.663644748771751e-16	6.507586644075081e-18	7.265452825473843e-16	4.487953821562553e-18	1.0457840927486983e-15	7.801879151502579e-18	5.093496313500888e-16	8.479313055637234e-17	nan	nan	nan	nan	nan	nan	nan	nan	9.024379831180708e-16	1.3488548408163763e-17
56668.30000000389	nan	nan	nan	nan	9.656754579666293e-16	6.369217645749713e-18	7.258880690165291e-16	4.456139117263419e-18	1.0448921343465965e-15	7.668587495650377e-18	5.091387701789278e-16	8.63868265878457e-17	nan	nan	nan	nan	nan	nan	nan	nan	9.017539222965965e-16	1.347976995134758e-17
56668.35000000389	nan	nan	nan	nan	9.649835354504083e-16	6.5974750101279876e-18	7.252366183560135e-16	4.4276867478484534e-18	1.0440044184357074e-15	7.540877057204122e-18	5.089695281774268e-16	8.793824992145709e-17	nan	nan	nan	nan	nan	nan	nan	nan	9.010699175174016e-16	1.3477065875328521e-17
56668.400000003894	nan	nan	nan	nan	9.64288878571934e-16	7.120566577812938e-18	7.245906911752577e-16	4.402741984851311e-18	1.0431208841488912e-15	7.418723579288435e-18	5.088407842016578e-16	8.943746690709242e-17	nan	nan	nan	nan	nan	nan	nan	nan	9.00385907117032e-16	1.3476723877002864e-17
56668.4500000039	nan	nan	nan	nan	9.63591788911493e-16	7.818600853514248e-18	7.239501199825043e-16	4.381080937154215e-18	1.0422414566422418e-15	7.302029623502078e-18	5.087514186314388e-16	9.087553234880747e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.997018294220054e-16	1.3475544743165856e-17
56668.5000000039	nan	nan	nan	nan	9.628925673251678e-16	8.588579122830238e-18	7.233147552621309e-16	4.362394708458334e-18	1.0413660610832071e-15	7.190693484086297e-18	5.087003133216137e-16	9.224440237744448e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.990176227483048e-16	1.34709148404695e-17
56668.5500000039	nan	nan	nan	nan	9.621915139600219e-16	9.355861786565377e-18	7.226844475002309e-16	4.346389224250883e-18	1.040494622618149e-15	7.084610756205971e-18	5.086863515533613e-16	9.35368542196734e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.983332254009732e-16	1.3460855728311424e-17
56668.600000003906	nan	nan	nan	nan	9.614889282699136e-16	1.0069602944690855e-17	7.220590471894723e-16	4.332791076741189e-18	1.0396270664161367e-15	6.983675927454351e-18	5.087084179854753e-16	9.474641357059664e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.976485756738607e-16	1.3444055087319679e-17
56668.65000000391	nan	nan	nan	nan	9.607851090305632e-16	1.0695618243400374e-17	7.214384048208084e-16	4.321352637789563e-18	1.0387633176389416e-15	6.8877840267106205e-18	5.087653986058043e-16	9.586728975596128e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.969636118494211e-16	1.3419882402084796e-17
56668.70000000391	nan	nan	nan	nan	9.60080354355098e-16	1.121093820873607e-17	7.208223708929111e-16	4.311856374855853e-18	1.0379033014402243e-15	6.7968321653471506e-18	5.088561806826507e-16	9.689431854250686e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.962782721981563e-16	1.338839174005268e-17
56668.750000003914	nan	nan	nan	nan	9.593749617095197e-16	1.1600321061147275e-17	7.202107959015935e-16	4.3041184011752254e-18	1.0370469429833774e-15	6.7107211325692875e-18	5.089796527162177e-16	9.78229122642606e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.955924949772977e-16	1.3350312667758787e-17
56668.80000000392	nan	nan	nan	nan	9.586692279276385e-16	1.1854165697102269e-17	7.196035303489584e-16	4.29799122401144e-18	1.0361941674326049e-15	6.629356861366768e-18	5.09134704390122e-16	9.864901683854309e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.949062184320229e-16	1.3307028951083086e-17
56668.85000000392	nan	nan	nan	nan	9.579634492268578e-16	1.1967327065305918e-17	7.190004247379657e-16	4.293365736815114e-18	1.0353448999512994e-15	6.552651806824544e-18	5.093202265229324e-16	9.936907521571459e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.942193807937334e-16	1.3260543373760363e-17
56668.90000000392	nan	nan	nan	nan	9.572579212229632e-16	1.1938522614941435e-17	7.184013295744346e-16	4.2901724551290556e-18	1.034499065698799e-15	6.480526190961416e-18	5.095351110197167e-16	9.997999682065974e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.935319202805611e-16	1.3213425786249079e-17
56668.950000003926	nan	nan	nan	nan	9.565529389456809e-16	1.1770167792602103e-17	7.178060953681868e-16	4.288382023722086e-18	1.033656589844984e-15	6.412909141923647e-18	5.09778250823657e-16	1.0047913258602982e-16	nan	nan	nan	nan	nan	nan	nan	nan	8.928437750962032e-16	1.3168740598413132e-17
56669.00000000393	nan	nan	nan	nan	9.558487968535858e-16	1.146858546136438e-17	7.172145726256128e-16	4.288004996990566e-18	1.0328173975508146e-15	6.3497395713373944e-18	5.100485398676972e-16	1.0086425523698602e-16	nan	nan	nan	nan	nan	nan	nan	nan	8.921548834304792e-16	1.3129949478105177e-17
56669.05000000393	nan	nan	nan	nan	9.551457888495808e-16	1.1044619759543422e-17	7.166266118625378e-16	4.289090908613546e-18	1.0319814139796836e-15	6.290966931535904e-18	5.103448730261694e-16	1.0113354455880306e-16	nan	nan	nan	nan	nan	nan	nan	nan	8.914651834572044e-16	1.3100785295823893e-17
56669.100000003935	nan	nan	nan	nan	9.544442082957378e-16	1.051476764832148e-17	7.160420635916421e-16	4.291726645568437e-18	1.0311485642949834e-15	6.2365516706834646e-18	5.106661460665168e-16	1.0128557745803344e-16	nan	nan	nan	nan	nan	nan	nan	nan	8.907746134083882e-16	1.308508398978167e-17
56669.15000000394	nan	nan	nan	nan	9.537443480285644e-16	9.903025346085704e-18	7.154607783284648e-16	4.296034073924534e-18	1.030318773669839e-15	6.186465513819339e-18	5.110112556009842e-16	1.0131932271239293e-16	nan	nan	nan	nan	nan	nan	nan	nan	8.900831267739331e-16	1.3084374472790729e-17
56669.20000000394	nan	nan	nan	nan	9.53046500374204e-16	9.243691171736672e-18	7.14882606594263e-16	4.302166975345182e-18	1.0294919672643993e-15	6.140691397262923e-18	5.113790990383954e-16	1.0123414039494305e-16	nan	nan	nan	nan	nan	nan	nan	nan	8.893907111100783e-16	1.3095049800218915e-17
56669.25000000394	nan	nan	nan	nan	9.523509571630637e-16	8.585189461868181e-18	7.143073989042896e-16	4.310307239286543e-18	1.0286680702453008e-15	6.099223203327676e-18	5.117685745358675e-16	1.0102978605342258e-16	nan	nan	nan	nan	nan	nan	nan	nan	8.886973585666483e-16	1.3112833054467209e-17
56669.30000000395	nan	nan	nan	nan	9.516580097452807e-16	7.994049750900526e-18	7.137350057835181e-16	4.320660337029898e-18	1.0278470077848575e-15	6.062065128560279e-18	5.121785809506444e-16	1.0070641982730569e-16	nan	nan	nan	nan	nan	nan	nan	nan	8.880030612793875e-16	1.3133629564296548e-17
56669.35000000395	nan	nan	nan	nan	9.509679490056029e-16	7.55552741135694e-18	7.131652777534914e-16	4.333450076290905e-18	1.0270287050448403e-15	6.029230847396557e-18	5.126080177918867e-16	1.0026462079524361e-16	nan	nan	nan	nan	nan	nan	nan	nan	8.873078113658071e-16	1.315367069324618e-17
56669.40000000395	nan	nan	nan	nan	9.502810653781505e-16	7.363265523109698e-18	7.125980653374672e-16	4.3489126779050046e-18	1.0262130871902636e-15	6.000742252489392e-18	5.130557851724902e-16	9.97054069647441e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.866116009286798e-16	1.3169626067676533e-17
56669.450000003955	nan	nan	nan	nan	9.495975148374806e-16	7.473119715555721e-18	7.120332190635639e-16	4.367290221198886e-18	1.025400099644101e-15	5.976582073330625e-18	5.135207837609406e-16	9.903026144738643e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.859144220539637e-16	1.3178688005014066e-17
56669.50000000396	nan	nan	nan	nan	9.489169168325612e-16	7.824962525632849e-18	7.114706132717959e-16	4.388714735209419e-18	1.0245897687800578e-15	5.9565551958431545e-18	5.140019147331641e-16	9.824116550653879e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.852162668112067e-16	1.3178632835104186e-17
56669.55000000396	nan	nan	nan	nan	9.482387563421096e-16	8.321016274675852e-18	7.109102175617713e-16	4.4128774921079305e-18	1.0237821412241215e-15	5.94042851138401e-18	5.144980797244043e-16	9.734063932378925e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.845171272539014e-16	1.3167863834379702e-17
56669.600000003964	nan	nan	nan	nan	9.475625178738507e-16	8.872677236515077e-18	7.103520253475674e-16	4.439360168774792e-18	1.0229772636193102e-15	5.927979520671186e-18	5.150081807811122e-16	9.633179150209473e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.83816995419232e-16	1.3145439907812141e-17
56669.65000000397	nan	nan	nan	nan	9.468876854389342e-16	9.411264623876911e-18	7.097960300435476e-16	4.46775076064591e-18	1.0221751825802576e-15	5.918998674891528e-18	5.155311203128257e-16	9.521837850893442e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.831158633274159e-16	1.3111093137432649e-17
56669.70000000397	nan	nan	nan	nan	9.462137425265262e-16	9.887353432375163e-18	7.092422250669342e-16	4.497649691920591e-18	1.0213759447426822e-15	5.9132914081701544e-18	5.160658010440862e-16	9.400487545260074e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.824137229827162e-16	1.306523708921975e-17
56669.75000000397	nan	nan	nan	nan	9.455401720784662e-16	1.0266565875995041e-17	7.08690603835521e-16	4.528674893102733e-18	1.0205795967293278e-15	5.910679749640613e-18	5.1661112596636035e-16	9.269655977003716e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.817105663722773e-16	1.3008966406557854e-17
56669.800000003976	nan	nan	nan	nan	9.448664564638317e-16	1.052554203115187e-17	7.081411597688174e-16	4.56046592590173e-18	1.0197861851807794e-15	5.9110036392049925e-18	5.171659982899366e-16	9.129960956249863e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.810063854675427e-16	1.2944046752062409e-17
56669.85000000398	nan	nan	nan	nan	9.44192077453489e-16	1.0649020116873555e-17	7.075938862880478e-16	4.592687214002982e-18	1.018995756718969e-15	5.914121844870757e-18	5.17729321395857e-16	8.982121841278445e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.803011722232424e-16	1.2872892695835083e-17
56669.90000000398	nan	nan	nan	nan	9.435165161945912e-16	1.0627968442042811e-17	7.070487768115781e-16	4.6250304666099355e-18	1.018208357981238e-15	5.919912551716716e-18	5.182999987878562e-16	8.826972849750127e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.79594918576329e-16	1.2798529701427776e-17
56669.950000003984	nan	nan	nan	nan	9.428392531851023e-16	1.0458531899150529e-17	7.065058247637775e-16	4.657216406132187e-18	1.0174240355943847e-15	5.92827360954635e-18	5.188769340442776e-16	8.665478358624895e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.788876164479529e-16	1.2724535079528715e-17
56670.00000000399	nan	nan	nan	nan	9.421597682481225e-16	1.0141623398467411e-17	7.059650235698728e-16	4.68899587304322e-18	1.0166428361892622e-15	5.939122432970811e-18	5.194590307699848e-16	8.498750296708653e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.781792577428042e-16	1.2654951897093255e-17
56670.05000000399	nan	nan	nan	nan	9.414775405063583e-16	9.68311925852317e-18	7.054263666522325e-16	4.720150426348436e-18	1.015864806398346e-15	5.952395594547003e-18	5.20045192548318e-16	8.328067627321104e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.774698343479478e-16	1.2594169666366143e-17
56670.10000000399	nan	nan	nan	nan	9.407920483566214e-16	9.09478298614836e-18	7.048898474375126e-16	4.750492490286002e-18	1.0150899928614096e-15	5.9680481241161614e-18	5.206343228929975e-16	8.154897735403439e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.767593388290753e-16	1.2546756135622269e-17
56670.150000003996	nan	nan	nan	nan	9.401027694440062e-16	8.396286273772946e-18	7.043554593549425e-16	4.779865139531316e-18	1.0143184422052518e-15	5.986052529212344e-18	5.212253252000405e-16	7.980919240916823e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.760479110855472e-16	1.2515063819290447e-17
56670.200000004	nan	nan	nan	nan	9.39409180636335e-16	7.619095256717353e-18	7.038231958328941e-16	4.80814157652318e-18	1.0135502010615368e-15	6.006397547258124e-18	5.21817102699677e-16	7.808045319059506e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.753360197586021e-16	1.2496422529724057e-17
56670.250000004	nan	nan	nan	nan	9.387107579983223e-16	6.813550554273673e-18	7.032930502974518e-16	4.835224330622446e-18	1.0127853160676056e-15	6.029086657781315e-18	5.224085584082469e-16	7.638445977447149e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.746241779599966e-16	1.2487555932383121e-17
56670.300000004005	nan	nan	nan	nan	9.38006976765714e-16	6.060487081092236e-18	7.027650161838487e-16	4.861044240611456e-18	1.0120238338583663e-15	6.0541363374028944e-18	5.229985950800964e-16	7.47456689227799e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.739128987918643e-16	1.2485430735058672e-17
56670.35000000401	nan	nan	nan	nan	9.372973113199972e-16	5.484232678291209e-18	7.02239086921028e-16	4.885559222261308e-18	1.0112658010719714e-15	6.0815741491020585e-18	5.235861151594658e-16	7.319141347445619e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.732026953508183e-16	1.2487405852481403e-17
56670.40000000401	nan	nan	nan	nan	9.365812351618205e-16	5.24504123843281e-18	7.017152559439369e-16	4.908752851331191e-18	1.0105112643352191e-15	6.1114366308661166e-18	5.241700207323333e-16	7.175190637051865e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.724940807303821e-16	1.2491349173934942e-17
56670.45000000401	nan	nan	nan	nan	9.358584184853004e-16	5.444128564509656e-18	7.011935166878083e-16	4.9306327541333164e-18	1.0097602440869203e-15	6.143709497088821e-18	5.247492134783026e-16	7.046007197897904e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.71787568025143e-16	1.2495723952435175e-17
56670.500000004016	nan	nan	nan	nan	9.351293209624058e-16	5.9763146925687926e-18	7.006738540522197e-16	4.9511967254459316e-18	1.009012655940137e-15	6.17815383901746e-18	5.253225946224214e-16	6.935114131330886e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.7108367033460095e-16	1.2499647531598723e-17
56670.55000000402	nan	nan	nan	nan	9.343945989655877e-16	6.67772387628145e-18	7.001562188124248e-16	4.970335137042624e-18	1.008268389293992e-15	6.21448008458077e-18	5.25889064886981e-16	6.846195243283052e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.703829007649919e-16	1.2502924916481003e-17
56670.60000000402	nan	nan	nan	nan	9.33654908001686e-16	7.42165591732942e-18	6.996405532083074e-16	4.9879278403091e-18	1.0075273335630172e-15	6.252407727802385e-18	5.264475244433753e-16	6.782991962076912e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.696857724344543e-16	1.2506058830024564e-17
56670.650000004025	nan	nan	nan	nan	9.329109027450435e-16	8.126246242669105e-18	6.991267994823247e-16	5.003877321099663e-18	1.006789378159311e-15	6.2916671997397855e-18	5.269968728638285e-16	6.749167990777509e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.689927984759155e-16	1.2510236676966812e-17
56670.70000000403	nan	nan	nan	nan	9.321632370708356e-16	8.741063191147094e-18	6.98614899878077e-16	5.018109522943642e-18	1.0060544124909177e-15	6.332001437312998e-18	5.275360090731672e-16	6.748149195092608e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.683044920392192e-16	1.2517293507276729e-17
56670.75000000403	nan	nan	nan	nan	9.314125640880393e-16	9.23514929706131e-18	6.981047966374499e-16	5.030574498691234e-18	1.0053223259618257e-15	6.3731671162711795e-18	5.280638313005827e-16	6.78295382686135e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.676213662966459e-16	1.2529648926670956e-17
56670.800000004034	nan	nan	nan	nan	9.306595361727089e-16	9.589767279306947e-18	6.975964320094753e-16	5.041246859260932e-18	1.004593007987378e-15	6.4149355927083465e-18	5.285792803870169e-16	6.855927889536358e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.669439344453948e-16	1.2550215207273066e-17
56670.85000000404	nan	nan	nan	nan	9.29904805001064e-16	9.794461441676027e-18	6.970897482368966e-16	5.0501260901279996e-18	1.0038663479780512e-15	6.457093607732568e-18	5.290819451152449e-16	6.9671481722592e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.662727097103695e-16	1.258227388994929e-17
56670.90000000404	nan	nan	nan	nan	9.291490215824204e-16	9.845072579897996e-18	6.965846875690316e-16	5.057236702402449e-18	1.0031422353394565e-15	6.4994437086158216e-18	5.295719128544882e-16	7.114816559011336e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.656082053484826e-16	1.2629319224167521e-17
56670.95000000404	nan	nan	nan	nan	9.2839283629237e-16	9.742937383288283e-18	6.960811922526258e-16	5.06262825222096e-18	1.0024205594901802e-15	6.541804543881147e-18	5.300492830150975e-16	7.29659501633411e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.649509151143322e-16	1.2694693431734911e-17
56671.000000004045	nan	nan	nan	nan	9.276368989055531e-16	9.494936859875505e-18	6.955792045358538e-16	5.0663751984026585e-18	1.0017012098374553e-15	6.584010916221525e-18	5.305141542065652e-16	7.509799723695402e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.643008834306252e-16	1.2777535967619763e-17
56671.05000000405	nan	nan	nan	nan	9.268818586289182e-16	9.114346965206346e-18	6.950786666694634e-16	5.068576617434046e-18	1.0009840757990575e-15	6.625913705542068e-18	5.309666242415646e-16	7.751557833096093e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.636577053894435e-16	1.2872795436093342e-17
56671.10000000405	nan	nan	nan	nan	9.261283641343861e-16	8.62267435212647e-18	6.945795209027726e-16	5.069355743502844e-18	1.000269046779787e-15	6.66737963775626e-18	5.314067901400111e-16	8.018942892027857e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.630209565813648e-16	1.2975294509294699e-17
56671.150000004054	nan	nan	nan	nan	9.253770635918993e-16	8.052862834736297e-18	6.940817094885306e-16	5.068859313348767e-18	9.995560121966078e-16	6.708290984884045e-18	5.318347481330656e-16	8.309080985012869e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.623902126300393e-16	1.3080092732746847e-17
56671.20000000406	nan	nan	nan	nan	9.246286047022836e-16	7.4542894908143e-18	6.935851746751977e-16	5.067256719935263e-18	9.988448614632413e-16	6.748545103619398e-18	5.322505936671275e-16	8.6192261951319e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.617650491892531e-16	1.3182629176899043e-17
56671.25000000406	nan	nan	nan	nan	9.238836347300856e-16	6.8991409426076426e-18	6.930898587192394e-16	5.0647389050573945e-18	9.981354839893533e-16	6.78805394354475e-18	5.32654421407799e-16	8.946808377298896e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.611450419404456e-16	1.3278825487798381e-17
56671.30000000406	nan	nan	nan	nan	9.231428005363011e-16	6.486197464054927e-18	6.92595703871975e-16	5.0615169942790665e-18	9.974277691894753e-16	6.826743407386926e-18	5.330463252438034e-16	9.289458424429406e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.605297665908863e-16	1.3365156375324257e-17
56671.350000004066	nan	nan	nan	nan	9.22406748611465e-16	6.3303790389729805e-18	6.921026523875829e-16	5.057820624659555e-18	9.967216064838163e-16	6.864552730810761e-18	5.334263982908775e-16	9.645016723130853e-17	nan	nan	nan	nan	nan	nan	nan	nan	8.599187988680027e-16	1.3438695046275706e-17
56671.40000000407	nan	nan	nan	nan	9.216759749671e-16	6.503349481614607e-18	6.916106465190978e-16	5.053895931614064e-18	9.96016879494749e-16	6.901417819689037e-18	5.33794732895672e-16	1.0011530001206247e-16	nan	nan	nan	nan	nan	nan	nan	nan	8.593117145201398e-16	1.3497140522241177e-17
56671.45000000407	nan	nan	nan	nan	9.209503747372036e-16	6.9357235270040555e-18	6.911196088201073e-16	5.049949389441716e-18	9.953134487238595e-16	6.937222947958864e-18	5.341514206395835e-16	1.0387240818113874e-16	nan	nan	nan	nan	nan	nan	nan	nan	8.587080893107354e-16	1.3538832680711635e-17
56671.500000004075	nan	nan	nan	nan	9.202296925973127e-16	7.51448107414606e-18	6.9062938303669e-16	5.045984867602595e-18	9.946111688951733e-16	6.971848481227533e-18	5.344965523425644e-16	1.077057290663075e-16	nan	nan	nan	nan	nan	nan	nan	nan	8.581074990176113e-16	1.3562759521435242e-17
56671.55000000408	nan	nan	nan	nan	9.195136728933777e-16	8.142230047616614e-18	6.901397932114752e-16	5.041966605925245e-18	9.939098947270384e-16	7.005186877457705e-18	5.348302180669271e-16	1.116011463460276e-16	nan	nan	nan	nan	nan	nan	nan	nan	8.575095194286682e-16	1.3568559809738171e-17
56671.60000000408	nan	nan	nan	nan	9.188020596293187e-16	8.747779266038988e-18	6.896506633888072e-16	5.0378754746066395e-18	9.932094809256383e-16	7.037142761498612e-18	5.351525071210892e-16	1.1554602096823188e-16	nan	nan	nan	nan	nan	nan	nan	nan	8.56913726339809e-16	1.3556522957041746e-17
56671.65000000408	nan	nan	nan	nan	9.180945964546331e-16	9.282545539581108e-18	6.891618176133163e-16	5.033711159152392e-18	9.92509782219053e-16	7.06763286890358e-18	5.354635080633285e-16	1.1952902777068e-16	nan	nan	nan	nan	nan	nan	nan	nan	8.563196955517484e-16	1.3527586778050661e-17
56671.700000004086	nan	nan	nan	nan	9.17391026652124e-16	9.714336916110969e-18	6.886730799307767e-16	5.029494031260885e-18	9.918106533248197e-16	7.096586016877835e-18	5.357633087054852e-16	1.2354000315516329e-16	nan	nan	nan	nan	nan	nan	nan	nan	8.557270028685941e-16	1.3483332582379892e-17
56671.75000000409	nan	nan	nan	nan	9.166910931254548e-16	1.002247519632487e-17	6.88184274382102e-16	5.025266705807178e-18	9.911119489539877e-16	7.123942905690491e-18	5.360519961166224e-16	1.2756980642603146e-16	nan	nan	nan	nan	nan	nan	nan	nan	8.551352240924789e-16	1.3425975881768662e-17
56671.80000000409	nan	nan	nan	nan	9.159945383866914e-16	1.0194686275130014e-17	6.876952250142096e-16	5.021095295797589e-18	9.904135238354482e-16	7.14965600544454e-18	5.363296566267066e-16	1.3161019563277804e-16	nan	nan	nan	nan	nan	nan	nan	nan	8.54543935022851e-16	1.3358349777204188e-17
56671.850000004095	nan	nan	nan	nan	9.1530110454387e-16	1.0225356009522389e-17	6.872057558708724e-16	5.017070334790843e-18	9.897152326867387e-16	7.173689305828762e-18	5.365963758302301e-16	1.3565371767238787e-16	nan	nan	nan	nan	nan	nan	nan	nan	8.53952711452524e-16	1.3283876873834492e-17
