MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_z	sdss_z_err
55831.310000000485	9.580537871983498e-16	1.0251250187954061e-17	2.6886570065087666e-16	2.7982500927640495e-18	4.959156871909992e-16	3.1556979278713816e-17	1.2597952822095632e-15	5.466431896930608e-17	6.39712837845686e-16	4.239339179062313e-17	2.606127397996983e-16	6.424154468797425e-18
55831.36000000049	9.483431627591548e-16	1.0243515450316809e-17	2.6783069366752314e-16	2.7790593938294867e-18	4.927174283683355e-16	3.1737639278987904e-17	1.2444170739440067e-15	5.5194092678828154e-17	6.335760398945331e-16	4.328312605727219e-17	2.5939395829721463e-16	6.346907812627183e-18
55831.41000000049	9.387068783797775e-16	1.0240420879387804e-17	2.6680132103736562e-16	2.7610882275822897e-18	4.895708767416933e-16	3.1844550347228415e-17	1.2287627420224729e-15	5.57044948903597e-17	6.276701413453177e-16	4.411259499186033e-17	2.581680774263202e-16	6.276465781106529e-18
55831.460000000494	9.291482347291435e-16	1.0240329592018389e-17	2.6577774771187794e-16	2.7442420733810666e-18	4.864749559979278e-16	3.1878768343234117e-17	1.2128494086302794e-15	5.61900405094817e-17	6.219874863449016e-16	4.486866510098562e-17	2.5693583902126447e-16	6.212166751441447e-18
55831.5100000005	9.196705326161786e-16	1.0241729181713029e-17	2.6476013865371737e-16	2.728428136412757e-18	4.834285950540079e-16	3.184175890246885e-17	1.1966941506415592e-15	5.664572268194186e-17	6.165204596722567e-16	4.5539407413791146e-17	2.556979846850194e-16	6.153351973379995e-18
55831.5600000005	9.102770729915891e-16	1.0243235375198849e-17	2.637486588385524e-16	2.713555758061599e-18	4.804307278614094e-16	3.173542875401645e-17	1.1803140022704124e-15	5.706698487480162e-17	6.112614851731069e-16	4.6114078725578146e-17	2.544552558105161e-16	6.099372068178198e-18
55831.6100000005	9.009711569466761e-16	1.0243592971413273e-17	2.6274347325382254e-16	2.699536792229812e-18	4.774802932141429e-16	3.15621638474543e-17	1.163725957716844e-15	5.744969242905842e-17	6.062030241982954e-16	4.658308242246339e-17	2.5320839360181334e-16	6.0495929879335105e-18
55831.660000000506	8.917560857168932e-16	1.0241674658755648e-17	2.6174474690023953e-16	2.6862859463449002e-18	4.745762345549098e-16	3.132487513001197e-17	1.1469469738081165e-15	5.779010450319897e-17	6.013375740491195e-16	4.693791895396135e-17	2.5195813909533406e-16	6.003401336315647e-18
55831.71000000051	8.826351607115089e-16	1.0236478268705619e-17	2.607526447921356e-16	2.6737210864056483e-18	4.717174997828213e-16	3.1027052869233264e-17	1.12999397263557e-15	5.808484705200812e-17	5.966576664277525e-16	4.7171132880227207e-17	2.5070523318103146e-16	5.960208991073053e-18
55831.76000000051	8.73611683488691e-16	1.0227122934150894e-17	2.597673319568106e-16	2.6617635058328688e-18	4.689030410615115e-16	3.067283039328518e-17	1.1128838441873415e-15	5.833088727041959e-17	5.921558658924603e-16	4.727626115210788e-17	2.4945041662360104e-16	5.919457005127063e-18
55831.810000000514	8.646889557822016e-16	1.0212844560331137e-17	2.587889734360552e-16	2.650338159212041e-18	4.661318146270493e-16	3.026705796360072e-17	1.0956334489772331e-15	5.852550976906026e-17	5.878247683183352e-16	4.72477857190971e-17	2.481944300836475e-16	5.880618794382855e-18
55831.86000000052	8.55870279496651e-16	1.01929909299395e-17	2.5781773428621585e-16	2.6393738617812152e-18	4.634027805967322e-16	2.98153871156689e-17	1.078259620670051e-15	5.86662946276475e-17	5.836569993618973e-16	4.7081092547518084e-17	2.469380141388866e-16	5.843202645775371e-18
55831.91000000052	8.471589567122439e-16	1.0167016684913705e-17	2.5685377957712917e-16	2.62880345706986e-18	4.607149027781667e-16	2.9324365073918607e-17	1.0607791687037175e-15	5.875109738599675e-17	5.796452129311613e-16	4.677243854249513e-17	2.4568190930533617e-16	5.806753597683712e-18
55831.96000000052	8.385582897096946e-16	1.013447839491756e-17	2.5589727439512396e-16	2.618563953859604e-18	4.580671484783707e-16	2.880153758509052e-17	1.0432088809084187e-15	5.877803097287869e-17	5.757820896587598e-16	4.631892761333162e-17	2.444268560584589e-16	5.7708547574062915e-18
55832.010000000526	8.300715809447187e-16	1.0095029842711799e-17	2.5494838384099814e-16	2.6085966359489164e-18	4.554584883133954e-16	2.8255556482581797e-17	1.0255655261231301e-15	5.874544953420198e-17	5.720603353799195e-16	4.571849715034449e-17	2.4317359485438817e-16	5.735128127061359e-18
55832.06000000053	8.217021330717614e-16	1.0048417617890331e-17	2.5400727303173747e-16	2.5988471457867112e-18	4.528878960181863e-16	2.769628520917524e-17	1.0078658568098072e-15	5.865193409901955e-17	5.684726796136038e-16	4.496991647722262e-17	2.419228661510896e-16	5.699235011319427e-18
55832.11000000053	8.134532489594218e-16	9.994477095501055e-18	2.530741070997757e-16	2.5892655458556413e-18	4.503543482566224e-16	2.7134891110260218e-17	9.901266116654548e-16	5.849628001090355e-17	5.650118740472671e-16	4.407279943372273e-17	2.406754104295433e-16	5.6628760785992066e-18
55832.160000000535	8.053282316744359e-16	9.933128812503124e-18	2.5214905119497467e-16	2.5798063591104044e-18	4.478568244317871e-16	2.658390741663981e-17	9.723645182326073e-16	5.827748605023112e-17	5.616706910248553e-16	4.302763420654948e-17	2.3943196821490906e-16	5.625791142682431e-18
55832.21000000054	7.973303845083715e-16	9.864375274098278e-18	2.512322704828401e-16	2.5704285920240514e-18	4.453943064962468e-16	2.6057240683133646e-17	9.545962955081773e-16	5.799474517784151e-17	5.584419220377624e-16	4.18358350113023e-17	2.381932800977347e-16	5.587758725127083e-18
55832.26000000054	7.894630109556788e-16	9.788298157661172e-18	2.5032393014678446e-16	2.5610957411486825e-18	4.429657787623306e-16	2.5570091992730844e-17	9.368386565512546e-16	5.764743684072915e-17	5.553183762184347e-16	4.049982249266049e-17	2.36960086755112e-16	5.5485954511096965e-18
55832.31000000054	7.817294147480979e-16	9.705055903792437e-18	2.49424195387213e-16	2.551775786885535e-18	4.4057022771336704e-16	2.513875463037607e-17	9.191083110900683e-16	5.723512079501235e-17	5.52292878836564e-16	3.9023143186056353e-17	2.3573312897186596e-16	5.508155322650447e-18
55832.360000000546	7.741328998493188e-16	9.614881645056512e-18	2.4853323142278596e-16	2.5424411746785642e-18	4.3820664181383995e-16	2.4780250846227515e-17	9.01421968128278e-16	5.675753241988809e-17	5.49358269797318e-16	3.741064379307632e-17	2.3451314766175925e-16	5.466328904538601e-18
55832.41000000055	7.666767704626945e-16	9.518081414295973e-18	2.4765120349011364e-16	2.5330687869980744e-18	4.3587401132021615e-16	2.4511780635537718e-17	8.837963385511642e-16	5.62145795183266e-17	5.465074021420719e-16	3.566872457823971e-17	2.3330088388864536e-16	5.423042449389577e-18
55832.46000000055	7.593643310241215e-16	9.415032561449097e-18	2.467782768440613e-16	2.5236399060075786e-18	4.335713280920443e-16	2.434998059960246e-17	8.662481377316652e-16	5.560634062648079e-17	5.437331405504199e-16	3.3805709949208873e-17	2.320970788876901e-16	5.378256979643186e-18
55832.510000000555	7.521988862228028e-16	9.306182278657531e-18	2.4591461675883687e-16	2.5141401693283467e-18	4.312975856539085e-16	2.431002786524123e-17	8.487940881369184e-16	5.493306488437989e-17	5.410283598438035e-16	3.1832396719073726e-17	2.3090247408654933e-16	5.331967335871184e-18
55832.56000000056	7.451837410059941e-16	9.192046133682533e-18	2.4506038852740353e-16	2.504559518966586e-18	4.2905211256920524e-16	2.4399692330242707e-17	8.314509219353235e-16	5.4195173556812184e-17	5.383859434905598e-16	2.976287752130632e-17	2.2971781112656123e-16	5.2842011925337284e-18
55832.61000000056	7.383222005766301e-16	9.073206451690031e-18	2.4421575746254585e-16	2.4948921448386803e-18	4.2683523040156197e-16	2.4609004975024274e-17	8.142353836045728e-16	5.339326333667523e-17	5.35798782112372e-16	2.7615797828300888e-17	2.285438318839637e-16	5.2350180342373606e-18
55832.660000000564	7.316175704129018e-16	8.950310396039201e-18	2.433808888968917e-16	2.4851364223433375e-18	4.246474452993316e-16	2.4923008662058298e-17	7.971642325408962e-16	5.2528111615403966e-17	5.332597719902164e-16	2.5416303763229384e-17	2.273812784910988e-16	5.184508077586811e-18
55832.71000000057	7.250731562409674e-16	8.824067528296928e-18	2.425559481830642e-16	2.47529484523144e-18	4.2248926474612388e-16	2.5325445843336142e-17	7.802542456698235e-16	5.160068396931265e-17	5.307618135731128e-16	2.3199087906103376e-17	2.26230893357601e-16	5.132791115784709e-18
55832.76000000057	7.186922640924956e-16	8.695246626632671e-18	2.417411006950746e-16	2.465373952970884e-18	4.203611976941881e-16	2.5799618173209046e-17	7.635222200587435e-16	5.061214419000544e-17	5.282978099847882e-16	2.1013127255095854e-17	2.25093419191634e-16	5.080015255182711e-18
55832.81000000057	7.124782002720381e-16	8.564671467542147e-18	2.409365118266467e-16	2.4553842522178077e-18	4.182637546992807e-16	2.632908876365833e-17	7.4698497553165355e-16	4.956386728628665e-17	5.258606655321927e-16	1.892877877835407e-17	2.2396959902112024e-16	5.0263555051105505e-18
55832.860000000575	7.064342713617751e-16	8.433215256349215e-18	2.401423469940672e-16	2.44534013228355e-18	4.1619744805325887e-16	2.6898196630365415e-17	7.306593572862093e-16	4.845745601024373e-17	5.234432842129546e-16	1.7047215957797964e-17	2.2286017621494554e-16	4.972012174555505e-18
55832.91000000058	7.005637842511769e-16	8.301793355444941e-18	2.3935877163459724e-16	2.4352597734964124e-18	4.1416279191887856e-16	2.7492390260381173e-17	7.145622385135615e-16	4.729476161909931e-17	5.210385682231853e-16	1.5508918902387425e-17	2.2176589450421808e-16	4.9172090217698406e-18
55832.96000000058	6.948700461275123e-16	8.171353923563488e-18	2.385859512073214e-16	2.4251650473352055e-18	4.12160302463069e-16	2.8098409172134687e-17	6.987105230212137e-16	4.60779097874945e-17	5.186394164636745e-16	1.448934775469652e-17	2.2068749800351177e-16	4.8621910961728225e-18
55833.010000000584	6.89356356240715e-16	8.042864220081714e-18	2.3782405127656656e-16	2.4150813816127783e-18	4.1019049799150617e-16	2.870435042872919e-17	6.831211478591194e-16	4.480933284495902e-17	5.162387376710558e-16	1.4160627598530696e-17	2.19625731476214e-16	4.807221678461244e-18
55833.06000000059	6.84024266464922e-16	7.916907443492937e-18	2.370732549486645e-16	2.405032267436689e-18	4.082538990821812e-16	2.929965586014804e-17	6.678110859494474e-16	4.349180984706473e-17	5.138325347466498e-16	1.4579317092382863e-17	2.185813918679637e-16	4.75246809447661e-18
55833.11000000059	6.788714296886872e-16	7.79319536703031e-18	2.363337844398976e-16	2.395032528682688e-18	4.063510287197419e-16	2.987504984624645e-17	6.52797348720186e-16	4.212851641632553e-17	5.114237210285693e-16	1.5606884311560866e-17	2.175553920482059e-16	4.697862940698639e-18
55833.16000000059	6.738949714957643e-16	7.671334091655728e-18	2.356058672784225e-16	2.385098737368182e-18	4.0448241242945565e-16	3.0422450226862554e-17	6.380969887430522e-16	4.0723086834234384e-17	5.090161393728015e-16	1.704857115934651e-17	2.1654866098563704e-16	4.643322558157617e-18
55833.210000000596	6.690920177860956e-16	7.550957699103233e-18	2.3488973101741724e-16	2.3752508492515484e-18	4.0264857841259507e-16	3.0934868114803895e-17	6.237271023758161e-16	3.9279691554042524e-17	5.066136270286618e-16	1.8729971624146648e-17	2.1556212815014243e-16	4.588784295584929e-18
55833.2600000006	6.64459694765727e-16	7.431743216094887e-18	2.341856032336456e-16	2.3655121970255674e-18	4.008500576800683e-16	3.14063068801081e-17	6.097048324094466e-16	3.780313415688404e-17	5.042200164882186e-16	2.051978840436138e-17	2.1459672353924262e-16	4.534209865564159e-18
55833.3100000006	6.599951289165533e-16	7.313424776885658e-18	2.334937115296324e-16	2.355909469836527e-18	3.9908738418775037e-16	3.183166648927373e-17	5.960473707204036e-16	3.62989727978021e-17	5.018391363350857e-16	2.23261560521943e-17	2.1365337770461633e-16	4.47958855047517e-18
55833.360000000604	6.556954470289457e-16	7.195806885170118e-18	2.3281428353233676e-16	2.3464726776524266e-18	3.973610949713437e-16	3.220665655019154e-17	5.827719609283026e-16	3.477367234765608e-17	4.994748120928824e-16	2.4086019500773036e-17	2.1273302177859755e-16	4.424940253027192e-18
55833.41000000061	6.515577761679383e-16	7.07877673301618e-18	2.3214754689604546e-16	2.337235098851503e-18	3.9567173028200304e-16	3.252771955995732e-17	5.698959010592922e-16	3.3234794604564864e-17	4.971308670715054e-16	2.575577636516736e-17	2.118365875006354e-16	4.370318380618588e-18
55833.46000000061	6.475792436833122e-16	6.962315480323436e-18	2.3149372930032806e-16	2.328233208972576e-18	3.9401983372166774e-16	3.279196470993755e-17	5.574365462154565e-16	3.169123480615723e-17	4.948111232143273e-16	2.7304716823834404e-17	2.1096500724386336e-16	4.315812543681705e-18
55833.51000000061	6.43756977200698e-16	6.846508421197502e-18	2.3085305845197307e-16	2.3195065887985863e-18	3.9240595237897315e-16	3.2997111948119914e-17	5.45411311250524e-16	3.015351253575612e-17	4.925194019435846e-16	2.8710760784147345e-17	2.1011921404161335e-16	4.2615510355173565e-18
55833.560000000616	6.400881046150495e-16	6.731553863100557e-18	2.3022576208505337e-16	2.311097809285096e-18	3.908306369653638e-16	3.314144566519656e-17	5.3383767345221e-16	2.8634122623213343e-17	4.902595250062351e-16	2.995774577224062e-17	2.093001416139556e-16	4.207703044508612e-18
55833.61000000062	6.365697540882717e-16	6.617770513003766e-18	2.296120679622099e-16	2.3030522916004114e-18	3.89294441951995e-16	3.3223777238603197e-17	5.227331752314222e-16	2.7147944294046997e-17	4.880353153188764e-16	3.1033697645246483e-17	2.085087243942714e-16	4.154480528539256e-18
55833.66000000062	6.33199054041508e-16	6.5056030187538295e-18	2.2901220387317224e-16	2.295418139696066e-18	3.877979257062869e-16	3.324341565707939e-17	5.121154268188067e-16	2.5712690381091313e-17	4.858505978132345e-16	3.192971444556399e-17	2.0774589755580996e-16	4.102139656362603e-18
55833.710000000625	6.29973133152768e-16	6.3956252211921044e-18	2.284263976376738e-16	2.288245943742122e-18	3.8634165062907346e-16	3.320014550324435e-17	5.02002108968717e-16	2.4349346525584845e-17	4.837092002810625e-16	3.263923466559299e-17	2.0701259703832774e-16	4.0509816918688325e-18
55833.76000000063	6.268891203450625e-16	6.2885404692733465e-18	2.2785487710408156e-16	2.2815885518748696e-18	3.849261832928814e-16	3.309421165895301e-17	4.92410975671081e-16	2.308249542519088e-17	4.816149542197298e-16	3.3157550193602795e-17	2.063097595746239e-16	4.0013531657112125e-18
55833.81000000063	6.239441447976753e-16	6.185178228545707e-18	2.2729787015072288e-16	2.2755008095111e-18	3.8355209457949686e-16	3.2926310194893336e-17	4.833598568714083e-16	2.194033945859898e-17	4.795716956774758e-16	3.348147830340128e-17	2.0563832271723029e-16	3.95364514726803e-18
55833.86000000063	6.211353359236202e-16	6.086486028472791e-18	2.2675560468608164e-16	2.2700392639556423e-18	3.8221995981883985e-16	3.269758499722835e-17	4.748666611992366e-16	2.0954138972022274e-17	4.775832660998102e-16	3.360913971446336e-17	2.0499922486500565e-16	3.908291401397923e-18
55833.91000000064	6.1845982337142065e-16	5.9935156788993974e-18	2.2622830864960304e-16	2.2652618342601742e-18	3.8093035892796184e-16	3.240962975833969e-17	4.6694937870539725e-16	2.015672417645005e-17	4.756535131761214e-16	3.3539809661718395e-17	2.0439340528981e-16	3.865765194295584e-18
55833.96000000064	6.159147370227376e-16	5.907402655929563e-18	2.257162100118895e-16	2.261227446127443e-18	3.796838765504306e-16	3.2064495005464903e-17	4.5962608360825565e-16	1.9579822045913387e-17	4.737862916867272e-16	3.327382131559289e-17	2.038218041632013e-16	3.8265745074944115e-18
55834.01000000064	6.134972052797313e-16	5.829336111180004e-18	2.2521953634565784e-16	2.2579955598229086e-18	3.784811021967822e-16	3.1664699848157795e-17	4.529148810793828e-16	1.925024268083658e-17	4.719854643514671e-16	3.281250889889818e-17	2.0328536258309404e-16	3.7912554367615974e-18
55834.060000000645	6.112039951004001e-16	5.760195817995466e-18	2.2473842430575534e-16	2.2556105468698953e-18	3.773226303848414e-16	3.121324807744704e-17	4.46822100206199e-16	1.9175872948848483e-17	4.702549026784899e-16	3.215818335249318e-17	2.0278502260050134e-16	3.760363601465389e-18
55834.11000000065	6.090310691652952e-16	5.70011830772321e-18	2.2427280781546644e-16	2.2540825806842738e-18	3.7620906078106314e-16	3.07136481250025e-17	4.4132768654381735e-16	1.9331761206235474e-17	4.685984878147764e-16	3.131413762946094e-17	2.0232172434087934e-16	3.734462498192747e-18
55834.16000000065	6.069747927635246e-16	5.648819027156309e-18	2.2382262746748703e-16	2.2534117990443934e-18	3.7514099834230715e-16	3.016993616035008e-17	4.3640809124320695e-16	1.968216805469969e-17	4.670201113975689e-16	3.0284682572054565e-17	2.0189579299545867e-16	3.71390468036076e-18
55834.210000000654	6.050326727687144e-16	5.605325118110544e-18	2.2338789995411236e-16	2.2535864751462024e-18	3.7411905345812317e-16	2.9586701228575634e-17	4.3203984964731547e-16	2.0187830784777903e-17	4.655236764074345e-16	2.907521874461431e-17	2.015061805250167e-16	3.698569763557887e-18
55834.26000000066	6.032023706954859e-16	5.568610512345414e-18	2.2296865229106245e-16	2.254593503605332e-18	3.7314384209418824e-16	2.896911075939226e-17	4.281995777990556e-16	2.080976627480326e-17	4.641130980226312e-16	2.769235575773542e-17	2.0115165393244947e-16	3.688270621014382e-18
55834.31000000066	6.014815482506648e-16	5.5377299577757264e-18	2.225649115277385e-16	2.256420226149438e-18	3.722159859356129e-16	2.8322933948405697e-17	4.2486396895824226e-16	2.1511915888084928e-17	4.627923044754097e-16	2.6144100517566687e-17	2.0083098117209106e-16	3.682824563324377e-18
55834.36000000066	5.998678673255698e-16	5.51185397985391e-18	2.221767047453081e-16	2.259054630038695e-18	3.713361125314307e-16	2.765455935376624e-17	4.22009790127159e-16	2.2262543377569145e-17	4.615652379096102e-16	2.4440153271263905e-17	2.0054293111502167e-16	3.682061103042519e-18
55834.410000000666	5.983589900055032e-16	5.490297474807318e-18	2.2180405905709698e-16	2.2624855257397096e-18	3.7050485544007737e-16	2.6971001501459748e-17	4.196138785843543e-16	2.3034662008079217e-17	4.6043585524124885e-16	2.2592383100973756e-17	2.0028627351426255e-16	3.685828692314322e-18
55834.46000000067	5.969525785525485e-16	5.472541775991777e-18	2.2144700160932873e-16	2.2667027023868478e-18	3.6972285437487072e-16	2.627988931515503e-17	4.176531384262919e-16	2.3805858599325905e-17	4.594081290197144e-16	2.0615619638551643e-17	2.00059778970144e-16	3.6940002648940144e-18
55834.51000000067	5.956462954049765e-16	5.458250202955377e-18	2.2110555958042857e-16	2.271697060582998e-18	3.6899075535074276e-16	2.558942681930499e-17	4.1610453711637006e-16	2.455781983470324e-17	4.584860482926792e-16	1.8529034126958414e-17	1.9986221889554087e-16	3.7064774661004125e-18
55834.560000000674	5.944378031707201e-16	5.447277245974938e-18	2.2077976018156726e-16	2.2774607218669756e-18	3.6830921083173787e-16	2.4908313986017842e-17	4.149451020410862e-16	2.527576179642906e-17	4.576736194723105e-16	1.6358683721469972e-17	1.996923654812146e-16	3.72319350426459e-18
55834.61000000068	5.933247646433911e-16	5.439671502738597e-18	2.2046963065640004e-16	2.2839871143226797e-18	3.676788798790294e-16	2.42456132165214e-17	4.141519170728316e-16	2.5947873910919415e-17	4.569748672045457e-16	1.4142488124497233e-17	1.9954899166115154e-16	3.744114601921254e-18
55834.66000000068	5.92304842758975e-16	5.435672380763199e-18	2.2017519828165408e-16	2.291271034666457e-18	3.6710042830032055e-16	2.3610545499152373e-17	4.137021191389536e-16	2.6564828179160087e-17	4.563938352407143e-16	1.1940551969172024e-17	1.9943087107791718e-16	3.7692400641698345e-18
55834.71000000068	5.913757006296451e-16	5.4357004659242866e-18	2.1989649036649753e-16	2.299308686296808e-18	3.6657452879941517e-16	2.3012200858657332e-17	4.135728947967619e-16	2.711936986208026e-17	4.559345873123375e-16	9.857377486201028e-18	1.9933677804800256e-16	3.798601015402122e-18
55834.760000000686	5.905350015253718e-16	5.4403413600758316e-18	2.196335342526482e-16	2.3080976942261978e-18	3.6610183493424976e-16	2.2458863885214263e-17	4.13741476813981e-16	2.7605988354785165e-17	4.556012080081336e-16	8.087004455576503e-18	1.9926548752721354e-16	3.832257884795823e-18
55834.81000000069	5.897804088555334e-16	5.450322720039123e-18	2.193863573153311e-16	2.3176370972693167e-18	3.6568223592592337e-16	2.1949393173280918e-17	4.1418514075443143e-16	2.802065965912975e-17	4.553978036552869e-16	6.96959919284002e-18	1.9921577507608254e-16	3.870296746951581e-18
