MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_r	sdss_r_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
57823.80000001012	2.1960319340409056e-16	4.451986576207102e-18	1.7523805120244633e-16	6.520630302353241e-18	2.3041939617499956e-16	7.503221323593337e-18	2.7551182390247826e-16	1.3259277744205243e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57823.85000001012	2.1946064080716734e-16	4.3199904529222604e-18	1.7512429728036529e-16	6.51651486101837e-18	2.3026982177312914e-16	7.495955768315228e-18	2.753329785508215e-16	1.3235811781821261e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57823.90000001012	2.1931818084228288e-16	4.163962915984824e-18	1.7501061720155513e-16	6.512250253806361e-18	2.301203444662959e-16	7.488123906292429e-18	2.7515424931979923e-16	1.3209709019308557e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57823.950000010125	2.1917581339996223e-16	3.9949358683272654e-18	1.748970109174803e-16	6.5079216799695484e-18	2.29970964191536e-16	7.4800568397895e-18	2.749756361209242e-16	1.3182545654178318e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57824.00000001013	2.1903353835977956e-16	3.8276185127580685e-18	1.7478347837941932e-16	6.503631173174469e-18	2.2982168088529935e-16	7.472147489916707e-18	2.747971388628017e-16	1.3156180359527137e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57824.05000001013	2.1889135559036935e-16	3.6806286285231864e-18	1.7467001953865068e-16	6.499496341072042e-18	2.296724944841195e-16	7.46484325127652e-18	2.7461875745124587e-16	1.3132708856431782e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57824.100000010134	2.1874926494942513e-16	3.575801123136535e-18	1.7455663434619572e-16	6.4956488460139325e-18	2.2952340492507474e-16	7.4586369723097e-18	2.7444049178913e-16	1.311440606180219e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57824.15000001014	2.1860726628371423e-16	3.535743122648958e-18	1.7444332275305598e-16	6.4922326172814094e-18	2.2937441214453105e-16	7.454056155882079e-18	2.7426234177647336e-16	1.3103654695975775e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57824.20000001014	2.1846535946558724e-16	3.574195259705961e-18	1.7433008471058116e-16	6.489348750444678e-18	2.2922551607914776e-16	7.45146413988356e-18	2.7408430732016853e-16	1.3102060497066492e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57824.25000001014	2.1832354450251115e-16	3.677336882130957e-18	1.7421692017193313e-16	6.486895054779365e-18	2.290767166665476e-16	7.4504932746028e-18	2.739063883630329e-16	1.3107997416333128e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57824.300000010146	2.1818182142755567e-16	3.8224858344464875e-18	1.7410382909055464e-16	6.4847265289815795e-18	2.2892801384456284e-16	7.450611815875312e-18	2.7372858485471097e-16	1.3119062686585744e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57824.35000001015	2.1804019026288822e-16	3.987742252825966e-18	1.7399081141976974e-16	6.482710490827381e-18	2.2877940755085826e-16	7.451322854225628e-18	2.73550896742026e-16	1.3132962093287726e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57824.40000001015	2.1789865101977538e-16	4.154435759364145e-18	1.7387786711294605e-16	6.480728400211413e-18	2.286308977237268e-16	7.452175257575508e-18	2.733733239688973e-16	1.3147582052140603e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57824.450000010154	2.1775720369860906e-16	4.307815888873761e-18	1.7376499612316625e-16	6.47867741734312e-18	2.2848248430016295e-16	7.452772852439306e-18	2.731958664764594e-16	1.3161048266757256e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57824.50000001016	2.1761584828889234e-16	4.436818050958018e-18	1.7365219840353285e-16	6.476471705697633e-18	2.2833416721833405e-16	7.452781948236185e-18	2.7301852420288314e-16	1.317177202707435e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57824.55000001016	2.1747458476926516e-16	4.5335327430499586e-18	1.7353947390687532e-16	6.4740434861807955e-18	2.2818594641552787e-16	7.451937309034462e-18	2.7284129708360773e-16	1.3178485516945935e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57824.60000001016	2.1733341310750006e-16	4.592690941093724e-18	1.734268225861577e-16	6.4713438521600235e-18	2.2803782183007925e-16	7.450046676493369e-18	2.726641850511617e-16	1.3180267560599776e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57824.650000010166	2.1719233326052032e-16	4.611279553068235e-18	1.7331424439397602e-16	6.468343351397139e-18	2.2788979339868945e-16	7.44699394961627e-18	2.724871880352192e-16	1.3176561092340405e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57824.70000001017	2.1705134517439617e-16	4.5883126194950234e-18	1.7320173928296196e-16	6.465032339173751e-18	2.2774186105960964e-16	7.442741083924884e-18	2.723103059626465e-16	1.3167183358020786e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57824.75000001017	2.1691044878435896e-16	4.524756990751487e-18	1.7308930720567197e-16	6.4614211062081215e-18	2.275940247505045e-16	7.437328763947074e-18	2.7213353875742584e-16	1.3152329470272522e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57824.800000010175	2.1676964401480824e-16	4.423610414287199e-18	1.729769481144489e-16	6.457539781269483e-18	2.2744628440841024e-16	7.430875855329736e-18	2.719568863407115e-16	1.3132569519883924e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57824.85000001018	2.1662893077931096e-16	4.290136209665222e-18	1.728646619615327e-16	6.453438006967466e-18	2.272986399712431e-16	7.423577619674158e-18	2.7178034863089654e-16	1.3108838989396734e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57824.90000001018	2.1648830898062186e-16	4.132258381754705e-18	1.7275244869908423e-16	6.449184383081347e-18	2.2715109137687704e-16	7.415702632769793e-18	2.716039255433934e-16	1.3082421783977421e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57824.95000001018	2.1634777851067477e-16	3.96109452054931e-18	1.7264030827924447e-16	6.444865673101302e-18	2.270036385620552e-16	7.407588327903258e-18	2.714276169908566e-16	1.3054924804591898e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57825.000000010186	2.1620733925059932e-16	3.791514331252656e-18	1.725282406538815e-16	6.440585763497123e-18	2.2685628146486124e-16	7.399635052259347e-18	2.7125142288315927e-16	1.3028242688285493e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57825.05000001019	2.1606699107072557e-16	3.642405175905314e-18	1.724162457748119e-16	6.436464366742412e-18	2.2670902002216385e-16	7.392298518928725e-18	2.7107534312722065e-16	1.300451118744099e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57825.10000001019	2.159267338305822e-16	3.535992013667092e-18	1.7230432359383248e-16	6.4326354583363756e-18	2.26561854172298e-16	7.386080527998726e-18	2.70899377627212e-16	1.2986047707612838e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57825.150000010195	2.1578656737891432e-16	3.495330434636096e-18	1.7219247406254227e-16	6.429245436169082e-18	2.2641478385196485e-16	7.381517856155842e-18	2.7072352628445004e-16	1.2975277834246185e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57825.2000000102	2.1564649158971736e-16	3.534427411323545e-18	1.720806971328607e-16	6.426397092165208e-18	2.2626780899857774e-16	7.378980023934477e-18	2.705477890070556e-16	1.2973835013970441e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57825.2500000102	2.155065064703659e-16	3.63919597308483e-18	1.7196899275859457e-16	6.423986518739918e-18	2.261209295513095e-16	7.37809311507034e-18	2.703721657385495e-16	1.2980065111485023e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57825.300000010204	2.1536661205350012e-16	3.786505663747565e-18	1.7185736089374845e-16	6.421866225578586e-18	2.2597414544832754e-16	7.378316031769247e-18	2.7019665642923023e-16	1.2991522119184659e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57825.35000001021	2.1522680836099948e-16	3.954066937486764e-18	1.7174580149236652e-16	6.4199011979780944e-18	2.2582745662796676e-16	7.379142833060764e-18	2.7002126102658475e-16	1.300586897062996e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57825.40000001021	2.150870954039928e-16	4.122940343517479e-18	1.7163431450828717e-16	6.417970773081603e-18	2.2568086302944187e-16	7.380113994549423e-18	2.6984597947530576e-16	1.3020951710551364e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57825.45000001021	2.1494747318285743e-16	4.278215429953027e-18	1.71522899895246e-16	6.4159702429256355e-18	2.2553436459075276e-16	7.380825851779836e-18	2.696708117172214e-16	1.3034859780894032e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57825.500000010215	2.14807941687238e-16	4.408742322551531e-18	1.7141155760692709e-16	6.4138121942285936e-18	2.253879612504019e-16	7.380938333157138e-18	2.6949575769139537e-16	1.3045973526503295e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57825.55000001022	2.1466850089604816e-16	4.506570130627844e-18	1.7130028759686817e-16	6.411427593037715e-18	2.252416529473945e-16	7.380181089426094e-18	2.693208173340202e-16	1.305300036054839e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57825.60000001022	2.145291507774778e-16	4.566411588352224e-18	1.7118908981848034e-16	6.408766622023235e-18	2.2509543961918586e-16	7.378358137485351e-18	2.691459905784775e-16	1.3055001088332874e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57825.650000010224	2.1438989128900342e-16	4.5852464519312735e-18	1.710779642250916e-16	6.405799278541025e-18	2.2494932120524197e-16	7.375351118484263e-18	2.689712773554337e-16	1.3051407742623684e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57825.70000001023	2.1425072237739344e-16	4.562086670722175e-18	1.7096691076993506e-16	6.402515737495736e-18	2.248032976434789e-16	7.37112124811024e-18	2.6879667759264137e-16	1.3042033983845051e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57825.75000001023	2.1411164397871318e-16	4.497900211383904e-18	1.708559294061013e-16	6.398926482858709e-18	2.2465736887256676e-16	7.365710003308252e-18	2.6862219121508163e-16	1.302707872562352e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57825.80000001023	2.139726560183377e-16	4.395690861012526e-18	1.707450200865702e-16	6.39506220715441e-18	2.2451153483054725e-16	7.3592385614354e-18	2.6844781814496425e-16	1.3007123192275674e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57825.850000010236	2.138337584109517e-16	4.260738824125217e-18	1.7063418276428993e-16	6.390973478197428e-18	2.2436579545600667e-16	7.351905968326314e-18	2.682735583016182e-16	1.298312114852056e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57825.90000001024	2.1369495106056183e-16	4.101007885383812e-18	1.7052341739201873e-16	6.386730166892273e-18	2.242201506873638e-16	7.343985979893174e-18	2.680994116016707e-16	1.295638157873676e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57825.95000001024	2.1355623386049725e-16	3.927699330527802e-18	1.7041272392237643e-16	6.382420631187439e-18	2.2407460046249275e-16	7.335822485210482e-18	2.679253779588317e-16	1.2928542688123489e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57826.000000010245	2.1341760669342294e-16	3.755842132736154e-18	1.7030210230797094e-16	6.3781506455406585e-18	2.2392914472014743e-16	7.327823406131887e-18	2.67751457284136e-16	1.290153578663922e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57826.05000001025	2.1327906943133873e-16	3.604594527096424e-18	1.7019155250124002e-16	6.374042066877948e-18	2.2378378339849523e-16	7.320452934504495e-18	2.6757764948578065e-16	1.2877537448024635e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57826.10000001025	2.131406219355886e-16	3.49657723690143e-18	1.7008107445458588e-16	6.3702312259487765e-18	2.236385164355779e-16	7.314221994466516e-18	2.674039544690985e-16	1.285890839151249e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57826.15000001025	2.1300226405686886e-16	3.4553037029258708e-18	1.6997066812018517e-16	6.366867033095055e-18	2.234933437699398e-16	7.309676803401303e-18	2.6723037213672727e-16	1.2848117868356714e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57826.200000010256	2.1286399567079928e-16	3.495053121216455e-18	1.6986033345063392e-16	6.364054005311689e-18	2.233482653397064e-16	7.307193172327775e-18	2.6705690239790953e-16	1.2846827524014896e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57826.25000001026	2.1272581678466002e-16	3.601466336867262e-18	1.6975007040028886e-16	6.36168648881595e-18	2.232032810840088e-16	7.306390811215339e-18	2.6688354519693953e-16	1.2853354640121215e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57826.30000001026	2.1258772743066996e-16	3.7509552262966806e-18	1.6963987892385491e-16	6.3596144604597194e-18	2.2305839094260606e-16	7.306719096443954e-18	2.6671030048476616e-16	1.2865209161778803e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57826.350000010265	2.1244972763043002e-16	3.920834870100941e-18	1.6952975897586689e-16	6.357700530366246e-18	2.2291359485446167e-16	7.307662883365702e-18	2.665371682095138e-16	1.288001033886064e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57826.40000001027	2.1231181739491758e-16	4.091895472871726e-18	1.6941971051076062e-16	6.3558218729606155e-18	2.2276889275941866e-16	7.308754092629259e-18	2.663641483166516e-16	1.2895563050864778e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57826.45000001027	2.1217399672451334e-16	4.2490678408312534e-18	1.693097334829126e-16	6.353871876376412e-18	2.226242845962309e-16	7.30958142114661e-18	2.661912407486832e-16	1.2909919763124613e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57826.500000010274	2.1203626560899125e-16	4.381118816718976e-18	1.691998278465372e-16	6.351761520374773e-18	2.224797703046158e-16	7.309798287926307e-18	2.660184454454987e-16	1.2921429270258487e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57826.55000001028	2.1189862402753668e-16	4.48005795080103e-18	1.6908999355587238e-16	6.349420491358102e-18	2.223353498236205e-16	7.309129127834862e-18	2.6584576234411216e-16	1.2928773734965945e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57826.60000001028	2.1176107194875094e-16	4.540581069313941e-18	1.689802305648397e-16	6.3467980434457465e-18	2.2219102309258534e-16	7.30737415726145e-18	2.656731913788061e-16	1.2930995598550752e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57826.65000001028	2.116236093306597e-16	4.5596615636989535e-18	1.6887053882746747e-16	6.343863612661658e-18	2.220467900508088e-16	7.304412716568009e-18	2.6550073248105367e-16	1.2927515784154375e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57826.700000010285	2.1148623612071553e-16	4.53630955298132e-18	1.687609182974596e-16	6.3406071901564824e-18	2.2190265063725427e-16	7.300205265919249e-18	2.653283855795848e-16	1.2918144298418715e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57826.75000001029	2.1134895225581458e-16	4.4714938718253096e-18	1.6865136892861496e-16	6.337039456934882e-18	2.2175860479163911e-16	7.294794089032158e-18	2.6515615060036797e-16	1.2903083926217641e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57826.80000001029	2.1121175766228835e-16	4.3682235670235774e-18	1.685418906745187e-16	6.3331916803401825e-18	2.2161465245246585e-16	7.28830272198569e-18	2.6498402746657886e-16	1.2882927236701805e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57826.850000010294	2.11074652255926e-16	4.2317943874301086e-18	1.6843248348863735e-16	6.329115371561516e-18	2.2147079355915865e-16	7.280934071366895e-18	2.6481201609860506e-16	1.2858646625904572e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57826.9000000103	2.1093763594197187e-16	4.070208036966953e-18	1.68323147324386e-16	6.324881697591704e-18	2.2132702805139302e-16	7.272967176991232e-18	2.646401164141493e-16	1.2831576641223474e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57826.9500000103	2.108007086151315e-16	3.89474742745838e-18	1.6821388213506887e-16	6.320580641614857e-18	2.2118335586733636e-16	7.264752513569344e-18	2.6446832832807645e-16	1.2803387405229254e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57827.0000000103	2.106638701595826e-16	3.720599447954358e-18	1.6810468787382016e-16	6.316319902161615e-18	2.2103977694662226e-16	7.256705724488986e-18	2.64296651752485e-16	1.2776047623094755e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57827.050000010306	2.1052712044897825e-16	3.567194384497999e-18	1.6799556449373045e-16	6.312223520901428e-18	2.2089629122833978e-16	7.249299648980688e-18	2.6412508659678514e-16	1.2751775494232685e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57827.10000001031	2.1039045934645223e-16	3.4575544506067728e-18	1.6788651194777172e-16	6.308430226987398e-18	2.2075289865136843e-16	7.243054506956844e-18	2.6395363276758583e-16	1.2732975893631354e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57827.15000001031	2.1025388670462358e-16	3.415660518974997e-18	1.6777753018877736e-16	6.305091487318906e-18	2.206095991547135e-16	7.238526130403966e-18	2.6378229016870476e-16	1.2722162554930076e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57827.200000010314	2.101174024007232e-16	3.4560700509187428e-18	1.6766861916993694e-16	6.3023135738417275e-18	2.2046639267784097e-16	7.2360967291917e-18	2.6361105871062905e-16	1.2721025820829075e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57827.25000001032	2.099810064419321e-16	3.5641456829172506e-18	1.675597788462561e-16	6.299989056420674e-18	2.2032327916021694e-16	7.235379527825572e-18	2.6343993833829355e-16	1.2727853885135057e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57827.30000001032	2.0984469886005538e-16	3.7158320627764304e-18	1.6745100917290656e-16	6.29796533427434e-18	2.201802585424804e-16	7.235814204024523e-18	2.6326892900334246e-16	1.2740111822827921e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57827.35000001032	2.0970847967641356e-16	3.888043192913029e-18	1.6734231010506415e-16	6.296102598933099e-18	2.2003733076455823e-16	7.236876234332455e-18	2.6309803065458385e-16	1.2755374351969296e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57827.400000010326	2.0957234890184524e-16	4.0612977706388254e-18	1.6723368159780168e-16	6.29427582158038e-18	2.1989449576687998e-16	7.238088817575081e-18	2.6292724323808757e-16	1.2771404376756541e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57827.45000001033	2.0943630653672316e-16	4.2203692265856325e-18	1.6712512360603775e-16	6.2923764499015806e-18	2.1975175348899549e-16	7.23903285996219e-18	2.6275656669722204e-16	1.2786216658708937e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57827.50000001033	2.0930035257095432e-16	4.3539431953399254e-18	1.6701663608462763e-16	6.290313825574317e-18	2.1960910387154377e-16	7.239355141200892e-18	2.625860009725492e-16	1.2798127825372025e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57827.550000010335	2.0916448698399446e-16	4.453991535647849e-18	1.6690821898824855e-16	6.288016330462361e-18	2.1946654685394898e-16	7.238774776951559e-18	2.624155460019811e-16	1.2805794301333316e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57827.60000001034	2.090287097448485e-16	4.515194514099115e-18	1.667998722716133e-16	6.2854322716383935e-18	2.1932408237731096e-16	7.237088106562081e-18	2.622452017205718e-16	1.2808239813077051e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57827.65000001034	2.088930208120841e-16	4.53451994727388e-18	1.66691595889229e-16	6.282530512999797e-18	2.191817103803836e-16	7.23417212141348e-18	2.620749680607388e-16	1.2804873963028779e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57827.70000001034	2.0875742013383095e-16	4.510976386060856e-18	1.665833897954128e-16	6.279300858237069e-18	2.1903943080422482e-16	7.229986511659978e-18	2.6190484495210795e-16	1.2795503034301122e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57827.75000001035	2.0862190764779881e-16	4.445533284111241e-18	1.6647525394459262e-16	6.275754188880278e-18	2.1889724358825878e-16	7.224574385954718e-18	2.617348323216105e-16	1.2780333755335052e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57827.80000001035	2.0848648328127138e-16	4.341204166757853e-18	1.6636718829089973e-16	6.271922358944436e-18	2.187551486722867e-16	7.218061684471764e-18	2.6156493009339103e-16	1.2759970253468294e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57827.85000001035	2.0835114695112492e-16	4.20329897428089e-18	1.6625919278843366e-16	6.267857841536626e-18	2.1861314599661242e-16	7.210655253393643e-18	2.6139513818891603e-16	1.2735403910723402e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57827.900000010355	2.0821589856382432e-16	4.0398554330522744e-18	1.6615126739123858e-16	6.263633124918083e-18	2.1847123550107903e-16	7.202639520404415e-18	2.6122545652689036e-16	1.2707995330678378e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57827.95000001036	2.0808073801543566e-16	3.862235935714448e-18	1.660434120531727e-16	6.2593398489948904e-18	2.1832941712557148e-16	7.194371678243445e-18	2.6105588502329087e-16	1.267944717529784e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57828.00000001036	2.079456651916306e-16	3.6857838138401225e-18	1.6593562672795967e-16	6.2550876732449334e-18	2.181876908099748e-16	7.186275246562363e-18	2.608864235913926e-16	1.2651766282567647e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57828.050000010364	2.0781067996769227e-16	3.5302024672061996e-18	1.6582791136932712e-16	6.251002865120448e-18	2.180460564939225e-16	7.178831877889833e-18	2.607170721417358e-16	1.262721329698759e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57828.10000001037	2.0767578220851962e-16	3.4189213312199567e-18	1.657202659308959e-16	6.2472265961534425e-18	2.17904514117551e-16	7.172571266850692e-18	2.605478305821227e-16	1.2608238108000907e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57828.15000001037	2.0754097176863462e-16	3.3763984929200997e-18	1.6561269036606918e-16	6.243912934955848e-18	2.1776306362066143e-16	7.168059034798534e-18	2.6037869881767523e-16	1.2597399763387705e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57828.20000001037	2.0740624852685106e-16	3.4174758805898743e-18	1.6550518462864186e-16	6.241169938269817e-18	2.1762170494271984e-16	7.165683902216534e-18	2.602096767599294e-16	1.2596417811755986e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57828.250000010376	2.0727161249025754e-16	3.527231737975955e-18	1.6539774867412205e-16	6.238888369475174e-18	2.1748043802520309e-16	7.165052495396778e-18	2.600407643546332e-16	1.2603550843941865e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57828.30000001038	2.0713706369025095e-16	3.681133721363564e-18	1.6529038245836996e-16	6.236913004436506e-18	2.1733926280854076e-16	7.165594615048622e-18	2.5987196155400497e-16	1.2616218226863509e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57828.35000001038	2.0700260214787205e-16	3.855689043958174e-18	1.6518308593712324e-16	6.235101571681976e-18	2.1719817923395837e-16	7.166776181587384e-18	2.5970326830751654e-16	1.2631949282363278e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57828.400000010384	2.068682278738247e-16	4.031143849958299e-18	1.650758590659928e-16	6.233326797713501e-18	2.1705718724238814e-16	7.168111500550296e-18	2.595346845619399e-16	1.2648464113055494e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
